DLiP-ID,T001CM
GATS1c,1.6553155727560145
GATS1d,0.8797895784460084
GATS1i,1.459739194906917
GATS1m,0.7902642536001313
GATS1p,1.111629540318079
GATS1s,0.6340334169745585
GATS1v,0.9728812739881058
GATS2Z,0.8582859580507005
GATS2c,0.938263436976898
GATS2d,1.3371025619627805
GATS2i,1.1710980111586682
GATS2m,0.8646834700528818
GATS2p,1.0264568912568643
GATS2s,0.4828816105846668
GATS2v,0.9845263759667054
GATS3Z,1.0075009020511252
GATS3c,0.9787732330505038
GATS3d,1.164823446973159
GATS3i,1.1329209093536798
GATS3m,1.0090186569094917
GATS3p,1.0694056537941934
GATS3s,0.9252111964458596
GATS3v,1.0474734248693365
GATS4Z,1.151848691935361
GATS4c,1.1516372487725524
GATS4d,1.1987816072769757
GATS4i,0.9841866951627392
GATS4m,1.147135950306326
GATS4p,0.9681229213410453
GATS4s,1.2859318666195918
GATS4v,1.0173614449485575
GATS5Z,0.9970708498391561
GATS5c,0.7629604333169661
GATS5d,1.0361752941348845
GATS5i,1.050063861987734
GATS5m,1.0044969136604192
GATS5p,1.1539471629218225
GATS5s,0.7506580016026417
GATS5v,1.149151365940623
GATS6Z,0.8735124829998056
GATS6c,0.7411102301595763
GATS6d,0.980926103646833
GATS6i,0.9453942286220456
GATS6m,0.876679101226743
GATS6p,1.0457753511121526
GATS6s,0.9702216451306975
GATS6v,0.986166516517528
GATS7Z,1.1295433133791069
GATS7c,1.2795718360197166
GATS7d,0.9284032883062325
GATS7i,1.0396622911881552
GATS7m,1.122004920235888
GATS7p,1.0035004265546257
GATS7s,1.4755363395711967
GATS7v,1.0048325908181306
GATS8Z,1.009278352791564
GATS8c,1.0811030845293501
GATS8d,0.9062118303960913
GATS8i,0.8451160690321007
GATS8m,1.0020683881708043
GATS8p,0.7864853168970712
GATS8s,1.206152569497955
GATS8v,0.830265558073647
MATS1Z,0.010390806582763083
MATS1c,-0.6073293319111065
MATS1d,0.24821686689888872
MATS1i,-0.18753450012289757
MATS1m,0.012463646232930661
MATS1p,-0.01425118225259155
MATS1s,-0.06595363070972103
MATS1v,0.01687864143032668
MATS2Z,0.011834669414855444
MATS2c,0.09713306856931224
MATS2d,-0.11655400706556508
MATS2i,0.010987331865447446
MATS2m,0.009724374745513806
MATS2p,-0.007487644121282292
MATS2s,0.11816263049792157
MATS2v,-0.014006888671036872
MATS3Z,-0.07954703155791165
MATS3c,0.048437043021280136
MATS3d,-0.04126171688551724
MATS3i,-0.05829105599952107
MATS3m,-0.07926764735217791
MATS3p,-0.07130932859549462
MATS3s,-0.08572708122230974
MATS3v,-0.0743563858686902
MATS4Z,-0.16116043396603613
MATS4c,-0.1578490204572
MATS4d,-0.13572004784555897
MATS4i,0.00764568094223234
MATS4m,-0.15828195066031817
MATS4p,-0.007623757987739356
MATS4s,-0.16428413734570685
MATS4v,-0.06161903301871575
MATS5Z,-0.04214565069402319
MATS5c,0.10481334246954009
MATS5d,-0.07379134860050893
MATS5i,-0.06533288629763026
MATS5m,-0.047592133261869854
MATS5p,-0.14203322482993025
MATS5s,0.14864614784573194
MATS5v,-0.1450162385091486
MATS6Z,0.12948076549446277
MATS6c,0.10538656395605661
MATS6d,-0.03466890595009599
MATS6i,-0.04236211134550716
MATS6m,0.12725418837459118
MATS6p,-0.055807745419588446
MATS6s,0.003491568371762197
MATS6v,0.02684236917332269
MATS7Z,-0.08477552411919749
MATS7c,-0.17047806448128613
MATS7d,0.0175400475621386
MATS7i,-0.1388618475603572
MATS7m,-0.08212602064053101
MATS7p,-0.05542181546962786
MATS7s,-0.15485207954254424
MATS7v,-0.050358093138289935
MATS8Z,0.03423441722450852
MATS8c,0.03764763270201579
MATS8d,0.05857034839760367
MATS8i,0.0750968792265122
MATS8m,0.037685536951537216
MATS8p,0.1439286849052012
MATS8s,0.01898362440120487
MATS8v,0.12266583113964666
MAXaaN,4.148147266611563
MAXsOH,9.029320484600184
MINaaN,4.148147266611563
MINsOH,9.029320484600184
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.05844826198676
SpAD_D,376.02704088692735
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.9314826202550719
SssNH2,0
SsssAs,0
SsssCH,-0.8369472828863789
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,814
TMWC10,135.50051523853216
TSRW10,72.14718450633691
VE1_Dt,5.327415464617064
VE2_Dt,0.18370398153851947
VE3_Dt,2.7375769541175288
VR1_Dt,174.9374855792533
VR2_Dt,6.032327088939769
VR3_Dt,6.22913942183439
Xc-3dv,0.7505752540734235
Xc-4dv,0.0
Xc-5dv,0.10237482742292851
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.17010345435994292
Xch-7d,0.23975255353453934
Xp-0dv,16.013614936154664
Xp-1dv,9.231354208543669
Xp-2dv,6.758667791970656
Xp-3dv,4.539312508278017
Xp-4dv,3.1044452685295854
Xp-5dv,2.0834250958613576
Xp-6dv,1.2514402694528222
Xp-7dv,0.7470213850722328
Xpc-4d,4.109147688625099
Xpc-5d,5.765841411008683
Xpc-6d,8.622335548728852
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,1
n8Ring,0
n9Ring,0
nARing,1
nBonds,54
nFRing,1
nHBAcc,6
nHBDon,4
nHRing,2
nSpiro,0
naRing,2
piPC10,6.507417627969504
AATS0dv,8.307692307692308
AATS0pe,6.4406230769230755
AATS0se,7.879808384615383
AATS1dv,7.481481481481482
AATS1pe,6.641148148148148
AATS1se,7.903786592592591
AATS2dv,5.913043478260869
AATS2pe,6.523102173913041
AATS2se,7.869907391304348
AATS3dv,4.420634920634921
AATS3pe,6.403490476190477
AATS3se,7.826098158730158
AATS4dv,3.7971014492753623
AATS4pe,6.377907246376812
AATS4se,7.866804782608695
AATS5dv,4.145038167938932
AATS5pe,6.2519625954198474
AATS5se,7.726431877862596
AATS6dv,3.6015625
AATS6pe,6.1272765625
AATS6se,7.65401275
AATS7dv,3.69811320754717
AATS7pe,6.351831132075471
AATS7se,7.889137811320754
AATS8dv,3.9318181818181817
AATS8pe,6.327667045454544
AATS8se,7.863134772727272
AATSC0Z,7.613905325443789
AATSC0c,0.0290616946207875
AATSC0d,0.5780325443786982
AATSC0i,1.5343087345397488
AATSC0m,36.07530921116863
AATSC0p,0.2147776893159331
AATSC0s,2.2530715811965814
AATSC0v,47.352812625716155
AATSC1Z,0.07911461757615623
AATSC1c,-0.01765001957824747
AATSC1d,0.14347742713127332
AATSC1i,-0.28773582156610733
AATSC1m,0.4496298917515907
AATSC1p,-0.0030608359942318475
AATSC1s,-0.14859825102880656
AATSC1v,0.7992511450269091
AATSC2Z,0.09010805248263459
AATSC2c,0.0028228515763413647
AATSC2d,-0.06737200926164136
AATSC2i,0.016857959250442926
AATSC2m,0.35080982582968984
AATSC2p,-0.001608178902789041
AATSC2s,0.2662288647342995
AATSC2v,-0.6632655747088754
AATSC3Z,-0.6056635672020286
AATSC3c,0.0014076625526183897
AATSC3d,-0.023850615196769027
AATSC3i,-0.0894364763656108
AATSC3m,-2.8596048886716905
AATSC3p,-0.015315652822410925
AATSC3s,-0.19314925044091716
AATSC3v,-3.5209840075655356
AATSC4Z,-1.2270602864248346
AATSC4c,-0.004587360028717585
AATSC4d,-0.07845060457936712
AATSC4i,0.011730835051171175
AATSC4m,-5.710070312617915
AATSC4p,-0.0016374131245105465
AATSC4s,-0.37014392109500804
AATSC4v,-2.9178345247130637
AATSC5Z,-0.3208929942635169
AATSC5c,0.003046053351033791
