DLiP-ID,T000OJ
Mp,0.6995461322253452
Mv,0.6631914994371453
SZ,36.0
Si,55.073441204941254
Sm,34.34052118891017
Sp,34.277760479041916
Sv,32.49638347242012
nB,0
nC,20
nF,0
nH,20
nI,0
nN,4
nO,4
nP,0
nS,1
nX,0
ABC,22.245487590381405
AMW,8.410622982040827
IC0,1.7600746646153205
IC1,3.544550134109812
IC2,4.521576725557306
IC3,5.339000150149353
IC4,5.436038670601668
IC5,5.436038670601668
MID,58.67572879711212
Mpe,0.9883953581432574
Mse,1.0189886588284256
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,110.3399
SdO,35.78629456238972
SdS,0
Spe,48.43137254901961
SsF,0
SsI,0
Sse,49.93044428259286
StN,0
fMF,0.46938775510204084
nBr,0
nCl,0
AMID,2.023300993003866
BIC0,0.2944608061094004
BIC1,0.5930038712381982
BIC2,0.756460594689659
BIC3,0.8932156797875332
BIC4,0.9094502416106803
BIC5,0.9094502416106803
CIC0,3.854635179499888
CIC1,2.0701597100053966
CIC2,1.093133118557902
CIC3,0.27570969396585543
CIC4,0.17867117351354
CIC5,0.17867117351354
GGI1,6.5
GGI2,3.3333333333333344
GGI3,1.4375
GGI4,1.155555555555556
GGI5,0.9097222222222223
GGI6,0.48734693877551016
GGI7,0.3524305555555556
GGI8,0.20836482741244644
GGI9,0.21250000000000002
JGI1,0.2096774193548387
JGI2,0.07936507936507939
JGI3,0.03422619047619048
JGI4,0.032098765432098775
JGI5,0.026756535947712417
JGI6,0.014768089053803338
JGI7,0.010679713804713803
JGI8,0.006511400856638951
JGI9,0.008854166666666666
MIC0,19.398231566638216
MIC1,35.48918915544754
MIC2,44.48189644763117
MIC3,46.37357410015678
MIC4,46.47138892877271
MIC5,46.47138892877271
MPC2,42
MPC3,51
MPC4,59
MPC5,70
MPC6,68
MPC7,74
MPC8,77
MPC9,74
Mare,1.001795918367347
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.17889111255977494
RPCG,0.11966921282029094
SIC0,0.3134756226913594
SIC1,0.6312971164173093
SIC2,0.8053090633519348
SIC3,0.9508951127270046
SIC4,0.9681780219327263
SIC5,0.9681780219327263
SaaN,4.145539099682318
SaaO,0
SaaS,0
Sare,49.088
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.761182234556985
SssS,0
StCH,0
StsC,0
TIC0,86.2436585661507
TIC1,173.68295657138077
TIC2,221.557259552308
TIC3,261.6110073573183
TIC4,266.3658948594817
TIC5,266.3658948594817
Vabc,355.9991717754003
WPol,42
apol,57.24385999999999
bpol,32.17414
nRot,7
ABCGG,16.848905333798776
ATS0Z,1448.0
ATS0d,166.0
ATS0i,7928.335363935081
ATS0m,5742.1035
ATS0p,80.49307409697998
ATS0s,278.0216906721536
ATS0v,11527.609961116004
ATS1Z,1637.0
ATS1d,203.0
ATS1i,7506.545535028201
ATS1m,6314.819186999999
ATS1p,98.10359017
ATS1s,162.41512345679013
ATS1v,14168.977144989376
ATS2Z,2166.0
ATS2d,295.0
ATS2i,12796.114472562427
ATS2m,8188.088583
ATS2p,138.528509791396
ATS2s,355.574074074074
ATS2v,19677.152917752665
ATS3Z,2247.0
ATS3d,324.0
ATS3i,16317.58130606994
ATS3m,8228.872491999999
ATS3p,152.572405033339
ATS3s,378.83333333333337
ATS3v,21174.86822500904
ATS4Z,1992.0
ATS4d,299.0
ATS4i,17539.815257533046
ATS4m,7135.964062999999
ATS4p,136.143728821886
ATS4s,417.1604938271605
ATS4v,19180.652872600276
ATS5Z,1812.0
ATS5d,273.0
ATS5i,15987.636524223935
ATS5m,6582.104953
ATS5p,124.963410341584
ATS5s,360.9490740740741
ATS5v,17722.85181034575
ATS6Z,1698.0
ATS6d,268.0
ATS6i,14771.706282371664
ATS6m,6198.6367519999985
ATS6p,124.484649808433
ATS6s,305.97530864197535
ATS6v,17142.653548593342
ATS7Z,1757.0
ATS7d,261.0
ATS7i,14356.809374021437
ATS7m,6454.3988150000005
ATS7p,122.07556795788598
ATS7s,286.0231481481481
ATS7v,17127.962187815447
ATS8Z,1710.0
ATS8d,242.0
ATS8i,13638.946630638822
ATS8m,6260.693303
ATS8p,117.72125703049
ATS8s,383.33641975308643
ATS8v,16410.041651920284
C1SP1,0
C1SP2,2
C1SP3,1
C2SP1,0
C2SP2,14
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.1
GGI10,0.1940618304254668
JGI10,0.008820992292066671
JGT10,0.4317583532498092
Kier1,23.658688865764827
Kier2,11.571428571428571
Kier3,7.277201076509035
MAXdO,12.297960439207058
MID_C,41.27432107328939
MID_N,7.953222507558273
MID_O,7.266941914019622
MID_X,0.0
MID_h,17.401407723822725
MINdO,11.74416706159133
MPC10,82
MWC01,31.0
MWC02,4.990432586778736
MWC03,5.808142489980444
MWC04,6.660575149839686
MWC05,7.492760300922379
MWC06,8.347353412124338
MWC07,9.184509611941662
MWC08,10.040244985890988
MWC09,10.879800371798126
MWC10,11.736412957130003
NaaCH,12
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,3
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.2127000000000017
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.442417710521793
SRW05,0.0
SRW06,6.9363427358340495
SRW07,0.0
SRW08,8.508959386489133
SRW09,0.0
SRW10,10.118719892579001
SaaCH,20.392921440009765
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.2297803969154857
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.5301066861929951
SdssS,0
SsCH3,1.3325911046812715
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,7.4926492638955935
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.387510570908093
VE1_D,5.303297805055696
VE2_A,0.15129346796234805
VE2_D,0.18287233810536882
VE3_A,2.543472735105292
VE3_D,2.733039591416319
VR1_A,410.37743394986484
VR1_D,178.1509755854241
VR2_A,14.150945998271201
VR2_D,6.143137089152555
VR3_A,7.081788043834951
VR3_D,6.247342105231492
WPath,2660
Xc-3d,2.2250711413413655
Xc-4d,0.2041241452319315
Xc-5d,0.43179504586267126
Xc-6d,0.10206207261596575
Xp-0d,20.69202367649561
Xp-1d,13.975494975391678
Xp-2d,12.522362664828693
Xp-3d,10.040923820221519
Xp-4d,7.550777970099254
Xp-5d,5.870581478383167
Xp-6d,3.6770053294140954
Xp-7d,2.6544292896967874
ZMIC0,93.41131873329513
ZMIC1,57.42768273521189
ZMIC2,33.062521553390916
ZMIC3,26.871210135497147
ZMIC4,26.474810205737946
ZMIC5,26.474810205737946
nAcid,0
nAtom,49
nBase,0
nRing,3
piPC1,3.784189633918261
piPC2,4.375757021660286
piPC3,4.826311734631628
piPC4,5.285105472575806
piPC5,5.764603155683146
piPC6,5.787855511170771
piPC7,6.040626665903239
piPC8,6.240763055899043
piPC9,6.335663551652616
AATS0Z,29.551020408163264
AATS0d,3.3877551020408165
AATS0i,161.80276252928735
AATS0m,117.18578571428571
AATS0p,1.6427157978975506
AATS0s,5.673912054533748
AATS0v,235.25734614522457
AATS1Z,32.09803921568628
AATS1d,3.980392156862745
AATS1i,147.18716735349415
AATS1m,123.81998405882351
AATS1p,1.923599807254902
AATS1s,3.1846102638586298
AATS1v,277.8230812743015
AATS2Z,26.096385542168676
AATS2d,3.5542168674698793
AATS2i,154.1700538862943
AATS2m,98.6516696746988
AATS2p,1.6690181902577832
AATS2s,4.284024988844266
AATS2v,237.07413153918873
AATS3Z,21.60576923076923
AATS3d,3.1153846153846154
AATS3i,156.8998202506725
AATS3m,79.12377396153845
AATS3p,1.4670423560897983
AATS3s,3.6426282051282053
AATS3v,203.60450216354846
AATS4Z,18.444444444444443
AATS4d,2.7685185185185186
AATS4i,162.40569682900968
AATS4m,66.07374132407406
AATS4p,1.2605900816841296
AATS4s,3.862597165066301
AATS4v,177.59863770926182
AATS5Z,18.489795918367346
AATS5d,2.7857142857142856
AATS5i,163.13914820636668
AATS5m,67.16433625510204
AATS5p,1.2751368402202448
AATS5s,3.6831538170823883
AATS5v,180.84542663618112
AATS6Z,18.456521739130434
AATS6d,2.9130434782608696
AATS6i,160.56202480838766
AATS6m,67.37648643478259
AATS6p,1.3530940196568806
AATS6s,3.3258185721953843
AATS6v,186.3331907455798
AATS7Z,19.741573033707866
AATS7d,2.932584269662921
AATS7i,161.31246487664535
AATS7m,72.52133500000001
AATS7p,1.3716355950324268
AATS7s,3.2137432376196413
AATS7v,192.44901334624097
AATS8Z,20.11764705882353
AATS8d,2.847058823529412
AATS8i,160.45819565457438
AATS8m,73.65521532941176
AATS8p,1.3849559650645882
AATS8s,4.509840232389252
AATS8v,193.05931355200335
AMID_C,1.4232524508030826
AMID_N,0.274249051984768
AMID_O,0.2505842039317111
AMID_X,0.0
AMID_h,0.6000485422007836
ATS0dv,426.44444444444446
ATS0pe,317.8072
ATS0se,388.1368569999999
ATS1dv,356.3333333333333
ATS1pe,338.72909999999996
ATS1se,404.69611599999996
ATS2dv,600.6666666666666
ATS2pe,554.0326999999999
ATS2se,666.067946
ATS3dv,557.0
ATS3pe,674.5657
ATS3se,824.222204
ATS4dv,506.6666666666667
ATS4pe,705.3007
ATS4se,866.381374
ATS5dv,486.66666666666663
ATS5pe,632.7164
ATS5se,777.45423
ATS6dv,440.6666666666667
ATS6pe,579.6578000000001
ATS6se,713.851042
ATS7dv,411.66666666666663
ATS7pe,565.9169
ATS7se,695.08434
ATS8dv,458.66666666666663
ATS8pe,552.0626
ATS8se,673.622774
ATSC0Z,495.83673469387753
ATSC0c,1.0771113274327337
ATSC0d,28.775510204081634
ATSC0i,79.80631528934727
ATSC0m,2270.1330653877553
ATSC0p,13.618390266375917
ATSC0s,102.1786554127824
ATSC0v,2400.2594493629426
ATSC1Z,102.14952103290301
ATSC1c,-0.762867512285367
ATSC1d,6.111203665139522
ATSC1i,-11.838514515823082
ATSC1m,440.5343851474386
ATSC1p,-1.2034272271182012
ATSC1s,-21.68624316485643
ATSC1v,53.62274803984556
ATSC2Z,9.868388171595218
ATSC2c,0.37384528598669053
ATSC2d,-6.395251978342361
ATSC2i,14.108050999876268
ATSC2m,39.8581400778843
ATSC2p,0.10631928192740203
ATSC2s,35.936557891402124
ATSC2v,-217.11946374544826
ATSC3Z,-171.10245730945434
ATSC3c,0.027530266544775563
ATSC3d,-8.952103290295712
ATSC3i,-29.77814061993919
ATSC3m,-758.5514332311537
ATSC3p,-5.554665502757235
ATSC3s,-2.7320029191654833
ATSC3v,-627.5774963676009
ATSC4Z,-172.04831320283216
ATSC4c,-0.27154150366888496
ATSC4d,-0.9950020824656387
ATSC4i,-17.346170440240414
ATSC4m,-783.1147123036236
ATSC4p,-2.3701242707474526
ATSC4s,-31.89405980961294
ATSC4v,-542.5622558870974
ATSC5Z,-4.163265306122462
ATSC5c,0.09066741238866051
ATSC5d,3.571428571428572
ATSC5i,1.1445603745013073
ATSC5m,-23.45550120408158
ATSC5p,1.2305499383350207
ATSC5s,-16.67932553679908
ATSC5v,138.0079109294349
ATSC6Z,25.326947105372756
ATSC6c,0.19735383043121013
ATSC6d,1.850062473969179
ATSC6i,-2.769982495438144
ATSC6m,127.33674253727617
ATSC6p,0.753798495394133
ATSC6s,-3.1848299662520563
ATSC6v,174.30757000928287
ATSC7Z,43.663890045814256
ATSC7c,-0.4586391134988197
ATSC7d,-5.184089962515619
ATSC7i,-1.4716434208781803
ATSC7m,187.80216929571017
ATSC7p,0.5737596994199446
ATSC7s,-28.851240288254374
ATSC7v,249.17355860587355
ATSC8Z,-32.57392753019574
ATSC8c,0.4747117855478967
ATSC8d,-3.590170762182425
ATSC8i,10.3788697753944
ATSC8m,-162.36634732569755
ATSC8p,-1.139643321354757
ATSC8s,63.57934211939584
ATSC8v,-376.0701181328757
AXp-0d,0.7135180578101934
AXp-1d,0.45082241856102184
AXp-2d,0.2981514920197308
AXp-3d,0.19688085922002976
AXp-4d,0.12797928762880093
AXp-5d,0.0838654496911881
AXp-6d,0.0540736077855014
AXp-7d,0.035870666076983616
GATS1Z,0.8171570241530923
GATS1c,1.7249513916151424
GATS1d,0.9648727576136839
GATS1i,1.3369332454717864
GATS1m,0.8052244961993551
GATS1p,1.2357994311569844
GATS1s,0.7384521388974221
GATS1v,0.9189765853254372
GATS2Z,0.9021624859662555
GATS2c,0.9313150294841203
GATS2d,1.27618559343758
GATS2i,0.9996023655333984
GATS2m,0.8975745701556075
GATS2p,0.9889733824262638
GATS2s,0.58923411492129
GATS2v,0.9693844081639805
GATS3Z,1.2645291405992756
GATS3c,1.1409421280729877
GATS3d,1.2751227495908346
GATS3i,1.2163863024860602
GATS3m,1.2424806999224172
GATS3p,1.2898576991805573
GATS3s,0.9563105480575501
GATS3v,1.089791959919665
GATS4Z,1.083241868803278
GATS4c,1.393991151628841
GATS4d,0.9576044129235618
GATS4i,1.0517374412042837
GATS4m,1.0877027652319156
GATS4p,0.9722532057804876
GATS4s,1.3990133469683212
GATS4v,1.0257912766546389
GATS5Z,0.8119855120184394
GATS5c,1.205554961244133
GATS5d,0.8425531914893616
GATS5i,0.9519445197960855
GATS5m,0.8302638372597971
GATS5p,0.7630046389372364
GATS5s,1.1228464019282596
GATS5v,0.8981443285488196
GATS6Z,0.8233776180727549
GATS6c,0.9679256627800292
GATS6d,0.9518963922294171
GATS6i,0.9958365871561543
GATS6m,0.8332306881098284
GATS6p,0.8557806908825447
GATS6s,0.8337442457292548
GATS6v,0.9362513588947695
GATS7Z,0.7967464936198866
GATS7c,1.2774327058168922
GATS7d,1.0683241692565144
GATS7i,1.0274233678161058
GATS7m,0.811236795154457
GATS7p,0.8446399731106545
GATS7s,0.9901798325623787
GATS7v,0.8924472445196775
GATS8Z,0.8803656859516938
GATS8c,0.9135419987191303
GATS8d,0.912540675844806
GATS8i,0.9446199241388282
GATS8m,0.8936385080168981
GATS8p,0.9190918023419583
GATS8s,0.5169215513224964
GATS8v,1.0215990068431677
MATS1Z,0.19793543034599428
MATS1c,-0.6804785360502501
MATS1d,0.20404672507300778
MATS1i,-0.14252329534793842
MATS1m,0.18644657150706143
MATS1p,-0.0849023988819072
MATS1s,-0.20391540847996087
MATS1v,0.02146430261495768
MATS2Z,0.011749665768771556
MATS2c,0.204903465327352
MATS2d,-0.13120567375886533
MATS2i,0.10436328698138601
MATS2m,0.010365343583323024
MATS2p,0.004608973877643825
MATS2s,0.20763199699125579
MATS2v,-0.053402127240220414
MATS3Z,-0.16258493009295605
MATS3c,0.012042386555461797
MATS3d,-0.1465766503000546
MATS3i,-0.17580169480982408
MATS3m,-0.15743324949602674
MATS3p,-0.19217410901961277
MATS3s,-0.01259748112625219
MATS3v,-0.12318899577780021
MATS4Z,-0.157428749131087
MATS4c,-0.11437943579842247
MATS4d,-0.015688205936432876
MATS4i,-0.098614022527905
MATS4m,-0.15651155027616243
MATS4p,-0.07896191391512558
MATS4s,-0.14161913761059927
MATS4v,-0.10255662363964328
MATS5Z,-0.0041982219295357386
MATS5c,0.042088227130970705
MATS5d,0.06205673758865249
MATS5i,0.007170863423223888
MATS5m,-0.005166107124226043
MATS5p,0.04517971339730488
MATS5s,-0.08161844305651589
MATS5v,0.028748540280940014
MATS6Z,0.027205229703225434
MATS6c,0.09758728139872011
MATS6d,0.03424298489053345
MATS6i,-0.01848621576532794
MATS6m,0.02987518986680681
MATS6p,0.029480696731661583
MATS6s,-0.016601002698135563
MATS6v,0.03867820519551933
MATS7Z,0.04848303507675006
MATS7c,-0.23443182558437453
MATS7d,-0.09918718622997849
MATS7i,-0.01015246280337837
MATS7m,0.045546537128502054
MATS7p,0.023195852476830196
MATS7s,-0.15545703411666234
MATS7v,0.057154422375016715
MATS8Z,-0.03787115768269769
MATS8c,0.2540660146145505
MATS8d,-0.07192323738005842
MATS8i,0.07497042236503011
MATS8m,-0.04123080940917156
MATS8p,-0.048241447262814575
MATS8s,0.3587013413233471
MATS8v,-0.0903208035595131
MAXaaN,4.145539099682318
MAXssO,5.761182234556985
MINaaN,4.145539099682318
MINssO,5.761182234556985
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,-3.531716938776166
SdssSe,0
SdsssP,0
SpAD_A,37.17930484065857
SpAD_D,380.0122788448441
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.3375321895046961
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,657
TMWC10,135.14023186640637
TSRW10,64.14957445181551
VE1_Dt,5.30702721679607
VE2_Dt,0.1830009385102093
VE3_Dt,2.733742569296125
VR1_Dt,177.333003080375
VR2_Dt,6.114931140702586
VR3_Dt,6.242740075335517
Xc-3dv,1.025291054839311
Xc-4dv,0.05103103630798288
Xc-5dv,0.13053018112269016
Xc-6dv,0.017010345435994292
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.29061214561200677
Xp-0dv,16.440261640209062
Xp-1dv,10.19441998337104
Xp-2dv,7.822007521668437
Xp-3dv,5.361229439113955
Xp-4dv,3.171464634366923
Xp-5dv,2.0099224940531815
Xp-6dv,1.0726134698794998
Xp-7dv,0.6290000970366777
Xpc-4d,4.436316849420702
Xpc-5d,5.892441199844241
Xpc-6d,7.481240905261533
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,51
nFRing,0
nHBAcc,5
nHBDon,3
nHRing,1
nSpiro,0
naRing,3
piPC10,6.723945114761723
AATS0dv,8.702947845804989
AATS0pe,6.485861224489796
AATS0se,7.921160346938773
AATS1dv,6.9869281045751634
AATS1pe,6.641747058823529
AATS1se,7.935217960784313
AATS2dv,7.236947791164658
AATS2pe,6.675092771084335
AATS2se,8.024915012048194
AATS3dv,5.355769230769231
AATS3pe,6.486208653846154
AATS3se,7.9252135
AATS4dv,4.691358024691358
AATS4pe,6.530562037037037
AATS4se,8.022049759259259
AATS5dv,4.965986394557823
AATS5pe,6.456289795918368
AATS5se,7.933206428571429
AATS6dv,4.7898550724637685
AATS6pe,6.300628260869566
AATS6se,7.759250456521739
AATS7dv,4.6254681647940075
AATS7pe,6.358616853932585
AATS7se,7.809936404494382
AATS8dv,5.3960784313725485
AATS8pe,6.4948541176470584
AATS8se,7.924973811764707
AATSC0Z,10.11911703456893
AATSC0c,0.021981863825157832
AATSC0d,0.5872553102873803
AATSC0i,1.6287003120274952
AATSC0m,46.32924623240317
AATSC0p,0.27792633196685546
AATSC0s,2.0852786818935183
AATSC0v,48.9848867216927
AATSC1Z,2.0029317849588826
AATSC1c,-0.014958186515399352
AATSC1d,0.11982752284587297
AATSC1i,-0.23212773560437416
AATSC1m,8.637929120538013
AATSC1p,-0.023596612296435317
AATSC1s,-0.4252204542128712
AATSC1v,1.0514264321538345
AATSC2Z,0.11889624303126768
AATSC2c,0.004504160072128801
AATSC2d,-0.07705122865472724
AATSC2i,0.16997651807079842
AATSC2m,0.48021855515523254
AATSC2p,0.0012809552039446028
AATSC2s,0.43297057700484487
AATSC2v,-2.6158971535596174
AATSC3Z,-1.6452159356678302
AATSC3c,0.00026471410139207273
AATSC3d,-0.08607791625284339
AATSC3i,-0.286328275191723
AATSC3m,-7.293763781068786
AATSC3p,-0.05341024521881957
AATSC3s,-0.026269258838129646
AATSC3v,-6.034399003534625
AATSC4Z,-1.5930399370632609
AATSC4c,-0.0025142731821193053
AATSC4d,-0.009212982245052211
AATSC4i,-0.1606126892614853
AATSC4m,-7.251062150959478
AATSC4p,-0.02194559509951345
AATSC4s,-0.2953153686075272
AATSC4v,-5.023724591547198
