DLiP-ID,C002ZC
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.894300000000001
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.241747015059643
SRW05,2.3978952727983707
SRW06,6.803505257608338
SRW07,4.59511985013459
SRW08,8.462314529906248
SRW09,6.580639137284949
SRW10,10.171183730899397
SaaCH,11.892185508845412
SaaNH,0
SaaSe,0
SaaaC,0.7707964590157057
SaasC,1.452085065507686
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.25339644726002
VE1_D,4.52362478089878
VE2_A,0.20254268796476285
VE2_D,0.21541070385232286
VE3_A,2.189655172565316
VE3_D,2.2512509598660198
VR1_A,125.75089062761845
VR1_D,116.85183622586248
VR2_A,5.988137648934211
VR2_D,5.564373153612499
VR3_A,5.576240236209938
VR3_D,5.502844119975562
WPath,875
Xc-3d,1.323732373102326
Xc-4d,0.0
Xc-5d,0.48766204819607595
Xc-6d,0.0
Xp-0d,14.396976746569035
Xp-1d,10.237183443017884
Xp-2d,9.350376855518007
Xp-3d,8.65856591849875
Xp-4d,7.3147032758157335
Xp-5d,5.863235066941392
Xp-6d,4.1235680429893495
Xp-7d,3.1201771002848195
ZMIC0,69.52664507755142
ZMIC1,50.0568990525611
ZMIC2,31.896950698627215
ZMIC3,24.09503973547028
ZMIC4,23.52325980442766
ZMIC5,23.52325980442766
nAcid,0
nAtom,31
nBase,0
nRing,4
piPC1,3.5409593240373143
piPC2,4.248495242049359
piPC3,4.948759890378168
piPC4,5.589119566336061
piPC5,6.210349041501808
piPC6,6.601866804588369
piPC7,7.073508036517095
piPC8,7.504920569816152
piPC9,7.921938081981544
AATS0Z,29.225806451612904
AATS0d,4.129032258064516
AATS0i,155.00460150629002
AATS0m,116.07182519354836
AATS0p,1.6865983564029037
AATS0s,5.942652329749104
AATS0v,263.518121197431
AATS1Z,30.058823529411764
AATS1d,4.794117647058823
AATS1i,141.72775090800724
AATS1m,116.78319505882348
AATS1p,1.938052552235294
AATS1s,3.8578431372549025
AATS1v,303.3161653692936
AATS2Z,28.272727272727273
AATS2d,4.509090909090909
AATS2i,146.13709155027
AATS2m,108.77957969090906
AATS2p,1.7701442454336174
AATS2s,3.977272727272728
AATS2v,277.2128027790918
AATS3Z,25.545454545454547
AATS3d,3.9393939393939394
AATS3i,149.5551261635931
AATS3m,97.24882612121209
AATS3p,1.5880218592029693
AATS3s,4.542929292929294
AATS3v,244.7068282439221
AATS4Z,22.753846153846155
AATS4d,3.5076923076923077
AATS4i,153.5833234670084
AATS4m,84.50768987692307
AATS4p,1.443946421454569
AATS4s,4.356410256410256
AATS4v,221.01135125597196
AATS5Z,20.983050847457626
AATS5d,3.3389830508474576
AATS5i,155.04129890144392
AATS5m,77.5349095762712
AATS5p,1.3948798562219322
AATS5s,4.179378531073447
AATS5v,208.64858069852332
AATS6Z,21.666666666666668
AATS6d,3.2745098039215685
AATS6i,155.11924021834005
AATS6m,80.39582788235293
AATS6p,1.3910470200048035
AATS6s,4.330065359477125
AATS6v,208.81529396282403
AATS7Z,20.511111111111113
AATS7d,3.088888888888889
AATS7i,155.83331239369542
AATS7m,75.53548715555554
AATS7p,1.3564134605387776
AATS7s,4.109876543209878
AATS7v,200.007487499061
AATS8Z,17.210526315789473
AATS8d,2.763157894736842
AATS8i,158.24046965142088
AATS8m,61.75501136842102
AATS8p,1.228862166660368
AATS8s,3.565789473684212
AATS8v,174.2495407593471
AMID_C,1.6261140818028208
AMID_N,0.0
AMID_O,0.46348853007165697
AMID_X,0.0
AMID_h,0.46348853007165697
ATS0dv,364.0
ATS0pe,211.60800000000003
ATS0se,254.59147600000009
ATS1dv,368.0
ATS1pe,232.27400000000003
ATS1se,274.44918399999995
ATS2dv,569.0
ATS2pe,379.41460000000006
ATS2se,451.0172920000001
ATS3dv,586.0
ATS3pe,447.6191999999999
ATS3se,536.981024
ATS4dv,481.0
ATS4pe,443.5296
ATS4se,535.8954400000001
ATS5dv,397.0
ATS5pe,392.3726
ATS5se,477.690548
ATS6dv,364.0
ATS6pe,342.4612000000001
ATS6se,415.99739999999986
ATS7dv,294.0
ATS7pe,298.73420000000004
ATS7se,364.2597999999999
ATS8dv,185.0
ATS8pe,243.78060000000005
ATS8se,300.84180000000003
ATSC0Z,218.3870967741935
ATSC0c,1.3670204558083132
ATSC0d,19.483870967741932
ATSC0i,42.562711512073825
ATSC0m,1028.367645483871
ATSC0p,7.168253297364193
ATSC0s,58.885304659498175
ATSC0v,1385.4401007244142
ATSC1Z,5.317377731529639
ATSC1c,-0.6415333014140407
ATSC1d,6.985431841831424
ATSC1i,-1.325499649016331
ATSC1m,27.81536417898064
ATSC1p,-0.09407111066523902
ATSC1s,-8.850907619377963
ATSC1v,52.66706460764833
ATSC2Z,-8.460978147762766
ATSC2c,-0.32242968899988755
ATSC2d,-1.0197710718002049
ATSC2i,0.014916960395527035
ATSC2m,-36.92780176170595
ATSC2p,0.05396420928866286
ATSC2s,-7.94614984391259
ATSC2v,18.890577710607914
ATSC3Z,22.7242455775234
ATSC3c,0.45375554296873294
ATSC3d,-8.51404786680541
ATSC3i,-11.889102390508778
ATSC3m,98.03491580853316
ATSC3p,-1.9333729730671176
ATSC3s,24.78182448838015
ATSC3v,-221.61910577280145
ATSC4Z,-93.42455775234131
ATSC4c,-0.2601871431303083
ATSC4d,-6.595213319458896
ATSC4i,-6.923218016542396
ATSC4m,-436.08655178876154
ATSC4p,-1.282754284144696
ATSC4s,-10.673488264539259
ATSC4v,-381.38985340375035
ATSC5Z,-34.22060353798126
ATSC5c,0.022628705283754335
ATSC5d,-2.4693028095733602
ATSC5i,-1.201586976920432
ATSC5m,-157.70260088865777
ATSC5p,-0.21279703849236975
ATSC5s,-15.549630015030644
ATSC5v,-86.8854501837464
ATSC6Z,-14.991675338189387
ATSC6c,0.1270919567449754
ATSC6d,-0.6024973985431845
ATSC6i,-1.1662627785594013
ATSC6m,-73.99168421540065
ATSC6p,-0.33142904689190034
ATSC6s,-14.997687593941505
ATSC6v,-132.7016299316328
ATSC7Z,-9.819979188345467
ATSC7c,-0.0657808718957917
ATSC7d,-0.9604578563995851
ATSC7i,-1.0717532456163852
ATSC7m,-51.60188818626442
ATSC7p,-0.35438899933625045
ATSC7s,2.268643773846687
ATSC7v,-146.1405436831481
ATSC8Z,-0.7970863683662746
ATSC8c,-0.0015971538397512829
ATSC8d,-1.4640998959417282
ATSC8i,-4.986886059027444
ATSC8m,-8.037731173777665
ATSC8p,-0.8670736749350141
ATSC8s,2.6065441091455694
ATSC8v,-142.07434121723514
AXp-0d,0.6855703212651921
AXp-1d,0.42654931012574515
AXp-2d,0.26715362444337165
AXp-3d,0.173171318369975
AXp-4d,0.10917467575844378
AXp-5d,0.06897923608166344
AXp-6d,0.04386774513818457
AXp-7d,0.028365246366225633
GATS1Z,0.6181683899556869
GATS1c,1.330160581748531
GATS1d,0.6113654070899884
GATS1i,0.9709667128528116
GATS1m,0.6184375507476537
GATS1p,0.9295577033293476
GATS1s,0.7629487670654119
GATS1v,0.7595325006705833
GATS2Z,0.773022693702162
GATS2c,1.110953600244528
GATS2d,1.0358217940999401
GATS2i,0.952902265416986
GATS2m,0.7706193932493078
GATS2p,0.9211287730570177
GATS2s,0.719683597186793
GATS2v,0.8118360895679999
GATS3Z,0.809654894588425
GATS3c,0.7919069295775498
GATS3d,1.2481186032510538
GATS3i,1.0869839776138748
GATS3m,0.8135944382269118
GATS3p,1.0700761192816495
GATS3s,0.7066253409990099
GATS3v,0.969589133431534
GATS4Z,1.1539143279172823
GATS4c,1.1545902976086422
GATS4d,1.1251910341314317
GATS4i,1.0439404810670176
GATS4m,1.1483861159383089
GATS4p,1.034003283305321
GATS4s,1.2213007486761225
GATS4v,1.0385661450137729
GATS5Z,1.0849961194702453
GATS5c,1.0082241221543915
GATS5d,1.1352284206981706
GATS5i,0.9851735100840292
GATS5m,1.082397211166327
GATS5p,0.9863041425413411
GATS5s,1.4247749174413586
GATS5v,1.0119674447123694
GATS6Z,1.0450951429316189
GATS6c,1.0010321041475039
GATS6d,1.0415855083755359
GATS6i,0.987322487515899
GATS6m,1.0452893093272764
GATS6p,0.9951031434875848
GATS6s,1.517434199926243
GATS6v,1.0250653112159596
GATS7Z,1.0592811422944364
GATS7c,1.045209098877526
GATS7d,0.9067328918322298
GATS7i,0.9890766178830193
GATS7m,1.0622651786683424
GATS7p,1.0100629635332499
GATS7s,0.9811917949966528
GATS7v,1.0709218859368093
GATS8Z,1.113426105885097
GATS8c,0.9001137639195371
GATS8d,0.9319449285465321
GATS8i,1.0690145444450638
GATS8m,1.119107702592482
GATS8p,1.0982102977094759
GATS8s,0.8519014034874154
GATS8v,1.170463439056539
MATS1Z,0.02220001737770434
MATS1c,-0.4278849079340533
MATS1d,0.3268893650175302
MATS1i,-0.02839442682803956
MATS1m,0.024661479239485258
MATS1p,-0.011965358224611889
MATS1s,-0.13704514613685279
MATS1v,0.03466044518746847
MATS2Z,-0.021836981334765734
MATS2c,-0.13294102269218955
MATS2d,-0.029500301023479742
MATS2i,0.00019753772762944096
MATS2m,-0.020239699287951676
MATS2p,0.0042431802320877544
MATS2s,-0.07605868779707725
MATS2v,0.0076852232891410485
MATS3Z,0.048874267042656974
MATS3c,0.1559066673875012
MATS3d,-0.2052478426650612
MATS3i,-0.1312011186988139
MATS3m,0.044776499029293676
MATS3p,-0.12668350141554838
MATS3s,0.19767152319346615
MATS3v,-0.07513411973134661
MATS4Z,-0.2040245426656062
MATS4c,-0.09077351575120227
MATS4d,-0.16143657666836475
MATS4i,-0.07757594197733485
MATS4m,-0.20224259387897367
MATS4p,-0.08534507567631579
MATS4s,-0.08644657430341292
MATS4v,-0.13128941648032993
MATS5Z,-0.08233232356107453
MATS5c,0.008697498752045368
MATS5d,-0.06658996520372655
MATS5i,-0.014833225785632847
MATS5m,-0.08057496651747266
MATS5p,-0.015597748685339577
MATS5s,-0.13874674897942985
MATS5v,-0.03295102920098718
MATS6Z,-0.04172676456106816
MATS6c,0.056511205358702105
MATS6d,-0.018796260225944692
MATS6i,-0.016655537229625737
MATS6m,-0.04373468735794502
MATS6p,-0.028104039196585245
MATS6s,-0.15481352319368327
MATS6v,-0.05822104832558732
MATS7Z,-0.030976530444772676
MATS7c,-0.03314925651470175
MATS7d,-0.03395879323031647
MATS7i,-0.017346613415977787
MATS7m,-0.034567372450227396
MATS7p,-0.034057759102481
MATS7s,0.026540467060279595
MATS7v,-0.07266614897812013
MATS8Z,-0.002977532457436018
MATS8c,-0.0009531249402943218
MATS8d,-0.061301847333565744
MATS8i,-0.09558247134379773
MATS8m,-0.00637621818681974
MATS8p,-0.09867809458976091
MATS8s,0.03611072846154592
MATS8v,-0.08365771424187618
MAXaaO,5.672853363567649
MAXsOH,10.11921343537415
MAXssO,5.29453869047619
MINaaO,5.672853363567649
MINsOH,10.11921343537415
MINssO,5.2364461766621755
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.39353529847347
SpAD_D,171.58562843989574
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.15916422761074656
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,870
TMWC10,120.38629777921673
TSRW10,69.14422509180216
VE1_Dt,4.556113242036578
VE2_Dt,0.21695777343031325
VE3_Dt,2.2584072455885127
VR1_Dt,113.81358417949603
VR2_Dt,5.4196944847379065
VR3_Dt,5.476499228186075
Xc-3dv,0.49024258433213397
Xc-4dv,0.0
Xc-5dv,0.08546274426497914
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.36340230290662856
Xch-7d,0.589571507371639
Xp-0dv,10.82876542286934
Xp-1dv,6.386961934001473
Xp-2dv,4.673117085235885
Xp-3dv,3.408616008654026
Xp-4dv,2.3656182145699995
Xp-5dv,1.566788341484936
Xp-6dv,0.8625496404083043
Xp-7dv,0.5253406064982041
Xpc-4d,3.86799081907624
Xpc-5d,6.339201922203002
Xpc-6d,9.828731137032667
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,34
nFRing,2
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,8.179096824108514
AATS0dv,11.741935483870968
AATS0pe,6.826064516129033
AATS0se,8.21262825806452
AATS1dv,10.823529411764707
AATS1pe,6.831588235294118
AATS1se,8.07203482352941
AATS2dv,10.345454545454546
AATS2pe,6.898447272727274
AATS2se,8.200314400000002
AATS3dv,8.878787878787879
AATS3pe,6.782109090909089
AATS3se,8.136076121212122
AATS4dv,7.4
AATS4pe,6.823532307692308
AATS4se,8.244545230769234
AATS5dv,6.728813559322034
AATS5pe,6.6503830508474575
AATS5se,8.096449966101694
AATS6dv,7.137254901960785
AATS6pe,6.71492549019608
AATS6se,8.15681176470588
AATS7dv,6.533333333333333
AATS7pe,6.6385377777777785
AATS7se,8.09466222222222
AATS8dv,4.868421052631579
AATS8pe,6.415278947368423
AATS8se,7.916889473684211
AATSC0Z,7.044745057232048
AATSC0c,0.044097434058332684
AATSC0d,0.6285119667013527
AATSC0i,1.3729906939378653
AATSC0m,33.17314985431842
AATSC0p,0.2312339773343288
AATSC0s,1.8995259567580056
AATSC0v,44.69161615240046
AATSC1Z,0.1563934626920482
AATSC1c,-0.018868626512177668
AATSC1d,0.20545387770092424
AATSC1i,-0.03898528379459797
AATSC1m,0.8180989464406071
AATSC1p,-0.00276679737250703
AATSC1s,-0.260320812334646
AATSC1v,1.5490313119896566
AATSC2Z,-0.1538359663229594
AATSC2c,-0.005862357981816137
AATSC2d,-0.018541292214549178
AATSC2i,0.00027121746173685516
AATSC2m,-0.6714145774855628
AATSC2p,0.0009811674416120519
AATSC2s,-0.14447545170750162
AATSC2v,0.34346504928378024
AATSC3Z,0.34430675117459697
AATSC3c,0.006875083984374741
AATSC3d,-0.1290007252546274
AATSC3i,-0.18013791500770876
AATSC3m,1.4853775122505024
AATSC3p,-0.029293529894956327
AATSC3s,0.37548218921788107
AATSC3v,-3.35786523898184
AATSC4Z,-1.4373008884975587
AATSC4c,-0.0040028791250816655
AATSC4d,-0.10146482029936763
AATSC4i,-0.10651104640834455
AATSC4m,-6.709023873673255
AATSC4p,-0.019734681294533783
AATSC4s,-0.16420751176214243
AATSC4v,-5.867536206211544
AATSC5Z,-0.5800102294573095
AATSC5c,0.00038353737769075143
