DLiP-ID,C101JD
ATS6p,279.246765029168
ATS6s,505.5601851851852
ATS6v,35987.97181734455
ATS7Z,2803.0
ATS7d,537.0
ATS7i,34652.23402711529
ATS7m,9631.233870999999
ATS7p,264.89366975893995
ATS7s,503.28395061728395
ATS7v,32969.97506446105
ATS8Z,2372.0
ATS8d,442.0
ATS8i,28891.408858617182
ATS8m,8226.724556000001
ATS8p,222.98898869875202
ATS8s,430.1481481481481
ATS8v,28066.95941067129
C1SP1,0
C1SP2,1
C1SP3,2
C2SP1,0
C2SP2,17
C2SP3,3
C3SP2,1
C3SP3,4
C4SP3,0
FCSP3,0.32142857142857145
GGI10,0.19028466483011935
JGI10,0.00594639577594123
JGT10,0.4528467830540779
Kier1,25.641274238227147
Kier2,11.170909090909092
Kier3,5.354022600775847
MAXdO,13.286939176567255
MID_C,58.801635085903726
MID_N,5.635514913066564
MID_O,3.6887673412313475
MID_X,0.0
MID_h,11.406412534959804
MINdO,13.286939176567255
MPC10,299
MWC01,38.0
MWC02,5.231108616854587
MWC03,6.111467339502679
MWC04,7.023758954738443
MWC05,7.934871565945177
MWC06,8.863191340690854
MWC07,9.792053072089823
MWC08,10.731537060559845
MWC09,11.672174554362863
MWC10,12.619800192155497
NaaCH,13
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,2
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,5.557300000000004
SRW02,4.343805421853684
SRW03,0.0
SRW04,5.6937321388027
SRW05,3.044522437723423
SRW06,7.254884810077338
SRW07,5.53338948872752
SRW08,8.920121751872404
SRW09,7.765993079407675
SRW10,10.648206738640061
SaaCH,26.418796747059353
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,5.09762231449874
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.26686571495668665
SdssS,0
SsCH3,1.8448785395700982
SsNH2,12.860175743614715
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.46174340187851
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.032828382829175
VE1_D,5.722217809734142
VE2_A,0.11861259949497573
VE2_D,0.16830052381571003
VE3_A,2.618243393379362
VE3_D,2.968131890840868
VR1_A,1618.731229472338
VR1_D,241.20768274684843
VR2_A,47.60974204330406
VR2_D,7.094343610201425
VR3_A,8.613173361309968
VR3_D,6.709433748152157
WPath,3543
Xc-3d,2.4065151176042803
Xc-4d,0.09622504486493763
Xc-5d,0.829556058522565
Xc-6d,0.14660880187581576
Xp-0d,23.708531534440656
Xp-1d,16.484550242163635
Xp-2d,15.058122042535722
Xp-3d,13.141844769623
Xp-4d,11.133593026754031
Xp-5d,9.32886947094764
Xp-6d,6.430987444605996
Xp-7d,4.896635410854491
ZMIC0,111.97790219794099
ZMIC1,66.47246874226268
ZMIC2,36.85281895788967
ZMIC3,25.383270848295606
ZMIC4,24.30353709823286
ZMIC5,24.30353709823286
nAcid,0
nAtom,65
nBase,1
nRing,5
piPC1,3.8918202981106265
piPC2,4.448516375942715
piPC3,4.95758607300644
piPC4,5.453717265775727
piPC5,5.9481981612459505
piPC6,6.029181726674758
piPC7,6.380334378866451
piPC8,6.79339606286061
piPC9,7.160506175049004
AATS0Z,24.153846153846153
AATS0d,3.3384615384615386
AATS0i,159.91756539241263
AATS0m,95.37324801538462
AATS0p,1.6184401238510615
AATS0s,3.369390366149626
AATS0v,224.33185594923816
AATS1Z,25.202898550724637
AATS1d,4.115942028985507
AATS1i,144.84645145721598
AATS1m,95.48737205797102
AATS1p,1.9499946892753621
AATS1s,2.855877616747182
AATS1v,273.8793997646505
AATS2Z,22.24590163934426
AATS2d,3.8934426229508197
AATS2i,147.2841923600215
AATS2m,82.94775248360655
AATS2p,1.7660905268097704
AATS2s,2.611553835256021
AATS2v,238.4623964208961
AATS3Z,18.75581395348837
AATS3d,3.203488372093023
AATS3i,154.71584962211816
AATS3m,67.85114105232559
AATS3p,1.5120706241533493
AATS3s,2.488964254952627
AATS3v,193.49436128382558
AATS4Z,16.72972972972973
AATS4d,2.924324324324324
AATS4i,157.91525215956776
AATS4m,59.14085875675675
AATS4p,1.3764777210500647
AATS4s,2.439906573239907
AATS4v,176.7683873521695
AATS5Z,16.47222222222222
AATS5d,3.0555555555555554
AATS5i,155.92052385938604
AATS5m,58.872935977777765
AATS5p,1.4316813490081668
AATS5s,2.6011659807956105
AATS5v,189.4698824167361
AATS6Z,15.527363184079602
AATS6d,2.7761194029850746
AATS6i,156.48638231572156
AATS6m,54.68474126368159
AATS6p,1.3892873882048158
AATS6s,2.5152248019163443
AATS6v,179.04463590718683
AATS7Z,12.976851851851851
AATS7d,2.486111111111111
AATS7i,160.42700938479302
AATS7m,44.58904569907407
AATS7p,1.2263595822173146
AATS7s,2.330018289894833
AATS7v,152.6387734465789
AATS8Z,13.177777777777777
AATS8d,2.4555555555555557
AATS8i,160.5078269923177
AATS8m,45.70402531111112
AATS8p,1.2388277149930669
AATS8s,2.389711934156378
AATS8v,155.92755228150716
AMID_C,1.7294598554677567
AMID_N,0.16575043861960484
AMID_O,0.10849315709503964
AMID_X,0.0
AMID_h,0.3354827216164648
ATS0dv,384.44444444444446
ATS0pe,390.15840000000003
ATS0se,485.4590209999999
ATS1dv,408.66666666666663
ATS1pe,438.3545
ATS1se,526.552028
ATS2dv,572.6666666666666
ATS2pe,755.0206
ATS2se,920.351164
ATS3dv,566.3333333333333
ATS3pe,1043.4189000000001
ATS3se,1293.505258
ATS4dv,544.0
ATS4pe,1117.4419
ATS4se,1398.3205600000001
ATS5dv,584.0
ATS5pe,1091.8586
ATS5se,1355.067604
ATS6dv,582.6666666666666
ATS6pe,1204.202
ATS6se,1499.1056459999998
ATS7dv,520.6666666666666
ATS7pe,1260.2996
ATS7se,1593.858016
ATS8dv,428.66666666666663
ATS8pe,1052.9169
ATS8se,1328.1410440000002
ATSC0Z,593.0153846153846
ATSC0c,1.031150581471263
ATSC0d,40.86153846153846
ATSC0i,99.4562453750828
ATSC0m,2748.028609846154
ATSC0p,18.117954524413012
ATSC0s,59.79046111638704
ATSC0v,3473.887514461004
ATSC1Z,31.24520710059172
ATSC1c,-0.5898424660385219
ATSC1d,16.6392899408284
ATSC1i,17.33868060903956
ATSC1m,149.60288560946734
ATSC1p,2.3425867198095998
ATSC1s,-6.622998778419007
ATSC1v,359.5877409559355
ATSC2Z,42.74035502958578
ATSC2c,0.04043985759945056
ATSC2d,-1.0170414201183358
ATSC2i,-14.905449249692687
ATSC2m,190.7239340887574
ATSC2p,0.20654310224746528
ATSC2s,11.904423218967377
ATSC2v,-118.9918955542734
ATSC3Z,-19.640710059171596
ATSC3c,0.1852946297425071
ATSC3d,-11.756686390532543
ATSC3i,-22.673217450539966
ATSC3m,-121.97066779289952
ATSC3p,-2.861473208221393
ATSC3s,8.210122645108395
ATSC3v,-844.3601368834037
ATSC4Z,-172.3514792899408
ATSC4c,-0.23437779879454368
ATSC4d,-2.990532544378696
ATSC4i,-7.798449825566996
ATSC4m,-767.6786911775149
ATSC4p,-4.664185782250366
ATSC4s,-29.57108870869554
ATSC4v,-163.99110174499936
ATSC5Z,-102.24260355029585
ATSC5c,0.17463883690548015
ATSC5d,-10.831952662721891
ATSC5i,8.786776087149082
ATSC5m,-462.8417986508876
ATSC5p,0.7654142809867579
ATSC5s,-17.426965182912483
ATSC5v,-90.9476695513236
ATSC6Z,-165.61680473372783
ATSC6c,-0.16241715780888444
ATSC6d,-11.771834319526628
ATSC6i,-22.70204799311208
ATSC6m,-793.0313405088757
ATSC6p,-5.361134798109554
ATSC6s,-4.645154889164862
ATSC6v,-1253.78777794509
ATSC7Z,-48.804970414201165
ATSC7c,0.03627497894409476
ATSC7d,-5.293727810650889
ATSC7i,-8.16257288251662
ATSC7m,-200.26622131952664
ATSC7p,-1.8345764974710823
ATSC7s,8.229087913247461
ATSC7v,-25.506904956672038
ATSC8Z,45.24970414201183
ATSC8c,0.1615380835618577
ATSC8d,1.3372781065088737
ATSC8i,12.251761129237345
ATSC8m,198.6522235798817
ATSC8p,1.2720060816711258
ATSC8s,0.43463790878320974
ATSC8v,141.8199586262506
AXp-0d,0.6973097510129604
AXp-1d,0.4338039537411483
AXp-2d,0.2737840371370131
AXp-3d,0.1706733086964026
AXp-4d,0.10405227127807506
AXp-5d,0.06569626387991295
AXp-6d,0.0396974533617654
AXp-7d,0.025110950824894823
GATS1Z,0.8180250662299214
GATS1c,1.6163243408377357
GATS1d,0.8625807578138642
GATS1i,0.9684477306231112
GATS1m,0.8202196380256616
GATS1p,0.8623949469791763
GATS1s,0.8506889440760235
GATS1v,0.8794878329996834
GATS2Z,0.9483070259676963
GATS2c,0.8971851713658029
GATS2d,1.4507209164526962
GATS2i,1.1419847271010817
GATS2m,0.9434890246401175
GATS2p,1.0513184366259802
GATS2s,0.5653293042191716
GATS2v,1.0204776940910139
GATS3Z,1.1833882561337166
GATS3c,1.0675523165454293
GATS3d,1.315844774446624
GATS3i,1.1468978886797085
GATS3m,1.1660153660728296
GATS3p,1.1727300731075192
GATS3s,0.8406534175737823
GATS3v,1.0842031809543926
GATS4Z,1.40824932232601
GATS4c,1.2637818354217347
GATS4d,1.172582220774992
GATS4i,1.052425332033931
GATS4m,1.3708302220391742
GATS4p,1.25903121470945
GATS4s,1.628614511939239
GATS4v,1.007263514043381
GATS5Z,0.9776025182033588
GATS5c,0.9505931721623697
GATS5d,1.2921686746987953
GATS5i,0.9568755803424375
GATS5m,0.9819975226757875
GATS5p,0.928151317318606
GATS5s,1.450673840567885
GATS5v,0.9762200996875846
GATS6Z,1.0145299032776758
GATS6c,1.0271272492266017
GATS6d,1.07144997902056
GATS6i,1.0779822468336187
GATS6m,1.0224269238471473
GATS6p,1.0478596179882926
GATS6s,0.9955374598626477
GATS6v,1.0910063114191468
GATS7Z,1.042006568390629
GATS7c,0.8768731560200222
GATS7d,0.9680388219544848
GATS7i,0.9670076018541492
GATS7m,1.0373329392384139
GATS7p,1.0284560030574539
GATS7s,0.9858447837606172
GATS7v,0.9942107825946228
GATS8Z,0.864583153173409
GATS8c,0.8257157428464587
GATS8d,0.8353413654618475
GATS8i,0.8969892836414781
GATS8m,0.8769585447662362
GATS8p,0.8929040419906226
GATS8s,0.9800649754874192
GATS8v,0.9647099472899643
MATS1Z,0.04963427848676192
MATS1c,-0.5388628100258182
MATS1d,0.3836050724637681
MATS1i,0.16422839654330862
MATS1m,0.05128412930443727
MATS1p,0.1218009785901304
MATS1s,-0.10434869883516959
MATS1v,0.09751095088814944
MATS2Z,0.03839951073998874
MATS2c,0.020894936352998147
MATS2d,-0.01326103594706686
MATS2i,-0.07984845847523044
MATS2m,0.036977493764405366
MATS2p,0.006073724049101398
MATS2s,0.10607913786007406
MATS2v,-0.01824967594314967
MATS3Z,-0.012516304892131297
MATS3c,0.06790873669780857
MATS3d,-0.10873143737741664
MATS3i,-0.08615212677175675
MATS3m,-0.0167733211189765
MATS3p,-0.05968503164616857
MATS3s,0.05189226792334493
MATS3v,-0.09185374750466639
MATS4Z,-0.10211526838414194
MATS4c,-0.07986123250371559
MATS4d,-0.025714343861934205
MATS4i,-0.027549761951350893
MATS4m,-0.09815216063706007
MATS4p,-0.09044994429913543
MATS4s,-0.1737708956367837
MATS4v,-0.016586171822734554
MATS5Z,-0.06225966666090153
MATS5c,0.06115888946899419
MATS5d,-0.09572665662650601
MATS5i,0.03190350152419782
MATS5m,-0.06082080644307566
MATS5p,0.015255563264330205
MATS5s,-0.10525208608520673
MATS5v,-0.009454023444319934
MATS6Z,-0.0903141378150497
MATS6c,-0.05093626714106525
MATS6d,-0.09316369957441707
MATS6i,-0.07381596076287797
MATS6m,-0.09332250768467854
MATS6p,-0.09568962685662454
MATS6s,-0.025123815544297455
MATS6v,-0.11671470574368273
MATS7Z,-0.02476610437553206
MATS7c,0.010586311856722163
MATS7d,-0.03898580432842482
MATS7i,-0.024697592326610823
MATS7m,-0.021930375057353884
MATS7p,-0.030470969029066684
MATS7s,0.04141707311805853
MATS7v,-0.002209538725603225
MATS8Z,0.027554379471569322
MATS8c,0.05657097798320703
MATS8d,0.011818105756358752
MATS8i,0.04448435649024857
MATS8m,0.026104358930105896
MATS8p,0.025352504824615825
MATS8s,0.0026250437819202227
MATS8v,0.014742205274082733
MAXssO,5.546149041747402
MAXssS,1.7303422105196717
MINssO,5.546149041747402
MINssS,1.7303422105196717
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,4
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,44.93463699059813
SpAD_D,435.26622801013434
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.3080363718074617
SssNH2,0
SsssAs,0
SsssCH,0.6382817076586826
SsssNH,0
SssssB,0
SssssC,-1.0094328732985378
SssssN,0
TMPC10,1611
TMWC10,151.97996269689978
TSRW10,87.2046558671048
VE1_Dt,5.752784678877821
VE2_Dt,0.16919954937875945
VE3_Dt,2.973459461178614
VR1_Dt,236.33542462745714
VR2_Dt,6.951041900807563
VR3_Dt,6.68902751836429
Xc-3dv,1.5576256854541914
Xc-4dv,0.048112522432468816
Xc-5dv,0.5178967197668499
Xc-6dv,0.06168129964369304
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.1642664266089148
Xch-6d,0.7100699296328852
Xch-7d,1.34205129996782
Xp-0dv,20.13221691048185
Xp-1dv,12.769962937238546
Xp-2dv,10.536903251358295
Xp-3dv,8.83412116088614
Xp-4dv,7.252984758970228
Xp-5dv,5.702376420886685
Xp-6dv,4.049708116795255
Xp-7dv,2.8155292192540555
Xpc-4d,6.241367988314737
Xpc-5d,10.582906846575424
Xpc-6d,17.689749482114543
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,69
nFRing,1
nHBAcc,6
nHBDon,3
nHRing,0
nSpiro,0
naRing,3
piPC10,7.476286562654963
AATS0dv,5.914529914529915
AATS0pe,6.002436923076924
AATS0se,7.468600323076921
AATS1dv,5.9227053140096615
AATS1pe,6.352963768115941
AATS1se,7.631188811594202
AATS2dv,4.693989071038251
AATS2pe,6.1886934426229505
AATS2se,7.543862000000001
AATS3dv,3.2926356589147283
AATS3pe,6.066388953488373
AATS3se,7.520379406976744
AATS4dv,2.9405405405405407
AATS4pe,6.040226486486486
AATS4se,7.558489513513514
AATS5dv,3.2444444444444445
AATS5pe,6.0658811111111115
AATS5se,7.528153355555556
AATS6dv,2.8988391376451075
AATS6pe,5.9910547263681595
AATS6se,7.458237044776118
AATS7dv,2.4104938271604937
AATS7pe,5.834720370370371
AATS7se,7.378972296296296
AATS8dv,2.3814814814814813
AATS8pe,5.849538333333333
AATS8se,7.378561355555557
AATSC0Z,9.123313609467456
AATSC0c,0.015863855099557893
AATSC0d,0.6286390532544378
AATSC0i,1.5300960826935817
AATSC0m,42.277363228402365
AATSC0p,0.2787377619140463
AATSC0s,0.919853247944416
AATSC0v,53.44442329940006
AATSC1Z,0.45282908841437275
AATSC1c,-0.008548441536790172
AATSC1d,0.2411491295772232
AATSC1i,0.2512852262179646
AATSC1m,2.1681577624560484
AATSC1p,0.03395053217115362
AATSC1s,-0.09598548954230446
AATSC1v,5.211416535593268
AATSC2Z,0.350330778931031
AATSC2c,0.0003314742426184472
AATSC2d,-0.008336405082937178
AATSC2i,-0.1221758135220712
AATSC2m,1.5633109351537493
AATSC2p,0.0016929762479300431
AATSC2s,0.0975772394997326
AATSC2v,-0.9753434061825689
AATSC3Z,-0.11419017476262555
AATSC3c,0.0010772943589680646
AATSC3d,-0.06835282785193339
AATSC3i,-0.13182103168918585
AATSC3m,-0.7091317894936019
AATSC3p,-0.016636472140822055
AATSC3s,0.04773327119249067
