DLiP-ID,T0087M
GGI6,0.366530612244898
GGI7,0.3142361111111111
GGI8,0.23028470647518262
GGI9,0.09687500000000002
JGI1,0.26190476190476186
JGI2,0.09629629629629634
JGI3,0.062499999999999986
JGI4,0.055111111111111125
JGI5,0.027430555555555552
JGI6,0.01929108485499463
JGI7,0.017457561728395063
JGI8,0.015352313765012175
JGI9,0.010763888888888889
MIC0,36.67370103515502
MIC1,51.204807367855594
MIC2,57.982543420508904
MIC3,67.27874903241738
MIC4,67.51353960490637
MIC5,67.51353960490637
MPC2,30
MPC3,37
MPC4,44
MPC5,51
MPC6,47
MPC7,43
MPC8,43
MPC9,43
Mare,1.032413793103448
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,2
NsCl,0
NsLi,0
NsOH,3
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.2226574826618755
RPCG,0.1285335502404389
SIC0,0.38505003994026427
SIC1,0.7055400566119153
SIC2,0.8216982031185819
SIC3,0.9520526828983816
SIC4,0.9999999999999997
SIC5,0.9999999999999997
SaaN,0
SaaO,0
SaaS,0
Sare,29.939999999999994
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,6.296903134710674
SsCl,0
SsLi,0
SsOH,28.527046786319875
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,54.24640750988458
TIC1,99.39750540333556
TIC2,115.76203337993583
TIC3,134.1265613565361
TIC4,140.88144885869954
TIC5,140.88144885869954
Vabc,253.16104334491203
WPol,31
apol,38.119136999999995
bpol,13.226862999999998
nRot,2
ABCGG,13.191041773361382
ATS0Z,3232.0
ATS0d,111.0
ATS0i,4544.762444288242
ATS0m,15873.944633999998
ATS0p,62.64503214364101
ATS0s,216.73988340192045
ATS0v,8301.167629157528
ATS1Z,1225.0
ATS1d,133.0
ATS1i,4373.8771586292505
ATS1m,5023.0550429999985
ATS1p,63.379557808
ATS1s,125.82716049382718
ATS1v,9356.962809672314
ATS2Z,1988.0
ATS2d,191.0
ATS2i,6493.1656637034985
ATS2m,8258.436058000001
ATS2p,94.67924464999996
ATS2s,190.80864197530866
ATS2v,13568.626698134372
ATS3Z,2681.0
ATS3d,198.0
ATS3i,9141.360618506247
ATS3m,11074.163865
ATS3p,107.07445294884897
ATS3s,259.28395061728395
ATS3v,15057.072027148955
ATS4Z,3263.0
ATS4d,166.0
ATS4i,9571.482453952343
ATS4m,14583.589336000001
ATS4p,95.752073739943
ATS4s,279.34679355281196
ATS4v,12690.123914195281
ATS5Z,1485.0
ATS5d,141.0
ATS5i,7893.56185855359
ATS5m,5686.193413999999
ATS5p,73.16920487394299
ATS5s,261.91975308641975
ATS5v,9982.048493831107
ATS6Z,1705.0
ATS6d,122.0
ATS6i,6074.4431902953975
ATS6m,7129.798274999999
ATS6p,65.985049415698
ATS6s,171.29012345679018
ATS6v,9468.49286972264
ATS7Z,1532.0
ATS7d,118.0
ATS7i,5969.098090962993
ATS7m,6405.551202000001
ATS7p,68.23839343109398
ATS7s,171.8086419753087
ATS7v,9143.507577459384
ATS8Z,1954.0
ATS8d,92.0
ATS8i,5581.756215742046
ATS8m,8292.369149000002
ATS8p,63.931224597395996
ATS8s,132.4938271604938
ATS8v,8214.177001898246
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.012345679012345678
JGI10,0.006172839506172839
JGT10,0.5722804136111884
Kier1,16.3718820861678
Kier2,6.84
Kier3,4.023374726077429
MAXdO,12.019326814058957
MID_C,27.05934381701664
MID_N,2.0264361622193894
MID_O,7.0596234488413385
MID_X,3.5153660840998135
MID_h,12.601425695160543
MINdO,12.019326814058957
MPC10,40
MWC01,21.0
MWC02,4.634728988229636
MWC03,5.4680601411351315
MWC04,6.340359303727752
MWC05,7.1891677384203225
MWC06,8.06054004653864
MWC07,8.913953858894255
MWC08,9.784535083358834
MWC09,10.639957597831893
MWC10,11.51005133862326
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.5807000000000007
SRW02,3.7612001156935624
SRW03,0.0
SRW04,5.093750200806762
SRW05,0.0
SRW06,6.61338421837956
SRW07,0.0
SRW08,8.220133957151859
SRW09,0.0
SRW10,9.869568759332502
SaaCH,6.6920538740059845
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.8246788391282454
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.5806575963718819
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.553981481481481
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.192853835261127
VE1_D,4.416020806062892
VE2_A,0.20964269176305636
VE2_D,0.22080104030314457
VE3_A,2.126528788913959
VE3_D,2.1783862010415054
VR1_A,96.91041442749513
VR1_D,101.09088990947336
VR2_A,4.845520721374756
VR2_D,5.054544495473668
VR3_A,5.266934169713473
VR3_D,5.309167192827666
WPath,835
Xc-3d,1.7641411746266376
Xc-4d,0.0
Xc-5d,0.464615616705784
Xc-6d,0.0
Xp-0d,14.861442840636295
Xp-1d,9.379917853109719
Xp-2d,8.923463333766964
Xp-3d,7.1616377278967756
Xp-4d,5.400367606230296
Xp-5d,4.024885945703044
Xp-6d,2.43568844188955
Xp-7d,1.3854402716053744
ZMIC0,77.60083324182341
ZMIC1,58.05334452835041
ZMIC2,46.88203949497613
ZMIC3,33.543567603432216
ZMIC4,32.83325086362083
ZMIC5,32.83325086362083
nAcid,0
nAtom,29
nBase,0
nRing,2
piPC1,3.367295829986474
piPC2,4.007333185232471
piPC3,4.52720864451838
piPC4,5.0271645960474665
piPC5,5.494089721066114
piPC6,5.517703868984534
piPC7,5.554291062452949
piPC8,5.733240139097407
piPC9,5.974683911491779
AATS0Z,111.44827586206897
AATS0d,3.8275862068965516
AATS0i,156.71594635476694
AATS0m,547.3774011724137
AATS0p,2.1601735221945177
AATS0s,7.473789082824843
AATS0v,286.24715962612163
AATS1Z,40.833333333333336
AATS1d,4.433333333333334
AATS1i,145.7959052876417
AATS1m,167.43516809999994
AATS1p,2.1126519269333333
AATS1s,4.194238683127573
AATS1v,311.89876032241045
AATS2Z,44.17777777777778
AATS2d,4.2444444444444445
AATS2i,144.2925703045222
AATS2m,183.52080128888892
AATS2p,2.1039832144444435
AATS2s,4.240192043895748
AATS2v,301.5250377363194
AATS3Z,44.68333333333333
AATS3d,3.3
AATS3i,152.35601030843745
AATS3m,184.56939775
AATS3p,1.7845742158141495
AATS3s,4.321399176954732
AATS3v,250.9512004524826
AATS4Z,54.38333333333333
AATS4d,2.7666666666666666
AATS4i,159.52470756587238
AATS4m,243.05982226666669
AATS4p,1.5958678956657166
AATS4s,4.655779892546866
AATS4v,211.502065236588
AATS5Z,30.306122448979593
AATS5d,2.877551020408163
AATS5i,161.0930991541549
AATS5m,116.0447635510204
AATS5p,1.493249079060061
AATS5s,5.345301083396321
AATS5v,203.7152753843083
AATS6Z,43.717948717948715
AATS6d,3.128205128205128
AATS6i,155.7549535973179
AATS6m,182.81534038461535
AATS6p,1.6919243439922564
AATS6s,4.392054447610005
AATS6v,242.78186845442667
AATS7Z,39.282051282051285
AATS7d,3.0256410256410255
AATS7i,153.05379720417932
AATS7m,164.24490261538463
AATS7p,1.7497023956690765
AATS7s,4.405349794238684
AATS7v,234.44891224254832
AATS8Z,54.27777777777778
AATS8d,2.5555555555555554
AATS8i,155.0487837706124
AATS8m,230.34358747222228
AATS8p,1.7758673499276665
AATS8s,3.680384087791494
AATS8v,228.1715833860624
AMID_C,1.352967190850832
AMID_N,0.10132180811096947
AMID_O,0.35298117244206695
AMID_X,0.17576830420499068
AMID_h,0.6300712847580272
ATS0dv,300.1344307270233
ATS0pe,202.1917
ATS0se,242.82530600000007
ATS1dv,287.0740740740741
ATS1pe,207.66249999999997
ATS1se,245.662952
ATS2dv,394.6296296296296
ATS2pe,306.99710000000005
ATS2se,363.449952
ATS3dv,392.74074074074076
ATS3pe,414.52430000000004
ATS3se,497.450128
ATS4dv,351.6968449931413
ATS4pe,408.68510000000003
ATS4se,497.0505370000001
ATS5dv,313.0740740740741
ATS5pe,333.89490000000006
ATS5se,407.1061639999999
ATS6dv,225.1851851851852
ATS6pe,269.98780000000005
ATS6se,325.9369480000001
ATS7dv,225.62962962962962
ATS7pe,255.0116
ATS7se,310.98509600000006
ATS8dv,153.22222222222223
ATS8pe,242.8348
ATS8se,296.59967200000006
ATSC0Z,1907.3103448275863
ATSC0c,1.3954787229750292
ATSC0d,21.31034482758621
ATSC0i,40.87633194543515
ATSC0m,10272.911645172417
ATSC0p,12.539218156580002
ATSC0s,84.34647722435078
ATSC0v,1466.7490354289373
ATSC1Z,-40.49346016646847
ATSC1c,-0.832707281528587
ATSC1d,4.196195005945305
ATSC1i,9.266551551482827
ATSC1m,-180.14336159215242
ATSC1p,1.9794247192090004
ATSC1s,-18.4611043421102
ATSC1v,222.12606706681865
ATSC2Z,-18.378121284185486
ATSC2c,0.20796187757750073
ATSC2d,-7.4815695600475625
ATSC2i,-10.499429405819255
ATSC2m,-108.10335692271124
ATSC2p,-0.4838795620299988
ATSC2s,2.5484220072452777
ATSC2v,-142.83470975940477
ATSC3Z,-255.50416171224728
ATSC3c,-0.2573725758860223
ATSC3d,-6.848989298454221
ATSC3i,-23.878263200560713
ATSC3m,-1382.2733342532697
ATSC3p,-4.875681971480998
ATSC3s,-25.573218570223897
ATSC3v,-633.2325620646991
ATSC4Z,711.7372175980973
ATSC4c,0.030897058379531883
ATSC4d,-1.9179548156956006
ATSC4i,-13.598783397581785
ATSC4m,3878.9532868156953
ATSC4p,1.516143642865
ATSC4s,0.5434770685822128
ATSC4v,-69.55353902739189
ATSC5Z,-446.80023781212844
ATSC5c,0.6875426232078173
ATSC5d,2.372175980975029
ATSC5i,16.317432890471018
ATSC5m,-2334.761029980976
ATSC5p,0.15613716293999835
ATSC5s,23.626903271792514
ATSC5v,47.68702922349904
ATSC6Z,86.89298454221166
ATSC6c,-0.8195684719462748
ATSC6d,1.6860879904875146
ATSC6i,12.793019933248864
ATSC6m,428.51101528537436
ATSC6p,0.9830101538109994
ATSC6s,-39.73241894733065
ATSC6v,120.55674650236284
ATSC7Z,157.2033293697979
ATSC7c,0.3070471852068771
ATSC7d,-2.313912009512485
ATSC7i,1.6831480181239704
ATSC7m,773.7420743543397
ATSC7p,3.018200977062
ATSC7s,18.119645761055896
ATSC7v,357.4537274196094
ATSC8Z,-179.62663495838282
ATSC8c,-0.19085653915412223
ATSC8d,-4.178359096313913
ATSC8i,-8.306598037789005
ATSC8m,-1052.731770593341
ATSC8p,-2.053681121805
ATSC8s,-16.927318872137654
ATSC8v,-118.79057499088364
AXp-0d,0.7430721420318147
AXp-1d,0.4466627549099866
AXp-2d,0.29744877779223217
AXp-3d,0.1935577764296426
AXp-4d,0.12273562741432492
AXp-5d,0.07891933226868714
AXp-6d,0.051823158338075534
AXp-7d,0.03221954120012498
GATS1Z,0.4913026709092662
GATS1c,1.44154354777659
GATS1d,0.8759439050701184
GATS1i,0.8276469611772621
GATS1m,0.48783952178625223
GATS1p,0.4743969338400043
GATS1s,0.940730889364961
GATS1v,0.551849686399499
GATS2Z,0.6151070292160833
GATS2c,0.5941431487751689
GATS2d,1.3431139877741816
GATS2i,1.180733658627515
GATS2m,0.6172329468011654
GATS2p,0.7207965046402337
GATS2s,0.6095279799128517
GATS2v,0.8133366598775383
GATS3Z,0.9720844180889018
GATS3c,0.9901833143264214
GATS3d,1.1168284789644012
GATS3i,1.2766990430507068
GATS3m,0.9741315373396956
GATS3p,1.088486835519689
GATS3s,1.0567598839079857
GATS3v,1.0783829123027298
GATS4Z,0.7833194725677369
GATS4c,0.9966505429154073
GATS4d,0.9525889967637539
GATS4i,1.1644658947628261
GATS4m,0.7793820031632283
GATS4p,0.9170806700452642
GATS4s,1.0398908305866432
GATS4v,1.020694933758167
GATS5Z,1.0361636844497706
GATS5c,0.6724221139896189
GATS5d,0.9251040221914006
GATS5i,0.7679847516647132
GATS5m,1.0286719277011263
GATS5p,0.9474528932789765
GATS5s,1.0380167602305355
GATS5v,0.9904137749471023
GATS6Z,0.7127502354939439
GATS6c,1.3932985812734386
GATS6d,0.8590988299726162
GATS6i,0.7618278299767126
GATS6m,0.7132386790295197
GATS6p,0.7847954217320419
GATS6s,1.5119713529153298
GATS6v,0.8199137785626303
GATS7Z,0.7165144300304843
GATS7c,0.6754447481838283
GATS7d,1.027549580947639
GATS7i,0.8789953445668671
GATS7m,0.7177688799503794
GATS7p,0.70152651378962
GATS7s,0.6437182203910972
GATS7v,0.8338438486413046
GATS8Z,1.5497973114132355
GATS8c,1.0393304472140283
GATS8d,1.0949298813376482
GATS8i,1.0227802918983258
GATS8m,1.5619739986479126
GATS8p,1.3950944861023709
GATS8s,1.0941222858410176
GATS8v,1.1724090282746893
MATS1Z,-0.020522972712371024
MATS1c,-0.5768274061737195
MATS1d,0.1903451995685006
MATS1i,0.21914066339719798
MATS1m,-0.016951239228680363
MATS1p,0.15259674657078043
MATS1s,-0.2115765208534535
MATS1v,0.1463930499660868
MATS2Z,-0.006209622987175777
MATS2c,0.09603863853641442
MATS2d,-0.22624955052139517
MATS2i,-0.1655309717968096
MATS2m,-0.006781583469315128
MATS2p,-0.02486865541667029
MATS2s,0.01947107287362848
MATS2v,-0.06275718132745468
MATS3Z,-0.06474755327355124
MATS3c,-0.08914270276108209
MATS3d,-0.15533980582524268
MATS3i,-0.28234335121712245
MATS3m,-0.06503499701921174
MATS3p,-0.18793672700498673
MATS3s,-0.14654303750862258
MATS3v,-0.2086671936405486
MATS4Z,0.1803620070388583
MATS4c,0.01070140158420815
MATS4d,-0.043500539374325776
MATS4i,-0.16079586880752897
MATS4m,0.182502048758685
MATS4p,0.05844086541660033
MATS4s,0.003114304139215831
MATS4v,-0.02291976544808722
MATS5Z,-0.13864172368397748
MATS5c,0.291593826822868
MATS5d,0.06588072122052702
MATS5i,0.23625545005784993
MATS5m,-0.13450883177057285
MATS5p,0.007369495252802763
MATS5s,0.16578367874347705
MATS5v,0.019241830048065206
MATS6Z,0.03387636011659732
MATS6c,-0.4367122908255717
MATS6d,0.05883329184300056
MATS6i,0.23272045115499496
MATS6m,0.031017145575390016
MATS6p,0.05829360802968911
MATS6s,-0.3502768602731443
MATS6v,0.061117995004162325
MATS7Z,0.06128776247376191
MATS7c,0.1636120522362273
MATS7d,-0.08074018753630403
MATS7i,0.03061849103513206
MATS7m,0.056006192844471156
MATS7p,0.17898271348426456
MATS7s,0.15974090666006763
MATS7v,0.18121636292020127
MATS8Z,-0.07586559476746052
MATS8c,-0.11017405202849569
MATS8d,-0.15794678173318952
MATS8i,-0.16369928216749088
MATS8m,-0.08255049353119102
MATS8p,-0.1319344010409018
MATS8s,-0.16166526696593575
MATS8v,-0.06524115940772429
MAXsBr,3.148451567355337
MAXsOH,9.606223125052491
MINsBr,3.148451567355337
MINsOH,9.337931258923323
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,24.615028140450136
SpAD_D,171.71431395735243
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,419
TMWC10,113.54135409675972
TSRW10,53.55803725136425
VE1_Dt,4.419270294586382
VE2_Dt,0.2209635147293191
VE3_Dt,2.1791217712978757
VR1_Dt,100.40579160974053
VR2_Dt,5.0202895804870264
VR3_Dt,5.30236707150982
Xc-3dv,0.9684668839281382
Xc-4dv,0.0
Xc-5dv,0.16013842929649547
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.12359693729953272
Xch-7d,0.3813168502864596
Xp-0dv,13.064562447159732
Xp-1dv,6.981639960697637
Xp-2dv,5.652748941208022
Xp-3dv,3.708501869420528
Xp-4dv,2.7284659378638154
Xp-5dv,1.3099530703662388
Xp-6dv,0.8731575159418689
Xp-7dv,0.3184664283736927
Xpc-4d,3.8485768109718643
Xpc-5d,5.443895276835513
Xpc-6d,7.686779135278302
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,30
nFRing,0
nHBAcc,4
nHBDon,4
nHRing,0
nSpiro,0
naRing,2
piPC10,6.2777002615881745
AATS0dv,10.349463128518044
AATS0pe,6.972127586206897
AATS0se,8.373286413793107
AATS1dv,9.569135802469136
AATS1pe,6.922083333333332
AATS1se,8.188765066666667
AATS2dv,8.76954732510288
AATS2pe,6.822157777777779
AATS2se,8.0766656
AATS3dv,6.545679012345679
AATS3pe,6.908738333333334
AATS3se,8.290835466666667
AATS4dv,5.861614083219022
AATS4pe,6.811418333333334
AATS4se,8.284175616666667
AATS5dv,6.389266817838246
AATS5pe,6.814181632653063
AATS5se,8.308289061224489
AATS6dv,5.7739791073124405
AATS6pe,6.922764102564104
AATS6se,8.357357641025644
AATS7dv,5.785375118708452
AATS7pe,6.5387589743589745
AATS7se,7.973976820512822
AATS8dv,4.256172839506173
AATS8pe,6.745411111111111
AATS8se,8.238879777777779
AATSC0Z,65.769322235434
AATSC0c,0.04811995596465618
AATSC0d,0.7348394768133176
AATSC0i,1.4095286877736257
AATSC0m,354.2383325921523
AATSC0p,0.43238683298551733
AATSC0s,2.9084992146327853
AATSC0v,50.577552945825424
AATSC1Z,-1.3497820055489491
AATSC1c,-0.02775690938428623
AATSC1d,0.1398731668648435
AATSC1i,0.30888505171609426
AATSC1m,-6.004778719738414
AATSC1p,0.06598082397363335
AATSC1s,-0.6153701447370067
AATSC1v,7.404202235560621
AATSC2Z,-0.4084026952041219
AATSC2c,0.004621375057277794
AATSC2d,-0.16625710133439028
AATSC2i,-0.2333206534626501
AATSC2m,-2.402296820504694
AATSC2p,-0.010752879156222197
AATSC2s,0.05663160016100617
AATSC2v,-3.174104661320106
AATSC3Z,-4.258402695204121
AATSC3c,-0.004289542931433705
AATSC3d,-0.11414982164090368
AATSC3i,-0.39797105334267857
AATSC3m,-23.037888904221163
AATSC3p,-0.08126136619134997
AATSC3s,-0.42622030950373163
AATSC3v,-10.553876034411651
AATSC4Z,11.862286959968289
AATSC4c,0.000514950972992198
AATSC4d,-0.031965913594926676
AATSC4i,-0.2266463899596964
AATSC4m,64.64922144692825
AATSC4p,0.025269060714416664
AATSC4s,0.009057951143036879
AATSC4v,-1.1592256504565315
AATSC5Z,-9.118372200247519
AATSC5c,0.014031482106281986
AATSC5d,0.0484117547137761
AATSC5i,0.33300883449940855
AATSC5m,-47.648184285326046
