DLiP-ID,T003ZV
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,345.1549374680006
MZ,0.6893939393939396
Mi,1.1501949467679289
Mm,0.6534975514868946
Mp,0.6508582879695157
Mv,0.6272160548082083
SZ,30.33333333333334
Si,50.60857765778887
Sm,28.75389226542336
Sp,28.63776467065869
Sv,27.597506411561163
nB,0
nC,15
nF,0
nH,19
nI,0
nN,7
nO,3
nP,0
nS,0
nX,0
ABC,18.850845080516365
AMW,7.844430397000013
IC0,1.738514490316329
IC1,4.098652005434406
IC2,4.7693287100782005
IC3,5.124093266315398
IC4,5.232158891364568
IC5,5.232158891364568
MID,49.73798840137914
Mpe,0.9950980392156862
Mse,1.024283254982454
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,90.07360000000003
SdO,23.53231539785212
SdS,0
Spe,43.78431372549019
SsF,0
SsI,0
Sse,45.06846321922798
StN,0
fMF,0.3181818181818182
nBr,0
nCl,0
AMID,1.9895195360551656
BIC0,0.30351582290765333
BIC1,0.7155567256820368
BIC2,0.8326457652320699
BIC3,0.8945817783194325
BIC4,0.9134482458108024
BIC5,0.9134482458108024
CIC0,3.720917128320968
CIC1,1.360779613202891
CIC2,0.6901029085590968
CIC3,0.3353383523218989
CIC4,0.2272727272727293
CIC5,0.2272727272727293
GGI1,5.5
GGI2,2.000000000000001
GGI3,1.6319444444444446
GGI4,1.1161111111111113
GGI5,0.8127777777777777
GGI6,0.5241269841269842
GGI7,0.37854308390022673
GGI8,0.21519904257999495
GGI9,0.11000000000000004
JGI1,0.21153846153846156
JGI2,0.05882352941176473
JGI3,0.052643369175627244
JGI4,0.03382154882154883
JGI5,0.023222222222222224
JGI6,0.016907322068612392
JGI7,0.014020114218526916
JGI8,0.010759952128999748
JGI9,0.007333333333333334
MIC0,17.02074187073212
MIC1,37.395534330964324
MIC2,40.967277516379895
MIC3,42.51392626148299
MIC4,42.62285641153255
MIC5,42.62285641153255
MPC2,34
MPC3,39
MPC4,49
MPC5,54
MPC6,52
MPC7,56
MPC8,56
MPC9,55
Mare,1.011727272727273
NaaN,2
NaaO,0
NaaS,0
NdNH,1
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.1598497060249524
RPCG,0.10763326351627514
SIC0,0.31844239689373954
SIC1,0.7507470175910823
SIC2,0.8735943671859104
SIC3,0.9385763252025856
SIC4,0.9583706247923556
SIC5,0.9583706247923556
SaaN,7.80189846308894
SaaO,0
SaaS,0
Sare,44.51600000000001
SdNH,7.069858287771417
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.043084058231065
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,76.49463757391848
TIC1,180.3406882391139
TIC2,209.85046324344083
TIC3,225.46010371787753
TIC4,230.214991220041
TIC5,230.214991220041
Vabc,303.73965286669375
WPol,31
apol,47.82506699999998
bpol,24.216932999999997
nRot,8
ABCGG,15.856634331821773
ATS0Z,1094.0
ATS0d,139.0
ATS0i,7450.385026888232
ATS0m,4324.543377000002
ATS0p,60.68075719213101
ATS0s,273.13888888888886
ATS0v,9295.716213872478
ATS1Z,1178.0
ATS1d,167.0
ATS1i,7033.295756456947
ATS1m,4480.272614000003
ATS1p,74.54419752600003
ATS1s,174.16666666666669
ATS1v,11299.797542649232
ATS2Z,1648.0
ATS2d,253.0
ATS2i,11742.979127936142
ATS2m,6166.437741999998
ATS2p,106.10619099424498
ATS2s,293.5277777777776
ATS2v,15547.208793809232
ATS3Z,1635.0
ATS3d,271.0
ATS3i,15729.67893058194
ATS3m,5819.375583000001
ATS3p,118.54988301048999
ATS3s,324.1388888888889
ATS3v,16707.41269609247
ATS4Z,1714.0
ATS4d,275.0
ATS4i,16230.652961823936
ATS4m,6203.9848649999985
ATS4p,120.003633464433
ATS4s,342.8055555555555
ATS4v,16984.007575876334
ATS5Z,1845.0
ATS5d,262.0
ATS5i,16388.779397509334
ATS5m,6758.481442999998
ATS5p,116.11875712528197
ATS5s,447.5833333333332
ATS5v,16900.226873265383
ATS6Z,1655.0
ATS6d,245.0
ATS6i,16057.16848506028
ATS6m,5967.302002999998
ATS6p,109.43635182813097
ATS6s,379.6944444444444
ATS6v,15665.09139870965
ATS7Z,1470.0
ATS7d,211.0
ATS7i,14657.709415191934
ATS7m,5278.9032469999975
ATS7p,94.05838106958396
ATS7s,354.36111111111103
ATS7v,13544.928166923319
ATS8Z,1106.0
ATS8d,175.0
ATS8i,11586.404826366139
ATS8m,3903.811415999999
ATS8p,78.118595339339
ATS8s,258.0277777777778
ATS8v,10955.902897003276
C1SP1,0
C1SP2,3
C1SP3,3
C2SP1,0
C2SP2,7
C2SP3,1
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.26666666666666666
GGI10,0.07019691868176717
JGI10,0.005014065620126226
JGT10,0.4340839185392231
Kier1,21.301775147928993
Kier2,10.982698961937716
Kier3,7.6370808678500985
MAXdO,12.478165898705672
MID_C,30.71480044074382
MID_N,13.835258552697564
MID_O,5.187929407937754
MID_X,0.0
MID_h,19.02318796063532
MINdO,11.054149499146448
MPC10,48
MWC01,26.0
MWC02,4.795790545596741
MWC03,5.58724865840025
MWC04,6.431331081933479
MWC05,7.249215057114389
MWC06,8.098946748943339
MWC07,8.92996487470684
MWC08,9.782054112252597
MWC09,10.62071740361203
MWC10,11.474028699340282
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,-0.5785299999999984
SRW02,3.970291913552122
SRW03,0.0
SRW04,5.241747015059643
SRW05,2.3978952727983707
SRW06,6.673297967767654
SRW07,4.59511985013459
SRW08,8.183397369998433
SRW09,6.555356891810665
SRW10,9.741733036682138
SaaCH,10.178119708563987
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.1314283877131106
SaasN,1.3504209183673468
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.644959540321954
SdssS,0
SsCH3,0
SsNH2,5.188813269608932
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.6489619311379844
SssPH,0
SssSe,0
SsssB,0
SsssN,1.1815399465954117
SsssP,0
VE1_A,4.260717594000292
VE1_D,4.912890147054389
VE2_A,0.17042870376001168
VE2_D,0.19651560588217556
VE3_A,2.3657283272652876
VE3_D,2.508153125163706
VR1_A,266.0718325797075
VR1_D,141.18240597258787
VR2_A,10.642873303188301
VR2_D,5.647296238903515
VR3_A,6.500057051491781
VR3_D,5.866343445576054
WPath,1713
Xc-3d,1.763196561941726
Xc-4d,0.0
Xc-5d,0.1642664266089148
Xc-6d,0.0
Xp-0d,18.233840039752497
Xp-1d,11.952397498181151
Xp-2d,10.774333809031566
Xp-3d,7.478595724212471
Xp-4d,6.166150328896804
Xp-5d,4.606008743926441
Xp-6d,2.825111611229466
Xp-7d,2.015424380508667
ZMIC0,84.58880560183133
ZMIC1,36.3697185522587
ZMIC2,27.499507203636853
ZMIC3,23.78869995417488
ZMIC4,23.3684288813264
ZMIC5,23.3684288813264
nAcid,1
nAtom,44
nBase,3
nRing,2
piPC1,3.56953269648137
piPC2,4.056123349401903
piPC3,4.414312298171851
piPC4,4.914032612704839
piPC5,5.20297593625542
piPC6,5.215954260497914
piPC7,5.506347280052198
piPC8,5.65861075600948
piPC9,5.804381673212317
AATS0Z,24.863636363636363
AATS0d,3.159090909090909
AATS0i,169.326932429278
AATS0m,98.28507675000004
AATS0p,1.3791081180029776
AATS0s,6.20770202020202
AATS0v,211.26627758801087
AATS1Z,26.177777777777777
AATS1d,3.7111111111111112
AATS1i,156.29546125459882
AATS1m,99.56161364444452
AATS1p,1.6565377228000007
AATS1s,3.8703703703703707
AATS1v,251.10661205887183
AATS2Z,22.575342465753426
AATS2d,3.4657534246575343
AATS2i,160.86272777994714
AATS2m,84.47174989041093
AATS2p,1.4535094656745888
AATS2s,4.020928462709282
AATS2v,212.9754629288936
AATS3Z,17.393617021276597
AATS3d,2.882978723404255
AATS3i,167.33700989980787
AATS3m,61.908250882978734
AATS3p,1.261168968196702
AATS3s,3.4482860520094567
AATS3v,177.73843293715393
AATS4Z,17.489795918367346
AATS4d,2.806122448979592
AATS4i,165.61890777371363
AATS4m,63.30596801020407
AATS4p,1.224526872086051
AATS4s,3.498015873015872
AATS4v,173.30619975384013
AATS5Z,18.8265306122449
AATS5d,2.673469387755102
AATS5i,167.2324428317279
AATS5m,68.96409635714284
AATS5p,1.1848852767885916
AATS5s,4.567176870748298
AATS5v,172.45129462515698
AATS6Z,17.239583333333332
AATS6d,2.5520833333333335
AATS6i,167.2621717193779
AATS6m,62.15939586458331
AATS6p,1.1399619982096976
AATS6s,3.9551504629629624
AATS6v,163.17803540322552
AATS7Z,17.294117647058822
AATS7d,2.4823529411764707
AATS7i,172.44364017872863
AATS7m,62.10474408235291
AATS7p,1.1065691890539289
AATS7s,4.1689542483660125
AATS7v,159.3520960814508
AATS8Z,16.264705882352942
AATS8d,2.573529411764706
AATS8i,170.38830627009028
AATS8m,57.408991411764696
AATS8p,1.1488028726373383
AATS8s,3.7945261437908506
AATS8v,161.11621907357758
AMID_C,1.2285920176297527
AMID_N,0.5534103421079025
AMID_O,0.20751717631751018
AMID_X,0.0
AMID_h,0.7609275184254127
ATS0dv,388.0
ATS0pe,289.68949999999995
ATS0se,352.2251559999999
ATS1dv,365.0
ATS1pe,306.70670000000007
ATS1se,363.3912479999998
ATS2dv,457.0
ATS2pe,485.61610000000013
ATS2se,582.9265039999997
ATS3dv,410.0
ATS3pe,614.2119000000004
ATS3se,750.2152200000002
ATS4dv,483.0
ATS4pe,626.3127999999999
ATS4se,768.5241879999999
ATS5dv,553.0
ATS5pe,642.6291
ATS5se,785.7097879999998
ATS6dv,455.0
ATS6pe,622.8523999999999
ATS6se,766.209948
ATS7dv,402.0
ATS7pe,559.7915999999999
ATS7se,686.297812
ATS8dv,283.0
ATS8pe,443.0909000000001
ATS8se,544.634024
ATSC0Z,341.18181818181824
ATSC0c,1.384000794449021
ATSC0d,24.431818181818187
ATSC0i,69.71975721626987
ATSC0m,1613.7342458863636
ATSC0p,8.698097338619885
ATSC0s,101.77462121212122
ATSC0v,1964.8084350570534
ATSC1Z,-0.2995867768595275
ATSC1c,-0.9131766480463341
ATSC1d,5.012913223140496
ATSC1i,-4.46509081867476
ATSC1m,1.5358362980374487
ATSC1p,-0.014067447647474668
ATSC1s,-12.708892906336082
ATSC1v,30.116357409861198
ATSC2Z,18.08471074380161
ATSC2c,0.485458622581775
ATSC2d,-3.8982438016528884
ATSC2i,-7.07981154271188
ATSC2m,73.12465793853337
ATSC2p,-1.6792908426516522
ATSC2s,31.510287534435268
ATSC2v,-296.74311693544183
ATSC3Z,-156.79752066115708
ATSC3c,-0.2576922314198325
ATSC3d,-0.604338842975205
ATSC3i,18.78640802911798
ATSC3m,-732.6632299617768
ATSC3p,0.9565702989554912
ATSC3s,-46.86131198347106
ATSC3v,-273.3325311081261
ATSC4Z,7.1859504132231375
ATSC4c,-0.22017910585849051
ATSC4d,-3.939049586776858
ATSC4i,-5.978533971521613
ATSC4m,31.088978525826487
ATSC4p,-1.612858267627292
ATSC4s,-5.708878558310377
ATSC4v,-109.56519367377327
ATSC5Z,67.86776859504133
ATSC5c,0.20063551562242168
ATSC5d,-0.8026859504132224
ATSC5i,-0.788508184504862
ATSC5m,311.40658032128107
ATSC5p,-0.9274049034571331
ATSC5s,39.864353764921944
ATSC5v,67.5409290799888
ATSC6Z,9.103305785123968
ATSC6c,0.10685882948370726
ATSC6d,1.194214876033058
ATSC6i,-24.448180647625524
ATSC6m,48.93615006611567
ATSC6p,-0.6515299918675695
ATSC6s,-25.617481634527103
ATSC6v,-27.20445277909507
ATSC7Z,-20.783057851239683
ATSC7c,-0.04766218275183366
ATSC7d,-1.7432851239669422
ATSC7i,13.268669558056743
ATSC7m,-91.2204286213843
ATSC7p,0.8632512091919693
ATSC7s,-14.852487947658402
ATSC7v,127.03569008238313
ATSC8Z,-75.87190082644629
ATSC8c,0.03884282578315927
ATSC8d,-6.167355371900826
ATSC8i,18.698446166557776
ATSC8m,-353.16574575619836
ATSC8p,1.1731495819986977
ATSC8s,-13.924414600550959
ATSC8v,-38.03738765958636
AXp-0d,0.7293536015900999
AXp-1d,0.45970759608389045
AXp-2d,0.31689217085386956
AXp-3d,0.19175886472339668
AXp-4d,0.12583980263054703
AXp-5d,0.08529645822086003
AXp-6d,0.054329069446720495
AXp-7d,0.03598972108051191
GATS1Z,0.7912040737780145
GATS1c,1.6937369218906626
GATS1d,0.9191111111111109
GATS1i,1.3972485551321443
GATS1m,0.7943853816292734
GATS1p,1.1188029723043362
GATS1s,0.7843674852625854
GATS1v,0.9698843531534989
GATS2Z,0.8218010066832377
GATS2c,0.7262930195129481
GATS2d,1.3380821917808217
GATS2i,1.2667305322939437
GATS2m,0.8306133498647406
GATS2p,1.176139301302052
GATS2s,0.4425179865101492
GATS2v,1.076799854939116
GATS3Z,1.162448764392741
GATS3c,1.0058070114790492
GATS3d,1.0672340425531912
GATS3i,0.9200951893126826
GATS3m,1.1599432810195398
GATS3p,0.9222100197211913
GATS3s,1.138595948721624
GATS3v,1.0204645808483324
GATS4Z,0.9362414830040728
GATS4c,0.9074920595991048
GATS4d,1.1404081632653058
GATS4i,1.0544480746010452
GATS4m,0.9391665588782359
GATS4p,1.0950584022526386
GATS4s,0.8803326455542673
GATS4v,1.02472550755595
GATS5Z,0.8983031262065176
GATS5c,0.8780001055886469
GATS5d,1.0146938775510201
GATS5i,0.9838529618172861
GATS5m,0.8989902605692967
GATS5p,1.025440867871948
GATS5s,0.9639229307667389
GATS5v,0.9484892391138579
GATS6Z,0.9971009303668175
GATS6c,0.8932963450270381
GATS6d,0.9349999999999997
GATS6i,1.0862614156762918
GATS6m,0.9925655941657086
GATS6p,1.0153777249354328
GATS6s,1.3014314314780009
GATS6v,0.9780139710968649
GATS7Z,1.055707590790113
GATS7c,1.0115627580076298
GATS7d,0.9421176470588233
GATS7i,0.8456676107097528
GATS7m,1.049593123104157
GATS7p,0.8374082224297562
GATS7s,1.1654018646370286
GATS7v,0.8807208148679132
GATS8Z,1.1481932101377719
GATS8c,0.8885056765920262
GATS8d,1.1388235294117643
GATS8i,0.7819201215547112
GATS8m,1.1433936845489092
GATS8p,0.8449216243948087
GATS8s,1.109413421285294
GATS8v,0.9542031844135745
MATS1Z,-0.0008585724013382555
MATS1c,-0.6451469083157332
MATS1d,0.20062015503875963
MATS1i,-0.06262022061719032
MATS1m,0.0009305786292591654
MATS1p,-0.0015813616661520908
MATS1s,-0.12209795444066052
MATS1v,0.014987265169248074
MATS2Z,0.031948870127642096
MATS2c,0.21141981879357563
MATS2d,-0.09617075501752137
MATS2i,-0.061206232493648816
MATS2m,0.0273125122082973
MATS2p,-0.11636743795980263
MATS2s,0.1866133408245792
MATS2v,-0.09103119765311393
MATS3Z,-0.21511868519368907
MATS3c,-0.08715449878498066
MATS3d,-0.011578426521523964
MATS3i,0.12612834800307715
MATS3m,-0.21251872593878446
MATS3p,0.051477500505923715
MATS3s,-0.21552605103104594
MATS3v,-0.06511723210205013
MATS4Z,0.009456380473852206
MATS4c,-0.07142765053012662
MATS4d,-0.07238728049359273
MATS4i,-0.038500417234519996
MATS4m,0.008649699865221492
MATS4p,-0.08325274120290575
MATS4s,-0.025184765459489708
MATS4v,-0.02503681023424305
MATS5Z,0.08931086423378302
MATS5c,0.06508757240126412
MATS5d,-0.014750830564784038
MATS5i,-0.00507781577237481
MATS5m,0.08664078344022927
MATS5p,-0.047870914616326574
MATS5s,0.17586192971335957
MATS5v,0.015433819516214906
MATS6Z,0.012229105604405363
MATS6c,0.03538795910363899
MATS6d,0.022403100775193793
MATS6i,-0.16072081397820462
MATS6m,0.013898861499331679
MATS6p,-0.03433140620459923
MATS6s,-0.11536614540364291
MATS6v,-0.006346016894715664
MATS7Z,-0.031532421121926
MATS7c,-0.017826715719782803
MATS7d,-0.03693570451436388
MATS7i,0.09851565819317763
MATS7m,-0.029261315300739076
MATS7p,0.05137439052101718
MATS7s,-0.0755428672762441
MATS7v,0.033468734235586446
MATS8Z,-0.14389272895409164
MATS8c,0.01816010023593576
MATS8d,-0.16333789329685358
MATS8i,0.1735375317046784
MATS8m,-0.14160882595286076
MATS8p,0.08727159041801932
MATS8s,-0.08852811459734716
MATS8v,-0.012526629502396976
MAXaaN,3.933712836986647
MAXdNH,7.069858287771417
MAXsOH,9.043084058231065
MINaaN,3.868185626102293
MINdNH,7.069858287771417
MINsOH,9.043084058231065
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,30.91601645681335
SpAD_D,285.51599105243656
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.3518525047249792
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,494
TMWC10,123.96929718189993
TSRW10,72.35883931780361
VE1_Dt,4.918193285963878
VE2_Dt,0.19672773143855513
VE3_Dt,2.509231976637196
VR1_Dt,140.75968349011507
VR2_Dt,5.630387339604603
VR3_Dt,5.863344795746687
Xc-3dv,0.5277975202867866
Xc-4dv,0.0
Xc-5dv,0.04917408706411841
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.2687287392826324
Xch-7d,0.2248892177291057
Xp-0dv,13.422443567501091
Xp-1dv,7.495577337330296
Xp-2dv,5.2070822391814024
Xp-3dv,3.2422413171709135
Xp-4dv,2.146192682205451
Xp-5dv,1.3041747733076312
Xp-6dv,0.6648434917828298
Xp-7dv,0.37466370910307584
Xpc-4d,2.702879434791214
Xpc-5d,4.131196071611316
Xpc-6d,5.8052841176310075
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,45
nFRing,0
nHBAcc,6
nHBDon,4
nHRing,1
nSpiro,0
naRing,2
piPC10,5.844268792289402
AATS0dv,8.818181818181818
AATS0pe,6.583852272727271
AATS0se,8.00511718181818
AATS1dv,8.11111111111111
AATS1pe,6.815704444444446
AATS1se,8.075361066666662
AATS2dv,6.260273972602739
AATS2pe,6.652275342465755
AATS2se,7.985294575342461
AATS3dv,4.361702127659575
AATS3pe,6.534169148936174
AATS3se,7.981012978723406
AATS4dv,4.928571428571429
AATS4pe,6.390946938775509
AATS4se,7.842083551020407
AATS5dv,5.642857142857143
AATS5pe,6.557439795918367
AATS5se,8.017446816326528
AATS6dv,4.739583333333333
AATS6pe,6.488045833333332
AATS6se,7.981353625000001
AATS7dv,4.729411764705882
AATS7pe,6.5857835294117635
AATS7se,8.074091905882353
AATS8dv,4.161764705882353
AATS8pe,6.516042647058825
AATS8se,8.009323882352941
AATSC0Z,7.75413223140496
AATSC0c,0.03145456351020502
AATSC0d,0.5552685950413224
AATSC0i,1.584539936733406
AATSC0m,36.675778315599175
AATSC0p,0.1976840304231792
AATSC0s,2.313059573002755
AATSC0v,44.654737160387576
AATSC1Z,-0.006657483930211722
AATSC1c,-0.020292814401029646
AATSC1d,0.11139807162534435
AATSC1i,-0.09922424041499467
AATSC1m,0.0341296955119433
AATSC1p,-0.0003126099477216593
AATSC1s,-0.28241984236302403
AATSC1v,0.6692523868858044
AATSC2Z,0.2477357636137207
AATSC2c,0.006650118117558562
AATSC2d,-0.053400600022642304
AATSC2i,-0.09698371976317643
AATSC2m,1.0017076429936078
AATSC2p,-0.023003984145913044
AATSC2s,0.43164777444431873
AATSC2v,-4.064974204595093
AATSC3Z,-1.6680587304378414
AATSC3c,-0.0027414067172322606
AATSC3d,-0.006429136627395798
AATSC3i,0.19985540456508488
AATSC3m,-7.794289680444434
AATSC3p,0.010176279776122246
AATSC3s,-0.4985245955688411
AATSC3v,-2.907792884129001
AATSC4Z,0.0733260246247259
AATSC4c,-0.002246725569984597
AATSC4d,-0.040194383538539366
AATSC4i,-0.06100544868899605
