DLiP-ID,C0012R
ATS2p,130.988221562131
ATS2s,195.95679012345684
ATS2v,17678.22745124555
ATS3Z,1904.0
ATS3d,298.0
ATS3i,15671.517512867858
ATS3m,6730.485729
ATS3p,173.92936110000008
ATS3s,300.1481481481479
ATS3v,22392.318016181063
ATS4Z,1980.0
ATS4d,344.0
ATS4i,24943.954459252916
ATS4m,7003.017261999999
ATS4p,181.3975772083931
ATS4s,393.51929012345664
ATS4v,22723.823947792578
ATS5Z,1812.0
ATS5d,319.0
ATS5i,20276.554339164373
ATS5m,6236.524770000001
ATS5p,169.10148499467795
ATS5s,375.01851851851865
ATS5v,21709.96643502343
ATS6Z,1676.0
ATS6d,294.0
ATS6i,19161.699185733592
ATS6m,5679.936733999997
ATS6p,171.34097488328192
ATS6s,296.108024691358
ATS6v,20894.184249311496
ATS7Z,1571.0
ATS7d,232.0
ATS7i,22532.199255986514
ATS7m,5254.048271999999
ATS7p,165.66852096880896
ATS7s,309.4012345679011
ATS7v,19231.09034734106
ATS8Z,1665.0
ATS8d,219.0
ATS8i,24916.49808690027
ATS8m,5905.4298659999995
ATS8p,140.20179493276896
ATS8s,371.83333333333314
ATS8v,15253.017859311041
C1SP1,1
C1SP2,1
C1SP3,6
C2SP1,0
C2SP2,4
C2SP3,0
C3SP2,4
C3SP3,0
C4SP3,2
FCSP3,0.4444444444444444
GGI10,0.0
JGI10,0.0
JGT10,0.7180814621456054
Kier1,20.045454545454547
Kier2,7.26643598615917
Kier3,5.2631578947368425
MAXdS,4.8912481366003195
MAXtN,9.135516581632654
MID_C,35.28327949630018
MID_N,3.424426227719391
MID_O,1.778960581344898
MID_X,0.0
MID_h,6.903710686182632
MINdS,4.8912481366003195
MINtN,9.135516581632654
MPC10,18
MWC01,22.0
MWC02,4.727387818712341
MWC03,5.54907608489522
MWC04,6.4692503167957724
MWC05,7.324489979348532
MWC06,8.24143968982973
MWC07,9.112617283447568
MWC08,10.028135857101239
MWC09,10.90744111582406
MWC10,11.82273833477873
NaaCH,2
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,2
NdssS,0
NsCH3,6
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.180280000000004
SRW02,3.8066624897703196
SRW03,0.0
SRW04,5.198497031265826
SRW05,0.0
SRW06,6.7580945044277305
SRW07,0.0
SRW08,8.39773375137891
SRW09,0.0
SRW10,10.084349711593731
SaaCH,3.778148148148148
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.80628873771731
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.6728703703703705
SdssC,0.33851899092970594
SdssS,0
SsCH3,12.254512314184932
SsNH2,5.563914792768959
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.9344004523801828
VE1_D,4.620580381796662
VE2_A,0.17883638419909922
VE2_D,0.21002638099075738
VE3_A,2.1582158678247843
VE3_D,2.3189776813334246
VR1_A,167.41666918494815
VR1_D,114.76581761985423
VR2_A,7.609848599315825
VR2_D,5.216628073629738
VR3_A,5.908943090433204
VR3_D,5.531351043987025
WPath,996
Xc-3d,3.8643273029262
Xc-4d,0.5773502691896257
Xc-5d,1.0098562113411684
Xc-6d,0.23570226039551584
Xp-0d,17.29252873988395
Xp-1d,9.874245891192095
Xp-2d,10.789630775230634
Xp-3d,6.771901996320176
Xp-4d,5.339475460348017
Xp-5d,3.7761929843900273
Xp-6d,2.4263472046757877
Xp-7d,1.75925525191752
ZMIC0,74.59410321216077
ZMIC1,42.12605691340794
ZMIC2,38.74468737315155
ZMIC3,37.4151340535312
ZMIC4,32.86363968013398
ZMIC5,31.618222579099598
nAcid,0
nAtom,46
nBase,0
nRing,1
piPC1,3.4011973816621555
piPC2,3.979681653901961
piPC3,4.480173695813406
piPC4,4.963718374308504
piPC5,5.471482548056005
piPC6,5.761068195207121
piPC7,6.163709462988655
piPC8,6.42749927327205
piPC9,6.055026028597727
AATS0Z,23.695652173913043
AATS0d,2.9565217391304346
AATS0i,161.64311471357775
AATS0m,93.42050897826093
AATS0p,1.5726981242690428
AATS0s,3.8200445816186557
AATS0v,210.19805343488332
AATS1Z,22.26086956521739
AATS1d,3.369565217391304
AATS1i,145.12294022994885
AATS1m,82.80610723913038
AATS1p,1.8574496325217396
AATS1s,3.0759527643585614
AATS1v,255.1349385022716
AATS2Z,19.7125
AATS2d,3.425
AATS2i,151.24024623078793
AATS2m,74.25666489999996
AATS2p,1.6373527695266374
AATS2s,2.4494598765432105
AATS2v,220.9778431405694
AATS3Z,17.794392523364486
AATS3d,2.7850467289719627
AATS3i,146.46278049409213
AATS3m,62.90173578504673
AATS3p,1.6255080476635522
AATS3s,2.805122879889233
AATS3v,209.2740001512249
AATS4Z,12.857142857142858
AATS4d,2.2337662337662336
AATS4i,161.97373025488906
AATS4m,45.47413806493506
AATS4p,1.1779063455090462
AATS4s,2.5553200657367316
AATS4v,147.55729836228946
AATS5Z,14.15625
AATS5d,2.4921875
AATS5i,158.41058077472167
AATS5m,48.72284976562501
AATS5p,1.3211053515209215
AATS5s,2.929832175925927
AATS5v,169.60911277362055
AATS6Z,13.516129032258064
AATS6d,2.370967741935484
AATS6i,154.52983214301284
AATS6m,45.80594140322578
AATS6p,1.381782055510338
AATS6s,2.387967941059339
AATS6v,168.5014858815443
AATS7Z,11.141843971631205
AATS7d,1.6453900709219857
AATS7i,159.80283160274124
AATS7m,37.262753702127654
AATS7p,1.174954049424177
AATS7s,2.194334996935469
AATS7v,136.39071168326993
AATS8Z,11.404109589041095
AATS8d,1.5
AATS8i,170.66094580068676
AATS8m,40.44814976712328
AATS8p,0.9602862666628011
AATS8s,2.5468036529680353
AATS8v,104.47272506377425
AMID_C,1.6037854316500082
AMID_N,0.15565573762360868
AMID_O,0.08086184460658628
AMID_X,0.0
AMID_h,0.31380503119011965
ATS0dv,236.44444444444446
ATS0pe,270.17819999999995
ATS0se,339.47126099999986
ATS1dv,246.66666666666666
ATS1pe,286.65400000000005
ATS1se,346.92367799999977
ATS2dv,317.66666666666663
ATS2pe,472.9701999999999
ATS2se,586.1351240000002
ATS3dv,356.66666666666663
ATS3pe,645.8684999999997
ATS3se,793.5345040000004
ATS4dv,307.0
ATS4pe,880.8598000000001
ATS4se,1121.221652
ATS5dv,239.0
ATS5pe,774.5204999999995
ATS5se,969.0665799999999
ATS6dv,218.33333333333331
ATS6pe,720.5925000000004
ATS6se,903.9073319999994
ATS7dv,192.0
ATS7pe,792.2329999999997
ATS7se,1011.0527579999995
ATS8dv,95.33333333333333
ATS8pe,801.1683999999998
ATS8se,1045.4862420000002
ATSC0Z,461.7391304347827
ATSC0c,0.6780700320193993
ATSC0d,35.478260869565226
ATSC0i,69.63186858585284
ATSC0m,2120.1949267173914
ATSC0p,13.64053652591895
ATSC0s,55.72336285560925
ATSC0v,2492.243998515148
ATSC1Z,-10.782608695652169
ATSC1c,-0.4141774446632034
ATSC1d,14.56521739130436
ATSC1i,8.408602994784593
ATSC1m,-46.85561086956443
ATSC1p,0.9294662702608739
ATSC1s,-7.098765432098771
ATSC1v,109.48081257589058
ATSC2Z,223.10586011342164
ATSC2c,0.08468676949263032
ATSC2d,-6.483931947069935
ATSC2i,26.764836965471442
ATSC2m,1054.2305094262763
ATSC2p,6.0105388911336854
ATSC2s,12.560728760686754
ATSC2v,1450.1751832126379
ATSC3Z,-241.5671077504725
ATSC3c,-0.05675307979117594
ATSC3d,1.126654064272218
ATSC3i,-57.348471647295476
ATSC3m,-1154.599553125235
ATSC3p,-10.706817865394953
ATSC3s,-4.626359749093073
ATSC3v,-2079.5523892882175
ATSC4Z,284.1776937618147
ATSC4c,0.21571858132775024
ATSC4d,-0.9489603024574684
ATSC4i,14.723074059120922
ATSC4m,1331.3748538591676
ATSC4p,4.3584911753187505
ATSC4s,24.47481871092546
ATSC4v,1326.7534127768265
ATSC5Z,-172.40453686200377
ATSC5c,-0.16625447564766763
ATSC5d,-20.67863894139886
ATSC5i,11.618495931649935
ATSC5m,-806.2581943440448
ATSC5p,2.9362639816809013
ATSC5s,-40.91433872435763
ATSC5v,-340.42889714436836
ATSC6Z,-215.2098298676749
ATSC6c,-0.13218415699585
ATSC6d,-17.46313799621928
ATSC6i,-38.34820889509062
ATSC6m,-1030.8113364120982
ATSC6p,-7.530291153722141
ATSC6s,-10.619732471391785
ATSC6v,-1691.550520908848
ATSC7Z,33.93005671077506
ATSC7c,-0.14452748698499826
ATSC7d,-11.270321361058604
ATSC7i,-50.29077979292578
ATSC7m,110.17536664886528
ATSC7p,-4.5508119866549315
ATSC7s,3.8906820073591843
ATSC7v,-1084.8570810737872
ATSC8Z,658.1758034026466
ATSC8c,0.7755250276531247
ATSC8d,-1.5179584120983067
ATSC8i,3.459515709704201
ATSC8m,3040.6213390926264
ATSC8p,11.336575653753174
ATSC8s,63.723216670426694
ATSC8v,2333.80956801084
AXp-0d,0.7860240336310885
AXp-1d,0.44882935869054974
AXp-2d,0.3173420816244304
AXp-3d,0.1782079472715836
AXp-4d,0.11607555348582645
AXp-5d,0.06992949971092643
AXp-6d,0.04332762865492478
AXp-7d,0.028375084708347095
GATS1Z,0.7966101694915254
GATS1c,1.5993509372571624
GATS1d,1.0891544117647056
GATS1i,1.0140701978431288
GATS1m,0.814580804538917
GATS1p,0.8765507870975686
GATS1s,0.927753247738413
GATS1v,1.0030788683425877
GATS2Z,0.5274894067796609
GATS2c,0.49847510228677705
GATS2d,2.0294117647058822
GATS2i,0.8013317444073821
GATS2m,0.5354443696900569
GATS2p,0.7027469022100142
GATS2s,0.3925079936688816
GATS2v,0.7097994507286077
GATS3Z,1.1020909234912084
GATS3c,0.7218834407811069
GATS3d,1.1557689664650905
GATS3i,1.4205150818135392
GATS3m,1.119397200030341
GATS3p,1.3529440939040207
GATS3s,0.673523751967439
GATS3v,1.4121256137071323
GATS4Z,0.6347402597402597
GATS4c,0.7852585854899646
GATS4d,0.9101055194805193
GATS4i,0.8329318715447063
GATS4m,0.6462781366581173
GATS4p,0.7758576490238709
GATS4s,0.7788716901394066
GATS4v,0.8039606941938702
GATS5Z,0.9563029661016949
GATS5c,1.8243808941048747
GATS5d,1.402157054227941
GATS5i,0.876035624839229
GATS5m,0.9747018981924176
GATS5p,0.7748778195067411
GATS5s,1.865964273748616
GATS5v,0.9890740043996529
GATS6Z,1.031950519409513
GATS6c,0.9995149304362202
GATS6d,1.3604423624288422
GATS6i,1.2056814105113691
GATS6m,1.0492870833393266
GATS6p,1.1610095840832095
GATS6s,0.7151812823359515
GATS6v,1.2627279247081333
GATS7Z,0.7737859117682413
GATS7c,0.5969568593318388
GATS7d,0.8680772841051313
GATS7i,1.1431128970434687
GATS7m,0.7965708477699248
GATS7p,1.0001043787827049
GATS7s,0.5212785940258002
GATS7v,1.1267099291269047
GATS8Z,0.5934234966333874
GATS8c,0.34762083363724966
GATS8d,0.6037847502014504
GATS8i,0.8549911494129492
GATS8m,0.5852993885893569
GATS8p,0.6986412271964256
GATS8s,0.5570768448350197
GATS8v,0.6423659903542515
MATS1Z,-0.023352165725047065
MATS1c,-0.6108180941572035
MATS1d,0.4105392156862747
MATS1i,0.12075796852151365
MATS1m,-0.022099671251505634
MATS1p,0.06814000816571668
MATS1s,-0.1273929832715434
MATS1v,0.04392860917354723
MATS2Z,0.27783192090395487
MATS2c,0.07181395749527728
MATS2d,-0.10508578431372531
MATS2i,0.22101634736645331
MATS2m,0.28590887341600985
MATS2p,0.253366856636091
MATS2s,0.12961204541997337
MATS2v,0.3345782880183746
MATS3Z,-0.2249133181970184
MATS3c,-0.03598230143189533
MATS3d,0.013652189847901851
MATS3i,-0.354068957774583
MATS3m,-0.23411521982654096
MATS3p,-0.33744501443839303
MATS3s,-0.035692431686035704
MATS3v,-0.35871815810811025
MATS4Z,0.18383593807322612
MATS4c,0.09502767760536754
MATS4d,-0.007989559460147707
MATS4i,0.0631578820394937
MATS4m,0.18756926209690614
MATS4p,0.09544250491702368
MATS4s,0.1311956019843187
MATS4v,0.15901451370288433
MATS5Z,-0.13418373352165722
MATS5c,-0.08811435303805197
MATS5d,-0.20946308210784303
MATS5i,0.0599638794740748
MATS5m,-0.13666150925141463
MATS5p,0.0773591175399521
MATS5s,-0.2638676082268413
MATS5v,-0.049088947544521
MATS6Z,-0.17290261830994472
MATS6c,-0.07231709989358898
MATS6d,-0.1825980392156862
MATS6i,-0.20430226489674158
MATS6m,-0.18035971552028232
MATS6p,-0.20479363843973555
MATS6s,-0.07069885902398618
MATS6v,-0.25178541005022415
MATS7Z,0.023973233962415363
MATS7c,-0.06953678695456486
MATS7d,-0.10363649005701571
MATS7i,-0.23562373666544187
MATS7m,0.016953033980167394
MATS7p,-0.10884191129485321
MATS7s,0.02277860574079469
MATS7v,-0.1420105757637989
MATS8Z,0.44910739622836204
MATS8c,0.3603514243737035
MATS8d,-0.013480392156862815
MATS8i,0.01565352795816078
MATS8m,0.4518471256946968
MATS8p,0.2618517095665432
MATS8s,0.36030090120529984
MATS8v,0.2950392755813299
MAXsOH,10.648819890610566
MAXtsC,2.013409155328798
MINsOH,10.648819890610566
MINtsC,2.013409155328798
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,2
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,24.56283677370464
SpAD_D,187.17198975740507
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-0.4365804516250944
SssssN,0
TMPC10,435
TMWC10,118.18257648073319
TSRW10,56.24533748843651
VE1_Dt,4.656677283041961
VE2_Dt,0.21166714922918003
VE3_Dt,2.32675952478533
VR1_Dt,110.4725362887949
VR2_Dt,5.02147892221795
VR3_Dt,5.4932243100579035
Xc-3dv,3.045409790545179
Xc-4dv,0.5
Xc-5dv,0.5163185994185973
Xc-6dv,0.14433756729740643
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.05555555555555555
Xch-7d,0.1503948211770304
Xp-0dv,14.92857313915001
Xp-1dv,7.580311973359445
Xp-2dv,7.938525478040204
Xp-3dv,3.6651018597995417
Xp-4dv,2.313296911357973
Xp-5dv,1.5770687366938863
Xp-6dv,0.9716317669843344
Xp-7dv,0.5399501776635801
Xpc-4d,5.325518012904588
Xpc-5d,7.875223185779422
Xpc-6d,11.372291650614995
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,46
nFRing,0
nHBAcc,3
nHBDon,2
nHRing,0
nSpiro,0
naRing,1
piPC10,5.901266279189834
AATS0dv,5.1400966183574885
AATS0pe,5.8734391304347815
AATS0se,7.379810021739127
AATS1dv,5.36231884057971
AATS1pe,6.2316086956521755
AATS1se,7.541819086956517
AATS2dv,3.9708333333333328
AATS2pe,5.912127499999999
AATS2se,7.326689050000003
AATS3dv,3.333333333333333
AATS3pe,6.036154205607474
AATS3se,7.416210317757013
AATS4dv,1.9935064935064934
AATS4pe,5.7198688311688315
AATS4se,7.280660077922078
AATS5dv,1.8671875
AATS5pe,6.050941406249996
AATS5se,7.5708326562499995
AATS6dv,1.7607526881720428
AATS6pe,5.811229838709681
AATS6se,7.289575258064511
AATS7dv,1.3617021276595744
AATS7pe,5.6186737588652464
AATS7se,7.170586936170209
AATS8dv,0.6529680365296804
AATS8pe,5.487454794520547
AATS8se,7.160864671232878
AATSC0Z,10.03780718336484
AATSC0c,0.014740652869986942
AATSC0d,0.7712665406427223
AATSC0i,1.5137362736054967
AATSC0m,46.09119405907372
AATSC0p,0.2965334027373685
AATSC0s,1.2113774533828099
AATSC0v,54.17921735902496
AATSC1Z,-0.23440453686200366
AATSC1c,-0.009003857492678334
AATSC1d,0.31663516068052955
AATSC1i,0.18279571727792593
AATSC1m,-1.018600236294879
AATSC1p,0.020205788483932043
AATSC1s,-0.15432098765432112
AATSC1v,2.3800176646932734
AATSC2Z,2.7888232514177704
AATSC2c,0.001058584618657879
AATSC2d,-0.08104914933837418
AATSC2i,0.334560462068393
AATSC2m,13.177881367828453
AATSC2p,0.07513173613917107
AATSC2s,0.15700910950858443
AATSC2v,18.127189790157974
AATSC3Z,-2.2576365210324534
AATSC3c,-0.0005304026148708032
AATSC3d,0.010529477236188954
AATSC3i,-0.5359670247410793
AATSC3m,-10.790650029207804
AATSC3p,-0.10006371836817714
AATSC3s,-0.04323700700086984
AATSC3v,-19.435069058768388
AATSC4Z,1.8453096997520433
AATSC4c,0.0014007700086217548
AATSC4d,-0.006162079886087458
AATSC4i,0.09560437700727871
AATSC4m,8.645291258825763
AATSC4p,0.028301890748823055
AATSC4s,0.1589273942267887
AATSC4v,8.615281901148224
