DLiP-ID,C000KP
IC5,4.906890595608519
MID,40.121709561333574
Mpe,1.0147712418300656
Mse,1.0361252731245447
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,72.39360000000002
SdO,22.186453333904318
SdS,0
Spe,30.443137254901966
SsF,0
SsI,0
Sse,31.083758193736344
StN,0
fMF,0.5333333333333333
nBr,0
nCl,0
AMID,2.006085478066679
BIC0,0.3327542959002761
BIC1,0.6077115077527496
BIC2,0.786401915341359
BIC3,0.9220136965628003
BIC4,0.9220136965628003
BIC5,0.9220136965628003
CIC0,3.135996159562376
CIC1,1.672693648912801
CIC2,0.7217161484801071
CIC3,0.0
CIC4,0.0
CIC5,0.0
GGI1,3.5
GGI2,2.222222222222223
GGI3,0.9375
GGI4,0.5333333333333334
GGI5,0.47916666666666674
GGI6,0.36571428571428566
GGI7,0.171875
GGI8,0.06979087931468883
GGI9,0.0625
JGI1,0.16666666666666669
JGI2,0.08230452674897124
JGI3,0.03605769230769231
JGI4,0.026666666666666672
JGI5,0.02994791666666667
JGI6,0.022857142857142854
JGI7,0.010110294117647058
JGI8,0.0049850628081920595
JGI9,0.005681818181818182
MIC0,17.55550434762428
MIC1,34.575461009569636
MIC2,43.475089111732416
MIC3,44.202578989400365
MIC4,44.202578989400365
MIC5,44.202578989400365
MPC2,27
MPC3,32
MPC4,35
MPC5,40
MPC6,38
MPC7,38
MPC8,28
MPC9,28
Mare,1.0303999999999998
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,1
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.15885419661822395
RPCG,0.16093846841553067
SIC0,0.36089951498633893
SIC1,0.6591133190518251
SIC2,0.8529178235345178
SIC3,1.0
SIC4,1.0
SIC5,1.0
SaaN,4.0037655336086075
SaaO,0
SaaS,0
Sare,30.911999999999992
SdNH,0
SdSe,0
SddC,0
SdsN,3.7545334152179395
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,53.12683308138427
TIC1,97.02590840087153
TIC2,125.55523341385235
TIC3,147.20671786825557
TIC4,147.20671786825557
TIC5,147.20671786825557
Vabc,233.52094167807795
WPol,26
apol,35.18392999999999
bpol,13.776069999999997
nRot,4
ABCGG,12.049540767371008
ATS0Z,866.0
ATS0d,106.0
ATS0i,4898.81725805999
ATS0m,3438.2824119999996
ATS0p,47.471441048490014
ATS0s,246.13888888888889
ATS0v,7438.986190830392
ATS1Z,912.0
ATS1d,127.0
ATS1i,4676.003556287398
ATS1m,3531.998708999999
ATS1p,57.72091108999997
ATS1s,131.3888888888889
ATS1v,8811.809990068437
ATS2Z,1233.0
ATS2d,173.0
ATS2i,7160.6656391307015
ATS2m,4694.311890999998
ATS2p,79.46279416999995
ATS2s,241.33333333333343
ATS2v,11960.271372063997
ATS3Z,1264.0
ATS3d,180.0
ATS3i,9264.506578058197
ATS3m,4709.88721
ATS3p,82.142792510245
ATS3s,255.77777777777774
ATS3v,12146.362914762285
ATS4Z,1063.0
ATS4d,148.0
ATS4i,9110.629061794492
ATS4m,3857.6982399999993
ATS4p,65.644352415094
ATS4s,260.83333333333337
ATS4v,9775.475121847132
ATS5Z,827.0
ATS5d,119.0
ATS5i,7520.395178430593
ATS5m,2997.213424
ATS5p,50.61367049594301
ATS5s,194.55555555555554
ATS5v,7648.8993871799275
ATS6Z,770.0
ATS6d,105.0
ATS6i,5398.514362216696
ATS6m,2906.96332
ATS6p,46.37988759939599
ATS6s,148.83333333333337
ATS6v,7015.126784165021
ATS7Z,843.0
ATS7d,103.0
ATS7i,5477.715616169745
ATS7m,3200.745377
ATS7p,47.84029530539599
ATS7s,249.00000000000003
ATS7v,7298.273695299821
ATS8Z,683.0
ATS8d,96.0
ATS8i,5276.5231576339465
ATS8m,2516.0523260000004
ATS8p,47.00123835854701
ATS8s,160.4444444444445
ATS8v,6855.4159946511245
C1SP1,0
C1SP2,3
C1SP3,0
C2SP1,0
C2SP2,9
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.08244056728905214
JGI10,0.010305070911131517
JGT10,0.3955828579325952
Kier1,16.3718820861678
Kier2,8.444444444444445
Kier3,5.37890625
MAXdO,11.700914902998235
MID_C,26.874028375734344
MID_N,8.054051048322126
MID_O,5.1936301372771005
MID_X,0.0
MID_h,13.247681185599227
MINdO,10.485538430906084
MPC10,30
MWC01,21.0
MWC02,4.574710978503383
MWC03,5.3706380281276624
MWC04,6.18826412308259
MWC05,6.9985096422506015
MWC06,7.819636302367592
MWC07,8.634620608292202
MWC08,9.45743479744618
MWC09,10.275016625615446
MWC10,11.098878639030689
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,1
NdsCH,1
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.7537
SRW02,3.7612001156935624
SRW03,0.0
SRW04,5.017279836814924
SRW05,0.0
SRW06,6.466144724237619
SRW07,0.0
SRW08,7.99260665240021
SRW09,0.0
SRW10,9.555559953069064
SaaCH,12.169244478437022
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.8229696335477368
SaasN,0
SdCH2,0
SddsN,-0.5268751015098418
SdsCH,1.4060416666666664
SdssC,-0.45177862811791347
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.316773904006047
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.7382424200360838
VE1_D,4.406347652755681
VE2_A,0.18691212100180418
VE2_D,0.22031738263778405
VE3_A,2.0117627403626064
VE3_D,2.176193330220337
VR1_A,189.14891503065158
VR1_D,99.94145670513409
VR2_A,9.457445751532578
VR2_D,4.997072835256704
VR3_A,5.935681795596371
VR3_D,5.297731762166597
WPath,982
Xc-3d,1.106493072294114
Xc-4d,0.0
Xc-5d,0.2845177968644246
Xc-6d,0.0
Xp-0d,14.372032720186704
Xp-1d,9.66470379794645
Xp-2d,8.331100173736731
Xp-3d,6.56062673021495
Xp-4d,4.820700696832184
Xp-5d,3.507347054097925
Xp-6d,2.2328809420730633
Xp-7d,1.6051860336071309
ZMIC0,64.88626697880434
ZMIC1,40.98512171026306
ZMIC2,25.376915947038157
ZMIC3,22.898822779506418
ZMIC4,22.898822779506418
ZMIC5,22.898822779506418
nAcid,0
nAtom,30
nBase,0
nRing,2
piPC1,3.4339872044851463
piPC2,3.9512437185814275
piPC3,4.454347296253507
piPC4,4.90527477843843
piPC5,5.369474560864365
piPC6,5.439437082383655
piPC7,5.708355336501335
piPC8,5.432902890880455
piPC9,5.762837237437516
AATS0Z,28.866666666666667
AATS0d,3.533333333333333
AATS0i,163.29390860199968
AATS0m,114.60941373333331
AATS0p,1.5823813682830006
AATS0s,8.204629629629629
AATS0v,247.96620636101306
AATS1Z,29.419354838709676
AATS1d,4.096774193548387
AATS1i,150.83882439636767
AATS1m,113.93544222580643
AATS1p,1.8619648738709669
AATS1s,4.238351254480287
AATS1v,284.251935163498
AATS2Z,26.23404255319149
AATS2d,3.6808510638297873
AATS2i,152.35458806661066
AATS2m,99.87897640425527
AATS2p,1.6906977482978713
AATS2s,5.134751773049647
AATS2v,254.47385898008503
AATS3Z,21.79310344827586
AATS3d,3.103448275862069
AATS3i,159.73287203548617
AATS3m,81.20495189655172
AATS3p,1.4162550432800862
AATS3s,4.409961685823754
AATS3v,209.42005025452215
AATS4Z,19.327272727272728
AATS4d,2.690909090909091
AATS4i,165.64780112353623
AATS4m,70.13996799999998
AATS4p,1.1935336802744365
AATS4s,4.742424242424243
AATS4v,177.7359113063115
AATS5Z,18.795454545454547
AATS5d,2.7045454545454546
AATS5i,170.91807223705894
AATS5m,68.1184869090909
AATS5p,1.1503106930896139
AATS5s,4.421717171717171
AATS5v,173.83862243590744
AATS6Z,23.333333333333332
AATS6d,3.1818181818181817
AATS6i,163.59134430959685
AATS6m,88.08979757575757
AATS6p,1.4054511393756361
AATS6s,4.510101010101011
AATS6v,212.57959952015213
AATS7Z,24.794117647058822
AATS7d,3.0294117647058822
AATS7i,161.1092828285219
AATS7m,94.13956991176471
AATS7p,1.407067508982235
AATS7s,7.3235294117647065
AATS7v,214.65510868528887
AATS8Z,20.696969696969695
AATS8d,2.909090909090909
AATS8i,159.89464114042264
AATS8m,76.24400987878789
AATS8p,1.4242799502590004
AATS8s,4.861952861952864
AATS8v,207.73987862579165
AMID_C,1.3437014187867171
AMID_N,0.4027025524161063
AMID_O,0.25968150686385505
AMID_X,0.0
AMID_h,0.6623840592799614
ATS0dv,348.0
ATS0pe,205.39970000000002
ATS0se,246.07304000000008
ATS1dv,311.0
ATS1pe,212.8968000000001
ATS1se,250.25462000000005
ATS2dv,420.0
ATS2pe,318.34170000000006
ATS2se,377.9237560000001
ATS3dv,392.0
ATS3pe,383.4682
ATS3se,462.735984
ATS4dv,317.0
ATS4pe,368.61760000000004
ATS4se,448.57730399999997
ATS5dv,267.0
ATS5pe,297.13400000000007
ATS5se,362.7273919999999
ATS6dv,270.0
ATS6pe,222.92630000000003
ATS6se,267.949976
ATS7dv,306.0
ATS7pe,235.29599999999996
ATS7se,282.25920399999995
ATS8dv,207.0
ATS8pe,219.2312
ATS8se,265.78601599999996
ATSC0Z,212.6666666666667
ATSC0c,0.6182260088076826
ATSC0d,15.86666666666667
ATSC0i,50.99741289817662
ATSC0m,1003.8163618666665
ATSC0p,6.207810040326663
ATSC0s,97.24907407407409
ATSC0v,1281.0569281931485
ATSC1Z,9.777777777777773
ATSC1c,-0.17962561228687982
ATSC1d,1.7377777777777756
ATSC1i,7.402587962393674
ATSC1m,42.919265871111634
ATSC1p,0.43302617027211304
ATSC1s,-5.483302469135795
ATSC1v,10.248398160850915
ATSC2Z,-25.444444444444464
ATSC2c,-0.13588309469215418
ATSC2d,-6.457777777777779
ATSC2i,-14.915859989285902
ATSC2m,-129.26779045777724
ATSC2p,-1.6670907635374412
ATSC2s,24.954228395061737
ATSC2v,-376.0412276133624
ATSC3Z,-11.555555555555555
ATSC3c,0.14084565941469307
ATSC3d,-6.275555555555558
ATSC3i,-14.32179297383524
ATSC3m,-60.18396800888881
ATSC3p,-2.234225141643554
ATSC3s,6.736975308641982
ATSC3v,-310.54443803546457
ATSC4Z,-58.55555555555555
ATSC4c,0.15076334301931665
ATSC4d,1.2444444444444458
ATSC4i,-21.269487070762796
ATSC4m,-271.8023019555558
ATSC4p,-1.9799131991428898
ATSC4s,-30.572376543209895
ATSC4v,-319.21001180287556
ATSC5Z,-39.44444444444444
ATSC5c,-0.4540924063671171
ATSC5d,5.062222222222223
ATSC5i,-1.6684438137606565
ATSC5m,-167.42008300444476
ATSC5p,1.8526633966775532
ATSC5s,-48.22271604938274
ATSC5v,324.8930213716034
ATSC6Z,28.0
ATSC6c,-0.11821356809374423
ATSC6d,-2.120000000000001
ATSC6i,10.416972217736014
ATSC6m,129.87505381333332
ATSC6p,0.3237362061659999
ATSC6s,-0.7619444444444419
ATSC6v,120.2559221632257
ATSC7Z,48.11111111111111
ATSC7c,0.37097728029483357
ATSC7d,-1.1155555555555556
ATSC7i,11.510368181779768
ATSC7m,216.63152848444454
ATSC7p,0.6404288911047775
ATSC7s,56.47049382716051
ATSC7v,69.88652084373199
ATSC8Z,-31.000000000000007
ATSC8c,0.024034841397847437
ATSC8d,-0.72
ATSC8i,6.842238045658974
ATSC8m,-143.86541565333334
ATSC8p,0.8151491934339998
ATSC8s,-9.200833333333339
ATSC8v,-13.123623938525522
AXp-0d,0.7186016360093352
AXp-1d,0.46022399037840234
AXp-2d,0.308559265693953
AXp-3d,0.20501958531921718
AXp-4d,0.1377343056237767
AXp-5d,0.08768367635244813
AXp-6d,0.0587600247913964
AXp-7d,0.04224173772650344
GATS1Z,0.598240469208211
GATS1c,1.1671369080379614
GATS1d,0.8843860124695038
GATS1i,1.0171956984120702
GATS1m,0.6068377100589146
GATS1p,0.8891753082603557
GATS1s,0.5465725441728996
GATS1v,0.8349208440546061
GATS2Z,0.805125725338491
GATS2c,1.1241472637036336
GATS2d,1.3027445020561412
GATS2i,1.267618845679465
GATS2m,0.8152381507199788
GATS2p,1.1403213094435172
GATS2s,0.48211304557626733
GATS2v,1.07311430957916
GATS3Z,0.9380877742946707
GATS3c,0.785064039216357
GATS3d,1.1659663865546217
GATS3i,1.1496982812593235
GATS3m,0.9441864734975216
GATS3p,1.1469956503946226
GATS3s,0.6678155557036627
GATS3v,1.0918235650265318
GATS4Z,1.2037190082644627
GATS4c,0.8971096562126497
GATS4d,0.8640183346065696
GATS4i,1.1520334181082226
GATS4m,1.1985430682025904
GATS4p,1.1134422999574196
GATS4s,1.2788104410989516
GATS4v,1.1051791898155316
GATS5Z,1.2474173553719006
GATS5c,1.6891732731275277
GATS5d,0.7477081741787622
GATS5i,0.9549927987374336
GATS5m,1.230042447647055
GATS5p,0.7050171169189845
GATS5s,1.4968528172738436
GATS5v,0.7910018062923723
GATS6Z,0.8202479338842974
GATS6c,1.3929189749409847
GATS6d,1.1354087089381204
GATS6i,0.8497200258849797
GATS6m,0.8233571932021873
GATS6p,0.8778461909922385
GATS6s,0.752034719415157
GATS6v,0.8515502394200707
GATS7Z,0.7680481283422459
GATS7c,0.5757244850389174
GATS7d,1.1020143351458227
GATS7i,0.7580875647566042
GATS7m,0.7736719175407046
GATS7p,0.878806111433916
GATS7s,0.6659631261505924
GATS7v,0.8841126994566766
GATS8Z,1.0888429752066113
GATS8c,0.8880157683134243
GATS8d,0.9692513368983955
GATS8i,0.8255179356715895
GATS8m,1.0870076663630148
GATS8p,0.8789871345310211
GATS8s,1.0838738045509506
GATS8v,0.9934636525071
MATS1Z,0.044493882091212425
MATS1c,-0.28117749046539353
MATS1d,0.1059907834101381
MATS1i,0.14047369062858078
MATS1m,0.04137686433644059
MATS1p,0.06750489808999562
MATS1s,-0.0545652675344044
MATS1v,0.007741892224711402
MATS2Z,-0.07636897218702066
MATS2c,-0.14029479347902313
MATS2d,-0.25978902199177545
MATS2i,-0.18669107223729936
MATS2m,-0.08219765959772916
MATS2p,-0.17141318443248138
MATS2s,0.1637879953317858
MATS2v,-0.18736584629102565
MATS3Z,-0.028105069722192188
MATS3c,0.1178391107906193
MATS3d,-0.2045783830773689
MATS3i,-0.14525881865369308
MATS3m,-0.031011288327079646
MATS3p,-0.18615803100391767
MATS3s,0.0358321396290877
MATS3v,-0.12538586688194509
MATS4Z,-0.1501852379595326
MATS4c,0.13301697043837984
MATS4d,0.042780748663101636
MATS4i,-0.22749268527402217
MATS4m,-0.14769215436075855
MATS4p,-0.17396676880613945
MATS4s,-0.1714755837997991
MATS4v,-0.13591476542580772
MATS5Z,-0.1264605300655457
MATS5c,-0.500801413198039
MATS5d,0.21753246753246752
MATS5i,-0.022306530133899348
MATS5m,-0.1137160749020564
MATS5p,0.2034823199224885
MATS5s,-0.3380919036214241
MATS5v,0.1729181305232389
MATS6Z,0.11969222000569961
MATS6c,-0.17383105620626316
MATS6d,-0.12146676852559207
MATS6i,0.18569519913303228
MATS6m,0.11761935272686512
MATS6p,0.04740893166144692
MATS6s,-0.007122708100533248
MATS6v,0.08533856942417585
MATS7Z,0.19961276046468737
MATS7c,0.5294712446813619
MATS7d,-0.062036579337617394
MATS7i,0.1991514204749114
MATS7m,0.19041875941766448
MATS7p,0.091027965097165
MATS7s,0.5123638121235985
MATS7v,0.048135704087742384
MATS8Z,-0.13251638643488173
MATS8c,0.03534282852053541
MATS8d,-0.041252864782276535
MATS8i,0.12197121484503623
MATS8m,-0.13028950958701574
MATS8p,0.11937296993460215
MATS8s,-0.08601001108784677
MATS8v,-0.009313065605654786
MAXaaN,4.0037655336086075
MAXdsN,3.7545334152179395
MINaaN,4.0037655336086075
MINdsN,3.7545334152179395
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.55468598812548
SpAD_D,203.24150073828696
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,337
TMWC10,111.41770974471635
TSRW10,52.79279128221538
VE1_Dt,4.399733310357095
VE2_Dt,0.21998666551785476
VE3_Dt,2.1746911083647444
VR1_Dt,100.68426923425818
VR2_Dt,5.034213461712909
VR3_Dt,5.305136753923449
Xc-3dv,0.33080913971516546
Xc-4dv,0.0
Xc-5dv,0.029868957932835283
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1853954059492991
Xch-7d,0.16839382851364085
Xp-0dv,10.285040667643504
Xp-1dv,5.709559376198301
Xp-2dv,3.804784614806837
Xp-3dv,2.4247341636328095
Xp-4dv,1.426558848648208
Xp-5dv,0.8709451720853598
Xp-6dv,0.3917818954027386
Xp-7dv,0.19142521410157004
Xpc-4d,2.49367287367204
Xpc-5d,2.93090039484704
Xpc-6d,3.4562650620756097
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,31
nFRing,0
nHBAcc,5
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.101439400316553
AATS0dv,11.6
AATS0pe,6.846656666666667
AATS0se,8.202434666666669
AATS1dv,10.03225806451613
AATS1pe,6.867638709677423
AATS1se,8.072729677419357
AATS2dv,8.936170212765957
AATS2pe,6.773227659574469
AATS2se,8.040930978723406
AATS3dv,6.758620689655173
AATS3pe,6.611520689655173
AATS3se,7.9782066206896545
AATS4dv,5.763636363636364
AATS4pe,6.702138181818182
AATS4se,8.155950981818181
AATS5dv,6.068181818181818
AATS5pe,6.753045454545457
AATS5se,8.243804363636361
AATS6dv,8.181818181818182
AATS6pe,6.755342424242425
AATS6se,8.119696242424242
AATS7dv,9.0
AATS7pe,6.920470588235293
AATS7se,8.301741294117646
AATS8dv,6.2727272727272725
AATS8pe,6.643369696969697
AATS8se,8.054121696969696
AATSC0Z,7.08888888888889
AATSC0c,0.020607533626922754
AATSC0d,0.5288888888888891
AATSC0i,1.699913763272554
AATSC0m,33.46054539555555
AATSC0p,0.2069270013442221
AATSC0s,3.241635802469136
AATSC0v,42.70189760643828
AATSC1Z,0.3154121863799282
AATSC1c,-0.005794374589899349
AATSC1d,0.05605734767025083
AATSC1i,0.23879316007721527
AATSC1m,1.384492447455214
AATSC1p,0.013968586137810098
AATSC1s,-0.1768807248108321
AATSC1v,0.3305934890597069
AATSC2Z,-0.5413711583924354
AATSC2c,-0.0028911296743011528
AATSC2d,-0.13739952718676127
AATSC2i,-0.3173587231762958
AATSC2m,-2.750378520378239
AATSC2p,-0.03547001624547747
AATSC2s,0.5309410296821646
AATSC2v,-8.00087718326303
AATSC3Z,-0.19923371647509577
AATSC3c,0.002428373438184363
AATSC3d,-0.10819923371647513
AATSC3i,-0.24692746506612484
AATSC3m,-1.0376546208429105
AATSC3p,-0.03852112313178541
AATSC3s,0.11615474670072383
AATSC3v,-5.35421444888732
AATSC4Z,-1.0646464646464646
AATSC4c,0.0027411516912603027
AATSC4d,0.02262626262626265
AATSC4i,-0.38671794674114174
AATSC4m,-4.9418600355555595
AATSC4p,-0.035998421802598
AATSC4s,-0.5558613916947254
AATSC4v,-5.803818396415919
AATSC5Z,-0.8964646464646464
AATSC5c,-0.010320281962889026
AATSC5d,0.11505050505050507
AATSC5i,-0.03791917758546947
AATSC5m,-3.8050018864646535
AATSC5p,0.04210598628812621
AATSC5s,-1.095970819304153
AATSC5v,7.383932303900078
AATSC6Z,0.8484848484848485
