DLiP-ID,I000M0
DLiP-Mol-ID,28618
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C27H29N5O2/c33-18-23-4-3-15-32(23)27(34)26(16-19-17-29-25-6-2-1-5-24(19)25)31-21-9-7-20(8-10-21)30-22-11-13-28-14-12-22/h1-2,5-14,17,23,26,29,31,33H,3-4,15-16,18H2,(H,28,30)/t23-,26-/m0/s1"
Standard Inchi Key(RDKit),KLMSFYVWNGHTBP-OZXSUGGESA-N
Canonical SMILES(RDKit),O=C([C@H](Cc1c[nH]c2ccccc12)Nc1ccc(Nc2ccncc2)cc1)N1CCC[C@H]1CO
SMILES(SDF),
MW(SDF),
MW(RDKit),455.562
MW Monoisotopic(RDKit),455.232125168
MolLogP(RDKit),4.313
XLogP(SDF),
XLogP(CDK),2.855
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),4
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),93.28
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),5
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),34
QED Weighted(RDKit),0.317675735075214
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,MDM2-Like_P53
Common Target Pref Name,P53/HDM2
RDKit Descriptors
Ipc,117123397.58580048
qed,0.31767573507521357
Chi0,23.3298518780003
Chi1,16.70784123585624
TPSA,93.28
Chi0n,18.945677020740863
Chi0v,18.945677020740863
Chi1n,11.710516354713022
Chi1v,11.710516354713022
Chi2n,8.709042090722473
Chi2v,8.709042090722473
Chi3n,6.462809858742962
Chi3v,6.462809858742962
Chi4n,4.689191737760632
Chi4v,4.689191737760632
MolMR,135.19589999999994
MolWt,455.5620000000003
fr_SH,0
Kappa1,21.97711356942669
Kappa2,9.969648900122515
Kappa3,4.745709920181773
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,3
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1238.872570031834
MolLogP,4.313000000000002
NOCount,7
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.3679894977461775
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,14.867866772744895
SMR_VSA4,0.0
SMR_VSA5,31.34614652707395
SMR_VSA6,23.785215578438155
SMR_VSA7,84.81765289115233
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,1
fr_Ar_NH,1
fr_Ar_OH,0
