DLiP-ID,C0018D
DLiP-Mol-ID,31983
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H15NO/c21-19(20-12-11-15-6-3-4-8-18(15)20)17-10-9-14-5-1-2-7-16(14)13-17/h1-10,13H,11-12H2"
Standard Inchi Key(RDKit),FSJNOEINKSFQTO-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(c1ccc2ccccc2c1)N1CCc2ccccc21
SMILES(SDF),
MW(SDF),
MW(RDKit),273.335
MW Monoisotopic(RDKit),273.1153641
MolLogP(RDKit),4.0427
XLogP(SDF),
XLogP(CDK),4.247
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),1
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),20.31
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),1
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.654901407662898
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,156920.1055041759
qed,0.6549014076628976
Chi0,14.233840039752504
Chi1,10.326499840494924
TPSA,20.310000000000002
Chi0n,11.620528409422803
Chi0v,11.620528409422803
Chi1n,7.213853307433839
Chi1v,7.213853307433839
