DLiP-ID,T001WQ
TIC1,172.0838499786226
TIC2,214.57407497429568
TIC3,240.57407497429568
TIC4,242.57407497429566
TIC5,242.57407497429566
Vabc,353.69587753145123
WPol,43
apol,54.51227399999999
bpol,26.839726000000002
nRot,5
ABCGG,16.883972274356115
ATS0Z,1412.0
ATS0d,162.0
ATS0i,7321.471220069083
ATS0m,5603.647275000002
ATS0p,77.82705228728197
ATS0s,280.92009602194787
ATS0v,11195.204902775138
ATS1Z,1414.0
ATS1d,196.0
ATS1i,6947.498613174696
ATS1m,5442.777088000003
ATS1p,93.20458493200005
ATS1s,176.9104938271605
ATS1v,13626.504873171081
ATS2Z,2141.0
ATS2d,292.0
ATS2i,11669.398191353139
ATS2m,8209.087873999999
ATS2p,133.95448633594296
ATS2s,298.3395061728394
ATS2v,19287.479157919395
ATS3Z,2301.0
ATS3d,306.0
ATS3i,14256.225221251969
ATS3m,8654.754695000003
ATS3p,147.11193027964097
ATS3s,358.9753086419753
ATS3v,20884.933953197113
ATS4Z,2078.0
ATS4d,294.0
ATS4i,14858.564581475186
ATS4m,7556.255855999999
ATS4p,143.82480408109402
ATS4s,355.01851851851853
ATS4v,19542.444435963538
ATS5Z,2001.0
ATS5d,278.0
ATS5i,13885.270307294408
ATS5m,7345.690407999999
ATS5p,142.26119362649004
ATS5s,298.3950617283949
ATS5v,19082.155011006816
ATS6Z,1924.0
ATS6d,279.0
ATS6i,14693.510180094381
ATS6m,7008.326206999999
ATS6p,137.45044192418797
ATS6s,321.8179012345678
ATS6v,18505.809938652834
ATS7Z,1733.0
ATS7d,249.0
ATS7i,14263.060904569284
ATS7m,6358.922635
ATS7p,121.48939170043298
ATS7s,296.7746913580247
ATS7v,16395.912805957745
ATS8Z,1697.0
ATS8d,220.0
ATS8i,12735.650517755868
ATS8m,6298.7033980000015
ATS8p,108.86643721898
ATS8s,280.8333333333334
ATS8v,14711.045216394983
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.15
GGI10,0.11549841852872156
JGI10,0.006078864133090608
JGT10,0.49659904637990415
Kier1,22.68
Kier2,10.346938775510203
Kier3,5.795610425240055
MAXdO,12.528915891591307
MID_C,41.26712419090374
MID_N,4.202763458969239
MID_O,8.933576043683908
MID_X,0.0
MID_h,15.203612446787796
MINdO,10.929535201015266
MPC10,122
MWC01,30.0
MWC02,4.976733742420574
MWC03,5.820082930352362
MWC04,6.690842277418564
MWC05,7.553286605600419
MWC06,8.427487278331744
MWC07,9.296609807128359
MWC08,10.17332383184232
MWC09,11.046132675457146
MWC10,11.92488278631472
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,4
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.7229000000000023
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.43372200355424
SRW05,2.3978952727983707
SRW06,6.940222469119639
SRW07,4.844187086458591
SRW08,8.52615293278771
SRW09,6.985641817639208
SRW10,10.152727608571611
SaaCH,10.982220886107209
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.8392039478822848
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.7098276536407848
SdssC,-0.23250000427064643
SdssS,0
SsCH3,3.449099970118301
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.4359858434114385
SsssP,0
VE1_A,4.292894743713565
VE1_D,5.20237176105742
VE2_A,0.1533176694183416
VE2_D,0.18579899146633644
VE3_A,2.4865806880036425
VE3_D,2.6787340466786094
VR1_A,301.63048648862525
VR1_D,171.72088042297835
VR2_A,10.77251737459376
VR2_D,6.132888586534941
VR3_A,6.738822130728432
VR3_D,6.175489787609038
WPath,2305
Xc-3d,2.0288507303191294
Xc-4d,0.0
Xc-5d,0.5880789977054108
Xc-6d,0.0
Xp-0d,20.25878406613483
Xp-1d,13.384249150759294
Xp-2d,12.175438745700104
Xp-3d,10.158913008861287
Xp-4d,7.7452692665940495
Xp-5d,6.164237618262886
Xp-6d,4.163961469560324
Xp-7d,2.879929671245837
ZMIC0,90.82311170440789
ZMIC1,49.822244274450156
ZMIC2,29.572842742514503
ZMIC3,26.10322941616935
ZMIC4,25.95003107025383
ZMIC5,25.95003107025383
nAcid,1
nAtom,46
nBase,2
nRing,3
piPC1,3.713572066704308
piPC2,4.290459441148391
piPC3,4.832305758571839
piPC4,5.324228748332538
piPC5,5.849324779946859
piPC6,6.108691872830643
piPC7,6.48601786714589
piPC8,6.812310715148683
piPC9,7.143889090334591
AATS0Z,30.695652173913043
AATS0d,3.5217391304347827
AATS0i,159.16241782758877
AATS0m,121.81841902173917
AATS0p,1.691892441027869
AATS0s,6.106958609172779
AATS0v,243.37401962554648
AATS1Z,29.458333333333332
AATS1d,4.083333333333333
AATS1i,144.73955444113952
AATS1m,113.39118933333339
AATS1p,1.9417621860833343
AATS1s,3.685635288065844
AATS1v,283.8855181910642
AATS2Z,27.805194805194805
AATS2d,3.792207792207792
AATS2i,151.5506258617291
AATS2m,106.61153083116882
AATS2p,1.7396686537135448
AATS2s,3.8745390412057064
AATS2v,250.4867423106415
AATS3Z,24.741935483870968
AATS3d,3.2903225806451615
AATS3i,153.2927443145373
AATS3m,93.06187844086026
AATS3p,1.5818487126843115
AATS3s,3.859949555290057
AATS3v,224.56918229244206
AATS4Z,21.873684210526317
AATS4d,3.094736842105263
AATS4i,156.4059429628967
AATS4m,79.53953532631577
AATS4p,1.5139453061167791
AATS4s,3.7370370370370374
AATS4v,205.70994143119515
AATS5Z,22.233333333333334
AATS5d,3.088888888888889
AATS5i,154.28078119216008
AATS5m,81.61878231111109
AATS5p,1.5806799291832228
AATS5s,3.3155006858710547
AATS5v,212.02394456674241
AATS6Z,20.46808510638298
AATS6d,2.9680851063829787
AATS6i,156.31393808611043
AATS6m,74.55666177659573
AATS6p,1.46223874387434
AATS6s,3.4235946939847635
AATS6v,196.87031849630674
AATS7Z,19.255555555555556
AATS7d,2.7666666666666666
AATS7i,158.47845449521427
AATS7m,70.65469594444444
AATS7p,1.349882130004811
AATS7s,3.297496570644719
AATS7v,182.17680895508605
AATS8Z,21.2125
AATS8d,2.75
AATS8i,159.19563147194836
AATS8m,78.73379247500002
AATS8p,1.36083046523725
AATS8s,3.510416666666668
AATS8v,183.88806520493728
AMID_C,1.473825863960848
AMID_N,0.1500986949631871
AMID_O,0.3190562872744253
AMID_X,0.0
AMID_h,0.5429861588138498
ATS0dv,430.44444444444446
ATS0pe,301.4775999999998
ATS0se,367.6483729999999
ATS1dv,411.33333333333337
ATS1pe,319.98850000000004
ATS1se,381.30998799999975
ATS2dv,570.3333333333333
ATS2pe,507.9792000000002
ATS2se,612.4226799999997
ATS3dv,550.0
ATS3pe,608.7918000000002
ATS3se,740.37412
ATS4dv,459.0
ATS4pe,621.5560999999999
ATS4se,760.8936559999996
ATS5dv,429.66666666666663
ATS5pe,574.4510000000001
ATS5se,705.9644239999999
ATS6dv,439.33333333333337
ATS6pe,595.0034000000002
ATS6se,732.8474059999998
ATS7dv,433.33333333333337
ATS7pe,561.4673999999999
ATS7se,694.9321580000001
ATS8dv,392.0
ATS8pe,502.0249000000001
ATS8se,623.074518
ATSC0Z,471.47826086956513
ATSC0c,1.515924547698366
ATSC0d,29.739130434782616
ATSC0i,71.4248878361177
ATSC0m,2152.5851991521736
ATSC0p,13.227312794867306
ATSC0s,106.20725979602794
ATSC0v,2259.5870216239327
ATSC1Z,12.457466918714605
ATSC1c,-0.9544991756824405
ATSC1d,11.8374291115312
ATSC1i,-6.321995263480793
ATSC1m,61.9582525368624
ATSC1p,0.7163339102789017
ATSC1s,-13.592605558018983
ATSC1v,73.72639626431459
ATSC2Z,138.65595463137998
ATSC2c,0.17899978857975263
ATSC2d,-0.3894139886578437
ATSC2i,10.61416327917734
ATSC2m,633.4750615713615
ATSC2p,2.2214291086840356
ATSC2s,22.19192121040035
ATSC2v,469.25634925587127
ATSC3Z,42.48960302457471
ATSC3c,0.24518975718259095
ATSC3d,-8.211720226843099
ATSC3i,-17.187296246652576
ATSC3m,189.69556890973575
ATSC3p,-0.878452829599679
ATSC3s,-1.8823385934068229
ATSC3v,-68.50388643712017
ATSC4Z,-234.57466918714553
ATSC4c,-0.17102437534156123
ATSC4d,-4.287334593572779
ATSC4i,-1.1052092623552578
ATSC4m,-1071.3364429664457
ATSC4p,-0.9714668541219542
ATSC4s,-36.823381558236804
ATSC4v,-650.4982238961181
ATSC5Z,-142.5009451795841
ATSC5c,-0.1712946163949418
ATSC5d,-4.141776937618147
ATSC5i,-7.243840263701015
ATSC5m,-626.5136874281661
ATSC5p,-0.6110952451779426
ATSC5s,-14.63282236587915
ATSC5v,-175.64766317555507
ATSC6Z,-83.4555765595463
ATSC6c,0.026487231668536945
ATSC6d,-0.1190926275992441
ATSC6i,-9.518866546621219
ATSC6m,-386.35490378922486
ATSC6p,-2.8883845822755347
ATSC6s,-0.12584048376599066
ATSC6v,-432.2779541941459
ATSC7Z,127.58601134215499
ATSC7c,-0.2202022243386853
ATSC7d,4.162570888468809
ATSC7i,-8.363831449025904
ATSC7m,563.0288782674857
ATSC7p,-0.6970404179450733
ATSC7s,-2.7915344193174496
ATSC7v,-38.662529944989856
ATSC8Z,167.4725897920605
ATSC8c,0.7691390980829247
ATSC8d,-6.111531190926277
ATSC8i,7.655618827185212
ATSC8m,775.0531106701321
ATSC8p,-0.6396535063644858
ATSC8s,21.349238346026493
ATSC8v,515.9402425462315
AXp-0d,0.7235280023619582
AXp-1d,0.4461416383586431
AXp-2d,0.2898913987071453
AXp-3d,0.18812801868261642
AXp-4d,0.11735256464536438
AXp-5d,0.07705297022828608
AXp-6d,0.050168210476630413
AXp-7d,0.031303583383106924
GATS1Z,0.7227931344522317
GATS1c,1.5379834463101816
GATS1d,0.7250548245614034
GATS1i,1.1552903071527394
GATS1m,0.7198726500978114
GATS1p,0.8969436059996385
GATS1s,0.7658339666593591
GATS1v,0.8566237670303445
GATS2Z,0.7307081059847567
GATS2c,0.8319174883973334
GATS2d,1.1496069719753927
GATS2i,0.9912683659721637
GATS2m,0.7248638454865174
GATS2p,0.8912496124470333
GATS2s,0.5191583697066939
GATS2v,0.7995314141924906
GATS3Z,0.9267351649789983
GATS3c,0.9110830629087046
GATS3d,1.147071307300509
GATS3i,1.1394830656355273
GATS3m,0.9206496445147202
GATS3p,1.0458579710901785
GATS3s,0.8455264004925067
GATS3v,0.9585687712269906
GATS4Z,1.366865499233144
GATS4c,1.0205729981191567
GATS4d,1.043282548476454
GATS4i,1.0589911800434795
GATS4m,1.348078578179924
GATS4p,1.1290928985913269
GATS4s,1.233222446278009
GATS4v,1.086819917200246
GATS5Z,1.3590234230911105
GATS5c,0.9474000919300848
GATS5d,1.0844298245614032
GATS5i,1.1030478160742645
GATS5m,1.3276559952775027
GATS5p,1.2072142627892841
GATS5s,0.9012477136912905
GATS5v,1.0403726722328566
GATS6Z,1.1590412778514643
GATS6c,0.7999159197364981
GATS6d,0.9980403135498317
GATS6i,1.0964084065038344
GATS6m,1.1497167260252161
GATS6p,1.1725660219822722
GATS6s,0.8229124929662736
GATS6v,1.0916052117537944
GATS7Z,0.7890077462191075
GATS7c,0.7903641312986557
GATS7d,0.865862573099415
GATS7i,1.0331510931496577
GATS7m,0.8015450715630541
GATS7p,0.9663067447143538
GATS7s,0.8216764492636885
GATS7v,1.0203251968730163
GATS8Z,1.0045532091479161
GATS8c,0.49345953332164233
GATS8d,1.1632401315789471
GATS8i,0.9374868498114801
GATS8m,0.985557053818047
GATS8p,1.1626787123379205
GATS8s,0.8038336993252312
GATS8v,0.9156282062644493
MATS1Z,0.025321222181237044
MATS1c,-0.6034128664810579
MATS1d,0.38145711500974677
MATS1i,-0.08482447754164239
MATS1m,0.027583883185922746
MATS1p,0.05189917821280097
MATS1s,-0.12264930870185858
MATS1v,0.03126875062145492
MATS2Z,0.1756887524132084
MATS2c,0.070541069339117
MATS2d,-0.007822586769955163
MATS2i,0.08877758025724712
MATS2m,0.17580704695059482
MATS2p,0.10032933673334915
MATS2s,0.12482679054057265
MATS2v,0.1240646893482532
MATS3Z,0.04457546514994671
MATS3c,0.08000177467569121
MATS3d,-0.1365780041501603
MATS3i,-0.11902354434635934
MATS3m,0.043588479490507974
MATS3p,-0.03284896614021074
MATS3s,-0.008766342324686162
MATS3v,-0.014995502465531376
MATS4Z,-0.24090935564658605
MATS4c,-0.05462791860102798
MATS4d,-0.06980609418282546
MATS4i,-0.007492541813184499
MATS4m,-0.2409904068440062
MATS4p,-0.035562361307072625
MATS4s,-0.16788182841063953
MATS4v,-0.13939630753138926
MATS5Z,-0.1544796917906472
MATS5c,-0.05775391779617175
MATS5d,-0.07118258609486677
MATS5i,-0.051836374659582164
MATS5m,-0.14875978290376232
MATS5p,-0.023613078075753514
MATS5s,-0.07041889709309418
MATS5v,-0.039730920487057765
MATS6Z,-0.08662109451643031
MATS6c,0.008550449818656802
MATS6d,-0.0019596864501679767
MATS6i,-0.06521772559543428
MATS6m,-0.08783266437868757
MATS6p,-0.10685955775765144
MATS6s,-0.0005798239541304539
MATS6v,-0.09361899914997684
MATS7Z,0.13831099635230953
MATS7c,-0.07424367111263246
MATS7d,0.07153996101364521
MATS7i,-0.0598509471217679
MATS7m,0.13368591202442512
MATS7p,-0.02693404987319147
MATS7s,-0.013433961684939476
MATS7v,-0.00874533640414899
MATS8Z,0.20424428255256363
MATS8c,0.2917394418272064
MATS8d,-0.11816520467836256
MATS8i,0.06163090988300482
MATS8m,0.2070327059810937
MATS8p,-0.027806159260276953
MATS8s,0.1155835493029483
MATS8v,0.13129197354429564
MAXdsN,4.429173749364045
MAXsOH,9.79901502702339
MAXssO,5.369390648575319
MAXssS,1.2183060909549002
MINdsN,4.429173749364045
MINsOH,8.957026200889253
MINssO,5.369390648575319
MINssS,1.2183060909549002
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,35.576123574167084
SpAD_D,342.4452685931192
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.4181322270304817
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,816
TMWC10,133.90938193486622
TSRW10,77.39142305510268
VE1_Dt,5.229258617216876
VE2_Dt,0.18675923632917413
VE3_Dt,2.6838889294194157
VR1_Dt,169.5964817119186
VR2_Dt,6.057017203997093
VR3_Dt,6.163041395700667
Xc-3dv,0.8799109392122461
Xc-4dv,0.0
Xc-5dv,0.14676290898986577
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.4196206664520988
Xch-7d,0.6755278964702011
Xp-0dv,16.064253059486568
Xp-1dv,9.258504950816706
Xp-2dv,6.890497848477991
Xp-3dv,4.984167404597058
Xp-4dv,3.470457181259768
Xp-5dv,2.259697893671062
Xp-6dv,1.2480461924522734
Xp-7dv,0.7859660182941224
Xpc-4d,4.887737237089241
Xpc-5d,6.576772073839961
Xpc-6d,9.141642256890552
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,48
nFRing,0
nHBAcc,6
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,7.4617840600487755
AATS0dv,9.357487922705314
AATS0pe,6.553860869565214
AATS0se,7.992355934782606
AATS1dv,8.569444444444445
AATS1pe,6.666427083333335
AATS1se,7.943958083333328
AATS2dv,7.406926406926406
AATS2pe,6.597132467532471
AATS2se,7.953541298701294
AATS3dv,5.913978494623656
AATS3pe,6.5461483870967765
AATS3se,7.9610120430107525
AATS4dv,4.831578947368421
AATS4pe,6.542695789473683
AATS4se,8.009406905263154
AATS5dv,4.774074074074074
AATS5pe,6.38278888888889
AATS5se,7.844049155555554
AATS6dv,4.673758865248227
AATS6pe,6.329823404255321
AATS6se,7.796248999999998
AATS7dv,4.814814814814815
AATS7pe,6.238526666666665
AATS7se,7.721468422222223
AATS8dv,4.9
AATS8pe,6.2753112500000015
AATS8se,7.788431475
AATSC0Z,10.249527410207937
AATSC0c,0.03295488147170361
AATSC0d,0.6465028355387525
AATSC0i,1.5527149529590805
AATSC0m,46.7953304163516
AATSC0p,0.28755027814928924
AATSC0s,2.3088534738266944
AATSC0v,49.12145699182462
AATSC1Z,0.2595305608065543
AATSC1c,-0.019885399493384175
AATSC1d,0.24661310649023335
AATSC1i,-0.13170823465584985
AATSC1m,1.2907969278513
AATSC1p,0.014923623130810451
AATSC1s,-0.2831792824587288
AATSC1v,1.5359665888398872
AATSC2Z,1.8007266835244153
AATSC2c,0.0023246725789578264
AATSC2d,-0.005057324528023944
AATSC2i,0.13784627635295246
AATSC2m,8.226948851576124
AATSC2p,0.028849728684208254
AATSC2s,0.2882067689662383
AATSC2v,6.094238302024302
AATSC3Z,0.45687745187714746
AATSC3c,0.0026364490019633435
AATSC3d,-0.08829806695530214
AATSC3i,-0.18480963706078038
AATSC3m,2.0397373001046857
AATSC3p,-0.009445729350534183
AATSC3s,-0.020240199929105623
AATSC3v,-0.7366009294313997
AATSC4Z,-2.4692070440752163
