DLiP-ID,T001C1
DLiP-Mol-ID,16906
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H21Cl2N3O4/c1-27-22(30)19(18(31-2)11-25-27)14-8-6-13(7-9-14)10-15(12-28)26-21(29)20-16(23)4-3-5-17(20)24/h3-9,11,15,28H,10,12H2,1-2H3,(H,26,29)/t15-/m0/s1"
Standard Inchi Key(RDKit),DSRYWCFQVDZVPR-HNNXBMFYSA-N
Canonical SMILES(RDKit),COc1cnn(C)c(=O)c1-c1ccc(C[C@@H](CO)NC(=O)c2c(Cl)cccc2Cl)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),462.333
MW Monoisotopic(RDKit),461.090911512
MolLogP(RDKit),3.0961
XLogP(SDF),
XLogP(CDK),4.388
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),93.45
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.563152889642187
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,7489247.559981152
qed,0.5631528896421875
Chi0,22.543241116511
Chi1,14.849774308148644
TPSA,93.45000000000002
Chi0n,16.932680588989648
Chi0v,18.44453848102656
Chi1n,9.406616629795659
Chi1v,10.162545575814114
Chi2n,6.867369354325335
Chi2v,7.681769607806547
Chi3n,4.792430290483667
Chi3v,5.422371078832377
Chi4n,3.1692637216212916
Chi4v,3.7383511963204445
MolMR,119.97200000000001
MolWt,462.3330000000001
fr_SH,0
Kappa1,22.807151967538832
Kappa2,9.957944396638874
Kappa3,5.070305470375829
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1126.23322736244
MolLogP,3.0961000000000016
NOCount,7
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.7817151676847118
SMR_VSA1,14.637927532712578
SMR_VSA2,0.0
SMR_VSA3,15.097273347452553
SMR_VSA4,7.04767198267719
SMR_VSA5,12.462662452073971
SMR_VSA6,13.716679505790452
SMR_VSA7,80.18738674084483
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
fr_Al_OH,1
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,188.74018305405954
NHOHCount,2
PEOE_VSA1,15.160178952647087
PEOE_VSA2,9.589074368143644
PEOE_VSA3,4.681802935145185
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,53.53371512277308
PEOE_VSA7,29.68045874324322
PEOE_VSA8,7.04767198267719
PEOE_VSA9,47.12753351742813
RingCount,3
SMR_VSA10,29.10905950981654
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,461.090911512
NumHDonors,2
PEOE_VSA10,0.0
PEOE_VSA11,5.749511833283905
PEOE_VSA12,0.0
PEOE_VSA13,11.466446624403513
PEOE_VSA14,0.0
SlogP_VSA1,15.612918452858388
SlogP_VSA2,40.55271220257685
SlogP_VSA3,13.4684936056032
SlogP_VSA4,0.0
SlogP_VSA5,15.921440167465814
SlogP_VSA6,53.455950234916166
SlogP_VSA7,10.045266627482652
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,2
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
