DLiP-ID,C001HU
Si,37.617937532747796
Sm,23.508533843976355
Sp,25.1240131736527
Sv,23.210575615713417
nB,0
nC,16
nF,0
nH,14
nI,0
nN,2
nO,1
nP,0
nS,1
nX,0
ABC,15.51590907158417
AMW,8.296549531411776
IC0,1.578551990991326
IC1,3.131477739367459
IC2,3.9686657819177578
IC3,4.8077635764171935
IC4,4.947613208833767
IC5,4.947613208833767
MID,41.16841990007249
Mpe,0.9653979238754324
Mse,0.9984897819287949
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,83.82670000000003
SdO,0
SdS,0
Spe,32.8235294117647
SsF,0
SsI,0
Sse,33.948652585579026
StN,0
fMF,0.5294117647058824
nBr,0
nCl,0
AMID,2.0584209950036247
BIC0,0.28914218571810607
BIC1,0.5735904317726562
BIC2,0.7269375384004457
BIC3,0.8806344528621894
BIC4,0.9062506052724801
BIC5,0.9062506052724801
CIC0,3.508910850259013
CIC1,1.95598510188288
CIC2,1.1187970593325813
CIC3,0.27969926483314556
CIC4,0.13984963241657233
CIC5,0.13984963241657233
GGI1,3.5
GGI2,1.5555555555555562
GGI3,0.7847222222222222
GGI4,0.6633333333333333
GGI5,0.45888888888888896
GGI6,0.2767800453514739
GGI7,0.16234410430839002
GGI8,0.05594135802469134
GGI9,0.0625
JGI1,0.15909090909090906
JGI2,0.05363984674329505
JGI3,0.03018162393162393
JGI4,0.03015151515151516
JGI5,0.022944444444444444
JGI6,0.016281179138321993
JGI7,0.010822940287226
JGI8,0.004303181386514718
JGI9,0.00625
MIC0,17.23792102641467
MIC1,31.046853618488765
MIC2,39.5845666927772
MIC3,41.96914277511219
MIC4,42.11011120458809
MIC5,42.11011120458809
MPC2,29
MPC3,37
MPC4,46
MPC5,54
MPC6,55
MPC7,60
MPC8,62
MPC9,66
Mare,0.9750588235294118
NaaN,1
NaaO,0
NaaS,1
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.32061767290114834
RPCG,0.12082360721754185
SIC0,0.3102827559136269
SIC1,0.6155283757508173
SIC2,0.7800874238803057
SIC3,0.9450218559700764
SIC4,0.9725109279850382
SIC5,0.9725109279850382
SaaN,4.59786611866969
SaaO,0
SaaS,1.595697016460905
Sare,33.152
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.159111226210273
SssS,0
StCH,0
StsC,0
TIC0,53.67076769370508
TIC1,106.47024313849361
TIC2,134.93463658520378
TIC3,163.46396159818457
TIC4,168.21884910034808
TIC5,168.21884910034808
Vabc,243.72394672554353
WPol,26
apol,41.95710199999999
bpol,19.950898
nRot,4
ABCGG,12.24308053921574
ATS0Z,1008.0
ATS0d,116.0
ATS0i,5332.818044402086
ATS0m,3998.6545309999997
ATS0p,62.32018466788601
ATS0s,99.80898491083677
ATS0v,8511.239210196667
ATS1Z,1045.0
ATS1d,142.0
ATS1i,5157.98883889
ATS1m,4018.634499999999
ATS1p,73.96682833
ATS1s,112.15432098765433
ATS1v,10402.754843025883
ATS2Z,1486.0
ATS2d,211.0
ATS2i,8466.215747151527
ATS2m,5615.690629999999
ATS2p,103.705052882547
ATS2s,166.51543209876547
ATS2v,14329.447098104616
ATS3Z,1350.0
ATS3d,215.0
ATS3i,10133.151703871725
ATS3m,4950.1361
ATS3p,105.72767867109401
ATS3s,180.8641975308642
ATS3v,14143.242415668014
ATS4Z,1313.0
ATS4d,192.0
ATS4i,10275.127790488894
ATS4m,4790.871749999999
ATS4p,102.997825700792
ATS4s,166.90740740740742
ATS4v,13073.31867833339
ATS5Z,1230.0
ATS5d,175.0
ATS5i,9941.024663675056
ATS5m,4461.423056
ATS5p,97.014035762735
ATS5s,140.22222222222226
ATS5v,11779.778764596347
ATS6Z,973.0
ATS6d,150.0
ATS6i,7658.683237110662
ATS6m,3510.2557829999996
ATS6p,76.68090879364098
ATS6s,119.58024691358024
ATS6v,9629.325326167627
ATS7Z,795.0
ATS7d,123.0
ATS7i,5971.977529215476
ATS7m,2904.94463
ATS7p,61.167540855396
ATS7s,102.08333333333333
ATS7v,8287.287702183063
ATS8Z,693.0
ATS8d,111.0
ATS8i,6104.365791671897
ATS8m,2484.639168
ATS8p,62.652854719396004
ATS8s,102.49074074074075
ATS8v,8070.847433089316
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.0625
GGI10,0.04938271604938271
JGI10,0.007054673721340388
JGT10,0.3407203138951908
Kier1,14.917355371900827
Kier2,7.319857312722949
Kier3,4.023374726077429
MID_C,33.09353495737473
MID_N,4.132764226186109
MID_O,1.8922015411312758
MID_X,0.0
MID_h,8.07488494269776
MPC10,64
MWC01,22.0
MWC02,4.634728988229636
MWC03,5.459585514144159
MWC04,6.304448802421981
MWC05,7.144407180321139
MWC06,7.99598047476376
MWC07,8.842315546841863
MWC08,9.69738546707677
MWC09,10.547523267314807
MWC10,11.404794448349735
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.562300000000003
SRW02,3.8066624897703196
SRW03,0.0
SRW04,5.081404364984463
SRW05,2.3978952727983707
SRW06,6.54965074223381
SRW07,4.59511985013459
SRW08,8.0959035329611
SRW09,6.580639137284949
SRW10,9.680656452403964
SaaCH,20.00474022615263
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.843526343018588
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,1.6664016778275434
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.2993240583270342
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.944852496398278
VE1_D,4.399594788055977
VE2_A,0.1972426248199139
VE2_D,0.21997973940279886
VE3_A,2.065558744145648
VE3_D,2.174659623619641
VR1_A,145.2275061856586
VR1_D,105.17525122704413
VR2_A,7.26137530928293
VR2_D,5.258762561352206
VR3_A,5.671448701550154
VR3_D,5.348775198691097
WPath,921
Xc-3d,0.945705769029128
Xc-4d,0.0
Xc-5d,0.08333333333333333
Xc-6d,0.0
Xp-0d,13.7862462825598
Xp-1d,9.8476678905501
Xp-2d,8.367949581918225
Xp-3d,7.108628544489887
Xp-4d,5.717992835498365
Xp-5d,4.339372843656942
Xp-6d,2.850929336741256
Xp-7d,2.071242245299804
ZMIC0,63.46447482550927
ZMIC1,45.649525234971726
ZMIC2,28.714667698392024
ZMIC3,23.101903811384517
ZMIC4,22.623665148413586
ZMIC5,22.623665148413586
nAcid,0
nAtom,34
nBase,0
nRing,3
piPC1,3.449987545831587
piPC2,4.029806041084529
piPC3,4.593856426087818
piPC4,5.1507594896903734
piPC5,5.597958888834971
piPC6,5.778619347763734
piPC7,6.167254402038721
piPC8,6.517440448637769
piPC9,6.87254899720585
AATS0Z,29.647058823529413
AATS0d,3.411764705882353
AATS0i,156.84758954123782
AATS0m,117.60748620588234
AATS0p,1.8329466078790002
AATS0s,2.935558379730493
AATS0v,250.33056500578434
AATS1Z,29.02777777777778
AATS1d,3.9444444444444446
AATS1i,143.27746774694444
AATS1m,111.6287361111111
AATS1p,2.0546341202777776
AATS1s,3.1153978052126203
AATS1v,288.9654123062745
AATS2Z,26.07017543859649
AATS2d,3.7017543859649122
AATS2i,148.53010082721977
AATS2m,98.52088824561402
AATS2p,1.819386892676263
AATS2s,2.92132337015378
AATS2v,251.39380873867748
AATS3Z,20.454545454545453
AATS3d,3.257575757575758
AATS3i,153.53260157381402
AATS3m,75.00206212121212
AATS3p,1.6019345253196062
AATS3s,2.740366629255518
AATS3v,214.29155175254567
AATS4Z,19.893939393939394
AATS4d,2.909090909090909
AATS4i,155.68375440134687
AATS4m,72.5889659090909
AATS4p,1.5605731166786667
AATS4s,2.528900112233446
AATS4v,198.08058603535437
AATS5Z,19.523809523809526
AATS5d,2.7777777777777777
AATS5i,157.79404228055645
AATS5m,70.81623898412698
AATS5p,1.5399053295672223
AATS5s,2.225749559082893
AATS5v,186.98061531105313
AATS6Z,19.857142857142858
AATS6d,3.061224489795918
AATS6i,156.2996579002176
AATS6m,71.63787312244897
AATS6p,1.564916505992673
AATS6s,2.440413202317964
AATS6v,196.51684339117605
AATS7Z,20.384615384615383
AATS7d,3.1538461538461537
AATS7i,153.127628954243
AATS7m,74.48575974358974
AATS7p,1.5683984834716922
AATS7s,2.6175213675213675
AATS7v,212.49455646623238
AATS8Z,17.325
AATS8d,2.775
AATS8i,152.6091447917974
AATS8m,62.115979200000005
AATS8p,1.5663213679849002
AATS8s,2.562268518518519
AATS8v,201.7711858272329
AMID_C,1.6546767478687365
AMID_N,0.20663821130930543
AMID_O,0.0946100770565638
AMID_X,0.0
AMID_h,0.40374424713488805
ATS0dv,248.44444444444446
ATS0pe,208.7732
ATS0se,257.20558900000003
ATS1dv,260.6666666666667
ATS1pe,232.363
ATS1se,277.7657959999999
ATS2dv,333.6666666666667
ATS2pe,364.3165
ATS2se,441.33505400000007
ATS3dv,295.33333333333337
ATS3pe,410.5775
ATS3se,503.01954
ATS4dv,236.0
ATS4pe,403.1135
ATS4se,498.57920800000005
ATS5dv,216.0
ATS5pe,374.207
ATS5se,469.83673600000003
ATS6dv,201.66666666666669
ATS6pe,297.83459999999997
ATS6se,370.66616
ATS7dv,157.0
ATS7pe,241.49669999999998
ATS7se,296.936478
ATS8dv,128.66666666666669
ATS8pe,240.1881
ATS8se,296.799514
ATSC0Z,363.7647058823529
ATSC0c,0.5842624918037244
ATSC0d,17.058823529411768
ATSC0i,55.52795964606702
ATSC0m,1653.721168617647
ATSC0p,10.543760896168234
ATSC0s,14.103092471556526
ATSC0v,1800.6036826060047
ATSC1Z,25.131487889273387
ATSC1c,-0.3099421992123786
ATSC1d,6.231833910034602
ATSC1i,-2.9884009992965552
ATSC1m,116.79140593425637
ATSC1p,0.3642791570422206
ATSC1s,-1.586936529634853
ATSC1v,49.25660481051065
ATSC2Z,10.865051903114235
ATSC2c,0.12086220118233373
ATSC2d,-1.8339100346020745
ATSC2i,-10.548956110977317
ATSC2m,44.084512082180325
ATSC2p,-1.139248488116336
ATSC2s,-1.6647624251831
ATSC2v,-89.65002159820197
ATSC3Z,-59.07266435986157
ATSC3c,-0.08996406884490883
ATSC3d,-5.761245674740483
ATSC3i,-12.989688528718522
ATSC3m,-275.6723203460207
ATSC3p,-1.3793485948290451
ATSC3s,-0.9108142167542423
ATSC3v,-360.2110169237664
ATSC4Z,-0.3079584775086315
ATSC4c,-0.07177549245655414
ATSC4d,0.23875432525951576
ATSC4i,-5.201920963206872
ATSC4m,-20.057009257785374
ATSC4p,0.7297381572420135
ATSC4s,-6.370519292200057
ATSC4v,-301.91409580145677
ATSC5Z,-5.211072664359875
ATSC5c,-0.004727607852407859
ATSC5d,3.5086505190311414
ATSC5i,6.39211510064045
ATSC5m,7.147748884948086
ATSC5p,1.053266520053564
ATSC5s,1.3088042467047363
ATSC5v,360.6917927677166
ATSC6Z,-79.13148788927336
ATSC6c,0.11803374688383464
ATSC6d,-2.525951557093425
ATSC6i,4.044722522811063
ATSC6m,-337.0039498313148
ATSC6p,-1.2419750770400455
ATSC6s,5.649607997398912
ATSC6v,9.568686385798763
ATSC7Z,-28.73010380622836
ATSC7c,-0.14793103898087928
ATSC7d,-5.7439446366782
ATSC7i,-2.2665365294254527
ATSC7m,-142.32288303200679
ATSC7p,-1.8285056182456227
ATSC7s,-2.772564030453625
ATSC7v,-175.2523155976946
ATSC8Z,-33.42906574394464
ATSC8c,0.19328484045671981
ATSC8d,-4.5986159169550165
ATSC8i,5.69223950664281
ATSC8m,-169.7086023737024
ATSC8p,-0.555873030185042
ATSC8s,-1.9907176014923045
ATSC8v,-320.9915879799965
AXp-0d,0.68931231412799
AXp-1d,0.4476212677522773
AXp-2d,0.28854998558338707
AXp-3d,0.19212509579702397
AXp-4d,0.12430419207605142
AXp-5d,0.08035875636401744
AXp-6d,0.05183507884984102
AXp-7d,0.034520704088330065
GATS1Z,0.7219639391979301
GATS1c,1.4933076042159497
GATS1d,0.6716954022988504
GATS1i,1.0528550228081102
GATS1m,0.7190731054905382
GATS1p,0.8304190275656815
GATS1s,0.9570311876074418
GATS1v,0.8208792304547179
GATS2Z,0.9318487437870225
GATS2c,1.086193288577513
GATS2d,1.1539019963702355
GATS2i,1.1205038831681315
GATS2m,0.9246395290633003
GATS2p,1.0151662229518383
GATS2s,1.1108783493258407
GATS2v,0.911921203803003
GATS3Z,0.9326083441138422
GATS3c,1.1762850913033058
GATS3d,1.2310344827586204
GATS3i,1.1226779121802637
GATS3m,0.9406038988121841
GATS3p,0.9426155589158308
GATS3s,1.0149212901675466
GATS3v,1.0100595046695928
GATS4Z,0.9710947606727037
GATS4c,1.0647160802007696
GATS4d,0.8939655172413791
GATS4i,1.0626456495317187
GATS4m,0.9755124374131962
GATS4p,0.9227170464550875
GATS4s,1.2246922374390032
GATS4v,1.033056651704388
GATS5Z,1.414048543091234
GATS5c,0.786990580193486
GATS5d,0.8597701149425284
GATS5i,1.0027001002957932
GATS5m,1.3692461010665626
GATS5p,1.2032089420567949
GATS5s,0.9311095397445565
GATS5v,0.9337233645223946
GATS6Z,1.506103638091718
GATS6c,0.8510501430340769
GATS6d,1.2041168191414493
GATS6i,1.0165345190391757
GATS6m,1.462933777052785
GATS6p,1.297870203581101
GATS6s,0.7315296596604823
GATS6v,0.9986323620186783
GATS7Z,0.9618432182306696
GATS7c,1.3442678577875704
GATS7d,1.388859416445623
GATS7i,1.0112712129923078
GATS7m,0.9705539290120813
GATS7p,1.0621177583381398
GATS7s,1.1584956902596184
GATS7v,1.0093447128691146
GATS8Z,0.803988114489004
GATS8c,0.34237999993582047
GATS8d,1.1123275862068962
GATS8i,0.8440053096843223
GATS8m,0.8316675406953024
GATS8p,0.872169130902507
GATS8s,0.927669719081958
GATS8v,1.1041105297491494
MATS1Z,0.06524902975420449
MATS1c,-0.5010131443511538
MATS1d,0.3450191570881226
MATS1i,-0.05082806462811863
MATS1m,0.06669987455362086
MATS1p,0.032629858499585336
MATS1s,-0.10627267687015082
MATS1v,0.02583585006232684
MATS2Z,0.01781620934613385
MATS2c,0.12339187235509495
MATS2d,-0.06412583182093157
MATS2i,-0.11331876455757586
MATS2m,0.015901123629417646
MATS2p,-0.06445060130304772
MATS2s,-0.07041123678691684
MATS2v,-0.029698623853881327
MATS3Z,-0.08365674859853382
MATS3c,-0.07932243987043253
MATS3d,-0.17398119122257047
MATS3i,-0.12050969943012421
MATS3m,-0.08587482352317938
MATS3p,-0.06739279518435679
MATS3s,-0.0332698182848051
MATS3v,-0.10305613219338837
MATS4Z,-0.0004361205848915799
MATS4c,-0.06328534555691004
MATS4d,0.007210031347962386
MATS4i,-0.048259966384056656
MATS4m,-0.006247969067961439
MATS4p,0.03565385454669359
MATS4s,-0.23269950702639153
MATS4v,-0.08637742186143939
MATS5Z,-0.007731164910983819
MATS5c,-0.004366885514991614
MATS5d,0.11100164203612475
MATS5i,0.06212569187567997
MATS5m,0.002332627376637102
MATS5p,0.05391146063561382
MATS5s,0.05008396571414867
MATS5v,0.10810766669198438
MATS6Z,-0.1509425244871558
MATS6c,0.14017837594310523
MATS6d,-0.10274454609429974
MATS6i,0.05054286483015069
MATS6m,-0.14140199680011636
MATS6p,-0.08173351362682298
MATS6s,0.27796287724601537
MATS6v,0.0036873725962012116
MATS7Z,-0.06885428069127937
MATS7c,-0.22073215887036984
MATS7d,-0.29354553492484514
MATS7i,-0.03558486455622561
MATS7m,-0.07502858518167296
MATS7p,-0.15118721267796953
MATS7s,-0.1713884460693478
MATS7v,-0.084851581435801
MATS8Z,-0.07811287192755499
MATS8c,0.28119572399900644
MATS8d,-0.22913793103448268
MATS8i,0.08713454647867809
MATS8m,-0.08722892030113408
MATS8p,-0.04481248013021583
MATS8s,-0.11998148382570342
MATS8v,-0.1515285414656672
MAXaaN,4.59786611866969
MAXaaS,1.595697016460905
MAXssO,5.159111226210273
MINaaN,4.59786611866969
MINaaS,1.595697016460905
MINssO,5.159111226210273
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.816702486342088
SpAD_D,191.3653907748361
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,515
TMWC10,114.03116968946384
TSRW10,66.78793184257157
VE1_Dt,4.415512171373818
VE2_Dt,0.22077560856869088
VE3_Dt,2.178271014993752
VR1_Dt,104.93788959489964
VR2_Dt,5.246894479744983
VR3_Dt,5.346515828028332
Xc-3dv,0.4361884102237256
Xc-4dv,0.0
Xc-5dv,0.02151657414559676
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.3367701210266095
Xch-7d,0.3716569609099263
Xp-0dv,11.85370944925167
Xp-1dv,7.149791190241784
Xp-2dv,5.115528430589683
Xp-3dv,3.672747704819111
Xp-4dv,2.6103574256193753
Xp-5dv,1.656418158918341
Xp-6dv,0.9324137191382991
Xp-7dv,0.5876315794444054
Xpc-4d,2.20054832856148
Xpc-5d,3.278711957575759
Xpc-6d,4.236874451176299
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,36
nFRing,0
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,7.09075368999192
AATS0dv,7.307189542483661
AATS0pe,6.140388235294118
AATS0se,7.564870264705883
AATS1dv,7.240740740740741
AATS1pe,6.454527777777778
AATS1se,7.715716555555553
AATS2dv,5.853801169590644
AATS2pe,6.391517543859649
AATS2se,7.742720245614036
AATS3dv,4.474747474747475
AATS3pe,6.220871212121212
AATS3se,7.621508181818182
AATS4dv,3.5757575757575757
AATS4pe,6.107780303030303
AATS4se,7.554230424242425
AATS5dv,3.4285714285714284
AATS5pe,5.939793650793651
AATS5se,7.4577259682539685
AATS6dv,4.115646258503402
AATS6pe,6.078257142857142
AATS6se,7.5646155102040815
AATS7dv,4.0256410256410255
AATS7pe,6.192223076923076
AATS7se,7.613755846153847
AATS8dv,3.2166666666666672
AATS8pe,6.0047025
AATS8se,7.41998785
AATSC0Z,10.698961937716263
AATSC0c,0.01718419093540366
AATSC0d,0.5017301038062285
AATSC0i,1.6331752837078535
AATSC0m,48.63885790051903
AATSC0p,0.31011061459318334
AATSC0s,0.41479683739872136
AATSC0v,52.95893184135308
AATSC1Z,0.6980968858131497
AATSC1c,-0.008609505533677182
AATSC1d,0.1731064975009612
AATSC1i,-0.08301113886934876
AATSC1m,3.2442057203960104
AATSC1p,0.010118865473395015
AATSC1s,-0.044081570267634804
AATSC1v,1.3682390225141847
AATSC2Z,0.1906149456686708
AATSC2c,0.0021203894944269077
AATSC2d,-0.032173860256176745
AATSC2i,-0.1850694054557424
AATSC2m,0.7734124926698303
AATSC2p,-0.019986815580988353
AATSC2s,-0.029206358336545613
AATSC2v,-1.5728073964596838
AATSC3Z,-0.8950403690888117
AATSC3c,-0.0013630919521955883
AATSC3d,-0.08729160113243156
AATSC3i,-0.19681346255634125
AATSC3m,-4.176853338576071
AATSC3p,-0.02089922113377341
AATSC3s,-0.013800215405367309
AATSC3v,-5.457742680663127
AATSC4Z,-0.004666037538009568
AATSC4c,-0.0010875074614629416
AATSC4d,0.0036174897766593295
AATSC4i,-0.0788169842910132
AATSC4m,-0.30389407966341475
AATSC4p,0.011056638746091113
AATSC4s,-0.09652301957878874
AATSC4v,-4.5744559969917695
AATSC5Z,-0.08271543911682341
AATSC5c,-7.504139448266442e-05
AATSC5d,0.05569286538144669
AATSC5i,0.10146214445461033
AATSC5m,0.11345633150711248
AATSC5p,0.016718516191326412
