DLiP-ID,T006BQ
AATS8i,167.13101588174703
AATS8m,42.15270021374043
AATS8p,1.0447866851600003
AATS8s,3.1145038167938925
AATS8v,136.52673677010768
AMID_C,1.4956769166848554
AMID_N,0.2719884373185263
AMID_O,0.2397045444061796
AMID_X,0.0
AMID_h,0.5116929817247059
ATS0dv,398.0
ATS0pe,356.37330000000003
ATS0se,440.6812359999999
ATS1dv,375.0
ATS1pe,382.9235
ATS1se,458.7020119999999
ATS2dv,512.0
ATS2pe,673.9644
ATS2se,820.5720679999997
ATS3dv,480.0
ATS3pe,952.6275
ATS3se,1176.4146679999997
ATS4dv,426.0
ATS4pe,1094.6215000000002
ATS4se,1368.1779919999997
ATS5dv,417.0
ATS5pe,1035.4637
ATS5se,1303.4546720000003
ATS6dv,436.0
ATS6pe,799.3646000000001
ATS6se,1004.359576
ATS7dv,370.0
ATS7pe,796.6852000000002
ATS7se,1000.636992
ATS8dv,319.0
ATS8pe,791.4937000000001
ATS8se,997.6483680000001
ATSC0Z,432.561403508772
ATSC0c,1.3406662332333334
ATSC0d,37.89473684210527
ATSC0i,82.33880799545585
ATSC0m,2052.908156842105
ATSC0p,12.400769721287507
ATSC0s,133.38693957115012
ATSC0v,2771.2901073195994
ATSC1Z,5.296091104955354
ATSC1c,-0.9093481511406939
ATSC1d,12.933518005540167
ATSC1i,-5.774507493570422
ATSC1m,29.467116742381748
ATSC1p,0.4069933923327839
ATSC1s,-8.869692811463356
ATSC1v,113.26475368152643
ATSC2Z,66.29701446598953
ATSC2c,0.47690065509806423
ATSC2d,-9.083102493074794
ATSC2i,5.997675495479152
ATSC2m,305.0153895069247
ATSC2p,0.66466152981453
ATSC2s,39.70200232550186
ATSC2v,162.97696142591514
ATSC3Z,-142.6044936903663
ATSC3c,-0.15334908699805264
ATSC3d,-18.382271468144047
ATSC3i,-20.221443343791826
ATSC3m,-677.311884152355
ATSC3p,-3.8349059255780986
ATSC3s,-26.117784104510793
ATSC3v,-861.2795267653731
ATSC4Z,-146.58756540473993
ATSC4c,-0.011065401976100068
ATSC4d,-0.9501385041551239
ATSC4i,-39.90314504702873
ATSC4m,-694.1580927146814
ATSC4p,-4.899784238779685
ATSC4s,-41.58379073903081
ATSC4v,-997.2795206359192
ATSC5Z,-170.4539858417975
ATSC5c,-0.5149706232699339
ATSC5d,7.48753462603878
ATSC5i,37.41537648475414
ATSC5m,-774.807611110803
ATSC5p,4.5417679119404255
ATSC5s,-77.82036566806883
ATSC5v,261.746730918103
ATSC6Z,144.19667590027703
ATSC6c,0.704118822538328
ATSC6d,-0.9612188365650977
ATSC6i,9.715053032768743
ATSC6m,659.4296323739617
ATSC6p,-0.0858733053569602
ATSC6s,71.95966066481998
ATSC6v,150.1931592614642
ATSC7Z,67.59248999692213
ATSC7c,-0.30594897473525257
ATSC7d,-1.9279778393351799
ATSC7i,-29.488863048382143
ATSC7m,301.22647984487566
ATSC7p,-3.3421304923766
ATSC7s,31.371054341506774
ATSC7v,-351.79702276221894
ATSC8Z,26.990458602646967
ATSC8c,0.14880191869780598
ATSC8d,-4.144044321329639
ATSC8i,-1.1736771487486477
ATSC8m,134.887426626039
ATSC8p,1.2141672864875879
ATSC8s,-8.761236363325466
ATSC8v,289.9438091447701
AXp-0d,0.7303942688601794
AXp-1d,0.44241457158509173
AXp-2d,0.29016868879139274
AXp-3d,0.17977973482610712
AXp-4d,0.11787748679226044
AXp-5d,0.06836999639398016
AXp-6d,0.04521682993499088
AXp-7d,0.029180473907102523
GATS1Z,0.8568588523850899
GATS1c,1.655598154331653
GATS1d,0.9517890772128058
GATS1i,1.3937247083045006
GATS1m,0.8629040261049339
GATS1p,1.1614290138382983
GATS1s,0.6874637204166973
GATS1v,1.0487498465438152
GATS2Z,0.812460958110706
GATS2c,0.6717561284820912
GATS2d,1.6158878504672896
GATS2i,1.163733785745223
GATS2m,0.8219404490710632
GATS2p,1.0872661732840612
GATS2s,0.4054853404090624
GATS2v,1.0265127922056438
GATS3Z,1.0554465813226357
GATS3c,0.89940059268833
GATS3d,1.324242424242424
GATS3i,1.1812994687527432
GATS3m,1.0591636006831666
GATS3p,1.169647296622977
GATS3s,0.8617747383594447
GATS3v,1.1377164157033803
GATS4Z,1.0902963322807866
GATS4c,0.8691372199728209
GATS4d,0.8751086281812539
GATS4i,1.1271768905628965
GATS4m,1.0897755127772784
GATS4p,1.1153708127624966
GATS4s,1.133874902054513
GATS4v,1.0993972233682832
GATS5Z,1.1663015639579308
GATS5c,1.0557969921289863
GATS5d,0.8525641025641024
GATS5i,0.7530963541512946
GATS5m,1.156141132708922
GATS5p,0.799320054376172
GATS5s,1.4086668847238004
GATS5v,0.9075941166449087
GATS6Z,0.78635806474872
GATS6c,0.4228917710435082
GATS6d,0.9906584362139917
GATS6i,0.9173575054377235
GATS6m,0.7970092179281094
GATS6p,1.0474362403343564
GATS6s,0.4278866115393827
GATS6v,1.0189073354779759
GATS7Z,0.8704829196005693
GATS7c,0.7537710827716579
GATS7d,0.893283582089552
GATS7i,1.1187088320906102
GATS7m,0.879032014191805
GATS7p,1.1428066387607765
GATS7s,0.6206957249120295
GATS7v,1.0820141273666364
GATS8Z,0.9803488366332953
GATS8c,0.8929509416883379
GATS8d,1.1055131467345207
GATS8i,0.9141133734610429
GATS8m,0.9771947597129946
GATS8p,0.8957481330167569
GATS8s,1.0837627499546099
GATS8v,0.9153020915407619
MATS1Z,0.011828523190972145
MATS1c,-0.6552882203695933
MATS1d,0.32973163841807906
MATS1i,-0.06775373135286467
MATS1m,0.013867269869915686
MATS1p,0.031707467761217974
MATS1s,-0.06424186120532122
MATS1v,0.03948531776477127
MATS2Z,0.08164644574769386
MATS2c,0.1894952489965027
MATS2d,-0.12768691588785047
MATS2i,0.03880337197696969
MATS2m,0.07914861321049568
MATS2p,0.02855242358814133
MATS2s,0.15855873789606775
MATS2v,0.031328189923662125
MATS3Z,-0.12202240491500713
MATS3c,-0.04233647141110987
MATS3d,-0.17954545454545456
MATS3i,-0.0908995451948886
MATS3m,-0.12211620811344963
MATS3p,-0.11446170391809524
MATS3s,-0.07247315269218012
MATS3v,-0.1150313633874707
MATS4Z,-0.10791236010861407
MATS4c,-0.0026282601413599284
MATS4d,-0.00798417132216014
MATS4i,-0.1543207680186794
MATS4m,-0.1076739624439292
MATS4p,-0.1258201325007603
MATS4s,-0.099273330722134
MATS4v,-0.11459264241340619
MATS5Z,-0.13290690552895415
MATS5c,-0.12955373412015345
MATS5d,0.0666420118343195
MATS5i,0.15326171998738475
MATS5m,-0.12729534105709936
MATS5p,0.12352772577596048
MATS5s,-0.19677417942672018
MATS5v,0.031855720032982066
MATS6Z,0.14075005407743887
MATS6c,0.22175139985709283
MATS6d,-0.010709876543209883
MATS6i,0.04981747222681116
MATS6m,0.13562508573613294
MATS6p,-0.0029238199428171267
MATS6s,0.22778068028205042
MATS6v,0.022882804401624563
MATS7Z,0.06646924365841136
MATS7c,-0.09707298587942557
MATS7d,-0.021641791044776114
MATS7i,-0.1523433531289679
MATS7m,0.06241567673023176
MATS7p,-0.11464228066715608
MATS7s,0.10004280595488081
MATS7v,-0.05399831718249338
MATS8Z,0.027149763958171303
MATS8c,0.04829380454002544
MATS8d,-0.04758269720101781
MATS8i,-0.006202226661419012
MATS8m,0.028589430809118885
MATS8p,0.04260233907123783
MATS8s,-0.028579567274774845
MATS8v,0.04552347526430532
MAXdNH,7.475240732868324
MAXsOH,8.852999431627657
MINdNH,7.475240732868324
MINsOH,8.852999431627657
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,35.88908392336776
SpAD_D,369.8724011147368
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.9341483720852093
SssNH2,0
SsssAs,0
SsssCH,-0.19679182465531508
SsssNH,0
SssssB,0
SssssC,-0.42786933369026636
SssssN,0
TMPC10,958
TMWC10,137.08967316901993
TSRW10,78.92143736099447
VE1_Dt,5.33273989299531
VE2_Dt,0.18388758251707965
VE3_Dt,2.738575894309748
VR1_Dt,178.1004088229338
VR2_Dt,6.141393407687372
VR3_Dt,6.247058222753876
Xc-3dv,1.4360928778350228
Xc-4dv,0.08838834764831845
Xc-5dv,0.1672861865667094
Xc-6dv,0.016137430609197572
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.08333333333333333
Xch-6d,0.4047991029455966
Xch-7d,0.6576358306244349
Xp-0dv,16.687341522521603
Xp-1dv,9.977139067470677
Xp-2dv,8.235615023576871
Xp-3dv,6.122193911367315
Xp-4dv,4.333352583885273
Xp-5dv,2.911605126286202
Xp-6dv,1.9510254178598967
Xp-7dv,1.2264019266187738
Xpc-4d,5.779704280858901
Xpc-5d,8.738298099785624
Xpc-6d,11.472320124509997
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,59
nFRing,0
nHBAcc,4
nHBDon,3
nHRing,2
nSpiro,1
naRing,1
piPC10,6.217354324090217
AATS0dv,6.982456140350878
AATS0pe,6.252163157894738
AATS0se,7.7312497543859635
AATS1dv,6.3559322033898304
AATS1pe,6.490228813559322
AATS1se,7.774610372881354
AATS2dv,4.785046728971962
AATS2pe,6.298732710280373
AATS2se,7.668897831775698
AATS3dv,3.116883116883117
AATS3pe,6.185892857142857
AATS3se,7.639056285714283
AATS4dv,2.3798882681564244
AATS4pe,6.115203910614526
AATS4se,7.643452469273742
AATS5dv,2.467455621301775
AATS5pe,6.127004142011835
AATS5se,7.71274953846154
AATS6dv,3.22962962962963
AATS6pe,5.92121925925926
AATS6se,7.439700562962963
AATS7dv,2.7611940298507465
AATS7pe,5.945411940298509
AATS7se,7.4674402388059695
AATS8dv,2.435114503816794
AATS8pe,6.041936641221374
AATS8se,7.615636396946566
AATSC0Z,7.588796552785474
AATSC0c,0.023520460232163743
AATSC0d,0.664819944598338
AATSC0i,1.4445404911483484
AATSC0m,36.015932576177285
AATSC0p,0.21755736353135977
AATSC0s,2.340121746862283
AATSC0v,48.61912468981753
AATSC1Z,0.08976425601619245
AATSC1c,-0.015412680527808371
AATSC1d,0.21921216958542655
AATSC1i,-0.09787300836560037
AATSC1m,0.4994426566505381
AATSC1p,0.0068981930903861685
AATSC1s,-0.1503337764654806
AATSC1v,1.919741587822482
AATSC2Z,0.6195982660372854
AATSC2c,0.004457015468206208
AATSC2d,-0.0848888083464934
AATSC2i,0.05605304201382385
AATSC2m,2.850611116887147
AATSC2p,0.006211789998266635
AATSC2s,0.3710467507056249
AATSC2v,1.5231491722048143
AATSC3Z,-0.9260032057815993
AATSC3c,-0.000995773292195147
AATSC3d,-0.11936539914379252
AATSC3i,-0.13130807366098587
AATSC3m,-4.398129117872435
AATSC3p,-0.024901986529727912
AATSC3s,-0.1695960006786415
AATSC3v,-5.59272419977515
AATSC4Z,-0.8189249463951952
AATSC4c,-6.181788813463725e-05
AATSC4d,-0.005308036336062145
AATSC4i,-0.22292259802809347
AATSC4m,-3.877978171590399
