DLiP-ID,J000A8
DLiP-Mol-ID,27110
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C25H21FN4O2/c26-22-7-3-1-5-20(22)24-28-23-8-4-2-6-21(23)25(31)30(24)18-9-11-19(12-10-18)32-16-15-29-14-13-27-17-29/h1-14,17,24,28H,15-16H2"
Standard Inchi Key(RDKit),GOYQSZDDVHPFEI-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C1c2ccccc2NC(c2ccccc2F)N1c1ccc(OCCn2ccnc2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),428.467
MW Monoisotopic(RDKit),428.164854132
MolLogP(RDKit),4.8723
XLogP(SDF),
XLogP(CDK),4.653
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),59.39
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),5
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),32
QED Weighted(RDKit),0.475957710220056
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,PDEδ/KRAS
Common Target Pref Name,Uncategorized
RDKit Descriptors
Ipc,40576468.59392623
qed,0.4759577102200558
Chi0,21.915638315627206
Chi1,15.703509938206668
TPSA,59.39000000000001
Chi0n,17.18791970984394
Chi0v,17.18791970984394
Chi1n,10.327092817764022
Chi1v,10.327092817764022
Chi2n,7.431998484007571
Chi2v,7.431998484007571
Chi3n,5.4188002885961035
Chi3v,5.4188002885961035
Chi4n,3.8252252708647827
Chi4v,3.8252252708647827
MolMR,120.17920000000001
MolWt,428.46700000000016
fr_SH,0
Kappa1,19.811081044945595
Kappa2,8.546790204675549
Kappa3,3.8024210313644087
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,3
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1224.947598489638
MolLogP,4.872300000000003
NOCount,6
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.4247805637242954
SMR_VSA1,13.921815185546691
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,12.710532018047102
SMR_VSA6,16.823580299369727
SMR_VSA7,108.46153586396991
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,184.4457015165907
NHOHCount,1
PEOE_VSA1,14.620751205597735
PEOE_VSA2,9.694446914922299
PEOE_VSA3,9.374393568622029
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,42.46456947923127
PEOE_VSA8,29.331911184290274
PEOE_VSA9,18.43552797237411
RingCount,5
SMR_VSA10,17.28195227871863
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,428.164854132
NumHDonors,1
PEOE_VSA10,24.339390250977246
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
PEOE_VSA14,0.0
SlogP_VSA1,14.953561288656857
SlogP_VSA2,22.065139862602987
SlogP_VSA3,6.544756405912575
SlogP_VSA4,5.817220841045895
SlogP_VSA5,22.08721577960034
SlogP_VSA6,91.51741203953003
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,2
fr_benzene,3
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
