DLiP-ID,C100M1
DLiP-Mol-ID,35854
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H13FN2O5/c22-14-2-1-3-15(10-14)24-20(26)17(19(25)23-24)11-16-8-9-18(29-16)12-4-6-13(7-5-12)21(27)28/h1-11H,(H,23,25)(H,27,28)/b17-11-"
Standard Inchi Key(RDKit),SBYJMJYJKHOALO-BOPFTXTBSA-N
Canonical SMILES(RDKit),O=C1NN(c2cccc(F)c2)C(=O)/C1=C\c1ccc(-c2ccc(C(=O)O)cc2)o1
SMILES(SDF),
MW(SDF),
MW(RDKit),392.342
MW Monoisotopic(RDKit),392.080849736
MolLogP(RDKit),3.2453
XLogP(SDF),
XLogP(CDK),3.508
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),99.85
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),29
QED Weighted(RDKit),0.524509500602144
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Keap1/Nrf2
Common Target Pref Name,KEAP1/NRF2
RDKit Descriptors
Ipc,5221672.758752771
qed,0.5245095006021439
Chi0,20.543241116511002
Chi1,13.91872399336994
TPSA,99.85000000000001
Chi0n,14.756237786950482
Chi0v,14.756237786950482
Chi1n,8.48479843546861
Chi1v,8.48479843546861
Chi2n,6.203892047430416
Chi2v,6.203892047430416
Chi3n,4.287619377604022
Chi3v,4.287619377604022
Chi4n,2.8593020147521457
Chi4v,2.8593020147521457
MolMR,101.10900000000002
MolWt,392.3420000000001
fr_SH,0
Kappa1,18.176740334351226
Kappa2,7.080991735537191
Kappa3,3.505849533822655
fr_ArN,0
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1163.8243831553182
MolLogP,3.245300000000001
NOCount,7
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.588871510703738
SMR_VSA1,28.297704931784335
SMR_VSA2,0.0
SMR_VSA3,5.425791397110385
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,5.008912523954532
SMR_VSA7,83.37769496630271
SMR_VSA8,0.0
SMR_VSA9,11.323698910571437
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,1
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,163.19336451127134
NHOHCount,2
PEOE_VSA1,9.523678331894054
PEOE_VSA2,15.01486576525403
