DLiP-ID,C000ID
WPol,23
apol,34.647136999999994
bpol,14.092863
nRot,4
ABCGG,12.199065416125393
ATS0Z,1036.0
ATS0d,101.0
ATS0i,4483.194994335841
ATS0m,4124.649778000002
ATS0p,51.43792814364102
ATS0s,232.55898491083678
ATS0v,7337.848608195092
ATS1Z,978.0
ATS1d,121.0
ATS1i,4302.0836412305
ATS1m,3809.2966659999993
ATS1p,59.83046677999999
ATS1s,117.21604938271605
ATS1v,8637.011211822519
ATS2Z,1416.0
ATS2d,165.0
ATS2i,6529.018183151501
ATS2m,5455.151717999998
ATS2p,85.19787755999995
ATS2s,216.41358024691363
ATS2v,11940.280306310224
ATS3Z,1381.0
ATS3d,159.0
ATS3i,8087.9029090524855
ATS3m,5163.776204
ATS3p,79.32103379024502
ATS3s,202.38888888888894
ATS3v,11060.57344475689
ATS4Z,1042.0
ATS4d,130.0
ATS4i,7698.149606891894
ATS4m,3869.4891299999995
ATS4p,58.958338913093996
ATS4s,220.06481481481487
ATS4v,8807.53148530024
ATS5Z,831.0
ATS5d,105.0
ATS5i,6407.229553058026
ATS5m,3045.5721260000005
ATS5p,49.283591804245
ATS5s,171.17283950617286
ATS5v,7140.221272461515
ATS6Z,830.0
ATS6d,97.0
ATS6i,5195.245055368097
ATS6m,3117.405644
ATS6p,47.62222635254698
ATS6s,150.2283950617284
ATS6v,6757.732235583812
ATS7Z,768.0
ATS7d,95.0
ATS7i,4532.188845214946
ATS7m,2926.042272
ATS7p,48.176898685396
ATS7s,123.64814814814814
ATS7v,6653.652954665039
ATS8Z,750.0
ATS8d,90.0
ATS8i,4374.396291882908
ATS8m,2780.668071
ATS8p,50.989007957698
ATS8s,110.33333333333334
ATS8v,6739.256352223654
C1SP1,0
C1SP2,3
C1SP3,0
C2SP1,0
C2SP2,8
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.05785123966942149
JGI10,0.007231404958677686
JGT10,0.4048526898368425
Kier1,15.39
Kier2,7.695266272189349
Kier3,4.795005202913631
MAXdO,11.618632684555305
MID_C,24.782034489590043
MID_N,6.029890457284367
MID_O,5.187586519757088
MID_X,0.0
MID_h,13.24902188991921
MINdO,10.483028460635403
MPC10,30
MWC01,20.0
MWC02,4.532599493153256
MWC03,5.332718793265369
MWC04,6.159095388491933
MWC05,6.976348070447749
MWC06,7.804251383528112
MWC07,8.626406276389554
MWC08,9.45461899582035
MWC09,10.278802683693408
MWC10,11.107105293834648
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,1
NdsCH,1
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.4202000000000004
SRW02,3.713572066704308
SRW03,0.0
SRW04,4.976733742420574
SRW05,2.3978952727983707
SRW06,6.415096959171596
SRW07,4.59511985013459
SRW08,7.926241523170962
SRW09,6.580639137284949
SRW10,9.474318717728728
SaaCH,11.612132517957596
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.1321367869410806
SaasN,0
SdCH2,0
SddsN,-0.4677015096161923
SdsCH,1.3735185185185184
SdssC,-0.3306427416645663
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.3532364890400603
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.7023549521244865
VE1_D,4.3016703782105585
VE2_A,0.19486078695392034
VE2_D,0.2264037041163452
VE3_A,1.9508229769063479
VE3_D,2.100857293489808
VR1_A,140.25458388375185
VR1_D,92.50767880880564
VR2_A,7.381820204407992
VR2_D,4.868825200463455
VR3_A,5.585313113704216
VR3_D,5.169145541394541
WPath,845
Xc-3d,1.106493072294114
Xc-4d,0.0
Xc-5d,0.2845177968644246
Xc-6d,0.0
Xp-0d,13.664925939000156
Xp-1d,9.164703797946448
Xp-2d,7.989452164942621
Xp-3d,6.251003724673776
Xp-4d,4.6487267903093334
Xp-5d,3.2355450768145455
Xp-6d,1.9804843905978577
Xp-7d,1.1464351050677553
ZMIC0,60.73998325849542
ZMIC1,40.92669170860665
ZMIC2,29.80248987974671
ZMIC3,24.90085235564411
ZMIC4,24.380157104720706
ZMIC5,24.380157104720706
nAcid,0
nAtom,28
nBase,0
nRing,2
piPC1,3.3843902633457743
piPC2,3.907010463604602
piPC3,4.414312298171851
piPC4,4.884221369240597
piPC5,5.176502777590735
piPC6,5.269467687818973
piPC7,5.3128980498630645
piPC8,5.387643770127907
piPC9,5.794156248005704
AATS0Z,37.0
AATS0d,3.607142857142857
AATS0i,160.11410694056576
AATS0m,147.3089206428572
AATS0p,1.8370688622728935
AATS0s,8.305678032529885
AATS0v,262.0660217212533
AATS1Z,33.724137931034484
AATS1d,4.172413793103448
AATS1i,148.34771176656895
AATS1m,131.35505744827583
AATS1p,2.0631195441379306
AATS1s,4.041932737335037
AATS1v,297.8279728214662
AATS2Z,32.18181818181818
AATS2d,3.75
AATS2i,148.38677688980684
AATS2m,123.98072086363632
AATS2p,1.936315399090908
AATS2s,4.918490460157128
AATS2v,271.370006961596
AATS3Z,26.557692307692307
AATS3d,3.0576923076923075
AATS3i,155.5365944048555
AATS3m,99.30338853846153
AATS3p,1.5254044959662505
AATS3s,3.892094017094018
AATS3v,212.70333547609405
AATS4Z,22.170212765957448
AATS4d,2.765957446808511
AATS4i,163.79041716791264
AATS4m,82.3295559574468
AATS4p,1.2544327428317872
AATS4s,4.68223010244287
AATS4v,187.3942869212817
AATS5Z,21.86842105263158
AATS5d,2.763157894736842
AATS5i,168.61130402784278
AATS5m,80.14663489473685
AATS5p,1.2969366264275
AATS5s,4.504548408057181
AATS5v,187.9005598016188
AATS6Z,25.9375
AATS6d,3.03125
AATS6i,162.35140798025304
AATS6m,97.418926375
AATS6p,1.4881945735170932
AATS6s,4.694637345679013
AATS6v,211.17913236199414
AATS7Z,26.482758620689655
AATS7d,3.2758620689655173
AATS7i,156.28237397292918
AATS7m,100.89800937931035
AATS7p,1.661272368461931
AATS7s,4.263729246487867
AATS7v,229.43630878155307
AATS8Z,25.862068965517242
AATS8d,3.103448275862069
AATS8i,150.84125144423822
AATS8m,95.88510589655172
AATS8p,1.7582416537137242
AATS8s,3.8045977011494254
AATS8v,232.38815007667773
AMID_C,1.3043176047152654
AMID_N,0.31736265564654564
AMID_O,0.27303086946089933
AMID_X,0.0
AMID_h,0.6973169415746953
ATS0dv,314.44444444444446
ATS0pe,191.472
ATS0se,230.35627300000004
ATS1dv,269.33333333333337
ATS1pe,198.43830000000005
ATS1se,234.29486800000004
ATS2dv,363.66666666666663
ATS2pe,296.11340000000007
ATS2se,353.7082880000001
ATS3dv,307.0
ATS3pe,340.57519999999994
ATS3se,415.312214
ATS4dv,300.66666666666663
ATS4pe,315.37469999999996
ATS4se,383.426882
ATS5dv,219.66666666666669
ATS5pe,258.26060000000007
ATS5se,314.62557799999996
ATS6dv,202.66666666666666
ATS6pe,216.50850000000005
ATS6se,262.68175199999996
ATS7dv,193.0
ATS7pe,190.0707
ATS7se,231.04747600000002
ATS8dv,168.0
ATS8pe,188.65510000000003
ATS8se,230.77103200000002
ATSC0Z,315.85714285714283
ATSC0c,0.5841519579360454
ATSC0d,15.25
ATSC0i,49.850587384190646
ATSC0m,1418.2147949999999
ATSC0p,8.565638775899249
ATSC0s,97.55996472663136
ATSC0v,1261.2188237667363
ATSC1Z,14.790816326530628
ATSC1c,-0.1724193682594121
ATSC1d,1.5625
ATSC1i,15.098117996188488
ATSC1m,68.14054975000028
ATSC1p,1.372577051705064
ATSC1s,-3.8125472411186667
ATSC1v,69.08443554269581
ATSC2Z,17.01020408163268
ATSC2c,-0.1427120604318719
ATSC2d,-4.75
ATSC2i,-5.966826591698129
ATSC2m,63.39981400000045
ATSC2p,-0.23054481296074686
ATSC2s,27.258111475042686
ATSC2v,-258.7474705070771
ATSC3Z,-25.23469387755102
ATSC3c,0.12067297337693306
ATSC3d,-3.75
ATSC3i,-37.24308966794063
ATSC3m,-125.15787299999977
ATSC3p,-6.544816111727248
ATSC3s,-3.374247641443411
ATSC3v,-510.1394573336324
ATSC4Z,24.45408163265305
ATSC4c,0.0225550115838671
ATSC4d,-2.5625
ATSC4i,-29.80748061300836
ATSC4m,106.81186024999971
ATSC4p,-1.655921183903564
ATSC4s,-22.451282158954104
ATSC4v,-126.88444304466105
ATSC5Z,-57.948979591836746
ATSC5c,-0.27161134749913246
ATSC5d,2.625
ATSC5i,10.66968933622276
ATSC5m,-248.8553775000002
ATSC5p,1.6721278303963725
ATSC5s,-27.596371882086167
ATSC5v,227.19474285401947
ATSC6Z,20.020408163265312
ATSC6c,0.1833841159953968
ATSC6d,2.5
ATSC6i,20.207931083646287
ATSC6m,79.36399749999998
ATSC6p,1.257025464878249
ATSC6s,-12.694045519442344
ATSC6v,93.53732522294612
ATSC7Z,53.2908163265306
ATSC7c,0.11284429730806705
ATSC7d,0.0625
ATSC7i,15.240991918852046
ATSC7m,247.10107874999986
ATSC7p,2.1648421444435617
ATSC7s,4.449357520786093
ATSC7v,248.89824194892898
ATSC8Z,-86.42346938775509
ATSC8c,-0.3005427696457899
ATSC8d,-1.4375
ATSC8i,3.441946262154405
ATSC8m,-381.0096037499999
ATSC8p,-0.35030203833868656
ATSC8s,-15.371434170375968
ATSC8v,-133.6260147937847
AXp-0d,0.7192066283684293
AXp-1d,0.45823518989732237
AXp-2d,0.30728662172856236
AXp-3d,0.20164528144108954
AXp-4d,0.13282076543740953
AXp-5d,0.08987625213373737
AXp-6d,0.061890137206183055
AXp-7d,0.040944110895276976
GATS1Z,0.6558508398446639
GATS1c,1.1996020412366963
GATS1d,0.8852459016393444
GATS1i,0.7995631726036451
GATS1m,0.649005798348494
GATS1p,0.7157830277822074
GATS1s,0.5335831548671174
GATS1v,0.7535493753220693
GATS2Z,0.8460743801652894
GATS2c,1.1047921896514765
GATS2d,1.2071535022354694
GATS2i,1.1089702624963536
GATS2m,0.8390580040483541
GATS2p,1.0112030853453795
GATS2s,0.4739843672322002
GATS2v,1.0104486950897469
GATS3Z,1.215648157812337
GATS3c,0.7309075731862031
GATS3d,1.055485498108449
GATS3i,1.3976371218092407
GATS3m,1.2030273046951907
GATS3p,1.5424490512967064
GATS3s,0.757724865094502
GATS3v,1.2314063371735966
GATS4Z,0.7338693380293889
GATS4c,1.0748510266582043
GATS4d,1.0547610742936868
GATS4i,1.279822520953719
GATS4m,0.7572376856176205
GATS4p,0.8727677311957707
GATS4s,1.1495758643058105
GATS4v,1.0032170911182023
GATS5Z,1.0887666928515318
GATS5c,1.4858426465119083
GATS5d,0.7687661777394307
GATS5i,0.8593732815891234
GATS5m,1.0925628983591675
GATS5p,0.7289511817781497
GATS5s,1.2263512790273392
GATS5v,0.81075547574637
GATS6Z,0.8842011533242877
GATS6c,0.9025635164130571
GATS6d,0.7745901639344263
GATS6i,0.6484075857605585
GATS6m,0.8942980636772127
GATS6p,0.7893791573326334
GATS6s,1.0806818066264137
GATS6v,0.8774996733492174
GATS7Z,0.7840733635895757
GATS7c,0.7188325233078183
GATS7d,1.06840022611645
GATS7i,0.6594828002935842
GATS7m,0.7808408601438627
GATS7p,0.7326074215476222
GATS7s,0.7355662103687342
GATS7v,0.8158318168427073
GATS8Z,1.520984419594816
GATS8c,1.2785384521336476
GATS8d,1.06840022611645
GATS8i,0.88222361555699
GATS8m,1.4888790639419867
GATS8p,1.3061467049315267
GATS8s,1.0954130104598714
GATS8v,1.1484764565626184
MATS1Z,0.04521280743617341
MATS1c,-0.2849838480219851
MATS1d,0.09892594686263426
MATS1i,0.29242370055447453
MATS1m,0.04638992334069532
MATS1p,0.15471663505956001
MATS1s,-0.03773146192895614
MATS1v,0.052887106004506544
MATS2Z,0.03427079478639864
MATS2c,-0.1554677074955827
MATS2d,-0.19821162444113266
MATS2i,-0.07616904166405965
MATS2m,0.028447972989746217
MATS2p,-0.017127775214297796
MATS2s,0.17779906939560935
MATS2v,-0.13055425286153982
MATS3Z,-0.04301916988484153
MATS3c,0.11123433553976994
MATS3d,-0.13240857503152584
MATS3i,-0.4022815459546651
MATS3m,-0.04751938922351584
MATS3p,-0.41142661331741054
MATS3s,-0.018623444373446648
MATS3v,-0.21779763499359756
MATS4Z,0.046123348441544684
MATS4c,0.023002624565531423
MATS4d,-0.10010463899546565
MATS4i,-0.3562174280498549
MATS4m,0.04486809601767306
MATS4p,-0.11517018905756714
MATS4s,-0.13709754776932798
MATS4v,-0.05993466843513206
MATS5Z,-0.1351853174319789
MATS5c,-0.34260721784062775
MATS5d,0.12683347713546161
MATS5i,0.1577088007492469
MATS5m,-0.12929432192473922
MATS5p,0.14384148375309352
MATS5s,-0.20842738937225838
MATS5v,0.13273402638354498
MATS6Z,0.05546132971506108
MATS6c,0.2746906850452429
MATS6d,0.14344262295081966
MATS6i,0.35469872324509577
MATS6m,0.04896543038284972
MATS6p,0.12840808613867763
MATS6s,-0.11385090042452677
MATS6v,0.06489370284344503
MATS7Z,0.16290023238041765
MATS7c,0.18651502089838093
MATS7d,0.00395703787450537
MATS7i,0.29519091440116446
MATS7m,0.16822582357600604
MATS7p,0.24402061189013693
MATS7s,0.044033753101665456
MATS7v,0.19054230671325334
MATS8Z,-0.26418066407773044
MATS8c,-0.4967529799783198
MATS8d,-0.09101187111362352
MATS8i,0.06666437918573193
MATS8m,-0.2593904272107978
MATS8p,-0.03948598190457901
MATS8s,-0.15212576960038357
MATS8v,-0.10229646017721343
MAXaaS,0.988774512891576
MAXdsN,3.7538558201058203
MINaaS,0.988774512891576
MINdsN,3.7538558201058203
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,24.194586910786292
SpAD_D,183.3177325406391
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,314
TMWC10,109.2719463786244
TSRW10,65.07961726941409
VE1_Dt,4.290487854699487
VE2_Dt,0.22581515024734142
VE3_Dt,2.0982543316909696
VR1_Dt,93.33359495393647
VR2_Dt,4.912294471259814
VR3_Dt,5.178034003747497
Xc-3dv,0.5538410476604076
Xc-4dv,0.0
Xc-5dv,0.04428758171549334
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.25343678769327627
Xch-7d,0.30204641611818106
Xp-0dv,10.485221674345508
Xp-1dv,6.163823425497936
Xp-2dv,4.656226878260862
Xp-3dv,3.208042685810828
Xp-4dv,2.0482039638796863
Xp-5dv,1.080859494680627
Xp-6dv,0.474589539914469
Xp-7dv,0.20843845539218508
Xpc-4d,2.4455603512395716
Xpc-5d,2.9335240789494677
Xpc-6d,3.544046426000429
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,29
nFRing,0
nHBAcc,5
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.030985695895189
AATS0dv,11.230158730158731
AATS0pe,6.838285714285715
AATS0se,8.227009750000002
AATS1dv,9.287356321839082
AATS1pe,6.842700000000002
AATS1se,8.079133379310345
AATS2dv,8.265151515151514
AATS2pe,6.729850000000002
AATS2se,8.03882472727273
AATS3dv,5.903846153846154
AATS3pe,6.549523076923076
AATS3se,7.9867733461538455
AATS4dv,6.397163120567375
AATS4pe,6.710099999999999
AATS4se,8.158018765957447
AATS5dv,5.780701754385966
AATS5pe,6.79633157894737
AATS5se,8.27962047368421
AATS6dv,6.333333333333333
AATS6pe,6.765890625000002
AATS6se,8.208804749999999
AATS7dv,6.655172413793103
AATS7pe,6.554162068965517
AATS7se,7.967154344827587
AATS8dv,5.793103448275862
AATS8pe,6.50534827586207
AATS8se,7.957621793103449
AATSC0Z,11.280612244897958
AATSC0c,0.020862569926287333
AATSC0d,0.5446428571428571
AATSC0i,1.7803781208639518
AATSC0m,50.65052839285714
AATSC0p,0.3059156705678303
AATSC0s,3.4842844545225486
AATSC0v,45.04352942024058
AATSC1Z,0.5100281491907113
AATSC1c,-0.005945495457221107
AATSC1d,0.05387931034482758
AATSC1i,0.5206247584892583
AATSC1m,2.3496741293103542
AATSC1p,0.04733024316224359
AATSC1s,-0.13146714624547126
AATSC1v,2.3822219152653727
AATSC2Z,0.38659554730983364
AATSC2c,-0.0032434559189061796
AATSC2d,-0.10795454545454546
AATSC2i,-0.13560969526586655
AATSC2m,1.4409048636363737
AATSC2p,-0.005239654840016974
AATSC2s,0.6195025335236974
AATSC2v,-5.880624329706297
AATSC3Z,-0.4852825745682888
AATSC3c,0.002320634103402559
AATSC3d,-0.07211538461538461
AATSC3i,-0.7162132628450121
AATSC3m,-2.4068821730769185
AATSC3p,-0.12586184830244707
AATSC3s,-0.06488937772006559
AATSC3v,-9.81037417949293
AATSC4Z,0.5202996092053841
AATSC4c,0.0004798938634865341
AATSC4d,-0.05452127659574468
AATSC4i,-0.6342017151703906
AATSC4m,2.2725927712765897
AATSC4p,-0.035232365614969445
AATSC4s,-0.477686854445832
AATSC4v,-2.699669000950235
AATSC5Z,-1.5249731471535986
AATSC5c,-0.007147667039450854
AATSC5d,0.06907894736842106
AATSC5i,0.28078129832165155
AATSC5m,-6.548825723684216
AATSC5p,0.044003363957799274
