DLiP-ID,P0002T
ATS0d,217.0
ATS0i,11456.542052721217
ATS0m,5799.121659000002
ATS0p,97.70777166971499
ATS0s,264.7777777777778
ATS0v,14334.7838068013
ATS1Z,1723.0
ATS1d,273.0
ATS1i,10729.296823784905
ATS1m,6482.787238000001
ATS1p,125.36049884000002
ATS1s,211.94444444444446
ATS1v,18295.302035646513
ATS2Z,2506.0
ATS2d,452.0
ATS2i,20919.517053377884
ATS2m,9219.498936999997
ATS2p,188.73735767497993
ATS2s,359.9166666666667
ATS2v,26947.245163979504
ATS3Z,3019.0
ATS3d,548.0
ATS3i,27025.916741924575
ATS3m,10917.397024999998
ATS3p,238.508377065527
ATS3s,471.94444444444457
ATS3v,33263.46670426653
ATS4Z,3038.0
ATS4d,561.0
ATS4i,31996.34796734201
ATS4m,10761.120725999997
ATS4p,251.54131150195997
ATS4s,557.2222222222222
ATS4v,34032.05606032601
ATS5Z,3099.0
ATS5d,560.0
ATS5i,31535.452023243102
ATS5m,11144.561597
ATS5p,249.93772286705402
ATS5s,555.8611111111111
ATS5v,34118.220607887226
ATS6Z,3075.0
ATS6d,557.0
ATS6i,31228.97385759662
ATS6m,10921.341414999999
ATS6p,244.12900071056396
ATS6s,569.3055555555557
ATS6v,33701.96255387801
ATS7Z,3047.0
ATS7d,547.0
ATS7i,30223.106867007424
ATS7m,10832.367478999997
ATS7p,244.95868113831898
ATS7s,534.9166666666667
ATS7v,33787.655513602615
ATS8Z,3212.0
ATS8d,555.0
ATS8i,31440.036742138967
ATS8m,11489.451388000001
ATS8p,255.29655363171503
ATS8s,599.0555555555557
ATS8v,34400.725969658
C1SP1,0
C1SP2,2
C1SP3,6
C2SP1,0
C2SP2,8
C2SP3,4
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.48148148148148145
GGI10,0.2993633302724212
JGI10,0.007301544640790761
JGT10,0.4409629721706995
Kier1,28.019390581717452
Kier2,13.181203275186899
Kier3,7.1053061224489795
MAXdO,13.565554295792392
MID_C,55.652337972907524
MID_N,6.366857613933388
MID_O,9.413741946389651
MID_X,0.0
MID_h,15.78059956032304
MINdO,12.516990946355541
MPC10,273
MWC01,38.0
MWC02,5.209486152841421
MWC03,6.061456918928017
MWC04,6.9440872082295275
MWC05,7.816416983691801
MWC06,8.706324840138741
MWC07,9.588023099071895
MWC08,10.482429663876848
MWC09,11.370174560093844
MWC10,12.26776493248341
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,4
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.325800000000002
SRW02,4.343805421853684
SRW03,0.0
SRW04,5.666426688112432
SRW05,0.0
SRW06,7.180069874302796
SRW07,2.70805020110221
SRW08,8.782783017393202
SRW09,5.198497031265826
SRW10,10.43520344719362
SaaCH,9.496229064958147
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.854593834830128
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.09752207795678092
SdssS,0
SsCH3,7.145861747107514
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.2145119205089445
SssPH,0
SssSe,0
SsssB,0
SsssN,4.025981009113675
SsssP,0
VE1_A,4.795447862997471
VE1_D,5.812941200642763
VE2_A,0.13701279608564204
VE2_D,0.16608403430407895
VE3_A,2.8204300745540447
VE3_D,3.012849642015094
VR1_A,426.1555168674607
VR1_D,245.19688183639062
VR2_A,12.175871910498877
VR2_D,7.005625195325446
VR3_A,7.307567311214585
VR3_D,6.754824455659235
WPath,3602
Xc-3d,2.3112842847242145
Xc-4d,0.0
Xc-5d,0.42100644569556156
Xc-6d,0.0
Xp-0d,24.949018510446816
Xp-1d,16.90974849846404
Xp-2d,14.998013811967995
Xp-3d,12.743633340826777
Xp-4d,10.408788640861797
Xp-5d,8.775627983434495
Xp-6d,6.51982491839417
Xp-7d,4.797000756180608
ZMIC0,118.34813083696991
ZMIC1,52.499875187832785
ZMIC2,30.765771995425684
ZMIC3,27.12693403985894
ZMIC4,26.18309792170009
ZMIC5,25.47522083308095
nAcid,0
nAtom,70
nBase,1
nRing,4
piPC1,3.8501476017100584
piPC2,4.382026634673881
piPC3,4.912654885736052
piPC4,5.4510384535657
piPC5,6.019201302079582
piPC6,6.36399746114774
piPC7,6.806483614788345
piPC8,7.181877075060976
piPC9,7.568403479836798
AATS0Z,21.057142857142857
AATS0d,3.1
AATS0i,163.66488646744597
AATS0m,82.84459512857146
AATS0p,1.395825309567357
AATS0s,3.7825396825396833
AATS0v,204.78262581144716
AATS1Z,23.602739726027398
AATS1d,3.73972602739726
AATS1i,146.97666881897132
AATS1m,88.805304630137
AATS1p,1.7172671073972605
AATS1s,2.9033485540334856
AATS1v,250.62057583077416
AATS2Z,18.984848484848484
AATS2d,3.4242424242424243
AATS2i,158.4811897983173
AATS2m,69.84468891666664
AATS2p,1.4298284672346964
AATS2s,2.7266414141414144
AATS2v,204.14579669681441
AATS3Z,17.552325581395348
AATS3d,3.186046511627907
AATS3i,157.12742291816613
AATS3m,63.47323851744185
AATS3p,1.386676610846087
AATS3s,2.743863049095608
AATS3v,193.39224828061936
AATS4Z,15.19
AATS4d,2.805
AATS4i,159.98173983671006
AATS4m,53.805603629999986
AATS4p,1.2577065575097999
AATS4s,2.786111111111111
AATS4v,170.16028030163005
AATS5Z,15.651515151515152
AATS5d,2.8282828282828283
AATS5i,159.269959713349
AATS5m,56.28566463131313
AATS5p,1.262311731651788
AATS5s,2.8073793490460157
AATS5v,172.31424549437992
AATS6Z,15.76923076923077
AATS6d,2.8564102564102565
AATS6i,160.14858388511087
AATS6m,56.00687905128205
AATS6p,1.2519435933875074
AATS6s,2.91951566951567
AATS6v,172.8305771993744
AATS7Z,16.03684210526316
AATS7d,2.8789473684210525
AATS7i,159.06898351056537
AATS7m,57.012460415789455
AATS7p,1.2892562165174684
AATS7s,2.8153508771929827
AATS7v,177.8297658610664
AATS8Z,16.14070351758794
AATS8d,2.7889447236180906
AATS8i,157.99013438260786
AATS8m,57.735936623115585
AATS8p,1.2828972544307289
AATS8s,3.01032942490229
AATS8v,172.86796969677388
AMID_C,1.5900667992259292
AMID_N,0.18191021754095393
AMID_O,0.2689640556111329
AMID_X,0.0
AMID_h,0.45087427315208684
ATS0dv,480.0
ATS0pe,431.86029999999994
ATS0se,536.10366
ATS1dv,463.0
ATS1pe,472.67500000000007
ATS1se,566.6065519999999
ATS2dv,639.0
ATS2pe,839.3541999999998
ATS2se,1027.2624919999998
ATS3dv,741.0
ATS3pe,1078.3462000000002
ATS3se,1325.1130519999997
ATS4dv,755.0
ATS4pe,1229.7968
ATS4se,1528.5797120000002
ATS5dv,753.0
ATS5pe,1208.4087000000006
ATS5se,1503.390348
ATS6dv,714.0
ATS6pe,1218.2261999999996
ATS6se,1510.2067240000001
ATS7dv,720.0
ATS7pe,1186.5491
ATS7se,1467.951948
ATS8dv,745.0
ATS8pe,1231.3369999999998
ATS8se,1523.6801439999997
ATSC0Z,523.0857142857144
ATSC0c,1.5401366703484591
ATSC0d,40.98571428571428
ATSC0i,98.42016740001455
ATSC0m,2485.8099783
ATSC0p,15.761949777714637
ATSC0s,84.50952380952383
ATSC0v,3493.8514787056465
ATSC1Z,38.83918367346942
ATSC1c,-0.6234325012565243
ATSC1d,18.900612244897964
ATSC1i,-25.274472150216464
ATSC1m,179.8611076300001
ATSC1p,-1.9331320571999842
ATSC1s,-0.9845351473922894
ATSC1v,-113.09209271893053
ATSC2Z,64.26693877551023
ATSC2c,-0.1962286505177816
ATSC2d,3.7412244897959255
ATSC2i,34.29329443537082
ATSC2m,322.79615542000005
ATSC2p,5.115779397155172
ATSC2s,6.059024943310657
ATSC2v,1015.2852636475283
ATSC3Z,-36.66775510204075
ATSC3c,-0.14056370418061892
ATSC3d,2.1065306122449066
ATSC3i,5.387354722853388
ATSC3m,-170.71214427999985
ATSC3p,-0.7685904502979793
ATSC3s,-7.581337868480731
ATSC3v,-123.61444596088437
ATSC4Z,-24.302040816326507
ATSC4c,0.2816119691073819
ATSC4d,-0.11632653061224252
ATSC4i,2.024492120160561
ATSC4m,-119.04208979999987
ATSC4p,-0.25722973644083613
ATSC4s,-10.939909297052157
ATSC4v,-145.57860074832303
ATSC5Z,145.90040816326535
ATSC5c,0.11689558136040079
ATSC5d,1.783265306122452
ATSC5i,-12.559662576574958
ATSC5m,685.77339248
ATSC5p,-0.2343272068284896
ATSC5s,7.422267573696141
ATSC5v,447.9609382976313
ATSC6Z,-69.96734693877549
ATSC6c,-0.1238103786004229
ATSC6d,0.7540816326530647
ATSC6i,-1.324321736254741
ATSC6m,-318.16889764999985
ATSC6p,-0.028585252734720012
ATSC6s,-25.10589569160998
ATSC6v,-95.83856072818091
ATSC7Z,-103.23265306122448
ATSC7c,-1.0631006269146452
ATSC7d,-10.71836734693877
ATSC7i,-7.873151455069065
ATSC7m,-478.44267729999984
ATSC7p,-0.977562336020459
ATSC7s,-34.391723356009074
ATSC7v,-320.85090048024074
ATSC8Z,51.3420408163266
ATSC8c,1.9500919253638602
ATSC8d,-24.48795918367346
ATSC8i,-36.269381570864866
ATSC8m,190.26207079000028
ATSC8p,-5.531685041318413
ATSC8s,71.37927437641724
ATSC8v,-1172.3561195242603
AXp-0d,0.7128291002984805
AXp-1d,0.44499338153852736
AXp-2d,0.2829813926786414
AXp-3d,0.18205190486895395
AXp-4d,0.11313900696588909
AXp-5d,0.0719313769133975
AXp-6d,0.04559318124751168
AXp-7d,0.028052636001056185
GATS1Z,0.8366317890823981
GATS1c,1.4217643429643365
GATS1d,0.7379784851769267
GATS1i,1.5220283997425754
GATS1m,0.844955777706561
GATS1p,1.2902823307598372
GATS1s,0.5786478671679797
GATS1v,1.1130943330277288
GATS2Z,0.9218678620374599
GATS2c,1.3479958522524733
GATS2d,1.2243733958617193
GATS2i,0.9591179639560982
GATS2m,0.9178968859145232
GATS2p,0.8491018617486684
GATS2s,0.6386450718943534
GATS2v,0.835085041743798
GATS3Z,0.997374225780063
GATS3c,1.1579035986004218
GATS3d,1.1500745742378433
GATS3i,1.0904843568998654
GATS3m,0.998004028991697
GATS3p,1.0635705357622511
GATS3s,0.9412813466016529
GATS3v,1.0231322292271956
GATS4Z,0.9985552763819094
GATS4c,0.9147644501755923
GATS4d,1.090074939003137
GATS4i,1.0221983016107574
GATS4m,0.9991436136053908
GATS4p,1.0180842539066157
GATS4s,1.2698470163971374
GATS4v,1.010277843678462
GATS5Z,0.8724017816354498
GATS5c,0.913464963014793
GATS5d,1.113839686513092
GATS5i,1.0637551787095019
GATS5m,0.8747715388139921
GATS5p,1.03184220442889
GATS5s,1.1382899115684937
GATS5v,0.9644391222964218
GATS6Z,1.062717433320448
GATS6c,1.2501485585136782
GATS6d,1.0878086709386816
GATS6i,1.0231261446357602
GATS6m,1.057442939648666
GATS6p,1.0034514686383418
GATS6s,1.4152251084690368
GATS6v,0.988214970558141
GATS7Z,1.0722857709600633
GATS7c,1.3807874007585001
GATS7d,1.253774467538662
GATS7i,1.0728824325846595
GATS7m,1.068681861623788
GATS7p,1.040207659514947
GATS7s,1.3968424611424315
GATS7v,1.0228518881884274
GATS8Z,0.9349669200272719
GATS8c,0.5825879664762733
GATS8d,1.2732098975182642
GATS8i,1.1718716588612224
GATS8m,0.9437181972782203
GATS8p,1.1612211146892537
GATS8s,0.6054618757845122
GATS8v,1.1296221082307087
MATS1Z,0.0711987573364141
MATS1c,-0.38815515467922723
MATS1d,0.4421998023271917
MATS1i,-0.24624826245248543
MATS1m,0.06938163285497499
MATS1p,-0.11760526458777694
MATS1s,-0.011171223742748457
MATS1v,-0.031038661239939817
MATS2Z,0.06515366688515041
MATS2c,-0.06756585308647312
MATS2d,0.048406688002366034
MATS2i,0.18477755564301654
MATS2m,0.0688627774784542
MATS2p,0.17211787595649536
MATS2s,0.03802079509241282
MATS2v,0.1541018143489481
MATS3Z,-0.028528639151266893
MATS3c,-0.03714355990576852
MATS3d,0.020917263125471243
MATS3i,0.022277223691065058
MATS3m,-0.027948987765994183
MATS3p,-0.019845161511491155
MATS3s,-0.03650982827974421
MATS3v,-0.014399067922074408
MATS4Z,-0.016260651081494406
MATS4c,0.06399704070761676
MATS4d,-0.0009933774834436884
MATS4i,0.007199461866146872
MATS4m,-0.016761028314197093
MATS4p,-0.0057118826683221656
MATS4s,-0.0453081271952067
MATS4v,-0.014583479169752585
MATS5Z,0.09860898696380453
MATS5c,0.026833151549868435
MATS5d,0.015382123782263231
MATS5i,-0.045115598424531035
MATS5m,0.09753164597133018
MATS5p,-0.005255882240291821
MATS5s,0.031050157099630226
MATS5v,0.0453282086134218
MATS6Z,-0.04801599973109694
MATS6c,-0.028857667081197275
MATS6d,0.00660464201767795
MATS6i,-0.004830285894715776
MATS6m,-0.04594658363934814
MATS6p,-0.0006510217911666243
MATS6s,-0.1066432800246966
MATS6v,-0.009846894211762337
MATS7Z,-0.07270908317330356
MATS7c,-0.25430772447783434
MATS7d,-0.096347526187375
MATS7i,-0.029471955019291746
MATS7m,-0.07090982670979681
MATS7p,-0.02284961885609196
MATS7s,-0.1499314438120997
MATS7v,-0.03383321449499977
MATS8Z,0.034525917768875
MATS8c,0.4453903325612866
MATS8d,-0.21016725313566786
MATS8i,-0.12962865494372058
MATS8m,0.026923359847910135
MATS8p,-0.12345039073188505
MATS8s,0.2971060105093375
MATS8v,-0.11803208499858772
MAXssO,6.102084356890904
MINssO,5.46128602471239
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,45.299906851246284
SpAD_D,427.9507639723539
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.501832508627346
SssNH2,0
SsssAs,0
SsssCH,0.08464367768074421
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1442
TMWC10,151.4461643593555
TSRW10,79.31483568122377
VE1_Dt,5.872377634749495
VE2_Dt,0.16778221813569985
VE3_Dt,3.0230225688346537
VR1_Dt,234.5281409398427
VR2_Dt,6.700804026852649
VR3_Dt,6.710338553189655
Xc-3dv,1.123339845394421
Xc-4dv,0.0
Xc-5dv,0.11034875487894573
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.20693027063286606
Xch-7d,0.4685976258373351
Xp-0dv,21.05662450794936
Xp-1dv,12.217660522843248
Xp-2dv,9.205561138266908
Xp-3dv,6.678917755951145
Xp-4dv,4.812698792161082
Xp-5dv,3.4016890735099152
Xp-6dv,2.0634453641181847
Xp-7dv,1.250945575302735
Xpc-4d,5.34891146826141
Xpc-5d,8.345364169983343
Xpc-6d,12.973964109057581
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,1
n8Ring,0
n9Ring,0
nARing,2
nBonds,73
nFRing,1
nHBAcc,6
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,7.883517026348278
AATS0dv,6.857142857142857
AATS0pe,6.169432857142856
AATS0se,7.6586237142857145
AATS1dv,6.342465753424658
AATS1pe,6.4750000000000005
AATS1se,7.761733589041094
AATS2dv,4.840909090909091
AATS2pe,6.358743939393937
AATS2se,7.782291606060605
AATS3dv,4.308139534883721
AATS3pe,6.269454651162792
AATS3se,7.704145651162789
AATS4dv,3.775
AATS4pe,6.1489840000000004
AATS4se,7.642898560000001
AATS5dv,3.803030303030303
AATS5pe,6.1030742424242455
AATS5se,7.592880545454545
AATS6dv,3.6615384615384614
AATS6pe,6.247313846153844
AATS6se,7.744649866666667
AATS7dv,3.789473684210526
AATS7pe,6.244995263157895
AATS7se,7.726062884210526
AATS8dv,3.7437185929648242
AATS8pe,6.187623115577888
AATS8se,7.656684140703516
AATSC0Z,7.4726530612244915
AATSC0c,0.022001952433549417
AATSC0d,0.5855102040816326
AATSC0i,1.4060023914287794
AATSC0m,35.511571118571425
AATSC0p,0.22517071111020912
AATSC0s,1.207278911564626
AATSC0v,49.91216398150924
AATSC1Z,0.5320436119653346
AATSC1c,-0.008540171250089374
AATSC1d,0.25891249650545156
AATSC1i,-0.34622564589337623
AATSC1m,2.463850789452056
AATSC1p,-0.02648126105753403
AATSC1s,-0.013486782840990266
AATSC1v,-1.5492067495743909
AATSC2Z,0.4868707482993199
AATSC2c,-0.0014865806857407697
AATSC2d,0.028342609771181252
AATSC2i,0.2597976851164456
AATSC2m,2.445425419848485
AATSC2p,0.03875590452390282
AATSC2s,0.04590170411598982
AATSC2v,7.6915550276327895
AATSC3Z,-0.21318462268628344
AATSC3c,-0.0008172308382594124
AATSC3d,0.012247271001423875
AATSC3i,0.03132182978403133
AATSC3m,-0.9925124667441851
AATSC3p,-0.004468549129639415
AATSC3s,-0.044077545746980994
AATSC3v,-0.7186886393074673
AATSC4Z,-0.12151020408163253
AATSC4c,0.0014080598455369095
AATSC4d,-0.0005816326530612126
AATSC4i,0.010122460600802805
AATSC4m,-0.5952104489999993
AATSC4p,-0.0012861486822041807
AATSC4s,-0.054699546485260785
AATSC4v,-0.7278930037416151
