DLiP-ID,C000EG
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.3436877283394458
RPCG,0.19837225390263682
SIC0,0.2583261860962102
SIC1,0.5103958361829252
SIC2,0.6777971359049836
SIC3,0.894096539661251
SIC4,0.9560171654104346
SIC5,0.9690396871254087
SaaN,0
SaaO,0
SaaS,0
Sare,30.119999999999994
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.508311917359537
SsSH,0
SssO,5.093827003023431
SssS,0
StCH,0
StsC,0
TIC0,39.673757779058896
TIC1,78.38663622208242
TIC2,104.0961421666291
TIC3,137.3154231155027
TIC4,146.8251981198297
TIC5,148.8251981198297
Vabc,220.6085606789064
WPol,21
apol,35.98910199999999
bpol,15.780897999999997
nRot,3
ABCGG,10.652995991694887
ATS0Z,682.0
ATS0d,96.0
ATS0i,4861.665041294486
ATS0m,2690.1227129999993
ATS0p,49.34448866788602
ATS0s,117.36111111111111
ATS0v,7220.707502201681
ATS1Z,770.0
ATS1d,115.0
ATS1i,4537.722723558848
ATS1m,2913.972917999998
ATS1p,60.86236401599997
ATS1s,108.16666666666667
ATS1v,8834.531675909622
ATS2Z,1029.0
ATS2d,172.0
ATS2i,7348.345367502096
ATS2m,3815.352271000002
ATS2p,84.66903318254695
ATS2s,158.83333333333337
ATS2v,12006.500210490634
ATS3Z,1027.0
ATS3d,179.0
ATS3i,9181.001713195743
ATS3m,3666.0540289999985
ATS3p,91.65067007824501
ATS3s,178.11111111111117
ATS3v,12451.013690184487
ATS4Z,893.0
ATS4d,155.0
ATS4i,9624.20787567054
ATS4m,3156.4290569999994
ATS4p,80.88074968303698
ATS4s,176.00000000000003
ATS4v,10585.172007718293
ATS5Z,762.0
ATS5d,143.0
ATS5i,8865.026819829034
ATS5m,2668.877210999999
ATS5p,70.881215417886
ATS5s,151.72222222222226
ATS5v,9359.83746253119
ATS6Z,682.0
ATS6d,122.0
ATS6i,7411.793014555842
ATS6m,2348.534765000001
ATS6p,65.42316079909399
ATS6s,136.66666666666669
ATS6v,8614.394335999632
ATS7Z,646.0
ATS7d,115.0
ATS7i,7622.533357403084
ATS7m,2313.324741000001
ATS7p,58.72860836758398
ATS7s,122.33333333333333
ATS7v,7699.905745981991
ATS8Z,549.0
ATS8d,90.0
ATS8i,6012.383432273645
ATS8m,1911.6815940000001
ATS8p,46.27237554794301
ATS8s,118.33333333333333
ATS8v,6248.182630616458
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.06666666666666667
GGI10,0.012345679012345678
JGI10,0.012345679012345678
JGT10,0.3923246649210904
Kier1,13.432098765432098
Kier2,6.805293005671078
Kier3,4.301783264746228
MID_C,30.65914101245996
MID_N,0.0
MID_O,3.6599350805709165
MID_X,0.0
MID_h,3.6599350805709165
MPC10,28
MWC01,18.0
MWC02,4.418840607796598
MWC03,5.209486152841421
MWC04,6.037870919922137
MWC05,6.842683282238422
MWC06,7.675546002537848
MWC07,8.48528964240323
MWC08,9.319643106866632
MWC09,10.13193700264052
MWC10,10.967042449388835
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.571200000000002
SRW02,3.6109179126442243
SRW03,0.0
SRW04,4.859812404361672
SRW05,0.0
SRW06,6.304448802421981
SRW07,0.0
SRW08,7.835579246669965
SRW09,0.0
SRW10,9.40894529884324
SaaCH,15.160906347106742
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.8845241769547334
SaasN,0
SdCH2,0
SddsN,0
SdsCH,3.9362962962962964
SdssC,0
SdssS,0
SsCH3,1.582800925925926
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.668949573155586
VE1_D,4.067857878055554
VE2_A,0.21582056312679918
VE2_D,0.23928575753267964
VE3_A,1.830533652311317
VE3_D,1.9337447920736732
VR1_A,103.49520141356786
VR1_D,79.09172426598774
VR2_A,6.087953024327521
VR2_D,4.652454368587514
VR3_A,5.1701534995388565
VR3_D,4.901236496670654
WPath,574
Xc-3d,0.9010475702906073
Xc-4d,0.0
Xc-5d,0.0
Xc-6d,0.0
Xp-0d,12.08757566981053
Xp-1d,8.275188245478667
Xp-2d,7.033963708685341
Xp-3d,5.423329575633305
Xp-4d,4.414405758336718
Xp-5d,3.417638584274957
Xp-6d,1.875426844783823
Xp-7d,1.2547156482786317
ZMIC0,56.94122287082899
ZMIC1,47.63415461851996
ZMIC2,30.471789388482282
ZMIC3,21.817272872211614
ZMIC4,19.86685371687192
ZMIC5,19.676260406524378
nAcid,0
nAtom,31
nBase,0
nRing,2
piPC1,3.258096538021482
piPC2,3.8066624897703196
piPC3,4.33729074083249
piPC4,4.867534450455582
piPC5,5.374699536466843
piPC6,5.4029588737812455
piPC7,5.706487147063328
piPC8,5.963900628761772
piPC9,6.410996912427582
AATS0Z,22.0
AATS0d,3.096774193548387
AATS0i,156.82790455788665
AATS0m,86.77815203225803
AATS0p,1.5917576989640652
AATS0s,3.78584229390681
AATS0v,232.92604845811874
AATS1Z,24.0625
AATS1d,3.59375
AATS1i,141.803835111214
AATS1m,91.06165368749994
AATS1p,1.9019488754999991
AATS1s,3.3802083333333335
AATS1v,276.0791148721757
AATS2Z,20.58
AATS2d,3.44
AATS2i,146.96690735004194
AATS2m,76.30704542000004
AATS2p,1.693380663650939
AATS2s,3.1766666666666676
AATS2v,240.13000420981268
AATS3Z,16.83606557377049
AATS3d,2.9344262295081966
AATS3i,150.5082248064876
AATS3m,60.099246377049155
AATS3p,1.5024700012827052
AATS3s,2.919854280510019
AATS3v,204.11497852761454
AATS4Z,14.403225806451612
AATS4d,2.5
AATS4i,155.2291592850087
AATS4m,50.91014608064515
AATS4p,1.3045282206941449
AATS4s,2.8387096774193554
AATS4v,170.72858076964988
AATS5Z,13.607142857142858
AATS5d,2.5535714285714284
AATS5i,158.3040503540899
AATS5m,47.658521624999985
AATS5p,1.265735989605107
AATS5s,2.7093253968253976
AATS5v,167.13995468805697
AATS6Z,14.208333333333334
AATS6d,2.5416666666666665
AATS6i,154.41235446991337
AATS6m,48.92780760416668
AATS6p,1.3629825166477916
AATS6s,2.8472222222222228
AATS6v,179.466548666659
AATS7Z,13.458333333333334
AATS7d,2.3958333333333335
AATS7i,158.80277827923092
AATS7m,48.194265437500015
AATS7p,1.2235126743246663
AATS7s,2.548611111111111
AATS7v,160.41470304129146
AATS8Z,14.447368421052632
AATS8d,2.3684210526315788
AATS8i,158.22061663878011
AATS8m,50.30741036842105
AATS8p,1.2176940933669211
AATS8s,3.114035087719298
AATS8v,164.42585870043308
AMID_C,1.80347888308588
AMID_N,0.0
AMID_O,0.21529029885711273
AMID_X,0.0
AMID_h,0.21529029885711273
ATS0dv,216.0
ATS0pe,188.96470000000002
ATS0se,233.86966800000008
ATS1dv,215.0
ATS1pe,204.35150000000007
ATS1se,245.20977600000006
ATS2dv,265.0
ATS2pe,313.6695000000001
ATS2se,381.44450800000016
ATS3dv,254.0
ATS3pe,374.0124999999999
ATS3se,460.44789199999997
ATS4dv,212.0
ATS4pe,367.3916
ATS4se,459.07770000000005
ATS5dv,154.0
ATS5pe,333.36599999999993
ATS5se,418.5900840000001
ATS6dv,155.0
ATS6pe,290.5915000000001
ATS6se,361.503236
ATS7dv,154.0
ATS7pe,277.6405
ATS7se,350.7306120000001
ATS8dv,114.0
ATS8pe,233.625
ATS8se,291.292296
ATSC0Z,217.48387096774195
ATSC0c,0.7056171519832086
ATSC0d,15.354838709677422
ATSC0i,42.413934858511624
ATSC0m,1038.4976928387096
ATSC0p,7.563344707679418
ATSC0s,29.575268817204318
ATSC0v,1633.7658175206443
ATSC1Z,3.0489073881373483
ATSC1c,-0.293393134549155
ATSC1d,4.698231009365246
ATSC1i,1.2755852461135233
ATSC1m,15.902524295525154
ATSC1p,0.24619671961957287
ATSC1s,-4.833969244999426
ATSC1v,55.26818913837917
ATSC2Z,-17.909469302809594
ATSC2c,-0.02695366870703411
ATSC2d,-2.7658688865764782
ATSC2i,1.2324265307947848
ATSC2m,-82.17126583662895
ATSC2p,0.17492090079697398
ATSC2s,0.6053011908891197
ATSC2v,-15.398921168260074
ATSC3Z,-83.46826222684706
ATSC3c,-0.24512598932292942
ATSC3d,-4.2466181061394375
ATSC3i,-11.48492645695304
ATSC3m,-398.5763031019773
ATSC3p,-2.1931421270539824
ATSC3s,-10.389149034570472
ATSC3v,-566.2545147786088
ATSC4Z,18.161290322580648
ATSC4c,0.43124777374479384
ATSC4d,-4.677419354838709
ATSC4i,-13.805403385230083
ATSC4m,72.02343764516138
ATSC4p,-2.3676041396913874
ATSC4s,13.04928315412186
ATSC4v,-343.4425884192183
ATSC5Z,2.416233090530697
ATSC5c,-0.2192839864190012
ATSC5d,-1.6409989594172734
ATSC5i,7.687238782120954
ATSC5m,17.69214983975035
ATSC5p,1.3328056029130468
ATSC5s,-1.0141056769568746
ATSC5v,218.4823375601708
ATSC6Z,-89.07180020811656
ATSC6c,-0.13866865034635328
ATSC6d,1.7086368366285116
ATSC6i,-5.330574549041768
ATSC6m,-421.419477169615
ATSC6p,-1.2001571926289067
ATSC6s,-14.604000462481215
ATSC6v,-447.14170510888744
ATSC7Z,91.70239334027055
ATSC7c,0.20051089620443338
ATSC7d,-0.45265348595213395
ATSC7i,2.073697446573778
ATSC7m,433.8283165723207
ATSC7p,0.7288248562849617
ATSC7s,9.206035379812697
ATSC7v,416.2707232638676
ATSC8Z,-31.270551508844946
ATSC8c,-0.021547303057297795
ATSC8d,-4.693028095733612
ATSC8i,-5.870965185279073
ATSC8m,-148.62998209261187
ATSC8p,-1.033652333029902
ATSC8s,-2.9184298762862775
ATSC8v,-219.8682748114085
AXp-0d,0.7110338629300311
AXp-1d,0.45973268030437037
AXp-2d,0.3058245090732757
AXp-3d,0.20086405835678908
AXp-4d,0.13376987146474903
AXp-5d,0.08993785748091992
AXp-6d,0.05860708889949447
AXp-7d,0.04047469833156876
GATS1Z,0.8319582468110353
GATS1c,1.2780643395938773
GATS1d,0.7937237394957981
GATS1i,0.9697638825597051
GATS1m,0.8333705758621408
GATS1p,0.9520879916738528
GATS1s,1.0064363297582253
GATS1v,0.8932917507452759
GATS2Z,0.949035894393355
GATS2c,0.9637289795528717
GATS2d,1.309033613445378
GATS2i,0.9693200628609508
GATS2m,0.9475783231738344
GATS2p,0.9600295788105929
GATS2s,0.7170968914742769
GATS2v,0.9393902307250842
GATS3Z,1.1159674368164332
GATS3c,1.084834170620325
GATS3d,1.1530513844882213
GATS3i,1.1114799654601895
GATS3m,1.1165837364651923
GATS3p,1.1147154050611692
GATS3s,1.1187533712201352
GATS3v,1.121395977088588
GATS4Z,0.9077425096410561
GATS4c,0.4991477834688111
GATS4d,1.1186974789915964
GATS4i,1.1247281925804185
GATS4m,0.9173600910565313
GATS4p,1.12659044536875
GATS4s,0.5823941101617884
GATS4v,1.0872178365124163
GATS5Z,0.9939160698393863
GATS5c,1.186171237833504
GATS5d,1.1513355342136853
GATS5i,0.8648877319098202
GATS5m,0.9891043627193183
GATS5p,0.8674241597456864
GATS5s,1.0737333471836281
GATS5v,0.8973656840250187
GATS6Z,1.2256656036784335
GATS6c,1.2024486883016952
GATS6d,0.8140756302521007
GATS6i,1.0486367665397336
GATS6m,1.2220305522234818
GATS6p,1.0640313783097735
GATS6s,1.6054846088589947
GATS6v,1.1264603204661827
GATS7Z,0.7055120884010678
GATS7c,0.6338870275606096
GATS7d,0.9972426470588233
GATS7i,0.9291409898009595
GATS7m,0.7113252282903529
GATS7p,0.9145985617007978
GATS7s,0.5512065988002178
GATS7v,0.8445242553745038
GATS8Z,1.1561655919686489
GATS8c,1.4160285460015627
GATS8d,1.182551968155683
GATS8i,1.071907462745692
GATS8m,1.1481637599006997
GATS8p,1.0540466459440656
GATS8s,1.499296778576143
GATS8v,1.0386279905873264
MATS1Z,0.01358091070898839
MATS1c,-0.4028028489608732
MATS1d,0.2964154411764706
MATS1i,0.0291348400306342
MATS1m,0.014834477262225997
MATS1p,0.03153407405711627
MATS1s,-0.15833863539962434
MATS1v,0.03277156227265006
MATS2Z,-0.05105606644912494
MATS2c,-0.02368320349270481
MATS2d,-0.11168067226890736
MATS2i,0.01801541053999677
MATS2m,-0.04905758112899579
MATS2p,0.014339020986840456
MATS2s,0.01268920802278372
MATS2v,-0.0058437574234537475
MATS3Z,-0.19504111734125698
MATS3c,-0.17654364513677365
MATS3d,-0.14054966248794595
MATS3i,-0.13761048083365143
MATS3m,-0.19504633647783445
MATS3p,-0.1473617402638355
MATS3s,-0.1785184611243062
MATS3v,-0.17613827193117484
MATS4Z,0.04175318896469891
MATS4c,0.30558198063406494
MATS4d,-0.15231092436974786
MATS4i,-0.16274608134429688
MATS4m,0.034676744176622566
MATS4p,-0.1565183282792498
MATS4s,0.22061140398715365
MATS4v,-0.10510765519026981
MATS5Z,0.006150146205026061
MATS5c,-0.17203287828764813
MATS5d,-0.059161164465786294
MATS5i,0.10033107676955855
MATS5m,0.009430804448413417
MATS5p,0.09754984469548947
MATS5s,-0.01898139732169909
MATS5v,0.07402871233060339
MATS6Z,-0.26450484524868983
MATS6c,-0.12691986926665721
MATS6d,0.07186624649859942
MATS6i,-0.0811681995804877
MATS6m,-0.26207737152316773
MATS6p,-0.10248131616327169
MATS6s,-0.3189066634349309
MATS6v,-0.1767566776008729
MATS7Z,0.2723165727281716
MATS7c,0.1835224953098147
MATS7d,-0.019038865546218517
MATS7i,0.03157601242877379
MATS7m,0.269794328594436
MATS7p,0.06223428979414112
MATS7s,0.20103163061261584
MATS7v,0.1645532706655396
MATS8Z,-0.11729691330075408
MATS8c,-0.024911615273271372
MATS8d,-0.24933657673595758
MATS8i,-0.112922123695769
MATS8m,-0.11675594052942888
MATS8p,-0.11149071281634648
MATS8s,-0.08050051505786826
MATS8v,-0.1097869855426742
MAXsOH,9.508311917359537
MAXssO,5.093827003023431
MINsOH,9.508311917359537
MINssO,5.093827003023431
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,22.014766477804727
SpAD_D,139.23795482073967
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,307
TMWC10,104.08833916663562
TSRW10,49.019703664941076
VE1_Dt,4.071821158025527
VE2_Dt,0.2395188916485604
VE3_Dt,1.9347186094110915
VR1_Dt,78.8177466960135
VR2_Dt,4.636338040941971
VR3_Dt,4.89776643444796
Xc-3dv,0.3350270707238454
Xc-4dv,0.0
Xc-5dv,0.0
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.17010345435994292
Xch-7d,0.23643521025761802
Xp-0dv,9.628964577860081
Xp-1dv,5.389397246060569
Xp-2dv,3.7083882664564523
Xp-3dv,2.417125506338452
Xp-4dv,1.576456692190565
Xp-5dv,1.024396290060602
Xp-6dv,0.4527746698330889
Xp-7dv,0.25355053819275103
Xpc-4d,1.5862122685459226
Xpc-5d,2.518760546348117
Xpc-6d,3.293566856008664
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,32
nFRing,0
nHBAcc,2
nHBDon,1
nHRing,0
nSpiro,0
naRing,2
piPC10,6.672981862185758
AATS0dv,6.967741935483871
AATS0pe,6.095635483870969
AATS0se,7.54418283870968
AATS1dv,6.71875
AATS1pe,6.385984375000002
AATS1se,7.662805500000002
AATS2dv,5.3
AATS2pe,6.273390000000002
AATS2se,7.628890160000003
AATS3dv,4.163934426229508
AATS3pe,6.131352459016392
AATS3se,7.548326098360655
AATS4dv,3.4193548387096775
AATS4pe,5.925670967741935
AATS4se,7.404479032258065
AATS5dv,2.75
AATS5pe,5.952964285714285
AATS5se,7.47482292857143
AATS6dv,3.2291666666666665
AATS6pe,6.053989583333336
AATS6se,7.531317416666667
AATS7dv,3.2083333333333335
AATS7pe,5.784177083333333
AATS7se,7.306887750000002
AATS8dv,3.0
AATS8pe,6.1480263157894735
AATS8se,7.665586736842106
AATSC0Z,7.015608740894901
AATSC0c,0.022761843612361568
AATSC0d,0.49531737773152973
AATSC0i,1.3681914470487622
AATSC0m,33.49992557544224
AATSC0p,0.24397886153804574
AATSC0s,0.9540409295872361
AATSC0v,52.70212314582724
AATSC1Z,0.09527835587929213
AATSC1c,-0.009168535454661094
AATSC1d,0.14681971904266394
AATSC1i,0.0398620389410476
AATSC1m,0.49695388423516107
AATSC1p,0.007693647488111652
AATSC1s,-0.15106153890623206
AATSC1v,1.727130910574349
AATSC2Z,-0.3581893860561919
AATSC2c,-0.0005390733741406821
AATSC2d,-0.05531737773152957
AATSC2i,0.024648530615895697
AATSC2m,-1.643425316732579
AATSC2p,0.0034984180159394794
AATSC2s,0.012106023817782394
AATSC2v,-0.3079784233652015
AATSC3Z,-1.3683321676532305
AATSC3c,-0.0040184588413594985
AATSC3d,-0.06961669026458094
AATSC3i,-0.18827748290086951
AATSC3m,-6.53403775577012
AATSC3p,-0.03595314962383578
AATSC3s,-0.17031391859951595
AATSC3v,-9.28286089800998
AATSC4Z,0.29292403746097817
AATSC4c,0.0069556092539482875
AATSC4d,-0.07544224765868886
AATSC4i,-0.22266779653596908
AATSC4m,1.1616683491155062
AATSC4p,-0.03818716354340947
AATSC4s,0.21047230893744934
AATSC4v,-5.539396587406746
AATSC5Z,0.04314701947376244
AATSC5c,-0.003915785471767879
AATSC5d,-0.029303552846737024
AATSC5i,0.13727212110930273
AATSC5m,0.3159312471383991
AATSC5p,0.023800100052018693
AATSC5s,-0.018109029945658474
AATSC5v,3.9014703135744786
AATSC6Z,-1.8556625043357615
AATSC6c,-0.0028889302155490266
AATSC6d,0.03559660076309399
AATSC6i,-0.11105363643837017
