DLiP-ID,C00216
DLiP-Mol-ID,27681
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C9H9NO/c1-11-8-3-2-7-4-5-10-9(7)6-8/h2-6,10H,1H3"
Standard Inchi Key(RDKit),QJRWYBIKLXNYLF-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1ccc2cc[nH]c2c1
SMILES(SDF),
MW(SDF),
MW(RDKit),147.177
MW Monoisotopic(RDKit),147.068413908
MolLogP(RDKit),2.1765
XLogP(SDF),
XLogP(CDK),2.09
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),1
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),25.02
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),1
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),11
QED Weighted(RDKit),0.656605303145058
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,654.0353487142271
qed,0.6566053031450583
Chi0,7.681798275874712
Chi1,5.398178147766922
TPSA,25.02
Chi0n,6.294999636411993
Chi0v,6.294999636411993
Chi1n,3.5110899099313393
Chi1v,3.5110899099313393
Chi2n,2.430851809411887
Chi2v,2.430851809411887
Chi3n,1.7621882600767012
Chi3v,1.7621882600767012
Chi4n,1.153923082063228
Chi4v,1.153923082063228
MolMR,44.850700000000025
MolWt,147.177
