DLiP-ID,T0051O
GATS5s,0.9153797241202183
GATS5v,1.0229020420888362
GATS6Z,0.8578177300530966
GATS6c,1.144671293104021
GATS6d,1.0061852077707116
GATS6i,0.9630165635327462
GATS6m,0.8577944216011953
GATS6p,0.921907113335162
GATS6s,1.0632942035483
GATS6v,0.9389583864647821
GATS7Z,1.0235746238986645
GATS7c,1.0359453837357309
GATS7d,0.8711854549906646
GATS7i,0.9223347626943438
GATS7m,1.0228890633314185
GATS7p,1.0886234308867453
GATS7s,1.3117399976936515
GATS7v,0.9513184189068545
GATS8Z,0.8924110226335159
GATS8c,1.0146136285988863
GATS8d,0.9181073335336399
GATS8i,0.9544998754049379
GATS8m,0.8913105755740585
GATS8p,0.8672442852305777
GATS8s,1.0287358605338786
GATS8v,0.8938800799854214
MATS1Z,-0.0032250670911410716
MATS1c,-0.5510076074379708
MATS1d,0.233732689594882
MATS1i,-0.11119660947535731
MATS1m,-0.0018344329397750583
MATS1p,-0.001610195804621828
MATS1s,-0.07685655096114234
MATS1v,0.01711788423671623
MATS2Z,0.03424369701917541
MATS2c,0.05890775973806335
MATS2d,-0.08225103009566026
MATS2i,-0.07952424896699811
MATS2m,0.03406386444464141
MATS2p,-0.0014289208047785754
MATS2s,0.130832700313435
MATS2v,-0.020535371379030377
MATS3Z,-0.02202600083307896
MATS3c,0.023072545082909297
MATS3d,-0.13486530642556113
MATS3i,0.02181486113100733
MATS3m,-0.019635162726912864
MATS3p,0.08011503994689337
MATS3s,-0.08329479772548044
MATS3v,0.026452654531541997
MATS4Z,0.0576361215620737
MATS4c,-0.07107090390447678
MATS4d,-0.10040287395800455
MATS4i,-0.07476830937701438
MATS4m,0.052098463298491784
MATS4p,-0.1364963837394077
MATS4s,-0.1645833788610362
MATS4v,-0.15185184314857295
MATS5Z,-0.05276942132655563
MATS5c,0.06377523395481179
MATS5d,-0.0044103159038385445
MATS5i,-0.028438349218600497
MATS5m,-0.05361588610899088
MATS5p,-0.06518496328670381
MATS5s,0.24493333523087077
MATS5v,-0.04804296270732169
MATS6Z,0.01956223947274251
MATS6c,-0.0701914449083338
MATS6d,-0.014577344135668042
MATS6i,0.004058475348918846
MATS6m,0.021344283419490555
MATS6p,0.033773885743303464
MATS6s,-0.004417092644020822
MATS6v,0.04019914669332608
MATS7Z,0.08312226432790158
MATS7c,0.02805506511998919
MATS7d,0.07824982400293833
MATS7i,-0.0077520367060824975
MATS7m,0.08053194657722285
MATS7p,-0.0677348509296446
MATS7s,-0.05240181733027048
MATS7v,0.03663346443098535
MATS8Z,0.05009483991106984
MATS8c,0.053004251135340845
MATS8d,-0.0014907435227771886
MATS8i,-0.003858415107925982
MATS8m,0.05154911294363928
MATS8p,0.1050575368957934
MATS8s,0.0015725826422227783
MATS8v,0.0875391356277307
MAXaaN,4.428613955933004
MAXsCl,6.034876571153098
MAXsOH,9.541741657274041
MAXssO,5.701317585350705
MINaaN,4.251676863778535
MINsCl,6.034876571153098
MINsOH,9.541741657274041
MINssO,5.701317585350705
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,10
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,41.68845075311704
SpAD_D,493.65891278734307
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.0066948229211656
SssNH2,0
SsssAs,0
SsssCH,-1.2133020930378093
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,729
TMWC10,144.2069666038331
TSRW10,68.67234484154872
VE1_Dt,5.648238640557407
VE2_Dt,0.1711587466835578
VE3_Dt,2.9252662199941124
VR1_Dt,215.6819281919394
VR2_Dt,6.535816005816345
VR3_Dt,6.567727236215481
Xc-3dv,0.910789861963233
Xc-4dv,0.0
Xc-5dv,0.1132233677279911
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.23470804841064383
Xch-7d,0.4110687339493895
Xp-0dv,19.228995531402727
Xp-1dv,10.817665019735758
Xp-2dv,7.827333363275298
Xp-3dv,5.32388414600979
Xp-4dv,3.572010819895023
Xp-5dv,2.1017558251364123
Xp-6dv,1.1928194032551254
Xp-7dv,0.6283633207697722
Xpc-4d,4.56451428953656
Xpc-5d,6.89019317364703
Xpc-6d,9.556978038417778
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,57
nFRing,0
nHBAcc,6
nHBDon,3
nHRing,2
nSpiro,0
naRing,3
piPC10,6.528597333035978
AATS0dv,8.42199775533109
AATS0pe,6.551081818181816
AATS0se,7.992776981818179
AATS1dv,7.863547758284599
AATS1pe,6.659228070175439
AATS1se,7.920949192982455
AATS2dv,6.275413711583925
AATS2pe,6.578008510638297
AATS2se,7.924717063829786
AATS3dv,4.771402550091074
AATS3pe,6.527772950819672
AATS3se,7.972323278688524
AATS4dv,4.375632463064158
AATS4pe,6.597654918032786
AATS4se,8.061611057377048
AATS5dv,4.745257452574527
AATS5pe,6.39160894308943
AATS5se,7.879186211382115
AATS6dv,4.772079772079772
AATS6pe,6.3859034188034185
AATS6se,7.872721538461539
AATS7dv,4.768768768768768
AATS7pe,6.509367567567566
AATS7se,8.020092468468468
AATS8dv,4.565759637188209
AATS8pe,6.427168367346937
AATS8se,7.927960040816327
AATSC0Z,12.85421487603306
AATSC0c,0.026749438543135915
AATSC0d,0.583801652892562
AATSC0i,1.4971344413858674
AATSC0m,60.15555632925621
AATSC0p,0.2529714921469006
AATSC0s,1.708936402307146
AATSC0v,49.29154012497809
AATSC1Z,-0.04145570537915023
AATSC1c,-0.01473914413196236
AATSC1d,0.13645353052051623
AATSC1i,-0.16647627381089153
AATSC1m,-0.11035133404088159
AATSC1p,-0.00040733363534386304
AATSC1s,-0.13134295769327042
AATSC1v,0.8437668777088281
AATSC2Z,0.4401758396342535
AATSC2c,0.0015757494988271417
AATSC2d,-0.04801828732196232
AATSC2i,-0.11905849205383737
AATSC2m,2.0491307163917742
AATSC2p,-0.0003614762281445863
AATSC2s,0.22358476417777062
AATSC2v,-1.0122200823108025
AATSC3Z,-0.28312694756808016
AATSC3c,0.0006171776267290149
AATSC3d,-0.07873458880910444
AATSC3i,0.03265977993328093
AATSC3m,-1.1811641374529187
AATSC3p,0.020266821198774165
AATSC3s,-0.14234551195588402
