DLiP-ID,C0022R
DLiP-Mol-ID,28031
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C24H29NO4/c1-5-26-21-10-9-17(14-22(21)27-6-2)13-20-19-16-24(29-8-4)23(28-7-3)15-18(19)11-12-25-20/h9-12,14-16H,5-8,13H2,1-4H3"
Standard Inchi Key(RDKit),ZOWYFYXTIWQBEP-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC
SMILES(SDF),
MW(SDF),
MW(RDKit),395.499
MW Monoisotopic(RDKit),395.209658408
MolLogP(RDKit),5.42040000000001
XLogP(SDF),
XLogP(CDK),4.964
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),49.81
RO3 Pass,
Num RO5 Violations,1
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),10
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),29
QED Weighted(RDKit),0.458667348850754
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,3770886.187121868
qed,0.45866734885075383
Chi0,20.639617433688315
Chi1,14.193733105501336
TPSA,49.81
Chi0n,17.65719254761553
Chi0v,17.65719254761553
Chi1n,10.253279590756842
