DLiP-ID,T004ZU
AATSC4Z,-1.1082294359858276
AATSC4c,-7.39447785591118e-06
AATSC4d,-0.05980465383510488
AATSC4i,-0.06897955048203576
AATSC4m,-5.237566125521402
AATSC4p,-0.021619029206602493
AATSC4s,-0.16723467075233808
AATSC4v,-5.368736301268952
AATSC5Z,-0.559713770859993
AATSC5c,-0.001968222834696902
AATSC5d,-0.03659024112916673
AATSC5i,-0.09312079903936611
AATSC5m,-2.607327838644551
AATSC5p,-0.014949467652285744
AATSC5s,-0.11037908754082265
AATSC5v,-2.365560829221358
AATSC6Z,0.05734205467040863
AATSC6c,0.0005967058497213857
AATSC6d,-0.02374207234879455
AATSC6i,-0.044783642758616356
AATSC6m,0.22467941852031978
AATSC6p,-0.007185589394684663
AATSC6s,0.16418138023998402
AATSC6v,-1.434380290636033
AATSC7Z,0.6533412788668592
AATSC7c,-0.0001281330344608942
AATSC7d,0.007070258617619611
AATSC7i,-0.05048846044826267
AATSC7m,2.9500442739547155
AATSC7p,-0.0034799937734971407
AATSC7s,0.27992342795429676
AATSC7v,-0.09582930506659014
AATSC8Z,2.130943921135789
AATSC8c,0.004429930509031835
AATSC8d,0.03494408241229329
AATSC8i,0.02440561878055951
AATSC8m,9.883415145700718
AATSC8p,0.004267643911523518
AATSC8s,0.31209628375256826
AATSC8v,5.089673379774665
ATS0are,374.7896
ATS1are,409.674
ATS2are,715.2877999999998
ATS3are,892.933
ATS4are,918.813
ATS5are,885.7210000000001
ATS6are,834.4337999999998
ATS7are,776.0970000000001
ATS8are,701.3508000000002
ATSC0dv,249.93220338983053
ATSC0pe,7.9832542372881345
ATSC0se,5.449894644067793
ATSC1dv,83.39442688882507
ATSC1pe,0.23543022120081575
ATSC1se,-0.02750756908934252
ATSC2dv,39.90835966676244
ATSC2pe,2.177061447859822
ATSC2se,1.6810783027865548
ATSC3dv,-105.4762999138179
ATSC3pe,-2.3771308244757288
ATSC3se,-1.5581329158287838
ATSC4dv,-137.33611031312836
ATSC4pe,-3.0414192473427213
ATSC4se,-1.8270725527147358
ATSC5dv,-70.61534041941972
ATSC5pe,-2.613229761562768
ATSC5se,-1.9838468830795732
ATSC6dv,43.28497558172937
ATSC6pe,0.8546499856363247
ATSC6se,0.6200476656133285
ATSC7dv,151.29158287848318
ATSC7pe,3.2968582591209525
ATSC7se,2.5228022384372286
ATSC8dv,151.38523412812407
ATSC8pe,5.9774358804941015
ATSC8se,3.863365535191036
AXp-0dv,0.5530275815052111
AXp-1dv,0.30522355015594616
AXp-2dv,0.16490501462202137
AXp-3dv,0.09098994190683629
AXp-4dv,0.049503262481061516
AXp-5dv,0.02804137710995392
AXp-6dv,0.015594188433792946
AXp-7dv,0.008812249248633448
BertzCT,1145.6333017673273
ECIndex,1049
ETA_eta,30.373781107396297
GATS1dv,0.4696511725536545
GATS1pe,0.724710232166093
GATS1se,0.797944745296015
GATS2dv,0.8236162106915191
GATS2pe,0.7088215545160508
GATS2se,0.7098470643825514
GATS3dv,1.08958315140953
GATS3pe,0.9429468262973025
GATS3se,0.8959873545898154
GATS4dv,1.1548998598489983
GATS4pe,1.0075729054319915
GATS4se,0.9448272678576596
GATS5dv,1.1254240808696254
GATS5pe,1.1167106858560576
GATS5se,1.1195358783777416
GATS6dv,1.0166141535122954
GATS6pe,1.1369714702679465
GATS6se,1.1871012940878616
GATS7dv,0.7776985045951668
GATS7pe,0.9638648956531994
GATS7se,0.9737709692900676
GATS8dv,0.6890640578116931
GATS8pe,0.5944373805204201
GATS8se,0.5916980695876298
LogEE_A,4.438758578677001
LogEE_D,238.96994715822964
MATS1dv,0.3124829116962577
MATS1pe,0.0276180945883642
MATS1se,-0.0047268907838889235
MATS2dv,0.08411542597508287
MATS2pe,0.14365631304813664
MATS2se,0.16249268882061266
MATS3dv,-0.17054218557528492
MATS3pe,-0.12032954632572566
MATS3se,-0.11553552745691237
MATS4dv,-0.2161340928613408
MATS4pe,-0.14985011563753528
MATS4se,-0.13186466607815583
MATS5dv,-0.11657161501187002
MATS5pe,-0.13505591501566122
MATS5se,-0.15018827076783076
MATS6dv,0.07860019405523268
MATS6pe,0.04858665367990048
MATS6se,0.051635172167264876
MATS7dv,0.29516114749706596
MATS7pe,0.20136637742836608
MATS7se,0.22571568656709637
MATS8dv,0.3134790047137373
MATS8pe,0.3875092968913067
MATS8se,0.3668806905275829
MAXaaCH,2.1617112239972887
MAXaasC,1.2835040627825964
MAXdssC,-0.8847732272172328
MAXssNH,3.365796754607033
MDEC-22,15.17785977209954
MDEC-23,26.786990440606406
MDEC-33,8.464471773665858
MDEN-22,1.3103706971044486
MDEO-11,0.4999999999999999
MDEO-12,0.8630543739971822
MDEO-22,0.6223699000246825
MINaaCH,1.801614401008468
MINaasC,0.4352061100942777
MINdssC,-0.8847732272172328
MINssNH,3.365796754607033
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8214285714285716
SM1_Dzi,1.7666692712220975
SM1_Dzm,1.8163286094222189
SM1_Dzp,-7.484198594423033
SM1_Dzv,-3.2722709032638435
SddssSe,0
SpAD_Dt,823.8733136347365
SpAbs_A,43.60954903383772
SpAbs_D,477.9398943164591
SpMAD_A,1.3215014858738703
SpMAD_D,14.483027100498765
SpMax_A,2.406074071686497
SpMax_D,238.96994715822964
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,119.60000000000001
TpiPC10,8.412589333864895
VAdjMat,6.20945336562895
VE1_DzZ,5.669391988056657
VE1_Dzi,5.669304196791272
VE1_Dzm,5.6693848513765825
VE1_Dzp,5.652535956446829
VE1_Dzv,5.662752532476529
VE2_DzZ,0.17179975721383808
VE2_Dzi,0.17179709687246278
VE2_Dzm,0.17179954095080552
VE2_Dzp,0.17128896837717664
VE2_Dzv,0.17159856159019785
VE3_DzZ,2.929004347315236
VE3_Dzi,2.9289888620664994
VE3_Dzm,2.9290030885057234
VE3_Dzp,2.9260267547804086
VE3_Dzv,2.9278325556340032
VR1_DzZ,223.2879624219277
VR1_Dzi,223.42861353770047
VR1_Dzm,223.2892139790204
VR1_Dzp,225.69296439685252
VR1_Dzv,224.2965609972724
VR2_DzZ,6.766301891573566
VR2_Dzi,6.770564046596984
VR2_Dzm,6.766339817546072
VR2_Dzp,6.839180739298561
VR2_Dzv,6.7968654847658305
VR3_DzZ,6.602384718216251
VR3_Dzi,6.6030144289903285
VR3_Dzm,6.602390323326224
VR3_Dzp,6.61309797944343
VR3_Dzv,6.606891577724449
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.04987519707263263
Xch-6dv,0.14977253918436173
Xch-7dv,0.1713725368003613
Xpc-4dv,1.5935760933386456
Xpc-5dv,2.151342268835058
Xpc-6dv,2.574600985895456
Zagreb1,176.0
Zagreb2,205.0
fragCpx,313.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,37
nBondsS,45
nBondsT,0
nFARing,2
nFHRing,2
nFaRing,0
nHetero,9
naHRing,2
AATS0are,6.352366101694916
AATS1are,6.502761904761904
AATS2are,6.386498214285713
AATS3are,6.115979452054795
AATS4are,6.12542
AATS5are,6.193853146853147
AATS6are,6.418721538461537
AATS7are,6.414024793388431
AATS8are,6.1522000000000014
AATSC0dv,4.236139040505602
AATSC0pe,0.13530939385234125
AATSC0se,0.09237109566216599
AATSC1dv,1.323721061727382
AATSC1pe,0.0037369876381081863
AATSC1se,-0.0004366280807832146
AATSC2dv,0.3563246398818075
AATSC2pe,0.019438048641605553
AATSC2se,0.015009627703451382
AATSC3dv,-0.7224404103686157
AATSC3pe,-0.016281717975861157
AATSC3se,-0.010672143259101258
AATSC4dv,-0.915574068754189
AATSC4pe,-0.020276128315618144
AATSC4se,-0.012180483684764905
AATSC5dv,-0.4938135693665715
AATSC5pe,-0.018274333996942435
AATSC5se,-0.013873055126430582
AATSC6dv,0.3329613506286875
AATSC6pe,0.006574230658740959
AATSC6se,0.004769597427794835
AATSC7dv,1.2503436601527536
AATSC7pe,0.02724676247207399
AATSC7se,0.020849605276340732
AATSC8dv,1.3279406502467024
AATSC8pe,0.05243364807450966
AATSC8se,0.033889171361324875
AETA_eta,0.9204176093150394
ATSC0are,8.63501694915254
ATSC1are,0.1596835966676282
ATSC2are,2.541625452456194
ATSC3are,-2.6405029589198508
ATSC4are,-3.279815972421717
ATSC5are,-3.060430910657855
ATSC6are,1.0179321459350819
ATSC7are,3.738422866992248
ATSC8are,6.422519793162877
BCUTZ-1h,8.03440596283061
BCUTZ-1l,5.6917732889495944
BCUTc-1h,0.49229886230427955
BCUTc-1l,-0.48690956456855583
BCUTd-1h,3.186230318266601
BCUTd-1l,0.9729484139759299
BCUTi-1h,14.569063831580902
BCUTi-1l,10.95224441221922
BCUTm-1h,16.017456304511605
BCUTm-1l,11.703341309881278
BCUTp-1h,1.9894522601514595
BCUTp-1l,0.7154785598837892
BCUTs-1h,7.00829551771381
BCUTs-1l,1.227423594317453
BCUTv-1h,20.895015293359176
BCUTv-1l,14.681672320997013
BalabanJ,1.0318582006972212
Diameter,18
ETA_beta,39.75
GATS1are,0.7498388789157946
GATS2are,0.7053518291701506
GATS3are,0.9368308189359053
GATS4are,0.9990488786297805
GATS5are,1.1275525828922912
GATS6are,1.150397813215587
GATS7are,0.9694699275627862
GATS8are,0.5892521881011841
HybRatio,0.4166666666666667
Lipinski,True
LogEE_Dt,411.93665681736826
MATS1are,0.017318432203429872
MATS2are,0.15505377549378055
MATS3are,-0.12357272393027806
MATS4are,-0.14939877440300237
MATS5are,-0.14622962274032214
MATS6are,0.05350129502112198
MATS7are,0.21110176842756762
MATS8are,0.384936787269725
MAXssCH2,1.1489837402071272
MAXsssCH,-0.3078746097487435
MINssCH2,-0.04623934594838741
MINsssCH,-0.3078746097487435
NsssssAs,0
RotRatio,0.24324324324324326
SM1_Dzpe,1.938341493268054
SM1_Dzse,1.8035259735430311
SMR_VSA1,23.897885423485974
SMR_VSA2,0.0
SMR_VSA3,15.124620299019863
SMR_VSA4,0.0
SMR_VSA5,50.86365740664347
SMR_VSA6,18.654487316018734
SMR_VSA7,58.867794740576336
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,394.0377767524611
SpAD_Dzi,388.8018128099273
SpAD_Dzm,394.08773656944027
SpAD_Dzp,482.4390909933247
SpAD_Dzv,447.58061242645397
SpAbs_Dt,823.8733136347362
SpDiam_A,4.753937005032013
SpDiam_D,370.13154942201356
SpMAD_Dt,24.96585798893141
SpMax_Dt,411.93665681736826
SsssssAs,0
VE1_Dzpe,5.66951174541859
VE1_Dzse,5.669372394306271
VE2_Dzpe,0.17180338622480576
VE2_Dzse,0.1717991634638264
VE3_Dzpe,2.929025470585131
VE3_Dzse,2.9290008912507615
VMcGowan,325.2900000000011
VR1_Dzpe,223.27776089480187
VR1_Dzse,223.28993294076392
VR2_Dzpe,6.765992754387936
VR2_Dzse,6.766361604265573
VR3_Dzpe,6.602339029411244
VR3_Dzse,6.6023935431888106
mZagreb1,8.36111111111111
mZagreb2,7.166666666666668
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,54
nFAHRing,2
nFaHRing,0
nG12Ring,0
AATSC0are,0.14635621947716168
AATSC1are,0.0025346602645655272
AATSC2are,0.022693084396930303
AATSC3are,-0.018085636704930484
AATSC4are,-0.02186543981614478
AATSC5are,-0.02140161475984514
AATSC6are,0.007830247276423707
AATSC7are,0.03089605675200205
AATSC8are,0.05633789292248138
AETA_beta,1.2045454545454546
BCUTdv-1h,6.03371627764208
BCUTdv-1l,1.856660156631113
BCUTpe-1h,3.5168924889494457
BCUTpe-1l,2.2406086987304685
BCUTse-1h,3.7249864398047374
BCUTse-1l,2.4366434902663703
ETA_alpha,15.26666666666667
ETA_dBeta,-4.75
ETA_eta_B,0.27805063378885464
ETA_eta_F,29.42586235930353
ETA_eta_L,8.507858945510476
ETA_eta_R,59.79964346669983
ETA_psi_1,0.535046728971963
LabuteASA,190.68563049047654
LogEE_DzZ,197.0740831814254
LogEE_Dzi,194.45444183742492
LogEE_Dzm,197.09890854561172
LogEE_Dzp,240.44965692398148
LogEE_Dzv,223.492827040203
PEOE_VSA1,24.420136843420483
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,0.0
PEOE_VSA6,17.289397394048667
PEOE_VSA7,55.009290680482856
PEOE_VSA8,30.99823369277445
PEOE_VSA9,6.4208216229260096
SM1_Dzare,2.1712424383434152
SpAD_Dzpe,392.26763285602544
SpAD_Dzse,394.29589965158357
SpAbs_DzZ,392.3793569086394
SpAbs_Dzi,387.2468346063148
SpAbs_Dzm,392.43391705893544
SpAbs_Dzp,488.3835124423862
SpAbs_Dzv,450.2579249836698
SpDiam_Dt,591.3111189794473
SpMAD_DzZ,11.94053868946852
SpMAD_Dzi,11.781873115452342
SpMAD_Dzm,11.942052623316371
SpMAD_Dzp,14.619366393737113
SpMAD_Dzv,13.563048861407696
SpMax_DzZ,197.0740831814254
SpMax_Dzi,194.45444183742492
SpMax_Dzm,197.09890854561172
SpMax_Dzp,240.44965692398148
SpMax_Dzv,223.492827040203
VE1_Dzare,5.669967652056982
VE2_Dzare,0.1718172015774843
VE3_Dzare,2.9291058810912327
VR1_Dzare,223.22133084543205
VR2_Dzare,6.76428275289188
VR3_Dzare,6.602086262717138
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4626262626262627
AETA_dBeta,-0.14393939393939395
AETA_eta_B,0.008425776781480444
AETA_eta_F,0.8916927987667737
AETA_eta_L,0.2578139074397114
AETA_eta_R,1.812110408081813
BCUTare-1h,3.5710182012924365
BCUTare-1l,2.1908156646471717
ETA_beta_s,22.25
ETA_dPsi_A,0.17895327102803693
ETA_dPsi_B,0.0
ETA_eta_BR,0.7080506337888546
ETA_eta_FL,7.628303983073765
ETA_eta_RL,16.13616292858424
LogEE_Dzpe,196.19255404902086
LogEE_Dzse,197.20260212802035
PEOE_VSA10,5.817862777835028
PEOE_VSA11,17.323428164567737
PEOE_VSA12,12.683666228125736
PEOE_VSA13,0.0
SlogP_VSA1,14.790514511606428
SlogP_VSA2,39.538151693824815
SlogP_VSA3,30.47782367577586
SlogP_VSA4,0.0
SlogP_VSA5,53.716330313207706
SlogP_VSA6,34.8549302792814
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,389.3342577229806
SpAbs_Dzpe,390.5096515910084
SpAbs_Dzse,392.65292053837175
SpDiam_DzZ,307.8657265160207
SpDiam_Dzi,302.89280787262453
SpDiam_Dzm,307.9007011390463
SpDiam_Dzp,368.64080489086007
SpDiam_Dzv,346.30771402341753
SpMAD_Dzpe,11.886897965334104
SpMAD_Dzse,11.948360595502532
SpMax_Dzpe,196.19255404902086
SpMax_Dzse,197.20260212802035
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6742424242424242
AETA_eta_BR,0.021456079811783473
AETA_eta_FL,0.23116072675981106
AETA_eta_RL,0.4889746341995225
DetourIndex,6518
EState_VSA1,5.969305287951849
EState_VSA2,19.13166997518723
EState_VSA3,36.05579533244567
EState_VSA4,49.303285161997096
EState_VSA5,5.563451491696996
EState_VSA6,6.06636706846161
EState_VSA7,12.13273413692322
EState_VSA8,27.590164519002204
EState_VSA9,18.980799365520653
ETA_beta_ns,17.5
ETA_shape_p,0.04366812227074235
ETA_shape_x,0.0
ETA_shape_y,0.3275109170305676
GhoseFilter,True
LogEE_Dzare,194.73292408689466
SlogP_VSA10,5.817862777835028
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,387.37220444056095
SpDiam_Dzpe,306.4734321698583
SpDiam_Dzse,308.0666847364247
SpMAD_Dzare,11.798007809787292
SpMax_Dzare,194.73292408689466
TopoPSA(NO),119.60000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.432392355102943
VSA_EState9,69.4009409782304
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5303030303030303
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.037373737373737295
FilterItLogS,-6.726776510116121
SpDiam_Dzare,304.29083239053523
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6158192090395472
ETA_epsilon_2,0.8646464646464641
ETA_epsilon_3,0.44505494505494425
ETA_epsilon_4,0.5700483091787428
ETA_epsilon_5,0.832380952380952
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.17076426398460298
ETA_dEpsilon_B,0.045770899860804404
ETA_dEpsilon_C,-0.12499336412379858
ETA_dEpsilon_D,0.03226551226551211
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8787878787878788
MDEDescriptor,"0.0,0.0,0.0,0.0,15.17785977209954,26.786990440606406,0.0,8.464471773665858,0.0,0.0,0.4999999999999999,0.8630543739971822,0.6223699000246825,0.0,0.0,0.0,1.3103706971044486,0.0,0.0"
APolDescriptor,67.98661799999998
BCUTDescriptor,"11.996636675134416,15.999767489449532,-0.3380676679020966,0.2596210317482461,4.144095150005264,10.59024123030358"
BPolDescriptor,38.42938199999999
TPSADescriptor,119.60000000000001
ALOGPDescriptor,"1.6598000000000015,2.754936040000005,119.2007"
XLogPDescriptor,2.7410000000000005
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,450.19032014
ChiPathDescriptor,"22.622745096813755,16.13616292858424,14.609227473274172,11.930007011898553,10.264521284063093,8.007197134166251,5.651153079640781,4.1977708886853335,18.24991018967197,11.29327135577001,8.410155745723086,6.005336165851197,4.306783835852352,2.9163032194352074,1.730954916151017,1.1103434053278138"
ChiChainDescriptor,"0.0,0.0,0.23570226039551587,0.552749430154621,0.7296247576864746,0.0,0.0,0.04987519707263263,0.14977253918436176,0.17137253680036127"
AtomCountDescriptor,59
BondCountDescriptor,37
SmallRingDescriptor,"5,3,3,3,0,0,2,3,0,0,0"
ChiClusterDescriptor,"2.020620726159658,0.0,0.25,0.0,0.8074747303233255,0.0,0.08482318455073962,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,8,2,1,7,1,0"
ZagrebIndexDescriptor,176.0
LargestChainDescriptor,19
MannholdLogPDescriptor,3.1099999999999994
WeightedPathDescriptor,"68.58461671546786,2.078321718650541,26.524720291622046,14.064515827971576,12.460204463650486"
FractionalPSADescriptor,0.2656654189339452
WienerNumbersDescriptor,"3822.0,47.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.149091315755667,6.6113559293343345,8.336907803997429,1.5935760933386454,2.151342268835058,2.34738050440406"
FractionalCSP3Descriptor,0.4166666666666667
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,9,0,0,5,1,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,8
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"24.68371073776479,11.82314494425221,6.6115702479338845"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2913.09
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.4166666666666667
AutocorrelationDescriptorMass,"38.31226638281065,41.04137896925769,57.97473348638598,51.48473708204541,47.81655716994965"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.782821412998403,-0.4733887765592467,0.1418888162680546,-0.010919144334339655,0.00680846578054385"
EccentricConnectivityIndexDescriptor,1049
AutocorrelationDescriptorPolarizability,"2036.619982650487,2376.4388826090562,3254.058906463724,3083.8968878551927,2713.1955250718584"
