DLiP-ID,T0018U
DLiP-Mol-ID,16070
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H27N3O4/c1-21(2,20(28)24-11-8-14(9-12-24)13-18(26)27)10-7-17(25)15-3-5-16(6-4-15)19(22)23/h3-7,10,14H,8-9,11-13H2,1-2H3,(H3,22,23)(H,26,27)/b10-7+"
Standard Inchi Key(RDKit),DNIHCIKOFWOAIQ-JXMROGBWSA-N
Canonical SMILES(RDKit),CC(C)(/C=C/C(=O)c1ccc(C(=N)N)cc1)C(=O)N1CCC(CC(=O)O)CC1
SMILES(SDF),
MW(SDF),
MW(RDKit),385.464
MW Monoisotopic(RDKit),385.200156344
MolLogP(RDKit),2.44907
XLogP(SDF),
XLogP(CDK),2.409
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),124.55
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),28
QED Weighted(RDKit),0.287716194966077
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,1059382.5498435854
qed,0.28771619496607703
Chi0,20.896976746569027
Chi1,13.097061335428338
TPSA,124.55
Chi0n,16.273508121841253
Chi0v,16.273508121841253
Chi1n,9.291065767377981
Chi1v,9.291065767377981
Chi2n,7.743736428820541
Chi2v,7.743736428820541
Chi3n,5.048042079052515
Chi3v,5.048042079052515
Chi4n,3.2602299381300477
Chi4v,3.2602299381300477
MolMR,106.26640000000006
MolWt,385.4640000000003
fr_SH,0
Kappa1,21.341320667011168
Kappa2,8.818980783966403
Kappa3,5.517075045193693
fr_ArN,1
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,788.3736513901243
MolLogP,2.4490700000000007
NOCount,7
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.9745353569409907
SMR_VSA1,19.490138947056174
SMR_VSA2,5.409283605791522
SMR_VSA3,4.899909730850478
SMR_VSA4,17.066563992720358
SMR_VSA5,33.10993926815928
SMR_VSA6,13.08951281182515
SMR_VSA7,47.544411470908194
SMR_VSA8,0.0
SMR_VSA9,0.0
