DLiP-ID,T0025U
ATS8m,4648.632601
ATS8p,107.00266641898
ATS8s,249.2777777777778
ATS8v,14337.930481061121
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,10
C2SP3,2
C3SP2,2
C3SP3,2
C4SP3,0
FCSP3,0.2857142857142857
GGI10,0.09029894908682788
JGI10,0.0041044976857649036
JGT10,0.3998579562417191
Kier1,21.240374609781476
Kier2,9.871281773931855
Kier3,6.016375934496262
MAXdO,12.568560848339438
MID_C,43.85306769813549
MID_N,8.1543192090629
MID_O,5.17559120876119
MID_X,0.0
MID_h,13.329910417824092
MINdO,10.994485079216519
MPC10,106
MWC01,31.0
MWC02,5.003946305945459
MWC03,5.849324779946859
MWC04,6.7226297948554485
MWC05,7.58629630715272
MWC06,8.464846711044029
MWC07,9.336532397213942
MWC08,10.218115793972515
MWC09,11.094785367495797
MWC10,11.978751630753086
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,3
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.888200000000001
SRW02,4.143134726391533
SRW03,1.9459101490553132
SRW04,5.459585514144159
SRW05,3.9318256327243257
SRW06,6.970730078143525
SRW07,5.8998973535824915
SRW08,8.566173813637858
SRW09,7.820439515262181
SRW10,10.206292200258018
SaaCH,14.640102764105393
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.0125244507923292
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.2276156279272169
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,9.258853283690703
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.4370821064383716
VE1_D,5.206881534127491
VE2_A,0.12275293237279898
VE2_D,0.18596005479026753
VE3_A,2.264242303747624
VE3_D,2.679600539831259
VR1_A,1962.6355880944038
VR1_D,174.56756320459775
VR2_A,70.09412814622871
VR2_D,6.234555828735634
VR3_A,8.61166295392601
VR3_D,6.191931265576391
WPath,2441
Xc-3d,1.7869068897338858
Xc-4d,0.0
Xc-5d,0.3219752754296894
Xc-6d,0.0
Xp-0d,19.50986092169139
Xp-1d,13.59735678832402
Xp-2d,12.333669243929485
Xp-3d,9.733295169394914
Xp-4d,7.915193645508222
Xp-5d,6.21409161849642
Xp-6d,3.881494530196075
Xp-7d,2.924829704993732
ZMIC0,91.70370617536926
ZMIC1,48.66020190189831
ZMIC2,28.103137138648346
ZMIC3,23.304195997053842
ZMIC4,23.15844174946285
ZMIC5,23.15844174946285
nAcid,1
nAtom,50
nBase,3
nRing,4
piPC1,3.713572066704308
piPC2,4.248495242049359
piPC3,4.695924549256556
piPC4,5.184588601219693
piPC5,5.672033776341621
piPC6,5.7797785441841105
piPC7,6.143783192641912
piPC8,6.400776413611506
piPC9,6.644847116629004
AATS0Z,23.32
AATS0d,3.4
AATS0i,162.64367862141955
AATS0m,92.09176296000001
AATS0p,1.5023599181335598
AATS0s,4.955000000000001
AATS0v,224.00252675992388
AATS1Z,25.22641509433962
AATS1d,4.113207547169812
AATS1i,147.91504233268398
AATS1m,95.92624050943395
AATS1p,1.8353019333207548
AATS1s,3.240566037735849
AATS1v,270.84492151447495
AATS2Z,21.15730337078652
AATS2d,3.6292134831460676
AATS2i,152.81858799768085
AATS2m,78.49827820224718
AATS2p,1.5968829385325394
AATS2s,3.3860799001248436
AATS2v,225.79074040419874
AATS3Z,16.85593220338983
AATS3d,3.0
AATS3i,160.25525680788672
AATS3m,60.74066125423729
AATS3p,1.3326870344587374
AATS3s,2.960687382297552
AATS3v,184.41525673119204
AATS4Z,15.443478260869565
AATS4d,2.8
AATS4i,162.44530779087594
AATS4m,54.4380727826087
AATS4p,1.2567172668707045
AATS4s,3.0934782608695652
AATS4v,171.57605903786254
AATS5Z,16.4
AATS5d,2.8476190476190477
AATS5i,161.5828222627017
AATS5m,59.60503679047619
AATS5p,1.283004681135476
AATS5s,3.196560846560846
AATS5v,177.220836199289
AATS6Z,16.96842105263158
AATS6d,2.863157894736842
AATS6i,158.5630744802662
AATS6m,60.7318739368421
AATS6p,1.3489232843809262
AATS6s,3.352923976608187
AATS6v,187.40979080302247
AATS7Z,15.294736842105262
AATS7d,2.7578947368421054
AATS7i,160.35787477845878
AATS7m,54.27604610526316
AATS7p,1.2869985066450738
AATS7s,2.9804093567251457
AATS7v,172.12553205285073
AATS8Z,15.0
AATS8d,2.7586206896551726
AATS8i,161.55998295494578
AATS8m,53.43255863218391
AATS8p,1.2299157059652874
AATS8s,2.8652618135376757
AATS8v,164.80379863288644
AMID_C,1.5661809892191247
AMID_N,0.2912256860379607
AMID_O,0.1848425431700425
AMID_X,0.0
AMID_h,0.4760682292080033
ATS0dv,388.0
ATS0pe,315.49969999999996
ATS0se,387.01873599999993
ATS1dv,387.0
ATS1pe,346.99399999999997
ATS1se,413.502852
ATS2dv,516.0
ATS2pe,569.2805000000001
ATS2se,687.4492799999998
ATS3dv,492.0
ATS3pe,734.6985000000001
ATS3se,904.7765519999999
ATS4dv,450.0
ATS4pe,716.6550000000001
ATS4se,886.507928
ATS5dv,455.0
ATS5pe,645.6132
ATS5se,800.1497400000001
ATS6dv,403.0
ATS6pe,598.015
ATS6se,735.514768
ATS7dv,366.0
ATS7pe,581.2474
ATS7se,720.8046799999998
ATS8dv,312.0
ATS8pe,528.7737
ATS8se,657.9513160000001
ATSC0Z,366.0
ATSC0c,1.218941436737828
ATSC0d,28.879999999999995
ATSC0i,77.26714399539364
ATSC0m,1740.3725755199998
ATSC0p,11.17024663989968
ATSC0s,89.92277777777775
ATSC0v,2452.4231185157732
ATSC1Z,5.0
ATSC1c,-0.8974580670218374
ATSC1d,6.387200000000002
ATSC1i,-1.566937194922867
ATSC1m,29.22254470879983
ATSC1p,0.8392207569666987
ATSC1s,-5.922588888888888
ATSC1v,174.9370492366288
ATSC2Z,-25.0
ATSC2c,0.6485849020291856
ATSC2d,-8.766399999999997
ATSC2i,-1.667436478781489
ATSC2m,-136.09194018560004
ATSC2p,-2.601116680337271
ATSC2s,27.381344444444444
ATSC2v,-616.1815478837603
ATSC3Z,-31.0
ATSC3c,-0.3654115035701518
ATSC3d,-5.116799999999999
ATSC3i,-14.678288982712312
ATSC3m,-143.73776622720004
ATSC3p,-1.221345564987485
ATSC3s,-17.259977777777774
ATSC3v,-149.05246634523053
ATSC4Z,-108.0
ATSC4c,-0.18778464842552087
ATSC4d,-1.904
ATSC4i,-6.612944734689082
ATSC4m,-502.7797140959999
ATSC4p,-0.7572115405948642
ATSC4s,-23.894055555555546
ATSC4v,-308.03258505824346
ATSC5Z,106.0
ATSC5c,0.42785140891314166
ATSC5d,0.6320000000000007
ATSC5i,13.281984743896853
ATSC5m,505.4708772079999
ATSC5p,1.933328304531272
ATSC5s,10.893833333333333
ATSC5v,642.9742672045996
ATSC6Z,-96.0
ATSC6c,-0.48304126098966
ATSC6d,-0.8320000000000001
ATSC6i,-13.573193598447757
ATSC6m,-449.01948652800013
ATSC6p,-1.3313254475101919
ATSC6s,-25.938277777777774
ATSC6v,-400.6884344364159
ATSC7Z,-15.0
ATSC7c,0.29734915329894224
ATSC7d,-0.752
ATSC7i,9.793301205900619
ATSC7m,-78.62698972799993
ATSC7p,-0.7769665961517924
ATSC7s,-0.03216666666666357
ATSC7v,-256.24499748523726
ATSC8Z,45.0
ATSC8c,0.22350126734774967
ATSC8d,-1.6511999999999993
ATSC8i,-10.0314294842492
ATSC8m,205.47520431520005
ATSC8p,-1.0827661104176427
ATSC8s,-0.2195222222222204
ATSC8v,-53.48108924969874
AXp-0d,0.696780747203264
AXp-1d,0.4386244125265813
AXp-2d,0.2868295173006857
AXp-3d,0.18364707866782856
AXp-4d,0.11992717644709427
AXp-5d,0.07865938757590406
AXp-6d,0.04976275038712917
AXp-7d,0.03249810783326369
GATS1Z,0.7919115372718838
GATS1c,1.6875670899880166
GATS1d,0.8803507029739195
GATS1i,1.2171766364610308
GATS1m,0.7942932469460615
GATS1p,0.9748465967940888
GATS1s,0.6544370181123265
GATS1v,0.8932610551086928
GATS2Z,0.894286854546571
GATS2c,0.5837339024590206
GATS2d,1.3249323041488998
GATS2i,1.1407307672731726
GATS2m,0.9046215451924856
GATS2p,1.1493387896215654
GATS2s,0.43521528980095225
GATS2v,1.1123710159066358
GATS3Z,0.9887816060016671
GATS3c,1.0717185882639877
GATS3d,1.0927743086529884
GATS3i,1.110082525186349
GATS3m,0.9891891558987522
GATS3p,1.0181153986946068
GATS3s,0.8972832831350692
GATS3v,0.9955170250675092
GATS4Z,1.1170230458541222
GATS4c,1.1119592657405988
GATS4d,0.9884981332048657
GATS4i,1.0368820101910772
GATS4m,1.1131555215183102
GATS4p,0.9844961396755919
GATS4s,1.120886600768292
GATS4v,1.0127939348812527
GATS5Z,0.8415300546448088
GATS5c,0.7806330309634596
GATS5d,1.0018467220683287
GATS5i,0.8967024889089338
GATS5m,0.8421567253947019
GATS5p,0.9000323752270752
GATS5s,0.8649396704579857
GATS5v,0.8657332953368961
GATS6Z,1.1027466206499856
GATS6c,1.1518115592914593
GATS6d,0.9287068085726784
GATS6i,1.0901857817120122
GATS6m,1.0992890411846088
GATS6p,1.0534825066568803
GATS6s,1.3065141337970625
GATS6v,1.0521446978427693
GATS7Z,0.9815501869427669
GATS7c,0.7431803166867152
GATS7d,0.9287068085726784
GATS7i,0.913074786390153
GATS7m,0.9860185539675135
GATS7p,1.0315796420758405
GATS7s,0.8110744144017009
GATS7v,1.0537544965776957
GATS8Z,0.9056120846680485
GATS8c,0.774523313692585
GATS8d,1.0336071576400168
GATS8i,1.034855708776794
GATS8m,0.910519023526335
GATS8p,1.0422198640656772
GATS8s,0.8481628234016886
GATS8v,1.014733936886706
MATS1Z,0.012887926590370143
MATS1c,-0.6945850951297893
MATS1d,0.20864474990853507
MATS1i,-0.01913158116479383
MATS1m,0.015840538280311078
MATS1p,0.0708773692089858
MATS1s,-0.062134957865664614
MATS1v,0.06729464865341332
MATS2Z,-0.03837416344323694
MATS2c,0.2989262071859526
MATS2d,-0.1705312957141523
MATS2i,-0.012123679202987231
MATS2m,-0.043930907236251614
MATS2p,-0.13082088094525543
MATS2s,0.1710665323950798
MATS2v,-0.1411540310111599
MATS3Z,-0.035889598962674824
MATS3c,-0.127024464180235
MATS3d,-0.07507394713366823
MATS3i,-0.0804949381343297
MATS3m,-0.034995858934929965
MATS3p,-0.04633015938515881
MATS3s,-0.08133145001271755
MATS3v,-0.025753233300450595
MATS4Z,-0.12829650748396296
MATS4c,-0.0669806578517392
MATS4d,-0.0286643381910153
MATS4i,-0.037211073351950265
MATS4m,-0.1256052173935218
MATS4p,-0.029473154852133643
MATS4s,-0.11552934710754235
MATS4v,-0.054610156739976545
MATS5Z,0.13791308873276087
MATS5c,0.16714401529770587
MATS5d,0.010420788814140627
MATS5i,0.08185568034361332
MATS5m,0.13830395922331581
MATS5p,0.08241828096067363
MATS5s,0.05768882824504625
MATS5v,0.12484722565479744
MATS6Z,-0.13805004314063848
MATS6c,-0.20856805336482914
MATS6d,-0.015162560139962098
MATS6i,-0.09245567695464546
MATS6m,-0.13579049041866317
MATS6p,-0.06272892860305057
MATS6s,-0.1518160969174656
MATS6v,-0.08599195143414255
MATS7Z,-0.02157031924072476
MATS7c,0.128389723780901
MATS7d,-0.013704621664965742
MATS7i,0.06670841950680163
MATS7m,-0.023778027047034436
MATS7p,-0.03660884138293158
MATS7s,-0.00018827070270493443
MATS7v,-0.05499287098212757
MATS8Z,0.07066139061616733
MATS8c,0.10537750243900493
MATS8d,-0.03285891680198681
MATS8i,-0.07461372403136327
MATS8m,0.06785282619557219
MATS8p,-0.055708651193115605
MATS8s,-0.0014030059991164436
MATS8v,-0.012533016002590889
MAXdsN,4.367790468557011
MAXsOH,9.037089189694223
MINdsN,4.367790468557011
MINsOH,9.037089189694223
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,36.71157633639695
SpAD_D,362.0297517333387
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.3757484782059457
SssNH2,0
SsssAs,0
SsssCH,-0.19420560134100984
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,778
TMWC10,135.25522908837988
TSRW10,82.9439889831994
VE1_Dt,5.215653984182763
VE2_Dt,0.18627335657795582
VE3_Dt,2.6812839022168142
VR1_Dt,174.81258104927716
VR2_Dt,6.243306466045612
VR3_Dt,6.193333851778708
Xc-3dv,0.7415646686754043
Xc-4dv,0.0
Xc-5dv,0.07781062964751036
Xc-6dv,0.0
Xch-3d,0.23570226039551584
Xch-4d,0.2721655269759087
Xch-5d,0.5431830368376226
Xch-6d,0.8771815993773067
Xch-7d,0.8796781962599938
Xp-0dv,15.312853588570094
Xp-1dv,9.395157636116455
Xp-2dv,7.079520843414549
Xp-3dv,4.7533920112844825
Xp-4dv,3.2083885873440803
Xp-5dv,2.085618947582506
Xp-6dv,1.0679555215790977
Xp-7dv,0.665552592310221
Xpc-4d,3.6607836685795343
Xpc-5d,5.005200227158514
Xpc-6d,6.9203565516257886
n3Ring,1
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,53
nFRing,0
nHBAcc,5
nHBDon,4
nHRing,1
nSpiro,0
naRing,2
piPC10,6.84148192055085
AATS0dv,7.76
AATS0pe,6.309994
AATS0se,7.740374719999998
AATS1dv,7.30188679245283
AATS1pe,6.5470566037735844
AATS1se,7.801940603773585
AATS2dv,5.797752808988764
AATS2pe,6.396410112359551
AATS2se,7.724149213483144
AATS3dv,4.169491525423729
AATS3pe,6.226258474576272
AATS3se,7.667597898305084
AATS4dv,3.9130434782608696
AATS4pe,6.231782608695653
AATS4se,7.708764591304348
AATS5dv,4.333333333333333
AATS5pe,6.148697142857143
AATS5se,7.620473714285715
AATS6dv,4.242105263157895
AATS6pe,6.294894736842105
AATS6se,7.742260715789474
AATS7dv,3.8526315789473684
AATS7pe,6.118393684210526
AATS7se,7.587417684210525
AATS8dv,3.586206896551724
AATS8pe,6.077858620689654
AATS8se,7.562658804597703
AATSC0Z,7.32
AATSC0c,0.02437882873475656
AATSC0d,0.5775999999999999
AATSC0i,1.5453428799078728
AATSC0m,34.8074515104
AATSC0p,0.22340493279799362
AATSC0s,1.798455555555555
AATSC0v,49.04846237031546
AATSC1Z,0.09433962264150944
AATSC1c,-0.016933171075883723
AATSC1d,0.12051320754716985
AATSC1i,-0.029564852734393715
AATSC1m,0.5513687680905628
AATSC1p,0.01583435390503205
AATSC1s,-0.11174696016771486
AATSC1v,3.3006990422005438
AATSC2Z,-0.2808988764044944
AATSC2c,0.0072874708093166925
AATSC2d,-0.09849887640449435
AATSC2i,-0.01873524133462347
AATSC2m,-1.5291229234337083
AATSC2p,-0.029226030116149115
AATSC2s,0.30765555555555557
AATSC2v,-6.923388178469217
AATSC3Z,-0.2627118644067797
AATSC3c,-0.003096707657374168
AATSC3d,-0.04336271186440677
AATSC3i,-0.12439227951451112
AATSC3m,-1.2181166629423732
AATSC3p,-0.010350386143961736
AATSC3s,-0.1462709981167608
AATSC3v,-1.2631564944511062
AATSC4Z,-0.9391304347826087
AATSC4c,-0.0016329099863088771
AATSC4d,-0.016556521739130435
AATSC4i,-0.057503867258165926
AATSC4m,-4.37199751387826
AATSC4p,-0.006584448179085775
AATSC4s,-0.20777439613526563
AATSC4v,-2.678544217897769
AATSC5Z,1.0095238095238095
AATSC5c,0.004074775322982302
AATSC5d,0.006019047619047625
