DLiP-ID,P000GX
AATSC4p,0.017979020334289168
AATSC4s,-0.12656179604872844
AATSC4v,2.777648636263027
AATSC5Z,-0.16410019651016877
AATSC5c,0.002895835475307468
AATSC5d,-0.060683760683760704
AATSC5i,-0.10479526194410235
AATSC5m,-0.8733356636811347
AATSC5p,-0.017670981675223088
AATSC5s,0.08057863958140968
AATSC5v,-3.6369945716497267
AATSC6Z,-0.47331950399912276
AATSC6c,-9.254756873847393e-05
AATSC6d,-0.037290715372907166
AATSC6i,0.058658331880458464
AATSC6m,-2.2193795642579195
AATSC6p,-0.0008035425758933499
AATSC6s,-0.1122716367944615
AATSC6v,-1.4642974802416369
AATSC7Z,-1.2086795937211448
AATSC7c,-0.0017123283637384228
AATSC7d,-0.04222222222222223
AATSC7i,-0.005941784061378239
AATSC7m,-5.7415300946752845
AATSC7p,-0.018427292027101874
AATSC7s,-0.11246229609110496
AATSC7v,-6.357821561674923
AATSC8Z,0.08593080615241283
AATSC8c,0.0008671614174413007
AATSC8d,0.0007507507507507593
AATSC8i,-0.2143229257485
AATSC8m,0.30534087652749864
AATSC8p,-0.026502308245201594
AATSC8s,0.06863182434512072
AATSC8v,-3.816151831270902
ATS0are,339.70470000000006
ATS1are,379.9
ATS2are,659.0228999999999
ATS3are,800.587
ATS4are,831.376
ATS5are,782.71
ATS6are,863.1389
ATS7are,882.9879000000001
ATS8are,849.6929999999999
ATSC0dv,202.56140350877192
ATSC0pe,4.937614035087716
ATSC0se,2.873898245614034
ATSC1dv,71.20621729763002
ATSC1pe,0.41062357648507714
ATSC1se,0.056343842413049336
ATSC2dv,18.43736534318252
ATSC2pe,-0.018584241305009595
ATSC2se,0.041192767005231105
ATSC3dv,-12.161895967990139
ATSC3pe,-0.1913382579255125
ATSC3se,-0.29454226161896024
ATSC4dv,-46.42936288088643
ATSC4pe,-1.8084252077562277
ATSC4se,-1.193466629732226
ATSC5dv,-16.47337642351492
ATSC5pe,1.015799569098189
ATSC5se,0.9326569836872876
ATSC6dv,-91.57833179439825
ATSC6pe,-1.128744721452752
ATSC6se,-0.590928839642967
ATSC7dv,-81.7405355493998
ATSC7pe,-2.037840443213293
ATSC7se,-0.862136716528162
ATSC8dv,34.96337334564479
ATSC8pe,1.2508916281932856
ATSC8se,0.687001607879348
AXp-0dv,0.5793795842543231
AXp-1dv,0.317090210499709
AXp-2dv,0.1750146501152784
AXp-3dv,0.09266911193066579
AXp-4dv,0.050562332185781815
AXp-5dv,0.027383188423597035
AXp-6dv,0.015154015441231171
AXp-7dv,0.00861620431532945
BertzCT,1046.260626315765
ECIndex,779
ETA_eta,25.941824436864305
GATS1dv,0.537056336308366
GATS1pe,0.7069479389779315
GATS1se,0.7537712143419892
GATS2dv,1.003780084861691
GATS2pe,1.027848211898398
GATS2se,1.038731356913873
GATS3dv,1.044975193321458
GATS3pe,0.9825937430992874
GATS3se,0.9950064266348542
GATS4dv,1.2390588873240498
GATS4pe,1.3590293350503586
GATS4se,1.4568852019993415
GATS5dv,1.0579887806633002
GATS5pe,0.9234388477882742
GATS5se,0.9243462858453392
GATS6dv,1.1702184709642667
GATS6pe,1.0733729554802796
GATS6se,1.100314759703197
GATS7dv,1.1058375194872683
GATS7pe,1.127580506246358
GATS7se,1.1135044017478553
GATS8dv,0.8237742332666983
GATS8pe,0.7229254862087678
GATS8se,0.6731918835072079
LogEE_A,4.372295498758332
LogEE_D,178.71475865333392
MATS1dv,0.3284779627037111
MATS1pe,0.0777090792426235
MATS1se,0.018319773256544353
MATS2dv,0.04848788511132229
MATS2pe,-0.0020050203044982913
MATS2se,0.007635555814900503
MATS3dv,-0.025539632514717227
MATS3pe,-0.016483701219319222
MATS3se,-0.04359596419540282
MATS4dv,-0.09467423312421394
MATS4pe,-0.15127918721030578
MATS4se,-0.17152785721804567
MATS5dv,-0.03565803674932377
MATS5pe,0.09020329225215505
MATS5se,0.14229251733199538
MATS6dv,-0.17650541372330802
MATS6pe,-0.08924843171799118
MATS6se,-0.08027601369714167
MATS7dv,-0.15334314914256017
MATS7pe,-0.15683270561816898
MATS7se,-0.11399566869866833
MATS8dv,0.06647674870435996
MATS8pe,0.09756986124069777
MATS8se,0.09206604913464365
MAXaaCH,2.1773946523053667
MAXaasC,1.1795978311878386
MAXaasN,2.257658648418999
MAXdssC,0.06219557415354693
MAXsCH3,1.6278102180201384
MAXsssN,1.984831034265558
MDEC-12,2.028429835772217
MDEC-13,1.2096033658929934
MDEC-22,22.567244828048175
MDEC-23,29.379702950960606
MDEC-33,6.486534291999109
MDEN-23,0.5773502691896258
MDEN-33,0.14285714285714285
MDEO-12,0.19999999999999996
MINaaCH,1.8247043830136431
MINaasC,0.6774824496424423
MINaasN,2.257658648418999
MINdssC,0.06219557415354693
MINsCH3,1.6278102180201384
MINsssN,1.984831034265558
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.9285714285714287
SM1_Dzi,1.022017128129546
SM1_Dzm,0.9260316936439501
SM1_Dzp,-3.719133983223758
SM1_Dzv,-1.7559628408463377
SddssSe,0
SpAD_Dt,604.1539104568001
SpAbs_A,40.14469623009763
SpAbs_D,357.42951730666783
SpMAD_A,1.3381565410032543
SpMAD_D,11.914317243555594
SpMax_A,2.444548185979275
SpMax_D,178.71475865333392
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,47.36
TpiPC10,8.649793682136
VAdjMat,6.087462841250339
VE1_DzZ,5.396115277137165
VE1_Dzi,5.393976590957324
VE1_Dzm,5.396107987372729
VE1_Dzp,5.378878511529991
VE1_Dzv,5.390131625452889
VE2_DzZ,0.17987050923790548
VE2_Dzi,0.17979921969857748
VE2_Dzm,0.17987026624575764
VE2_Dzp,0.17929595038433305
VE2_Dzv,0.17967105418176296
VE3_DzZ,2.78429159022819
VE3_Dzi,2.783895173546295
VE3_Dzm,2.784290239299052
VE3_Dzp,2.7810921860060676
VE3_Dzv,2.783182093597503
VR1_DzZ,197.42718342365765
VR1_Dzi,197.75465516061277
VR1_Dzm,197.42840658512068
VR1_Dzp,199.47963878077178
VR1_Dzv,198.24419562592414
VR2_DzZ,6.580906114121921
VR2_Dzi,6.591821838687093
VR2_Dzm,6.58094688617069
VR2_Dzp,6.649321292692393
VR2_Dzv,6.608139854197471
VR3_DzZ,6.383982113500071
VR3_Dzi,6.3856394356740065
VR3_Dzm,6.383988308987708
VR3_Dzp,6.39432445854016
VR3_Dzv,6.388111870701111
Xch-3dv,0.28867513459481287
Xch-4dv,0.2041241452319315
Xch-5dv,0.19921154788121845
Xch-6dv,0.30200629574532784
Xch-7dv,0.30605746724139127
Xpc-4dv,1.6152086211535845
Xpc-5dv,2.2548587357081957
Xpc-6dv,2.646529808499607
Zagreb1,164.0
Zagreb2,195.0
fragCpx,286.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,1
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,1
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,34
nBondsS,43
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,5
naHRing,1
AATS0are,5.95973157894737
AATS1are,6.227868852459016
AATS2are,6.159092523364485
AATS3are,5.9745298507462685
AATS4are,6.024463768115941
AATS5are,6.020846153846154
AATS6are,5.911910273972603
AATS7are,5.886586
AATS8are,5.741168918918918
AATSC0dv,3.5537088334872267
AATSC0pe,0.08662480763311782
AATSC0se,0.05041926746691288
AATSC1dv,1.167315037666066
AATSC1pe,0.0067315340407389694
AATSC1se,0.0009236695477549072
AATSC2dv,0.1723118256372198
AATSC2pe,-0.00017368449817765978
AATSC2se,0.00038497913089001034
AATSC3dv,-0.0907604176715682
AATSC3pe,-0.0014278974472053173
AATSC3se,-0.002198076579245972
AATSC4dv,-0.33644465855714806
AATSC4pe,-0.013104530490987157
AATSC4se,-0.008648308911103087
AATSC5dv,-0.12671828018088402
AATSC5pe,0.007813842839216838
AATSC5se,0.007174284489902212
AATSC6dv,-0.6272488479068373
AATSC6pe,-0.007731128229128438
AATSC6se,-0.004047457805773747
AATSC7dv,-0.5449369036626653
AATSC7pe,-0.013585602954755286
AATSC7se,-0.005747578110187747
AATSC8dv,0.23623900909219453
AATSC8pe,0.008451970460765443
AATSC8se,0.004641902755941541
AETA_eta,0.8647274812288102
ATSC0are,5.066592982456138
ATSC1are,0.32024435210834784
ATSC2are,0.04223598030164169
ATSC3are,-0.33070104647583404
ATSC4are,-2.0534496768236297
ATSC5are,1.2441721452754757
ATSC6are,-1.101534656817479
ATSC7are,-1.8674394275161563
ATSC8are,1.3375533087103646
BCUTZ-1h,8.0221725799114
BCUTZ-1l,5.687098714931866
BCUTc-1h,0.4052935149922888
BCUTc-1l,-0.5292888396690473
BCUTd-1h,3.1906993515989477
BCUTd-1l,0.9780197387903692
BCUTi-1h,14.557948103819994
BCUTi-1l,10.948000247957806
BCUTm-1h,16.010285041797577
BCUTm-1l,11.698518164021449
BCUTp-1h,1.997316975378697
BCUTp-1l,0.7517893693044654
BCUTs-1h,7.008271451118684
BCUTs-1l,1.2381440300770539
BCUTv-1h,20.902975844818428
BCUTv-1l,14.702491679970542
BalabanJ,1.1762485215683114
Diameter,15
ETA_beta,37.75
GATS1are,0.7274186892436869
GATS2are,1.046260419830451
GATS3are,0.999250784986299
GATS4are,1.4118660704357466
GATS5are,0.9192394818015412
GATS6are,1.0727643394275066
GATS7are,1.112021435214778
GATS8are,0.6911019781058055
HybRatio,0.36
Lipinski,True
LogEE_Dt,302.07695522840004
MATS1are,0.059062317320155766
MATS2are,0.004440763445230221
MATS3are,-0.027764484171550755
MATS4are,-0.16740322340590405
MATS5are,0.10767030918359356
MATS6are,-0.08487976103929014
MATS7are,-0.14005999394728028
MATS8are,0.10167360513946179
MAXssCH2,1.2104590110199778
MAXsssCH,0.6239404266068224
MINssCH2,0.6051079459561601
MINsssCH,0.6239404266068224
NsssssAs,0
RotRatio,0.20588235294117646
SM1_Dzpe,1.0009944920440637
SM1_Dzse,0.9177785797741316
SMR_VSA1,9.53140013787187
SMR_VSA2,0.0
SMR_VSA3,14.450987899589041
SMR_VSA4,5.917906046161393
SMR_VSA5,38.7727993035292
SMR_VSA6,13.65455394719011
SMR_VSA7,71.67908760069989
SMR_VSA8,0.0
SMR_VSA9,17.00689131982936
SpAD_DzZ,286.28354383812973
SpAD_Dzi,279.46505187313494
SpAD_Dzm,286.3297130019903
SpAD_Dzp,373.0151452946476
SpAD_Dzv,341.78724851206437
SpAbs_Dt,604.1539104567998
SpDiam_A,4.801508550507142
SpDiam_D,263.7772723750137
SpMAD_Dt,20.138463681893334
SpMax_Dt,302.07695522840004
SsssssAs,0
VE1_Dzpe,5.3960595062659396
VE1_Dzse,5.396118863854358
VE2_Dzpe,0.17986865020886464
VE2_Dzse,0.1798706287951453
VE3_Dzpe,2.7842812548004665
VE3_Dzse,2.7842922549130265
VMcGowan,311.790000000001
VR1_Dzpe,197.4344696320651
VR1_Dzse,197.42683651732628
VR2_Dzpe,6.581148987735503
VR2_Dzse,6.5808945505775425
VR3_Dzpe,6.384019018620393
VR3_Dzse,6.383980356362932
mZagreb1,7.611111111111111
mZagreb2,6.5277777777777795
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,1
n8FHRing,1
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,52
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.08888759618344101
AATSC1are,0.00524990741161226
AATSC2are,0.0003947287878658102
AATSC3are,-0.0024679182572823434
AATSC4are,-0.01488007012191036
AATSC5are,0.009570554963657505
AATSC6are,-0.007544757923407391
AATSC7are,-0.012449596183441042
AATSC8are,0.009037522356151111
AETA_beta,1.2583333333333333
BCUTdv-1h,6.022121125013011
BCUTdv-1l,0.9975681052851042
BCUTpe-1h,3.4892035736608698
BCUTpe-1l,2.2363883396887982
BCUTse-1h,3.7021144150396634
BCUTse-1l,2.4322779658636198
ETA_alpha,14.366666666666667
ETA_dBeta,-1.75
ETA_eta_B,0.2232090789224621
ETA_eta_F,27.67908629412798
ETA_eta_L,7.577289988361308
ETA_eta_R,53.620910730992286
ETA_psi_1,0.6053370786516856
LabuteASA,176.85703125684276
LogEE_DzZ,143.17272430001722
LogEE_Dzi,139.7665931741718
LogEE_Dzm,143.19572422411662
LogEE_Dzp,185.88771698345317
LogEE_Dzv,170.60096378255784
PEOE_VSA1,14.203872332441883
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,55.009290680482856
PEOE_VSA8,43.3788373956708
PEOE_VSA9,12.803725536125995
SM1_Dzare,1.1284318287575617
SpAD_Dzpe,284.36279004426865
SpAD_Dzse,286.55965311210946
SpAbs_DzZ,285.41687717146306
SpAbs_Dzi,278.51116922021424
SpAbs_Dzm,285.46541675458946
SpAbs_Dzp,375.4945679501302
SpAbs_Dzv,342.957890405962
SpDiam_Dt,430.77705197588966
SpMAD_DzZ,9.542784794604325
SpMAD_Dzi,9.315501729104499
SpMAD_Dzm,9.54432376673301
SpMAD_Dzp,12.433838176488253
SpMAD_Dzv,11.392908283735478
SpMax_DzZ,143.17272430001722
SpMax_Dzi,139.7665931741718
SpMax_Dzm,143.19572422411662
SpMax_Dzp,185.88771698345317
SpMax_Dzv,170.60096378255784
VE1_Dzare,5.396204582453788
VE2_Dzare,0.17987348608179293
VE3_Dzare,2.7843081400187426
VR1_Dzare,197.40745020485383
VR2_Dzare,6.580248340161794
VR3_Dzare,6.383882156621218
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,1
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4788888888888889
AETA_dBeta,-0.058333333333333334
AETA_eta_B,0.007440302630748737
AETA_eta_F,0.922636209804266
AETA_eta_L,0.2525763329453769
AETA_eta_R,1.7873636910330761
BCUTare-1h,3.543959921858602
BCUTare-1l,2.1865649459309644
ETA_beta_s,19.75
ETA_dPsi_A,0.10866292134831435
ETA_dPsi_B,0.0
ETA_eta_BR,0.653209078922462
ETA_eta_FL,7.113714495089326
ETA_eta_RL,14.691004483450634
LogEE_Dzpe,142.21476150520243
LogEE_Dzse,143.31041917538053
PEOE_VSA10,11.573916331283833
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,4.736862953800049
SlogP_VSA2,34.01272157613065
SlogP_VSA3,19.51033443475116
SlogP_VSA4,5.917906046161393
SlogP_VSA5,41.008309534243764
SlogP_VSA6,54.72778011930596
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,281.5600982328557
SpAbs_Dzpe,283.4285285183609
SpAbs_Dzse,285.7030597709871
SpDiam_DzZ,212.31598361903895
SpDiam_Dzi,206.8779206030655
SpDiam_Dzm,212.34850919081236
SpDiam_Dzp,272.9161281777481
SpDiam_Dzv,251.94967548240948
SpMAD_Dzpe,9.478759668142288
SpMAD_Dzse,9.551988437070316
SpMax_Dzpe,142.21476150520243
SpMax_Dzse,143.31041917538053
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.6583333333333333
AETA_eta_BR,0.021773635964082067
AETA_eta_FL,0.23712381650297754
AETA_eta_RL,0.48970014944835444
DetourIndex,4353
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,23.77562577705487
EState_VSA4,36.33116541299361
EState_VSA5,25.086869366777957
EState_VSA6,7.109797541277533
EState_VSA7,29.16537800469692
EState_VSA8,35.029411493250876
EState_VSA9,9.720841474747257
ETA_beta_ns,18.0
ETA_shape_p,0.05800464037122969
ETA_shape_x,0.0
ETA_shape_y,0.33410672853828305
GhoseFilter,True
LogEE_Dzare,140.81766351071977
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,280.506895192682
SpDiam_Dzpe,210.88808127046767
SpDiam_Dzse,212.52041332020465
SpMAD_Dzare,9.385336607761856
SpMax_Dzare,140.81766351071977
TopoPSA(NO),47.36
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.257658648418999
VSA_EState9,58.74234135158101
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.021111111111111094
FilterItLogS,-5.6540306103379745
SpDiam_Dzare,208.8540489172176
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5584795321637429
ETA_epsilon_2,0.7911111111111108
ETA_epsilon_3,0.4463414634146338
ETA_epsilon_4,0.5075117370892015
ETA_epsilon_5,0.7911111111111108
AETA_beta_ns_d,0.016666666666666666
ETA_dEpsilon_A,0.11213806874910909
ETA_dEpsilon_B,0.05096779507454141
ETA_dEpsilon_C,-0.06117027367456768
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.9
MDEDescriptor,"0.0,2.028429835772217,1.2096033658929934,0.0,22.567244828048175,29.379702950960606,0.0,6.486534291999109,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.14285714285714285"
APolDescriptor,66.90741099999997
BCUTDescriptor,"11.850000000000028,15.995930299564161,-0.3487344221838976,0.23418369266250483,4.868453447189157,10.765981221274732"
BPolDescriptor,37.67058899999999
TPSADescriptor,47.36
ALOGPDescriptor,"2.9270000000000023,8.567329000000013,116.02"
XLogPDescriptor,4.654
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,401.21032732000003
ChiPathDescriptor,"20.501424753254113,14.691004483450632,13.21019400144022,11.08580546300471,9.151230920343963,7.200355454376034,5.048706106815806,3.706358084947215,17.381387527629695,10.781067156990105,8.400703205533363,5.745484939701275,4.095548907048329,2.68355246551251,1.636633667652967,1.0597931307855235"
ChiChainDescriptor,"0.2886751345948129,0.20412414523193154,0.21407617506269555,0.6763463674541538,0.8742493292624298,0.2886751345948129,0.20412414523193154,0.10792445496369077,0.3020062957453278,0.3060574672413912"
AtomCountDescriptor,57
BondCountDescriptor,34
SmallRingDescriptor,"5,3,4,3,1,0,2,2,0,0,0"
ChiClusterDescriptor,"1.80482252542567,0.0,0.3591167563965419,0.0,0.9406777626470595,0.0,0.08842037632071457,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,10,3,3,4,1,0"
ZagrebIndexDescriptor,164.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.66
WeightedPathDescriptor,"61.906907088987666,2.063563569632922,15.429690409319404,5.3699094608486115,10.059780948470781"
FractionalPSADescriptor,0.11804282386337052
WienerNumbersDescriptor,"2594.0,44.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.218332198925396,6.546029910409599,8.65603027676899,1.6152086211535848,2.2548587357081957,2.451099837017668"
FractionalCSP3Descriptor,0.36
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,6,0,0,9,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.825259515570934,9.868055555555555,5.333333333333333"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2851.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.36
AutocorrelationDescriptorMass,"32.62887897491133,36.32573139684126,48.40535522836478,47.82055312778026,45.32200732823894"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.48816193186897794,-0.3092459862710911,0.11348045000273793,-0.0445480429384585,-0.09517829496038197"
EccentricConnectivityIndexDescriptor,779
AutocorrelationDescriptorPolarizability,"2075.5469092715775,2464.1884049978676,3323.2469685888027,3230.884760977942,3063.1609690000278"
