DLiP-ID,C1023Z
DLiP-Mol-ID,40821
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H26N2O3S/c1-21(2,3)23-19(26)17-14-10-5-4-6-12-16(14)27-20(17)22-18(25)13-9-7-8-11-15(13)24/h7-9,11,24H,4-6,10,12H2,1-3H3,(H,22,25)(H,23,26)"
Standard Inchi Key(RDKit),AEOVGNMLTZVBHQ-UHFFFAOYSA-N
Canonical SMILES(RDKit),CC(C)(C)NC(=O)c1c(NC(=O)c2ccccc2O)sc2c1CCCCC2
SMILES(SDF),
MW(SDF),
MW(RDKit),386.517
MW Monoisotopic(RDKit),386.166413692
MolLogP(RDKit),4.5032
XLogP(SDF),
XLogP(CDK),4.671
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),78.43
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),27
QED Weighted(RDKit),0.67958162128427
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,PA/PB1
Common Target Pref Name,PA/PB1
RDKit Descriptors
Ipc,882254.9103825141
qed,0.6795816212842698
Chi0,19.604083527755574
Chi1,12.75983881233692
TPSA,78.43
Chi0n,16.016893449582792
Chi0v,16.833390030510515
Chi1n,9.324560429053877
Chi1v,10.141057009981603
Chi2n,7.943973464328738
Chi2v,9.049145179851275
Chi3n,4.51263519684228
Chi3v,5.719868984980784
Chi4n,3.3101078585090273
Chi4v,4.591919438354322
MolMR,108.85720000000005
