DLiP-ID,C000DV
AATSC5c,-0.0036059958219236375
AATSC5d,-0.03172076008288722
AATSC5i,0.056627468122933095
AATSC5m,-5.743828543646429
AATSC5p,0.02718290523008258
AATSC5s,-0.5119778278774031
AATSC5v,1.0806608794983399
AATSC6Z,-1.5416666666666667
AATSC6c,0.0012542494694696643
AATSC6d,-0.014046631812992007
AATSC6i,-0.059086866884516004
AATSC6m,-7.522045099107625
AATSC6p,-0.049361470812510445
AATSC6s,0.003750150231356292
AATSC6v,-12.493689925622423
AATSC7Z,1.4736842105263157
AATSC7c,0.00271176505328853
AATSC7d,0.07884062508895276
AATSC7i,-0.01872251359559417
AATSC7m,6.988994704135944
AATSC7p,0.017752019425405673
AATSC7s,0.070495866265628
AATSC7v,6.6112063641644365
AATSC8Z,0.0
AATSC8c,-0.00791865992391643
AATSC8d,0.062439156300703076
AATSC8i,0.025734646888221312
AATSC8m,0.24645751368307084
AATSC8p,0.0248740275956951
AATSC8s,-0.28460579292109855
AATSC8v,5.799285725909075
ATS0are,283.59939999999995
ATS1are,296.94500000000005
ATS2are,508.29949999999997
ATS3are,611.3368000000003
ATS4are,677.8058
ATS5are,577.8379000000001
ATS6are,458.81199999999995
ATS7are,463.3210000000001
ATS8are,382.8179000000002
ATSC0dv,202.0
ATSC0pe,7.053186046511624
ATSC0se,4.732269767441859
ATSC1dv,68.0
ATSC1pe,-0.7796903731746917
ATSC1se,-0.813678831800973
ATSC2dv,64.0
ATSC2pe,1.5682851270957257
ATSC2se,0.940161062195781
ATSC3dv,39.0
ATSC3pe,0.987697620335314
ATSC3se,0.5957572936722554
ATSC4dv,-15.0
ATSC4pe,0.5153387236343964
ATSC4se,0.06480256787452668
ATSC5dv,-114.0
ATSC5pe,-3.6745153055705773
ATSC5se,-2.395569611681989
ATSC6dv,-8.0
ATSC6pe,0.13904196863169418
ATSC6se,0.6662318312601411
ATSC7dv,49.0
ATSC7pe,1.4303432666306117
ATSC7se,0.5448192017306644
ATSC8dv,-7.0
ATSC8pe,-1.815322390481342
ATSC8se,-1.5548242336398053
AXp-0dv,0.564465462515787
AXp-1dv,0.29600700209278563
AXp-2dv,0.16101249644766966
AXp-3dv,0.0780864473685845
AXp-4dv,0.03697572843885513
AXp-5dv,0.019051249838899602
AXp-6dv,0.009949173686765655
AXp-7dv,0.005268500751981147
BertzCT,737.6302383315938
ECIndex,504
ETA_eta,18.86109575384465
GATS1dv,0.4725472547254726
GATS1pe,0.8633854461885341
GATS1se,0.9401986862188073
GATS2dv,0.822107868681605
GATS2pe,0.8339517866783471
GATS2se,0.8774551155890942
GATS3dv,0.8752794634302141
GATS3pe,0.8906137559260648
GATS3se,0.9191793219515509
GATS4dv,1.0554455445544555
GATS4pe,1.0321207964733077
GATS4se,1.0732148946668003
GATS5dv,1.39587273334075
GATS5pe,1.4869426493087372
GATS5se,1.5661073799577352
GATS6dv,0.9053217821782179
GATS6pe,0.8976298027940531
GATS6se,0.8207936904591074
GATS7dv,0.8494658676393955
GATS7pe,0.8690025758127659
GATS7se,0.9156765429700049
GATS8dv,1.0603960396039604
GATS8pe,1.2608500529201716
GATS8se,1.3385225084968322
LogEE_A,4.039853737884002
LogEE_D,128.8999886948048
MATS1dv,0.32898289828982896
MATS1pe,-0.1080320485516723
MATS1se,-0.16803482687084434
MATS2dv,0.1792600312662845
MATS2pe,0.12580402824977482
MATS2se,0.11240551758436385
MATS3dv,0.08926860427978281
MATS3pe,0.06474767450299292
MATS3se,0.058208362362076375
MATS4dv,-0.03041018387553041
MATS4pe,0.029921722737240693
MATS4se,0.005607920885128925
MATS5dv,-0.27266659250194686
MATS5pe,-0.25170576925634613
MATS5se,-0.24457820326892454
MATS6dv,-0.023652365236523653
MATS6pe,0.01177325437621803
MATS6se,0.08407983363878474
MATS7dv,0.13724596143824908
MATS7pe,0.11473866684899653
MATS7se,0.06513850320221239
MATS8dv,-0.024834983498349835
MATS8pe,-0.18445296039724768
MATS8se,-0.2354664369393189
MAXaaCH,1.434894442344839
MAXaaNH,2.750881222987103
MAXaaaC,0.41789329337489534
MAXaasC,0.0007898803149735123
MAXaasN,1.565920519442345
MAXdssC,-0.4584642649785138
MAXsCH3,1.8411837998315064
MAXsNH2,5.663225931119392
MDEC-11,0.4999999999999999
MDEC-12,1.1429761718795197
MDEC-13,2.722692192700578
MDEC-22,2.406851949670727
MDEC-23,6.440236185841492
MDEC-33,4.921652852707192
MDEN-11,0.08333333333333334
MDEN-12,1.1171617133750793
MDEN-13,0.3535533905932738
MDEN-22,1.1447142425533319
MDEN-23,1.1905507889761497
MDEO-11,0.09090909090909091
MDEO-12,0.8297773030513044
MDEO-22,0.33333333333333337
MINaaCH,1.434894442344839
MINaaNH,2.750881222987103
MINaaaC,0.17790252751697588
MINaasC,0.0007898803149735123
MINaasN,1.565920519442345
MINdssC,-0.4584642649785138
MINsCH3,1.8411837998315064
MINsNH2,5.497175855761541
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8571428571428572
SM1_Dzi,2.0440342562590925
SM1_Dzm,1.8520633872879002
SM1_Dzp,-7.4382679664475155
SM1_Dzv,-3.5119256816926754
SddssSe,0
SpAD_Dt,401.9889204896415
SpAbs_A,28.210047164235768
SpAbs_D,257.7999773896097
SpMAD_A,1.2265237897493813
SpMAD_D,11.208694669113465
SpMax_A,2.4489921316174987
SpMax_D,128.8999886948048
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,151.14000000000001
TpiPC10,8.09408865367433
VAdjMat,5.584962500721156
VE1_DzZ,4.726426688551324
VE1_Dzi,4.727405188777549
VE1_Dzm,4.726454219731375
VE1_Dzp,4.749090647851418
VE1_Dzv,4.742249325674283
VE2_DzZ,0.20549681254570976
VE2_Dzi,0.2055393560338065
VE2_Dzm,0.20549800955353803
VE2_Dzp,0.20648220208049642
VE2_Dzv,0.20618475329018623
VE3_DzZ,2.38607858297164
VE3_Dzi,2.3862855890285317
VE3_Dzm,2.3860844079006367
VE3_Dzp,2.390862280096592
VE3_Dzv,2.3894206873644777
VR1_DzZ,123.00780674514934
VR1_Dzi,122.85941669986381
VR1_Dzm,123.00585872004753
VR1_Dzp,121.27053628139146
VR1_Dzv,121.86895246966714
VR2_DzZ,5.348165510658667
VR2_Dzi,5.341713769559297
VR2_Dzm,5.34808081391511
VR2_Dzp,5.2726320122344115
VR2_Dzv,5.298650107376832
VR3_DzZ,5.645156945766179
VR3_Dzi,5.64394987097822
VR3_Dzm,5.6451411090434656
VR3_Dzp,5.6309330098039005
VR3_Dzv,5.635855430260259
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.028867513459481287
Xch-6dv,0.06325535284204813
Xch-7dv,0.08180119195177832
Xpc-4dv,1.3054484332679763
Xpc-5dv,1.2075420298043638
Xpc-6dv,1.221189210555476
Zagreb1,114.0
Zagreb2,131.0
fragCpx,70.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,10
nBondsD,2
nBondsM,12
nBondsO,24
nBondsS,32
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,10
naHRing,2
AATS0are,6.595334883720929
AATS1are,6.748750000000001
AATS2are,6.688151315789473
AATS3are,6.573513978494627
AATS4are,6.4552933333333335
AATS5are,6.492560674157304
AATS6are,6.372388888888889
AATS7are,6.096328947368423
AATS8are,6.380298333333337
AATSC0dv,4.6976744186046515
AATSC0pe,0.16402758247701452
AATSC0se,0.11005278528934556
AATSC1dv,1.5454545454545454
AATSC1pe,-0.017720235753970266
AATSC1se,-0.018492700722749385
AATSC2dv,0.8421052631578947
AATSC2pe,0.020635330619680602
AATSC2se,0.01237054029204975
AATSC3dv,0.41935483870967744
AATSC3pe,0.01062040451973456
AATSC3se,0.006405992405078015
AATSC4dv,-0.14285714285714285
AATSC4pe,0.004907987844137108
AATSC4se,0.0006171673130907303
AATSC5dv,-1.2808988764044944
AATSC5pe,-0.0412866888266357
AATSC5se,-0.026916512490808866
AATSC6dv,-0.1111111111111111
AATSC6pe,0.0019311384532179749
AATSC6se,0.009253219878613071
AATSC7dv,0.6447368421052632
AATSC7pe,0.01882030613987647
AATSC7se,0.007168673706982427
AATSC8dv,-0.11666666666666667
AATSC8pe,-0.030255373174689033
AATSC8se,-0.025913737227330088
AETA_eta,0.8200476414715065
ATSC0are,7.702506976744182
ATSC1are,-1.1081885343428883
ATSC2are,1.7702504597079483
ATSC3are,1.0837825851811784
ATSC4are,0.4942318009734984
ATSC5are,-3.9492376960519198
ATSC6are,0.4555511087074102
ATSC7are,1.3982899945916702
ATSC8are,-2.1981004326663056
BCUTZ-1h,8.029428774584062
BCUTZ-1l,5.75895656180411
BCUTc-1h,0.5103704149641034
BCUTc-1l,-0.4916024889979995
BCUTd-1h,3.2696618709568246
BCUTd-1l,0.977124519000663
BCUTi-1h,14.565634196897047
BCUTi-1l,11.03610815705754
BCUTm-1h,16.01484694280301
BCUTm-1l,11.783642468078469
BCUTp-1h,1.939972270925976
BCUTp-1l,0.7413489839410726
BCUTs-1h,7.00936486488237
BCUTs-1l,1.2052928670374001
BCUTv-1h,20.80086030998448
BCUTv-1l,14.700620821933507
BalabanJ,1.6323221631994853
Diameter,13
ETA_beta,26.25
GATS1are,0.9113809572666521
GATS2are,0.8415417991204823
GATS3are,0.8976168435646745
GATS4are,1.0377296669945575
GATS5are,1.4925457198461602
GATS6are,0.8727878062251755
GATS7are,0.8682065625456762
GATS8are,1.2819826103129215
HybRatio,0.5384615384615384
Lipinski,True
LogEE_Dt,200.99446024482074
MATS1are,-0.1406038883910783
MATS2are,0.13003416665657594
MATS3are,0.06505723103619962
MATS4are,0.02627711867494261
MATS5are,-0.24771917349745431
MATS6are,0.035321648691714336
MATS7are,0.10271172262311008
MATS8are,-0.20451851778047908
MAXssCH2,0.18157383786848125
MAXsssCH,0.01076270445980576
MINssCH2,0.08938224363819591
MINsssCH,-0.6452381629113233
NsssssAs,0
RotRatio,0.2916666666666667
SM1_Dzpe,2.0019889840881278
SM1_Dzse,1.8355571595482634
SMR_VSA1,14.268263091671919
SMR_VSA2,0.0
SMR_VSA3,19.51903521063298
SMR_VSA4,11.651573523323577
SMR_VSA5,26.620131976028695
SMR_VSA6,18.94743140618802
SMR_VSA7,16.68112415388837
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,197.8927558106304
SpAD_Dzi,199.2900068901945
SpAD_Dzm,197.98319246252407
SpAD_Dzp,362.26460656529446
SpAD_Dzv,287.0391385450894
SpAbs_Dt,401.9889204896417
SpDiam_A,4.784259817945901
SpDiam_D,203.22401326340432
SpMAD_Dt,17.477779151723542
SpMax_Dt,200.99446024482074
SsssssAs,0
VE1_Dzpe,4.725888555564923
VE1_Dzse,4.726509302797084
VE2_Dzpe,0.2054734154593445
VE2_Dzse,0.20550040446943846
VE3_Dzpe,2.3859647202886713
VE3_Dzse,2.386096062037581
VMcGowan,234.16999999999973
VR1_Dzpe,123.03675849285212
VR1_Dzse,123.00312782714738
VR2_Dzpe,5.349424282297918
VR2_Dzse,5.34796207944119
VR3_Dzpe,5.645392283196277
VR3_Dzse,5.645118907473201
mZagreb1,9.138888888888888
mZagreb2,5.138888888888888
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,5
nBondsKS,39
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.17912806922660887
AATSC1are,-0.025186103053247463
AATSC2are,0.02329276920668353
AATSC3are,0.011653576184743854
AATSC4are,0.004706969533080937
AATSC5are,-0.04437345725901033
AATSC6are,0.006327098732047364
AATSC7are,0.018398552560416715
AATSC8are,-0.036635007211105096
AETA_beta,1.141304347826087
BCUTdv-1h,6.028700330512184
BCUTdv-1l,0.9889328125899015
BCUTpe-1h,3.5018815747273013
BCUTpe-1l,2.285772093862259
BCUTse-1h,3.714732992825012
BCUTse-1l,2.479221412145731
ETA_alpha,10.233333333333334
ETA_dBeta,-6.25
ETA_eta_B,0.5174589568577694
ETA_eta_F,19.837522417630616
ETA_eta_L,5.64704418479902
ETA_eta_R,38.69861817147527
ETA_psi_1,0.474497681607419
LabuteASA,131.34059646998088
LogEE_DzZ,99.0271232469301
LogEE_Dzi,99.73387449971722
LogEE_Dzm,99.0721207263615
LogEE_Dzp,180.63355210528746
LogEE_Dzv,143.31549346737228
PEOE_VSA1,25.925039382871677
PEOE_VSA2,14.156174015934997
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,0.0
PEOE_VSA6,13.847474399381248
PEOE_VSA7,5.917906046161393
PEOE_VSA8,0.0
PEOE_VSA9,12.934202039277459
SM1_Dzare,2.2568636575151233
SpAD_Dzpe,195.86741920852552
SpAD_Dzse,198.20400332796464
SpAbs_DzZ,196.19910702713756
SpAbs_Dzi,197.47577783351215
SpAbs_Dzm,196.29408318848354
SpAbs_Dzp,368.70537217702235
SpAbs_Dzv,290.14291261643723
SpDiam_Dt,300.8006647208467
SpMAD_DzZ,8.604032861331756
SpMAD_Dzi,8.664782908269325
SpMAD_Dzm,8.60796488967496
SpMAD_Dzp,15.750635068056281
SpMAD_Dzv,12.479962545438669
SpMax_DzZ,99.0271232469301
SpMax_Dzi,99.73387449971722
SpMax_Dzm,99.0721207263615
SpMax_Dzp,180.63355210528746
SpMax_Dzv,143.31549346737228
VE1_Dzare,4.724636604496265
VE2_Dzare,0.20541898280418544
VE3_Dzare,2.385699771821834
VR1_Dzare,123.11693167455543
VR2_Dzare,5.352910072806758
VR3_Dzare,5.646043690733444
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,9
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4449275362318841
AETA_dBeta,-0.2717391304347826
AETA_eta_B,0.022498215515555194
AETA_eta_F,0.862500974679592
AETA_eta_L,0.24552366020865304
AETA_eta_R,1.6825486161510985
BCUTare-1h,3.555738906270913
BCUTare-1l,2.2410171567034043
ETA_beta_s,16.25
ETA_dPsi_A,0.23950231839258096
ETA_dPsi_B,0.0
ETA_eta_BR,0.6894589568577694
ETA_eta_FL,5.249710420716307
ETA_eta_RL,10.896754605515326
LogEE_Dzpe,98.02075260357094
LogEE_Dzse,99.18180849700614
PEOE_VSA10,25.02671676192809
PEOE_VSA11,5.516700717616262
PEOE_VSA12,5.948339280986494
PEOE_VSA13,0.0
SlogP_VSA1,17.026601849376377
SlogP_VSA2,44.743945256758636
SlogP_VSA3,20.999079839171404
SlogP_VSA4,5.917906046161393
SlogP_VSA5,13.847474399381248
SlogP_VSA6,11.121857258836364
SlogP_VSA7,0.0
SlogP_VSA8,11.16387793838399
SlogP_VSA9,0.0
SpAD_Dzare,191.77900508358073
SpAbs_Dzpe,194.04782837251014
SpAbs_Dzse,196.529369268911
SpDiam_DzZ,158.09530342101584
SpDiam_Dzi,160.43093250690922
SpDiam_Dzm,158.1724658938274
SpDiam_Dzp,298.57753091945733
SpDiam_Dzv,233.02387415491629
SpMAD_Dzpe,8.515974748196761
SpMAD_Dzse,8.617565362085418
SpMax_Dzpe,98.02075260357094
SpMax_Dzse,99.18180849700614
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.7065217391304348
AETA_eta_BR,0.029976476385120406
AETA_eta_FL,0.22824827916157855
AETA_eta_RL,0.4737719393702316
DetourIndex,2252
EState_VSA1,17.570413012151818
EState_VSA2,37.32752672128947
EState_VSA3,5.647177220767728
EState_VSA4,0.0
EState_VSA5,6.3273200747645415
EState_VSA6,4.567099647791355
EState_VSA7,13.847474399381248
EState_VSA8,14.951935562841626
EState_VSA9,20.94106086192447
ETA_beta_ns,10.0
ETA_shape_p,0.2410423452768729
ETA_shape_x,0.0
ETA_shape_y,0.38110749185667747
GhoseFilter,False
LogEE_Dzare,95.98762704863884
SlogP_VSA10,5.948339280986494
SlogP_VSA11,0.0
SpAbs_Dzare,189.73929676474324
SpDiam_Dzpe,156.49970527767348
SpDiam_Dzse,158.34341267443432
SpMAD_Dzare,8.338217612329597
SpMax_Dzare,95.98762704863884
TopoPSA(NO),151.14000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.565920519442345
VSA_EState9,59.43407948055765
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.43478260869565216
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0550724637681159
FilterItLogS,-1.8716119164309803
SpDiam_Dzare,153.11953566730153
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6410852713178297
ETA_epsilon_2,0.9376811594202897
ETA_epsilon_3,0.4373134328358213
ETA_epsilon_4,0.6259259259259262
ETA_epsilon_5,0.8238095238095238
AETA_beta_ns_d,0.043478260869565216
ETA_dEpsilon_A,0.20377183848200836
ETA_dEpsilon_B,0.015159345391903445
ETA_dEpsilon_C,-0.18861249309010492
ETA_dEpsilon_D,0.11387163561076596
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.391304347826087
MDEDescriptor,"0.4999999999999999,1.1429761718795197,2.722692192700578,0.0,2.406851949670727,6.440236185841492,0.0,4.921652852707192,0.0,0.0,0.09090909090909091,0.8297773030513044,0.33333333333333337,0.08333333333333334,1.1171617133750793,0.3535533905932738,1.1447142425533319,1.1905507889761497,0.0"
APolDescriptor,46.02386
BCUTDescriptor,"11.988376904128272,15.997939966040972,-0.3623287268534637,0.300516628073696,4.588645933177701,9.517742505158967"
BPolDescriptor,31.572139999999994
TPSADescriptor,151.14000000000001
ALOGPDescriptor,"-1.1037999999999997,1.2183744399999992,76.46020000000001"
XLogPDescriptor,1.2799999999999998
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,324.15460328000006
ChiPathDescriptor,"16.98276318419594,10.896754605515328,9.937427283538563,7.889339358922321,5.956307061224675,4.0351388583479855,2.894190628920917,1.8104577357020568,12.9827056378631,7.104168050226855,5.313412382773099,3.2015443421119665,1.8118106935039013,1.009716241461679,0.5472045527721111,0.2792305398550008"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.24719387459906544,0.49138527681618005,0.0,0.0,0.028867513459481284,0.06325535284204813,0.08180119195177832"
AtomCountDescriptor,43
BondCountDescriptor,24
SmallRingDescriptor,"2,2,1,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.7246952720916284,0.0,0.5483548353823,0.0,0.7909546613188112,0.0,0.15779053283340574,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,1,0,4,1,1,0"
ZagrebIndexDescriptor,114.0
LargestChainDescriptor,14
MannholdLogPDescriptor,1.7899999999999996
WeightedPathDescriptor,"45.66238062247655,1.9853208966294151,28.70154416869548,11.049674661679209,17.651869507016244"
FractionalPSADescriptor,0.4662589963883606
WienerNumbersDescriptor,"1440.0,33.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0"
ChiPathClusterDescriptor,"3.94874740179814,5.510760588520728,6.721029049990154,1.305448433267977,1.2075420298043642,1.1443635121893585"
FractionalCSP3Descriptor,0.5384615384615384
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,3,0,0,1,2,0,0,1,1,2,0,0,2,0,0,0,1,0,0,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.32638888888889,8.909090909090908,5.234979179060083"
AromaticAtomsCountDescriptor,9
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,1430.1
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.5384615384615384
AutocorrelationDescriptorMass,"28.25775794982266,27.820553127780293,39.50502715398251,40.47364146738702,35.307006047981346"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.9236529004560073,-0.6044511686348794,0.15880985955180216,-0.013938498707164109,0.0418911778784959"
EccentricConnectivityIndexDescriptor,504
AutocorrelationDescriptorPolarizability,"1200.5003482911789,1361.9481816221992,1822.9018823331016,1682.782277849644,1349.4347058138426"
