DLiP-ID,C000E1
DLiP-Mol-ID,30683
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H13NO4S/c20-17(19-15-9-10-24-16(15)18(21)22)12-5-4-8-14(11-12)23-13-6-2-1-3-7-13/h1-11H,(H,19,20)(H,21,22)"
Standard Inchi Key(RDKit),ZGJBKTLOTKCFTO-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(Nc1ccsc1C(=O)O)c1cccc(Oc2ccccc2)c1
SMILES(SDF),
MW(SDF),
MW(RDKit),339.372
MW Monoisotopic(RDKit),339.056528896
MolLogP(RDKit),4.4909
XLogP(SDF),
XLogP(CDK),3.905
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),75.63
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.717904441407944
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,421611.4799593677
qed,0.7179044414079442
Chi0,16.94094682093905
Chi1,11.631030293135234
TPSA,75.63000000000001
Chi0n,12.431059718441297
Chi0v,13.247556299369023
Chi1n,7.083989059802176
Chi1v,7.963641871057071
Chi2n,4.865622870704922
Chi2v,5.781738948540212
Chi3n,3.1828007472474567
Chi3v,4.085202163683467
Chi4n,2.0932454848215656
Chi4v,2.7803089085382098
MolMR,92.18950000000001
MolWt,339.372
fr_SH,0
Kappa1,15.763447845860433
Kappa2,6.972423123727782
Kappa3,3.6117297344909076
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,0
fr_NH1,1
fr_NH2,0
