DLiP-ID,C100OM
AATSC6c,0.0029983701797078647
AATSC6d,-0.07158304498269898
AATSC6i,0.14994115931044036
AATSC6m,1.0333294311202426
AATSC6p,0.0008675366389652878
AATSC6s,0.09754261181596824
AATSC6v,-0.8023634895172789
AATSC7Z,-0.19156967599874175
AATSC7c,0.0025590767336424567
AATSC7d,-0.023788927335640142
AATSC7i,0.6959960261013926
AATSC7m,-1.100775046319596
AATSC7p,0.007447649036267916
AATSC7s,0.22813777917584144
AATSC7v,-2.4147433056603536
AATSC8Z,0.05976722239698029
AATSC8c,-0.003906386250415197
AATSC8d,-0.06991192198804654
AATSC8i,0.19488415212069388
AATSC8m,0.22984511745045533
AATSC8p,0.004365445125322071
AATSC8s,-0.008493236866939218
AATSC8v,0.1663112166377508
ATS0are,230.86450000000002
ATS1are,244.2228
ATS2are,371.6889
ATS3are,453.309
ATS4are,481.39
ATS5are,426.8799
ATS6are,319.23380000000003
ATS7are,299.4237
ATS8are,279.54599999999994
ATSC0dv,149.05882352941177
ATSC0pe,4.876861764705881
ATSC0se,3.42329094117647
ATSC1dv,31.64359861591695
ATSC1pe,0.8657669550173014
ATSC1se,0.7507953564013838
ATSC2dv,13.079584775086495
ATSC2pe,1.3110423875432526
ATSC2se,1.0602417439446363
ATSC3dv,-48.238754325259514
ATSC3pe,-1.1551006920415223
ATSC3se,-0.876090996539792
ATSC4dv,-67.09688581314879
ATSC4pe,-3.080317906574394
ATSC4se,-2.1061800795847745
ATSC5dv,-20.114186851211066
ATSC5pe,-1.6331551903114192
ATSC5se,-1.3237810034602073
ATSC6dv,2.799307958477508
ATSC6pe,1.0004716262975781
ATSC6se,0.7913159653979237
ATSC7dv,11.21799307958477
ATSC7pe,1.3491435986159175
ATSC7se,1.1949211349480966
ATSC8dv,14.688581314878897
ATSC8pe,0.41188477508650573
ATSC8se,0.34000289965397923
AXp-0dv,0.5134610666231777
AXp-1dv,0.26690910765988235
AXp-2dv,0.13754246648334437
AXp-3dv,0.07322329000270647
AXp-4dv,0.0381684315728769
AXp-5dv,0.020188399230973937
AXp-6dv,0.009772581363190095
AXp-7dv,0.005004842588619014
BertzCT,886.1378236671089
ECIndex,492
ETA_eta,13.087353816926669
GATS1dv,0.40588003157063934
GATS1pe,0.45358147788305686
GATS1se,0.4270232529026448
GATS2dv,0.6621906359228774
GATS2pe,0.4960495694339874
GATS2se,0.49109372915524285
GATS3dv,0.9788561280865938
GATS3pe,0.8759279003209377
GATS3se,0.8645036585292627
GATS4dv,1.1751819095912035
GATS4pe,1.25556517769957
GATS4se,1.2326786304616242
GATS5dv,1.1471981057616416
GATS5pe,1.1478180580206778
GATS5se,1.1045365599864978
GATS6dv,0.9247607537490135
GATS6pe,0.7358023300905295
GATS6se,0.6525457267246759
GATS7dv,0.8629143646408841
GATS7pe,0.7557113934768803
GATS7se,0.6908492560633002
GATS8dv,0.9308405682715075
GATS8pe,0.8390334189115106
GATS8se,0.8061370030826547
LogEE_A,4.066048954248754
LogEE_D,118.69215096729094
MATS1dv,0.2004954836446549
MATS1pe,0.16766290091861696
MATS1se,0.20713533130908385
MATS2dv,0.053275453827939974
MATS2pe,0.16321767140685173
MATS2se,0.1880407516456804
MATS3dv,-0.15718795805615066
MATS3pe,-0.11504302041599113
MATS3se,-0.12430433752697677
MATS4dv,-0.20965283108626787
MATS4pe,-0.29417865078803895
MATS4se,-0.28655483914988644
MATS5dv,-0.06951519934945348
MATS5pe,-0.1725130650319403
MATS5se,-0.1992082476714516
MATS6dv,0.01330242041568008
MATS6pe,0.14531217741077876
MATS6se,0.16373585684702732
MATS7dv,0.05815455262969072
MATS7pe,0.2137686290435197
MATS7se,0.26972529229878905
MATS8dv,0.0761462294611466
MATS8pe,0.06526217356289503
MATS8se,0.07674764368075962
MAXaaCH,1.788322450090127
MAXaasC,0.7032052574116066
MAXaasN,1.4960312736205594
MAXddsN,-0.4663934195195987
MAXdssC,-0.5188789474442712
MAXsNH2,5.260352666693062
MDEC-22,9.364055400158273
MDEC-23,16.173449004845036
MDEC-33,3.997601688705488
MDEN-12,0.3086066999241838
MDEN-13,0.2182178902359924
MDEN-22,1.0
MDEN-23,1.3212657272055228
MDEN-33,0.19999999999999996
MDEO-11,0.43067436424814404
MINaaCH,1.3932518929416475
MINaasC,0.0030075457384262094
MINaasN,1.4960312736205594
MINddsN,-0.4663934195195987
MINdssC,-0.5188789474442712
MINsNH2,5.260352666693062
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.4642857142857144
SM1_Dzi,1.6456504849231433
SM1_Dzm,1.460297629707019
SM1_Dzp,-5.8377918839265455
SM1_Dzv,-2.793606575391221
SddssSe,0
SpAD_Dt,376.9021767603341
SpAbs_A,29.656679088548792
SpAbs_D,237.384301934582
SpMAD_A,1.289420829936904
SpMAD_D,10.32105660585139
SpMax_A,2.407081174349548
SpMax_D,118.69215096729094
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,116.94
TpiPC10,8.869182801299656
VAdjMat,5.643856189774724
VE1_DzZ,4.7166062500016706
VE1_Dzi,4.714857635219775
VE1_Dzm,4.716598318925631
VE1_Dzp,4.6829550111409874
VE1_Dzv,4.703834371474824
VE2_DzZ,0.20506983695659436
VE2_Dzi,0.20499381022694674
VE2_Dzm,0.20506949212720135
VE2_Dzp,0.20360673961482553
VE2_Dzv,0.20451453789020974
VE3_DzZ,2.3839986490872778
VE3_Dzi,2.3836278445497827
VE3_Dzm,2.3839969675641046
VE3_Dzp,2.376838446244535
VE3_Dzv,2.38128712276588
VR1_DzZ,129.29741359639215
VR1_Dzi,129.44622200849997
VR1_Dzm,129.2983978207053
VR1_Dzp,132.12925292214504
VR1_Dzv,130.53871637641657
VR2_DzZ,5.621626678104007
VR2_Dzi,5.628096609065216
VR2_Dzm,5.621669470465448
VR2_Dzp,5.744750127049785
VR2_Dzv,5.675596364192025
VR3_DzZ,5.695024405391367
VR3_Dzi,5.696174643758905
VR3_Dzm,5.6950320174583045
VR3_Dzp,5.716689755232969
VR3_Dzv,5.70457898291179
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.08137544453027167
Xch-7dv,0.0903584784853417
Xpc-4dv,1.0374570842540034
Xpc-5dv,1.133278715896418
Xpc-6dv,1.2737669524985125
Zagreb1,120.0
Zagreb2,140.0
fragCpx,119.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,25
nBondsS,17
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.7901323529411775
AATS1are,6.783966666666667
AATS2are,6.6373017857142855
AATS3are,6.475842857142857
AATS4are,6.594383561643835
AATS5are,6.467877272727273
AATS6are,6.650704166666667
AATS7are,6.805084090909091
AATS8are,6.353318181818181
AATSC0dv,4.384083044982699
AATSC0pe,0.14343711072664356
AATSC0se,0.10068502768166088
AATSC1dv,0.8789888504421375
AATSC1pe,0.024049082083813927
AATSC1se,0.020855426566705106
AATSC2dv,0.23356401384083028
AATSC2pe,0.023411471206129512
AATSC2se,0.018932888284725648
AATSC3dv,-0.6891250617894217
AATSC3pe,-0.016501438457736033
AATSC3se,-0.012515585664854173
AATSC4dv,-0.9191354220979286
AATSC4pe,-0.04219613570649855
AATSC4se,-0.0288517819121202
AATSC5dv,-0.30476040683653133
AATSC5pe,-0.02474477561077908
AATSC5se,-0.02005728793121526
AATSC6dv,0.058318915801614746
AATSC6pe,0.020843158881199544
AATSC6se,0.01648574927912341
AATSC7dv,0.25495438817238114
AATSC7pe,0.030662354513998125
AATSC7se,0.02715729852154765
AATSC8dv,0.33383139351997493
AATSC8pe,0.009361017615602403
AATSC8se,0.007727338628499528
AETA_eta,0.5690153833446377
ATSC0are,5.423249999999998
ATSC1are,1.1170499999999994
ATSC2are,1.5326499999999998
ATSC3are,-1.3844999999999987
ATSC4are,-3.495374999999998
ATSC5are,-2.012099999999999
ATSC6are,1.2212999999999996
ATSC7are,1.7794499999999993
ATSC8are,0.5190000000000005
BCUTZ-1h,8.054540722294764
BCUTZ-1l,5.686702291682288
BCUTc-1h,0.45942408388352834
BCUTc-1l,-0.3878220217207258
BCUTd-1h,3.1615025898142566
BCUTd-1l,0.971528467798908
BCUTi-1h,14.75109911598509
BCUTi-1l,10.947680681752944
BCUTm-1h,16.027838738201414
BCUTm-1l,11.698313240755374
BCUTp-1h,1.995256631557932
BCUTp-1l,0.6692232742325698
BCUTs-1h,8.001937442758697
BCUTs-1l,1.468673456481403
BCUTv-1h,20.900626699444075
BCUTv-1l,14.651571333712601
BalabanJ,1.470468722683971
Diameter,13
ETA_beta,34.0
GATS1are,0.44944682616512244
GATS2are,0.5012283422565541
GATS3are,0.8825339312879071
GATS4are,1.260226990715394
GATS5are,1.1498133038307288
GATS6are,0.7175379154565988
GATS7are,0.7236827548056977
GATS8are,0.8143548610150741
HybRatio,0.0
Lipinski,True
LogEE_Dt,188.45108838016705
MATS1are,0.1945312620046405
MATS2are,0.1715829991241415
MATS3are,-0.12399786632949399
MATS4are,-0.3001858436753475
MATS5are,-0.1911282650876068
MATS6are,0.1595145899598949
MATS7are,0.2535434555763694
MATS8are,0.07394928401704791
NsssssAs,0
RotRatio,0.16
SM1_Dzpe,1.5820838433292534
SM1_Dzse,1.44679936621724
SMR_VSA1,9.717848232889493
SMR_VSA2,0.0
SMR_VSA3,14.993869839101091
SMR_VSA4,5.733667477162185
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,70.40554987976853
SMR_VSA8,0.0
SMR_VSA9,16.944765761229018
SpAD_DzZ,170.6126982645788
SpAD_Dzi,165.82344878910567
SpAD_Dzm,170.64233571885535
SpAD_Dzp,237.0853088461417
SpAD_Dzv,211.2170990576616
SpAbs_Dt,376.90217676033427
SpDiam_A,4.726018195831047
SpDiam_D,182.28721414176457
SpMAD_Dt,16.38705116349279
SpMax_Dt,188.45108838016705
SsssssAs,0
VE1_Dzpe,4.716584808308104
VE1_Dzse,4.716604478515586
VE2_Dzpe,0.205068904709048
VE2_Dzse,0.20506975993546026
VE3_Dzpe,2.383994103076615
VE3_Dzse,2.3839982735023075
VMcGowan,214.1399999999998
VR1_Dzpe,129.29178519232346
VR1_Dzse,129.29869040941188
VR2_Dzpe,5.6213819648836285
VR2_Dzse,5.6216821917135595
VR3_Dzpe,5.694980873765948
VR3_Dzse,5.695034280350812
mZagreb1,7.638888888888889
mZagreb2,5.027777777777779
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,26
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1595073529411764
AATSC1are,0.03102916666666665
AATSC2are,0.027368749999999997
AATSC3are,-0.01977857142857141
AATSC4are,-0.04788184931506846
AATSC5are,-0.03048636363636362
AATSC6are,0.02544374999999999
AATSC7are,0.04044204545454544
AATSC8are,0.011795454545454555
AETA_beta,1.4782608695652173
BCUTdv-1h,7.004120129796497
BCUTdv-1l,2.7771230552487154
BCUTpe-1h,3.553069735533892
BCUTpe-1l,2.2355661145929213
BCUTse-1h,3.7569329440856714
BCUTse-1l,2.43146182496819
ETA_alpha,10.500000000000002
ETA_dBeta,5.0
ETA_eta_B,0.3724996667149014
ETA_eta_F,25.003259313103097
ETA_eta_L,3.9186065780836024
ETA_eta_R,38.090613130029766
ETA_psi_1,0.5147058823529413
LabuteASA,129.86025717189
LogEE_DzZ,85.37001372856267
LogEE_Dzi,82.98327441563646
LogEE_Dzm,85.38465906071929
LogEE_Dzp,117.2735692309129
LogEE_Dzv,105.00124375157182
PEOE_VSA1,5.733667477162185
PEOE_VSA2,14.908855452837393
PEOE_VSA3,4.681802935145185
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,17.34611923257809
PEOE_VSA7,24.26546827384644
PEOE_VSA8,23.259637120317212
PEOE_VSA9,16.807540895114307
SM1_Dzare,1.7854816193578409
SpAD_Dzpe,169.3366297913376
SpAD_Dzse,170.79609876631739
SpAbs_DzZ,169.2757417428396
SpAbs_Dzi,164.42781039335182
SpAbs_Dzm,169.3090204917315
SpAbs_Dzp,240.38493034575237
SpAbs_Dzv,212.79609407853494
SpDiam_Dt,275.12036814440745
SpMAD_DzZ,7.417943402807774
SpMAD_Dzi,7.2097151647437245
SpMAD_Dzm,7.419231987776319
SpMAD_Dzp,10.308056906353986
SpMAD_Dzv,9.18335213294181
SpMax_DzZ,85.37001372856267
SpMax_Dzi,82.98327441563646
SpMax_Dzm,85.38465906071929
SpMax_Dzp,117.2735692309129
SpMax_Dzv,105.00124375157182
VE1_Dzare,4.716753328667389
VE2_Dzare,0.20507623168119082
VE3_Dzare,2.3840298317565067
VR1_Dzare,129.26263072770718
VR2_Dzare,5.620114379465529
VR3_Dzare,5.694755354780815
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45652173913043487
AETA_dBeta,0.21739130434782608
AETA_eta_B,0.016195637683256582
AETA_eta_F,1.0870982310044826
AETA_eta_L,0.17037419904711315
AETA_eta_R,1.6561136143491202
BCUTare-1h,3.6075883813650305
BCUTare-1l,2.1858249215483645
ETA_beta_s,14.5
ETA_dPsi_A,0.19929411764705862
ETA_dPsi_B,0.0
ETA_eta_BR,0.6304996667149014
ETA_eta_FL,7.123107317574592
ETA_eta_RL,11.041713895658194
LogEE_Dzpe,84.73710114972658
LogEE_Dzse,85.460953703429
PEOE_VSA10,5.693927994848461
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,5.687386274683562
SlogP_VSA1,5.733667477162185
SlogP_VSA2,25.824360617270266
SlogP_VSA3,0.0
SlogP_VSA4,10.114318268765572
SlogP_VSA5,10.357988675768818
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,16.944765761229018
SlogP_VSA9,0.0
SpAD_Dzare,167.5186339469908
SpAbs_Dzpe,167.89211845612402
SpAbs_Dzse,169.47510804064078
SpDiam_DzZ,131.81998464848263
SpDiam_Dzi,128.09991459218128
SpDiam_Dzm,131.84106241612875
SpDiam_Dzp,177.10471669916416
SpDiam_Dzv,160.2700851624416
SpMAD_Dzpe,7.362462164840765
SpMAD_Dzse,7.4259173376659735
SpMax_Dzpe,84.73710114972658
SpMax_Dzse,85.460953703429
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6304347826086957
AETA_eta_BR,0.02741302898760441
AETA_eta_FL,0.30970031815541704
AETA_eta_RL,0.4800745172025302
DetourIndex,2124
EState_VSA1,10.830490778169176
EState_VSA2,5.687386274683562
EState_VSA3,22.508217252926013
EState_VSA4,0.0
EState_VSA5,16.814537072068404
EState_VSA6,42.595045982382736
EState_VSA7,0.0
EState_VSA8,10.312066903955905
EState_VSA9,5.733667477162185
ETA_beta_ns,19.5
ETA_shape_p,0.1333333333333333
ETA_shape_x,0.0
ETA_shape_y,0.36190476190476184
GhoseFilter,True
LogEE_Dzare,83.83694660911966
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,165.88841159888153
SpDiam_Dzpe,130.87406215865883
SpDiam_Dzse,131.95551038011084
SpMAD_Dzare,7.28341886726047
SpMax_Dzare,83.83694660911966
TopoPSA(NO),116.94
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.4960312736205594
VSA_EState9,61.50396872637945
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8478260869565217
EState_VSA10,14.908855452837393
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04347826086956514
FilterItLogS,-3.291314237326996
SpDiam_Dzare,129.5498020286225
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.697058823529412
ETA_epsilon_2,0.8869565217391304
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.5812500000000004
ETA_epsilon_5,0.84
AETA_beta_ns_d,0.021739130434782608
ETA_dEpsilon_A,0.25552036199095
ETA_dEpsilon_B,0.11580882352941158
ETA_dEpsilon_C,-0.13971153846153844
ETA_dEpsilon_D,0.04695652173913045
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.7391304347826086
MDEDescriptor,"0.0,0.0,0.0,0.0,9.364055400158273,16.173449004845036,0.0,3.997601688705488,0.0,0.0,0.43067436424814404,0.0,0.0,0.0,0.3086066999241838,0.2182178902359924,1.0,1.3212657272055228,0.19999999999999996"
APolDescriptor,41.640723
BCUTDescriptor,"11.85000000000001,15.996933572216367,-0.275328340196979,0.22841871104081474,3.6877443814045567,9.83132999950386"
BPolDescriptor,15.559276999999996
TPSADescriptor,116.94
ALOGPDescriptor,"3.3911,11.49955921,79.7568"
XLogPDescriptor,2.258
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,309.08618930000006
ChiPathDescriptor,"16.396976746569035,11.041713895658194,10.182870792170464,8.304523922768595,6.492529609212167,4.983651044390354,3.6119184775592634,2.6795250052656208,11.638746840510409,6.671849834948602,4.80419218423419,3.3037902352015527,2.098971117658744,1.370583227974283,0.7424328036995484,0.4091687460095355"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.30274943015462097,0.4241838895256699,0.0,0.0,0.025819888974716113,0.08137544453027167,0.09611144462941248"
AtomCountDescriptor,34
BondCountDescriptor,25
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.6666666666666667,0.0,0.49999999999999994,0.0,0.5402637105690494,0.0,0.06040343815154394,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,11,2,0,0,0,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.23
WeightedPathDescriptor,"46.7284719459622,2.031672693302704,22.438525717052705,7.2577838330918025,15.180741883960895"
FractionalPSADescriptor,0.3783410713524235
WienerNumbersDescriptor,"1315.0,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.8799939708726057,4.906146970071409,6.005595879789835,1.0153660547013275,1.1188984796193566,1.1513824006456495"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,7.92,4.345679012345679"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,790.08
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"27.123308613005236,27.989885439720986,39.51218813026662,38.15291699414116,34.31909892732162"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.2743374825325744,-0.0681499793272414,-0.038594186036810564,-0.0035126129670686327,0.0028551367747658364"
EccentricConnectivityIndexDescriptor,492
AutocorrelationDescriptorPolarizability,"1345.8183608389566,1576.9242828309973,2173.281588241225,2042.3021454083778,1761.4498853637392"
