DLiP-ID,C000OP
Mm,0.7900566456057255
Mp,0.7257561321800844
Mv,0.7311595087862133
SZ,22.0
Si,29.708088949672742
Sm,21.33152943135459
Sp,19.59541556886228
Sv,19.74130673722776
nB,0
nC,14
nF,0
nH,8
nI,0
nN,0
nO,5
nP,0
nS,0
nX,0
ABC,15.032230372944463
AMW,9.482858272444446
IC0,1.461827895376681
IC1,2.9221488556685045
IC2,3.528242484431478
IC3,4.060262039120377
IC4,4.3104430577190245
IC5,4.458591205867173
MID,38.69416853710522
Mpe,1.0239651416122004
Mse,1.0446170861320168
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,64.74340000000002
SdO,24.477260015117157
SdS,0
Spe,27.647058823529413
SsF,0
SsI,0
Sse,28.204661325564455
StN,0
fMF,0.5185185185185185
nBr,0
nCl,0
AMID,2.0365351861634324
BIC0,0.2806106116663914
BIC1,0.5609319540027605
BIC2,0.6772769111842323
BIC3,0.7794027039207734
BIC4,0.8274271320209071
BIC5,0.8558654609107681
CIC0,3.2930596067867874
CIC1,1.8327386464949638
CIC2,1.22664501773199
CIC3,0.6946254630430913
CIC4,0.44444444444444375
CIC5,0.29629629629629495
GGI1,3.5
GGI2,2.88888888888889
GGI3,2.4375
GGI4,2.324444444444445
GGI5,0.8472222222222222
GGI6,0.24408163265306126
GGI7,0.10243055555555555
GGI8,0.02040816326530612
GGI9,0.0
JGI1,0.16666666666666666
JGI2,0.09027777777777782
JGI3,0.06414473684210525
JGI4,0.06641269841269842
JGI5,0.03388888888888889
JGI6,0.018775510204081632
JGI7,0.01707175925925926
JGI8,0.02040816326530612
JGI9,0.0
MIC0,13.633607188059996
MIC1,28.778990989530982
MIC2,36.05878156460304
MIC3,40.05011351813437
MIC4,41.11733302191883
MIC5,43.192147836733646
MPC2,32
MPC3,47
MPC4,66
MPC5,88
MPC6,94
MPC7,102
MPC8,104
MPC9,108
Mare,1.0385185185185184
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,3
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.21898726317042375
RPCG,0.12668957635928255
SIC0,0.3074369045979639
SIC1,0.6145568858020153
SIC2,0.7420243870808998
SIC3,0.853913375925921
SIC4,0.9065289253968213
SIC5,0.9376859502645477
SaaN,0
SaaO,0
SaaS,0
Sare,28.039999999999996
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,28.913258377425045
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,39.46935317517039
TIC1,78.89801910304962
TIC2,95.2625470796499
TIC3,109.62707505625018
TIC4,116.38196255841366
TIC5,120.38196255841368
Vabc,214.69033841403697
WPol,38
apol,32.724343999999995
bpol,9.761655999999997
nRot,0
ABCGG,12.70737636380746
ATS0Z,832.0
ATS0d,114.0
ATS0i,4181.718630466492
ATS0m,3307.666211
ATS0p,45.817523238792006
ATS0s,259.0
ATS0v,7259.860464759842
ATS1Z,870.0
ATS1d,145.0
ATS1i,4116.591908167951
ATS1m,3377.9622969999996
ATS1p,58.49112550799999
ATS1s,131.66666666666669
ATS1v,9109.641912097379
ATS2Z,1350.0
ATS2d,225.0
ATS2i,6313.502238397699
ATS2m,5252.842695999999
ATS2p,89.22527602999997
ATS2s,202.33333333333337
ATS2v,13836.242872060213
ATS3Z,1715.0
ATS3d,253.0
ATS3i,8982.953386629746
ATS3m,6613.368125999998
ATS3p,103.08671626654699
ATS3s,328.11111111111114
ATS3v,16276.455336126483
ATS4Z,1724.0
ATS4d,214.0
ATS4i,9819.697699973247
ATS4m,6573.394475
ATS4p,91.80550974939598
ATS4s,443.11111111111126
ATS4v,14856.675451009902
ATS5Z,1343.0
ATS5d,157.0
ATS5i,8706.250579232797
ATS5m,5010.2398090000015
ATS5p,70.68896816854699
ATS5s,456.11111111111126
ATS5v,11241.050926664628
ATS6Z,745.0
ATS6d,101.0
ATS6i,6352.9985752246475
ATS6m,2630.536053
ATS6p,49.02164572484898
ATS6s,228.33333333333337
ATS6v,7260.875112529162
ATS7Z,400.0
ATS7d,61.0
ATS7i,4861.453962094497
ATS7m,1327.5096379999998
ATS7p,31.511839875396003
ATS7s,122.66666666666666
ATS7v,4280.681202465727
ATS8Z,129.0
ATS8d,28.0
ATS8i,3260.3618333596432
ATS8m,348.53402099999994
ATS8p,14.385512447942999
ATS8s,56.66666666666667
ATS8v,1651.5265501878307
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,10
C2SP3,0
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.0
JGI10,0.0
JGT10,0.47764620131678404
Kier1,13.959183673469388
Kier2,5.080078125
Kier3,2.0860117700316887
MAXdO,12.24435185185185
MID_C,29.78401267761953
MID_N,0.0
MID_O,8.9101558594857
MID_X,0.0
MID_h,8.9101558594857
MINdO,12.232908163265307
MPC10,86
MWC01,21.0
MWC02,4.672828834461906
MWC03,5.579729825986222
MWC04,6.511745329644728
MWC05,7.4377951216719325
MWC06,8.373553741214627
MWC07,9.305559638557117
MWC08,10.242349787976345
MWC09,11.176627213212772
MWC10,12.113699647979752
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.5788000000000004
SRW02,3.7612001156935624
SRW03,0.0
SRW04,5.14166355650266
SRW05,0.0
SRW06,6.748759547491679
SRW07,0.0
SRW08,8.46695197497949
SRW09,0.0
SRW10,10.245053934794061
SaaCH,6.967465828924161
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,-2.197706443688586
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.160277777777777
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.9484769049337
VE1_D,4.303953091244758
VE2_A,0.20781457394387895
VE2_D,0.22652384690761887
VE3_A,2.0151837970373925
VE3_D,2.101387810098126
VR1_A,103.17827942456987
VR1_D,99.55724919714488
VR2_A,5.430435759187888
VR2_D,5.2398552209023626
VR3_A,5.2783122463756404
VR3_D,5.242586733691296
WPath,592
Xc-3d,1.5431425391787885
Xc-4d,0.0
Xc-5d,0.656827706205938
Xc-6d,0.0
Xp-0d,13.731686328639373
Xp-1d,9.019744507803583
Xp-2d,8.534487107767804
Xp-3d,7.789566561972768
Xp-4d,6.830242806831136
Xp-5d,5.665993084144749
Xp-6d,3.650470970247434
Xp-7d,2.5384422561305753
ZMIC0,63.451962807339996
ZMIC1,49.2018767332177
ZMIC2,37.127707802944464
ZMIC3,30.712672701451268
ZMIC4,28.959957422471565
ZMIC5,26.103037049857598
nAcid,0
nAtom,27
nBase,0
nRing,3
piPC1,3.4011973816621555
piPC2,4.07753744390572
piPC3,4.757891273005756
piPC4,5.37989735354046
piPC5,5.95518949124327
piPC6,6.2167308438031705
piPC7,6.577904819919806
piPC8,6.875167519076393
piPC9,7.2471918675673646
AATS0Z,30.814814814814813
AATS0d,4.222222222222222
AATS0i,154.87846779505526
AATS0m,122.50615596296296
AATS0p,1.6969453051404446
AATS0s,9.592592592592593
AATS0v,268.8837209170312
AATS1Z,30.0
AATS1d,5.0
AATS1i,141.9514451092397
AATS1m,116.48145851724136
AATS1p,2.016935362344827
AATS1s,4.540229885057472
AATS1v,314.1255831757717
AATS2Z,30.0
AATS2d,5.0
AATS2i,140.3000497421711
AATS2m,116.72983768888886
AATS2p,1.9827839117777772
AATS2s,4.496296296296297
AATS2v,307.4720638235603
AATS3Z,28.114754098360656
AATS3d,4.147540983606557
AATS3i,147.2615309283565
AATS3m,108.41587091803275
AATS3p,1.6899461683040489
AATS3s,5.378870673952641
AATS3v,266.8271366578112
AATS4Z,26.9375
AATS4d,3.34375
AATS4i,153.43277656208198
AATS4m,102.709288671875
AATS4p,1.4344610898343122
AATS4s,6.923611111111113
AATS4v,232.13555392202971
AATS5Z,24.418181818181818
AATS5d,2.8545454545454545
AATS5i,158.29546507695994
AATS5m,91.09526925454549
AATS5p,1.2852539667008545
AATS5s,8.292929292929296
AATS5v,204.38274412117505
AATS6Z,18.625
AATS6d,2.525
AATS6i,158.8249643806162
AATS6m,65.76340132499999
AATS6p,1.2255411431212244
AATS6s,5.708333333333334
AATS6v,181.52187781322905
AATS7Z,13.333333333333334
AATS7d,2.033333333333333
AATS7i,162.0484654031499
AATS7m,44.25032126666666
AATS7p,1.0503946625132001
AATS7s,4.088888888888889
AATS7v,142.68937341552424
AATS8Z,6.7894736842105265
AATS8d,1.4736842105263157
AATS8i,171.59799122945492
AATS8m,18.34389584210526
AATS8p,0.757132234102263
AATS8s,2.9824561403508776
AATS8v,86.92245000988582
AMID_C,1.5675796146115542
AMID_N,0.0
AMID_O,0.46895557155187895
AMID_X,0.0
AMID_h,0.46895557155187895
ATS0dv,336.0
ATS0pe,188.923
ATS0se,226.07351600000007
ATS1dv,327.0
ATS1pe,198.65399999999997
ATS1se,234.81933999999998
ATS2dv,512.0
ATS2pe,303.7050000000001
ATS2se,358.759408
ATS3dv,649.0
ATS3pe,419.37409999999994
ATS3se,499.45980000000003
ATS4dv,639.0
ATS4pe,453.83179999999993
ATS4se,542.8146199999999
ATS5dv,460.0
ATS5pe,395.52500000000003
ATS5se,476.01586
ATS6dv,191.0
ATS6pe,273.7606
ATS6se,334.1103719999999
ATS7dv,81.0
ATS7pe,191.401
ATS7se,238.56428000000002
ATS8dv,15.0
ATS8pe,112.19399999999999
ATS8se,144.771228
ATSC0Z,186.66666666666669
ATSC0c,1.3891006411093907
ATSC0d,21.40740740740741
ATSC0i,37.0903167725647
ATSC0m,876.3661602962962
ATSC0p,6.155201378409186
ATSC0s,102.51851851851853
ATSC0v,1146.79881223371
ATSC1Z,-20.86419753086421
ATSC1c,-0.6842383715429529
ATSC1d,9.266117969821673
ATSC1i,11.100821247326019
ATSC1m,-88.75388313305913
ATSC1p,1.8392568641765052
ATSC1s,-20.44581618655693
ATSC1v,227.9951559878494
ATSC2Z,5.5555555555555305
ATSC2c,-0.04868853305675698
ATSC2d,1.543209876543211
ATSC2i,-3.557849482637864
ATSC2m,26.008928543209677
ATSC2p,-0.5094028935951583
ATSC2s,-7.1111111111111125
ATSC2v,-26.45002523497928
ATSC3Z,34.30864197530861
ATSC3c,-0.0830014635449228
ATSC3d,-6.327846364883403
ATSC3i,-11.121477016420808
ATSC3m,158.9602364046638
ATSC3p,-1.5873591403137504
ATSC3s,-10.887517146776407
ATSC3v,-54.62372160809072
ATSC4Z,22.12345679012343
ATSC4c,-0.1325487500310133
ATSC4d,-14.66941015089163
ATSC4i,-16.622274993251814
ATSC4m,95.55838433470505
ATSC4p,-2.6264674786645865
ATSC4s,2.7338820301783273
ATSC4v,-277.91779851727784
ATSC5Z,-45.98765432098765
ATSC5c,0.5480094712615468
ATSC5d,-8.089163237311384
ATSC5i,-0.4001609395431944
ATSC5m,-226.4467365665294
ATSC5p,-0.5306800263078597
ATSC5s,33.388203017832645
ATSC5v,-357.37816314868337
ATSC6Z,-137.17283950617283
ATSC6c,-0.24008573990318438
ATSC6d,-4.41838134430727
ATSC6i,-4.695557402828197
ATSC6m,-643.3459289204388
ATSC6p,-1.1625833912570531
ATSC6s,-34.163237311385465
ATSC6v,-544.2486672711988
ATSC7Z,-56.29629629629627
ATSC7c,-0.044715200785702645
ATSC7d,0.917695473251029
ATSC7i,-7.3575448051023935
ATSC7m,-264.56842151440316
ATSC7p,-1.2971290088518366
ATSC7s,-18.83539094650206
ATSC7v,-301.8901352664355
ATSC8Z,30.679012345679055
ATSC8c,-0.055793769063504244
ATSC8d,6.120713305898491
ATSC8i,5.222981305456685
ATSC8m,149.39993523593984
ATSC8p,1.0393336459975722
ATSC8s,-3.3401920438957475
ATSC8v,272.0564254781843
AXp-0d,0.7227203330862828
AXp-1d,0.4295116432287421
AXp-2d,0.2667027221177439
AXp-3d,0.16573545876537804
AXp-4d,0.10348852737622934
AXp-5d,0.06438628504709942
AXp-6d,0.038834797555823766
AXp-7d,0.024886688785593875
GATS1Z,0.7012315270935959
GATS1c,1.2523722121146388
GATS1d,0.6072664359861591
GATS1i,0.6663123490303329
GATS1m,0.6951720719593955
GATS1p,0.6448322311152584
GATS1s,0.8468332668925652
GATS1v,0.6051895442671237
GATS2Z,0.5648809523809523
GATS2c,0.6402936328857526
GATS2d,1.0256055363321799
GATS2i,0.9865266108070282
GATS2m,0.5712400252977837
GATS2p,0.9676759817031858
GATS2s,0.6506262042389208
GATS2v,0.8240302408302281
GATS3Z,0.6987119437939109
GATS3c,0.8527887718798387
GATS3d,1.1846673095467695
GATS3i,1.0764757663085311
GATS3m,0.701115918003804
GATS3p,1.0458721586565023
GATS3s,0.89503577181844
GATS3v,0.8864985969165603
GATS4Z,0.8890345982142855
GATS4c,1.0869824126223944
GATS4d,1.3094182525951557
GATS4i,1.1467888676617997
GATS4m,0.888009729078324
GATS4p,1.1148086484535589
GATS4s,1.1454400740606934
GATS4v,0.9812394249490202
GATS5Z,1.178863636363636
GATS5c,0.9439651164334867
GATS5d,1.159326832337213
GATS5i,0.9813738121405574
GATS5m,1.176146079559281
GATS5p,0.9912895427542575
GATS5s,1.209143457698371
GATS5v,1.0610004310312209
GATS6Z,1.5913392857142856
GATS6c,1.255652609970904
GATS6d,0.9868079584775086
GATS6i,1.0587457773565319
GATS6m,1.5871551799532422
GATS6p,1.098582434149651
GATS6s,1.3490787572254335
GATS6v,1.3158725354884315
GATS7Z,1.5321428571428568
GATS7c,1.1397390647498347
GATS7d,0.6882352941176471
GATS7i,1.1540076855356447
GATS7m,1.5362671173254911
GATS7p,1.211837852506754
GATS7s,0.9989523121387281
GATS7v,1.4322014198361066
GATS8Z,1.3745300751879697
GATS8c,1.1194891083546672
GATS8d,0.3515753050446185
GATS8i,0.808518376126852
GATS8m,1.3758803677301605
GATS8p,0.8749957888705533
GATS8s,0.8171965317919074
GATS8v,1.1599191845651722
MATS1Z,-0.10406403940886706
MATS1c,-0.4586057334365069
MATS1d,0.40299486934733325
MATS1i,0.2786508250003666
MATS1m,-0.09429041126789844
MATS1p,0.27820561146959394
MATS1s,-0.18568118397448674
MATS1v,0.18509903381671705
MATS2Z,0.017857142857142773
MATS2c,-0.021030239976509865
MATS2d,0.04325259515570937
MATS2i,-0.05755436662006994
MATS2m,0.01780689149458908
MATS2p,-0.04965584671676302
MATS2s,-0.04161849710982659
MATS2v,-0.013838534686024216
MATS3Z,0.08135245901639336
MATS3c,-0.02644758171536403
MATS3d,-0.13083555505133587
MATS3i,-0.1327198418030916
MATS3m,0.08028544698329827
MATS3p,-0.1141476197936903
MATS3s,-0.047006775324552254
MATS3v,-0.021082785040413995
MATS4Z,0.04999999999999993
MATS4c,-0.040255545397110036
MATS4d,-0.28908953287197225
MATS4i,-0.18906611948823246
MATS4m,0.046000969934272426
MATS4p,-0.18001701316358817
MATS4s,0.01125022579479769
MATS4v,-0.10223813453478056
MATS5Z,-0.12094155844155842
MATS5c,0.19366691180253517
MATS5d,-0.18549858446052211
MATS5i,-0.005296332308323226
MATS5m,-0.12684739167658066
MATS5p,-0.042324472143547356
MATS5s,0.1598791382028376
MATS5v,-0.15298253478337873
MATS6Z,-0.4960267857142856
MATS6c,-0.11666388283085351
MATS6d,-0.13931660899653978
MATS6i,-0.08545360413997537
MATS6m,-0.49552175984804686
MATS6p,-0.12749278875768127
MATS6s,-0.2249367774566474
MATS6v,-0.3203420220609646
MATS7Z,-0.2714285714285713
MATS7c,-0.028971033139105158
MATS7d,0.038581314878892735
MATS7i,-0.17853151174729842
MATS7m,-0.2717033018281516
MATS7p,-0.18966334912479693
MATS7s,-0.16535404624277455
MATS7v,-0.23692134909921855
MATS8Z,0.23355263157894765
MATS8c,-0.05707713322346458
MATS8d,0.40630122017847387
MATS8i,0.20010967752901312
MATS8m,0.2422562403059664
MATS8p,0.23995117656331008
MATS8s,-0.046299817462731964
MATS8v,0.3371179802765158
MAXsOH,9.747431972789116
MINsOH,9.434598135550516
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,24.53787134808113
SpAD_D,128.12836142085825
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,767
TMWC10,115.4138891407054
TSRW10,53.363629129461444
VE1_Dt,4.35557190689944
VE2_Dt,0.2292406266789179
VE3_Dt,2.1133098097606213
VR1_Dt,92.87343620038125
VR2_Dt,4.8880755894937495
VR3_Dt,5.173091551387607
Xc-3dv,0.5564007842244476
Xc-4dv,0.0
Xc-5dv,0.13598324623507616
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1657312915330218
Xch-7d,0.45390512920938975
Xp-0dv,9.54488871337573
Xp-1dv,5.483769222093052
Xp-2dv,4.217257259585912
Xp-3dv,3.129441932889481
Xp-4dv,2.243949587531508
Xp-5dv,1.5548036395941005
Xp-6dv,0.8551680657736399
Xp-7dv,0.4915728005423907
Xpc-4d,4.349100807826919
Xpc-5d,7.6999463083580055
Xpc-6d,13.809009955124733
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,29
nFRing,1
nHBAcc,5
nHBDon,3
nHRing,0
nSpiro,0
naRing,2
piPC10,7.40629321740897
AATS0dv,12.444444444444445
AATS0pe,6.997148148148148
AATS0se,8.373093185185187
AATS1dv,11.275862068965518
AATS1pe,6.850137931034482
AATS1se,8.097218620689654
AATS2dv,11.377777777777778
AATS2pe,6.749000000000002
AATS2se,7.972431288888889
AATS3dv,10.639344262295081
AATS3pe,6.874985245901638
AATS3se,8.187865573770493
AATS4dv,9.984375
AATS4pe,7.091121874999999
AATS4se,8.481478437499998
AATS5dv,8.363636363636363
AATS5pe,7.191363636363637
AATS5se,8.654833818181817
AATS6dv,4.775
AATS6pe,6.844015000000001
AATS6se,8.352759299999999
AATS7dv,2.7
AATS7pe,6.3800333333333334
AATS7se,7.952142666666668
AATS8dv,0.7894736842105263
AATS8pe,5.904947368421052
AATS8se,7.619538315789474
AATSC0Z,6.913580246913581
AATSC0c,0.051448171892940396
AATSC0d,0.7928669410150891
AATSC0i,1.3737154360209147
AATSC0m,32.45800593689986
AATSC0p,0.22797042142256244
AATSC0s,3.7969821673525384
AATSC0v,42.474030082729996
AATSC1Z,-0.7194550872711797
AATSC1c,-0.02359442660492941
AATSC1d,0.31952130930419564
AATSC1i,0.38278693956296617
AATSC1m,-3.060478728726177
AATSC1p,0.063422650488845
AATSC1s,-0.705028144364032
AATSC1v,7.861901930615496
AATSC2Z,0.12345679012345623
AATSC2c,-0.0010819674012612663
AATSC2d,0.03429355281207135
AATSC2i,-0.07906332183639697
AATSC2m,0.5779761898491039
AATSC2p,-0.01132006430211463
AATSC2s,-0.15802469135802472
AATSC2v,-0.5877783385550951
AATSC3Z,0.5624367536935838
AATSC3c,-0.001360679730244636
AATSC3d,-0.10373518630956398
AATSC3i,-0.1823192953511608
AATSC3m,2.605905514830554
AATSC3p,-0.026022280988750007
AATSC3s,-0.17848388765207224
AATSC3v,-0.8954708460342741
AATSC4Z,0.3456790123456786
AATSC4c,-0.0020710742192345828
AATSC4d,-0.22920953360768173
AATSC4i,-0.2597230467695596
AATSC4m,1.4930997552297665
AATSC4p,-0.041038554354134164
AATSC4s,0.042716906721536364
AATSC4v,-4.342465601832466
AATSC5Z,-0.8361391694725028
AATSC5c,0.009963808568391758
AATSC5d,-0.14707569522384334
AATSC5i,-0.007275653446239898
AATSC5m,-4.117213392118717
AATSC5p,-0.009648727751051994
AATSC5s,0.6070582366878663
AATSC5v,-6.4977847845215155
AATSC6Z,-3.4293209876543207
AATSC6c,-0.006002143497579609
AATSC6d,-0.11045953360768175
AATSC6i,-0.11738893507070491
AATSC6m,-16.08364822301097
AATSC6p,-0.029064584781426327
