DLiP-ID,J10055
DLiP-Mol-ID,36887
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H19N3O2/c1-13-17(18(21-24-13)14-7-5-4-6-8-14)19(23)20-15-9-11-16(12-10-15)22(2)3/h4-12H,1-3H3,(H,20,23)"
Standard Inchi Key(RDKit),PBEQFOAMSDRXNN-UHFFFAOYSA-N
Canonical SMILES(RDKit),Cc1onc(-c2ccccc2)c1C(=O)Nc1ccc(N(C)C)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),321.38
MW Monoisotopic(RDKit),321.147726848
MolLogP(RDKit),3.96832
XLogP(SDF),
XLogP(CDK),3.936
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),58.37
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.789756544436986
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,GATA4/NKX2-5
Common Target Pref Name,GATA4/NKX2-5
RDKit Descriptors
Ipc,379054.2342143326
qed,0.7897565444369863
Chi0,17.10408352775558
Chi1,11.558550648063802
TPSA,58.370000000000005
Chi0n,13.907076194634277
Chi0v,13.907076194634277
Chi1n,7.664514070367671
Chi1v,7.664514070367671
Chi2n,5.723817965791195
Chi2v,5.723817965791195
Chi3n,3.778585997771914
Chi3v,3.778585997771914
Chi4n,2.4691171713908164
Chi4v,2.4691171713908164
MolMR,95.39820000000003
MolWt,321.38000000000005
fr_SH,0
Kappa1,15.801965954880627
Kappa2,6.579788669907831
Kappa3,3.1497238562579426
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,836.8082773314773
MolLogP,3.968320000000002
NOCount,5
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.8673828546411013
SMR_VSA1,9.31763212104517
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,24.31204230021119
SMR_VSA7,65.92100252672593
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,140.44191149385932
NHOHCount,1
PEOE_VSA1,14.739793271830157
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,35.4884985994335
PEOE_VSA7,31.18920547353706
PEOE_VSA8,31.033568006418502
PEOE_VSA9,0.0
RingCount,3
SMR_VSA10,17.28195227871863
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,321.147726848
NumHDonors,1
PEOE_VSA10,17.0176269054199
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
PEOE_VSA14,0.0
SlogP_VSA1,10.216698334856808
SlogP_VSA2,25.15918695183133
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,16.118236094643258
SlogP_VSA6,59.120398553127835
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,2
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
