DLiP-ID,T001E4
DLiP-Mol-ID,17037
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H16F2O3/c1-19(2,22)18-7-11-3-10-6-15(23-16(10)9-17(11)24-18)12-4-13(20)8-14(21)5-12/h3-6,8-9,18,22H,7H2,1-2H3"
Standard Inchi Key(RDKit),DXKWHLOIIWRXJR-UHFFFAOYSA-N
Canonical SMILES(RDKit),CC(C)(O)C1Cc2cc3cc(-c4cc(F)cc(F)c4)oc3cc2O1
SMILES(SDF),
MW(SDF),
MW(RDKit),330.33
MW Monoisotopic(RDKit),330.106750812
MolLogP(RDKit),4.4524
XLogP(SDF),
XLogP(CDK),4.306
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),3
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),42.6
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.754596211353998
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,HIF-1a/p300
Common Target Pref Name,HIF-1a/p300
RDKit Descriptors
Ipc,345751.82766108704
qed,0.7545962113539982
Chi0,17.060113453385565
Chi1,11.291844901323602
TPSA,42.60000000000001
Chi0n,13.268197787960068
Chi0v,13.268197787960068
Chi1n,7.714224397640223
Chi1v,7.714224397640223
Chi2n,6.73081143797726
Chi2v,6.73081143797726
Chi3n,4.3089888707288155
Chi3v,4.3089888707288155
Chi4n,3.0116204457818245
Chi4v,3.0116204457818245
MolMR,85.98380000000002
MolWt,330.33000000000004
fr_SH,0
Kappa1,15.146698393813207
Kappa2,5.046485052545659
Kappa3,2.546727961060033
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,874.4202756817313
MolLogP,4.452400000000003
NOCount,3
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.7456008818909354
SMR_VSA1,23.041371381043742
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,31.973313221039245
SMR_VSA6,0.0
SMR_VSA7,53.59609558455845
SMR_VSA8,0.0
SMR_VSA9,17.07321074385534
fr_Al_OH,1
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,1
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,137.0222203273822
NHOHCount,1
PEOE_VSA1,14.260541285694103
PEOE_VSA2,0.0
PEOE_VSA3,8.78083009534964
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,43.67639416492468
PEOE_VSA8,29.50323146601102
PEOE_VSA9,5.601050810983688
RingCount,4
