DLiP-ID,J1009U
JGI2,0.07777777777777782
JGI3,0.05555555555555556
JGI4,0.038317901234567894
JGI5,0.02409722222222222
JGI6,0.016110355253212392
JGI7,0.01150977366255144
JGI8,0.01010959939531368
JGI9,0.007599607182940518
MIC0,13.995551575656247
MIC1,32.566706745959465
MIC2,41.133432836882825
MIC3,43.09787252435367
MIC4,43.21477317318734
MIC5,43.21477317318734
MPC2,40
MPC3,55
MPC4,74
MPC5,85
MPC6,87
MPC7,98
MPC8,108
MPC9,110
Mare,0.993560975609756
NaaN,1
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.2006581844309255
RPCG,0.1454222961902554
SIC0,0.2843771619156056
SIC1,0.6521601570801766
SIC2,0.8110268391574719
SIC3,0.9384967785401649
SIC4,0.9601433935998899
SIC5,0.9601433935998899
SaaN,4.02862239648946
SaaO,5.2350208910724785
SaaS,0
Sare,40.736
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,62.46618278943072
TIC1,143.25326023277472
TIC2,178.14985718501444
TIC3,206.14985718501444
TIC4,210.9047446871779
TIC5,210.9047446871779
Vabc,294.34994020641403
WPol,39
apol,48.67468799999999
bpol,20.093311999999997
nRot,3
ABCGG,16.53051699946709
ATS0Z,1026.0
ATS0d,152.0
ATS0i,6473.403537215485
ATS0m,4061.8355450000004
ATS0p,67.24141847758399
ATS0s,207.0
ATS0v,10103.478623217916
ATS1Z,1179.0
ATS1d,192.0
ATS1i,6306.091888429797
ATS1m,4530.576108000002
ATS1p,86.41475695000001
ATS1s,150.75
ATS1v,12802.547939759663
ATS2Z,1747.0
ATS2d,302.0
ATS2i,10888.525786600343
ATS2m,6637.827528
ATS2p,129.75638951424497
ATS2s,240.94444444444449
ATS2v,18889.63417632056
ATS3Z,1835.0
ATS3d,314.0
ATS3i,14135.341934102144
ATS3m,6771.2911189999995
ATS3p,138.32008381964098
ATS3s,307.88888888888897
ATS3v,19807.093828668683
ATS4Z,1806.0
ATS4d,289.0
ATS4i,14354.73129006429
ATS4m,6634.056731999999
ATS4p,126.76231737164095
ATS4s,354.41666666666663
ATS4v,18182.66979782399
ATS5Z,1580.0
ATS5d,262.0
ATS5i,13461.707528551637
ATS5m,5768.055655999999
ATS5p,112.417928282188
ATS5s,312.7777777777777
ATS5v,16278.483633546286
ATS6Z,1460.0
ATS6d,234.0
ATS6i,11596.108144520895
ATS6m,5326.498253999999
ATS6p,107.20227427624498
ATS6s,274.4444444444445
ATS6v,15535.874542722977
ATS7Z,1350.0
ATS7d,228.0
ATS7i,12281.164449296437
ATS7m,4878.672815
ATS7p,105.95095728818796
ATS7s,284.2222222222221
ATS7v,14768.622539570608
ATS8Z,1126.0
ATS8d,207.0
ATS8i,11325.737857227288
ATS8m,4023.738503
ATS8p,97.40848955388597
ATS8s,209.88888888888894
ATS8v,13251.80129789708
C1SP1,0
C1SP2,1
C1SP3,1
C2SP1,0
C2SP2,12
C2SP3,2
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.15
GGI10,0.07295582083460875
JGI10,0.006079651736217393
JGT10,0.4078717297346446
Kier1,18.367346938775512
Kier2,7.935
Kier3,3.84
MAXdO,12.775842781557067
MID_C,41.93367164595407
MID_N,4.085869272001179
MID_O,5.58267920796734
MID_X,0.0
MID_h,9.668548479968518
MINdO,11.887714910832765
MPC10,114
MWC01,28.0
MWC02,4.919980925828125
MWC03,5.7899601708972535
MWC04,6.683360945766275
MWC05,7.5678626054638825
MWC06,8.464846711044029
MWC07,9.354354132115088
MWC08,10.252135365087474
MWC09,11.144105641058808
MWC10,12.04206437221617
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.031220000000003
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.37989735354046
SRW05,3.044522437723423
SRW06,6.906754778648554
SRW07,5.41610040220442
SRW08,8.518991573357617
SRW09,7.506042178518122
SRW10,10.177590342447465
SaaCH,14.87965602039424
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.50365643981039
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.18034177843160482
SdssS,0
SsCH3,1.7089017489711933
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.8544243669690097
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.583401891559534
VE1_D,4.934386030983288
VE2_A,0.18333607566238136
VE2_D,0.1973754412393315
VE3_A,2.438732225365197
VE3_D,2.5125189858716213
VR1_A,166.0118559105209
VR1_D,148.8738588390363
VR2_A,6.640474236420836
VR2_D,5.954954353561452
VR3_A,6.028349938828046
VR3_D,5.919390094291266
WPath,1524
Xc-3d,1.6278408978388323
Xc-4d,0.0
Xc-5d,0.43480356977922063
Xc-6d,0.0
Xp-0d,17.388540578131753
Xp-1d,12.131030293135236
Xp-2d,11.064561626695067
Xp-3d,9.604712644872402
Xp-4d,8.359778082084734
Xp-5d,6.305462455814379
Xp-6d,4.068229955621063
Xp-7d,3.0039791621322105
ZMIC0,78.6992340718499
ZMIC1,48.222599533746035
ZMIC2,29.21200321380739
ZMIC3,23.936720874742807
ZMIC4,23.50060747178627
ZMIC5,23.50060747178627
nAcid,0
nAtom,41
nBase,0
nRing,4
piPC1,3.676300671907076
piPC2,4.293878247897177
piPC3,4.900634398881928
piPC4,5.490228215431148
piPC5,5.926592637069173
piPC6,6.122629861525839
piPC7,6.4862084250045955
piPC8,6.793150780171082
piPC9,7.031782666916399
AATS0Z,25.024390243902438
AATS0d,3.707317073170732
AATS0i,157.8878911515972
AATS0m,99.06915963414635
AATS0p,1.6400345970142436
AATS0s,5.048780487804878
AATS0v,246.4263078833638
AATS1Z,26.795454545454547
AATS1d,4.363636363636363
AATS1i,143.3202701915863
AATS1m,102.96763881818187
AATS1p,1.9639717488636366
AATS1s,3.4261363636363638
AATS1v,290.9669986309014
AATS2Z,23.60810810810811
AATS2d,4.081081081081081
AATS2i,147.1422403594641
AATS2m,89.700372
AATS2p,1.7534647231654725
AATS2s,3.2560060060060065
AATS2v,255.2653267070346
AATS3Z,19.945652173913043
AATS3d,3.4130434782608696
AATS3i,153.6450210228494
AATS3m,73.60099042391303
AATS3p,1.5034791719526195
AATS3s,3.3466183574879236
AATS3v,215.29449813770307
AATS4Z,19.846153846153847
AATS4d,3.1758241758241756
AATS4i,157.74429989081636
AATS4m,72.90172232967032
AATS4p,1.392992498589461
AATS4s,3.894688644688644
AATS4v,199.80955821784605
AATS5Z,18.80952380952381
AATS5d,3.119047619047619
AATS5i,160.25842295894805
AATS5m,68.66732923809522
AATS5p,1.3383086700260476
AATS5s,3.7235449735449726
AATS5v,193.79147182793199
AATS6Z,19.72972972972973
AATS6d,3.1621621621621623
AATS6i,156.70416411514722
AATS6m,71.97970613513512
AATS6p,1.4486793821114186
AATS6s,3.7087087087087096
AATS6v,209.94425057733753
AATS7Z,17.307692307692307
AATS7d,2.923076923076923
AATS7i,157.45082627303125
AATS7m,62.54708737179487
AATS7p,1.3583456062588202
AATS7s,3.6438746438746423
AATS7v,189.3413146098796
AATS8Z,15.63888888888889
AATS8d,2.875
AATS8i,157.30191468371234
AATS8m,55.88525698611111
AATS8p,1.3528956882484162
AATS8s,2.9151234567901243
AATS8v,184.0527958041261
AMID_C,1.677346865838163
AMID_N,0.16343477088004715
AMID_O,0.2233071683186936
AMID_X,0.0
AMID_h,0.3867419391987407
ATS0dv,374.0
ATS0pe,261.474
ATS0se,318.764164
ATS1dv,391.0
ATS1pe,287.4201
ATS1se,341.4788639999999
ATS2dv,545.0
ATS2pe,472.05909999999994
ATS2se,568.096104
ATS3dv,536.0
ATS3pe,586.0535000000001
ATS3se,713.9543639999998
ATS4dv,542.0
ATS4pe,589.6854000000001
ATS4se,717.4249599999998
ATS5dv,449.0
ATS5pe,544.2581
ATS5se,666.231032
ATS6dv,404.0
ATS6pe,482.471
ATS6se,586.8664879999999
ATS7dv,369.0
ATS7pe,489.2361000000001
ATS7se,602.6777240000001
ATS8dv,298.0
ATS8pe,439.14849999999996
ATS8se,545.4850200000001
ATSC0Z,287.56097560975604
ATSC0c,0.6374674773458014
ATSC0d,25.560975609756095
ATSC0i,62.06657777597556
ATSC0m,1367.6281088780486
ATSC0p,9.455436723990243
ATSC0s,69.80487804878048
ATSC0v,2007.9318645497196
ATSC1Z,15.032123735871481
ATSC1c,-0.2516934718621694
ATSC1d,9.837001784651996
ATSC1i,4.862040248459306
ATSC1m,70.69082315526488
ATSC1p,0.5212210915800275
ATSC1s,-1.1015764425936942
ATSC1v,95.94823576618595
ATSC2Z,49.64604402141581
ATSC2c,0.06284856478551834
ATSC2d,-0.13444378346222463
ATSC2i,-12.870407229791514
ATSC2m,229.52823609815587
ATSC2p,-0.9731984285315411
ATSC2s,4.723445039328442
ATSC2v,-7.485788407262447
ATSC3Z,-38.941701368233204
ATSC3c,-0.38092004658274564
ATSC3d,-9.892920880428317
ATSC3i,-22.15157129149639
ATSC3m,-182.70349189708497
ATSC3p,-1.7774390637634507
ATSC3s,-15.661081366911228
ATSC3v,-309.79403549474466
ATSC4Z,-26.53777513384891
ATSC4c,0.3033535636456136
ATSC4d,-8.123140987507435
ATSC4i,-11.109860348343467
ATSC4m,-141.94193890005937
ATSC4p,-3.3067637127576384
ATSC4s,8.313156851080702
ATSC4v,-629.2151547633555
ATSC5Z,-34.85663295657347
ATSC5c,0.10599874770025355
ATSC5d,-4.027364663890541
ATSC5i,6.948099061509335
ATSC5m,-153.2633600428316
ATSC5p,1.3007375450294525
ATSC5s,-17.420021151431026
ATSC5v,170.38291800944114
ATSC6Z,-110.03688280785248
ATSC6c,-0.17077612104951484
ATSC6d,-3.158834027364664
ATSC6i,2.7044908075890146
ATSC6m,-513.2077457555026
ATSC6p,-0.6667478285764163
ATSC6s,-23.3619208143301
ATSC6v,-313.1227403601615
ATSC7Z,-20.67697798929208
ATSC7c,0.0827095326455777
ATSC7d,3.1766805472932775
ATSC7i,0.16478126007242677
ATSC7m,-99.01335864604397
ATSC7p,-0.23505075643343898
ATSC7s,15.349527397713004
ATSC7v,-97.20359139567555
ATSC8Z,-8.985127900059474
ATSC8c,-0.2048585364913213
ATSC8d,2.30755502676978
ATSC8i,7.476180827663099
ATSC8m,-34.317633102914975
ATSC8p,1.4357071913727923
ATSC8s,-18.085531099213433
ATSC8v,214.00963337687745
AXp-0d,0.6955416231252701
AXp-1d,0.433251081897687
AXp-2d,0.27661404066737666
AXp-3d,0.17463113899768004
AXp-4d,0.11296997408222613
AXp-5d,0.07418191124487504
AXp-6d,0.04676126385771336
AXp-7d,0.03065284859318582
GATS1Z,0.674955663505282
GATS1c,1.3023745458883245
GATS1d,0.6579632199861208
GATS1i,0.9707211426531469
GATS1m,0.6808724557839158
GATS1p,0.8945218560379056
GATS1s,0.5127930245854775
GATS1v,0.8276138340275049
GATS2Z,0.7105426036723748
GATS2c,0.831315964433364
GATS2d,1.1419434701877451
GATS2i,1.1192868437497785
GATS2m,0.7181917802362169
GATS2p,1.0217217054386944
GATS2s,0.5499026279948712
GATS2v,0.9267351712973866
GATS3Z,0.98731423092525
GATS3c,1.3536034524127776
GATS3d,1.241702621971457
GATS3i,1.1515547365676426
GATS3m,0.9861265347437712
GATS3p,1.0424848638141386
GATS3s,1.058592602720303
GATS3v,1.0047406447504739
GATS4Z,1.0149782363522823
GATS4c,1.0267404207532622
GATS4d,1.1263736263736266
GATS4i,1.1260025613445335
GATS4m,1.0166876003743843
GATS4p,1.0825320651068782
GATS4s,1.105471126435487
GATS4v,1.0517495934560361
GATS5Z,1.09376388384022
GATS5c,1.3441986104433197
GATS5d,1.1457197382769904
GATS5i,0.9649646626301902
GATS5m,1.0825433623495297
GATS5p,0.8691583465612726
GATS5s,1.4637361855216502
GATS5v,0.8783314115626164
GATS6Z,1.180478188111776
GATS6c,1.594076560846242
GATS6d,1.0467815143387664
GATS6i,1.002178545051739
GATS6m,1.1710446042831213
GATS6p,0.9698193912716517
GATS6s,1.439555383475719
GATS6v,0.9812982079381153
GATS7Z,1.0396903068658796
GATS7c,0.9896120605840962
GATS7d,0.8927872382070856
GATS7i,0.9626483612830518
GATS7m,1.0384633664520873
GATS7p,0.9906131118664143
GATS7s,0.9170862525160219
GATS7v,1.0029510768767869
GATS8Z,1.02297144472717
GATS8c,0.8970878091452725
GATS8d,0.9237171331636982
GATS8i,0.8639080147882411
GATS8m,1.0209677994837425
GATS8p,0.9201635586906193
GATS8s,1.1212913355936887
GATS8v,0.9638815033326051
MATS1Z,0.04871038630580608
MATS1c,-0.36791297071754386
MATS1d,0.3586051353226927
MATS1i,0.07299480117300475
MATS1m,0.04816440513043248
MATS1p,0.05136550579933746
MATS1s,-0.014704831332189822
MATS1v,0.044526565955144634
MATS2Z,0.09565481512046396
MATS2c,0.05462475082788573
MATS2d,-0.002914173715700428
MATS2i,-0.11489116298196791
MATS2m,0.09298657208382895
MATS2p,-0.057025873099956395
MATS2s,0.03749084514283676
MATS2v,-0.0020655737816903897
MATS3Z,-0.06035051812516137
MATS3c,-0.26630040414527895
MATS3d,-0.17248174576833722
MATS3i,-0.15905333039751224
MATS3m,-0.059535342844215015
MATS3p,-0.08377398166648277
MATS3s,-0.09998434424762927
MATS3v,-0.06875750508321539
MATS4Z,-0.04157928585409503
MATS4c,0.2144043206593388
MATS4d,-0.1431821994799094
MATS4i,-0.08064793734390166
MATS4m,-0.04676114958898378
MATS4p,-0.15756655322960972
MATS4s,0.053656540291760396
MATS4v,-0.141186335682556
MATS5Z,-0.05916434427884811
MATS5c,0.08116097814428068
MATS5d,-0.07690385314431117
MATS5i,0.05464026191322251
MATS5m,-0.05469843426423217
MATS5p,0.067144841668682
MATS5s,-0.12180566185632574
MATS5v,0.0414172873101095
MATS6Z,-0.21201201201201209
MATS6c,-0.14842985025223857
MATS6d,-0.06847018774499691
MATS6i,0.024142366951583772
MATS6m,-0.20791093007078104
MATS6p,-0.03906898731787041
MATS6s,-0.18542782824753484
MATS6v,-0.08640080212680276
MATS7Z,-0.03779604619299275
MATS7c,0.06820037902345812
MATS7d,0.06532589547856724
MATS7i,0.0013955303104276813
MATS7m,-0.03805528933853623
MATS7p,-0.013066802126219725
MATS7s,0.11558420485744039
MATS7v,-0.02544617991242048
MATS8Z,-0.01779285646970123
MATS8c,-0.18299844250520292
MATS8d,0.05140744274809161
MATS8i,0.0685919828436667
MATS8m,-0.014288961589835423
MATS8p,0.08646406378056336
MATS8s,-0.14753560921741682
MATS8v,0.06069259566802278
MAXaaN,4.02862239648946
MAXaaO,5.2350208910724785
MINaaN,4.02862239648946
MINaaO,5.2350208910724785
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.05015463288826
SpAD_D,251.17237090163812
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.3065022223350005
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,824
TMWC10,129.2186708694771
TSRW10,75.9929503342746
VE1_Dt,4.927649415703424
VE2_Dt,0.19710597662813698
VE3_Dt,2.5111528142807638
VR1_Dt,148.90665402658058
VR2_Dt,5.9562661610632235
VR3_Dt,5.91961035845403
Xc-3dv,0.6845611149414823
Xc-4dv,0.0
Xc-5dv,0.1211787177856319
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.19245008972987526
Xch-6d,0.6097474186888836
Xch-7d,0.7826186502679509
Xp-0dv,13.704974182781651
Xp-1dv,8.124377674702922
Xp-2dv,6.077619329972317
Xp-3dv,4.426558565157498
Xp-4dv,3.140868068603808
Xp-5dv,1.9382035037843217
Xp-6dv,1.0425459427981587
Xp-7dv,0.6211210711904426
Xpc-4d,4.067303085137862
Xpc-5d,7.069686631560059
Xpc-6d,10.177221943966419
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,44
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,7.23220802542647
AATS0dv,9.121951219512194
AATS0pe,6.377414634146342
AATS0se,7.774735707317073
AATS1dv,8.886363636363637
AATS1pe,6.532274999999999
AATS1se,7.76088327272727
AATS2dv,7.364864864864865
AATS2pe,6.379177027027026
AATS2se,7.676974378378378
AATS3dv,5.826086956521739
AATS3pe,6.370146739130436
AATS3se,7.760373521739129
AATS4dv,5.956043956043956
AATS4pe,6.480059340659341
AATS4se,7.883790769230767
AATS5dv,5.345238095238095
AATS5pe,6.479263095238095
AATS5se,7.93132180952381
AATS6dv,5.45945945945946
AATS6pe,6.519878378378379
AATS6se,7.930628216216215
AATS7dv,4.730769230769231
AATS7pe,6.272257692307694
AATS7se,7.726637487179489
AATS8dv,4.138888888888889
AATS8pe,6.0992847222222215
AATS8se,7.576180833333335
AATSC0Z,7.01368233194527
AATSC0c,0.015547987252336621
AATSC0d,0.6234384295062463
AATSC0i,1.5138189701457454
AATSC0m,33.35678314336704
AATSC0p,0.23062040790220104
AATSC0s,1.7025580011897679
AATSC0v,48.97394791584682
AATSC1Z,0.34163917581526093
AATSC1c,-0.005720306178685668
AATSC1d,0.22356822237845445
AATSC1i,0.1105009147377115
AATSC1m,1.606609617165111
AATSC1p,0.01184593389954608
AATSC1s,-0.02503582824076578
AATSC1v,2.1806417219587715
AATSC2Z,0.6708924867758893
AATSC2c,0.0008493049295340316
AATSC2d,-0.001816807884624657
AATSC2i,-0.17392442202420966
AATSC2m,3.1017329202453494
AATSC2p,-0.013151330115291097
AATSC2s,0.06383033836930327
AATSC2v,-0.10115930280084388
AATSC3Z,-0.423279362698187
AATSC3c,-0.0041404352889428874
AATSC3d,-0.1075317487003078
AATSC3i,-0.24077794882061293
AATSC3m,-1.9859075206204888
AATSC3p,-0.01931998982351577
AATSC3s,-0.17022914529251335
AATSC3v,-3.367326472768964
AATSC4Z,-0.2916239025697682
AATSC4c,0.0033335556444572924
AATSC4d,-0.08926528557700478
AATSC4i,-0.12208637745432381
AATSC4m,-1.5598015263742788
AATSC4p,-0.03633806277755647
AATSC4s,0.09135337198989782
AATSC4v,-6.914452250146764
AATSC5Z,-0.4149599161496842
AATSC5c,0.001261889853574447
AATSC5d,-0.047944817427268346
