DLiP-ID,T0022E
MW,277.1327454800004
MZ,0.675925925925926
Mi,1.126898989764433
Mm,0.6413819739313037
Mp,0.7022936626746509
Mv,0.6625979544066761
SZ,24.333333333333336
Si,40.56836363151959
Sm,23.089751061526933
Sp,25.282571856287433
Sv,23.85352635864034
nB,0
nC,16
nF,0
nH,15
nI,0
nN,5
nO,0
nP,0
nS,0
nX,0
ABC,16.32047510869343
AMW,7.6981318188889
IC0,1.441786128982185
IC1,3.1132833342948745
IC2,3.794653473544341
IC3,4.461320140211008
IC4,4.683542362433229
IC5,4.683542362433229
MID,43.104683816261655
Mpe,0.969498910675381
Mse,0.9992918993283162
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,82.82100000000003
SdO,0
SdS,0
Spe,34.901960784313715
SsF,0
SsI,0
Sse,35.97450837581938
StN,0
fMF,0.5
nBr,0
nCl,0
AMID,2.052603991250555
BIC0,0.2595666695558801
BIC1,0.5604885289312778
BIC2,0.6831564990446146
BIC3,0.8031773834824097
BIC4,0.8431843449616746
BIC5,0.8431843449616746
CIC0,3.728138872460127
CIC1,2.0566416671474377
CIC2,1.3752715278979712
CIC3,0.7086048612313043
CIC4,0.48638263900908285
CIC5,0.48638263900908285
GGI1,3.0
GGI2,2.222222222222223
GGI3,1.1875
GGI4,0.8755555555555556
GGI5,0.875
GGI6,0.5061224489795919
GGI7,0.2152777777777778
GGI8,0.049382716049382706
GGI9,0.022499999999999992
JGI1,0.13043478260869565
JGI2,0.07168458781362012
JGI3,0.037109375
JGI4,0.029185185185185182
JGI5,0.030172413793103453
JGI6,0.0220053238686779
JGI7,0.012663398692810458
JGI8,0.004115226337448559
JGI9,0.002812499999999999
MIC0,12.316334740110019
MIC1,28.363196048820882
MIC2,35.384572704739895
MIC3,38.50168381585101
MIC4,38.725683815851006
MIC5,38.725683815851006
MPC2,31
MPC3,41
MPC4,53
MPC5,68
MPC6,67
MPC7,77
MPC8,78
MPC9,78
Mare,0.9816666666666669
NaaN,4
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.23798439744380798
RPCG,0.13316752629225465
SIC0,0.27887950571429054
SIC1,0.602191198794243
SIC2,0.7339861743614663
SIC3,0.8629371101063136
SIC4,0.9059207553545958
SIC5,0.9059207553545958
SaaN,17.447415280927185
SaaO,0
SaaS,0
Sare,35.34000000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,51.90430064335866
TIC1,112.07820003461548
TIC2,136.60752504759628
TIC3,160.60752504759628
TIC4,168.60752504759625
TIC5,168.60752504759625
Vabc,246.77851814515637
WPol,32
apol,42.22189499999999
bpol,20.178104999999995
nRot,3
ABCGG,13.096130112880672
ATS0Z,836.0
ATS0d,123.0
ATS0i,5858.674791853735
ATS0m,3304.4471409999996
ATS0p,57.34159357273501
ATS0s,112.88888888888889
ATS0v,8459.097460561648
ATS1Z,985.0
ATS1d,150.0
ATS1i,5629.329843743499
ATS1m,3767.378634999999
ATS1p,70.70186465
ATS1s,127.66666666666669
ATS1v,10359.176571709244
ATS2Z,1365.0
ATS2d,229.0
ATS2i,9601.09725987889
ATS2m,5150.5153949999985
ATS2p,99.55943679909397
ATS2s,187.8888888888889
ATS2v,14386.834939572673
ATS3Z,1489.0
ATS3d,248.0
ATS3i,11310.938637662242
ATS3m,5546.511299999999
ATS3p,109.65360854394302
ATS3s,223.22222222222229
ATS3v,15447.498842147228
ATS4Z,1420.0
ATS4d,236.0
ATS4i,12609.677757611036
ATS4m,5252.037074
ATS4p,101.335175072735
ATS4s,228.22222222222229
ATS4v,14320.107162712116
ATS5Z,1385.0
ATS5d,223.0
ATS5i,11227.459330341748
ATS5m,5072.331529
ATS5p,99.220765684547
ATS5s,220.7777777777778
ATS5v,14260.320647647257
ATS6Z,1176.0
ATS6d,203.0
ATS6i,11093.017604604602
ATS6m,4126.981859
ATS6p,99.95934208
ATS6s,200.66666666666669
ATS6v,13596.346461264862
ATS7Z,918.0
ATS7d,175.0
ATS7i,11756.72287992939
ATS7m,3093.460181
ATS7p,94.32604037818798
ATS7s,174.33333333333337
ATS7v,11980.438523722029
ATS8Z,687.0
ATS8d,141.0
ATS8i,10722.867963253984
ATS8m,2251.404676
ATS8p,79.626955727282
ATS8s,142.6666666666667
ATS8v,9598.640660813659
C1SP1,0
C1SP2,3
C1SP3,0
C2SP1,0
C2SP2,10
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.125
GGI10,0.01632486480971329
JGI10,0.004081216202428323
JGT10,0.3442640095019696
Kier1,15.879017013232515
Kier2,7.513007284079085
Kier3,3.8548483045806066
MID_C,32.82021460921298
MID_N,10.284469207048675
MID_O,0.0
MID_X,0.0
MID_h,10.284469207048675
MPC10,72
MWC01,23.0
MWC02,4.6913478822291435
MWC03,5.53338948872752
MWC04,6.398594934535208
MWC05,7.2633296174768365
MWC06,8.137103389639302
MWC07,9.010302809376448
MWC08,9.88791695754517
MWC09,10.765132006630253
MWC10,11.644769184274946
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.6666000000000007
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.14166355650266
SRW05,0.0
SRW06,6.650279048587422
SRW07,0.0
SRW08,8.251924713801357
SRW09,0.0
SRW10,9.901836189786897
SaaCH,17.290162299487694
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.775553560930546
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,3.8862207105064246
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.9339814814814815
SsssP,0
VE1_A,4.05998413368507
VE1_D,4.509320766471766
VE2_A,0.19333257779452714
VE2_D,0.21472956030817933
VE3_A,2.1431164103760403
VE3_D,2.248083880797905
VR1_A,140.17553213953508
VR1_D,113.66818096531529
VR2_A,6.675025339977861
VR2_D,5.412770522157871
VR3_A,5.684832782983273
VR3_D,5.4752208555315445
WPath,922
Xc-3d,1.105498860309242
Xc-4d,0.0
Xc-5d,0.3430130341208204
Xc-6d,0.0
Xp-0d,14.656489770562878
Xp-1d,10.254020195423491
Xp-2d,8.941038534579675
Xp-3d,7.423779129531626
Xp-4d,6.2107142370066475
Xp-5d,5.240044253085501
Xp-6d,3.1971306159744026
Xp-7d,2.443287907559435
ZMIC0,71.65519450486421
ZMIC1,45.67251738214484
ZMIC2,31.46215695638358
ZMIC3,24.581287507291687
ZMIC4,23.746868062366467
ZMIC5,23.746868062366467
nAcid,0
nAtom,36
nBase,0
nRing,3
piPC1,3.4965075614664802
piPC2,4.085976312551584
piPC3,4.698205051955281
piPC4,5.29141862485688
piPC5,5.8779108364846815
piPC6,6.07073772800249
piPC7,6.568472847459411
piPC8,6.9261475985362075
piPC9,7.277668767905146
AATS0Z,23.22222222222222
AATS0d,3.4166666666666665
AATS0i,162.74096644038153
AATS0m,91.7901983611111
AATS0p,1.5928220436870835
AATS0s,3.135802469135802
AATS0v,234.9749294600458
AATS1Z,25.92105263157895
AATS1d,3.9473684210526314
AATS1i,148.14025904588155
AATS1m,99.14154302631577
AATS1p,1.8605753855263159
AATS1s,3.359649122807018
AATS1v,272.6099097818222
AATS2Z,22.37704918032787
AATS2d,3.7540983606557377
AATS2i,157.39503704719493
AATS2m,84.43467860655736
AATS2p,1.6321219147392454
AATS2s,3.080145719489982
AATS2v,235.84975310774874
AATS3Z,20.680555555555557
AATS3d,3.4444444444444446
AATS3i,157.09636996753113
AATS3m,77.03487916666666
AATS3p,1.522966785332542
AATS3s,3.1003086419753094
AATS3v,214.54859502982262
AATS4Z,18.68421052631579
AATS4d,3.1052631578947367
AATS4i,165.91681260014522
AATS4m,69.10575097368421
AATS4p,1.3333575667465132
AATS4s,3.002923976608188
AATS4v,188.42246266726468
AATS5Z,20.36764705882353
AATS5d,3.2794117647058822
AATS5i,165.10969603443746
AATS5m,74.59311072058824
AATS5p,1.4591289071256912
AATS5s,3.2467320261437913
AATS5v,209.7105977595185
AATS6Z,17.043478260869566
AATS6d,2.9420289855072466
AATS6i,160.76837108122612
AATS6m,59.811331289855076
AATS6p,1.4486861171014493
AATS6s,2.908212560386474
AATS6v,197.04849943862118
AATS7Z,12.575342465753424
AATS7d,2.3972602739726026
AATS7i,161.05099835519712
AATS7m,42.3761668630137
AATS7p,1.2921375394272328
AATS7s,2.388127853881279
AATS7v,164.11559621537026
AATS8Z,10.253731343283581
AATS8d,2.1044776119402986
AATS8i,160.04280542170125
AATS8m,33.603054865671645
AATS8p,1.1884620257803282
AATS8s,2.1293532338308463
AATS8v,143.26329344497998
AMID_C,1.5628673623434755
AMID_N,0.48973662890707975
AMID_O,0.0
AMID_X,0.0
AMID_h,0.48973662890707975
ATS0dv,288.0
ATS0pe,222.848
ATS0se,272.43339599999996
ATS1dv,317.0
ATS1pe,247.6921
ATS1se,293.9293399999999
ATS2dv,439.0
ATS2pe,392.0262000000001
ATS2se,471.872988
ATS3dv,468.0
ATS3pe,456.44589999999994
ATS3se,552.1672319999999
ATS4dv,403.0
ATS4pe,480.1627
ATS4se,586.6481839999999
ATS5dv,343.0
ATS5pe,447.01610000000005
ATS5se,538.242452
ATS6dv,234.0
ATS6pe,438.267
ATS6se,532.8167
ATS7dv,153.0
ATS7pe,432.14700000000005
ATS7se,539.611364
ATS8dv,114.0
ATS8pe,378.45300000000003
ATS8se,480.714992
ATSC0Z,243.88888888888897
ATSC0c,0.4452647567352188
ATSC0d,19.63888888888889
ATSC0i,62.08720589031759
ATSC0m,1167.989264305555
ATSC0p,7.82247086742875
ATSC0s,15.098765432098766
ATSC0v,1765.2867175227273
ATSC1Z,20.228395061728406
ATSC1c,-0.1630963177209328
ATSC1d,10.020061728395065
ATSC1i,-13.266608274810238
ATSC1m,92.67569214969187
ATSC1p,-0.8810647858163141
ATSC1s,0.14883401920439032
ATSC1v,-86.27869866173657
ATSC2Z,40.410493827160494
ATSC2c,-0.2349860229271874
ATSC2d,2.5563271604938276
ATSC2i,9.17720667407725
ATSC2m,195.34976034336458
ATSC2p,1.5789641114612611
ATSC2s,1.4344993141289448
ATSC2v,353.0626846225953
ATSC3Z,29.000000000000014
ATSC3c,0.15034288882351526
ATSC3d,2.3055555555555554
ATSC3i,-21.162683344793
ATSC3m,125.54535391666708
ATSC3p,-2.6747887437374134
ATSC3s,6.765432098765433
ATSC3v,-396.1242221979817
ATSC4Z,78.51234567901234
ATSC4c,0.11125611845160972
ATSC4d,-3.293209876543211
ATSC4i,-10.68044232759036
ATSC4m,376.5238556049383
ATSC4p,1.328791774302777
ATSC4s,3.9519890260630994
ATSC4v,450.915479760085
ATSC5Z,-100.23456790123454
ATSC5c,0.05908142764723238
ATSC5d,-15.540123456790122
ATSC5i,2.6686197783778973
ATSC5m,-469.50108741049326
ATSC5p,-0.13302701306536024
ATSC5s,-7.643347050754458
ATSC5v,-222.1056897774038
ATSC6Z,-223.8425925925926
ATSC6c,-0.12044262830347321
ATSC6d,-14.030092592592592
ATSC6i,-1.32476148118922
ATSC6m,-1063.1207948912033
ATSC6p,-3.2464263252688523
ATSC6s,-14.050411522633743
ATSC6v,-1054.280310421407
ATSC7Z,-115.94135802469137
ATSC7c,-0.09820846897996277
ATSC7d,-5.128858024691358
ATSC7i,9.151319473562644
ATSC7m,-550.17890798071
ATSC7p,-1.1837606548293282
ATSC7s,-6.993484224965705
ATSC7v,-485.31221130757524
ATSC8Z,-11.68209876543212
ATSC8c,0.0301138119631641
ATSC8d,1.2554012345679002
ATSC8i,-9.114702384042774
ATSC8m,-60.38951973534006
ATSC8p,-1.434685829221788
ATSC8s,1.078532235939643
ATSC8v,-271.5081864646268
AXp-0d,0.697928084312518
AXp-1d,0.4458269650184127
AXp-2d,0.28842059788966695
AXp-3d,0.18106778364711282
AXp-4d,0.11718328749069146
AXp-5d,0.0770594743100809
AXp-6d,0.047718367402603025
AXp-7d,0.03173101178648617
GATS1Z,0.7250929145186426
GATS1c,1.4648593917211088
GATS1d,0.5862428348097968
GATS1i,1.3237377594580475
GATS1m,0.7301641978561976
GATS1p,1.060904944356327
GATS1s,0.7726901062959936
GATS1v,0.939217791137542
GATS2Z,0.8092908622428019
GATS2c,1.739099820129211
GATS2d,1.0956013634150301
GATS2i,1.0025084027654474
GATS2m,0.8068142859365947
GATS2p,0.8067214177275513
GATS2s,0.8296918354489767
GATS2v,0.7806136627825978
GATS3Z,0.8570615034168562
GATS3c,0.9457362488979976
GATS3d,1.1014851485148516
GATS3i,1.2157480781821215
GATS3m,0.8621031908462169
GATS3p,1.1123018506154385
GATS3s,0.7762673753066232
GATS3v,1.0329787405004738
GATS4Z,0.8619919673900008
GATS4c,1.0817096153411156
GATS4d,1.1724856696195936
GATS4i,1.1169518448088667
GATS4m,0.8571393120653509
GATS4p,0.8158554183209809
GATS4s,1.1149782674183415
GATS4v,0.786477909449687
GATS5Z,1.1860511858501939
GATS5c,1.3267102812309481
GATS5d,1.5463016889924286
GATS5i,1.1205559251112593
GATS5m,1.1740488302982266
GATS5p,0.8405219694158422
GATS5s,1.571894088788418
GATS5v,0.8904811895365985
GATS6Z,1.4111617312072888
GATS6c,1.2962305124629663
GATS6d,1.3818338355574689
GATS6i,1.083703268392376
GATS6m,1.404328934879365
GATS6p,1.1179891022762292
GATS6s,1.5453802125919869
GATS6v,1.1975450101996783
GATS7Z,1.2139201797360122
GATS7c,1.0056105450842059
GATS7d,1.025362810253628
GATS7i,0.8401790947549427
GATS7m,1.2137785857476717
GATS7p,1.0858517584776117
GATS7s,1.0990546489095978
GATS7v,1.1521405367192044
GATS8Z,1.0281168190935976
GATS8c,0.4428604430276702
GATS8d,0.7447908970001478
GATS8i,0.883181502889392
GATS8m,1.0356470545345038
GATS8p,1.1830566146772608
GATS8s,0.7246372389890285
GATS8v,1.1844815041723575
MATS1Z,0.07857571034648125
MATS1c,-0.3470121959161946
MATS1d,0.4833618700215888
MATS1i,-0.2024308479307936
MATS1m,0.07517023214593922
MATS1p,-0.10670451435739772
MATS1s,0.009338554890906788
MATS1v,-0.04630279812921826
MATS2Z,0.09778557825161505
MATS2c,-0.3114557658744788
MATS2d,0.07681962575648667
MATS2i,0.08723305099900959
MATS2m,0.09870671475906712
MATS2p,0.11912446695299644
MATS2s,0.05607013122796675
MATS2v,0.11803457250749708
MATS3Z,0.059453302961275635
MATS3c,0.16882415074332752
MATS3d,0.05869872701555869
MATS3i,-0.17042708752410848
MATS3m,0.05374422426361594
MATS3p,-0.17096827773911658
MATS3s,0.22403924775143091
MATS3v,-0.11219826735961427
MATS4Z,0.1524877113055988
MATS4c,0.11835714782679682
MATS4d,-0.0794312513958163
MATS4i,-0.08148469269101792
MATS4m,0.15270123684963177
MATS4p,0.08046404943293403
MATS4s,0.12398330249171578
MATS4v,0.12099538331313645
MATS5Z,-0.2175800616374111
MATS5c,0.07024675184581074
MATS5d,-0.41892004326483057
MATS5i,0.022755069839926347
MATS5m,-0.2128096608534365
MATS5p,-0.009003046087870432
MATS5s,-0.2680005771728151
MATS5v,-0.06660978299393946
MATS6Z,-0.4788551054768742
MATS6c,-0.141128690757131
MATS6d,-0.37273230428632925
MATS6i,-0.011132404709114908
MATS6m,-0.4748945354420354
MATS6p,-0.21652846992616623
MATS6s,-0.4855131714600589
MATS6v,-0.31159770644266216
MATS7Z,-0.2344369207726152
MATS7c,-0.10877028332234165
MATS7d,-0.12879037414504663
MATS7i,0.07268775268107606
MATS7m,-0.23229760203906802
MATS7p,-0.07462761928008796
MATS7s,-0.22841877709203726
MATS7v,-0.13557687090503678
MATS8Z,-0.025736919049399964
MATS8c,0.036339178964757024
MATS8d,0.034347357976735805
MATS8i,-0.07888021303291752
MATS8m,-0.027781163019160632
MATS8p,-0.09854635204201821
MATS8s,0.03838127433153121
MATS8v,-0.08264096379598948
MAXaaN,4.6086489040060465
MINaaN,4.218093348450491
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.970121998233147
SpAD_D,182.11275326238115
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,609
TMWC10,117.33188627043484
TSRW10,54.7958511103884
VE1_Dt,4.526806244045169
VE2_Dt,0.215562202097389
VE3_Dt,2.251954012188868
VR1_Dt,112.75010998315314
VR2_Dt,5.369052856340626
VR3_Dt,5.467111298572028
Xc-3dv,0.5273915529575973
Xc-4dv,0.0
Xc-5dv,0.09272418418735526
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2721655269759087
Xch-7d,0.23570226039551584
Xp-0dv,11.932220400206425
Xp-1dv,6.643625604364723
Xp-2dv,4.783054287455242
Xp-3dv,3.0331527865217
Xp-4dv,2.015897305015637
Xp-5dv,1.3573648547910606
Xp-6dv,0.6502203197065646
Xp-7dv,0.38803569709654284
Xpc-4d,2.788106753528957
Xpc-5d,4.393181865503532
Xpc-6d,7.08965396752188
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,38
nFRing,0
nHBAcc,5
nHBDon,0
nHRing,2
nSpiro,0
naRing,3
piPC10,7.574967473963389
AATS0dv,8.0
AATS0pe,6.190222222222222
AATS0se,7.567594333333332
AATS1dv,8.342105263157896
AATS1pe,6.5182131578947375
AATS1se,7.734982631578945
AATS2dv,7.19672131147541
AATS2pe,6.426659016393444
AATS2se,7.735622754098361
AATS3dv,6.5
AATS3pe,6.339526388888888
AATS3se,7.668989333333332
AATS4dv,5.302631578947368
AATS4pe,6.317930263157894
AATS4se,7.719055052631577
AATS5dv,5.044117647058823
AATS5pe,6.573766176470589
AATS5se,7.9153301764705875
AATS6dv,3.391304347826087
AATS6pe,6.351695652173913
AATS6se,7.72198115942029
AATS7dv,2.095890410958904
AATS7pe,5.919821917808219
AATS7se,7.391936493150685
AATS8dv,1.7014925373134329
AATS8pe,5.648552238805971
AATS8se,7.1748506268656715
AATSC0Z,6.774691358024693
AATSC0c,0.012368465464867189
AATSC0d,0.5455246913580247
AATSC0i,1.7246446080643776
AATSC0m,32.44414623070986
AATSC0p,0.2172908574285764
AATSC0s,0.41941015089163236
AATSC0v,49.03574215340909
AATSC1Z,0.532326185834958
AATSC1c,-0.004292008361077179
AATSC1d,0.2636858349577649
AATSC1i,-0.3491212703897431
AATSC1m,2.4388340039392595
AATSC1p,-0.023185915416218793
AATSC1s,0.003916684715905008
AATSC1v,-2.2704920700456994
AATSC2Z,0.6624671119206639
AATSC2c,-0.0038522298840522524
AATSC2d,0.04190700263104635
AATSC2i,0.15044601105044675
AATSC2m,3.2024550875961406
AATSC2p,0.02588465756493871
AATSC2s,0.023516382198835162
AATSC2v,5.787912862665497
AATSC3Z,0.40277777777777796
AATSC3c,0.0020880956781043785
AATSC3d,0.0320216049382716
AATSC3i,-0.2939261575665694
AATSC3m,1.7436854710648206
AATSC3p,-0.03714984366301963
AATSC3s,0.09396433470507545
AATSC3v,-5.501725308305301
AATSC4Z,1.0330571799870045
AATSC4c,0.0014638962954159173
AATSC4d,-0.043331708901884355
AATSC4i,-0.14053213588934685
AATSC4m,4.954261257959715
AATSC4p,0.017484102293457593
AATSC4s,0.051999855606093416
AATSC4v,5.933098417895856
AATSC5Z,-1.4740377632534492
AATSC5c,0.0008688445242240056
AATSC5d,-0.22853122730573708
AATSC5i,0.03924440850555731
AATSC5m,-6.904427756036665
AATSC5p,-0.0019562796039023565
AATSC5s,-0.11240216251109497
AATSC5v,-3.26626014378535
AATSC6Z,-3.244095544820183
AATSC6c,-0.0017455453377314958
AATSC6d,-0.2033346752549651
AATSC6i,-0.01919944175636551
AATSC6m,-15.407547752046424
AATSC6p,-0.04704965688795438
AATSC6s,-0.2036291525019383
