DLiP-ID,I0014R
NsCl,0
NsLi,0
NsOH,2
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.23033501470236617
RPCG,0.13397041646787808
SIC0,0.2854746363976513
SIC1,0.5878654438656865
SIC2,0.7143085105046966
SIC3,0.8690934368979664
SIC4,0.899845047627884
SIC5,0.9089500432980763
SaaN,0
SaaO,0
SaaS,0
Sare,40.204
SdNH,0
SdSe,0
SddC,0
SdsN,4.441243071302595
SsBr,0
SsCl,0
SsLi,0
SsOH,18.753529490059833
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,62.707253630494066
TIC1,129.13030717636065
TIC2,156.90474468717798
TIC3,190.90474468717792
TIC4,197.6596321893414
TIC5,199.6596321893414
Vabc,275.83435397203857
WPol,31
apol,45.96306699999998
bpol,22.480932999999997
nRot,3
ABCGG,12.681675655629036
ATS0Z,906.0
ATS0d,131.0
ATS0i,6673.5622020257315
ATS0m,3572.319422
ATS0p,60.77535319213101
ATS0s,164.11111111111111
ATS0v,8953.102547520044
ATS1Z,1055.0
ATS1d,164.0
ATS1i,6375.2438828815975
ATS1m,3991.9887839999988
ATS1p,76.74396924200003
ATS1s,139.94444444444446
ATS1v,11242.138729955353
ATS2Z,1489.0
ATS2d,252.0
ATS2i,11185.004555581992
ATS2m,5505.818039999998
ATS2p,112.372958689396
ATS2s,212.2777777777778
ATS2v,16049.245244945114
ATS3Z,1597.0
ATS3d,283.0
ATS3i,15689.298058968936
ATS3m,5688.344547
ATS3p,128.208947395037
ATS3s,297.61111111111103
ATS3v,17544.126609602703
ATS4Z,1296.0
ATS4d,246.0
ATS4i,15842.711792828883
ATS4m,4413.229507000001
ATS4p,118.71525166243298
ATS4s,254.00000000000006
ATS4v,15380.653633314245
ATS5Z,1130.0
ATS5d,224.0
ATS5i,15175.694130396674
ATS5m,3902.347317
ATS5p,107.31461028777201
ATS5s,212.33333333333337
ATS5v,13603.691150933053
ATS6Z,1035.0
ATS6d,204.0
ATS6i,13373.407518592627
ATS6m,3577.353539
ATS6p,96.42196424267797
ATS6s,191.66666666666669
ATS6v,12260.132527495574
ATS7Z,923.0
ATS7d,181.0
ATS7i,11973.724951916129
ATS7m,3205.1506769999996
ATS7p,83.87646979182898
ATS7s,169.11111111111114
ATS7v,10753.53851569591
ATS8Z,816.0
ATS8d,155.0
ATS8i,10066.420416938383
ATS8m,2835.104243
ATS8p,69.10415842158397
ATS8s,165.00000000000006
ATS8v,9204.008175904955
C1SP1,0
C1SP2,1
C1SP3,4
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.23529411764705882
GGI10,0.06193245587184981
JGI10,0.005161037989320817
JGT10,0.3772408896603382
Kier1,16.84375
Kier2,8.203125
Kier3,4.75
MID_C,35.04071116320319
MID_N,6.531506765079125
MID_O,3.5150706237505838
MID_X,0.0
MID_h,10.04657738882971
MPC10,66
MWC01,24.0
MWC02,4.727387818712341
MWC03,5.54907608489522
MWC04,6.38856140554563
MWC05,7.223295679562314
MWC06,8.064321960910803
MWC07,8.902863672196222
MWC08,9.74455043597491
MWC09,10.58448623804925
MWC10,11.426550249223483
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,2.253900000000001
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.176149732573829
SRW05,0.0
SRW06,6.660575149839686
SRW07,0.0
SRW08,8.226038429485484
SRW09,0.0
SRW10,9.828710125578304
SaaCH,15.059104624519279
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.7655997885627985
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.705691609977324
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,4.362844979028241
SsssP,0
VE1_A,4.388617715196898
VE1_D,4.623767753774784
VE2_A,0.19948262341804082
VE2_D,0.21017126153521745
VE3_A,2.267471666615435
VE3_D,2.3196672642131873
VR1_A,127.09554854245822
VR1_D,119.1179013650378
VR2_A,5.777070388293556
VR2_D,5.414450062047172
VR3_A,5.633396514676941
VR3_D,5.568571130762781
WPath,1251
Xc-3d,1.212986144588228
Xc-4d,0.0
Xc-5d,0.25
Xc-6d,0.0
Xp-0d,15.363596551749426
Xp-1d,10.720346690612276
Xp-2d,9.389891664849461
Xp-3d,7.897851002980222
Xp-4d,5.946530322558899
Xp-5d,4.930530295806563
Xp-6d,2.9802310783963946
Xp-7d,2.055103956110075
ZMIC0,72.68350862163287
ZMIC1,49.41716405430891
ZMIC2,32.95440845423336
ZMIC3,26.096885330626076
ZMIC4,24.3505077307454
ZMIC5,24.186724706129883
nAcid,0
nAtom,41
nBase,0
nRing,3
piPC1,3.4657359027997265
piPC2,3.9889840465642745
piPC3,4.48863636973214
piPC4,4.9344739331306915
piPC5,5.424399205019116
piPC6,5.3904976533434334
piPC7,5.564400668353503
piPC8,5.72888150871122
piPC9,5.988648084598408
AATS0Z,22.097560975609756
AATS0d,3.1951219512195124
AATS0i,162.76980980550564
AATS0m,87.12974200000001
AATS0p,1.4823256876129514
AATS0s,4.002710027100271
AATS0v,218.36835481756205
AATS1Z,24.53488372093023
AATS1d,3.813953488372093
AATS1i,148.26148564840923
AATS1m,92.83694846511625
AATS1p,1.784743470744187
AATS1s,3.2545219638242897
AATS1v,261.4450867431478
AATS2Z,20.680555555555557
AATS2d,3.5
AATS2i,155.34728549419435
AATS2m,76.46969499999997
AATS2p,1.5607355373527223
AATS2s,2.9483024691358026
AATS2v,222.90618395757102
AATS3Z,16.463917525773194
AATS3d,2.917525773195876
AATS3i,161.74534081411275
AATS3m,58.64272728865979
AATS3p,1.321741725722031
AATS3s,3.0681557846506293
AATS3v,180.86728463507941
AATS4Z,13.224489795918368
AATS4d,2.510204081632653
AATS4i,161.66032441662125
AATS4m,45.03295415306123
AATS4p,1.2113801190044182
AATS4s,2.591836734693878
AATS4v,156.94544523790046
AATS5Z,12.150537634408602
AATS5d,2.4086021505376345
AATS5i,163.17950677845886
AATS5m,41.96072383870968
AATS5p,1.1539205407287314
AATS5s,2.2831541218637996
AATS5v,146.276248934764
AATS6Z,12.621951219512194
AATS6d,2.4878048780487805
AATS6i,163.09033559259302
AATS6m,43.62626267073171
AATS6p,1.175877612715585
AATS6s,2.3373983739837403
AATS6v,149.51381131092162
AATS7Z,12.643835616438356
AATS7d,2.4794520547945207
AATS7i,164.02362947830312
AATS7m,43.90617365753424
AATS7p,1.1489927368743695
AATS7s,2.316590563165906
AATS7v,147.30874679035492
AATS8Z,13.37704918032787
AATS8d,2.540983606557377
AATS8i,165.02328552358006
AATS8m,46.47711873770492
AATS8p,1.1328550560915405
AATS8s,2.7049180327868863
AATS8v,150.88537993286812
AMID_C,1.5927595983274179
AMID_N,0.2968866711399602
AMID_O,0.15977593744320837
AMID_X,0.0
AMID_h,0.45666260858316865
ATS0dv,286.0
ATS0pe,253.8945
ATS0se,313.1479279999999
ATS1dv,293.0
ATS1pe,281.34110000000004
ATS1se,335.94356799999986
ATS2dv,370.0
ATS2pe,460.6750000000001
ATS2se,557.1316159999999
ATS3dv,363.0
ATS3pe,607.8081999999999
ATS3se,747.5130839999999
ATS4dv,263.0
ATS4pe,592.6761
ATS4se,739.0482920000002
ATS5dv,236.0
ATS5pe,542.1116000000001
ATS5se,684.230756
ATS6dv,226.0
ATS6pe,482.7927000000001
ATS6se,606.7005079999999
ATS7dv,198.0
ATS7pe,429.74210000000005
ATS7se,540.629068
ATS8dv,172.0
ATS8pe,370.404
ATS8se,464.17765999999995
ATSC0Z,297.12195121951214
ATSC0c,1.0774889654549795
ATSC0d,21.51219512195122
ATSC0i,62.35060371444098
ATSC0m,1415.6906375121948
ATSC0p,9.24843787392395
ATSC0s,49.10840108401084
ATSC0v,2050.122028850233
ATSC1Z,9.53063652587747
ATSC1c,-0.44458188488112826
ATSC1d,5.926234384295067
ATSC1i,-4.441895853605239
ATSC1m,46.94939646281961
ATSC1p,0.15167584805888212
ATSC1s,-5.73564016127966
ATSC1v,37.943295847105276
ATSC2Z,-27.555621653777493
ATSC2c,-0.2553712195594341
ATSC2d,-8.387269482450918
ATSC2i,-11.30072072911819
ATSC2m,-130.48203172873312
ATSC2p,-1.213284251015132
ATSC2s,1.1172251966422106
ATSC2v,-181.99590574102848
ATSC3Z,-80.09339678762643
ATSC3c,0.2959761470937464
ATSC3d,-10.30933967876264
ATSC3i,8.04524408618037
ATSC3m,-383.55704555324206
ATSC3p,-1.1162768262377623
ATSC3s,15.332969793112566
ATSC3v,-387.6445381034502
ATSC4Z,-131.16954193932185
ATSC4c,-0.31296607356437955
ATSC4d,-3.7852468768590137
ATSC4i,-16.669831440015393
ATSC4m,-627.0745632486614
ATSC4p,-3.589123699219712
ATSC4s,-12.633088769912089
ATSC4v,-902.9120198265504
ATSC5Z,60.186793575252814
ATSC5c,0.06074753049268551
ATSC5d,3.350386674598452
ATSC5i,-11.534949561228828
ATSC5m,282.15854278941123
ATSC5p,-0.003110308712011664
ATSC5s,8.716174234913083
ATSC5v,142.96321129779446
ATSC6Z,25.34146341463414
ATSC6c,0.17659349921835873
ATSC6d,1.3658536585365841
ATSC6i,-8.105365000830739
ATSC6m,112.44383875609768
ATSC6p,-0.7364158470819273
ATSC6s,9.67208672086721
ATSC6v,-109.78708478537378
ATSC7Z,45.587745389649015
ATSC7c,0.10157177790822038
ATSC7d,0.08804283164782783
ATSC7i,-6.154442844309308
ATSC7m,210.91004503926243
ATSC7p,-0.530084846243499
ATSC7s,4.858483706788286
ATSC7v,52.74918347173787
ATSC8Z,-0.6936347412254609
ATSC8c,-0.2583069502561685
ATSC8d,-0.7620464009518146
ATSC8i,3.633661370114833
ATSC8m,2.1287615794170485
ATSC8p,0.626934257011023
ATSC8s,-10.581333862119106
ATSC8v,158.1438970520784
AXp-0d,0.6983452978067921
AXp-1d,0.4466811121088448
AXp-2d,0.29343411452654566
AXp-3d,0.19744627507450555
AXp-4d,0.12652192175657231
AXp-5d,0.08356831009841632
AXp-6d,0.05518946441474805
AXp-7d,0.036698284930537055
GATS1Z,0.840622649505752
GATS1c,1.3464278730114103
GATS1d,0.7999789062911986
GATS1i,1.255934974367929
GATS1m,0.8421543951532063
GATS1p,1.0361032072599223
GATS1s,0.9702734717397133
GATS1v,0.9555460181803344
GATS2Z,0.9582672066254402
GATS2c,1.0421514923687623
GATS2d,1.4591206853111613
GATS2i,1.2692532071353395
GATS2m,0.9600741971499508
GATS2p,1.0549879676196665
GATS2s,0.5970666323295869
GATS2v,0.9983861116483822
GATS3Z,1.083244333789756
GATS3c,0.8570279229803149
GATS3d,1.2843350398578675
GATS3i,1.0158773362996671
GATS3m,1.0827036644986814
GATS3p,0.9892081636590114
GATS3s,0.7373173574886346
GATS3v,1.0147680391077638
GATS4Z,1.1511798940558002
GATS4c,0.9478443739731724
GATS4d,0.9202184275070572
GATS4i,1.0932260123762179
GATS4m,1.1525389790725105
GATS4p,1.1274163405828246
GATS4s,0.9906816873871671
GATS4v,1.15512311123286
GATS5Z,0.8714426184940588
GATS5c,0.6113940156370614
GATS5d,0.7897495915929096
GATS5i,1.0094417779747171
GATS5m,0.8770558447281486
GATS5p,0.9800640507559887
GATS5s,0.5053069183084082
GATS5v,0.978961757551675
GATS6Z,0.9128221966836317
GATS6c,0.5129153464192105
GATS6d,0.8390022675736961
GATS6i,1.0237328945952113
GATS6m,0.9197873209564622
GATS6p,1.0102821621109654
GATS6s,0.43540643452348105
GATS6v,1.0250043767028918
GATS7Z,0.8805940945882428
GATS7c,0.5670051220834129
GATS7d,0.9169695275370421
GATS7i,1.0077310868992282
GATS7m,0.8864359644432758
GATS7p,0.9933544600849384
GATS7s,0.5262795832882912
GATS7v,0.9789228702130202
GATS8Z,1.0273421414556818
GATS8c,1.2653362432205
GATS8d,1.1125980446823538
GATS8i,0.8885856890795305
GATS8m,1.021259782665216
GATS8p,0.8974848492743298
GATS8s,1.383133960145868
GATS8v,0.9038016743234745
MATS1Z,0.0305845834303758
MATS1c,-0.39341809639633546
MATS1d,0.26266940884881107
MATS1i,-0.06792710565976245
MATS1m,0.03162110592378499
MATS1p,0.015637360538394582
MATS1s,-0.11136314926918912
MATS1v,0.017646994120340393
MATS2Z,-0.05281129717798571
MATS2c,-0.13496168119709456
MATS2d,-0.22201751070798678
MATS2i,-0.10320882644355356
MATS2m,-0.05248481984617968
MATS2p,-0.07470428905842559
MATS2s,0.012954966306740494
MATS2v,-0.05055140912464893
MATS3Z,-0.113939444202787
MATS3c,0.11610635831688369
MATS3d,-0.20256212450615987
MATS3i,0.05453944124658961
MATS3m,-0.11451799276372741
MATS3p,-0.05101708587618264
MATS3s,0.131972246132385
MATS3v,-0.07992195143177681
MATS4Z,-0.18469538529580284
MATS4c,-0.1215184471273789
MATS4d,-0.07361516034985424
MATS4i,-0.11185317764390079
MATS4m,-0.18531416003439805
MATS4p,-0.16235954442764117
MATS4s,-0.10762459611072506
MATS4v,-0.18425679102907708
MATS5Z,0.08930327311757343
MATS5c,0.02485516809509209
MATS5d,0.06866115621875989
MATS5i,-0.08155976111294416
MATS5m,0.08786699053967913
MATS5p,-0.00014826410539310627
MATS5s,0.07824759843180817
MATS5v,0.030742946610290076
MATS6Z,0.042644885897225406
MATS6c,0.08194677851934684
MATS6d,0.031746031746031717
MATS6i,-0.06499828805148732
MATS6m,0.03971342176624696
MATS6p,-0.03981298556149997
MATS6s,0.09847690524805475
MATS6v,-0.026775743892412468
MATS7Z,0.08617362693216807
MATS7c,0.05294454492224449
MATS7d,0.0022986363495169537
MATS7i,-0.05543819432753047
MATS7m,0.08367387869008686
MATS7p,-0.03219126195200703
MATS7s,0.055565592935767384
MATS7v,0.014450970875776277
MATS8Z,-0.0015690981857134014
MATS8c,-0.1611303247269723
MATS8d,-0.023809523809523815
MATS8i,0.03917038233753247
MATS8m,0.001010677704084493
MATS8p,0.04556250983592193
MATS8s,-0.14482336859417697
MATS8v,0.05184737176929367
MAXdsN,4.441243071302595
MAXsOH,9.46590835920194
MINdsN,4.441243071302595
MINsOH,9.287621130857893
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,29.245757782016977
SpAD_D,235.06023134615492
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.5786531032165954
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,523
TMWC10,118.61109354507018
TSRW10,55.78329373558793
VE1_Dt,4.629807620406471
VE2_Dt,0.21044580092756685
VE3_Dt,2.320972676931011
VR1_Dt,119.84596418546145
VR2_Dt,5.447543826611884
VR3_Dt,5.5746646467975145
Xc-3dv,0.5116634878635006
Xc-4dv,0.0
Xc-5dv,0.053934466291663166
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.25343678769327627
Xch-7d,0.35015893855064995
Xp-0dv,12.260647524952615
Xp-1dv,7.331322955894807
Xp-2dv,5.268981645362317
Xp-3dv,3.7469801498458284
Xp-4dv,2.4774538766482426
Xp-5dv,1.7163614932250144
Xp-6dv,0.83176444463362
Xp-7dv,0.49160160306801176
Xpc-4d,2.889835292545839
Xpc-5d,3.6664671474350468
Xpc-6d,5.155698055425313
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,43
nFRing,0
nHBAcc,5
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,6.206575926724928
AATS0dv,6.975609756097561
AATS0pe,6.1925487804878045
AATS0se,7.637754341463412
AATS1dv,6.813953488372093
AATS1pe,6.542816279069768
AATS1se,7.8126411162790665
AATS2dv,5.138888888888889
AATS2pe,6.3982638888888905
AATS2se,7.7379391111111095
AATS3dv,3.7422680412371134
AATS3pe,6.266063917525773
AATS3se,7.706320453608247
AATS4dv,2.683673469387755
AATS4pe,6.047715306122449
AATS4se,7.5413091020408185
AATS5dv,2.5376344086021505
AATS5pe,5.829156989247313
AATS5se,7.357319956989247
AATS6dv,2.7560975609756095
AATS6pe,5.887715853658538
AATS6se,7.398786682926828
AATS7dv,2.712328767123288
AATS7pe,5.886878082191782
AATS7se,7.405877643835616
AATS8dv,2.819672131147541
AATS8pe,6.072196721311475
AATS8se,7.609469836065573
AATSC0Z,7.246876859012492
AATSC0c,0.026280218669633648
AATSC0d,0.5246876859012493
AATSC0i,1.520746432059536
AATSC0m,34.52903993932183
AATSC0p,0.22557165546155974
AATSC0s,1.1977658800978255
AATSC0v,50.00297631342032
AATSC1Z,0.22164270990412724
AATSC1c,-0.010339113601886704
AATSC1d,0.13781940428593178
AATSC1i,-0.10329990357221486
AATSC1m,1.0918464293678978
AATSC1p,0.0035273453036949332
AATSC1s,-0.13338698049487582
AATSC1v,0.8824022290024482
AATSC2Z,-0.3827169674135763
AATSC2c,-0.003546822493881029
AATSC2d,-0.11648985392292942
AATSC2i,-0.15695445457108598
AATSC2m,-1.812250440676849
AATSC2p,-0.016851170152987944
AATSC2s,0.015517016620030704
AATSC2v,-2.52772091306984
AATSC3Z,-0.825705121521922
AATSC3c,0.0030513004855025404
AATSC3d,-0.10628185235837774
AATSC3i,0.08294066068227185
AATSC3m,-3.954196345909712
AATSC3p,-0.011508008517915076
AATSC3s,0.15807185353724296
AATSC3v,-3.996335444365466
AATSC4Z,-1.3384647136665495
AATSC4c,-0.003193531362901832
AATSC4d,-0.038624968131214424
AATSC4i,-0.1701003208164836
AATSC4m,-6.398720033149607
AATSC4p,-0.036623711216527674
AATSC4s,-0.1289090690807356
AATSC4v,-9.21338795741378
AATSC5Z,0.6471698233898152
AATSC5c,0.0006531992526095217
AATSC5d,0.03602566316772529
AATSC5i,-0.12403171571213793
AATSC5m,3.0339628256925937
AATSC5p,-3.344417969905015e-05
AATSC5s,0.09372230360121594
AATSC5v,1.53723883115908
