DLiP-ID,T005YG
ATS5v,26635.462985110305
ATS6Z,2413.0
ATS6d,345.0
ATS6i,18247.515027437985
ATS6m,8862.631469999997
ATS6p,156.40157234133892
ATS6s,621.8888888888889
ATS6v,23107.14169326888
ATS7Z,1977.0
ATS7d,293.0
ATS7i,17491.00096340708
ATS7m,7164.628725000001
ATS7p,134.614197720131
ATS7s,510.83333333333337
ATS7v,19477.118209104152
ATS8Z,1550.0
ATS8d,226.0
ATS8i,14622.55783589228
ATS8m,5542.974392000001
ATS8p,107.054472511584
ATS8s,438.55555555555577
ATS8v,15340.272558096256
C1SP1,0
C1SP2,1
C1SP3,1
C2SP1,0
C2SP2,10
C2SP3,1
C3SP2,8
C3SP3,0
C4SP3,0
FCSP3,0.13636363636363635
GGI10,0.08662381389654117
JGI10,0.008662381389654115
JGT10,0.48684491506688715
Kier1,22.203125
Kier2,8.501457725947521
Kier3,3.4565376186997807
MAXdO,13.038621661627614
MID_C,46.524253505003855
MID_N,0.0
MID_O,12.601974243202816
MID_X,0.0
MID_h,12.601974243202816
MINdO,12.416310342829101
MPC10,356
MWC01,32.0
MWC02,5.093750200806762
MWC03,6.013715156042802
MWC04,6.959398512133975
MWC05,7.898411092811599
MWC06,8.851233902846035
MWC07,9.796514626532023
MWC08,10.752205832221462
MWC09,11.7004086774697
MWC10,12.657622674633284
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,9
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.0810000000000026
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.564520407322694
SRW05,0.0
SRW06,7.180069874302796
SRW07,0.0
SRW08,8.907747686788648
SRW09,0.0
SRW10,10.696593183839905
SaaCH,6.740285882080615
SaaNH,0
SaaSe,0
SaaaC,-0.031412981859409994
SaasC,-1.4410261447707313
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-2.0236826026706973
SdssS,0
SsCH3,2.977619955134385
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.679189449510832
VE1_D,5.304709468411702
VE2_A,0.16135136032795974
VE2_D,0.18292101615212766
VE3_A,2.6078356373731086
VE3_D,2.7333057419435476
VR1_A,233.28459372855093
VR1_D,188.40042664624468
VR2_A,8.044296335467273
VR2_D,6.496566436077403
VR3_A,6.516969877527922
VR3_D,6.303280363708797
WPath,1916
Xc-3d,2.3038164519511475
Xc-4d,0.0
Xc-5d,0.886436460505188
Xc-6d,0.0
Xp-0d,21.032651236960596
Xp-1d,13.810968167888426
Xp-2d,12.789051246976495
Xp-3d,11.856378105126412
Xp-4d,10.769859051126003
Xp-5d,8.86807286160577
Xp-6d,6.759547825524374
Xp-7d,5.070377181107143
ZMIC0,98.49754773763804
ZMIC1,58.415092931486555
ZMIC2,35.73644916332857
ZMIC3,28.78045344757613
ZMIC4,26.037296803989957
ZMIC5,25.882103333041965
nAcid,0
nAtom,45
nBase,0
nRing,4
piPC1,3.7954891891721947
piPC2,4.499809670330265
piPC3,5.2351112906442445
piPC4,5.928591305289472
piPC5,6.574116524256918
piPC6,7.068810637982925
piPC7,7.580364874730782
piPC8,8.064317045831093
piPC9,8.539885328779903
AATS0Z,27.91111111111111
AATS0d,3.9555555555555557
AATS0i,156.584828155233
AATS0m,110.70763762222226
AATS0p,1.6216007661685328
AATS0s,7.830864197530865
AATS0v,251.76549306956974
AATS1Z,28.125
AATS1d,4.729166666666667
AATS1i,141.99910674658642
AATS1m,108.44633200000004
AATS1p,1.9526812497500006
AATS1s,4.025462962962963
AATS1v,298.41372006840896
AATS2Z,26.417721518987342
AATS2d,4.6455696202531644
AATS2i,145.60247334859102
AATS2m,101.93771403797467
AATS2p,1.824090689771431
AATS2s,3.9669479606188456
AATS2v,276.6343379133338
AATS3Z,26.58823529411765
AATS3d,4.294117647058823
AATS3i,146.22806511792442
AATS3m,102.44772158823531
AATS3p,1.7412224363803133
AATS3s,4.309368191721132
AATS3v,267.98758258609485
AATS4Z,26.177966101694917
AATS4d,3.7033898305084745
AATS4i,149.8382544828597
AATS4m,99.65775858474575
AATS4p,1.5555520801715665
AATS4s,5.625941619585688
AATS4v,243.64437832724994
AATS5Z,22.5
AATS5d,3.2338709677419355
AATS5i,154.7163706206008
AATS5m,83.05401605645162
AATS5p,1.3999090696886773
AATS5s,5.497759856630824
AATS5v,214.80212084766376
AATS6Z,20.623931623931625
AATS6d,2.948717948717949
AATS6i,155.96166690117937
AATS6m,75.7489869230769
AATS6p,1.3367655755669994
AATS6s,5.315289648622982
AATS6v,197.49693754930667
AATS7Z,17.972727272727273
AATS7d,2.6636363636363636
AATS7i,159.0090996673371
AATS7m,65.13298840909093
AATS7p,1.2237654338193726
AATS7s,4.6439393939393945
AATS7v,177.06471099185592
AATS8Z,17.032967032967033
AATS8d,2.4835164835164836
AATS8i,160.687448746069
AATS8m,60.91180650549452
AATS8p,1.1764227748525713
AATS8s,4.819291819291822
AATS8v,168.57442371534347
AMID_C,1.6042846036208227
AMID_N,0.0
AMID_O,0.43455083597251093
AMID_X,0.0
AMID_h,0.43455083597251093
ATS0dv,494.0
ATS0pe,303.3301999999999
ATS0se,366.8487879999999
ATS1dv,486.0
ATS1pe,321.87
ATS1se,382.1861759999998
ATS2dv,773.0
ATS2pe,519.9716000000001
ATS2se,623.0122919999999
ATS3dv,976.0
ATS3pe,677.5094999999999
ATS3se,811.0784639999997
ATS4dv,1047.0
ATS4pe,811.9688000000004
ATS4se,971.7280519999998
ATS5dv,885.0
ATS5pe,855.1848
ATS5se,1033.30054
ATS6dv,758.0
ATS6pe,782.7076
ATS6se,953.1818159999999
ATS7dv,574.0
ATS7pe,713.2517999999999
ATS7se,878.925492
ATS8dv,398.0
ATS8pe,591.5498000000001
ATS8se,730.9687280000002
ATSC0Z,331.1999999999999
ATSC0c,1.7984036850038867
ATSC0d,35.77777777777777
ATSC0i,61.788444947051865
ATSC0m,1560.7609425777775
ATSC0p,10.496357972131912
ATSC0s,141.86049382716047
ATSC0v,2086.5786344295284
ATSC1Z,-11.813333333333329
ATSC1c,-0.9281198557596574
ATSC1d,21.37037037037036
ATSC1i,9.545317811169799
ATSC1m,-46.62046328296279
ATSC1p,1.6304658833856993
ATSC1s,-19.13267489711933
ATSC1v,234.6180579728915
ATSC2Z,97.47111111111113
ATSC2c,0.026404553043846223
ATSC2d,15.790123456790132
ATSC2i,22.094619576723442
ATSC2m,470.8130475412349
ATSC2p,4.004183325589828
ATSC2s,5.975775034293553
ATSC2v,866.4100476473388
ATSC3Z,120.74666666666675
ATSC3c,-0.21162906116158398
ATSC3d,-4.074074074074068
ATSC3i,-3.9081801439939237
ATSC3m,575.6882051792592
ATSC3p,0.10675761781603188
ATSC3s,-16.92576131687243
ATSC3v,542.2923895323412
ATSC4Z,28.697777777777784
ATSC4c,0.5508131006166155
ATSC4d,-20.283950617283942
ATSC4i,-34.64909580263475
ATSC4m,119.03343112938306
ATSC4p,-5.48926367496667
ATSC4s,8.619519890260637
ATSC4v,-613.7572101892238
ATSC5Z,-224.0622222222222
ATSC5c,-0.9071398959298496
ATSC5d,-14.209876543209873
ATSC5i,-13.567417359199613
ATSC5m,-1051.116369058765
ATSC5p,-2.77996672139451
ATSC5s,-45.66620027434843
ATSC5v,-968.5084878976619
ATSC6Z,-60.38666666666666
ATSC6c,1.0776904065532267
ATSC6d,-8.777777777777779
ATSC6i,-12.423937709725044
ATSC6m,-307.2597893022222
ATSC6p,-2.749015227638636
ATSC6s,36.23061728395063
ATSC6v,-795.4219785548893
ATSC7Z,21.622222222222227
ATSC7c,-0.7727991232581716
ATSC7d,-8.23456790123457
ATSC7i,-6.478088255227764
ATSC7m,96.73727465432088
ATSC7p,-1.022481662135631
ATSC7s,14.273113854595332
ATSC7v,-88.41696082182338
ATSC8Z,-20.648888888888877
ATSC8c,0.5016542637253713
ATSC8d,-7.283950617283954
ATSC8i,3.0770567014337353
ATSC8m,-97.87868290172852
ATSC8p,0.35516293498408613
ATSC8s,5.594458161865565
ATSC8v,-52.05399401343914
AXp-0d,0.7252638357572619
AXp-1d,0.4315927552465133
AXp-2d,0.26100104585666317
AXp-3d,0.16022132574495151
AXp-4d,0.09972091714005558
AXp-5d,0.05991941122706601
AXp-6d,0.03673667296480638
AXp-7d,0.022535009693809525
GATS1Z,0.6974637681159422
GATS1c,1.3329155587310142
GATS1d,0.5252329192546584
GATS1i,0.8570722563729029
GATS1m,0.6975255872317859
GATS1p,0.8368905039775261
GATS1s,0.7583578459101707
GATS1v,0.7583878867812978
GATS2Z,0.5843728979392163
GATS2c,0.6960360641295429
GATS2d,0.887333909898577
GATS2i,0.793446255552261
GATS2m,0.5863735296313772
GATS2p,0.7753589503738294
GATS2s,0.5831386152345767
GATS2v,0.689506367764526
GATS3Z,0.6121530737899026
GATS3c,0.876356839390994
GATS3d,1.205699671172817
GATS3i,1.0188188537833451
GATS3m,0.6145769562287697
GATS3p,0.9772548742981424
GATS3s,0.8557380674601814
GATS3v,0.7972841603499174
GATS4Z,0.8241218373863919
GATS4c,0.9352746863666656
GATS4d,1.2975576376460682
GATS4i,1.1960450624868542
GATS4m,0.8254670705628843
GATS4p,1.154241330322312
GATS4s,1.099993834365389
GATS4v,0.9819370785904894
GATS5Z,1.2047588436964318
GATS5c,1.365342343666987
GATS5d,1.150470847525546
GATS5i,1.0581148446608357
GATS5m,1.1971786068666204
GATS5p,1.0439359987880803
GATS5s,1.3558899805930014
GATS5v,1.0495183077318417
GATS6Z,1.0650728766670798
GATS6c,0.869207204634367
GATS6d,1.045867176301959
GATS6i,1.052621288992881
GATS6m,1.0681471494548205
GATS6p,1.0675874829322929
GATS6s,0.9535035356351728
GATS6v,1.100945911505174
GATS7Z,1.0422705314009666
GATS7c,1.1837255804995919
GATS7d,1.056521739130435
GATS7i,1.0134327838887762
GATS7m,1.0430378546706072
GATS7p,1.0204650403128026
GATS7s,0.9660899684092353
GATS7v,1.0415343995744748
GATS8Z,1.1350666241970593
GATS8c,0.9762980063796313
GATS8d,1.0338543444133508
GATS8i,0.945155454139388
GATS8m,1.1332848347689435
GATS8p,0.9617393093900886
GATS8s,1.074306914421094
GATS8v,1.0400370529426466
MATS1Z,-0.03343900966183575
MATS1c,-0.483824834229473
MATS1d,0.5599767080745339
MATS1i,0.14482862379268635
MATS1m,-0.02800344571385222
MATS1p,0.14562782345385533
MATS1s,-0.1264402951952448
MATS1v,0.10541391813384568
MATS2Z,0.1676374365559837
MATS2c,0.008363288128771908
MATS2d,0.25139554996462005
MATS2i,0.2036876443103992
MATS2m,0.17182941987943187
MATS2p,0.2173005080138773
MATS2s,0.02399485858293989
MATS2v,0.23652341806908367
MATS3Z,0.16084114805342445
MATS3c,-0.051915909123021846
MATS3d,-0.05023748629886731
MATS3i,-0.027904847319393945
MATS3m,0.1627283740844923
MATS3p,0.004487170613038686
MATS3s,-0.052637964512477875
MATS3v,0.11465977773042277
MATS4Z,0.033043682960779516
MATS4c,0.11680127504578318
MATS4d,-0.21620696915464782
MATS4i,-0.2138529014792563
MATS4m,0.029084598322110914
MATS4p,-0.19943710679790558
MATS4s,0.02317139151440526
MATS4v,-0.11217403896319268
MATS5Z,-0.24550997350786982
MATS5c,-0.18305344747442495
MATS5d,-0.14413444199559206
MATS5i,-0.07968576535200395
MATS5m,-0.2444022723937311
MATS5p,-0.09611513760365241
MATS5s,-0.11682189271155329
MATS5v,-0.16844553503974874
MATS6Z,-0.07012572773442342
MATS6c,0.23048012727569764
MATS6d,-0.0943621595795509
MATS6i,-0.07733545624522913
MATS6m,-0.07571745218337761
MATS6p,-0.10073146818153272
MATS6s,0.09822927035977595
MATS6v,-0.14661873996282954
MATS7Z,0.026707290294246833
MATS7c,-0.17579206410359402
MATS7d,-0.09415584415584419
MATS7i,-0.04289033355303294
MATS7m,0.025355798285131022
MATS7p,-0.03985077050558049
MATS7s,0.041160163515633584
MATS7v,-0.017334872640227178
MATS8Z,-0.030830280830280825
MATS8c,0.1379394358579555
MATS8d,-0.10067572179373427
MATS8i,0.024626310745768924
MATS8m,-0.03101150545830868
MATS8p,0.016732472659624444
MATS8s,0.019501485051886668
MATS8v,-0.012336456257082
MAXsOH,10.856547619047618
MAXssO,4.843497132260209
MINsOH,10.080729906951046
MINssO,4.843497132260209
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.14014039332544
SpAD_D,273.1479585877141
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.3842884873697463
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1802
TMWC10,140.72326067549764
TSRW10,65.52331842214969
VE1_Dt,5.380963935962426
VE2_Dt,0.1855504805504285
VE3_Dt,2.747578265370288
VR1_Dt,174.74966201453637
VR2_Dt,6.025850414294357
VR3_Dt,6.228065183995959
Xc-3dv,0.8972983071557831
Xc-4dv,0.0
Xc-5dv,0.2233049801099347
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1958002611063171
Xch-7d,0.6278345551433597
Xp-0dv,15.568492075490004
Xp-1dv,8.854942910656892
Xp-2dv,6.703193293964701
Xp-3dv,5.214758754856144
Xp-4dv,3.876542510808512
Xp-5dv,2.7757039536877475
Xp-6dv,1.7451241113859017
Xp-7dv,1.1083519131737416
Xpc-4d,6.502851122493265
Xpc-5d,12.377596676804353
Xpc-6d,21.72178540315898
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,48
nFRing,1
nHBAcc,7
nHBDon,3
nHRing,0
nSpiro,0
naRing,3
piPC10,8.908208834081051
AATS0dv,10.977777777777778
AATS0pe,6.740671111111109
AATS0se,8.152195288888887
AATS1dv,10.125
AATS1pe,6.705625
AATS1se,7.9622119999999965
AATS2dv,9.784810126582279
AATS2pe,6.581918987341774
AATS2se,7.886231544303796
AATS3dv,9.568627450980392
AATS3pe,6.642249999999999
AATS3se,7.951749647058821
AATS4dv,8.872881355932204
AATS4pe,6.881091525423733
AATS4se,8.234983491525423
AATS5dv,7.137096774193548
AATS5pe,6.896651612903225
AATS5se,8.333068870967741
AATS6dv,6.478632478632479
AATS6pe,6.689808547008546
AATS6se,8.146853128205127
AATS7dv,5.218181818181818
AATS7pe,6.484107272727272
AATS7se,7.990231745454545
AATS8dv,4.373626373626373
AATS8pe,6.500547252747254
AATS8se,8.032623384615386
AATSC0Z,7.359999999999998
AATSC0c,0.0399645263334197
AATSC0d,0.7950617283950616
AATSC0i,1.3730765543789303
AATSC0m,34.68357650172839
AATSC0p,0.23325239938070916
AATSC0s,3.1524554183813436
AATSC0v,46.368414098433966
AATSC1Z,-0.24611111111111103
AATSC1c,-0.019335830328326194
AATSC1d,0.4452160493827158
AATSC1i,0.19886078773270413
AATSC1m,-0.9712596517283915
AATSC1p,0.03396803923720207
AATSC1s,-0.39859739368998603
AATSC1v,4.887876207768573
AATSC2Z,1.2338115330520396
AATSC2c,0.0003342348486562813
AATSC2d,0.19987498046569788
AATSC2i,0.2796787288192841
AATSC2m,5.959658829635885
AATSC2p,0.050685864880883905
AATSC2s,0.07564272195308296
AATSC2v,10.96721579300429
AATSC3Z,1.1837908496732035
AATSC3c,-0.002074794717270431
AATSC3d,-0.039941902687000666
AATSC3i,-0.03831549160778357
AATSC3m,5.644002011561365
AATSC3p,0.0010466433119218812
AATSC3s,-0.16593883643992577
AATSC3v,5.316592054238639
AATSC4Z,0.24320150659133716
AATSC4c,0.004667907632344199
AATSC4d,-0.17189788658715205
AATSC4i,-0.2936364051070741
AATSC4m,1.008757890926975
AATSC4p,-0.046519183686158226
AATSC4s,0.07304677873102235
AATSC4v,-5.2013322897391845
AATSC5Z,-1.806953405017921
AATSC5c,-0.007315644322014916
AATSC5d,-0.11459577857427317
AATSC5i,-0.10941465612257753
AATSC5m,-8.476744911764234
AATSC5p,-0.02241908646285895
