DLiP-ID,C0013T
DLiP-Mol-ID,31791
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H18O6/c1-22-12-9-15(21)18(17(10-12)24-3)13(19)6-4-11-5-7-16(23-2)14(20)8-11/h4-10,20-21H,1-3H3/b6-4+"
Standard Inchi Key(RDKit),WMOWJHFPSNZXSK-GQCTYLIASA-N
Canonical SMILES(RDKit),COc1cc(O)c(C(=O)/C=C/c2ccc(OC)c(O)c2)c(OC)c1
SMILES(SDF),
MW(SDF),
MW(RDKit),330.336
MW Monoisotopic(RDKit),330.110338296
MolLogP(RDKit),3.0197
XLogP(SDF),
XLogP(CDK),2.942
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),85.22
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.625426164337325
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,212943.21417800788
qed,0.6254261643373252
Chi0,17.689869965382485
Chi1,11.493932260492075
TPSA,85.22000000000001
Chi0n,13.56887223718275
Chi0v,13.56887223718275
Chi1n,7.041873060434071
Chi1v,7.041873060434071
Chi2n,4.852653863742206
Chi2v,4.852653863742206
Chi3n,3.38695318008057
Chi3v,3.38695318008057
Chi4n,2.1686046340030205
Chi4v,2.1686046340030205
MolMR,89.23410000000003
MolWt,330.33600000000007
fr_SH,0
Kappa1,17.207754399928785
Kappa2,7.410932940011402
Kappa3,3.5991808853778866
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,779.3187201013454
MolLogP,3.019700000000001
NOCount,6
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.308949736198828
SMR_VSA1,29.218180835153383
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,21.3293926238326
SMR_VSA7,47.534758432535924
SMR_VSA8,0.0
SMR_VSA9,28.747559166419524
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,2
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,3
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,139.0791722727128
NHOHCount,2
PEOE_VSA1,24.42364365108156
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.142387175295491
PEOE_VSA7,23.772205735454097
PEOE_VSA8,12.13273413692322
PEOE_VSA9,21.3293926238326
RingCount,2
SMR_VSA10,11.85926505319882
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,1
