DLiP-ID,C001IJ
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,103.59880000000004
SdO,24.305575858178464
SdS,0
Spe,48.12156862745098
SsF,0
SsI,0
Sse,49.822651128914785
StN,0
fMF,0.3673469387755102
nBr,0
nCl,0
AMID,2.0225306785710693
BIC0,0.28808777739933933
BIC1,0.6258125878488893
BIC2,0.8347621070092128
BIC3,0.8905032595524685
BIC4,0.8905032595524685
BIC5,0.8905032595524685
CIC0,3.927097119181336
CIC1,1.9487115979848113
CIC2,0.7246892858025911
CIC3,0.39815867355769274
CIC4,0.39815867355769274
CIC5,0.39815867355769274
GGI1,6.0
GGI2,3.333333333333335
GGI3,1.9791666666666667
GGI4,1.4455555555555555
GGI5,0.945
GGI6,0.614829931972789
GGI7,0.4982993197278911
GGI8,0.24189814814814808
GGI9,0.20719135802469138
JGI1,0.20689655172413787
JGI2,0.08333333333333337
JGI3,0.04827235772357724
JGI4,0.03906906906906907
JGI5,0.02625
JGI6,0.019213435374149657
JGI7,0.01660997732426304
JGI8,0.009303774928774928
JGI9,0.01035956790123457
MIC0,18.57675381637155
MIC1,38.40956035092658
MIC2,44.01084422936137
MIC3,44.33998708650421
MIC4,44.33998708650421
MIC5,44.33998708650421
MPC2,40
MPC3,52
MPC4,65
MPC5,79
MPC6,82
MPC7,94
MPC8,104
MPC9,111
Mare,0.9957551020408164
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,1
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,2
NssS,1
NtCH,0
NtsC,0
RNCG,0.1805330889981563
RPCG,0.11106611626887386
SIC0,0.30056989083819946
SIC1,0.6529274615985258
SIC2,0.8709302339884687
SIC3,0.9290865094346765
SIC4,0.9290865094346765
SIC5,0.9290865094346765
SaaN,0
SaaO,0
SaaS,0
Sare,48.792
SdNH,0
SdSe,0
SddC,0
SdsN,4.1552653376165285
SsBr,0
SsCl,0
SsLi,0
SsOH,9.682974756761975
SsSH,0
SssO,10.217819491827257
SssS,1.2969484336944652
StCH,0
StsC,0
TIC0,82.69302352175974
TIC1,179.63391406038946
TIC2,239.61100735731824
TIC3,255.61100735731827
TIC4,255.61100735731827
TIC5,255.61100735731827
Vabc,355.2092691508192
WPol,41
apol,55.50944599999998
bpol,32.588554
nRot,4
ABCGG,16.499084736176798
ATS0Z,1380.0
ATS0d,160.0
ATS0i,7934.347472076079
ATS0m,5463.447410000002
ATS0p,76.816603906678
ATS0s,250.39231824417007
ATS0v,10896.022978749526
ATS1Z,1412.0
ATS1d,199.0
ATS1i,7427.68169127805
ATS1m,5390.821282999999
ATS1p,93.999078496
ATS1s,164.35493827160494
ATS1v,13573.870022975365
ATS2Z,2140.0
ATS2d,310.0
ATS2i,13827.40933404229
ATS2m,8059.766448
ATS2p,139.17418007333896
ATS2s,282.3117283950618
ATS2v,19586.20709714459
ATS3Z,2308.0
ATS3d,342.0
ATS3i,17612.74136583301
ATS3m,8515.596932999999
ATS3p,157.270398404131
ATS3s,339.40432098765433
ATS3v,21550.346946868514
ATS4Z,2219.0
ATS4d,331.0
ATS4i,18789.785465031957
ATS4m,7943.751529
ATS4p,159.262772137282
ATS4s,368.1049382716049
ATS4v,21102.294431589657
ATS5Z,2133.0
ATS5d,314.0
ATS5i,17167.195136424187
ATS5m,7654.370672
ATS5p,155.299736574735
ATS5s,337.1697530864198
ATS5v,20465.111207952075
ATS6Z,2053.0
ATS6d,286.0
ATS6i,17183.796107135673
ATS6m,7366.591719999999
ATS6p,138.596823908433
ATS6s,338.12654320987656
ATS6v,18534.863544971977
ATS7Z,1747.0
ATS7d,252.0
ATS7i,15673.944072980225
ATS7m,6424.498499
ATS7p,117.24330316492299
ATS7s,294.4907407407407
ATS7v,15917.965116753116
ATS8Z,1518.0
ATS8d,212.0
ATS8i,12780.838233353417
ATS8m,5407.015000999999
ATS8p,110.833064445037
ATS8s,331.2962962962963
ATS8v,14493.536267953143
C1SP1,0
C1SP2,2
C1SP3,4
C2SP1,0
C2SP2,7
C2SP3,2
C3SP2,1
C3SP3,1
C4SP3,0
FCSP3,0.42105263157894735
GGI10,0.10733598612386491
JGI10,0.0056492624275718386
JGT10,0.4649573298061117
Kier1,21.702734839476815
Kier2,10.15625
Kier3,5.538461538461538
MAXdO,12.295460478574658
MID_C,39.104538770446915
MID_N,4.295103920777418
MID_O,9.134956054134735
MID_X,0.0
MID_h,15.50378955097196
MINdO,12.010115379603807
MPC10,116
MWC01,29.0
MWC02,4.9344739331306915
MWC03,5.777652323222656
MWC04,6.647688373563329
MWC05,7.510430556378006
MWC06,8.384118837190895
MWC07,9.254452946594503
MWC08,10.130025336918353
MWC09,11.00421427088809
MWC10,11.881263134163742
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,4
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.646200000000001
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.389071729816501
SRW05,2.3978952727983707
SRW06,6.890609120147166
SRW07,4.727387818712341
SRW08,8.475328987317539
SRW09,6.803505257608338
SRW10,10.102707195730964
SaaCH,4.8808302872320795
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.1199586458065836
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.7204723324514992
SdssC,0.6170094385822766
SdssS,0
SsCH3,3.266313937855105
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.978073559670782
SsssP,0
VE1_A,4.416161212691189
VE1_D,5.1124537270602595
VE2_A,0.16356152639596996
VE2_D,0.18935013803926887
VE3_A,2.4785225878158306
VE3_D,2.624931243396485
VR1_A,250.3638785280818
VR1_D,163.023435968315
VR2_A,9.272736241780807
VR2_D,6.037905035863519
VR3_A,6.516167146750917
VR3_D,6.087145742428562
WPath,2039
Xc-3d,1.7445642597518125
Xc-4d,0.0
Xc-5d,0.4368867239266071
Xc-6d,0.0
Xp-0d,19.38854057813175
Xp-1d,13.011570350697117
Xp-2d,11.481963989300583
Xp-3d,9.687058934171938
Xp-4d,7.727519593394553
Xp-5d,6.032182390326334
Xp-6d,3.936710772357359
Xp-7d,2.9335106766147456
ZMIC0,89.73895453780983
ZMIC1,40.734498789208835
ZMIC2,26.710946838377804
ZMIC3,25.135194274393605
ZMIC4,25.135194274393605
ZMIC5,25.135194274393605
nAcid,0
nAtom,49
nBase,2
nRing,3
piPC1,3.6109179126442243
piPC2,4.119037174812473
piPC3,4.6076670661866785
piPC4,5.042618339949306
piPC5,5.495886666742816
piPC6,5.71042701737487
piPC7,6.032711451341317
piPC8,6.379645728329369
piPC9,6.648336671803215
AATS0Z,28.163265306122447
AATS0d,3.2653061224489797
AATS0i,161.92545861379753
AATS0m,111.49892673469391
AATS0p,1.5676857940138367
AATS0s,5.110047311105512
AATS0v,222.3678158928475
AATS1Z,27.686274509803923
AATS1d,3.9019607843137254
AATS1i,145.64081747604018
AATS1m,105.7023780980392
AATS1p,1.8431191861960783
AATS1s,3.2226458484628417
AATS1v,266.15431417598757
AATS2Z,24.04494382022472
AATS2d,3.4831460674157304
AATS2i,155.36414982069988
AATS2m,90.55917357303372
AATS2p,1.5637548322847075
AATS2s,3.1720418920793456
AATS2v,220.06974266454597
AATS3Z,20.607142857142858
AATS3d,3.0535714285714284
AATS3i,157.25661933779475
AATS3m,76.03211547321428
AATS3p,1.4041999857511696
AATS3s,3.0303957231040566
AATS3v,192.41381202561175
AATS4Z,18.965811965811966
AATS4d,2.8290598290598292
AATS4i,160.5964569660851
AATS4m,67.89531221367521
AATS4p,1.361220274677624
AATS4s,3.1461960536034606
AATS4v,180.36149086828766
AATS5Z,19.568807339449542
AATS5d,2.8807339449541285
AATS5i,157.49720308646042
AATS5m,70.223584146789
AATS5p,1.4247682254562843
AATS5s,3.0933004870313745
AATS5v,187.7533138344227
AATS6Z,19.186915887850468
AATS6d,2.6728971962616823
AATS6i,160.5962253003334
AATS6m,68.84665158878504
AATS6p,1.2952974197049814
AATS6s,3.1600611514941734
AATS6v,173.22302378478483
AATS7Z,18.197916666666668
AATS7d,2.625
AATS7i,163.27025076021067
AATS7m,66.92185936458334
AATS7p,1.221284407967948
AATS7s,3.067611882716049
AATS7v,165.81213663284495
AATS8Z,18.74074074074074
AATS8d,2.617283950617284
AATS8i,157.7881263376965
AATS8m,66.75327161728394
AATS8p,1.3683094375930493
AATS8s,4.09007773205304
AATS8v,178.93254651794004
AMID_C,1.448316250757293
AMID_N,0.15907792299175622
AMID_O,0.33833170570869386
AMID_X,0.0
AMID_h,0.5742144278137763
ATS0dv,398.44444444444446
ATS0pe,314.33509999999995
ATS0se,386.98171299999996
ATS1dv,366.33333333333337
ATS1pe,336.2375
ATS1se,402.37983199999996
ATS2dv,503.33333333333337
ATS2pe,577.3861999999999
ATS2se,703.613648
ATS3dv,483.33333333333326
ATS3pe,708.9327999999999
ATS3se,874.2864320000001
ATS4dv,434.3333333333333
ATS4pe,748.0378
ATS4se,926.4203080000001
ATS5dv,403.6666666666667
ATS5pe,690.706
ATS5se,855.3126
ATS6dv,401.6666666666667
ATS6pe,678.9133
ATS6se,842.574444
ATS7dv,424.33333333333337
ATS7pe,596.0803999999999
ATS7se,743.308974
ATS8dv,351.66666666666663
ATS8pe,511.9575000000001
ATS8se,633.7440059999999
ATSC0Z,513.9591836734694
ATSC0c,1.4441442440488224
ATSC0d,29.387755102040817
ATSC0i,73.50093694202008
ATSC0m,2352.134632122449
ATSC0p,13.932959106128692
ATSC0s,95.39640547577055
ATSC0v,2462.3721396713113
ATSC1Z,30.573094543940048
ATSC1c,-0.7705890791384366
ATSC1d,11.6780508121616
ATSC1i,-13.017663645367207
ATSC1m,142.4254548317368
ATSC1p,-0.20873057328370162
ATSC1s,-4.471325247996232
ATSC1v,-14.744431358757698
ATSC2Z,131.1353602665556
ATSC2c,-0.03065075447140775
ATSC2d,1.9283631820074947
ATSC2i,11.885467862505958
ATSC2m,596.9789785122865
ATSC2p,2.738418425506515
ATSC2s,14.992611246228567
ATSC2v,471.3889405330776
ATSC3Z,100.25655976676387
ATSC3c,0.09264191925479781
ATSC3d,-4.3556851311953375
ATSC3i,-17.032952168718328
ATSC3m,454.0707775772595
ATSC3p,-0.3476950577363001
ATSC3s,1.1065209740568793
ATSC3v,83.86595968891183
ATSC4Z,-169.4331528529779
ATSC4c,0.1654757075654507
ATSC4d,-5.293211162015828
ATSC4i,18.031325657270518
ATSC4m,-757.7586547617659
ATSC4p,1.5539209392784237
ATSC4s,-29.272979822650484
ATSC4v,-133.85073447156412
ATSC5Z,-195.0316534777176
ATSC5c,-0.1953725787614898
ATSC5d,-2.8013327780091637
ATSC5i,-13.145011173111623
ATSC5m,-869.5593738234071
ATSC5p,-1.6805097495872376
ATSC5s,-23.824851642176988
ATSC5v,-416.4843542538274
ATSC6Z,-53.931278633902544
ATSC6c,0.016750514778247225
ATSC6d,4.683881715951687
ATSC6i,-12.56876667168542
ATSC6m,-278.9833501449395
ATSC6p,-4.112808973599657
ATSC6s,-34.00305328312563
ATSC6v,-526.5834091865316
ATSC7Z,240.2228238234069
ATSC7c,-0.3904178013483204
ATSC7d,-4.759683465222824
ATSC7i,7.6037440608756794
ATSC7m,1103.4798530458143
ATSC7p,2.539774941406253
ATSC7s,1.5569751458154497
ATSC7v,786.1514147612357
ATSC8Z,-152.99375260308204
ATSC8c,0.5851993980897391
ATSC8d,-3.1103706788837977
ATSC8i,-13.256804132237589
ATSC8m,-683.0843525901707
ATSC8p,-5.237652994914228
ATSC8s,69.59844777753209
ATSC8v,-670.529137346508
AXp-0d,0.718094095486361
AXp-1d,0.4486748396792109
AXp-2d,0.2870490997325146
AXp-3d,0.1862895948879219
AXp-4d,0.11888491682145466
AXp-5d,0.07635673911805485
AXp-6d,0.04800866795557755
AXp-7d,0.03120756038951857
GATS1Z,0.7389005157336124
GATS1c,1.4965253841155328
GATS1d,0.7686274509803921
GATS1i,1.3376592839730805
GATS1m,0.7407119342352667
GATS1p,1.0496468436235344
GATS1s,0.6589211642610534
GATS1v,0.9949186643274595
GATS2Z,0.793312679354111
GATS2c,1.057662629494557
GATS2d,1.1194756554307117
GATS2i,1.0125094776916876
GATS2m,0.7921308041906634
GATS2p,0.9023965896049057
GATS2s,0.5573470925729198
GATS2v,0.8634256175740909
GATS3Z,0.8822268106734433
GATS3c,0.991329162263413
GATS3d,1.1302083333333333
GATS3i,1.1267480661823457
GATS3m,0.8813856143578901
GATS3p,1.0218911470795686
GATS3s,0.8092489556601241
GATS3v,0.9714268317245451
GATS4Z,1.2875411331573974
GATS4c,0.9811826572249264
GATS4d,1.1098290598290599
GATS4i,0.9432848798116138
GATS4m,1.2673245760367322
GATS4p,1.051379352117384
GATS4s,1.2323107675859057
GATS4v,0.992820580238823
GATS5Z,1.382896378070247
GATS5c,1.0093249723751583
GATS5d,1.0788990825688074
GATS5i,1.1424171250285504
GATS5m,1.35397866251912
GATS5p,1.2433703060533894
GATS5s,1.19878915898459
GATS5v,1.078654236696371
GATS6Z,1.1796274744979753
GATS6c,0.8644395191860428
GATS6d,0.8624610591900311
GATS6i,1.116104067306598
GATS6m,1.1708440974188978
GATS6p,1.2166119310389871
GATS6s,1.3726460807722123
GATS6v,1.0723601991811407
GATS7Z,0.7014175667090216
GATS7c,0.9771064038420215
GATS7d,1.1569444444444446
GATS7i,0.9175790431770803
GATS7m,0.7066560356709508
GATS7p,0.8250591541764604
GATS7s,1.0206706664847234
GATS7v,0.8121678698335403
GATS8Z,1.413572403407219
GATS8c,0.5391013896137707
GATS8d,0.9679012345679011
GATS8i,1.176721390390544
GATS8m,1.3831730070707877
GATS8p,1.4333379047216201
GATS8s,0.6281375532658307
GATS8v,1.1802705699882916
MATS1Z,0.057152689538331254
MATS1c,-0.5126703254300063
MATS1d,0.3817946623093682
MATS1i,-0.17016336868861215
MATS1m,0.058177002714369846
MATS1p,-0.014393572756392834
MATS1s,-0.04503292486141566
MATS1v,-0.005753077748104957
MATS2Z,0.14047442285453224
MATS2c,-0.011685213962385671
MATS2d,0.03612671660424466
MATS2i,0.08902858692367946
MATS2m,0.13973427164489352
MATS2p,0.10820878464238837
MATS2s,0.08652693945401414
MATS2v,0.10539785532796285
MATS3Z,0.08534188373570523
MATS3c,0.028065644994257104
MATS3d,-0.06484375000000003
MATS3i,-0.10138532764136846
MATS3m,0.084457735742275
MATS3p,-0.010917751685119046
MATS3s,0.005074645357291168
MATS3v,0.014900817294333363
MATS4Z,-0.1380638500635324
MATS4c,0.04798813715659737
MATS4d,-0.07543328584995253
MATS4i,0.10274128664209585
MATS4m,-0.13492081231580888
MATS4p,0.04670848431857966
MATS4s,-0.12851243154442865
MATS4v,-0.022765504979081856
MATS5Z,-0.17058704813307998
MATS5c,-0.06081666727934418
MATS5d,-0.042851681957186555
MATS5i,-0.08039659699743115
MATS5m,-0.16619067311682492
MATS5p,-0.05422096666816689
MATS5s,-0.1122710478925895
MATS5v,-0.07603518108773374
MATS6Z,-0.04805342956216081
MATS6c,0.005311655341109667
MATS6d,0.07298805815160955
MATS6i,-0.0783090744750341
MATS6m,-0.05431607897585472
MATS6p,-0.1351784549685442
MATS6s,-0.16322933356601452
MATS6v,-0.09793226193583562
MATS7Z,0.23856706308238035
MATS7c,-0.13798881489348067
MATS7d,-0.08266782407407408
MATS7i,0.052803105092390154
MATS7m,0.2394567473449566
MATS7p,0.09304150322998404
MATS7s,0.008330566126119019
MATS7v,0.1629586276391499
MATS8Z,-0.1800761212292343
MATS8c,0.24513445515120508
MATS8d,-0.06402606310013717
MATS8i,-0.10910810817400994
MATS8m,-0.17568036368879253
MATS8p,-0.22740730995299716
MATS8s,0.44134539970293085
MATS8v,-0.1647308832292474
MAXdsN,4.1552653376165285
MAXsOH,9.682974756761975
MAXssO,5.122172284377788
MAXssS,1.2969484336944652
MINdsN,4.1552653376165285
MINsOH,9.682974756761975
MINssO,5.095647207449468
MINssS,1.2969484336944652
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.698167017152706
SpAD_D,313.5102422497809
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.280525201896366
SssNH2,0
SsssAs,0
SsssCH,-0.188433948240045
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,799
TMWC10,131.52431971205024
TSRW10,75.86404282603695
VE1_Dt,5.1413682688130375
VE2_Dt,0.19042104699307547
VE3_Dt,2.6305710172105603
VR1_Dt,160.44170157178795
VR2_Dt,5.942285243399554
VR3_Dt,6.0711824195140105
Xc-3dv,0.8688485499000312
Xc-4dv,0.0
Xc-5dv,0.1327828814904636
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.3711966972417809
Xch-7d,0.5412232490370623
Xp-0dv,16.121664071627784
Xp-1dv,9.64271023802288
Xp-2dv,7.287781501911983
Xp-3dv,5.467043370128275
Xp-4dv,4.020140416008791
Xp-5dv,2.823434024978574
Xp-6dv,1.6560702314567428
Xp-7dv,1.1463550481103566
Xpc-4d,4.250358077015259
Xpc-5d,6.060015488934876
Xpc-6d,8.652897675217236
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,51
nFRing,0
nHBAcc,7
nHBDon,1
nHRing,2
nSpiro,0
naRing,1
piPC10,6.872128101338986
AATS0dv,8.131519274376418
AATS0pe,6.415002040816326
AATS0se,7.8975859795918355
AATS1dv,7.1830065359477135
AATS1pe,6.592892156862745
AATS1se,7.889800627450979
AATS2dv,5.655430711610487
AATS2pe,6.487485393258426
AATS2se,7.9057713258426965
AATS3dv,4.31547619047619
AATS3pe,6.329757142857142
AATS3se,7.806128857142858
AATS4dv,3.7122507122507122
AATS4pe,6.393485470085469
AATS4se,7.9181222905982915
AATS5dv,3.7033639143730888
AATS5pe,6.336752293577982
AATS5se,7.846904587155963
AATS6dv,3.753894080996885
AATS6pe,6.344984112149533
AATS6se,7.874527514018691
AATS7dv,4.420138888888889
AATS7pe,6.209170833333332
AATS7se,7.742801812500001
AATS8dv,4.34156378600823
AATS8pe,6.3204629629629645
AATS8se,7.824000074074073
AATSC0Z,10.48896293211162
AATSC0c,0.029472331511200458
AATSC0d,0.599750104123282
AATSC0i,1.500019121265716
AATSC0m,48.002747594335695
AATSC0p,0.284346104206708
AATSC0s,1.9468654178728684
AATSC0v,50.25249264635329
AATSC1Z,0.5994724420380402
AATSC1c,-0.015109589787028168
AATSC1d,0.22898138847375685
AATSC1i,-0.255248306771906
AATSC1m,2.7926559770928785
AATSC1p,-0.00409275633889611
AATSC1s,-0.08767304407835748
AATSC1v,-0.2891064972305431
AATSC2Z,1.473431014230962
AATSC2c,-0.00034439049967873874
AATSC2d,0.02166700204502803
AATSC2i,0.13354458272478606
AATSC2m,6.707628972048163
AATSC2p,0.03076874635400579
AATSC2s,0.16845630613739962
AATSC2v,5.296504949809861
AATSC3Z,0.8951478550603917
AATSC3c,0.000827159993346409
AATSC3d,-0.03889004581424409
AATSC3i,-0.1520799300778422
AATSC3m,4.054203371225531
AATSC3p,-0.0031044201583598223
AATSC3s,0.00987965155407928
AATSC3v,0.7488032115081413
AATSC4Z,-1.4481466055810077
