DLiP-ID,C000CF
AATSC6Z,-1.0654609174541585
AATSC6c,-0.0006422538441014165
AATSC6d,-0.08964891419988734
AATSC6i,0.17340650830574977
AATSC6m,-4.887846365573568
AATSC6p,0.01715528437309284
AATSC6s,-0.12031763912357196
AATSC6v,0.1245031200988847
AATSC7Z,-1.1604901572202404
AATSC7c,-4.7233507233862876e-05
AATSC7d,-0.11798123926542477
AATSC7i,0.10588311747522533
AATSC7m,-5.4184161498546715
AATSC7p,0.0030304098895442885
AATSC7s,-0.16062594500961533
AATSC7v,-2.795140805663353
AATSC8Z,-1.477779429250892
AATSC8c,0.0003017432911232849
AATSC8d,-0.0915205112960761
AATSC8i,-0.17104615210055488
AATSC8m,-7.06489956424643
AATSC8p,-0.03497554440974558
AATSC8s,-0.18272311401770377
AATSC8v,-9.86787127948281
ATS0are,180.91490000000002
ATS1are,195.85
ATS2are,316.86
ATS3are,390.2419999999999
ATS4are,366.8280000000001
ATS5are,308.842
ATS6are,237.84300000000002
ATS7are,217.964
ATS8are,187.01
ATSC0dv,111.79310344827584
ATSC0pe,3.0857172413793097
ATSC0se,2.0993045517241367
ATSC1dv,28.738406658739578
ATSC1pe,0.08112294887038948
ATSC1se,-0.02587976218787135
ATSC2dv,15.839476813317484
ATSC2pe,1.4391875148632545
ATSC2se,1.2046223590963139
ATSC3dv,5.7253269916765746
ATSC3pe,-0.3572340071343656
ATSC3se,-0.36751981926278193
ATSC4dv,2.662306777645659
ATSC4pe,0.599999405469677
ATSC4se,0.163078187871582
ATSC5dv,-50.48513674197385
ATSC5pe,-1.9672906064209315
ATSC5se,-1.302091533888226
ATSC6dv,-37.48751486325803
ATSC6pe,-1.0815467300832358
ATSC6se,-0.6573862401902487
ATSC7dv,-36.77764565992865
ATSC7pe,-0.7548558858501772
ATSC7se,-0.3960300642092746
ATSC8dv,-28.013079667063025
ATSC8pe,-0.40740523186682165
ATSC8se,-0.1442520570749117
AXp-0dv,0.5370538544622704
AXp-1dv,0.2877363342047442
AXp-2dv,0.15091058543198416
AXp-3dv,0.07936571477550666
AXp-4dv,0.04149976864226756
AXp-5dv,0.022181665542482597
AXp-6dv,0.011242416140745426
AXp-7dv,0.00609664942117561
BertzCT,732.0697081404661
ECIndex,306
ETA_eta,9.568421597042665
GATS1dv,0.4645678692961335
GATS1pe,0.6152801752867763
GATS1se,0.674562316731246
GATS2dv,0.7563972856261568
GATS2pe,0.5400520753013325
GATS2se,0.5080157041169234
GATS3dv,0.9402289396120366
GATS3pe,1.0058889542003062
GATS3se,1.0252495805543984
GATS4dv,1.0740179215591967
GATS4pe,1.0651568579520105
GATS4se,1.1455364246856954
GATS5dv,1.5027760641579275
GATS5pe,1.9330405867001614
GATS5se,2.0759652665708193
GATS6dv,1.2852690022403328
GATS6pe,1.4053458761054822
GATS6se,1.4423351960145463
GATS7dv,1.1896977174583592
GATS7pe,1.1015033173481772
GATS7se,1.0652794508368553
GATS8dv,1.0566394201110427
GATS8pe,0.8435761595694506
GATS8se,0.7259329041840984
LogEE_A,3.8326519130531116
LogEE_D,71.02445799336165
MATS1dv,0.24048277646215982
MATS1pe,0.024593701981477676
MATS1se,-0.011532438250253393
MATS2dv,0.08217766810610738
MATS2pe,0.27051369044027035
MATS2se,0.33281544009517
MATS3dv,0.023574513087159604
MATS3pe,-0.05329103026614838
MATS3se,-0.08058658743936582
MATS4dv,0.01170547579962149
MATS4pe,0.09557420169797955
MATS4se,0.0381826807018897
MATS5dv,-0.27283826855850307
MATS5pe,-0.3851848095824523
MATS5se,-0.37473376651236445
MATS6dv,-0.2559092827689211
MATS6pe,-0.26748754374554734
MATS6se,-0.2389789031231919
MATS7dv,-0.2650113098910138
MATS7pe,-0.19706224029088631
MATS7se,-0.15196662062624186
MATS8dv,-0.22708783158544116
MATS8pe,-0.11965159556041192
MATS8se,-0.06227225421712769
MAXaaCH,1.9830026455026455
MAXaaaC,0.6802602985638703
MAXaasC,1.0726214096749813
MDEC-22,11.933782272554756
MDEC-23,14.595626813529872
MDEC-33,4.380935685657673
MDEO-12,0.4999999999999999
MINaaCH,1.722682350718065
MINaaaC,0.5225108129671625
MINaasC,0.4489814814814814
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.6428571428571429
SM1_Dzi,0.5715179572142502
SM1_Dzm,0.641031336679575
SM1_Dzp,-2.682770346860122
SM1_Dzv,-1.1173135843594801
SddssSe,0
SpAD_Dt,324.1904086054087
SpAbs_A,23.793140041675603
SpAbs_D,142.04891598672333
SpMAD_A,1.3218411134264223
SpMAD_D,7.891606443706853
SpMax_A,2.400295555892459
SpMax_D,71.02445799336165
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,43.1
TpiPC10,8.736731501651807
VAdjMat,5.321928094887363
VE1_DzZ,4.18706003181323
VE1_Dzi,4.187046943037935
VE1_Dzm,4.187075462227356
VE1_Dzp,4.201117663321452
VE1_Dzv,4.197995373973843
VE2_DzZ,0.23261444621184613
VE2_Dzi,0.23261371905766307
VE2_Dzm,0.23261530345707535
VE2_Dzp,0.23339542574008065
VE2_Dzv,0.23322196522076905
VE3_DzZ,2.0197854895037004
VE3_Dzi,2.019782363492692
VE3_Dzm,2.019789174759125
VE3_Dzp,2.0231372651050035
VE3_Dzv,2.022393784340411
VR1_DzZ,89.6815080330351
VR1_Dzi,89.74061642066363
VR1_Dzm,89.6807175814026
VR1_Dzp,89.00894158615812
VR1_Dzv,89.07531264586027
VR2_DzZ,4.982306001835283
VR2_Dzi,4.985589801147979
VR2_Dzm,4.9822620878557
VR2_Dzp,4.944941199231007
VR2_Dzv,4.948628480325571
VR3_DzZ,5.084051259236451
VR3_Dzi,5.084710134388518
VR3_Dzm,5.084042445210757
VR3_Dzp,5.076523496847965
VR3_Dzv,5.077268886304898
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07126367934744794
Xch-7dv,0.07489529652030504
Xpc-4dv,0.6711749214623104
Xpc-5dv,0.8827975016413666
Xpc-6dv,1.0242032118907822
Zagreb1,94.0
Zagreb2,109.0
fragCpx,94.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,20
nBondsS,13
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,3
naHRing,1
AATS0are,6.238444827586208
AATS1are,6.317741935483871
AATS2are,6.3372
AATS3are,6.194317460317459
AATS4are,6.217423728813561
AATS5are,6.434208333333333
AATS6are,6.259026315789474
AATS7are,6.054555555555556
AATS8are,5.8440625
AATSC0dv,3.8549346016646844
AATSC0pe,0.1064040428061831
AATSC0se,0.07238981212841851
AATSC1dv,0.9270453760883735
AATSC1pe,0.0026168693183996608
AATSC1se,-0.0008348310383184306
AATSC2dv,0.3167895362663497
AATSC2pe,0.028783750297265088
AATSC2se,0.02409244718192628
AATSC3dv,0.09087820621708849
AATSC3pe,-0.0056703810656248506
AATSC3se,-0.005833647924806062
AATSC4dv,0.045123843688909475
AATSC4pe,0.010169481448638593
AATSC4se,0.0027640370825691863
AATSC5dv,-1.0517736821244552
AATSC5pe,-0.04098522096710274
AATSC5se,-0.02712690695600471
AATSC6dv,-0.986513549033106
AATSC6pe,-0.028461756054821995
AATSC6se,-0.017299637899743387
AATSC7dv,-1.0216012683313513
AATSC7pe,-0.02096821905139381
AATSC7se,-0.011000835116924295
AATSC8dv,-0.8754087395957195
AATSC8pe,-0.012731413495838177
AATSC8se,-0.004507876783590991
AETA_eta,0.5315789776134814
ATSC0are,3.2965241379310326
ATSC1are,0.04078799048751459
ATSC2are,1.7188687277051118
ATSC3are,-0.47353864447086796
ATSC4are,0.5407164090368604
ATSC5are,-2.14056753864447
ATSC6are,-1.1425661117716999
ATSC7are,-0.7518747919143873
ATSC8are,-0.3481024970273479
BCUTZ-1h,8.038732605942467
BCUTZ-1l,5.6809164864355335
BCUTc-1h,0.5110299486487127
BCUTc-1l,-0.48486171114729704
BCUTd-1h,3.243840512701952
BCUTd-1l,0.9778569189907191
BCUTi-1h,14.547915798384793
BCUTi-1l,10.943631907012179
BCUTm-1h,16.01907333415602
BCUTm-1l,11.694326785905096
BCUTp-1h,2.002633764059874
BCUTp-1l,0.7200785160013434
BCUTs-1h,7.008281986055248
BCUTs-1l,1.4023671990716768
BCUTv-1h,20.903658925782807
BCUTv-1l,14.698261314282675
BalabanJ,1.5356752547416925
Diameter,10
ETA_beta,27.25
GATS1are,0.6356372532743559
GATS2are,0.5214850333475596
GATS3are,1.024668500247794
GATS4are,1.0950805063115914
GATS5are,2.0005098979210434
GATS6are,1.4270357800836038
GATS7are,1.0825931481527973
GATS8are,0.7843488753043959
HybRatio,0.06666666666666667
Lipinski,True
LogEE_Dt,162.09520430270436
MATS1are,0.011574769555366704
MATS2are,0.30242273993924634
MATS3are,-0.06612361901945918
MATS4are,0.08062305960719333
MATS5are,-0.39231005158341636
MATS6are,-0.2645084070291714
MATS7are,-0.1837319826479255
MATS8are,-0.09569712664959532
MAXssCH2,0.5286848072562358
MINssCH2,0.5286848072562358
NsssssAs,0
RotRatio,0.1
SM1_Dzpe,0.6786260709914321
SM1_Dzse,0.6372525935499613
SMR_VSA1,4.417150937053347
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,6.4208216229260096
SMR_VSA6,0.0
SMR_VSA7,76.47160253302722
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,99.63371734262249
SpAD_Dzi,99.68589856176096
SpAD_Dzm,99.64933940707962
SpAD_Dzp,124.74610416981047
SpAD_Dzv,114.50543398002162
SpAbs_Dt,324.1904086054088
SpDiam_A,4.800591111784916
SpDiam_D,107.6970630224107
SpMAD_Dt,18.01057825585604
SpMax_Dt,162.09520430270436
SsssssAs,0
VE1_Dzpe,4.186669409265276
VE1_Dzse,4.187118634109449
VE2_Dzpe,0.232592744959182
VE2_Dzse,0.23261770189496941
VE3_Dzpe,2.019692192353133
VE3_Dzse,2.0197994854544814
VMcGowan,176.9499999999998
VR1_Dzpe,89.7064032947964
VR1_Dzse,89.67786588218232
VR2_Dzpe,4.983689071933133
VR2_Dzse,4.98210366012124
VR3_Dzpe,5.084328817091234
VR3_Dzse,5.084010646351004
mZagreb1,4.555555555555555
mZagreb2,3.9722222222222214
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,23
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.11367324613555285
AATSC1are,0.0013157416286295029
AATSC2are,0.03437737455410224
AATSC3are,-0.007516486420172507
AATSC4are,0.009164684898929836
AATSC5are,-0.04459515705509312
AATSC6are,-0.030067529257149995
AATSC7are,-0.02088541088651076
AATSC8are,-0.010878203032104622
AETA_beta,1.5138888888888888
BCUTdv-1h,6.038714470980837
BCUTdv-1l,1.9899328837503862
BCUTpe-1h,3.522489766784148
BCUTpe-1l,2.2261682083700323
BCUTse-1h,3.7349356684692863
BCUTse-1l,2.4218595176740507
ETA_alpha,8.566666666666666
ETA_dBeta,4.75
ETA_eta_B,0.08771372187817406
ETA_eta_F,16.54859732890009
ETA_eta_L,3.296176119527649
ETA_eta_R,26.117018925942755
ETA_psi_1,0.5894495412844039
LabuteASA,103.72109087669213
LogEE_DzZ,49.85257295702553
LogEE_Dzi,49.8747002785035
LogEE_Dzm,49.860282555577555
LogEE_Dzp,61.627838099666306
LogEE_Dzv,56.94235210546651
PEOE_VSA1,4.417150937053347
PEOE_VSA2,0.0
PEOE_VSA3,9.77851570501903
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,42.46456947923127
PEOE_VSA7,17.696185628620217
PEOE_VSA8,6.4208216229260096
PEOE_VSA9,10.902924932081056
SM1_Dzare,0.7570963238715681
SpAD_Dzpe,99.30748318136176
SpAD_Dzse,99.68435535912155
SpAbs_DzZ,99.1155247149714
SpAbs_Dzi,99.19209236867708
SpAbs_Dzm,99.13232557113815
SpAbs_Dzp,125.93844654619275
SpAbs_Dzv,115.00201779529252
SpDiam_Dt,226.20809328709782
SpMAD_DzZ,5.535206519034583
SpMAD_Dzi,5.538105475653387
SpMAD_Dzm,5.536074411504424
SpMAD_Dzp,6.9303391205450255
SpMAD_Dzv,6.36141299889009
SpMax_DzZ,49.85257295702553
SpMax_Dzi,49.8747002785035
SpMax_Dzm,49.860282555577555
SpMax_Dzp,61.627838099666306
SpMax_Dzv,56.94235210546651
VE1_Dzare,4.185921846655926
VE2_Dzare,0.23255121370310702
VE3_Dzare,2.019513618578662
VR1_Dzare,89.74865971177468
VR2_Dzare,4.986036650654149
VR3_Dzare,5.08479975858546
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4759259259259259
AETA_dBeta,0.2638888888888889
AETA_eta_B,0.004872984548787447
AETA_eta_F,0.9193665182722273
AETA_eta_L,0.18312089552931385
AETA_eta_R,1.4509454958857086
BCUTare-1h,3.574273935889889
BCUTare-1l,2.177220830819516
ETA_beta_s,11.25
ETA_dPsi_A,0.12455045871559611
ETA_dPsi_B,0.0
ETA_eta_BR,0.34571372187817406
ETA_eta_FL,5.530323720967273
ETA_eta_RL,8.826499840494922
LogEE_Dzpe,49.6914430390693
LogEE_Dzse,49.87758060142466
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.890723922025908
PEOE_VSA13,0.0
SlogP_VSA1,5.625586319077987
SlogP_VSA2,4.9839785209472085
SlogP_VSA3,6.4208216229260096
SlogP_VSA4,0.0
SlogP_VSA5,11.454175413722904
SlogP_VSA6,63.808991737279655
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,98.62013037453534
SpAbs_Dzpe,98.75513860404689
SpAbs_Dzse,99.17128302000759
SpDiam_DzZ,77.31728965786257
SpDiam_Dzi,77.30849555581368
SpDiam_Dzm,77.32992672303442
SpDiam_Dzp,96.85047871354944
SpDiam_Dzv,89.23478928862674
SpMAD_Dzpe,5.5170823989645426
SpMAD_Dzse,5.53801974217342
SpMax_Dzpe,49.6914430390693
SpMax_Dzse,49.87758060142466
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,18
AETA_beta_s,0.625
AETA_eta_BR,0.01920631788212078
AETA_eta_FL,0.30724020672040403
AETA_eta_RL,0.49036110224971785
DetourIndex,1436
EState_VSA1,0.0
EState_VSA2,5.625586319077987
EState_VSA3,23.214470477032975
EState_VSA4,5.563451491696996
EState_VSA5,0.0
EState_VSA6,12.13273413692322
EState_VSA7,42.46456947923127
EState_VSA8,4.9839785209472085
EState_VSA9,4.417150937053347
ETA_beta_ns,16.0
ETA_shape_p,0.038910505836575876
ETA_shape_x,0.0
ETA_shape_y,0.2918287937743191
GhoseFilter,True
LogEE_Dzare,49.35212609414942
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,98.01044438783572
SpDiam_Dzpe,77.05594517610588
SpDiam_Dzse,77.35793709270237
SpMAD_Dzare,5.47889613191863
SpMax_Dzare,49.35212609414942
TopoPSA(NO),43.1
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.227788170823885
VSA_EState9,36.10554516250945
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8888888888888888
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.024074074074074088
FilterItLogS,-4.805045888651387
SpDiam_Dzare,76.50295287134054
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6149425287356323
ETA_epsilon_2,0.8074074074074071
ETA_epsilon_3,0.44400000000000034
ETA_epsilon_4,0.5227642276422767
ETA_epsilon_5,0.8074074074074071
AETA_beta_ns_d,0.027777777777777776
ETA_dEpsilon_A,0.17094252873563193
ETA_dEpsilon_B,0.09217830109335556
ETA_dEpsilon_C,-0.07876422764227636
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9444444444444444
MDEDescriptor,"0.0,0.0,0.0,0.0,11.933782272554756,14.595626813529872,0.0,4.380935685657673,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,36.438722999999996
BCUTDescriptor,"11.850000000000001,15.995923204297924,-0.2600939954183288,0.3015498282473622,4.781787049649967,9.280690812594244"
BPolDescriptor,16.219276999999998
TPSADescriptor,43.1
ALOGPDescriptor,"3.2801,10.75905601,63.837"
XLogPDescriptor,3.3310000000000004
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,237.07897868
ChiPathDescriptor,"12.372032720186704,8.826499840494925,7.7628432302005095,6.431385735048064,5.589771357053667,4.467342793994893,2.805644727644662,1.9566539342478508,9.666969380320866,5.754726684094885,4.074585806663572,2.7778000171427326,1.9089893575443078,1.264354935921508,0.6183328877409984,0.3597023158493609"
ChiChainDescriptor,"0.0,0.0,0.0,0.24095096150485465,0.3526135569333645,0.0,0.0,0.0,0.07126367934744794,0.07489529652030504"
AtomCountDescriptor,29
BondCountDescriptor,20
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"0.9466999810139999,0.0,0.1642664266089148,0.0,0.36078602538670834,0.0,0.030662030420615452,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,10,2,0,1,0,0"
ZagrebIndexDescriptor,94.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"37.28551021984642,2.0714172344359123,8.829213074968052,5.670795401479822,3.1584176734882297"
FractionalPSADescriptor,0.1817959577857584
WienerNumbersDescriptor,"620.0,26.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.148047142101516,3.711226173551281,5.032647433019485,0.6711749214623104,0.882797501641367,0.9415610340549618"
FractionalCSP3Descriptor,0.06666666666666667
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.005,5.969821673525377,3.1346938775510202"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,655.03
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.06666666666666667
AutocorrelationDescriptorMass,"19.90891837235837,21.328639797758587,29.822752363546595,28.657279595517174,24.376651236535906"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.3282194855155626,-0.20695570730077792,0.1051337084600074,-0.09545427386459565,0.03268501271141651"
EccentricConnectivityIndexDescriptor,306
AutocorrelationDescriptorPolarizability,"1076.8095268483219,1244.7867170324168,1677.1392967360748,1588.292861204498,1220.8332583744998"
