DLiP-ID,C0000G
DLiP-Mol-ID,30089
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C14H10N2O6/c17-11-3-1-7(5-9(11)13(19)20)15-16-8-2-4-12(18)10(6-8)14(21)22/h1-6,17-18H,(H,19,20)(H,21,22)"
Standard Inchi Key(RDKit),QQBDLJCYGRGAKP-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)c1cc(N=Nc2ccc(O)c(C(=O)O)c2)ccc1O
SMILES(SDF),
MW(SDF),
MW(RDKit),302.242
MW Monoisotopic(RDKit),302.05388604
MolLogP(RDKit),2.9096
XLogP(SDF),
XLogP(CDK),3.416
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),4
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),139.78
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.639963471712253
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,70202.67490575768
qed,0.6399634717122534
Chi0,16.275656403009393
Chi1,10.37991785310972
TPSA,139.78
Chi0n,10.963879769065231
Chi0v,10.963879769065231
Chi1n,5.925956820388908
Chi1v,5.925956820388908
Chi2n,4.2132091341876805
Chi2v,4.2132091341876805
Chi3n,2.702030298149028
Chi3v,2.702030298149028
Chi4n,1.6305280360254937
Chi4v,1.6305280360254937
MolMR,74.30820000000001
MolWt,302.242
fr_SH,0
Kappa1,14.978146573445834
Kappa2,5.91648100111604
Kappa3,3.1791245689751864
fr_ArN,0
fr_COO,2
fr_C_O,2
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,1
BertzCT,719.3976843133769
MolLogP,2.9096000000000006
NOCount,8
fr_Ar_N,0
fr_COO2,2
fr_urea,0
BalabanJ,2.3285940623473325
SMR_VSA1,30.015183947506465
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,10.228500251258795
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,47.52510539416365
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,2
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,123.16513860771491
NHOHCount,4
PEOE_VSA1,20.426109579362823
PEOE_VSA2,0.0
PEOE_VSA3,9.589074368143644
PEOE_VSA4,10.228500251258795
PEOE_VSA5,0.0
