DLiP-ID,T001K3
MPC9,76
Mare,0.9789206349206352
NaaN,0
NaaO,0
NaaS,0
NdNH,1
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.1493693020003978
RPCG,0.0940883583809542
SIC0,0.25633231547528323
SIC1,0.6408139094691817
SIC2,0.8399636696306251
SIC3,0.8665192535687475
SIC4,0.877141487143997
SIC5,0.877141487143997
SaaN,0
SaaO,0
SaaS,0
Sare,61.67200000000002
SdNH,7.4500981019064945
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,8.9769916422882
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,96.52671019118344
TIC1,241.3104192934869
TIC2,316.30397267400446
TIC3,326.3039726740043
TIC4,330.3039726740044
TIC5,330.3039726740044
Vabc,428.8074798158834
WPol,49
apol,67.35537599999998
bpol,36.416624000000006
nRot,8
ABCGG,19.146040092955587
ATS0Z,1312.0
ATS0d,186.0
ATS0i,10420.400449295968
ATS0m,5159.245031000003
ATS0p,85.78512895516798
ATS0s,335.2847222222222
ATS0v,12574.388362768515
ATS1Z,1440.0
ATS1d,230.0
ATS1i,9531.720661729658
ATS1m,5375.363628000004
ATS1p,110.31761355600005
ATS1s,205.30555555555557
ATS1v,15879.612585195564
ATS2Z,2135.0
ATS2d,375.0
ATS2i,17504.072522346938
ATS2m,7865.556581000002
ATS2p,168.3357459527351
ATS2s,355.4583333333334
ATS2v,23388.0566509117
ATS3Z,2544.0
ATS3d,447.0
ATS3i,25239.12288004828
ATS3m,9023.675400999995
ATS3p,211.20759347267804
ATS3s,472.3333333333333
ATS3v,28586.262688567385
ATS4Z,2622.0
ATS4d,465.0
ATS4i,32311.316374324648
ATS4m,9043.075351
ATS4p,219.87221984905403
ATS4s,598.8888888888887
ATS4v,29306.05267374624
ATS5Z,2502.0
ATS5d,439.0
ATS5i,30706.75022913215
ATS5m,8607.369013000005
ATS5p,216.183232270507
ATS5s,565.9722222222223
ATS5v,28681.71576850689
ATS6Z,2356.0
ATS6d,422.0
ATS6i,31372.110745961443
ATS6m,8014.2777609999985
ATS6p,214.85813558929897
ATS6s,574.2361111111111
ATS6v,27617.196935840155
ATS7Z,2186.0
ATS7d,410.0
ATS7i,30312.949693939438
ATS7m,7545.349544
ATS7p,202.78802684863788
ATS7s,512.2222222222223
ATS7v,25890.768595116882
ATS8Z,2019.0
ATS8d,358.0
ATS8i,25796.581344631162
ATS8m,6857.396023000001
ATS8p,187.39412457371498
ATS8s,498.4722222222221
ATS8v,24069.138435493773
C1SP1,0
C1SP2,4
C1SP3,5
C2SP1,0
C2SP2,6
C2SP3,4
C3SP2,2
C3SP3,1
C4SP3,1
FCSP3,0.4782608695652174
GGI10,0.19814304662789511
JGI10,0.007076537379567682
JGT10,0.5755618682847856
Kier1,27.24609375
Kier2,12.459259259259259
Kier3,7.775206611570248
MAXdO,13.289536633600484
MID_C,46.501986525490445
MID_N,7.639754857878368
MID_O,6.9485704506421015
MID_X,0.0
MID_h,14.588325308520472
MINdO,10.929906613905922
MPC10,76
MWC01,32.0
MWC02,5.043425116919247
MWC03,5.872117789475416
MWC04,6.744059186311348
MWC05,7.597396320212795
MWC06,8.472823243680297
MWC07,9.33617975681533
MWC08,10.213799135235694
MWC09,11.082988344937576
MWC10,11.962184148076808
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,4
NdssS,0
NsCH3,3
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.3846700000000007
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.501258210544727
SRW05,0.0
SRW06,7.016609683894219
SRW07,0.0
SRW08,8.61558951327243
SRW09,0.0
SRW10,10.25923706839836
SaaCH,6.417297393502022
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.9449994062754923
SaasN,0
SdCH2,0
SddsN,0
SdsCH,3.6059885240954865
SdssC,-1.2724502708171235
SdssS,0
SsCH3,5.448106173153487
SsNH2,5.456069821222374
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.9421896798587817
SssPH,0
SssSe,0
SsssB,0
SsssN,1.766528441495974
SsssP,0
VE1_A,4.419594541741171
VE1_D,5.463717473624098
VE2_A,0.14256756586261843
VE2_D,0.17624895076206767
VE3_A,2.6174500707352677
VE3_D,2.8295315255457476
VR1_A,346.3603763499935
VR1_D,194.2134474373838
VR2_A,11.172915366128823
VR2_D,6.264949917334961
VR3_A,6.978881894656303
VR3_D,6.400359910251617
WPath,2966
Xc-3d,2.903095865911676
Xc-4d,0.16666666666666666
Xc-5d,1.037972120558373
Xc-6d,0.17955837819827097
Xp-0d,23.1814337969452
Xp-1d,14.55578644154415
Xp-2d,13.637858536952088
Xp-3d,10.486513473253174
Xp-4d,7.73385460197494
Xp-5d,5.81573649638667
Xp-6d,3.7594841491518123
Xp-7d,2.7112763530628743
ZMIC0,104.27591511059795
ZMIC1,42.95034631303364
ZMIC2,29.59231268754788
ZMIC3,27.572828284389203
ZMIC4,27.320302574960635
ZMIC5,27.320302574960635
nAcid,1
nAtom,63
nBase,2
nRing,2
piPC1,3.713572066704308
piPC2,4.182050142641207
piPC3,4.55650501400681
piPC4,4.881854504230331
piPC5,5.260420776356887
piPC6,5.422192916203578
piPC7,5.630315322774329
piPC8,5.259771425684719
piPC9,5.53338948872752
AATS0Z,20.825396825396826
AATS0d,2.9523809523809526
AATS0i,165.40318173485664
AATS0m,81.89277826984132
AATS0p,1.3616687135740948
AATS0s,5.321979717813051
AATS0v,199.5934660756907
AATS1Z,22.5
AATS1d,3.59375
AATS1i,148.9331353395259
AATS1m,83.99005668750006
AATS1p,1.7237127118125009
AATS1s,3.207899305555556
AATS1v,248.1189466436807
AATS2Z,18.893805309734514
AATS2d,3.3185840707964602
AATS2i,154.90329665793752
AATS2m,69.60669540707966
AATS2p,1.4896968668383637
AATS2s,3.1456489675516233
AATS2v,206.9739526629354
AATS3Z,15.9
AATS3d,2.79375
AATS3i,157.74451800030175
AATS3m,56.39797125624997
AATS3p,1.3200474592042377
AATS3s,2.9520833333333334
AATS3v,178.66414180354616
AATS4Z,13.446153846153846
AATS4d,2.3846153846153846
AATS4i,165.69905832986998
AATS4m,46.37474538974359
AATS4p,1.1275498453797643
AATS4s,3.0712250712250704
AATS4v,150.28744960895506
AATS5Z,13.308510638297872
AATS5d,2.3351063829787235
AATS5i,163.3337778145327
AATS5m,45.78387772872343
AATS5p,1.1499108099495055
AATS5s,3.0104905437352247
AATS5v,152.56231791758984
AATS6Z,12.270833333333334
AATS6d,2.1979166666666665
AATS6i,163.39641013521586
AATS6m,41.74103000520832
AATS6p,1.1190527895275988
AATS6s,2.9908130787037037
AATS6v,143.83956737416747
AATS7Z,11.880434782608695
AATS7d,2.2282608695652173
AATS7i,164.74429181488824
AATS7m,41.007334478260866
AATS7p,1.1021088415686842
AATS7s,2.783816425120773
AATS7v,140.7106988865048
AATS8Z,12.61875
AATS8d,2.2375
AATS8i,161.22863340394477
AATS8m,42.85872514375001
AATS8p,1.1712132785857186
AATS8s,3.1154513888888884
AATS8v,150.43211522183609
AMID_C,1.5000640814674338
AMID_N,0.2464437050928506
AMID_O,0.2241474338916807
AMID_X,0.0
AMID_h,0.47059113898453137
ATS0dv,406.0
ATS0pe,388.73829999999987
ATS0se,482.6361239999998
ATS1dv,377.0
ATS1pe,411.69450000000006
ATS1se,494.64406399999973
ATS2dv,511.0
ATS2pe,702.9868999999995
ATS2se,859.6889319999998
ATS3dv,502.0
ATS3pe,984.9524999999999
ATS3se,1216.3282760000002
ATS4dv,503.0
ATS4pe,1197.3477000000003
ATS4se,1496.7845720000003
ATS5dv,471.0
ATS5pe,1146.2625
ATS5se,1434.8483720000002
ATS6dv,469.0
ATS6pe,1150.4089000000001
ATS6se,1448.6627879999999
ATS7dv,423.0
ATS7pe,1077.5113999999999
ATS7se,1364.6564080000005
ATS8dv,390.0
ATS8pe,958.6601999999998
ATS8se,1202.85638
ATSC0Z,472.31746031746025
ATSC0c,1.4244901094169906
ATSC0d,39.714285714285715
ATSC0i,89.62924699919053
ATSC0m,2244.315950222222
ATSC0p,13.773276953558858
ATSC0s,136.46979717813042
ATSC0v,3090.4614357508767
ATSC1Z,-3.338372385991408
ATSC1c,-0.9909419763162642
ATSC1d,14.417233560090711
ATSC1i,-0.534785555998073
ATSC1m,-11.043748098765274
ATSC1p,0.6001247275810986
ATSC1s,-12.263189020464143
ATSC1v,117.54376015533427
ATSC2Z,85.22423784328548
ATSC2c,0.4406480885774401
ATSC2d,-10.233560090702943
ATSC2i,6.7800863118396935
ATSC2m,393.88344161728406
ATSC2p,0.7942780159872109
ATSC2s,42.191298535875255
ATSC2v,228.98083971861092
ATSC3Z,-102.36180398085162
ATSC3c,-0.11799808374264734
ATSC3d,-11.956916099773238
ATSC3i,-53.49005904545316
ATSC3m,-495.90101691358007
ATSC3p,-6.344066421510589
ATSC3s,-13.113550152571317
ATSC3v,-1146.0451199621566
ATSC4Z,-105.49055177626614
ATSC4c,0.20474653247356966
ATSC4d,-5.639455782312924
ATSC4i,14.608152526901652
ATSC4m,-485.5146199259257
ATSC4p,0.6113160776125844
ATSC4s,-46.422498320315796
ATSC4v,-66.21861913346302
ATSC5Z,-121.64575459813558
ATSC5c,-0.5439579267996566
ATSC5d,-3.702947845804988
ATSC5i,-6.703141350742969
ATSC5m,-564.251457345679
ATSC5p,-1.0480152490283827
ATSC5s,-52.87327482433301
ATSC5v,-343.443315288079
ATSC6Z,-60.99924414210131
ATSC6c,0.2192899822708963
ATSC6d,0.7755102040816315
ATSC6i,-6.106700024929981
ATSC6m,-292.6553217407407
ATSC6p,-0.43601000890704156
ATSC6s,-4.155087343579404
ATSC6v,-391.0139568239442
ATSC7Z,151.58075081884604
ATSC7c,0.2943785727805631
ATSC7d,-0.848072562358278
ATSC7i,28.298199004873435
ATSC7m,718.9579193827161
ATSC7p,3.1457357652010822
ATSC7s,33.23261176898743
ATSC7v,856.701603469875
ATSC8Z,-123.5522801713278
ATSC8c,-0.2648436488137277
ATSC8d,-1.9092970521541957
ATSC8i,-17.713186433976233
ATSC8m,-600.5897572469135
ATSC8p,-3.8990002906884467
ATSC8s,17.318438383583885
ATSC8v,-1026.6363354232024
AXp-0d,0.7477881869982322
AXp-1d,0.4548683262982547
AXp-2d,0.30306352304337975
AXp-3d,0.1906638813318759
AXp-4d,0.12275959685674508
AXp-5d,0.07859103373495499
AXp-6d,0.04946689669936595
AXp-7d,0.03306434576905944
GATS1Z,0.9137458621790565
GATS1c,1.7147136509320704
GATS1d,1.012308902877698
GATS1i,1.3422382793900791
GATS1m,0.9196030273369685
GATS1p,1.168638217655638
GATS1s,0.7262303380951078
GATS1v,1.0775682211048074
GATS2Z,0.8166473750515998
GATS2c,0.6922563140919921
GATS2d,1.706213790029923
GATS2i,1.1522203741613763
GATS2m,0.8262499891626497
GATS2p,1.0962317833009927
GATS2s,0.42023671290818676
GATS2v,1.033826974208099
GATS3Z,1.0300407900927546
GATS3c,0.9441267894774455
GATS3d,1.322099820143885
GATS3i,1.3459998238165567
GATS3m,1.0355136433279977
GATS3p,1.2544429807389126
GATS3s,0.8320986705749512
GATS3v,1.1836918702461539
GATS4Z,1.0834629344308069
GATS4c,0.9923695133136013
GATS4d,1.0807969009407858
GATS4i,0.9439355090285355
GATS4m,1.078677290757586
GATS4p,0.9343630291012084
GATS4s,1.1936879353218228
GATS4v,0.9609687705993228
GATS5Z,1.0847036392445795
GATS5c,1.117832594297075
GATS5d,1.0919753558855045
GATS5i,1.0054516058861152
GATS5m,1.081092551121732
GATS5p,1.015709551746084
GATS5s,1.2247755649059278
GATS5v,1.0188499215749245
GATS6Z,1.0231355650961151
GATS6c,0.7529730522329243
GATS6d,0.9391299460431655
GATS6i,0.9658033496687232
GATS6m,1.0235580641331017
GATS6p,1.0088222531631
GATS6s,1.0037181586990558
GATS6v,1.035955941307758
GATS7Z,0.8428952217163365
GATS7c,0.6151021078679632
GATS7d,0.9332968407882389
GATS7i,0.8281452509968886
GATS7m,0.8461167233223772
GATS7p,0.9112771110006435
GATS7s,0.6861161618924965
GATS7v,0.9075131248628456
GATS8Z,1.0595760098803606
GATS8c,0.7631284677958755
GATS8d,0.8781474820143885
GATS8i,1.0657841050828625
GATS8m,1.064225483827714
GATS8p,1.143371984467018
GATS8s,0.8560467223158283
GATS8v,1.148521116435847
MATS1Z,-0.00695763039387009
MATS1c,-0.6847773118870963
MATS1d,0.3573516187050362
MATS1i,-0.005873412410687301
MATS1m,-0.004843876609104725
MATS1p,0.0428908661827207
MATS1s,-0.08845603160282184
MATS1v,0.03744008501914676
MATS2Z,0.10059843660592885
MATS2c,0.17246245278177977
MATS2d,-0.1436620615012414
MATS2i,0.04217427064621353
MATS2m,0.09784662133481081
MATS2p,0.0321512133915906
MATS2s,0.17236474924085485
MATS2v,0.04130835693793069
MATS3Z,-0.08533447035891925
MATS3c,-0.03261640440078806
MATS3d,-0.11854766187050354
MATS3i,-0.23498703218311537
MATS3m,-0.08700246745133558
MATS3p,-0.18136396747793168
MATS3s,-0.037835920323346185
MATS3v,-0.14601549812753434
MATS4Z,-0.07215816848832046
MATS4c,0.04643688242195191
MATS4d,-0.045877144438295506
MATS4i,0.05265643892191116
MATS4m,-0.06989148274733706
MATS4p,0.014339515428933199
MATS4s,-0.10990005282483652
MATS4v,-0.006922496256564339
MATS5Z,-0.08630692754974505
MATS5c,-0.12796422533045348
MATS5d,-0.031245216592683287
MATS5i,-0.025061746336693842
MATS5m,-0.08425028790748543
MATS5p,-0.02549840539710502
MATS5s,-0.12983218447591865
MATS5v,-0.037240408766481346
MATS6Z,-0.04237695758838556
MATS6c,0.050512478083885815
MATS6d,0.006407374100719416
MATS6i,-0.022356105989580016
MATS6m,-0.04278699148249262
MATS6p,-0.01038720013073261
MATS6s,-0.009990401266826808
MATS6v,-0.04151530677543751
MATS7Z,0.10988357481428664
MATS7c,0.07075701181782193
MATS7d,-0.007311542070691284
MATS7i,0.10810151365056626
MATS7m,0.10968372780324144
MATS7p,0.07820016800740379
MATS7s,0.08337784275898345
MATS7v,0.09491371613820385
MATS8Z,-0.10300002520500069
MATS8c,-0.07320667657221254
MATS8d,-0.01892985611510792
MATS8i,-0.07781575090596411
MATS8m,-0.10536939635997186
MATS8p,-0.11146449531473987
MATS8s,0.04996809004292223
MATS8v,-0.13080184479786913
MAXdNH,7.4500981019064945
MAXsOH,8.9769916422882
MINdNH,7.4500981019064945
MINsOH,8.9769916422882
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.69266466074173
SpAD_D,399.7695365261553
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.492128438499706
SssNH2,0
SsssAs,0
SsssCH,-0.43481449514326465
SsssNH,0
SssssB,0
SssssC,-0.8877680408583184
SssssN,0
TMPC10,684
TMWC10,139.3249730416645
TSRW10,66.56708174600537
VE1_Dt,5.46821638487759
VE2_Dt,0.17639407693153517
VE3_Dt,2.830354602517436
VR1_Dt,194.3969610583021
VR2_Dt,6.270869711558133
VR3_Dt,6.40130437097911
Xc-3dv,1.6266709021487873
Xc-4dv,0.14433756729740643
Xc-5dv,0.3289032206765141
Xc-6dv,0.06801898050140316
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.16666666666666666
Xch-7d,0.2032631323962854
Xp-0dv,18.350858391030876
Xp-1dv,10.45174936990094
Xp-2dv,8.523068361599364
Xp-3dv,5.823345494705498
Xp-4dv,3.814945183321577
Xp-5dv,2.644823603127661
Xp-6dv,1.3536549435374359
Xp-7dv,0.8737712088638548
Xpc-4d,6.2414496022355275
Xpc-5d,8.225493707324524
Xpc-6d,11.767365751750031
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,64
nFRing,0
nHBAcc,4
nHBDon,4
nHRing,1
nSpiro,0
naRing,1
piPC10,5.814317081587756
AATS0dv,6.444444444444445
AATS0pe,6.170449206349204
AATS0se,7.660890857142855
AATS1dv,5.890625
AATS1pe,6.432726562500001
AATS1se,7.728813499999996
AATS2dv,4.522123893805309
AATS2pe,6.2211230088495535
AATS2se,7.607866654867255
AATS3dv,3.1375
AATS3pe,6.155953124999999
AATS3se,7.602051725000001
AATS4dv,2.5794871794871796
AATS4pe,6.140244615384617
AATS4se,7.675818317948719
AATS5dv,2.50531914893617
AATS5pe,6.0971409574468085
AATS5se,7.632172191489363
AATS6dv,2.4427083333333335
AATS6pe,5.991713020833334
AATS6se,7.5451186875
AATS7dv,2.2989130434782608
AATS7pe,5.856040217391303
AATS7se,7.416610913043481
AATS8dv,2.4375
AATS8pe,5.991626249999999
AATS8se,7.5178523749999995
AATSC0Z,7.497102544721591
AATSC0c,0.02261095411773001
AATSC0d,0.6303854875283447
AATSC0i,1.4226864603046117
AATSC0m,35.62406270194003
AATSC0p,0.21862344370728345
AATSC0s,2.166187256795721
AATSC0v,49.05494342461709
AATSC1Z,-0.05216206853111575
AATSC1c,-0.015483468379941629
AATSC1d,0.22526927437641736
AATSC1i,-0.00835602431246989
AATSC1m,-0.1725585640432074
AATSC1p,0.009376948868454665
AATSC1s,-0.19161232844475223
AATSC1v,1.836621252427098
AATSC2Z,0.7541967950733228
AATSC2c,0.0038995406068800006
AATSC2d,-0.0905624786787871
AATSC2i,0.060000763821590204
AATSC2m,3.485694173604284
AATSC2p,0.007029008991037265
AATSC2s,0.3733743233263297
AATSC2v,2.026379112554079
AATSC3Z,-0.6397612748803226
AATSC3c,-0.0007374880233915459
AATSC3d,-0.07473072562358274
AATSC3i,-0.33431286903408225
AATSC3m,-3.0993813557098755
AATSC3p,-0.03965041513444118
AATSC3s,-0.08195968845357074
AATSC3v,-7.162781999763479
AATSC4Z,-0.5409771885962367
AATSC4c,0.0010499822178131777
AATSC4d,-0.0289202860631432
AATSC4i,0.07491360270205975
AATSC4m,-2.4898185637226957
