DLiP-ID,C000E5
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.2183082698501545
RPCG,0.11850254748680322
SIC0,0.31182639216108327
SIC1,0.6013550841014317
SIC2,0.7742653275831824
SIC3,0.9530245438227234
SIC4,0.9906049087645452
SIC5,0.9906049087645452
SaaN,4.530568288533656
SaaO,0
SaaS,0
Sare,39.936
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,5.872189953058882
SsLi,0
SsOH,0
SsSH,0
SssO,5.784598636592684
SssS,0
StCH,0
StsC,0
TIC0,66.38070548677733
TIC1,128.0147406833105
TIC2,164.82337599048424
TIC3,202.87712379549458
TIC4,210.8771237954946
TIC5,210.8771237954946
Vabc,298.2310829348079
WPol,39
apol,49.819102
bpol,18.298897999999998
nRot,4
ABCGG,14.847267538762448
ATS0Z,1298.0
ATS0d,154.0
ATS0i,6297.516437991386
ATS0m,5256.733965
ATS0p,71.67138866788599
ATS0s,177.31085200426764
ATS0v,10572.205489026474
ATS1Z,1263.0
ATS1d,190.0
ATS1i,6237.499558344797
ATS1m,4904.289858000002
ATS1p,87.07102431000004
ATS1s,151.40946502057614
ATS1v,12968.575659511225
ATS2Z,1900.0
ATS2d,284.0
ATS2i,9949.492691987643
ATS2m,7332.763802999998
ATS2p,128.04836496484896
ATS2s,248.66049382716056
ATS2v,18759.642413983172
ATS3Z,1962.0
ATS3d,301.0
ATS3i,13239.458964275125
ATS3m,7307.477513
ATS3p,137.31332043024497
ATS3s,289.9074074074074
ATS3v,19559.883942438904
ATS4Z,1639.0
ATS4d,266.0
ATS4i,13154.108300179474
ATS4m,5945.738280999999
ATS4p,122.295154205094
ATS4s,268.76748971193416
ATS4v,17109.53888877102
ATS5Z,1480.0
ATS5d,241.0
ATS5i,11965.908212661088
ATS5m,5503.119867000001
ATS5p,112.10186160903697
ATS5s,236.32098765432102
ATS5v,15577.413216026052
ATS6Z,1349.0
ATS6d,220.0
ATS6i,10731.594096391287
ATS6m,4975.864991999999
ATS6p,108.222350068792
ATS6s,215.4372427983539
ATS6v,14696.672443576388
ATS7Z,1195.0
ATS7d,198.0
ATS7i,10487.899862236387
ATS7m,4378.286176000001
ATS7p,95.639368410188
ATS7s,177.38271604938276
ATS7v,12735.004067331363
ATS8Z,1132.0
ATS8d,169.0
ATS8i,8509.530669664267
ATS8m,4241.736046999999
ATS8p,78.16057422818801
ATS8s,160.8518518518519
ATS8v,10675.947098882702
C1SP1,0
C1SP2,2
C1SP3,0
C2SP1,0
C2SP2,16
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.13896949290888688
JGI10,0.00868559330680543
JGT10,0.4423887472952347
Kier1,19.322235434007133
Kier2,8.566329565734682
Kier3,4.7162691349234604
MAXdO,11.290557464629524
MID_C,42.30168140029284
MID_N,5.893428541820547
MID_O,3.7803870450471164
MID_X,1.7606276015304232
MID_h,11.434443188398086
MINdO,11.290557464629524
MPC10,146
MWC01,29.0
MWC02,4.948759890378168
MWC03,5.796057750765372
MWC04,6.670766320845874
MWC05,7.536363938404511
MWC06,8.413830678421084
MWC07,9.287394001418473
MWC08,10.167504297059917
MWC09,11.045717923026494
MWC10,11.928228686414288
NaaCH,11
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.774500000000002
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.407171771460119
SRW05,2.3978952727983707
SRW06,6.920671504248683
SRW07,4.727387818712341
SRW08,8.512180649592693
SRW09,6.842683282238422
SRW10,10.143645534009467
SaaCH,19.88967595451413
SaaNH,3.234689631706677
SaaSe,0
SaaaC,1.5317421944476144
SaasC,4.136434996998862
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.4720822682128383
SdssS,0
SsCH3,0
SsNH2,5.312736258841925
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.101559479223209
VE1_D,5.015635902902316
VE2_A,0.1577522876624311
VE2_D,0.1929090731885506
VE3_A,2.3668787072050206
VE3_D,2.5680716585827956
VR1_A,416.6342352975694
VR1_D,158.07370060106646
VR2_A,16.02439366529113
VR2_D,6.079757715425633
VR3_A,6.987720148340517
VR3_D,6.018572828796411
WPath,1935
Xc-3d,1.8635900917253425
Xc-4d,0.0
Xc-5d,0.3333333333333333
Xc-6d,0.0
Xp-0d,18.0956473593183
Xp-1d,12.580520035918413
Xp-2d,11.71119812340713
Xp-3d,9.694393924946455
Xp-4d,7.757923006782364
Xp-5d,6.626789824563365
Xp-6d,4.584373300718692
Xp-7d,3.403586276359049
ZMIC0,79.02649127391462
ZMIC1,56.64154285641082
ZMIC2,33.33599377914223
ZMIC3,26.674026093414284
ZMIC4,25.17915845071497
ZMIC5,25.17915845071497
nAcid,0
nAtom,40
nBase,0
nRing,4
piPC1,3.7376696182833684
piPC2,4.3975308212098465
piPC3,5.009801613347678
piPC4,5.624694172503899
piPC5,6.225671670778171
piPC6,6.574966873714549
piPC7,7.047129918104203
piPC8,7.530649726682616
piPC9,7.864710993050757
AATS0Z,32.45
AATS0d,3.85
AATS0i,157.43791094978465
AATS0m,131.41834912500002
AATS0p,1.79178471669715
AATS0s,4.432771300106691
AATS0v,264.30513722566184
AATS1Z,29.372093023255815
AATS1d,4.4186046511627906
AATS1i,145.05812926383248
AATS1m,114.05325251162795
AATS1p,2.024907542093024
AATS1s,3.521150349315724
AATS1v,301.59478277933084
AATS2Z,27.941176470588236
AATS2d,4.176470588235294
AATS2i,146.3160689998183
AATS2m,107.8347618088235
AATS2p,1.8830641906595436
AATS2s,3.656771968046479
AATS2v,275.87709432328194
AATS3Z,22.813953488372093
AATS3d,3.5
AATS3i,153.94719725901308
AATS3m,84.97066875581395
AATS3p,1.5966665166307554
AATS3s,3.3710163652024114
AATS3v,227.44051095859191
AATS4Z,19.746987951807228
AATS4d,3.2048192771084336
AATS4i,158.4832325322828
AATS4m,71.63540097590361
AATS4p,1.4734355928324578
AATS4s,3.238162526649809
AATS4v,206.13902275627737
AATS5Z,19.473684210526315
AATS5d,3.1710526315789473
AATS5i,157.44616069290905
AATS5m,72.40947193421054
AATS5p,1.4750244948557496
AATS5s,3.1094866796621186
AATS5v,204.96596336876385
AATS6Z,19.271428571428572
AATS6d,3.142857142857143
AATS6i,153.3084870913041
AATS6m,71.08378559999998
AATS6p,1.5460335724113143
AATS6s,3.0776748971193415
AATS6v,209.9524634796627
AATS7Z,17.83582089552239
AATS7d,2.955223880597015
AATS7i,156.53581883934905
AATS7m,65.34755486567167
AATS7p,1.4274532598535523
AATS7s,2.6475032246176533
AATS7v,190.0746875721099
AATS8Z,20.962962962962962
AATS8d,3.1296296296296298
AATS8i,157.583901290079
AATS8m,78.55066753703703
AATS8p,1.4474180412627409
AATS8s,2.9787379972565167
AATS8v,197.70272405338335
AMID_C,1.6269877461651094
AMID_N,0.2266703285315595
AMID_O,0.1453995017325814
AMID_X,0.06771644621270859
AMID_h,0.4397862764768495
ATS0dv,365.60493827160496
ATS0pe,259.1876
ATS0se,314.25278099999997
ATS1dv,396.1111111111111
ATS1pe,284.9580000000001
ATS1se,337.43843799999985
ATS2dv,550.6666666666666
ATS2pe,447.2017000000001
ATS2se,532.811496
ATS3dv,504.66666666666663
ATS3pe,560.3065
ATS3se,679.262944
ATS4dv,435.1111111111111
ATS4pe,535.583
ATS4se,653.29921
ATS5dv,393.66666666666663
ATS5pe,472.1501
ATS5se,579.614382
ATS6dv,355.1111111111111
ATS6pe,432.47240000000005
ATS6se,529.5588059999999
ATS7dv,286.66666666666663
ATS7pe,407.0829999999999
ATS7se,504.759892
ATS8dv,272.6666666666667
ATS8pe,334.8125
ATS8se,413.58020000000005
ATSC0Z,414.4
ATSC0c,0.8563482724653778
ATSC0d,24.4
ATSC0i,62.75134256604035
ATSC0m,1947.954774975
ATSC0p,9.6228155657259
ATSC0s,46.46342021033378
ATSC0v,1919.4953527150114
ATSC1Z,-0.8300000000000085
ATSC1c,-0.5920715016927092
ATSC1d,5.3199999999999985
ATSC1i,4.531636026010979
ATSC1m,0.35310540187477457
ATSC1p,0.6777674325620074
ATSC1s,-7.885002286236852
ATSC1v,146.9418727209463
ATSC2Z,18.11999999999998
ATSC2c,0.3082502383270468
ATSC2d,-6.880000000000001
ATSC2i,-15.896437912454575
ATSC2m,77.51411159249983
ATSC2p,-2.0414296009990287
ATSC2s,12.867169638774579
ATSC2v,-320.4769028588876
ATSC3Z,-147.35999999999999
ATSC3c,0.04503672702918423
ATSC3d,-5.36
ATSC3i,-23.693359044566716
ATSC3m,-688.1758808462503
ATSC3p,-2.3995768396625845
ATSC3s,-6.721040999847586
ATSC3v,-543.9295041631495
ATSC4Z,-202.93000000000004
ATSC4c,-0.3992106217842649
ATSC4d,-1.4799999999999998
ATSC4i,-3.2900563863617105
ATSC4m,-947.316819198125
ATSC4p,-1.321686472761343
ATSC4s,-18.962886755067824
ATSC4v,-502.6163456836487
ATSC5Z,99.14000000000001
ATSC5c,0.01629918708434567
ATSC5d,-0.5599999999999989
ATSC5i,21.36684478869502
ATSC5m,459.01809249750016
ATSC5p,1.5601328668093397
ATSC5s,5.015775034293553
ATSC5v,386.9722446669511
ATSC6Z,18.900000000000016
ATSC6c,0.46647033366100843
ATSC6d,-3.1999999999999993
ATSC6i,6.151168743463435
ATSC6m,72.78931089375024
ATSC6p,-1.293754439682475
ATSC6s,8.213763145861913
ATSC6v,-377.58322688523157
ATSC7Z,57.130000000000024
ATSC7c,-0.4228893697954351
ATSC7d,-0.7199999999999996
ATSC7i,-5.811083474161924
ATSC7m,269.78757686687527
ATSC7p,0.47217330496861754
ATSC7s,-5.01101204084743
ATSC7v,64.24303332295064
ATSC8Z,64.16
ATSC8c,0.29541114623458453
ATSC8d,0.16000000000000042
ATSC8i,-18.245973643104445
ATSC8m,307.17684510874994
ATSC8p,-0.43889508666761456
ATSC8s,13.659655540313976
ATSC8v,273.226225745958
AXp-0d,0.6959864368968577
AXp-1d,0.43381103572132457
AXp-2d,0.28563897861968607
AXp-3d,0.182913092923518
AXp-4d,0.11408710304091711
AXp-5d,0.07445831263554342
AXp-6d,0.047753888549153044
AXp-7d,0.0306629394266581
GATS1Z,0.5701434407829757
GATS1c,1.6319045310380254
GATS1d,0.7805947388486466
GATS1i,0.9824274981322499
GATS1m,0.5716850290661676
GATS1p,0.7435855135538093
GATS1s,0.7636502362473773
GATS1v,0.7108153620918957
GATS2Z,0.6366397910515558
GATS2c,0.7378705683250901
GATS2d,1.2222757955641272
GATS2i,1.14990469824453
GATS2m,0.6415355951013576
GATS2p,0.9779765478254943
GATS2s,0.4818878228107281
GATS2v,0.9273016715962797
GATS3Z,1.0751745308431355
GATS3c,1.0873261684249844
GATS3d,1.0686713686618377
GATS3i,1.1536075977179157
GATS3m,1.0726238364382334
GATS3p,1.0542446711711608
GATS3s,0.986372149208605
GATS3v,1.0409682800739497
GATS4Z,1.1202725961762108
GATS4c,1.3994948505814087
GATS4d,0.9436105076041873
GATS4i,1.060900152001646
GATS4m,1.119289238962152
GATS4p,0.9950539458943499
GATS4s,1.1912582500784172
GATS4v,1.057811605266692
GATS5Z,0.6247301107498476
GATS5c,0.8384247340994428
GATS5d,0.9779443485763588
GATS5i,0.8285751278707083
GATS5m,0.6343948663325435
GATS5p,0.8560472353716231
GATS5s,0.7860011967196262
GATS5v,0.9047286071361519
GATS6Z,0.6897062879205736
GATS6c,0.3983872031764591
GATS6d,0.9361826697892273
GATS6i,0.9050301157042392
GATS6m,0.7027807244302452
GATS6p,1.0187802230501417
GATS6s,0.5660266782978133
GATS6v,1.1167930305386766
GATS7Z,0.8168076125165677
GATS7c,1.0305726451234714
GATS7d,0.9661732321996575
GATS7i,0.9756673923450477
GATS7m,0.8224549075357164
GATS7p,0.9840187383099656
GATS7s,0.7803540886530342
GATS7v,1.0548033849254221
GATS8Z,1.090130308880309
GATS8c,0.6047048421624205
GATS8d,1.1099726775956285
GATS8i,1.133891569702593
GATS8m,1.0861486357599164
GATS8p,1.095210546493972
GATS8s,0.6009071596506587
GATS8v,0.96707924345067
MATS1Z,-0.0018631588399030453
MATS1c,-0.643154432991972
MATS1d,0.20282119710255428
MATS1i,0.06717745311340624
MATS1m,0.00016862308381008264
MATS1p,0.06551942394712834
MATS1s,-0.15786366596471216
MATS1v,0.07121148481327647
MATS2Z,0.025721099250510984
MATS2c,0.2117405679842439
MATS2d,-0.1658630665380907
MATS2i,-0.14901427520876828
MATS2m,0.023407389543459722
MATS2p,-0.12479101709495861
MATS2s,0.16290069225775253
MATS2v,-0.0982111391645028
MATS3Z,-0.1653946305109096
MATS3c,0.02446120996658155
MATS3d,-0.10217308425467024
MATS3i,-0.1756164337978127
MATS3m,-0.1643168564059068
MATS3p,-0.11598292031919052
MATS3s,-0.06728014354460286
MATS3v,-0.13180051032412649
MATS4Z,-0.23599804623901013
MATS4c,-0.22466403832049409
MATS4d,-0.029231680821647243
MATS4i,-0.025267496725767204
MATS4m,-0.23436798019370728
MATS4p,-0.0661924082322862
MATS4s,-0.19668678206387066
MATS4v,-0.12619188921982546
MATS5Z,0.12591444828286935
MATS5c,0.010017559203312923
MATS5d,-0.012079378774805844
MATS5i,0.17921063237314105
MATS5m,0.12402160093199646
MATS5p,0.08533080114340301
MATS5s,0.05681634251301801
MATS5v,0.10610580649138408
MATS6Z,0.026061776061776086
MATS6c,0.31126877340491854
MATS6d,-0.0749414519906323
MATS6i,0.056013997851826154
MATS6m,0.021352596309541977
MATS6p,-0.07682660508222681
MATS6s,0.10101664748839642
MATS6v,-0.11240550472249689
MATS7Z,0.08230565320117562
MATS7c,-0.29482311539283323
MATS7d,-0.01761683386346953
MATS7i,-0.055286523360240356
MATS7m,0.08268529235841394
MATS7p,0.02929438982838498
MATS7s,-0.06438718815936506
MATS7v,0.01998131940814321
MATS8Z,0.11468611468611468
MATS8c,0.2555304638554338
MATS8d,0.004857316332726182
MATS8i,-0.2153824201881464
MATS8m,0.11680887395713765
MATS8p,-0.033785067310610546
MATS8s,0.21776837170814142
MATS8v,0.10543906582664526
MAXaaN,4.530568288533656
MAXsCl,5.872189953058882
MAXssO,5.784598636592684
MINaaN,4.530568288533656
MINsCl,5.872189953058882
MINssO,5.784598636592684
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.211851438675914
SpAD_D,309.3922275080062
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,924
TMWC10,130.79462348673417
TSRW10,75.02917327696582
VE1_Dt,5.0516745297004
VE2_Dt,0.19429517421924616
VE3_Dt,2.5752312233905608
VR1_Dt,155.59208446614338
VR2_Dt,5.984310941005514
VR3_Dt,6.002749184437543
Xc-3dv,0.7432774372811017
Xc-4dv,0.0
Xc-5dv,0.05690965465795615
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.42634636745415366
Xch-7d,0.6774493360889512
Xp-0dv,14.32580682573088
Xp-1dv,8.295976157108829
Xp-2dv,6.198384612978896
Xp-3dv,4.19664527229316
Xp-4dv,2.741351362640827
Xp-5dv,1.919697733022294
Xp-6dv,1.0247906865858574
Xp-7dv,0.6046916958955512
Xpc-4d,4.01760250573609
Xpc-5d,5.429960838070027
Xpc-6d,7.967193738506897
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,43
nFRing,1
nHBAcc,3
nHBDon,2
nHRing,1
nSpiro,0
naRing,4
piPC10,8.239694508465929
AATS0dv,9.140123456790125
AATS0pe,6.47969
AATS0se,7.856319524999999
AATS1dv,9.21188630490956
AATS1pe,6.626930232558141
AATS1se,7.847405534883717
AATS2dv,8.098039215686274
AATS2pe,6.576495588235296
AATS2se,7.835463176470589
AATS3dv,5.868217054263566
AATS3pe,6.515191860465117
AATS3se,7.898406325581394
AATS4dv,5.242302543507362
AATS4pe,6.452807228915662
AATS4se,7.8710748192771085
AATS5dv,5.1798245614035086
AATS5pe,6.212501315789474
AATS5se,7.626505026315789
AATS6dv,5.073015873015873
AATS6pe,6.178177142857144
AATS6se,7.565125799999999
AATS7dv,4.278606965174129
AATS7pe,6.07586567164179
AATS7se,7.533729731343283
AATS8dv,5.049382716049383
AATS8pe,6.200231481481482
AATS8se,7.6588925925925935
AATSC0Z,10.36
AATSC0c,0.021408706811634447
AATSC0d,0.61
AATSC0i,1.5687835641510088
AATSC0m,48.698869374375
AATSC0p,0.2405703891431475
AATSC0s,1.1615855052583446
AATSC0v,47.98738381787528
AATSC1Z,-0.01930232558139555
AATSC1c,-0.01376910469052812
AATSC1d,0.1237209302325581
AATSC1i,0.10538688432583672
AATSC1m,0.008211753531971502
AATSC1p,0.01576203331539552
AATSC1s,-0.1833721461915547
AATSC1v,3.417252853975495
AATSC2Z,0.2664705882352938
AATSC2c,0.004533091740103629
AATSC2d,-0.10117647058823531
AATSC2i,-0.2337711457713908
AATSC2m,1.1399134057720564
AATSC2p,-0.030021023544103364
AATSC2s,0.18922308292315557
AATSC2v,-4.712895630277759
AATSC3Z,-1.7134883720930232
AATSC3c,0.0005236828724323747
AATSC3d,-0.06232558139534884
AATSC3i,-0.2755041749368223
AATSC3m,-8.002045126119189
AATSC3p,-0.02790205627514633
AATSC3s,-0.07815163953311147
AATSC3v,-6.324761676315692
AATSC4Z,-2.444939759036145
AATSC4c,-0.004809766527521264
AATSC4d,-0.017831325301204817
AATSC4i,-0.03963923357062302
AATSC4m,-11.413455652989459
AATSC4p,-0.01592393340676317
AATSC4s,-0.2284685151212991
AATSC4v,-6.0556186226945625
