DLiP-ID,I000D2
AATS8s,2.493259997889627
AATS8v,188.50495413673266
AMID_C,1.486807190451541
AMID_N,0.23733612285249786
AMID_O,0.12859386283248897
AMID_X,0.1888306238984833
AMID_h,0.5547606095834701
ATS0dv,354.2770919067216
ATS0pe,297.2947999999999
ATS0se,363.56422299999986
ATS1dv,366.25925925925924
ATS1pe,322.49850000000004
ATS1se,383.2345059999997
ATS2dv,532.8888888888889
ATS2pe,570.6393999999999
ATS2se,685.9650759999996
ATS3dv,542.0
ATS3pe,752.0646999999999
ATS3se,917.6900360000001
ATS4dv,482.08641975308643
ATS4pe,809.3544999999999
ATS4se,1002.5214709999998
ATS5dv,441.96296296296293
ATS5pe,753.2098000000003
ATS5se,935.0172739999998
ATS6dv,333.4074074074074
ATS6pe,674.8393
ATS6se,830.9526259999999
ATS7dv,265.25925925925924
ATS7pe,659.7909999999999
ATS7se,826.4785840000002
ATS8dv,270.7037037037037
ATS8pe,488.1735
ATS8se,607.526696
ATSC0Z,1521.7391304347825
ATSC0c,0.6547511044881624
ATSC0d,32.869565217391305
ATSC0i,68.00013957118723
ATSC0m,7826.72217680435
ATSC0p,15.088038451562953
ATSC0s,66.98482903752745
ATSC0v,2446.344154613298
ATSC1Z,5.625708884688098
ATSC1c,-0.4451367847259031
ATSC1d,8.204158790170128
ATSC1i,-20.66855940030684
ATSC1m,24.85960827362973
ATSC1p,-0.9029022368009282
ATSC1s,-0.9374468282461308
ATSC1v,-69.66971911648477
ATSC2Z,83.14555765595468
ATSC2c,0.24318506863602452
ATSC2d,-4.6880907372400715
ATSC2i,19.70512950266019
ATSC2m,413.9925333048204
ATSC2p,3.524639652557106
ATSC2s,4.639355675752261
ATSC2v,382.6955787662572
ATSC3Z,-416.11909262759934
ATSC3c,-0.17391750808737533
ATSC3d,-11.907372400756142
ATSC3i,-16.9356643362562
ATSC3m,-2043.8108389588851
ATSC3p,-6.318321774906909
ATSC3s,-3.130477924164643
ATSC3v,-1181.3898770333217
ATSC4Z,253.4272211720226
ATSC4c,0.08450115730555043
ATSC4d,1.8657844990548202
ATSC4i,-20.484552050045956
ATSC4m,1129.3339467443282
ATSC4p,1.0318608385231838
ATSC4s,22.71760785848179
ATSC4v,273.5739081668736
ATSC5Z,173.98487712665397
ATSC5c,-0.18989877501881727
ATSC5d,-2.616257088846883
ATSC5i,45.34498164288326
ATSC5m,920.755806793004
ATSC5p,8.73536724511376
ATSC5s,-23.437030030304527
ATSC5v,1074.3906398894062
ATSC6Z,125.51984877126652
ATSC6c,0.3084830410603353
ATSC6d,-5.674858223062382
ATSC6i,-49.4166006138918
ATSC6m,451.77880538988654
ATSC6p,-9.675081668520441
ATSC6s,0.9280048285048634
ATSC6v,-1033.228193876419
ATSC7Z,134.8241965973534
ATSC7c,-0.19482862714532645
ATSC7d,-0.5879017013232521
ATSC7i,17.437135777237813
ATSC7m,745.8918051507549
ATSC7p,7.572947556302291
ATSC7s,-34.34088748145584
ATSC7v,657.867819022362
ATSC8Z,-700.9054820415878
ATSC8c,0.013642303542164856
ATSC8d,-0.474480151228734
ATSC8i,-10.31090660087273
ATSC8m,-3480.896842472589
ATSC8p,-6.737015992784926
ATSC8s,15.249535666663494
ATSC8v,-678.4303153009698
AXp-0d,0.7142596800764639
AXp-1d,0.4299808901900935
AXp-2d,0.27980849671942026
AXp-3d,0.17208549644505017
AXp-4d,0.1085295943763698
AXp-5d,0.0671186670083514
AXp-6d,0.0431506403985636
AXp-7d,0.024633211177120563
GATS1Z,0.4677113702623906
GATS1c,1.7278964624439475
GATS1d,0.8521622934888241
GATS1i,1.4323706282095
GATS1m,0.46671458284172335
GATS1p,0.7599636330752922
GATS1s,0.49593519110422357
GATS1v,0.8234086424632272
GATS2Z,0.5363645320197044
GATS2c,1.1068164442921666
GATS2d,1.2510262725779968
GATS2i,1.0148094130549585
GATS2m,0.5336033666040324
GATS2p,0.6281954273436708
GATS2s,0.5192482909585564
GATS2v,0.7508267218106607
GATS3Z,0.8969999999999999
GATS3c,1.3104483101577034
GATS3d,1.17012617012617
GATS3i,1.1480782762810995
GATS3m,0.8904726003554275
GATS3p,1.039032270180713
GATS3s,0.8855426748931295
GATS3v,1.0993979774805613
GATS4Z,0.605641196013289
GATS4c,1.1133610446710624
GATS4d,0.9445367294204503
GATS4i,1.0944013970110291
GATS4m,0.6043600376089024
GATS4p,0.8449679342393278
GATS4s,1.1485877825762854
GATS4v,0.9278488483183674
GATS5Z,0.43987499999999996
GATS5c,1.3010306762973693
GATS5d,1.0724206349206349
GATS5i,0.743351526916056
GATS5m,0.41607913619493564
GATS5p,0.5899680533848591
GATS5s,1.5635737443115278
GATS5v,0.7837848249254251
GATS6Z,0.717452603471295
GATS6c,0.8127602194055892
GATS6d,0.9532153983088563
GATS6i,1.2621116390773914
GATS6m,0.7183713366695976
GATS6p,1.176474356735074
GATS6s,1.0339816508323376
GATS6v,1.1517760753951332
GATS7Z,0.6103598130841121
GATS7c,1.0148898025828823
GATS7d,0.9596128170894526
GATS7i,0.8369715536610086
GATS7m,0.5912211312256154
GATS7p,0.6759292944211366
GATS7s,1.6337142875428128
GATS7v,0.8859108910222296
GATS8Z,1.7792142857142856
GATS8c,0.9200137177548008
GATS8d,1.0092338217338217
GATS8i,1.0111628761394147
GATS8m,1.78722405847255
GATS8p,1.4513956969670476
GATS8s,0.5192366377577169
GATS8v,1.2266030577447578
MATS1Z,0.0034705539358600634
MATS1c,-0.6382326189710449
MATS1d,0.2343159486016628
MATS1i,-0.2853396701619102
MATS1m,0.0029817835504260984
MATS1p,-0.05617844299232905
MATS1s,-0.013138081221091434
MATS1v,-0.026735496714971288
MATS2Z,0.02888932676518885
MATS2c,0.19638089973665734
MATS2d,-0.07541202943501787
MATS2i,0.15321739294296138
MATS2m,0.027967340461510497
MATS2p,0.1235152323410339
MATS2s,0.036620122666441594
MATS2v,0.08271313273375017
MATS3Z,-0.10751013431013434
MATS3c,-0.10443330789938146
MATS3d,-0.1424275313164202
MATS3i,-0.09791842137716406
MATS3m,-0.1026674439777295
MATS3p,-0.16464211154864417
MATS3s,-0.018374103660353875
MATS3v,-0.18986620113786395
MATS4Z,0.05938560354374306
MATS4c,0.046020839708076564
MATS4d,0.020241171403962102
MATS4i,-0.10741991110814525
MATS4m,0.05145298631719756
MATS4p,0.024386892816377424
MATS4s,0.12093562872443873
MATS4v,0.039877253758095754
MATS5Z,0.043827619047619025
MATS5c,-0.1111789349034936
MATS5d,-0.0305114638447972
MATS5i,0.2556206953797252
MATS5m,0.045096323164507277
MATS5p,0.2219345778253502
MATS5s,-0.1341228301100355
MATS5v,0.1683531503587816
MATS6Z,0.03546061415220294
MATS6c,0.20254853570481998
MATS6d,-0.07422242001681253
MATS6i,-0.31241876890332115
MATS6m,0.024815326213443234
MATS6p,-0.2756740657559018
MATS6s,0.005955906024785948
MATS6v,-0.18157361839159125
MATS7Z,0.038089185580774336
MATS7c,-0.12792357403513765
MATS7d,-0.007689264698610502
MATS7i,0.11024004939735293
MATS7m,0.04097037807866224
MATS7p,0.21577753182122025
MATS7s,-0.22039874402035753
MATS7v,0.11560993111804495
MATS8Z,-0.271632967032967
MATS8c,0.012287815947431441
MATS8d,-0.008513091846425189
MATS8i,-0.0894232145794902
MATS8m,-0.26228560986753774
MATS8p,-0.26332859692131727
MATS8s,0.13425899618169718
MATS8v,-0.16355014022943737
MAXsBr,3.441072554721263
MAXsCl,6.039174724792667
MINsBr,3.441072554721263
MINsCl,6.039174724792667
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,35.518326548727465
SpAD_D,323.0903853244549
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.8928255140822783
SssNH2,0
SsssAs,0
SsssCH,-0.31086015141653456
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1132
TMWC10,136.85660087992628
TSRW10,80.05267841193782
VE1_Dt,5.2369178863637496
VE2_Dt,0.1870327816558482
VE3_Dt,2.6853525528374917
VR1_Dt,173.52982637757358
VR2_Dt,6.197493799199057
VR3_Dt,6.185968911750445
Xc-3dv,1.5413570105080123
Xc-4dv,0.0
Xc-5dv,0.19891155146071923
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.16037507477489604
Xch-6d,0.5741003209262339
Xch-7d,1.1928284673468628
Xp-0dv,18.20735798387317
Xp-1dv,10.435007722775854
Xp-2dv,8.97168265975636
Xp-3dv,6.260636084339279
Xp-4dv,4.642189021941488
Xp-5dv,3.1758893586284866
Xp-6dv,2.033960919984812
Xp-7dv,1.2021106820476848
Xpc-4d,5.195234838243646
Xpc-5d,8.801802679131
Xpc-6d,13.342938848782602
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,49
nFRing,1
nHBAcc,3
nHBDon,0
nHRing,2
nSpiro,0
naRing,2
piPC10,6.529418838262226
AATS0dv,7.701675911015687
AATS0pe,6.462930434782606
AATS0se,7.903570065217388
AATS1dv,7.474678760393045
AATS1pe,6.581602040816327
AATS1se,7.821112367346934
AATS2dv,6.125159642401022
AATS2pe,6.55907356321839
AATS2se,7.884656045977007
AATS3dv,4.632478632478633
AATS3pe,6.427903418803418
AATS3se,7.843504581196582
AATS4dv,3.737104029093693
AATS4pe,6.274065891472867
AATS4se,7.771484271317828
AATS5dv,3.6830246913580242
AATS5pe,6.276748333333336
AATS5se,7.791810616666665
AATS6dv,3.115957078573901
AATS6pe,6.306909345794392
AATS6se,7.765912392523363
AATS7dv,2.4790584977500862
AATS7pe,6.166271028037382
AATS7se,7.724098915887852
AATS8dv,3.4705603038936372
AATS8pe,6.258634615384615
AATS8se,7.788803794871795
AATSC0Z,33.0812854442344
AATSC0c,0.014233719662786139
AATSC0d,0.7145557655954632
AATSC0i,1.4782639037214615
AATSC0m,170.14613427835545
AATSC0p,0.32800083590354245
AATSC0s,1.4561919355984227
AATSC0v,53.18139466550648
AATSC1Z,0.11481038540179793
AATSC1c,-0.009084424178079656
AATSC1d,0.16743181204428834
AATSC1i,-0.4218073347001396
AATSC1m,0.5073389443597903
AATSC1p,-0.018426576261243433
AATSC1s,-0.019131567923390425
AATSC1v,-1.4218310023772402
AATSC2Z,0.9556960650109733
AATSC2c,0.0027952306739772934
AATSC2d,-0.0538861004280468
AATSC2i,0.22649574140988724
AATSC2m,4.758534865572648
AATSC2p,0.04051309945467938
AATSC2s,0.05332592730749726
AATSC2v,4.39879975593399
AATSC3Z,-3.556573441261533
AATSC3c,-0.001486474428097225
AATSC3d,-0.10177241368167643
AATSC3i,-0.14474926783124956
AATSC3m,-17.4684687090503
AATSC3p,-0.05400275021287957
AATSC3s,-0.026756221574056778
AATSC3v,-10.097349376353177
AATSC4Z,1.9645521021087022
AATSC4c,0.0006550477310507785
AATSC4d,0.014463445729107134
AATSC4i,-0.1587949771321392
AATSC4m,8.75452671894828
