DLiP-ID,J100F2
AATSC5Z,1.8459710743801654
AATSC5c,0.0025432918516534787
AATSC5d,-0.018124426078971533
AATSC5i,-0.16098399334225616
AATSC5m,8.659694244444442
AATSC5p,-0.004170336122128734
AATSC5s,0.18999982715013686
AATSC5v,3.963995953194612
AATSC6Z,-0.8299260548064374
AATSC6c,-0.004322639569623292
AATSC6d,-0.0018365472910927447
AATSC6i,-0.2874128182157354
AATSC6m,-3.7590683669590645
AATSC6p,-0.010545685716965967
AATSC6s,-0.342932773590745
AATSC6v,-2.833971477068545
AATSC7Z,-0.40802452679285517
AATSC7c,0.003834666234184053
AATSC7d,-0.019920613762255995
AATSC7i,0.038021679772190606
AATSC7m,-1.7348722114695345
AATSC7p,0.029197167688963424
AATSC7s,-0.13594436483237549
AATSC7v,2.499817897007047
AATSC8Z,1.4308394954327972
AATSC8c,-0.0008294324870264644
AATSC8d,-0.020177855106084778
AATSC8i,0.20745091609440194
AATSC8m,6.453488374269007
AATSC8p,-0.004811138518599165
AATSC8s,0.2109826258006128
AATSC8v,3.928112820294017
ATS0are,212.6136
ATS1are,228.0749
ATS2are,366.7268
ATS3are,462.94300000000004
ATS4are,481.96399999999994
ATS5are,483.49600000000004
ATS6are,489.296
ATS7are,407.096
ATS8are,255.014
ATSC0dv,127.59670781893004
ATSC0pe,4.143096969696969
ATSC0se,2.9408402424242417
ATSC1dv,22.73113854595336
ATSC1pe,-0.04182405876951292
ATSC1se,-0.09846843893480256
ATSC2dv,-21.382716049382715
ATSC2pe,0.9024234159779622
ATSC2se,0.8609854903581264
ATSC3dv,-65.22633744855968
ATSC3pe,-2.0955779614325056
ATSC3se,-1.1407862782369143
ATSC4dv,11.220850480109737
ATSC4pe,-0.4403229568411395
ATSC4se,-0.2713420119375578
ATSC5dv,34.6076817558299
ATSC5pe,1.2848588613406764
ATSC5se,0.3371721092745629
ATSC6dv,-37.53772290809328
ATSC6pe,-2.3114899908172633
ATSC6se,-1.880051800734618
ATSC7dv,9.401920438957472
ATSC7pe,-0.1867488521579422
ATSC7se,-0.2273936372819097
ATSC8dv,-1.5281207133058987
ATSC8pe,1.0721519742883383
ATSC8se,0.9722100844811756
AXp-0dv,0.558774061684979
AXp-1dv,0.2946246004194629
AXp-2dv,0.16234125213725256
AXp-3dv,0.0885266260508797
AXp-4dv,0.04581122260754892
AXp-5dv,0.025778362828209105
AXp-6dv,0.014270470935679071
AXp-7dv,0.007286598316764807
BertzCT,782.9728832230359
ECIndex,350
ETA_eta,13.740397666849923
GATS1dv,0.5638576865307176
GATS1pe,0.6666538217118884
GATS1se,0.7107953409716683
GATS2dv,0.9060928784581592
GATS2pe,0.556796805570173
GATS2se,0.5059375624679068
GATS3dv,1.0802141520995934
GATS3pe,1.0007328729350462
GATS3se,0.9467631052630104
GATS4dv,0.8269689737470167
GATS4pe,0.7754440756512107
GATS4se,0.7185126786275717
GATS5dv,0.8400503128426756
GATS5pe,0.6954604299813781
GATS5se,0.6999203051925129
GATS6dv,1.2101970077098831
GATS6pe,1.4641831161443077
GATS6se,1.5370893121133575
GATS7dv,1.1517521062520677
GATS7pe,1.3879970692632635
GATS7se,1.4369297734250062
GATS8dv,1.2197299673747357
GATS8pe,1.2308209447216405
GATS8se,1.2350970669867336
LogEE_A,3.9805194981450227
LogEE_D,89.85499034167101
MATS1dv,0.1679684116438293
MATS1pe,-0.009518027900997076
MATS1se,-0.031569777118915586
MATS2dv,-0.09702027111900242
MATS2pe,0.1261026873624421
MATS2se,0.16949757307477667
MATS3dv,-0.22492420821776432
MATS3pe,-0.22255194840340475
MATS3se,-0.17068113907828938
MATS4dv,0.03627523705089337
MATS4pe,-0.04383996344412255
MATS4se,-0.03806006810896188
MATS5dv,0.11188116816100109
MATS5pe,0.1279246621982382
MATS5se,0.04729379483773169
MATS6dv,-0.12774055615721236
MATS6pe,-0.24225194168213085
MATS6se,-0.2775867488894905
MATS7dv,0.039219256210556525
MATS7pe,-0.023991372475036517
MATS7se,-0.0411556178798685
MATS8dv,-0.010400363936351879
MATS8pe,0.22473028097158068
MATS8se,0.2870906391869154
MAXaaCH,1.8874740173847318
MAXaaaC,0.6915299123764735
MAXaasC,0.9080234315948604
MAXaasN,1.7809410955740321
MAXdssC,-0.8506571239606944
MDEC-22,10.186962183289864
MDEC-23,18.935041617085478
MDEC-33,5.092905758727537
MDEN-22,1.0
MDEN-23,0.9999999999999998
MDEO-11,0.4999999999999999
MINaaCH,1.6047679367890406
MINaaaC,0.6915299123764735
MINaasC,0.6256795372469979
MINaasN,1.7809410955740321
MINdssC,-0.8506571239606944
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.57563025210084
SM1_Dzi,1.1536780407249854
SM1_Dzm,1.5872164609218062
SM1_Dzp,-3.485189029095318
SM1_Dzv,-1.6726742111087283
SddssSe,0
SpAD_Dt,336.9006522032846
SpAbs_A,27.04062661513096
SpAbs_D,179.7099806833421
SpMAD_A,1.2876488864348077
SpMAD_D,8.557618127778195
SpMax_A,2.420325714849142
SpMax_D,89.85499034167101
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,67.49
TpiPC10,8.632885849310167
VAdjMat,5.523561956057013
VE1_DzZ,4.524379267401859
VE1_Dzi,4.517685934858819
VE1_Dzm,4.524504079050283
VE1_Dzp,4.490814454363534
VE1_Dzv,4.503254814486121
VE2_DzZ,0.2154466317810409
VE2_Dzi,0.21512790165994375
VE2_Dzm,0.21545257519287062
VE2_Dzp,0.21384830735064447
VE2_Dzv,0.21444070545172006
VE3_DzZ,2.251417733996712
VE3_Dzi,2.2499372461621565
VE3_Dzm,2.251445320085217
VE3_Dzp,2.243971422987844
VE3_Dzv,2.246737772164004
VR1_DzZ,112.52767017987117
VR1_Dzi,113.10386430204562
VR1_Dzm,112.51512493763157
VR1_Dzp,115.35650476328362
VR1_Dzv,114.39474169332055
VR2_DzZ,5.35846048475577
VR2_Dzi,5.385898300097411
VR2_Dzm,5.35786309226817
VR2_Dzp,5.493166893489696
VR2_Dzv,5.447368652062884
VR3_DzZ,5.465136493285761
VR3_Dzi,5.470243894394609
VR3_Dzm,5.465025001227141
VR3_Dzp,5.489964719291782
VR3_Dzv,5.4815924583994615
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.07910859162337174
Xch-7dv,0.10666907037289333
Xpc-4dv,1.263393016366433
Xpc-5dv,1.5889701178327584
Xpc-6dv,2.020935045423656
Zagreb1,110.0
Zagreb2,128.0
fragCpx,109.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,23
nBondsS,18
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,2
AATS0are,6.4428363636363635
AATS1are,6.516425714285715
AATS2are,6.4338035087719305
AATS3are,6.172573333333334
AATS4are,6.02455
AATS5are,6.0437
AATS6are,6.438105263157895
AATS7are,6.566064516129033
AATS8are,6.710894736842105
AATSC0dv,3.8665669036039407
AATSC0pe,0.12554839302112028
AATSC0se,0.08911637098255278
AATSC1dv,0.6494611013129532
AATSC1pe,-0.0011949731077003692
AATSC1se,-0.0028133839695657875
AATSC2dv,-0.37513536928741603
AATSC2pe,0.015831989753999336
AATSC2se,0.015105008602774148
AATSC3dv,-0.8696844993141291
AATSC3pe,-0.02794103948576674
AATSC3se,-0.015210483709825523
AATSC4dv,0.1402606310013717
AATSC4pe,-0.005504036960514243
AATSC4se,-0.0033917751492194724
AATSC5dv,0.4325960219478738
AATSC5pe,0.016060735766758455
AATSC5se,0.004214651365932036
AATSC6dv,-0.4939174066854379
AATSC6pe,-0.030414341984437675
AATSC6se,-0.024737523693876554
AATSC7dv,0.15164387804770116
AATSC7pe,-0.0030120782606119713
AATSC7se,-0.0036676393109985436
AATSC8dv,-0.04021370298173418
AATSC8pe,0.028214525639166797
AATSC8se,0.02558447590739936
AETA_eta,0.6543046508023773
ATSC0are,4.157733333333331
ATSC1are,-0.018477777777777416
ATSC2are,1.1876000000000004
ATSC3are,-1.8979999999999992
ATSC4are,-0.3027777777777794
ATSC5are,0.9527555555555529
ATSC6are,-2.5298222222222204
ATSC7are,0.1538222222222234
ATSC8are,0.7819555555555566
BCUTZ-1h,17.00110273544695
BCUTZ-1l,5.690286364793097
BCUTc-1h,0.4298461886856855
BCUTc-1l,-0.4236963345382905
BCUTd-1h,3.195138289731938
BCUTd-1l,0.9728981685082753
BCUTi-1h,14.691625718022514
BCUTi-1l,10.950313055818974
BCUTm-1h,35.45051724438676
BCUTm-1l,11.7015751721919
BCUTp-1h,2.2077971059364487
BCUTp-1l,0.7416112993637951
BCUTs-1h,7.008292557045273
BCUTs-1l,1.2377016901028852
BCUTv-1h,22.455861951398873
BCUTv-1l,14.701437884108413
BalabanJ,1.636158890323371
Diameter,10
ETA_beta,29.5
GATS1are,0.7051534489946446
GATS2are,0.540307893808536
GATS3are,0.9607132091203541
GATS4are,0.7373200141102524
GATS5are,0.7437225411281789
GATS6are,1.5579541484310788
GATS7are,1.3813854323023402
GATS8are,1.2419722622143983
HybRatio,0.13333333333333333
Lipinski,True
LogEE_Dt,168.4503261016423
MATS1are,-0.0041902410196030925
MATS2are,0.16536844468224096
MATS3are,-0.200859442645031
MATS4are,-0.030039404483212184
MATS5are,0.0945254625917966
MATS6are,-0.2642005512450272
MATS7are,0.01969176753669561
MATS8are,0.16332617131129173
MAXssCH2,0.005895691609977272
MAXsssCH,-0.24864197530864263
MINssCH2,0.005895691609977272
MINsssCH,-0.24864197530864263
NsssssAs,0
RotRatio,0.17391304347826086
SM1_Dzpe,1.194032466727608
SM1_Dzse,1.1275627524360021
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,14.59805822286387
SMR_VSA4,0.0
SMR_VSA5,12.338727669087403
SMR_VSA6,0.0
SMR_VSA7,65.0719023542826
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,135.76898414790452
SpAD_Dzi,137.32004292022685
SpAD_Dzm,135.71570856852327
SpAD_Dzp,160.87165044045412
SpAD_Dzv,152.08425982613258
SpAbs_Dt,336.90065220328455
SpDiam_A,4.803717634715779
SpDiam_D,127.53807953867627
SpMAD_Dt,16.04288820015641
SpMax_Dt,168.4503261016423
SsssssAs,0
VE1_Dzpe,4.519319440663155
VE1_Dzse,4.519280136970215
VE2_Dzpe,0.21520568765062645
VE2_Dzse,0.2152038160462007
VE3_Dzpe,2.2502987610123197
VE3_Dzse,2.2502900641577677
VMcGowan,209.14999999999972
VR1_Dzpe,112.96306015593214
VR1_Dzse,112.9736606748369
VR2_Dzpe,5.379193340758674
VR2_Dzse,5.379698127373186
VR3_Dzpe,5.468998208722912
VR3_Dzse,5.469092044898577
mZagreb1,6.527777777777778
mZagreb2,4.583333333333333
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,27
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.12599191919191913
AATSC1are,-0.0005279365079364976
AATSC2are,0.02083508771929825
AATSC3are,-0.025306666666666658
AATSC4are,-0.0037847222222222427
AATSC5are,0.011909444444444412
AATSC6are,-0.033287134502923955
AATSC7are,0.0024810035842294095
AATSC8are,0.020577777777777806
AETA_beta,1.4047619047619047
BCUTdv-1h,6.02200733616594
BCUTdv-1l,0.7740057674430467
BCUTpe-1h,3.500804805083337
BCUTpe-1l,2.2384173701732886
BCUTse-1h,3.713727108209827
BCUTse-1l,2.4344990925468153
ETA_alpha,10.080952380952382
ETA_dBeta,2.5
ETA_eta_B,0.2831832692378615
ETA_eta_F,20.20142998140569
ETA_eta_L,4.1921063223888675
ETA_eta_R,33.94182764825561
ETA_psi_1,0.5563731931668859
LabuteASA,125.3682556733824
LogEE_DzZ,67.95952208595706
LogEE_Dzi,68.70048759342386
LogEE_Dzm,67.933436020496
LogEE_Dzp,79.93265407437431
LogEE_Dzv,75.80317645433645
PEOE_VSA1,5.106527394840706
PEOE_VSA2,9.195231790333615
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,10.197363616602075
PEOE_VSA6,23.733674027155736
PEOE_VSA7,35.392371257240434
PEOE_VSA8,17.137382931515795
PEOE_VSA9,6.4208216229260096
SM1_Dzare,1.2450396026091517
SpAD_Dzpe,137.53316381792365
SpAD_Dzse,137.89527540865438
SpAbs_DzZ,134.40914694844943
SpAbs_Dzi,136.38611307773522
SpAbs_Dzm,134.3451365042493
SpAbs_Dzp,163.35049717784398
SpAbs_Dzv,153.27902711978166
SpDiam_Dt,230.21617522635054
SpMAD_DzZ,6.4651897213287866
SpMAD_Dzi,6.539049662867946
SpMAD_Dzm,6.462652788977299
SpMAD_Dzp,7.6605547828787675
SpMAD_Dzv,7.242107610768218
SpMax_DzZ,67.95952208595706
SpMax_Dzi,68.70048759342386
SpMax_Dzm,67.933436020496
SpMax_Dzp,79.93265407437431
SpMax_Dzv,75.80317645433645
VE1_Dzare,4.5187386127131175
VE2_Dzare,0.2151780291768151
VE3_Dzare,2.250170231642978
VR1_Dzare,112.9914738425478
VR2_Dzare,5.380546373454657
VR3_Dzare,5.469249707874202
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48004535147392297
AETA_dBeta,0.11904761904761904
AETA_eta_B,0.01348491758275531
AETA_eta_F,0.9619728562574137
AETA_eta_L,0.19962411058994606
AETA_eta_R,1.616277507059791
BCUTare-1h,3.554756300119165
BCUTare-1l,2.187855830025613
ETA_beta_s,13.5
ETA_dPsi_A,0.15762680683311403
ETA_dPsi_B,0.0
ETA_eta_BR,0.5411832692378615
ETA_eta_FL,5.938923970746367
ETA_eta_RL,10.131030293135234
LogEE_Dzpe,68.82344059785362
LogEE_Dzse,69.00133116872891
PEOE_VSA10,6.3273200747645415
PEOE_VSA11,5.647177220767728
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,25.673890905656425
SlogP_VSA3,4.794537184071822
SlogP_VSA4,0.0
SlogP_VSA5,23.465630652481394
SlogP_VSA6,48.92236605714728
SlogP_VSA7,5.022633313741326
SlogP_VSA8,5.647177220767728
SlogP_VSA9,0.0
SpAD_Dzare,137.29210176878024
SpAbs_Dzpe,136.53252532162713
SpAbs_Dzse,136.9389549710147
SpDiam_DzZ,97.61358918832146
SpDiam_Dzi,98.46824682257143
SpDiam_Dzm,97.58302239426312
SpDiam_Dzp,111.35652569322025
SpDiam_Dzv,106.62920773647805
SpMAD_Dzpe,6.549198277043983
SpMAD_Dzse,6.5664416861263994
SpMax_Dzpe,68.82344059785362
SpMax_Dzse,69.00133116872891
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.6428571428571429
AETA_eta_BR,0.025770631868469597
AETA_eta_FL,0.2828059033688746
AETA_eta_RL,0.4824300139588207
DetourIndex,1716
EState_VSA1,5.969305287951849
EState_VSA2,12.338727669087403
EState_VSA3,10.669810534509054
EState_VSA4,11.126902983393991
EState_VSA5,0.0
EState_VSA6,22.860748817949556
EState_VSA7,30.462311845459517
EState_VSA8,10.197363616602075
EState_VSA9,11.600939890232516
ETA_beta_ns,16.0
ETA_shape_p,0.13698630136986298
ETA_shape_x,0.0
ETA_shape_y,0.3372697213037316
GhoseFilter,True
LogEE_Dzare,68.70533848451437
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,136.26603498789638
SpDiam_Dzpe,98.62774064789369
SpDiam_Dzse,98.82421712000368
SpMAD_Dzare,6.5377191318466785
SpMax_Dzare,68.70533848451437
TopoPSA(NO),67.49
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.7809410955740321
VSA_EState9,44.603201553459186
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7619047619047619
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.019954648526077028
FilterItLogS,-3.450863353734315
SpDiam_Dzare,98.51243417522798
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6581529581529583
ETA_epsilon_2,0.8628117913832197
ETA_epsilon_3,0.4423728813559325
ETA_epsilon_4,0.5748615725359913
ETA_epsilon_5,0.837229437229437
AETA_beta_ns_d,0.023809523809523808
ETA_dEpsilon_A,0.21578007679702577
ETA_dEpsilon_B,0.08329138561696692
ETA_dEpsilon_C,-0.13248869118005885
ETA_dEpsilon_D,0.025582354153782738
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7619047619047619
MDEDescriptor,"0.0,0.0,0.0,0.0,10.186962183289864,18.935041617085478,0.0,5.092905758727537,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999998,0.0"
APolDescriptor,41.485516
BCUTDescriptor,"11.850000000000005,34.968853582898504,-0.3315720024285718,0.2598682873295603,4.237105523255816,11.33428938306878"
BPolDescriptor,17.796484
TPSADescriptor,67.49
ALOGPDescriptor,"2.457499999999999,6.039306249999996,77.3604"
XLogPDescriptor,4.868000000000001
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,301.0618044
ChiPathDescriptor,"14.819626477379408,10.131030293135234,9.337550785846984,7.3453250168702775,6.155861695487533,5.0588960726113585,3.386267143695156,2.4405557193507494,11.734255295384559,6.776365809647648,5.194920068392084,3.629591668086068,2.4738060208076424,1.727150309490011,0.9989329654975353,0.5829278653411845"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.31804138174397717,0.4329182633268859,0.0,0.0,0.025819888974716113,0.07910859162337174,0.10666907037289333"
AtomCountDescriptor,33
BondCountDescriptor,23
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.499672855213297,0.0,0.21941609682128765,0.0,0.6803147474562005,0.0,0.0872863907169647,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,7,2,0,1,1,0"
ZagrebIndexDescriptor,110.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"42.904836219611255,2.043087439029107,16.93902431191496,4.8215761554432754,9.592781386878432"
FractionalPSADescriptor,0.2241732395595779
WienerNumbersDescriptor,"911.0,30.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.906531892283813,4.4922766615416485,6.231607133028308,1.2633930163664329,1.588970117832759,1.8460200910796636"
FractionalCSP3Descriptor,0.13333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,8,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"15.879017013232515,7.05078125,3.8548483045806066"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,805.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.13333333333333333
AutocorrelationDescriptorMass,"31.34182888276011,26.806844560881938,38.89306453713744,35.39863489904355,32.11104821387058"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.3481873616355724,-0.18510497605113524,0.03941004021546868,-0.021742956933393374,0.03240305929083084"
EccentricConnectivityIndexDescriptor,350
AutocorrelationDescriptorPolarizability,"1403.8086292406208,1648.4288867728785,2284.47493865139,2215.509850504028,1944.805181903367"
