DLiP-ID,C0000E
DLiP-Mol-ID,30087
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H14FN3O3/c1-3-22-15(21)13-12-7-18(2)14(20)10-6-9(16)4-5-11(10)19(12)8-17-13/h4-6,8H,3,7H2,1-2H3"
Standard Inchi Key(RDKit),OFBIFZUFASYYRE-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
SMILES(SDF),
MW(SDF),
MW(RDKit),303.293
MW Monoisotopic(RDKit),303.101919528
MolLogP(RDKit),1.7737
XLogP(SDF),
XLogP(CDK),2.915
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),64.43
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.793247744649229
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,119729.9965731797
qed,0.793247744649229
Chi0,15.853006672199017
Chi1,10.524075805453153
TPSA,64.43
Chi0n,12.16796477003229
Chi0v,12.16796477003229
Chi1n,6.812990182298662
Chi1v,6.812990182298662
Chi2n,4.953028640087493
Chi2v,4.953028640087493
Chi3n,3.517408720468749
Chi3v,3.517408720468749
Chi4n,2.4941094474861925
Chi4v,2.4941094474861925
MolMR,75.27600000000002
MolWt,303.293
fr_SH,0
Kappa1,14.24624082523309
Kappa2,5.249745516586953
Kappa3,2.1441705657067955
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,3
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,769.388319561848
MolLogP,1.7736999999999998
NOCount,6
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,2.1972538126479084
SMR_VSA1,18.716352369618512
SMR_VSA2,0.0
SMR_VSA3,14.450987899589041
SMR_VSA4,0.0
SMR_VSA5,13.4684936056032
SMR_VSA6,13.654553947190108
SMR_VSA7,47.294949602589185
SMR_VSA8,0.0
SMR_VSA9,5.687386274683562
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,1
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,125.67305724969157
NHOHCount,0
PEOE_VSA1,9.636772684650527
PEOE_VSA2,9.361636831863176
PEOE_VSA3,14.16893075269385
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,25.122838405075452
PEOE_VSA8,7.04767198267719
PEOE_VSA9,30.09640413165451
