DLiP-ID,J000N5
AATSC3d,-0.08274464604402142
AATSC3i,-0.38558464971700146
AATSC3m,-6.372607494332196
AATSC3p,-0.031418779964788784
AATSC3s,-0.035242743004771114
AATSC3v,-9.311396460673778
AATSC4Z,-0.1302515349129562
AATSC4c,4.525153052469454e-05
AATSC4d,-0.003950927682309483
AATSC4i,0.3347987868310577
AATSC4m,-0.5606157989406393
AATSC4p,0.024268525993236156
AATSC4s,-0.3444741118102961
AATSC4v,2.653994904975758
AATSC5Z,-0.5019840361898659
AATSC5c,-0.0006843385679729463
AATSC5d,-0.06739185858757543
AATSC5i,-0.12991063184910503
AATSC5m,-2.404120281711387
AATSC5p,-0.018829164877291634
AATSC5s,-0.18651294021826575
AATSC5v,-1.170430674169561
AATSC6Z,-0.5078348926504788
AATSC6c,-0.00015272030329359184
AATSC6d,-0.05107890325022987
AATSC6i,-0.3428809848255755
AATSC6m,-2.68901191598848
AATSC6p,-0.051301334448788066
AATSC6s,-0.4066892194238911
AATSC6v,-10.199293046337111
AATSC7Z,2.6593186238795794
AATSC7c,-0.001307838198602058
AATSC7d,0.00922404400804764
AATSC7i,-0.12538962402727954
AATSC7m,12.672328397710015
AATSC7p,0.023890065171385245
AATSC7s,0.2652150873617626
AATSC7v,8.007910565129778
AATSC8Z,-3.0774103275213442
AATSC8c,0.0011402207921767525
AATSC8d,0.05755293210781644
AATSC8i,0.5530435016251798
AATSC8m,-14.669828760894896
AATSC8p,-0.00657711686291105
AATSC8s,0.5406837874853551
AATSC8v,-1.7131500461635651
ATS0are,268.94359999999995
ATS1are,279.329
ATS2are,457.91700000000003
ATS3are,630.537
ATS4are,684.1561
ATS5are,569.1580000000001
ATS6are,560.8339000000001
ATS7are,551.4200000000001
ATS8are,455.8191
ATSC0dv,173.86389641674194
ATSC0pe,6.558960975609755
ATSC0se,4.514983609756097
ATSC1dv,39.94671748885509
ATSC1pe,-0.48577858417608527
ATSC1se,-0.3858384687685897
ATSC2dv,-3.136485484096037
ATSC2pe,0.4092187983343243
ATSC2se,0.03624206603212399
ATSC3dv,-66.48378757500313
ATSC3pe,-1.1217013087447927
ATSC3se,-0.47091796430696176
ATSC4dv,-51.766460293329224
ATSC4pe,-1.5691308149910759
ATSC4se,-0.8790578203450335
ATSC5dv,-20.480813155015014
ATSC5pe,-1.2063377751338504
ATSC5se,-1.171124938726947
ATSC6dv,-29.024346178421133
ATSC6pe,-1.1552625817965485
ATSC6se,-0.634477455086258
ATSC7dv,59.51826881412446
ATSC7pe,2.538065199286135
ATSC7se,1.3497532373587167
ATSC8dv,19.147465133187918
ATSC8pe,-0.07161534800713715
ATSC8se,0.33554896847114735
AXp-0dv,0.5610636886040078
AXp-1dv,0.29153260022695077
AXp-2dv,0.15994836987291225
AXp-3dv,0.08279214187744285
AXp-4dv,0.04460534095410015
AXp-5dv,0.023978163829469164
AXp-6dv,0.012797076759395768
AXp-7dv,0.006922603113148838
BertzCT,1036.9305363782569
ECIndex,599
ETA_eta,19.40071587274066
GATS1dv,0.49058078354663714
GATS1pe,0.6578963185047174
GATS1se,0.6959426742219341
GATS2dv,0.8203291957940209
GATS2pe,0.6449621679213567
GATS2se,0.6835257605288442
GATS3dv,1.0907821442715244
GATS3pe,1.0526724470041728
GATS3se,1.0656897305827853
GATS4dv,1.1761022192249175
GATS4pe,1.188769740911255
GATS4se,1.1568618021525572
GATS5dv,1.0448903160047218
GATS5pe,1.0187924284148626
GATS5se,1.0547412730689434
GATS6dv,1.0413766397509094
GATS6pe,1.081126752878562
GATS6se,1.0962622097665355
GATS7dv,0.8871337629394498
GATS7pe,0.8084282644644494
GATS7se,0.8210698861987555
GATS8dv,1.029551944940745
GATS8pe,1.2471358685279108
GATS8se,1.2116894547186512
LogEE_A,4.1873725111336215
LogEE_D,141.57513839321302
MATS1dv,0.21907210993139029
MATS1pe,-0.07061853747050983
MATS1se,-0.08148257563595036
MATS2dv,-0.010417400994478876
MATS2pe,0.036028488018788114
MATS2se,0.00463534728215692
MATS3dv,-0.16331232760422265
MATS3pe,-0.07303899744555999
MATS3se,-0.04454528106994161
MATS4dv,-0.11516408273285028
MATS4pe,-0.0925341618891715
MATS4se,-0.07530767770144411
MATS5dv,-0.0530738083292456
MATS5pe,-0.08286599413912124
MATS5se,-0.11686635949863149
MATS6dv,-0.07777754335958154
MATS6pe,-0.08206289704232932
MATS6se,-0.06547284328182112
MATS7dv,0.15770110353665154
MATS7pe,0.17826315039989324
MATS7se,0.13771842578655857
MATS8dv,0.06359564657054662
MATS8pe,-0.006305166620250206
MATS8se,0.0429165930456238
MAXaaCH,1.7150653809551162
MAXaaaC,0.5828634620616946
MAXaasC,0.36359594146300545
MAXaasN,1.6148322379235678
MAXdssC,-0.642104276895944
MAXsCH3,1.373728898966994
MAXssNH,2.576017258755354
MDEC-12,1.9936730893519035
MDEC-13,1.5387445816369196
MDEC-14,1.0
MDEC-22,9.4271714144348
MDEC-23,17.352487361210375
MDEC-24,2.5665217443678667
MDEC-33,4.971848565553579
MDEC-34,2.0506848901692853
MDEN-12,0.16666666666666669
MDEN-13,0.09999999999999998
MDEN-23,0.25
MDEO-11,0.33333333333333337
MINaaCH,1.353339101967765
MINaaaC,0.4190576428274846
MINaasC,-0.3633622014902189
MINaasN,1.6148322379235678
MINdssC,-0.642104276895944
MINsCH3,1.373728898966994
MINssNH,2.576017258755354
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9089635854341738
SM1_Dzi,1.5073812342415267
SM1_Dzm,1.9550054338392775
SM1_Dzp,-5.483393696958872
SM1_Dzv,-2.2193338764094355
SddssSe,0
SpAD_Dt,480.9765946136105
SpAbs_A,32.36246696356397
SpAbs_D,283.15027678642593
SpMAD_A,1.2447102678293833
SpMAD_D,10.890395261016387
SpMax_A,2.4590962768820557
SpMax_D,141.57513839321302
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,78.05000000000001
TpiPC10,8.394431277785506
VAdjMat,5.807354922057604
VE1_DzZ,5.039097970588243
VE1_Dzi,5.035929509094113
VE1_Dzm,5.039354450328349
VE1_Dzp,5.034800339619615
VE1_Dzv,5.043124460726146
VE2_DzZ,0.1938114604072401
VE2_Dzi,0.19368959650361972
VE2_Dzm,0.1938213250126288
VE2_Dzp,0.19364616690844672
VE2_Dzv,0.19396632541254408
VE3_DzZ,2.5727385370033056
VE3_Dzi,2.5721095637116744
VE3_Dzm,2.5727894336547856
VE3_Dzp,2.571885315917087
VE3_Dzv,2.5735372677155866
VR1_DzZ,151.18438052760564
VR1_Dzi,151.87019304712322
VR1_Dzm,151.14377131884123
VR1_Dzp,152.28411094190793
VR1_Dzv,151.32375263894906
VR2_DzZ,5.814783866446371
VR2_Dzi,5.841161271043201
VR2_Dzm,5.813221973801586
VR2_Dzp,5.857081190073382
VR2_Dzv,5.8201443322672715
VR3_DzZ,5.974011600047855
VR3_Dzi,5.978537607902824
VR3_Dzm,5.9737429567954115
VR3_Dzp,5.981259372118431
VR3_Dzv,5.974933043843404
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.037267799624996496
Xch-6dv,0.11461531022530033
Xch-7dv,0.1676220410149114
Xpc-4dv,1.9027632498678961
Xpc-5dv,2.2384982642715707
Xpc-6dv,2.611479687187036
Zagreb1,138.0
Zagreb2,163.0
fragCpx,134.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,18
nBondsO,28
nBondsS,25
nBondsT,1
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,1
AATS0are,6.559599999999999
AATS1are,6.496023255813953
AATS2are,6.449535211267606
AATS3are,6.56809375
AATS4are,6.45430283018868
AATS5are,6.254483516483518
AATS6are,6.373112500000001
AATS7are,6.195730337078652
AATS8are,6.419987323943662
AATSC0dv,4.24058283943273
AATSC0pe,0.15997465794170132
AATSC0se,0.11012155145746579
AATSC1dv,0.9289934299733743
AATSC1pe,-0.01129717637618803
AATSC1se,-0.008972987645781156
AATSC2dv,-0.04417585188867658
AATSC2pe,0.005763645046962314
AATSC2se,0.0005104516342552674
AATSC3dv,-0.6925394539062827
AATSC3pe,-0.011684388632758258
AATSC3se,-0.004905395461530852
AATSC4dv,-0.4883628329559361
AATSC4pe,-0.014803120896142226
AATSC4se,-0.008292998305141826
AATSC5dv,-0.2250638808243408
AATSC5pe,-0.01325645906740495
AATSC5se,-0.012869504821175241
AATSC6dv,-0.32982211566387654
AATSC6pe,-0.013127983884051687
AATSC6se,-0.007209971080525659
AATSC7dv,0.6687445934171288
AATSC7pe,0.02851758650883298
AATSC7se,0.015165766711895692
AATSC8dv,0.269682607509689
AATSC8pe,-0.0010086668733399599
AATSC8se,0.004726041809452779
AETA_eta,0.7461813797207946
ATSC0are,6.961902439024387
ATSC1are,-0.5606537775133844
ATSC2are,0.3189640690065433
ATSC3are,-0.8346740035693031
ATSC4are,-1.84636972040452
ATSC5are,-1.3416663890541345
ATSC6are,-1.5348662105889346
ATSC7are,2.0891581201665654
ATSC8are,0.8247030933967878
BCUTZ-1h,17.001103251883876
BCUTZ-1l,5.678975635523925
BCUTc-1h,0.41883268291180037
BCUTc-1l,-0.45783536719804435
BCUTd-1h,4.023042655395258
BCUTd-1l,0.9113231874209579
BCUTi-1h,17.424772176330364
BCUTi-1l,10.940380850325049
BCUTm-1h,35.45051748155487
BCUTm-1l,11.690865591322092
BCUTp-1h,2.208043937416479
BCUTp-1l,0.5458544091512281
BCUTs-1h,8.001919888257977
BCUTs-1l,1.179372432096878
BCUTv-1h,22.455865813521825
BCUTv-1l,13.304120172333942
BalabanJ,1.5262096770222962
Diameter,14
ETA_beta,36.5
GATS1are,0.6838013289083102
GATS2are,0.6661041508829179
GATS3are,1.0539504200561944
GATS4are,1.2162176579469326
GATS5are,1.022039697002386
GATS6are,1.1249276231934464
GATS7are,0.8368402244970888
GATS8are,1.1464123976899747
HybRatio,0.16666666666666666
Lipinski,True
LogEE_Dt,240.48829730680524
MATS1are,-0.07678603116190097
MATS2are,0.026456923281432843
MATS3are,-0.05120372754620381
MATS4are,-0.1025814250115711
MATS5are,-0.08682785484332585
MATS6are,-0.10271734301160132
MATS7are,0.13824111511337075
MATS8are,0.06840615790962824
MAXssCH2,-0.0597242693373643
MAXssssC,-1.7513454664273111
MINssCH2,-0.0597242693373643
MINssssC,-1.7513454664273111
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,1.5533289491396687
SM1_Dzse,1.441062752436002
SMR_VSA1,14.291479626587346
SMR_VSA2,5.261891554738487
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,19.069544416586886
SMR_VSA6,5.316788604006331
SMR_VSA7,65.06471869732856
SMR_VSA8,0.0
SMR_VSA9,6.069221312792274
SpAD_DzZ,217.27944822547622
SpAD_Dzi,212.34576703606731
SpAD_Dzm,217.10091807640478
SpAD_Dzp,299.44548156451265
SpAD_Dzv,269.83071747446206
SpAbs_Dt,480.9765946136107
SpDiam_A,4.8331864316224085
SpDiam_D,215.86450824514358
SpMAD_Dt,18.49909979283117
SpMax_Dt,240.48829730680524
SsssssAs,0
VE1_Dzpe,5.037362400809872
VE1_Dzse,5.037726452484702
VE2_Dzpe,0.19374470772345662
VE2_Dzse,0.19375870971095008
VE3_Dzpe,2.5723940569514694
VE3_Dzse,2.5724663246367054
VMcGowan,258.67
VR1_Dzpe,151.54120933560517
VR1_Dzse,151.5034962728254
VR2_Dzpe,5.82850805136943
VR2_Dzse,5.827057548954823
VR3_Dzpe,5.976369041805045
VR3_Dzse,5.9761201474189924
mZagreb1,9.70138888888889
mZagreb2,5.652777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,34
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.16980249851278992
AATSC1are,-0.01303845994217173
AATSC2are,0.004492451676148497
AATSC3are,-0.008694520870513573
AATSC4are,-0.01741858226796717
AATSC5are,-0.014743586692902577
AATSC6are,-0.017441661483965167
AATSC7are,0.023473686743444556
AATSC8are,0.011615536526715322
AETA_beta,1.4038461538461537
BCUTdv-1h,7.004062207590764
BCUTdv-1l,0.7740033670189881
BCUTpe-1h,3.9886733942672796
BCUTpe-1l,2.227441437958948
BCUTse-1h,4.009955601743377
BCUTse-1l,2.4231568766359586
ETA_alpha,12.366666666666667
ETA_dBeta,3.5
ETA_eta_B,0.6005146295298935
ETA_eta_F,28.448457197830106
ETA_eta_L,5.146199773977751
ETA_eta_R,47.849173070570764
ETA_psi_1,0.5439882697947216
LabuteASA,153.78100368401334
LogEE_DzZ,108.71314578910096
LogEE_Dzi,106.23085971935063
LogEE_Dzm,108.62565155488852
LogEE_Dzp,148.66824199437963
LogEE_Dzv,134.48856376099846
PEOE_VSA1,14.99041564663839
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.39041504767482
PEOE_VSA4,5.261891554738487
PEOE_VSA5,0.0
PEOE_VSA6,17.667306958694127
PEOE_VSA7,43.321939610460284
PEOE_VSA8,17.270454060761434
PEOE_VSA9,22.647541928967158
SM1_Dzare,1.635283505048176
SpAD_Dzpe,217.39507933939626
SpAD_Dzse,219.47466181159945
SpAbs_DzZ,215.5173279927677
SpAbs_Dzi,210.95433820445987
SpAbs_Dzm,215.2962976759378
SpAbs_Dzp,302.819877685718
SpAbs_Dzv,271.1964613984064
SpDiam_Dt,346.0447341023614
SpMAD_DzZ,8.356901854826008
SpMAD_Dzi,8.167144886002589
SpMAD_Dzm,8.350035310630954
SpMAD_Dzp,11.517133906327409
SpMAD_Dzv,10.378104518248541
SpMax_DzZ,108.71314578910096
SpMax_Dzi,106.23085971935063
SpMax_Dzm,108.62565155488852
SpMax_Dzp,148.66824199437963
SpMax_Dzv,134.48856376099846
VE1_Dzare,5.036383058055532
VE2_Dzare,0.19370704069444353
VE3_Dzare,2.572199622267483
VR1_Dzare,151.64345653232039
VR2_Dzare,5.832440635858476
VR3_Dzare,5.977043529746569
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47564102564102567
AETA_dBeta,0.1346153846153846
AETA_eta_B,0.02309671652038052
AETA_eta_F,1.0941714306857733
AETA_eta_L,0.19793076053760583
AETA_eta_R,1.8403528104065678
BCUTare-1h,4.107719730568874
BCUTare-1l,2.1777969112229796
ETA_beta_s,16.5
ETA_dPsi_A,0.17001173020527838
ETA_dPsi_B,0.0
ETA_eta_BR,0.8585146295298935
ETA_eta_FL,7.167499158865451
ETA_eta_RL,12.313698932843202
LogEE_Dzpe,108.75728309081887
LogEE_Dzse,109.79275639627804
PEOE_VSA10,11.886442153838168
PEOE_VSA11,5.601050810983688
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,21.181857582967254
SlogP_VSA3,11.339293589984397
SlogP_VSA4,17.148333708576654
SlogP_VSA5,12.487188691387619
SlogP_VSA6,48.661413050844345
SlogP_VSA7,5.022633313741326
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,215.24072328706677
SpAbs_Dzpe,215.9612372324981
SpAbs_Dzse,218.1444500401201
SpDiam_DzZ,169.70728681234652
SpDiam_Dzi,164.6286794483604
SpDiam_Dzm,169.62412626267673
SpDiam_Dzp,232.0799133029779
SpDiam_Dzv,211.05235271477883
SpMAD_Dzpe,8.361349205361394
SpMAD_Dzse,8.441333146599979
SpMax_Dzpe,108.75728309081887
SpMax_Dzse,109.79275639627804
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6346153846153846
AETA_eta_BR,0.03301979344345744
AETA_eta_FL,0.2756730445717481
AETA_eta_RL,0.47360380510935396
DetourIndex,3011
EState_VSA1,11.508230540335195
EState_VSA2,22.948062052396793
EState_VSA3,16.590311206764618
EState_VSA4,0.0
EState_VSA5,31.18920547353706
EState_VSA6,28.96304442478926
EState_VSA7,6.069221312792274
EState_VSA8,5.316788604006331
EState_VSA9,16.862831444971
ETA_beta_ns,20.0
ETA_shape_p,0.20754716981132076
ETA_shape_x,0.04043126684636118
ETA_shape_y,0.31536388140161725
GhoseFilter,True
LogEE_Dzare,107.68325716295833
SlogP_VSA10,10.077801322358383
SlogP_VSA11,0.0
SpAbs_Dzare,213.7312308208684
SpDiam_Dzpe,169.246176203023
SpDiam_Dzse,170.9723289993289
SpMAD_Dzare,8.278489357194875
SpMax_Dzare,107.68325716295833
TopoPSA(NO),78.05000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,15.402476850074716
VSA_EState9,49.17871920973761
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7692307692307693
EState_VSA10,14.291479626587346
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.024358974358974342
FilterItLogS,-4.956639926167346
SpDiam_Dzare,167.38065405510497
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6642276422764228
ETA_epsilon_2,0.8743589743589741
ETA_epsilon_3,0.44054054054054076
ETA_epsilon_4,0.5715151515151518
ETA_epsilon_5,0.8333333333333331
AETA_beta_ns_d,0.057692307692307696
ETA_dEpsilon_A,0.22368710173588208
ETA_dEpsilon_B,0.09271249076127108
ETA_dEpsilon_C,-0.130974610974611
ETA_dEpsilon_D,0.04102564102564099
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7307692307692307
MDEDescriptor,"0.0,1.9936730893519035,1.5387445816369196,1.0,9.4271714144348,17.352487361210375,2.5665217443678667,4.971848565553579,2.0506848901692853,0.0,0.33333333333333337,0.0,0.0,0.0,0.16666666666666669,0.09999999999999998,0.0,0.25,0.0"
APolDescriptor,51.082894999999986
BCUTDescriptor,"11.850000000000009,34.968853820135436,-0.3791186871336474,0.23727602034675688,4.469602761990137,10.177732009632615"
BPolDescriptor,22.279104999999994
TPSADescriptor,78.05000000000001
ALOGPDescriptor,"3.9806999999999992,15.845972489999994,95.1813"
XLogPDescriptor,3.227
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,371.08368274000003
ChiPathDescriptor,"18.896976746569035,12.313698932843202,11.727471624531061,9.74323267192706,7.570510035606799,5.64540673721665,3.8722471852611684,2.6410791936879985,14.587655903704203,8.16291280635462,6.557883164789401,4.387983519504471,2.8993471620165105,1.8463186148691255,1.0237661407516616,0.5953438677307996"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.3277210825314642,0.6233564623415199,0.0,0.0,0.037267799624996496,0.11461531022530033,0.16762204101491143"
AtomCountDescriptor,41
BondCountDescriptor,28
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.5356284872160866,0.20412414523193154,0.8304723921889727,0.14433756729740646,1.1785075612132878,0.07905694150420949,0.18302388814503703,0.01613743060919757"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,2,11,2,2,0,1,0"
ZagrebIndexDescriptor,138.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"52.33852152563669,2.0130200586783342,19.05278482510338,4.989811230043854,8.966186355618168"
FractionalPSADescriptor,0.21032991648594201
WienerNumbersDescriptor,"1781.0,42.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.569947269936226,7.590833532156317,10.044117623993245,1.9027632498678961,2.2384982642715707,2.4468196412052725"
FractionalCSP3Descriptor,0.15789473684210525
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,8,0,0,1,1,4,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.727040816326532,8.566329565734682,4.7162691349234604"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1199.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.16666666666666666
AutocorrelationDescriptorMass,"37.843873021802764,32.19483130431105,49.27839647296693,54.140154745766054,48.08322277966094"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.5182043901456851,-0.1547149745967409,-0.14222956540766704,-0.057138116128443085,0.21747841717480934"
EccentricConnectivityIndexDescriptor,599
AutocorrelationDescriptorPolarizability,"1705.3402413532795,2008.210342429368,2839.6933254338114,2721.9588841657555,2305.2956380298538"
