DLiP-ID,T003JQ
JGI1,0.15217391304347824
JGI2,0.07885304659498213
JGI3,0.03427419354838709
JGI4,0.03751111111111111
JGI5,0.02398989898989899
JGI6,0.017099892588614392
JGI7,0.01023391812865497
JGI8,0.00706867108983511
JGI9,0.006009615384615385
MIC0,17.792954521937325
MIC1,34.63127882509003
MIC2,38.861971830290045
MIC3,39.162036384090875
MIC4,39.162036384090875
MIC5,39.162036384090875
MPC2,31
MPC3,40
MPC4,50
MPC5,63
MPC6,58
MPC7,61
MPC8,63
MPC9,68
Mare,0.9762051282051286
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,1
NtCH,0
NtsC,0
RNCG,0.2320808459168626
RPCG,0.1428910251750343
SIC0,0.30598082007923005
SIC1,0.6345764982852825
SIC2,0.8138825003623642
SIC3,0.8702042478399297
SIC4,0.8702042478399297
SIC5,0.8702042478399297
SaaN,4.600326436130008
SaaO,0
SaaS,0
Sare,38.07200000000002
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.272784383509041
SssS,1.565847505668934
StCH,0
StsC,0
TIC0,63.07203650966606
TIC1,130.80568925091987
TIC2,167.7661585590274
TIC3,179.3757990334642
TIC4,179.3757990334642
TIC5,179.3757990334642
Vabc,268.68709157251755
WPol,31
apol,45.426273999999985
bpol,25.971725999999997
nRot,3
ABCGG,12.847906559015506
ATS0Z,1076.0
ATS0d,126.0
ATS0i,6257.9399383015825
ATS0m,4258.686788000003
ATS0p,64.741840287282
ATS0s,141.80898491083676
ATS0v,8851.964964884748
ATS1Z,1122.0
ATS1d,158.0
ATS1i,5916.167745603198
ATS1m,4281.1888290000015
ATS1p,79.18851758000002
ATS1s,115.7746913580247
ATS1v,11089.6947314364
ATS2Z,1632.0
ATS2d,248.0
ATS2i,11123.26033762835
ATS2m,6058.173223999998
ATS2p,117.80830291279203
ATS2s,192.64197530864197
ATS2v,15928.64833565493
ATS3Z,1861.0
ATS3d,271.0
ATS3i,13910.063501538674
ATS3m,6812.1759699999975
ATS3p,132.90223755933897
ATS3s,229.3024691358025
ATS3v,17562.457151025832
ATS4Z,1594.0
ATS4d,237.0
ATS4i,13492.453460547067
ATS4m,5722.9481160000005
ATS4p,129.047533017037
ATS4s,218.20987654320993
ATS4v,16026.799271553915
ATS5Z,1448.0
ATS5d,212.0
ATS5i,13564.176764735608
ATS5m,5115.395033999997
ATS5p,116.455604225527
ATS5s,216.62037037037038
ATS5v,13976.207035851756
ATS6Z,1160.0
ATS6d,183.0
ATS6i,10479.971853476281
ATS6m,4008.9903179999997
ATS6p,94.10527215618801
ATS6s,175.23148148148152
ATS6v,11711.091146800316
ATS7Z,956.0
ATS7d,169.0
ATS7i,9403.959421040388
ATS7m,3432.908767
ATS7p,79.769582919339
ATS7s,164.16666666666674
ATS7v,10774.665184097705
ATS8Z,937.0
ATS8d,169.0
ATS8i,10540.871440783434
ATS8m,3307.028866000001
ATS8p,79.45898678473496
ATS8s,172.83333333333343
ATS8v,10635.887820335878
C1SP1,0
C1SP2,1
C1SP3,6
C2SP1,0
C2SP2,8
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.375
GGI10,0.03295582083460871
JGI10,0.004707974404944102
JGT10,0.37192223488452153
Kier1,15.879017013232515
Kier2,7.513007284079085
Kier3,4.05
MAXdO,12.20356638951877
MID_C,33.05555007550586
MID_N,4.235025255978842
MID_O,3.7752872094376873
MID_X,0.0
MID_h,10.058161005433151
MINdO,12.20356638951877
MPC10,61
MWC01,23.0
MWC02,4.6913478822291435
MWC03,5.5254529391317835
MWC04,6.3818160174060985
MWC05,7.233455418621439
MWC06,8.094073148069352
MWC07,8.951958168569265
MWC08,9.814492390964565
MWC09,10.675700040192325
MWC10,11.53967449826278
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.4941200000000006
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.14166355650266
SRW05,0.0
SRW06,6.642486801367256
SRW07,0.0
SRW08,8.237214703349489
SRW09,0.0
SRW10,9.880065382591635
SaaCH,10.184266772288959
SaaNH,0
SaaSe,0
SaaaC,2.0987953514739233
SaasC,2.0628381915336282
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.1740334467120188
SdssS,0
SsCH3,1.9858836678993605
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.8753065948601662
SsssP,0
VE1_A,3.7935796144027965
VE1_D,4.524609350179109
VE2_A,0.18064664830489507
VE2_D,0.21545758810376708
VE3_A,2.0752474073626894
VE3_D,2.251468586702362
VR1_A,228.00897545128578
VR1_D,111.77932714179556
VR2_A,10.857570259585037
VR2_D,5.322825101990265
VR3_A,6.171322338923408
VR3_D,5.4584639790662814
WPath,988
Xc-3d,1.160460158478283
Xc-4d,0.0
Xc-5d,0.2539338936857123
Xc-6d,0.0
Xp-0d,14.656489770562878
Xp-1d,10.237183443017884
Xp-2d,8.985866075920809
Xp-3d,7.512985895521815
Xp-4d,6.053941970681697
Xp-5d,5.088451441483724
Xp-6d,3.0912996476558106
Xp-7d,2.1315774879854703
ZMIC0,68.65341013461547
ZMIC1,37.3661881046858
ZMIC2,27.15492458391836
ZMIC3,25.93287735301936
ZMIC4,25.93287735301936
ZMIC5,25.93287735301936
nAcid,0
nAtom,39
nBase,0
nRing,3
piPC1,3.417726683613366
piPC2,3.979681653901961
piPC3,4.543294782270004
piPC4,5.104429173382616
piPC5,5.685703361256295
piPC6,5.899726106043756
piPC7,6.223939425851076
piPC8,6.539450469561236
piPC9,6.871439716788306
AATS0Z,27.58974358974359
AATS0d,3.230769230769231
AATS0i,160.45999841798928
AATS0m,109.1970971282052
AATS0p,1.6600471868533846
AATS0s,3.6361278182265835
AATS0v,226.97346063807046
AATS1Z,27.365853658536587
AATS1d,3.8536585365853657
AATS1i,144.29677428300482
AATS1m,104.41923973170735
AATS1p,1.931427258048781
AATS1s,2.823772959951822
AATS1v,270.48035930332685
AATS2Z,22.666666666666668
AATS2d,3.4444444444444446
AATS2i,154.48972691150485
AATS2m,84.14129477777776
AATS2p,1.6362264293443338
AATS2s,2.675582990397805
AATS2v,221.23122688409626
AATS3Z,21.147727272727273
AATS3d,3.0795454545454546
AATS3i,158.06890342657584
AATS3m,77.41109056818179
AATS3p,1.5102526995379428
AATS3s,2.6057098765432105
AATS3v,199.57337671620263
AATS4Z,18.32183908045977
AATS4d,2.7241379310344827
AATS4i,155.08567196031112
AATS4m,65.78101282758621
AATS4p,1.483304977207322
AATS4s,2.508159500496666
AATS4v,184.2160835810795
AATS5Z,17.03529411764706
AATS5d,2.4941176470588236
AATS5i,159.5785501733601
AATS5m,60.181118047058796
AATS5p,1.3700659320650235
AATS5s,2.548474945533769
AATS5v,164.42596512766772
AATS6Z,17.313432835820894
AATS6d,2.7313432835820897
AATS6i,156.41749035039226
AATS6m,59.835676388059696
AATS6p,1.404556300838627
AATS6s,2.6153952459922616
AATS6v,174.7924051761241
AATS7Z,15.933333333333334
AATS7d,2.816666666666667
AATS7i,156.73265701733982
AATS7m,57.215146116666666
AATS7p,1.32949304865565
AATS7s,2.7361111111111125
AATS7v,179.57775306829507
AATS8Z,14.415384615384616
AATS8d,2.6
AATS8i,162.16725293512977
AATS8m,50.87736716923079
AATS8p,1.222445950534384
AATS8s,2.6589743589743606
AATS8v,163.62904338978274
AMID_C,1.5740738131193268
AMID_N,0.2016678693323258
AMID_O,0.17977558140179464
AMID_X,0.0
AMID_h,0.4789600478777691
ATS0dv,268.44444444444446
ATS0pe,239.96680000000003
ATS0se,297.4311609999999
ATS1dv,259.0
ATS1pe,263.7465
ATS1se,316.33919999999983
ATS2dv,332.3333333333333
ATS2pe,457.44310000000013
ATS2se,559.498534
ATS3dv,293.3333333333333
ATS3pe,552.9212
ATS3se,682.3896379999999
ATS4dv,238.33333333333334
ATS4pe,524.7135
ATS4se,654.62273
ATS5dv,241.33333333333331
ATS5pe,506.4311
ATS5se,640.6001200000001
ATS6dv,231.0
ATS6pe,407.17240000000004
ATS6se,510.22623799999997
ATS7dv,226.0
ATS7pe,363.44900000000007
ATS7se,450.34113199999996
ATS8dv,174.0
ATS8pe,393.6250000000001
ATS8se,490.8391440000001
ATSC0Z,419.58974358974353
ATSC0c,0.5550068070691537
ATSC0d,20.97435897435897
ATSC0i,61.23158471247793
ATSC0m,1914.0477709743589
ATSC0p,11.83039491489544
ATSC0s,43.30375294572826
ATSC0v,2059.931043082336
ATSC1Z,35.66206443129523
ATSC1c,-0.2194306894176145
ATSC1d,7.488494411571337
ATSC1i,-11.55116722268813
ATSC1m,164.07741407823846
ATSC1p,-0.17053954418529993
ATSC1s,-0.45850908497315523
ATSC1v,-16.221927933603943
ATSC2Z,-15.652859960552233
ATSC2c,-0.15132597185267116
ATSC2d,-1.1834319526627202
ATSC2i,3.9103151718519213
ATSC2m,-53.83471626035443
ATSC2p,1.53455209184366
ATSC2s,-0.1576055930281947
ATSC2v,216.60823722173376
ATSC3Z,10.84878369493757
ATSC3c,0.14540352412917218
ATSC3d,-5.660092044707425
ATSC3i,17.803140099132964
ATSC3m,23.69585292965211
ATSC3p,1.5368920695657105
ATSC3s,-18.411403361624956
ATSC3v,75.41505174630696
ATSC4Z,-22.72583826429978
ATSC4c,-0.09629278323607952
ATSC4d,-6.250493096646941
ATSC4i,-9.022573074361059
ATSC4m,-125.59408437869794
ATSC4p,-0.2658578894378424
ATSC4s,-12.428789809606524
ATSC4v,-517.419994453665
ATSC5Z,-50.59303090072323
ATSC5c,-0.06507565333183826
ATSC5d,1.107166337935569
ATSC5i,4.146315076279007
ATSC5m,-195.15521709796184
ATSC5p,0.3434664984143321
ATSC5s,7.535689870843397
ATSC5v,222.34675199045412
ATSC6Z,-231.29520052596973
ATSC6c,0.1494471787251473
ATSC6d,-0.8790269559500328
ATSC6i,-15.935258335530019
ATSC6m,-1031.9079805456931
ATSC6p,-7.371864956709952
ATSC6s,8.59295469282807
ATSC6v,-652.8644080828232
ATSC7Z,13.041420118343183
ATSC7c,0.029376772774692566
ATSC7d,-2.5502958579881656
ATSC7i,-23.961453583267005
ATSC7m,53.39486088560153
ATSC7p,-2.448083384749978
ATSC7s,2.362354336950728
ATSC7v,-287.9715230410036
ATSC8Z,12.55555555555553
ATSC8c,-0.07174090127413522
ATSC8d,-5.495726495726496
ATSC8i,-1.491444049820953
ATSC8m,57.12641376068356
ATSC8p,-0.07509177009467635
ATSC8s,-2.0352813243759753
ATSC8v,48.655854150700016
AXp-0d,0.697928084312518
AXp-1d,0.44509493230512537
AXp-2d,0.2898666476103487
AXp-3d,0.18782464738804538
AXp-4d,0.12107883941363394
AXp-5d,0.08076907049974165
AXp-6d,0.053298269787169145
AXp-7d,0.034943893245663445
GATS1Z,0.7366661499663153
GATS1c,1.3774887637433164
GATS1d,0.7291132446776792
GATS1i,1.2888031936063755
GATS1m,0.7386232047460666
GATS1p,0.980314827207247
GATS1s,0.5720745892724718
GATS1v,0.9694527421875188
GATS2Z,1.059732237431761
GATS2c,1.4818362906150966
GATS2d,1.2078239608801957
GATS2i,1.0566887336510769
GATS2m,1.0441196452011388
GATS2p,0.9615687172513899
GATS2s,0.7042512712173009
GATS2v,0.889921076660681
GATS3Z,1.0507558165374102
GATS3c,1.1962726423565537
GATS3d,1.2249805512336078
GATS3i,0.9484419223465875
GATS3m,1.046207074337677
GATS3p,0.9606564786995468
GATS3s,1.257554943254596
GATS3v,0.9237930231395597
GATS4Z,1.0789685516567067
GATS4c,0.8687034090986958
GATS4d,1.1141134811567324
GATS4i,1.054656616468745
GATS4m,1.0747156340603972
GATS4p,1.0788041096051948
GATS4s,1.408830571482931
GATS4v,1.1139567836474868
GATS5Z,1.461820064129294
GATS5c,0.8746254256356283
GATS5d,0.9378397813893287
GATS5i,0.9682430762046884
GATS5m,1.4162931205193972
GATS5p,1.266298844542587
GATS5s,1.2792276068755883
GATS5v,0.9856739512324304
GATS6Z,1.7964242585653987
GATS6c,0.8355437630642575
GATS6d,1.0275517279130024
GATS6i,1.204090778476615
GATS6m,1.7429732457342957
GATS6p,1.700511862382012
GATS6s,0.972922506861971
GATS6v,1.213019887417413
GATS7Z,0.6082925934979223
GATS7c,0.8461557969299737
GATS7d,1.1625305623471887
GATS7i,1.1883053432773754
GATS7m,0.63978454390576
GATS7p,0.8839610223914429
GATS7s,1.0434793984416435
GATS7v,1.0375525844752806
GATS8Z,0.6506722072842827
GATS8c,1.099530221067872
GATS8d,1.1567237163814184
GATS8i,0.9622388598913222
GATS8m,0.6793527046769445
GATS8p,0.7321050358869259
GATS8s,1.1209032228719207
GATS8v,0.9095588573984864
MATS1Z,0.0808467128914751
MATS1c,-0.37607962765482855
MATS1d,0.33961476534080764
MATS1i,-0.1794449009027621
MATS1m,0.08154114027273661
MATS1p,-0.01371218316859993
MATS1s,-0.01007170876602325
MATS1v,-0.00749084025297171
MATS2Z,-0.020206958363888167
MATS2c,-0.14768870166905357
MATS2d,-0.03056234718826402
MATS2i,0.03459141870488769
MATS2m,-0.015234975714763718
MATS2p,0.07026102868034835
MATS2s,-0.0019714156491377924
MATS2v,0.05695795605510928
MATS3Z,0.011458773138374734
MATS3c,0.11610704116207562
MATS3d,-0.11959602133807505
MATS3i,0.1288555250615869
MATS3m,0.00548657736968931
MATS3p,0.057573954769824257
MATS3s,-0.18842706837234297
MATS3v,0.016225096399922697
MATS4Z,-0.024279537083083957
MATS4c,-0.07777513692871724
MATS4d,-0.13358907343394316
MATS4i,-0.06605417354428231
MATS4m,-0.029414520002791215
MATS4p,-0.010073854290825916
MATS4s,-0.12866151516608787
MATS4v,-0.11259934882012701
MATS5Z,-0.0553237379038636
MATS5c,-0.05379797249364216
MATS5d,0.024219761254134914
MATS5i,0.03106937255151364
MATS5m,-0.046781384900557714
MATS5p,0.01332081576065941
MATS5s,0.07984416102285948
MATS5v,0.04952492067348528
MATS6Z,-0.320871808155507
MATS6c,0.15673977370990091
MATS6d,-0.02439513921833376
MATS6i,-0.15148631924020958
MATS6m,-0.3138181102145228
MATS6p,-0.3627170185513766
MATS6s,0.11550659721861477
MATS6v,-0.1844845982829309
MATS7Z,0.020202884380347088
MATS7c,0.03440480740116571
MATS7d,-0.07903422982885087
MATS7i,-0.25436128923100776
MATS7m,0.018132598413660984
MATS7p,-0.13450558595334514
MATS7s,0.03545952058571974
MATS7v,-0.09086784269077625
MATS8Z,0.017954045465656286
MATS8c,-0.07755677987408502
MATS8d,-0.15721271393643033
MATS8i,-0.014614458111684533
MATS8m,0.017907519747514863
MATS8p,-0.003808415727532289
MATS8s,-0.02820006839028599
MATS8v,0.01417208240463083
MAXaaN,4.600326436130008
MAXssO,5.272784383509041
MAXssS,1.565847505668934
MINaaN,4.600326436130008
MINssO,5.272784383509041
MINssS,1.565847505668934
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.79334716648712
SpAD_D,193.68744333663938
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.1430179270718592
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,539
TMWC10,116.90797050344675
TSRW10,54.7515780455211
VE1_Dt,4.531044230695133
VE2_Dt,0.2157640109854825
VE3_Dt,2.2528897721621712
VR1_Dt,110.54141342304607
VR2_Dt,5.2638768296688605
VR3_Dt,5.447327577582927
Xc-3dv,0.6214642942528255
Xc-4dv,0.0
Xc-5dv,0.09043723178299815
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2381448361039201
Xch-7d,0.35870074663865076
Xp-0dv,12.857953895200101
Xp-1dv,8.07140210815793
Xp-2dv,6.0795118492103
Xp-3dv,4.569124402004638
Xp-4dv,3.3139995244851868
Xp-5dv,2.4278226345662297
Xp-6dv,1.3871514978983512
Xp-7dv,0.8990415791793409
Xpc-4d,2.7540353396665496
Xpc-5d,4.115323675632703
Xpc-6d,6.297692003152199
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,41
nFRing,1
nHBAcc,4
nHBDon,0
nHRing,2
nSpiro,0
naRing,2
piPC10,6.528965382364448
AATS0dv,6.883190883190884
AATS0pe,6.152994871794872
AATS0se,7.626440025641023
AATS1dv,6.317073170731708
AATS1pe,6.4328414634146345
AATS1se,7.715590243902435
AATS2dv,4.6157407407407405
AATS2pe,6.353376388888891
AATS2se,7.770812972222221
AATS3dv,3.333333333333333
AATS3pe,6.283195454545455
AATS3se,7.754427704545453
AATS4dv,2.739463601532567
AATS4pe,6.031189655172414
AATS4se,7.5243991954022995
AATS5dv,2.8392156862745095
AATS5pe,5.958012941176471
AATS5se,7.536472000000001
AATS6dv,3.4477611940298507
AATS6pe,6.0772
AATS6se,7.615316985074626
AATS7dv,3.7666666666666666
AATS7pe,6.057483333333335
AATS7se,7.505685533333333
AATS8dv,2.6769230769230767
AATS8pe,6.055769230769233
AATS8se,7.551371446153848
AATSC0Z,10.758711374095988
AATSC0c,0.014230943771003942
AATSC0d,0.5378040762656147
AATSC0i,1.5700406336532804
AATSC0m,49.07814797370151
AATSC0p,0.3033434593562933
AATSC0s,1.110352639634058
AATSC0v,52.818744694418875
AATSC1Z,0.869806449543786
AATSC1c,-0.005351968034575964
AATSC1d,0.18264620516027652
AATSC1i,-0.2817357859192227
AATSC1m,4.001888148249718
AATSC1p,-0.004159501077690243
AATSC1s,-0.011183148413979396
AATSC1v,-0.39565677886838885
AATSC2Z,-0.21740083278544767
AATSC2c,-0.002101749609064877
AATSC2d,-0.016436554898093335
AATSC2i,0.0543099329423878
AATSC2m,-0.7477043925049227
AATSC2p,0.02131322349782861
AATSC2s,-0.002188966569836038
AATSC2v,3.0084477391907467
AATSC3Z,0.12328163289701784
AATSC3c,0.0016523127741951383
AATSC3d,-0.0643192277807662
AATSC3i,0.20230841021742005
AATSC3m,0.26927105601877394
AATSC3p,0.017464682608701255
AATSC3s,-0.20922049274573815
AATSC3v,0.8569892243898518
AATSC4Z,-0.2612165317735607
AATSC4c,-0.0011068136004147072
AATSC4d,-0.07184474823732116
AATSC4i,-0.10370773648690873
AATSC4m,-1.44361016527239
AATSC4p,-0.0030558378096303723
AATSC4s,-0.14285965298398304
AATSC4v,-5.947356258088104
AATSC5Z,-0.5952121282438027
