DLiP-ID,P0003Z
ABC,14.906261546320335
AMW,7.203607518057143
IC0,1.4149973026592522
IC1,2.9987565875081494
IC2,3.7323157886712197
IC3,4.490296503327815
IC4,4.879143374026009
IC5,4.936286231168866
MID,39.15156062230148
Mpe,0.9582072829131651
Mse,0.9931328685880766
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,77.27470000000004
SdO,12.246469671201814
SdS,0
Spe,33.53725490196078
SsF,0
SsI,0
Sse,34.75965040058268
StN,0
fMF,0.4857142857142857
nBr,0
nCl,0
AMID,2.060608453805341
BIC0,0.2591839959729073
BIC1,0.549279997806192
BIC2,0.683645487184035
BIC3,0.8224842468946642
BIC4,0.893709036920563
BIC5,0.9041758512584849
CIC0,3.7142857142857144
CIC1,2.130526429436817
CIC2,1.3969672282737466
CIC3,0.6389865136171515
CIC4,0.2501396429189571
CIC5,0.19299678577610013
GGI1,3.0
GGI2,2.222222222222223
GGI3,1.3125
GGI4,1.1583333333333332
GGI5,0.6358333333333333
GGI6,0.2351927437641723
GGI7,0.11199688208616779
GGI8,0.0526581002771479
GGI9,0.0
JGI1,0.14285714285714285
JGI2,0.0766283524904215
JGI3,0.03977272727272727
JGI4,0.04136904761904763
JGI5,0.026493055555555554
JGI6,0.013066263542454017
JGI7,0.009333073507180647
JGI8,0.010531620055429581
JGI9,0.0
MIC0,12.370722942471517
MIC1,25.2321762125184
MIC2,31.29066928665077
MIC3,35.70445310817399
MIC4,36.72515361098063
MIC5,36.782753610980635
MPC2,29
MPC3,39
MPC4,50
MPC5,64
MPC6,68
MPC7,75
MPC8,77
MPC9,76
Mare,0.9696000000000002
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.2536873349789367
RPCG,0.1542942509153968
SIC0,0.2758664901087937
SIC1,0.5846346511981372
SIC2,0.7276486355580767
SIC3,0.8754238143018795
SIC4,0.9512330198796591
SIC5,0.9623735354164469
SaaN,0
SaaO,0
SaaS,0
Sare,33.93600000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,49.524905593073825
TIC1,104.95648056278523
TIC2,130.6310526034927
TIC3,157.1603776164735
TIC4,170.77001809091033
TIC5,172.77001809091033
Vabc,238.75138119897102
WPol,33
apol,40.39068799999998
bpol,19.199311999999995
nRot,1
ABCGG,12.15038647503444
ATS0Z,754.0
ATS0d,116.0
ATS0i,5595.323541250484
ATS0m,2972.843059
ATS0p,54.79941047758401
ATS0s,130.38888888888889
ATS0v,7976.629462291881
ATS1Z,895.0
ATS1d,148.0
ATS1i,5368.0296470148
ATS1m,3393.041564999999
ATS1p,69.79447695000002
ATS1s,111.5
ATS1v,10068.550354434445
ATS2Z,1306.0
ATS2d,235.0
ATS2i,9544.186204587595
ATS2m,4854.535708999999
ATS2p,104.52303287939598
ATS2s,176.9722222222222
ATS2v,14704.949840888206
ATS3Z,1569.0
ATS3d,292.0
ATS3i,13561.02170952199
ATS3m,5711.123301
ATS3p,128.49501398049
ATS3s,241.72222222222226
ATS3v,17740.62060954416
ATS4Z,1463.0
ATS4d,267.0
ATS4i,15015.556874419339
ATS4m,5128.121591999999
ATS4p,128.015961937339
ATS4s,275.11111111111103
ATS4v,17101.129188199342
ATS5Z,1264.0
ATS5d,240.0
ATS5i,15544.839264903027
ATS5m,4376.7077
ATS5p,120.36491559352699
ATS5s,253.66666666666666
ATS5v,15565.654360096016
ATS6Z,967.0
ATS6d,190.0
ATS6i,13477.114244321774
ATS6m,3309.1113099999993
ATS6p,95.48056229007398
ATS6s,217.0
ATS6v,12124.631117497383
ATS7Z,651.0
ATS7d,121.0
ATS7i,8767.773475583786
ATS7m,2195.5483959999997
ATS7p,67.755164071037
ATS7s,143.66666666666666
ATS7v,8551.38622924388
ATS8Z,345.0
ATS8d,79.0
ATS8i,6757.627609240139
ATS8m,1042.2224449999999
ATS8p,46.159614274187994
ATS8s,86.66666666666666
ATS8v,5298.511423965831
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,11
C2SP3,2
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.1875
GGI10,0.0
JGI10,0.0
JGT10,0.360051282899959
Kier1,13.959183673469388
Kier2,6.185493460166469
Kier3,3.029585798816568
MAXdO,12.246469671201814
MID_C,33.15515132895195
MID_N,4.223299014181606
MID_O,1.7731102791679287
MID_X,0.0
MID_h,5.996409293349535
MINdO,12.246469671201814
MPC10,73
MWC01,21.0
MWC02,4.61512051684126
MWC03,5.4680601411351315
MWC04,6.340359303727752
MWC05,7.2115567333138015
MWC06,8.09040229659332
MWC07,8.967631665167133
MWC08,9.848978567035735
MWC09,10.728824601278935
MWC10,11.611294597767298
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.2063000000000015
SRW02,3.7612001156935624
SRW03,0.0
SRW04,5.0689042022202315
SRW05,0.0
SRW06,6.580639137284949
SRW07,2.70805020110221
SRW08,8.177234885510194
SRW09,5.37989735354046
SRW10,9.815912380280174
SaaCH,18.016363378684808
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.0801733749055185
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.13083616780045326
SdssS,0
SsCH3,1.8295833333333333
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.474074074074074
SssPH,0
SssSe,0
SsssB,0
SsssN,1.7274537037037037
SsssP,0
VE1_A,3.9664883195583993
VE1_D,4.3014665743075575
VE2_A,0.2087625431346526
VE2_D,0.2263929775951346
VE3_A,2.0197350351551067
VE3_D,2.1008099145153327
VR1_A,115.47807418364751
VR1_D,97.86129004720965
VR2_A,6.077793378086711
VR2_D,5.1505942130110345
VR3_A,5.3909345642056925
VR3_D,5.225404954525776
WPath,651
Xc-3d,1.0642351136133454
Xc-4d,0.0
Xc-5d,0.3660248986971034
Xc-6d,0.0
Xp-0d,13.242276208189782
Xp-1d,9.254020195423491
Xp-2d,8.174366229404347
Xp-3d,7.137315862951233
Xp-4d,5.81092379763084
Xp-5d,4.845442791104362
Xp-6d,3.1866931329797215
Xp-7d,2.336657593905352
ZMIC0,62.29512442786854
ZMIC1,44.95732359082355
ZMIC2,32.21183205732961
ZMIC3,22.812598460103985
ZMIC4,20.467202626673853
ZMIC5,20.288386454276992
nAcid,0
nAtom,35
nBase,0
nRing,3
piPC1,3.367295829986474
piPC2,3.912023005428146
piPC3,4.436751534363128
piPC4,4.9344739331306915
piPC5,5.434813111136574
piPC6,5.459319521324397
piPC7,5.785842377192701
piPC8,6.0692209894213
piPC9,6.3495213483419874
AATS0Z,21.542857142857144
AATS0d,3.3142857142857145
AATS0i,159.86638689287096
AATS0m,84.93837311428571
AATS0p,1.565697442216686
AATS0s,3.7253968253968255
AATS0v,227.90369892262518
AATS1Z,24.18918918918919
AATS1d,4.0
AATS1i,145.08188235175135
AATS1m,91.70382608108106
AATS1p,1.8863372148648654
AATS1s,3.0135135135135136
AATS1v,272.1229825522823
AATS2Z,20.73015873015873
AATS2d,3.7301587301587302
AATS2i,151.49501912043803
AATS2m,77.05612236507935
AATS2p,1.6590957599904124
AATS2s,2.8090828924162254
AATS2v,233.41190223632074
AATS3Z,18.03448275862069
AATS3d,3.3563218390804597
AATS3i,155.87381275312632
AATS3m,65.6450954137931
AATS3p,1.4769541836837932
AATS3s,2.778416347381865
AATS3v,203.91517942004782
AATS4Z,15.4
AATS4d,2.8105263157894735
AATS4i,158.05849341494041
AATS4m,53.980227284210514
AATS4p,1.3475364414456736
AATS4s,2.895906432748537
AATS4v,180.01188619157202
AATS5Z,13.030927835051546
AATS5d,2.4742268041237114
AATS5i,160.2560748959075
AATS5m,45.12069793814433
AATS5p,1.2408754184899689
AATS5s,2.6151202749140894
AATS5v,160.4706635061445
AATS6Z,11.650602409638553
AATS6d,2.289156626506024
AATS6i,162.37487041351534
AATS6m,39.86881096385542
AATS6p,1.150368220362337
AATS6s,2.6144578313253013
AATS6v,146.0798929818962
AATS7Z,11.836363636363636
AATS7d,2.2
AATS7i,159.41406319243248
AATS7m,39.91906174545454
AATS7p,1.2319120740188545
AATS7s,2.612121212121212
AATS7v,155.47974962261603
AATS8Z,8.214285714285714
AATS8d,1.880952380952381
AATS8i,160.89589545809855
AATS8m,24.814820119047617
AATS8p,1.0990384350997142
AATS8s,2.0634920634920633
AATS8v,126.15503390394836
AMID_C,1.7450079646816816
AMID_N,0.22227889548324242
AMID_O,0.0933215936404173
AMID_X,0.0
AMID_h,0.31560048912365973
ATS0dv,236.0
ATS0pe,211.7968
ATS0se,261.89866800000004
ATS1dv,250.0
ATS1pe,235.90750000000003
ATS1se,282.03857199999993
ATS2dv,339.0
ATS2pe,395.51560000000006
ATS2se,478.957828
ATS3dv,376.0
ATS3pe,539.7501000000001
ATS3se,660.8547320000001
ATS4dv,325.0
ATS4pe,584.1865999999999
ATS4se,721.3205279999999
ATS5dv,274.0
ATS5pe,572.1684999999999
ATS5se,717.878336
ATS6dv,204.0
ATS6pe,482.0485
ATS6se,610.8353120000002
ATS7dv,114.0
ATS7pe,320.799
ATS7se,404.46180000000004
ATS8dv,39.0
ATS8pe,233.8785
ATS8se,299.77970000000005
ATSC0Z,240.97142857142856
ATSC0c,0.4844909062857978
ATSC0d,19.885714285714286
ATSC0i,53.17545457633984
ATSC0m,1153.8753878857142
ATSC0p,8.187762560059886
ATSC0s,37.560317460317464
ATSC0v,1815.1245469203784
ATSC1Z,13.115918367346927
ATSC1c,-0.24806556501160512
ATSC1d,7.663673469387754
ATSC1i,-6.172050588740386
ATSC1m,62.494034177958994
ATSC1p,-0.07213576328433693
ATSC1s,-1.8097959183673462
ATSC1v,35.977089522976684
ATSC2Z,1.222857142857121
ATSC2c,0.006561907719452487
ATSC2d,-2.9657142857142897
ATSC2i,-5.27533304906155
ATSC2m,2.6283055771426724
ATSC2p,-0.5145618144375093
ATSC2s,-0.10777777777777758
ATSC2v,-95.06529091689563
ATSC3Z,-27.18612244897961
ATSC3c,0.03759033737083919
ATSC3d,-6.001632653061228
ATSC3i,-8.247863729493957
ATSC3m,-131.16890411591856
ATSC3p,-1.3495560139322305
ATSC3s,-6.061043083900229
ATSC3v,-266.83112029753084
ATSC4Z,-134.6081632653061
ATSC4c,-0.05492260425396407
ATSC4d,-10.689795918367347
ATSC4i,-13.780971584077015
ATSC4m,-645.176640689796
ATSC4p,-3.454557986168461
ATSC4s,-8.72562358276644
ATSC4v,-912.1752372087388
ATSC5Z,-17.149387755102044
ATSC5c,-0.02458785497822825
ATSC5d,-2.368979591836734
ATSC5i,1.1331921753960208
ATSC5m,-81.77303085469377
ATSC5p,-0.6042962819079976
ATSC5s,3.3629931972789127
ATSC5v,-90.55539206281584
ATSC6Z,39.610612244897986
ATSC6c,0.0734648051919648
ATSC6d,-1.3289795918367318
ATSC6i,7.436638414781667
ATSC6m,194.09749198530628
ATSC6p,1.752780464255643
ATSC6s,-0.4065306122448994
ATSC6v,401.3063252074725
ATSC7Z,-39.78367346938774
ATSC7c,-0.022035877125223462
ATSC7d,-1.3918367346938756
ATSC7i,0.48478043851907393
ATSC7m,-186.92861493469383
ATSC7p,-0.17888828555950584
ATSC7s,-6.859863945578233
ATSC7v,-143.78738443216184
ATSC8Z,-42.45142857142855
ATSC8c,-0.042627597999383676
ATSC8d,0.45142857142857407
ATSC8i,-6.743949881073787
ATSC8m,-204.80458500571416
ATSC8p,-1.4044961508292335
ATSC8s,-3.3390476190476197
ATSC8v,-345.226681637475
AXp-0d,0.696961905694199
AXp-1d,0.4406676283534996
AXp-2d,0.28187469756566713
AXp-3d,0.18300809905003163
AXp-4d,0.1162184759526168
AXp-5d,0.07571004361100565
AXp-6d,0.04686313430852532
AXp-7d,0.031155434585404696
GATS1Z,0.8008126694396555
GATS1c,1.571210800205237
GATS1d,0.7393600497048773
GATS1i,1.2271758000060669
GATS1m,0.8046538970458811
GATS1p,0.991107517176687
GATS1s,0.5650770789383813
GATS1v,0.9203435033579378
GATS2Z,0.9025636972044372
GATS2c,1.201715843207268
GATS2d,1.3298212005108556
GATS2i,1.1522468474204983
GATS2m,0.9053456708124475
GATS2p,0.989827857234009
GATS2s,0.6010790404147122
GATS2v,0.9609681601511196
GATS3Z,1.0006432638553855
GATS3c,1.3047215810877109
GATS3d,1.3560245739199366
GATS3i,1.1188690932984133
GATS3m,0.9993460033845242
GATS3p,1.008382375625219
GATS3s,1.0195180797802086
GATS3v,0.9878284603084077
GATS4Z,1.1904010084495091
GATS4c,1.3148788620996696
GATS4d,1.2328342407743496
GATS4i,1.108410984050255
GATS4m,1.1868874668693172
GATS4p,1.096174345177128
GATS4s,1.40148844409549
GATS4v,1.1136483007844569
GATS5Z,1.0138516412459144
GATS5c,1.0309466274437231
GATS5d,0.9430175376229412
GATS5i,0.9381987983729648
GATS5m,1.0133167654757542
GATS5p,0.9975089429774365
GATS5s,1.0164178187618147
GATS5v,0.9957241941983035
GATS6Z,0.9502701343672056
GATS6c,0.7349406160292099
GATS6d,0.9372836172275308
GATS6i,0.8307544994260128
GATS6m,0.9471048011498285
GATS6p,0.8943411857217527
GATS6s,1.34145677075033
GATS6v,0.901845934871803
GATS7Z,1.0890012287925497
GATS7c,0.66205557536565
GATS7d,0.7927115987460814
GATS7i,0.8992281843977149
GATS7m,1.087205830407208
GATS7p,1.0067682786027843
GATS7s,1.2947255592735878
GATS7v,1.0453396685053327
GATS8Z,1.108608015176666
GATS8c,0.44620173730924256
GATS8d,0.5902777777777778
GATS8i,0.9637690977494834
GATS8m,1.1148719532093834
GATS8p,1.1544901526737121
GATS8s,0.6405922044260378
GATS8v,1.1956589567590978
MATS1Z,0.05148722352895931
MATS1c,-0.48433647052416723
MATS1d,0.3645542093817955
MATS1i,-0.109795511464984
MATS1m,0.05123254980311864
MATS1p,-0.008333965761219614
MATS1s,-0.0455791970815425
MATS1v,0.018749337084849094
MATS2Z,0.002819276473533004
MATS2c,0.007524401885129001
MATS2d,-0.0828544061302683
MATS2i,-0.055114537452698925
MATS2m,0.0012654484014558817
MATS2p,-0.03491401620290932
MATS2s,-0.0015941436936238917
MATS2v,-0.029096653780035727
MATS3Z,-0.04538689867776572
MATS3c,0.031213278352191783
MATS3d,-0.12141630334258165
MATS3i,-0.062399205131546856
MATS3m,-0.04573206076755773
MATS3p,-0.06630930357452332
MATS3s,-0.06491826562736044
MATS3v,-0.05913966244100843
MATS4Z,-0.2058023289192866
MATS4c,-0.04176475432250281
MATS4d,-0.19804900181488203
MATS4i,-0.09548014394503376
MATS4m,-0.2059985502696097
MATS4p,-0.15544318491225312
MATS4s,-0.0855877597048023
MATS4v,-0.1851468328424548
MATS5Z,-0.025679075123029277
MATS5c,-0.01831181209046204
MATS5d,-0.04298495082355727
MATS5i,0.007689332942898076
MATS5m,-0.025570987207453866
MATS5p,-0.026630602508751062
MATS5s,0.032306733161649996
MATS5v,-0.01800131349525529
MATS6Z,0.06931639291336564
MATS6c,0.06394162267563563
MATS6d,-0.028181692286386867
MATS6i,0.0589732967332307
MATS6m,0.07093343081333713
MATS6p,0.09027182783260732
MATS6s,-0.004564087393821594
MATS6v,0.09323082490925695
MATS7Z,-0.10506176299394225
MATS7c,-0.028943434677383823
MATS7d,-0.04454022988505741
MATS7i,0.005801485763531586
MATS7m,-0.10309135144846471
MATS7p,-0.01390343198968768
MATS7s,-0.11622287191741618
MATS7v,-0.050410349513322066
MATS8Z,-0.14680657655521295
MATS8c,-0.07332025817604297
MATS8d,0.018917624521072905
MATS8i,-0.1056870745911541
MATS8m,-0.1479106750144721
MATS8p,-0.14294667809905334
MATS8s,-0.07408190001267803
MATS8v,-0.15849540564732506
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.21351512542122
SpAD_D,141.19734608960192
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.46745370370370365
SssNH2,0
SsssAs,0
SsssCH,0.027592592592592613
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,591
TMWC10,112.88222842286035
TSRW10,60.49183827563178
VE1_Dt,4.338682961092207
VE2_Dt,0.2283517347943267
VE3_Dt,2.1094247230437038
VR1_Dt,94.48385871267013
VR2_Dt,4.972834669087901
VR3_Dt,5.190282898809536
Xc-3dv,0.5113587448781767
Xc-4dv,0.0
Xc-5dv,0.11720431312127712
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1853954059492991
Xch-7d,0.19803866758520594
Xp-0dv,10.83607135904663
Xp-1dv,6.425737158191195
Xp-2dv,4.78163576884574
Xp-3dv,3.549925031662605
Xp-4dv,2.4593429766510932
Xp-5dv,1.7238438579315292
Xp-6dv,0.9903740194052157
Xp-7dv,0.6045077146854142
Xpc-4d,2.914629054444738
Xpc-5d,4.509573240196937
Xpc-6d,7.169549266221609
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,1
n8Ring,0
n9Ring,0
nARing,1
nBonds,37
nFRing,1
nHBAcc,2
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.58258765378185
AATS0dv,6.742857142857143
AATS0pe,6.051337142857142
AATS0se,7.482819085714287
AATS1dv,6.756756756756757
AATS1pe,6.3758783783783795
AATS1se,7.622664108108106
AATS2dv,5.380952380952381
AATS2pe,6.278025396825398
AATS2se,7.602505206349206
AATS3dv,4.32183908045977
AATS3pe,6.204024137931036
AATS3se,7.596031402298852
AATS4dv,3.4210526315789473
AATS4pe,6.149332631578946
AATS4se,7.592847663157893
AATS5dv,2.8247422680412373
AATS5pe,5.898644329896906
AATS5se,7.400807587628866
AATS6dv,2.4578313253012047
AATS6pe,5.807813253012048
AATS6se,7.359461590361447
AATS7dv,2.0727272727272728
AATS7pe,5.83270909090909
AATS7se,7.35385090909091
AATS8dv,0.9285714285714286
AATS8pe,5.568535714285714
AATS8se,7.137611904761906
AATSC0Z,6.884897959183673
AATSC0c,0.013842597322451364
AATSC0d,0.5681632653061225
AATSC0i,1.5192987021811382
AATSC0m,32.96786822530612
AATSC0p,0.23393607314456816
AATSC0s,1.0731519274376418
AATSC0v,51.86070134058224
AATSC1Z,0.3544842801985656
AATSC1c,-0.006704474730043382
AATSC1d,0.2071263099834528
AATSC1i,-0.16681217807406448
AATSC1m,1.6890279507556485
AATSC1p,-0.0019496152239009982
AATSC1s,-0.04891340319911747
AATSC1v,0.9723537708912617
AATSC2Z,0.019410430839001923
AATSC2c,0.00010415726538813471
AATSC2d,-0.04707482993197285
AATSC2i,-0.08373544522319921
AATSC2m,0.041719136145121787
AATSC2p,-0.008167647848214433
AATSC2s,-0.001710758377425041
AATSC2v,-1.508972871696756
AATSC3Z,-0.3124841660802254
AATSC3c,0.00043207284334297914
AATSC3d,-0.06898428336851986
AATSC3i,-0.09480303137349376
AATSC3m,-1.5076885530565352
AATSC3p,-0.015512138091175062
AATSC3s,-0.06966716188391067
AATSC3v,-3.067024371235987
AATSC4Z,-1.4169280343716433
AATSC4c,-0.0005781326763575165
AATSC4d,-0.11252416756176155
AATSC4i,-0.14506285877975805
AATSC4m,-6.79133305989259
AATSC4p,-0.03636376827545748
AATSC4s,-0.09184866929227832
AATSC4v,-9.601844602197252
AATSC5Z,-0.1767978119082685
AATSC5c,-0.0002534830410126624
AATSC5d,-0.0244224700189354
AATSC5i,0.011682393560783719
AATSC5m,-0.8430209366463276
AATSC5p,-0.006229858576371108
AATSC5s,0.03467003296163827
AATSC5v,-0.9335607429156272
AATSC6Z,0.47723629210720464
