DLiP-ID,C001XM
AATSC4s,0.1676110826440932
AATSC4v,-1.2538645272537772
AATSC5Z,0.5736895196354656
AATSC5c,0.0012278172388705667
AATSC5d,-0.06178475773070368
AATSC5i,-0.3692943435461193
AATSC5m,2.362033859708164
AATSC5p,-0.027073816318541027
AATSC5s,0.06737220382115276
AATSC5v,-6.335375721201196
AATSC6Z,0.6764156223615682
AATSC6c,0.0013746268009942355
AATSC6d,-0.038296984242930175
AATSC6i,0.16513079238346787
AATSC6m,3.328264659140712
AATSC6p,0.04125997878598058
AATSC6s,-0.2902934524556147
AATSC6v,7.499594605108662
AATSC7Z,-3.9953489065458165
AATSC7c,-0.006775769250361721
AATSC7d,-0.11165605760200357
AATSC7i,-0.7264556361153471
AATSC7m,-18.64905367315633
AATSC7p,-0.11743438332568393
AATSC7s,-0.32957883830184703
AATSC7v,-23.586594471300852
AATSC8Z,0.08336542931137504
AATSC8c,0.005377816959940991
AATSC8d,-0.12611727206321802
AATSC8i,0.31935322777396435
AATSC8m,-0.019973754127100563
AATSC8p,-0.002434634785074046
AATSC8s,-0.15621608504491385
AATSC8v,-3.5512842273389222
ATS0are,227.0932
ATS1are,240.525
ATS2are,393.9215
ATS3are,446.76300000000003
ATS4are,555.7008000000001
ATS5are,493.218
ATS6are,461.1447
ATS7are,304.40200000000004
ATS8are,326.9515999999999
ATSC0dv,153.47747747747755
ATSC0pe,3.5134432432432408
ATSC0se,2.045856756756756
ATSC1dv,78.88799610421235
ATSC1pe,0.18771775018261405
ATSC1se,-0.029464777209642308
ATSC2dv,62.685496307117916
ATSC2pe,0.6712723155588004
ATSC2se,0.3108511439006569
ATSC3dv,2.873549224900572
ATSC3pe,0.14234945215485592
ATSC3se,-0.14406204674945253
ATSC4dv,-22.241619998376756
ATSC4pe,-0.4018040175310443
ATSC4se,0.1710910715850982
ATSC5dv,-9.723642561480396
ATSC5pe,0.5365288531775022
ATSC5se,0.24557560628195785
ATSC6dv,-47.57024592159729
ATSC6pe,-0.5074224251278304
ATSC6se,-0.4700459532505478
ATSC7dv,-66.40410680951221
ATSC7pe,-1.2791167275383482
ATSC7se,-0.6575763535427319
ATSC8dv,-38.646700754808855
ATSC8pe,0.34755463842220724
ATSC8se,0.5820345507669832
AXp-0dv,0.6300594581244662
AXp-1dv,0.3429950104711356
AXp-2dv,0.17783159234923349
AXp-3dv,0.09360704818508123
AXp-4dv,0.04963586166808488
AXp-5dv,0.024522151762664392
AXp-6dv,0.014117749880807889
AXp-7dv,0.0077530758133414635
BertzCT,756.9686895520621
ECIndex,338
ETA_eta,15.273268922904396
GATS1dv,0.37413341407051304
GATS1pe,0.6626158434099858
GATS1se,0.7175910637278007
GATS2dv,0.8040060823578076
GATS2pe,0.8603281955749008
GATS2se,0.8663733218036113
GATS3dv,0.9685322548108556
GATS3pe,0.8298901189291393
GATS3se,0.9294659653330749
GATS4dv,1.08320252419859
GATS4pe,1.1846805475435354
GATS4se,1.1824109643477694
GATS5dv,0.8921737161640889
GATS5pe,0.6621099454956131
GATS5se,0.6214790992020977
GATS6dv,1.2178274883135172
GATS6pe,1.230002182461232
GATS6se,1.341244033712873
GATS7dv,1.2709436439520623
GATS7pe,1.2507562867112916
GATS7se,1.2639470698625606
GATS8dv,1.119027087024269
GATS8pe,0.8771814597131103
GATS8se,0.6480576881158623
LogEE_A,3.9551083051136158
LogEE_D,90.47582639027038
MATS1dv,0.500477317383621
MATS1pe,0.05202241696655772
MATS1se,-0.014023165718202528
MATS2dv,0.23987422836918007
MATS2pe,0.11220881316283204
MATS2se,0.08923565622296202
MATS3dv,0.009757023789445585
MATS3pe,0.02111379172328819
MATS3se,-0.036695916023801324
MATS4dv,-0.06024673021132597
MATS4pe,-0.04754370800467004
MATS4se,0.03476672969713558
MATS5dv,-0.027906589966345756
MATS5pe,0.0672639826422903
MATS5se,0.052872815837036936
MATS6dv,-0.14893670546405927
MATS6pe,-0.06939812122915788
MATS6se,-0.1104017847438631
MATS7dv,-0.32670511266258073
MATS7pe,-0.27490515273413785
MATS7se,-0.242703818296557
MATS8dv,-0.16939742577216152
MATS8pe,0.06654710716591983
MATS8se,0.19138706298833497
MAXaaCH,1.9388945578231291
MAXaasC,1.0473900594188295
MAXaasN,1.4036805555555554
MAXsCH3,1.956406630553456
MAXsssN,1.985871152473335
MDEC-11,0.9140492273670495
MDEC-12,3.992310652780726
MDEC-13,5.196334337266874
MDEC-22,3.838519496373775
MDEC-23,11.421189564737373
MDEC-33,5.99922880524203
MDEN-12,0.25
MDEN-13,0.3535533905932738
MDEN-23,0.5773502691896258
MDEN-33,0.12499999999999997
MINaaCH,1.877037037037037
MINaasC,0.07676209372637977
MINaasN,1.4036805555555554
MINsCH3,1.6259207818930042
MINsssN,1.985871152473335
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.4464285714285716
SM1_Dzi,0.9872320324391003
SM1_Dzm,1.4446249954603823
SM1_Dzp,-2.7308836060319415
SM1_Dzv,-1.5187141158602728
SddssSe,0
SpAD_Dt,290.70169717319743
SpAbs_A,26.492558442427
SpAbs_D,180.95165278054094
SpMAD_A,1.2615504020203336
SpMAD_D,8.616745370501947
SpMax_A,2.4501943791369607
SpMax_D,90.47582639027038
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,87.22
TpiPC10,8.556987658210645
VAdjMat,5.459431618637297
VE1_DzZ,4.502099633081548
VE1_Dzi,4.493054634135967
VE1_Dzm,4.502085029856633
VE1_Dzp,4.473643322856407
VE1_Dzv,4.478347455929254
VE2_DzZ,0.21438569681340708
VE2_Dzi,0.21395498257790319
VE2_Dzm,0.2143850014217444
VE2_Dzp,0.2130306344217337
VE2_Dzv,0.2132546407585359
VE3_DzZ,2.24648121781789
VE3_Dzi,2.2444701345778717
VE3_Dzm,2.2464779741649745
VE3_Dzp,2.240140482414684
VE3_Dzv,2.241191451662102
VR1_DzZ,110.38985540307655
VR1_Dzi,111.60820161756021
VR1_Dzm,110.39066493724128
VR1_Dzp,113.07702692630895
VR1_Dzv,112.76633835811322
VR2_DzZ,5.256659781098883
VR2_Dzi,5.314676267502867
VR2_Dzm,5.256698330344823
VR2_Dzp,5.384620329824235
VR2_Dzv,5.36982563610063
VR3_DzZ,5.44595558488539
VR3_Dzi,5.456931883173018
VR3_Dzm,5.445962918269363
VR3_Dzp,5.47000658543613
VR3_Dzv,5.467255220446529
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.04027777777777777
Xch-7dv,0.07172390328708086
Xpc-4dv,1.727524447726337
Xpc-5dv,2.0343400851197377
Xpc-6dv,2.4541144567336177
Zagreb1,106.0
Zagreb2,126.0
fragCpx,64.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,1
nBondsM,14
nBondsO,22
nBondsS,24
nBondsT,1
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.137654054054054
AATS1are,6.3296052631578945
AATS2are,6.252722222222222
AATS3are,6.29243661971831
AATS4are,6.243829213483147
AATS5are,5.871642857142858
AATS6are,5.988892207792208
AATS7are,6.2122857142857155
AATS8are,5.944574545454544
AATSC0dv,4.1480399318237176
AATSC0pe,0.09495792549306056
AATSC0se,0.0552934258582907
AATSC1dv,2.075999897479272
AATSC1pe,0.004939940794279317
AATSC1se,-0.0007753888739379554
AATSC2dv,0.9950078778907606
AATSC2pe,0.010655116119980958
AATSC2se,0.004934145141280268
AATSC3dv,0.04047252429437426
AATSC3pe,0.002004921861335999
AATSC3se,-0.00202904291196412
AATSC4dv,-0.2499058426783905
AATSC4pe,-0.004514651882371284
AATSC4se,0.0019223715908438
AATSC5dv,-0.11575764954143329
AATSC5pe,0.006387248252113122
AATSC5se,0.00292351912240426
AATSC6dv,-0.6177954015791856
AATSC6pe,-0.006589901625036759
AATSC6se,-0.006104492899357764
AATSC7dv,-1.3551858532553513
AATSC7pe,-0.026104423010986696
AATSC7se,-0.013419925582504733
AATSC8dv,-0.7026672864510701
AATSC8pe,0.006319175244040132
AATSC8se,0.010582446377581512
AETA_eta,0.7272985201383045
ATSC0are,3.675729729729727
ATSC1are,0.12096406135865508
ATSC2are,0.5321115412709994
ATSC3are,0.021702410518625405
ATSC4are,-0.19032286340394533
ATSC5are,0.5126243973703438
ATSC6are,-0.6751051132213294
ATSC7are,-1.168896128560993
ATSC8are,0.527547699050402
BCUTZ-1h,16.002212928927825
BCUTZ-1l,5.688554053354629
BCUTc-1h,0.4792306353395447
BCUTc-1l,-0.4452746495083189
BCUTd-1h,3.2847433516138604
BCUTd-1l,0.9113287857533803
BCUTi-1h,14.56390182496509
BCUTi-1l,10.336002102029157
BCUTm-1h,32.06110349006882
BCUTm-1l,11.700901020919204
BCUTp-1h,2.9179480288086808
BCUTp-1l,0.7487066466866351
BCUTs-1h,7.008279587928422
BCUTs-1l,0.6294621795917441
BCUTv-1h,24.434768458905634
BCUTv-1l,14.702692814975935
BalabanJ,2.0295758401867285
Diameter,10
ETA_beta,29.5
GATS1are,0.6921890854546257
GATS2are,0.9042325007825516
GATS3are,0.864787178978934
GATS4are,1.1905510312224423
GATS5are,0.6356638662876808
GATS6are,1.2580867890216287
GATS7are,1.2367989786464726
GATS8are,0.834615720891805
HybRatio,0.2857142857142857
Lipinski,True
LogEE_Dt,145.35084858659872
MATS1are,0.032042833735417
MATS2are,0.08501983981094567
MATS3are,0.003076860303006957
MATS4are,-0.021525790516299523
MATS5are,0.06142966384948131
MATS6are,-0.08825489961282089
MATS7are,-0.24012534029361524
MATS8are,0.09655109349996202
NsssssAs,0
RotRatio,0.13636363636363635
SM1_Dzpe,0.9150856793145657
SM1_Dzse,0.8809028768268998
SMR_VSA1,0.0
SMR_VSA2,5.261891554738487
SMR_VSA3,9.551078168738563
SMR_VSA4,7.04767198267719
SMR_VSA5,5.156436481820707
SMR_VSA6,25.251022879716263
SMR_VSA7,40.182723844667265
SMR_VSA8,0.0
SMR_VSA9,17.32660079933773
SpAD_DzZ,125.51741156133177
SpAD_Dzi,130.01827925373658
SpAD_Dzm,125.53460752309013
SpAD_Dzp,162.85058996810693
SpAD_Dzv,155.0432406996636
SpAbs_Dt,290.70169717319743
SpDiam_A,4.900388758273922
SpDiam_D,132.3502157984575
SpMAD_Dt,13.842937960628449
SpMax_Dt,145.35084858659872
SsssssAs,0
VE1_Dzpe,4.493646663247348
VE1_Dzse,4.494436121359395
VE2_Dzpe,0.2139831744403499
VE2_Dzse,0.2140207676837807
VE3_Dzpe,2.2446018912909627
VE3_Dzse,2.244777559035241
VMcGowan,228.22999999999968
VR1_Dzpe,111.52071963243057
VR1_Dzse,111.44812628493277
VR2_Dzpe,5.31051045868717
VR2_Dzse,5.307053632615846
VR3_Dzpe,5.456147744665809
VR3_Dzse,5.455496592261408
mZagreb1,8.63888888888889
mZagreb2,4.833333333333332
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,31
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.09934404674945208
AATSC1are,0.003183264772596186
AATSC2are,0.008446214940809514
AATSC3are,0.0003056677537834564
AATSC4are,-0.002138459139370172
AATSC5are,0.0061026713972659975
AATSC6are,-0.008767598873004278
AATSC7are,-0.023855023031857
AATSC8are,0.009591776346370946
AETA_beta,1.4047619047619047
BCUTdv-1h,6.022242965182647
BCUTdv-1l,0.6309198088231325
BCUTpe-1h,3.4916448136482563
BCUTpe-1l,2.235623318294924
BCUTse-1h,3.7041990010560153
BCUTse-1l,2.4312007643986457
ETA_alpha,10.266666666666667
ETA_dBeta,2.5
ETA_eta_B,0.4246125995305938
ETA_eta_F,20.9582669775829
ETA_eta_L,4.398825438527839
ETA_eta_R,36.231535900487295
ETA_psi_1,0.5923076923076925
LabuteASA,127.39952082311348
LogEE_DzZ,62.71612057592139
LogEE_Dzi,65.05615067603205
LogEE_Dzm,62.724025706082344
LogEE_Dzp,81.00019846669818
LogEE_Dzv,77.30466119042323
PEOE_VSA1,4.899909730850478
PEOE_VSA2,9.361636831863176
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,5.261891554738487
PEOE_VSA5,0.0
PEOE_VSA6,23.894619086314336
PEOE_VSA7,18.388503320434623
PEOE_VSA8,32.393853714412124
PEOE_VSA9,5.693927994848461
SM1_Dzare,1.0037951315518465
SpAD_Dzpe,131.8628537464355
SpAD_Dzse,132.18524656572328
SpAbs_DzZ,124.34649319398484
SpAbs_Dzi,129.1447327129298
SpAbs_Dzm,124.36514919343175
SpAbs_Dzp,164.73128053942827
SpAbs_Dzv,156.12803649670673
SpDiam_Dt,203.91515778874276
SpMAD_DzZ,5.977019598158655
SpMAD_Dzi,6.191346631130314
SpMAD_Dzm,5.977838453480483
SpMAD_Dzp,7.754789998481282
SpMAD_Dzv,7.383011461888744
SpMax_DzZ,62.71612057592139
SpMax_Dzi,65.05615067603205
SpMax_Dzm,62.724025706082344
SpMax_Dzp,81.00019846669818
SpMax_Dzv,77.30466119042323
VE1_Dzare,4.4934264148161915
VE2_Dzare,0.21397268641981865
VE3_Dzare,2.2445528767944105
VR1_Dzare,111.5329626745218
VR2_Dzare,5.311093460691514
VR3_Dzare,5.456257521307708
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48888888888888893
AETA_dBeta,0.11904761904761904
AETA_eta_B,0.020219647596694944
AETA_eta_F,0.9980127132182333
AETA_eta_L,0.2094678780251352
AETA_eta_R,1.725311233356538
BCUTare-1h,3.54572864414813
BCUTare-1l,2.1863806834074957
ETA_beta_s,13.5
ETA_dPsi_A,0.12169230769230743
ETA_dPsi_B,0.0
ETA_eta_BR,0.5966125995305938
ETA_eta_FL,5.590775524314663
ETA_eta_RL,9.989600962842502
LogEE_Dzpe,65.97500238175654
LogEE_Dzse,66.13457103890102
PEOE_VSA10,11.63267280448927
PEOE_VSA11,5.156436481820707
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052007
SlogP_VSA1,10.459176625902485
SlogP_VSA2,29.90219131760435
SlogP_VSA3,7.04767198267719
SlogP_VSA4,11.33111286753076
SlogP_VSA5,5.563451491696996
SlogP_VSA6,34.21644193973897
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,131.02390557534954
SpAbs_Dzpe,131.03491908419852
SpAbs_Dzse,131.38823920097514
SpDiam_DzZ,93.63480518497434
SpDiam_Dzi,95.40574228134481
SpDiam_Dzm,93.64556305807511
SpDiam_Dzp,116.34404046462129
SpDiam_Dzv,111.39973604866015
SpMAD_Dzpe,6.279183511735023
SpMAD_Dzse,6.294535550748727
SpMax_Dzpe,65.97500238175654
SpMax_Dzse,66.13457103890102
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.6428571428571429
AETA_eta_BR,0.028410123787171133
AETA_eta_FL,0.26622740591974586
AETA_eta_RL,0.47569528394488103
DetourIndex,1500
EState_VSA1,0.0
EState_VSA2,11.122718386749003
EState_VSA3,10.850364476669167
EState_VSA4,11.250837766380558
EState_VSA5,16.32898459718247
EState_VSA6,7.04767198267719
EState_VSA7,55.58571246635497
EState_VSA8,4.9839785209472085
EState_VSA9,0.0
ETA_beta_ns,16.0
ETA_shape_p,0.2662337662337662
ETA_shape_x,0.0
ETA_shape_y,0.3701298701298701
GhoseFilter,True
LogEE_Dzare,65.55975255584391
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,130.1194185571435
SpDiam_Dzpe,96.80958791874349
SpDiam_Dzse,97.12683992405822
SpMAD_Dzare,6.239233598826169
SpMax_Dzare,65.55975255584391
TopoPSA(NO),61.92
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.4036805555555554
VSA_EState9,47.54978555156631
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7619047619047619
EState_VSA10,10.056428738810308
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.011111111111111072
FilterItLogS,-3.717441505472209
SpDiam_Dzare,96.20503863020063
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.5981981981981984
ETA_epsilon_2,0.8253968253968251
ETA_epsilon_3,0.4377049180327872
ETA_epsilon_4,0.5451851851851854
ETA_epsilon_5,0.8253968253968251
AETA_beta_ns_d,0.07142857142857142
ETA_dEpsilon_A,0.1604932801654112
ETA_dEpsilon_B,0.05301301301301298
ETA_dEpsilon_C,-0.10748026715239822
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.5714285714285714
MDEDescriptor,"0.9140492273670495,3.992310652780726,5.196334337266874,0.0,3.838519496373775,11.421189564737373,0.0,5.99922880524203,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3535533905932738,0.0,0.5773502691896258,0.12499999999999997"
APolDescriptor,45.170688
BCUTDescriptor,"11.99334256683738,31.9720720378768,-0.28091602200599214,0.2528050647238917,4.857082811492568,11.436567446456321"
BPolDescriptor,26.669311999999998
TPSADescriptor,87.22
ALOGPDescriptor,"3.258,10.614564,82.663"
XLogPDescriptor,3.269
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,300.10448226
ChiPathDescriptor,"15.568549621822843,9.989600962842506,8.77709801555122,7.733705556880202,5.942970611080743,4.451298619858775,3.1702176798727426,2.1802121145392728,13.23124862061379,7.545890230364983,5.51277936282624,3.931496023773411,2.5314289450723284,1.5448955610478556,0.9600069918949364,0.5349622311205608"
ChiChainDescriptor,"0.0,0.0,0.0,0.12869425449598476,0.27728605714414517,0.0,0.0,0.0,0.04027777777777777,0.07172390328708088"
AtomCountDescriptor,37
BondCountDescriptor,22
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.4903990397689926,0.0,0.5761671800740867,0.0,0.7797988622437124,0.0,0.20261482733551728,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,1,6,2,0,0,0,0"
ZagrebIndexDescriptor,106.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"41.74850892726293,1.9880242346315682,17.18842170501361,2.538565899235582,11.862791365729361"
FractionalPSADescriptor,0.29063211366645186
WienerNumbersDescriptor,"914.0,36.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.11381916326126,5.996381931735858,8.141319460370115,1.7275244477263372,2.034340085119738,2.231333125015076"
FractionalCSP3Descriptor,0.26666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,0,0,0,4,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.355371900826448,7.513007284079085,3.673469387755102"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1024.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.2857142857142857
AutocorrelationDescriptorMass,"29.342143279096877,27.167299784862543,37.469536016602625,44.49808865353497,40.8858553004792"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.4722395448613154,-0.25350539041129294,0.18231881577696651,-0.4078105490606726,0.31798772360956323"
EccentricConnectivityIndexDescriptor,338
AutocorrelationDescriptorPolarizability,"1592.268581391876,1849.1888979272146,2583.2743150073734,2781.233528378561,2309.656892239338"
