DLiP-ID,I0004Q
SRW04,5.3230099791384085
SRW05,2.3978952727983707
SRW06,6.799055862058796
SRW07,4.727387818712341
SRW08,8.359134886757962
SRW09,6.823286122355687
SRW10,9.960670966063581
SaaCH,17.916075639345127
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,5.854120123548162
SaasN,2.3957494879392427
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.866296851253215
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.530972767649381
VE1_D,4.9319506811737455
VE2_A,0.14123891070597525
VE2_D,0.19727802724694982
VE3_A,2.1778641364285516
VE3_D,2.5120253173642406
VR1_A,950.0175902861552
VR1_D,146.72510975236548
VR2_A,38.000703611446205
VR2_D,5.869004390094619
VR3_A,7.772771232388011
VR3_D,5.904851566332351
WPath,1859
Xc-3d,1.081788532517082
Xc-4d,0.0
Xc-5d,0.13608276348795434
Xc-6d,0.0
Xp-0d,16.899130457682162
Xp-1d,12.38214273316075
Xp-2d,10.603214351738826
Xp-3d,9.026643872851512
Xp-4d,7.5348259587272395
Xp-5d,6.014094336833875
Xp-6d,3.6869615529147444
Xp-7d,2.7142927701959745
ZMIC0,86.74571839894482
ZMIC1,44.83972448045874
ZMIC2,27.28959948286259
ZMIC3,21.905890107081337
ZMIC4,21.60714323202124
ZMIC5,21.60714323202124
nAcid,0
nAtom,48
nBase,0
nRing,4
piPC1,3.624340932976365
piPC2,4.178226046202803
piPC3,4.712902885790974
piPC4,5.230105440044157
piPC5,5.616771097666572
piPC6,5.5916863627517435
piPC7,5.8662909874330555
piPC8,6.211101959092904
piPC9,6.444925853484402
AATS0Z,20.583333333333332
AATS0d,3.1875
AATS0i,163.44152984182767
AATS0m,81.03400285416666
AATS0p,1.501127016906813
AATS0s,2.5185185185185186
AATS0v,216.70489631263345
AATS1Z,23.80392156862745
AATS1d,3.843137254901961
AATS1i,148.36473342830394
AATS1m,89.91364439215684
AATS1p,1.813130884509804
AATS1s,2.8088235294117645
AATS1v,261.06476109359505
AATS2Z,19.370786516853933
AATS2d,3.460674157303371
AATS2i,154.98392831396288
AATS2m,71.08337025842697
AATS2p,1.5568776586415056
AATS2s,2.5614856429463173
AATS2v,215.98110737391696
AATS3Z,14.533898305084746
AATS3d,2.8559322033898304
AATS3i,162.69389061684643
AATS3m,51.083574559322024
AATS3p,1.3054895164125253
AATS3s,2.2551789077212807
AATS3v,172.34630589811238
AATS4Z,12.598290598290598
AATS4d,2.6324786324786325
AATS4i,162.1322888091887
AATS4m,42.70676737606837
AATS4p,1.254737989971607
AATS4s,2.155508072174739
AATS4v,159.00532918160386
AATS5Z,11.898148148148149
AATS5d,2.490740740740741
AATS5i,161.32961895939974
AATS5m,40.57989888888888
AATS5p,1.223290172460852
AATS5s,2.066615226337449
AATS5v,152.73311456467914
AATS6Z,12.16326530612245
AATS6d,2.489795918367347
AATS6i,162.00906059483287
AATS6m,42.145838071428564
AATS6p,1.201980127047153
AATS6s,2.0640589569161
AATS6v,151.62031417214766
AATS7Z,12.839080459770114
AATS7d,2.586206896551724
AATS7i,165.68660666734394
AATS7m,45.07095372413792
AATS7p,1.176497840355437
AATS7s,2.167943805874841
AATS7v,151.88338780837222
AATS8Z,13.972222222222221
AATS8d,2.763888888888889
AATS8i,163.87850076601643
AATS8m,49.01883222222221
AATS8p,1.2743782988553334
AATS8s,2.266203703703704
AATS8v,167.3250721286179
AMID_C,1.6692215783230873
AMID_N,0.41691801799516
AMID_O,0.0
AMID_X,0.0
AMID_h,0.41691801799516
ATS0dv,292.0
ATS0pe,287.5780000000001
ATS0se,356.343172
ATS1dv,323.0
ATS1pe,327.0005
ATS1se,390.694704
ATS2dv,416.0
ATS2pe,556.7201
ATS2se,675.9637
ATS3dv,336.0
ATS3pe,712.1105
ATS3se,883.532744
ATS4dv,268.0
ATS4pe,692.5011999999999
ATS4se,865.451852
ATS5dv,256.0
ATS5pe,623.7621999999999
ATS5se,786.048352
ATS6dv,258.0
ATS6pe,564.613
ATS6se,712.556348
ATS7dv,248.0
ATS7pe,510.19
ATS7se,641.6741360000001
ATS8dv,210.0
ATS8pe,431.13250000000005
ATS8se,537.086544
ATSC0Z,327.91666666666663
ATSC0c,0.6629909869808295
ATSC0d,22.979166666666664
ATSC0i,76.81736860783693
ATSC0m,1573.3494969791668
ATSC0p,10.771396376836979
ATSC0s,14.879629629629628
ATSC0v,2449.857953242497
ATSC1Z,24.088541666666657
ATSC1c,-0.28450967664987153
ATSC1d,6.626302083333336
ATSC1i,-16.55802491707761
ATSC1m,113.88668070963485
ATSC1p,-0.44404742908187117
ATSC1s,1.7598379629629584
ATSC1v,20.56635176951741
ATSC2Z,-26.17881944444447
ATSC2c,0.055666898750339984
ATSC2d,-3.9197048611111085
ATSC2i,-25.830693226259115
ATSC2m,-130.0463817947055
ATSC2p,-2.4871006530133752
ATSC2s,2.227816358024686
ATSC2v,-442.64638322541003
ATSC3Z,-66.54513888888889
ATSC3c,-0.2302466967371247
ATSC3d,-9.927951388888888
ATSC3i,2.4246860538688217
ATSC3m,-310.57595882378496
ATSC3p,0.14192221858550957
ATSC3s,-3.8244598765432123
ATSC3v,-104.2012778286275
ATSC4Z,-139.58854166666666
ATSC4c,0.059894920776637356
ATSC4d,-10.365885416666666
ATSC4i,11.749124262480263
ATSC4m,-667.4673357408853
ATSC4p,-2.3113960596197414
ATSC4s,-6.079282407407407
ATSC4v,-763.391386960262
ATSC5Z,-14.770833333333325
ATSC5c,0.14917799968131124
ATSC5d,0.3177083333333326
ATSC5i,4.281068880149061
ATSC5m,-75.32704703645807
ATSC5p,-0.9660172995301198
ATSC5s,1.5162037037037068
ATSC5v,-236.0704360535277
ATSC6Z,55.08680555555556
ATSC6c,-0.09575359860879135
ATSC6d,5.834201388888888
ATSC6i,-16.23350967916204
ATSC6m,260.89433495920156
ATSC6p,-0.02756753561204084
ATSC6s,3.097608024691361
ATSC6v,159.43559844160748
ATSC7Z,73.56770833333334
ATSC7c,0.04051160326030914
ATSC7d,3.121093749999999
ATSC7i,-0.0888531233239791
ATSC7m,356.1556348294272
ATSC7p,2.2648495837885783
ATSC7s,3.2806712962962976
ATSC7v,586.7794431581281
ATSC8Z,-17.500000000000007
ATSC8c,-0.1665540764597126
ATSC8d,-2.614583333333333
ATSC8i,9.840111576426583
ATSC8m,-76.96400446875003
ATSC8p,1.2738629134974475
ATSC8s,-2.5347222222222237
ATSC8v,182.7621642287026
AXp-0d,0.6759652183072865
AXp-1d,0.44221938332716965
AXp-2d,0.2865733608578061
AXp-3d,0.1880550806844065
AXp-4d,0.1235217370283154
AXp-5d,0.0835290880115816
AXp-6d,0.055029276909175286
AXp-7d,0.03667963202967533
GATS1Z,0.8543538381044922
GATS1c,1.5274763116966819
GATS1d,0.7419337635326116
GATS1i,1.4063430959455374
GATS1m,0.8563935152041978
GATS1p,1.0730624765997592
GATS1s,0.7948314359969252
GATS1v,0.9783338413977701
GATS2Z,1.0000828062761449
GATS2c,1.1315197666818169
GATS2d,1.286949789644178
GATS2i,1.3065353881752018
GATS2m,1.0009246773827327
GATS2p,1.1138390222943493
GATS2s,0.8591730001468296
GATS2v,1.0622101545059097
GATS3Z,1.0761828871707624
GATS3c,1.405435573996011
GATS3d,1.2739984940916147
GATS3i,1.013793848605831
GATS3m,1.0718857692311663
GATS3p,0.9441535790258355
GATS3s,1.0722263824581018
GATS3v,0.9683324406052108
GATS4Z,1.1521454403284137
GATS4c,1.003989381988169
GATS4d,1.1712578747936864
GATS4i,0.9200505157721977
GATS4m,1.151362624177157
GATS4p,1.0621590341315506
GATS4s,1.1346353294081981
GATS4v,1.1017417576929578
GATS5Z,0.9827333050967105
GATS5c,0.6456773115960154
GATS5d,0.8995668379167927
GATS5i,0.8975873468444482
GATS5m,0.9862082652667096
GATS5p,1.0489970444929202
GATS5s,0.8465394454815739
GATS5v,1.0510547852043717
GATS6Z,0.8877628815185542
GATS6c,0.8545064386057567
GATS6d,0.7722167742890448
GATS6i,1.0144713368081557
GATS6m,0.890756354948867
GATS6p,1.0046043424296776
GATS6s,0.7637059802141143
GATS6v,0.9744936015287569
GATS7Z,0.8813915786706393
GATS7c,1.1171415587002063
GATS7d,0.9403820301997687
GATS7i,0.9459120598671511
GATS7m,0.8789109582095707
GATS7p,0.8352055692177104
GATS7s,0.8854794755702423
GATS7v,0.8331408209478754
GATS8Z,1.0341592545531555
GATS8c,1.4492106737262795
GATS8d,1.1220912662435785
GATS8i,0.9208871823875651
GATS8m,1.0291849421131276
GATS8p,0.8690607061964428
GATS8s,1.193644990665837
GATS8v,0.903592341973791
MATS1Z,0.06913820165931683
MATS1c,-0.40388756193644737
MATS1d,0.27139885872753466
MATS1i,-0.20287109196522618
MATS1m,0.06812692564691027
MATS1p,-0.03879970409182728
MATS1s,0.11131446978293466
MATS1v,0.007901097427175817
MATS2Z,-0.04305640820638756
MATS2c,0.045283567451729415
MATS2d,-0.0919962920329642
MATS2i,-0.18135430364467142
MATS2m,-0.04457838171731136
MATS2p,-0.12452959752203131
MATS2s,0.0807492501206098
MATS2v,-0.09744672475140391
MATS3Z,-0.08254904916761786
MATS3c,-0.14126839593327392
MATS3d,-0.17574565514697973
MATS3i,0.012839713061515356
MATS3m,-0.08029746950243316
MATS3p,0.005359664610535823
MATS3s,-0.10455317308807871
MATS3v,-0.017301803321519513
MATS4Z,-0.17463916854005798
MATS4c,0.037062759031331806
MATS4d,-0.18506636910988683
MATS4i,0.06274822518575432
MATS4m,-0.17404445334633217
MATS4p,-0.08803547998099619
MATS4s,-0.16761603880458892
MATS4v,-0.12783851799263027
MATS5Z,-0.02001976563602992
MATS5c,0.10000337032275673
MATS5d,0.006144857459454001
MATS5i,0.024769102542157837
MATS5m,-0.021278608240596426
MATS5p,-0.03985936521068428
MATS5s,0.04528797621516984
MATS5v,-0.04282705193690977
MATS6Z,0.08228094287270181
MATS6c,-0.07073960685520962
MATS6d,0.12435472829204211
MATS6i,-0.10350662780733695
MATS6m,0.08121843279800685
MATS6p,-0.0012535483747734
MATS6s,0.10196461907725143
MATS6v,0.03187568701924039
MATS7Z,0.12377864434999783
MATS7c,0.03371271981657337
MATS7d,0.07493669303154406
MATS7i,-0.0006381683433946861
MATS7m,0.12489256898916969
MATS7p,0.11600837444310563
MATS7s,0.12164452932214671
MATS7v,0.1321465932355734
MATS8Z,-0.0355781448538755
MATS8c,-0.16747746674322794
MATS8d,-0.07585373224539135
MATS8i,0.08539832206143975
MATS8m,-0.03261153126563044
MATS8p,0.07884232578775563
MATS8s,-0.11356565028002497
MATS8v,0.04973408464677409
MAXaaN,4.556313615683413
MINaaN,4.026528467349557
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.83066865260237
SpAD_D,306.9929637651112
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.718249148214615
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,655
TMWC10,127.32285137908123
TSRW10,73.43349217571969
VE1_Dt,4.9246629653636065
VE2_Dt,0.19698651861454425
VE3_Dt,2.510546570727824
VR1_Dt,148.18959983433624
VR2_Dt,5.9275839933734495
VR3_Dt,5.914783265717216
Xc-3dv,0.4910547125403919
Xc-4dv,0.0
Xc-5dv,0.057274861218395146
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.4728528845145639
Xch-7d,0.5857331359726219
Xp-0dv,14.280433896325796
Xp-1dv,8.926364275785103
Xp-2dv,6.38952456728732
Xp-3dv,4.617127283666347
Xp-4dv,3.287120929249983
Xp-5dv,2.284818183864069
Xp-6dv,1.1934881300862084
Xp-7dv,0.7591353425128075
Xpc-4d,2.626747326718471
Xpc-5d,4.214781694372538
Xpc-6d,5.706795603911322
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,51
nFRing,1
nHBAcc,5
nHBDon,2
nHRing,3
nSpiro,0
naRing,3
piPC10,6.7568052009269035
AATS0dv,6.083333333333333
AATS0pe,5.9912083333333355
AATS0se,7.423816083333333
AATS1dv,6.333333333333333
AATS1pe,6.411774509803921
AATS1se,7.660680470588235
AATS2dv,4.674157303370786
AATS2pe,6.25528202247191
AATS2se,7.595097752808989
AATS3dv,2.847457627118644
AATS3pe,6.034834745762712
AATS3se,7.487565627118644
AATS4dv,2.2905982905982905
AATS4pe,5.918813675213674
AATS4se,7.3970243760683765
AATS5dv,2.3703703703703702
AATS5pe,5.775575925925925
AATS5se,7.278225481481481
AATS6dv,2.63265306122449
AATS6pe,5.761357142857143
AATS6se,7.270983142857142
AATS7dv,2.8505747126436782
AATS7pe,5.864252873563219
AATS7se,7.375564781609197
AATS8dv,2.9166666666666665
AATS8pe,5.98795138888889
AATS8se,7.459535333333333
AATSC0Z,6.831597222222221
AATSC0c,0.013812312228767281
AATSC0d,0.47873263888888884
AATSC0i,1.6003618459966027
AATSC0m,32.778114520399306
AATSC0p,0.22440409118410373
AATSC0s,0.30999228395061723
AATSC0v,51.038707359218684
AATSC1Z,0.4723243464052286
AATSC1c,-0.005578621110781795
AATSC1d,0.1299274918300654
AATSC1i,-0.3246671552368159
AATSC1m,2.2330721707771537
AATSC1p,-0.008706812334938651
AATSC1s,0.034506626724763886
AATSC1v,0.40326179940230217
AATSC2Z,-0.29414403870162326
AATSC2c,0.0006254707724757301
AATSC2d,-0.044041627652933804
AATSC2i,-0.2902325081602148
AATSC2m,-1.4611953010641068
AATSC2p,-0.027944951157453653
AATSC2s,0.025031644472187486
AATSC2v,-4.973554867701236
AATSC3Z,-0.5639418549905838
AATSC3c,-0.0019512431926874973
AATSC3d,-0.08413518126177023
AATSC3i,0.020548186897193406
AATSC3m,-2.631999651049025
AATSC3p,0.0012027306659788946
AATSC3s,-0.03241067691985773
AATSC3v,-0.8830616765137923
AATSC4Z,-1.1930644586894585
AATSC4c,0.0005119223998003193
AATSC4d,-0.08859731125356125
AATSC4i,0.1004198654912843
AATSC4m,-5.7048490234263705
AATSC4p,-0.019755521877091807
AATSC4s,-0.05195967869578981
AATSC4v,-6.524712709062069
AATSC5Z,-0.1367669753086419
AATSC5c,0.0013812777748269558
AATSC5d,0.002941743827160487
AATSC5i,0.039639526668046855
AATSC5m,-0.6974726577449821
AATSC5p,-0.008944604625278888
AATSC5s,0.01403892318244173
AATSC5v,-2.1858373708659973
AATSC6Z,0.562110260770975
AATSC6c,-0.0009770775368244016
AATSC6d,0.059532667233560085
AATSC6i,-0.16564805795063306
