DLiP-ID,C0006Y
AATS5Z,16.969924812030076
AATS5d,2.601503759398496
AATS5i,162.05831463471895
AATS5m,61.748839825828576
AATS5p,1.2223771050185717
AATS5s,2.6883412234289423
AATS5v,164.86355060486548
AATS6Z,15.529850746268657
AATS6d,2.529850746268657
AATS6i,163.34203443062736
AATS6m,54.96343545129551
AATS6p,1.216291786149806
AATS6s,2.951653768196057
AATS6v,160.85814951601972
AATS7Z,14.825757575757576
AATS7d,2.4242424242424243
AATS7i,165.16759658427256
AATS7m,51.64304103538181
AATS7p,1.1466883880414394
AATS7s,2.741847487217858
AATS7v,150.39435266714622
AATS8Z,15.570175438596491
AATS8d,2.4298245614035086
AATS8i,167.9321612932692
AATS8m,54.82855409976141
AATS8p,1.1279475406471229
AATS8s,2.7746101364522415
AATS8v,150.56978857416664
AMID_C,1.4928949954166562
AMID_N,0.2076695533737195
AMID_O,0.1998615468590214
AMID_X,0.12151304550943517
AMID_h,0.5290441457421762
ATS0dv,407.60493827160496
ATS0pe,346.6040999999999
ATS0se,425.0481169999998
ATS1dv,375.1111111111111
ATS1pe,369.10800000000006
ATS1se,440.47384999999986
ATS2dv,497.44444444444446
ATS2pe,636.9711
ATS2se,773.4408199999998
ATS3dv,513.7777777777778
ATS3pe,822.1906
ATS3se,1009.653026
ATS4dv,469.2222222222222
ATS4pe,848.6689
ATS4se,1053.0385039999999
ATS5dv,400.44444444444446
ATS5pe,821.5493000000001
ATS5se,1022.1111139999998
ATS6dv,388.1111111111111
ATS6pe,831.205
ATS6se,1032.521908
ATS7dv,358.11111111111114
ATS7pe,819.5646
ATS7se,1024.8663520000002
ATS8dv,340.22222222222223
ATS8pe,718.7004999999999
ATS8se,896.41592
ATSC0Z,577.3333333333333
ATSC0c,1.157356204781451
ATSC0d,30.833333333333325
ATSC0i,98.14918188312447
ATSC0m,2732.833618355263
ATSC0p,13.230920195657871
ATSC0s,93.64751661049861
ATSC0v,2702.7470791528385
ATSC1Z,11.024691358024743
ATSC1c,-0.5317518513348587
ATSC1d,8.74691358024691
ATSC1i,-9.82430688567969
ATSC1m,53.122067881515534
ATSC1p,-0.531523038312327
ATSC1s,-5.942586419648547
ATSC1v,22.83324088636653
ATSC2Z,20.54320987654325
ATSC2c,-0.1394430710147651
ATSC2d,-3.901234567901237
ATSC2i,-6.098579878885882
ATSC2m,109.20825999461768
ATSC2p,0.943544646651644
ATSC2s,5.626455189234971
ATSC2v,201.97731554659197
ATSC3Z,-63.3086419753086
ATSC3c,-0.0368153760490129
ATSC3d,-4.8641975308642
ATSC3i,-14.262562361892574
ATSC3m,-301.0293374779517
ATSC3p,-0.4952974149139691
ATSC3s,-10.578571411397393
ATSC3v,-325.9399337556856
ATSC4Z,-84.76543209876543
ATSC4c,0.29289747527095694
ATSC4d,-8.76543209876543
ATSC4i,-5.464792244784073
ATSC4m,-413.1023730564366
ATSC4p,-2.1955222282991365
ATSC4s,2.4971972952364965
ATSC4v,-475.07008120382454
ATSC5Z,163.53086419753086
ATSC5c,-0.3878440080046643
ATSC5d,-7.996913580246912
ATSC5i,-21.656486296190437
ATSC5m,747.5608194008526
ATSC5p,-2.0373078010984584
ATSC5s,-0.9866464349863058
ATSC5v,-90.0338194687206
ATSC6Z,-61.345679012345684
ATSC6c,0.3530455717036169
ATSC6d,-5.95679012345679
ATSC6i,6.77049001792024
ATSC6m,-304.6320491627813
ATSC6p,-2.294049856428401
ATSC6s,-1.8960778859323595
ATSC6v,-661.7689769908393
ATSC7Z,-149.2592592592593
ATSC7c,-0.06483865210560574
ATSC7d,3.6851851851851873
ATSC7i,-21.553987133719104
ATSC7m,-687.5721013893153
ATSC7p,-2.2597124356524807
ATSC7s,-25.70908216214656
ATSC7v,-450.98385016118027
ATSC8Z,-101.03703703703705
ATSC8c,-0.12035289489259553
ATSC8d,4.185185185185186
ATSC8i,-0.12249076992643104
ATSC8m,-482.8408430712603
ATSC8p,-0.2116581223575792
ATSC8s,-34.2726150848981
ATSC8v,13.291244742327649
AXp-0d,0.7173363496725808
AXp-1d,0.45021705793002337
AXp-2d,0.2965112497354619
AXp-3d,0.19249076057312786
AXp-4d,0.12134073760100003
AXp-5d,0.08136165059239554
AXp-6d,0.054802762446058556
AXp-7d,0.03551072841845166
GATS1Z,0.6671993566479711
GATS1c,1.491638806634785
GATS1d,0.87480694980695
GATS1i,1.2337488579636793
GATS1m,0.6704726614687982
GATS1p,1.0701026527762214
GATS1s,0.637637744253223
GATS1v,0.9860356032270438
GATS2Z,0.7746912852900977
GATS2c,1.2263163837481912
GATS2d,1.2891891891891896
GATS2i,1.057873227331187
GATS2m,0.7728055993404173
GATS2p,0.9286752889691174
GATS2s,0.6105577910275262
GATS2v,0.9183106261589505
GATS3Z,0.9671419421189378
GATS3c,1.1830463487373335
GATS3d,1.1011824324324326
GATS3i,1.057742494667408
GATS3m,0.9661354373705887
GATS3p,0.9892869318372065
GATS3s,0.9317119397434901
GATS3v,1.0109026390065476
GATS4Z,1.0250029717429698
GATS4c,0.8903825846632417
GATS4d,1.1248807631160576
GATS4i,0.933757920726869
GATS4m,1.0247953983410745
GATS4p,1.0343313995929844
GATS4s,0.8851278855560621
GATS4v,1.0485023873446762
GATS5Z,0.7461450971539705
GATS5c,1.1283105648534262
GATS5d,1.0727087990245887
GATS5i,0.913335912768575
GATS5m,0.7491392835565294
GATS5p,1.0076272114809868
GATS5s,0.753007919851392
GATS5v,0.9965808639576389
GATS6Z,0.9063674123608287
GATS6c,0.8589835221558105
GATS6d,1.0390480032271079
GATS6i,0.8874427379527703
GATS6m,0.9097943858994544
GATS6p,1.014160696097942
GATS6s,0.9920007992063911
GATS6v,1.0734108110824137
GATS7Z,1.1666426096997693
GATS7c,1.0579644142840023
GATS7d,0.8920147420147422
GATS7i,0.9014313302723698
GATS7m,1.1574253930242586
GATS7p,1.0355431986157184
GATS7s,1.1143148117483344
GATS7v,1.0413947700797772
GATS8Z,1.2268369393460559
GATS8c,1.071333882083691
GATS8d,0.8820768136557613
GATS8i,1.001352787848279
GATS8m,1.224379738671376
GATS8p,0.9954420162820503
GATS8s,1.393377153788527
GATS8v,0.9634717161668767
MATS1Z,0.01841388980534486
MATS1c,-0.44304485660403253
MATS1d,0.27355212355212355
MATS1i,-0.09652081251070051
MATS1m,0.018744226076335645
MATS1p,-0.038738051857233696
MATS1s,-0.0611906369520638
MATS1v,0.00814644040036076
MATS2Z,0.019606918980063198
MATS2c,-0.06638922190822345
MATS2d,-0.06971869829012692
MATS2i,-0.034238104787073745
MATS2m,0.022019628122567785
MATS2p,0.03929525298541804
MATS2s,0.033105967430822496
MATS2v,0.04117796434251928
MATS3Z,-0.04626154734411084
MATS3c,-0.013419798249243586
MATS3d,-0.06655405405405411
MATS3i,-0.06130482578640812
MATS3m,-0.04647072214551539
MATS3p,-0.01579282421984566
MATS3s,-0.04765566643635862
MATS3v,-0.050876351181287874
MATS4Z,-0.05829710637141693
MATS4c,0.10048550866652342
MATS4d,-0.11287758346581878
MATS4i,-0.022107611473832316
MATS4m,-0.060020464158998005
MATS4p,-0.06588744094210616
MATS4s,0.01058793928611529
MATS4v,-0.06979223804986517
MATS5Z,0.11500460157321714
MATS5c,-0.13606053075107633
MATS5d,-0.10530380004064216
MATS5i,-0.08958667743325534
MATS5m,0.11106454932133751
MATS5p,-0.06251852412540232
MATS5s,-0.004277671249512094
MATS5v,-0.013525159227174392
MATS6Z,-0.04281996484092242
MATS6c,0.1229285292392176
MATS6d,-0.07785397337636146
MATS6i,0.027798565130996294
MATS6m,-0.04492120129123778
MATS6p,-0.06987177300743917
MATS6s,-0.008159224248720133
MATS6v,-0.09867109750498307
MATS7Z,-0.10576317446987198
MATS7c,-0.022918530202307306
MATS7d,0.04889434889434894
MATS7i,-0.08983814252845007
MATS7m,-0.10292594987622697
MATS7p,-0.06986874691364889
MATS7s,-0.11230785582226892
MATS7v,-0.06826143469761294
MATS8Z,-0.08289777561687131
MATS8c,-0.04925818496175177
MATS8d,0.06429587482219064
MATS8i,-0.0005911607466932766
MATS8m,-0.08369118486537085
MATS8p,-0.007577637012982312
MATS8s,-0.17335640288983656
MATS8v,0.0023294272783581805
MAXsCl,6.06939927037381
MAXssO,5.778170596427872
MINsCl,6.06939927037381
MINssO,5.511968250173378
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.19390700271155
SpAD_D,368.9595542809114
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.4820092305014527
SssNH2,0
SsssAs,0
SsssCH,-0.14542083963214947
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,697
TMWC10,135.3917780206683
TSRW10,64.14812598081494
VE1_Dt,5.312458014694995
VE2_Dt,0.18318820740327568
VE3_Dt,2.7347653680954975
VR1_Dt,177.5377187602144
VR2_Dt,6.121990302076359
VR3_Dt,6.243893823390506
Xc-3dv,0.8859323583046987
Xc-4dv,0.0
Xc-5dv,0.08629620926971214
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2222222222222222
Xch-7d,0.44257986476197986
Xp-0dv,17.04525919956475
Xp-1dv,9.921366085438779
Xp-2dv,7.274499005993264
Xp-3dv,5.003314059816097
Xp-4dv,3.3824427629876714
Xp-5dv,2.404519360886959
Xp-6dv,1.3144686832198393
Xp-7dv,0.7527384446880137
Xpc-4d,4.0791377940034845
Xpc-5d,5.5952517062322835
Xpc-6d,8.591284149350205
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,56
nFRing,0
nHBAcc,5
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,5.8018351026307275
AATS0dv,7.548239597622314
AATS0pe,6.418594444444443
AATS0se,7.871261425925923
AATS1dv,6.698412698412698
AATS1pe,6.591214285714287
AATS1se,7.8656044642857115
AATS2dv,5.075963718820862
AATS2pe,6.499705102040816
AATS2se,7.89225326530612
AATS3dv,4.013888888888889
AATS3pe,6.4233640625
AATS3se,7.887914265625
AATS4dv,3.45016339869281
AATS4pe,6.2402125
AATS4se,7.742930176470587
AATS5dv,3.010860484544695
AATS5pe,6.177062406015039
AATS5se,7.68504596992481
AATS6dv,2.8963515754560527
AATS6pe,6.2030223880597015
AATS6se,7.705387373134328
AATS7dv,2.7129629629629632
AATS7pe,6.208822727272728
AATS7se,7.764139030303032
AATS8dv,2.9844054580896686
AATS8pe,6.304390350877192
AATS8se,7.863297543859649
AATSC0Z,10.691358024691356
AATSC0c,0.021432522310767612
AATSC0d,0.5709876543209875
AATSC0i,1.8175774422800828
AATSC0m,50.6080299695419
AATSC0p,0.24501704066033095
AATSC0s,1.734213270564789
AATSC0v,50.05087183616368
AATSC1Z,0.19686948853615613
AATSC1c,-0.009495568773836763
AATSC1d,0.15619488536155196
AATSC1i,-0.17543405152999444
AATSC1m,0.9486083550270631
AATSC1p,-0.009491482827005838
AATSC1s,-0.1061176146365812
AATSC1v,0.4077364443994023
AATSC2Z,0.20962459057697194
AATSC2c,-0.0014228884797425011
AATSC2d,-0.03980851599899221
AATSC2i,-0.06223040692740696
AATSC2m,1.1143699999450782
AATSC2p,0.009628006598486163
AATSC2s,0.05741280805341807
AATSC2v,2.0609930157815506
AATSC3Z,-0.49459876543209846
AATSC3c,-0.0002876201253829133
AATSC3d,-0.03800154320987656
AATSC3i,-0.11142626845228573
AATSC3m,-2.3517916990464975
AATSC3p,-0.0038695110540153837
AATSC3s,-0.08264508915154213
AATSC3v,-2.546405732466294
