DLiP-ID,T000OK
Xp-0d,21.672997628507925
Xp-1d,14.346244348298507
Xp-2d,13.062065568147721
Xp-3d,10.513461325740797
Xp-4d,8.04806699756502
Xp-5d,6.471687581911906
Xp-6d,4.572881565725366
Xp-7d,3.2428305890788804
ZMIC0,99.5592760045462
ZMIC1,46.37277325763839
ZMIC2,27.755299849339487
ZMIC3,24.926717029751842
ZMIC4,24.207896123743424
ZMIC5,24.207896123743424
nAcid,1
nAtom,55
nBase,0
nRing,3
piPC1,3.7376696182833684
piPC2,4.248495242049359
piPC3,4.700480365792417
piPC4,5.123963979403259
piPC5,5.62717137228436
piPC6,5.754356760619134
piPC7,6.019429239625681
piPC8,6.224187073202515
piPC9,6.457799345040179
AATS0Z,23.30909090909091
AATS0d,3.2181818181818183
AATS0i,165.15687701374955
AATS0m,91.99637072727278
AATS0p,1.423727974931363
AATS0s,5.522222222222221
AATS0v,213.69240948136417
AATS1Z,25.017543859649123
AATS1d,3.8421052631578947
AATS1i,150.0902721588167
AATS1m,94.85017291228071
AATS1p,1.7284815334385966
AATS1s,3.3703703703703702
AATS1v,256.4818342185148
AATS2Z,21.153061224489797
AATS2d,3.520408163265306
AATS2i,159.4154091991856
AATS2m,78.78828453061226
AATS2p,1.4905472913111226
AATS2s,3.4019274376417235
AATS2v,215.47481044872353
AATS3Z,18.583333333333332
AATS3d,3.1363636363636362
AATS3i,159.24409205642834
AATS3m,67.45733279545452
AATS3p,1.3777682378714926
AATS3s,3.267887205387205
AATS3v,194.57773489543519
AATS4Z,15.49673202614379
AATS4d,2.673202614379085
AATS4i,164.1735725579704
AATS4m,54.386289751633974
AATS4p,1.206611862700817
AATS4s,3.3266158315177923
AATS4v,166.43529319785964
AATS5Z,15.383561643835616
AATS5d,2.589041095890411
AATS5i,161.63247793757034
AATS5m,54.267800965753416
AATS5p,1.2338217101453766
AATS5s,3.4786910197869094
AATS5v,165.78392971843036
AATS6Z,14.054794520547945
AATS6d,2.404109589041096
AATS6i,164.1229512044706
AATS6m,49.87083026027396
AATS6p,1.119699705921281
AATS6s,3.033295281582953
AATS6v,149.73088564716218
AATS7Z,14.925619834710744
AATS7d,2.446280991735537
AATS7i,164.5074997551279
AATS7m,52.04132872727273
AATS7p,1.1327823806667605
AATS7s,3.5174471992653804
AATS7v,155.65895789615422
AATS8Z,14.385321100917432
AATS8d,2.4128440366972477
AATS8i,168.2434612388617
AATS8m,50.540397110091746
AATS8p,1.119063581465798
AATS8s,3.4255861365953106
AATS8v,152.8177740785205
AMID_C,1.4400768760628255
AMID_N,0.34499026812809236
AMID_O,0.23173398920990254
AMID_X,0.0
AMID_h,0.5767242573379949
ATS0dv,442.0
ATS0pe,351.0948999999998
ATS0se,430.72747999999984
ATS1dv,415.0
ATS1pe,376.51599999999996
ATS1se,448.6492479999999
ATS2dv,562.0
ATS2pe,636.4943999999998
ATS2se,769.8691839999999
ATS3dv,579.0
ATS3pe,845.0288000000003
ATS3se,1031.0009799999998
ATS4dv,545.0
ATS4pe,969.9442000000001
ATS4se,1199.18512
ATS5dv,568.0
ATS5pe,906.7585999999999
ATS5se,1122.481852
ATS6dv,490.0
ATS6pe,882.8529
ATS6se,1106.398192
ATS7dv,418.0
ATS7pe,764.5910999999999
ATS7se,948.3262560000002
ATS8dv,365.0
ATS8pe,680.0626999999998
ATS8se,847.6899559999999
ATSC0Z,417.9272727272727
ATSC0c,1.485079981733706
ATSC0d,32.98181818181819
ATSC0i,83.43095511066815
ATSC0m,1981.600800109091
ATSC0p,11.869774126122728
ATSC0s,118.249494949495
ATSC0v,2629.2612224534037
ATSC1Z,10.693553719008236
ATSC1c,-0.8966820830214906
ATSC1d,10.637024793388429
ATSC1i,-23.232196087134316
ATSC1m,52.67531995966961
ATSC1p,-0.7581455741780949
ATSC1s,-7.429274563820019
ATSC1v,-34.255776624432244
ATSC2Z,37.42049586776857
ATSC2c,0.1739700006095804
ATSC2d,-6.822148760330577
ATSC2i,14.941814691611208
ATSC2m,175.8054155147108
ATSC2p,1.6981607485922345
ATSC2s,23.89483930211203
ATSC2v,319.4019710400934
ATSC3Z,-94.82545454545458
ATSC3c,0.22875900651643463
ATSC3d,-5.756363636363636
ATSC3i,-17.174268763573917
ATSC3m,-452.9901543163635
ATSC3p,-3.335021305837542
ATSC3s,-19.649797979797984
ATSC3v,-707.9092143094559
ATSC4Z,-179.8522314049587
ATSC4c,-0.5884433729749844
ATSC4d,-9.167603305785127
ATSC4i,-0.5860131902651224
ATSC4m,-835.1056495761983
ATSC4p,0.08154677268859467
ATSC4s,-57.00061524334253
ATSC4v,-401.32921504891306
ATSC5Z,-66.02512396694213
ATSC5c,0.29138133025171387
ATSC5d,-3.47900826446281
ATSC5i,-7.305966502278712
ATSC5m,-338.05119528958664
ATSC5p,-3.9065239586716936
ATSC5s,42.57103764921949
ATSC5v,-950.1460809867689
ATSC6Z,175.97487603305785
ATSC6c,0.4551164277956749
ATSC6d,-4.588099173553721
ATSC6i,-8.813319114328078
ATSC6m,823.2943674195038
ATSC6p,-0.8454784841119685
ATSC6s,7.843259871441689
ATSC6v,390.8932783180391
ATSC7Z,-117.9490909090909
ATSC7c,-0.44759128735487685
ATSC7d,-2.06909090909091
ATSC7i,-34.207329350123786
ATSC7m,-553.8011259127271
ATSC7p,-3.1358062264601827
ATSC7s,-35.56101010101012
ATSC7v,-688.9217582842041
ATSC8Z,6.471404958677691
ATSC8c,-0.07613610855373973
ATSC8d,-1.76396694214876
ATSC8i,25.63380816230641
ATSC8m,45.20317063834705
ATSC8p,3.8507409078055934
ATSC8s,4.580293847566576
ATSC8v,651.9417948698741
AXp-0d,0.7224332542835975
AXp-1d,0.44832013588432834
AXp-2d,0.29686512654881186
AXp-3d,0.1911538422861963
AXp-4d,0.12012040294873164
AXp-5d,0.07704389978466555
AXp-6d,0.048647676231120915
AXp-7d,0.031483792126979424
GATS1Z,0.7922556979763427
GATS1c,1.6418274246600257
GATS1d,0.8473568154122902
GATS1i,1.5492499025249924
GATS1m,0.7978131258256709
GATS1p,1.1751521907084523
GATS1s,0.6277983862592402
GATS1v,1.021986088999465
GATS2Z,0.8464513448292396
GATS2c,1.033241213575446
GATS2d,1.3866638165740384
GATS2i,1.085751950721421
GATS2m,0.8504687882300569
GATS2p,0.9263583407796444
GATS2s,0.4839085257822877
GATS2v,0.9008924615879298
GATS3Z,1.0160532498042287
GATS3c,0.9992850271349437
GATS3d,1.2217475192943767
GATS3i,1.189032655305868
GATS3m,1.0188455487960397
GATS3p,1.1337080874410121
GATS3s,0.9091908906865295
GATS3v,1.0927396705643178
GATS4Z,1.152747708323737
GATS4c,1.1209571286282631
GATS4d,1.1664180556456316
GATS4i,0.989031382912426
GATS4m,1.1471420114684867
GATS4p,0.9625770253581999
GATS4s,1.370357799128603
GATS4v,1.012302381117516
GATS5Z,1.0115478272063163
GATS5c,0.799125794815177
GATS5d,0.9756309374575219
GATS5i,1.032524837997476
GATS5m,1.0185147297785426
GATS5p,1.134373224847094
GATS5s,0.7253499079265108
GATS5v,1.1386387829692484
GATS6Z,0.830124113665376
GATS6c,0.6864486999458839
GATS6d,1.0429158296959715
GATS6i,0.945874243678211
GATS6m,0.8340953337809911
GATS6p,1.0253160933144008
GATS6s,0.8893431942906826
GATS6v,0.9628472012028735
GATS7Z,1.1463301772620489
GATS7c,1.1850203562658155
GATS7d,1.001302996892853
GATS7i,1.1280876746499158
GATS7m,1.1414790566215787
GATS7p,1.0807554501598822
GATS7s,1.3736539371005099
GATS7v,1.0766762301445254
GATS8Z,1.019447817059766
GATS8c,1.1015825476382937
GATS8d,1.0063926848264766
GATS8i,0.787603598420748
GATS8m,1.0133150974973157
GATS8p,0.7610992668961285
GATS8s,1.051927607048202
GATS8v,0.8275172031980671
MATS1Z,0.024689322715123255
MATS1c,-0.5826080510374904
MATS1d,0.31119557438248313
MATS1i,-0.26868961625108767
MATS1m,0.025649496667634226
MATS1p,-0.061630825263486816
MATS1s,-0.060622654383402245
MATS1v,-0.01257152361568994
MATS2Z,0.05025108451106883
MATS2c,0.06574475855362705
MATS2d,-0.11608689782417922
MATS2i,0.10051080340386027
MATS2m,0.04979121153976685
MATS2p,0.08029212599948994
MATS2s,0.1134074103387158
MATS2v,0.06817740538900141
MATS3Z,-0.094539429797848
MATS3c,0.06418257190694025
MATS3d,-0.07272142594634322
MATS3i,-0.08577086656461856
MATS3m,-0.09524920338214804
MATS3p,-0.11706981076476086
MATS3s,-0.06923848451456573
MATS3v,-0.11218443040578002
MATS4Z,-0.15469859744123876
MATS4c,-0.1424380734124838
MATS4d,-0.0999200121062758
MATS4i,-0.002524942164336781
MATS4m,-0.15149437630531168
MATS4p,0.0024696509824889868
MATS4s,-0.1732812241869649
MATS4v,-0.05487042171556745
MATS5Z,-0.059513891123721525
MATS5c,0.07391315001784732
MATS5d,-0.03973659965866698
MATS5i,-0.03298832730989656
MATS5m,-0.06426524101778673
MATS5p,-0.12398178113743821
MATS5s,0.13562032326412776
MATS5v,-0.13613396028542568
MATS6Z,0.15862067321502432
MATS6c,0.11544696008556518
MATS6d,-0.0524044343084986
MATS6i,-0.03979441399564894
MATS6m,0.15651242086417344
MATS6p,-0.026833043770509882
MATS6s,0.02498659882275586
MATS6v,0.056005966967861226
MATS7Z,-0.12828361927813767
MATS7c,-0.13699638246001822
MATS7d,-0.028515585847449138
MATS7i,-0.18636711095555816
MATS7m,-0.12703254080838428
MATS7p,-0.12008370601053783
MATS7s,-0.13669483753281922
MATS7v,-0.11910047244120754
MATS8Z,0.007813292015802206
MATS8c,-0.025868844071546805
MATS8d,-0.026986840375064467
MATS8i,0.15503226997665256
MATS8m,0.011510360367068755
MATS8p,0.16369598800915555
MATS8s,0.01954475532438375
MATS8v,0.1251155470280894
MAXaaN,4.182444318765758
MAXsOH,9.06123049378292
MINaaN,4.182444318765758
MINsOH,9.06123049378292
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,38.01223380369854
SpAD_D,387.7494057694133
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.03009026701748
SssNH2,0
SsssAs,0
SsssCH,-0.8373652355612757
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,869
TMWC10,138.04731535521515
TSRW10,73.4090411256499
VE1_Dt,5.414201575098177
VE2_Dt,0.1804733858366059
VE3_Dt,2.787637711361093
VR1_Dt,184.35529347030996
VR2_Dt,6.145176449010332
VR3_Dt,6.3154771271769174
Xc-3dv,0.9033016472326234
Xc-4dv,0.0
Xc-5dv,0.13285385869158398
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.17010345435994292
Xch-7d,0.2397525535345394
Xp-0dv,16.96082853165462
Xp-1dv,9.614848977217171
Xp-2dv,7.229474760375783
Xp-3dv,4.907428005790644
Xp-4dv,3.3011823433953547
Xp-5dv,2.172595811730777
Xp-6dv,1.33785167531848
Xp-7dv,0.802786526967126
Xpc-4d,4.7266716740361545
Xpc-5d,6.560193218877257
Xpc-6d,9.650788514448633
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,1
n8Ring,0
n9Ring,0
nARing,1
nBonds,57
nFRing,1
nHBAcc,6
nHBDon,3
nHRing,2
nSpiro,0
naRing,2
piPC10,6.588797514610181
AATS0dv,8.036363636363637
AATS0pe,6.383543636363633
AATS0se,7.831408727272724
AATS1dv,7.280701754385965
AATS1pe,6.6055438596491225
AATS1se,7.8710394385964895
AATS2dv,5.73469387755102
AATS2pe,6.494840816326529
AATS2se,7.855807999999999
AATS3dv,4.386363636363637
AATS3pe,6.401733333333335
AATS3se,7.810613484848483
AATS4dv,3.5620915032679736
AATS4pe,6.339504575163399
AATS4se,7.837811241830066
AATS5dv,3.8904109589041096
AATS5pe,6.210675342465753
AATS5se,7.688231863013698
AATS6dv,3.356164383561644
AATS6pe,6.046937671232876
AATS6se,7.578069808219179
AATS7dv,3.4545454545454546
AATS7pe,6.3189347107438
AATS7se,7.837407074380167
AATS8dv,3.3486238532110093
AATS8pe,6.23910733944954
AATS8se,7.776972073394495
AATSC0Z,7.598677685950412
AATSC0c,0.027001454213340107
AATSC0d,0.5996694214876035
AATSC0i,1.5169264565576028
AATSC0m,36.02910545652893
AATSC0p,0.21581407502041322
AATSC0s,2.1499908172635456
AATSC0v,47.80474949915279
AATSC1Z,0.1876062055966357
AATSC1c,-0.015731264614412113
AATSC1d,0.18661447005944612
AATSC1i,-0.4075823874935845
AATSC1m,0.9241284203450808
AATSC1p,-0.013300799546984121
AATSC1s,-0.13033815024245646
AATSC1v,-0.6009785372707411
AATSC2Z,0.3818417945690671
AATSC2c,0.0017752040878528611
AATSC2d,-0.06961376286051608
AATSC2i,0.1524674968531756
AATSC2m,1.7939328113746
AATSC2p,0.017328170904002394
AATSC2s,0.24382489083787784
AATSC2v,3.259203786123402
AATSC3Z,-0.7183746556473831
AATSC3c,0.0017330227766396563
AATSC3d,-0.04360881542699724
AATSC3i,-0.1301080966937418
AATSC3m,-3.431743593305784
AATSC3p,-0.025265312923011683
AATSC3s,-0.1488621059075605
AATSC3v,-5.362948593253454
AATSC4Z,-1.1755047804245666
AATSC4c,-0.0038460351174835583
AATSC4d,-0.05991897585480475
AATSC4i,-0.003830151570360277
AATSC4m,-5.458206859975152
AATSC4p,0.0005329854424091155
AATSC4s,-0.3725530408061603
