DLiP-ID,T0087S
NtsC,0
RNCG,0.1956499705121718
RPCG,0.11033051796197178
SIC0,0.25863939056378554
SIC1,0.6053147980869121
SIC2,0.7882926898048958
SIC3,0.8962465750860987
SIC4,0.9122874682090228
SIC5,0.9122874682090228
SaaN,9.18384994121105
SaaO,0
SaaS,0
Sare,50.39200000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,6.300166483456348
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,76.6666292415717
TIC1,179.42914688364584
TIC2,233.66797784117335
TIC3,265.6679778411734
TIC4,270.4228653433368
TIC5,270.4228653433368
Vabc,353.4090385704646
WPol,41
apol,60.42303199999999
bpol,29.716967999999994
nRot,5
ABCGG,15.128673688909645
ATS0Z,1350.0
ATS0d,170.0
ATS0i,8451.859224428877
ATS0m,5435.8789430000015
ATS0p,82.82890971637599
ATS0s,137.97751867093433
ATS0v,11783.92352934909
ATS1Z,1394.0
ATS1d,214.0
ATS1i,8119.332068825399
ATS1m,5312.021144
ATS1p,102.80161942000001
ATS1s,156.68724279835394
ATS1v,14738.069143501842
ATS2Z,2032.0
ATS2d,339.0
ATS2i,14821.209654481943
ATS2m,7581.888239999999
ATS2p,155.30786447394297
ATS2s,246.65637860082305
ATS2v,21563.72628097504
ATS3Z,2237.0
ATS3d,379.0
ATS3i,19753.940800632226
ATS3m,8075.639119999999
ATS3p,184.48900241303699
ATS3s,293.63580246913574
ATS3v,24262.181112149687
ATS4Z,1987.0
ATS4d,366.0
ATS4i,23600.327305116625
ATS4m,6901.5686
ATS4p,174.72246074456402
ATS4s,301.6502057613169
ATS4v,22068.74590048262
ATS5Z,1926.0
ATS5d,326.0
ATS5i,19834.515179446826
ATS5m,6936.0509569999995
ATS5p,159.72491521092303
ATS5s,278.6975308641975
ATS5v,20622.216964993324
ATS6Z,1761.0
ATS6d,307.0
ATS6i,18793.10341966352
ATS6m,6137.5284919999995
ATS6p,151.32589542637595
ATS6s,250.7222222222222
ATS6v,19122.173390878022
ATS7Z,1434.0
ATS7d,265.0
ATS7i,16697.23181206304
ATS7m,4913.447312999997
ATS7p,124.09526133697999
ATS7s,225.68518518518522
ATS7v,15750.29646970039
ATS8Z,1194.0
ATS8d,229.0
ATS8i,14521.486455206075
ATS8m,4227.868963000001
ATS8p,105.694459836074
ATS8s,188.52057613168728
ATS8v,13503.303987925274
C1SP1,0
C1SP2,2
C1SP3,5
C2SP1,0
C2SP2,10
C2SP3,1
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.2727272727272727
GGI10,0.1235588205285175
JGI10,0.005616310024023523
JGT10,0.3780559724935666
Kier1,21.240374609781476
Kier2,10.346938775510203
Kier3,6.016375934496262
MID_C,45.718487950623576
MID_N,10.38312500358653
MID_O,0.0
MID_X,1.7728734763908043
MID_h,12.155998479977336
MPC10,126
MWC01,31.0
MWC02,4.990432586778736
MWC03,5.820082930352362
MWC04,6.673297967767654
MWC05,7.515889085215125
MWC06,8.370315995555478
MWC07,9.21761385594268
MWC08,10.07285050816569
MWC09,10.922533408982428
MWC10,11.778522958453452
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.625200000000003
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.442417710521793
SRW05,0.0
SRW06,6.9363427358340495
SRW07,0.0
SRW08,8.51057131510735
SRW09,0.0
SRW10,10.122341918431909
SaaCH,19.937040357583612
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,5.808930956879273
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,5.889481639810667
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,4.629647108843537
SsssP,0
VE1_A,4.775567989622722
VE1_D,5.208462785154016
VE2_A,0.17055599962938292
VE2_D,0.18601652804121488
VE3_A,2.593132334746107
VE3_D,2.6799041785762108
VR1_A,237.36332939625356
VR1_D,174.15544386827364
VR2_A,8.477261764151914
VR2_D,6.219837281009773
VR3_A,6.4992114198443085
VR3_D,6.189567673155894
WPath,2488
Xc-3d,1.6367498306861235
Xc-4d,0.0
Xc-5d,0.20118446353109126
Xc-6d,0.0
Xp-0d,19.34672421487486
Xp-1d,13.669836433395453
Xp-2d,12.192639345330226
Xp-3d,10.10164800342545
Xp-4d,8.091705536863333
Xp-5d,6.945895771508927
Xp-6d,4.214167484029918
Xp-7d,2.998904461469755
ZMIC0,94.89518091289817
ZMIC1,53.14184547142399
ZMIC2,32.13041838775999
ZMIC3,26.720253499140817
ZMIC4,26.336830887557042
ZMIC5,26.336830887557042
nAcid,0
nAtom,52
nBase,1
nRing,4
piPC1,3.713572066704308
piPC2,4.269697449699962
piPC3,4.764308407326388
piPC4,5.256844118341462
piPC5,5.774357427325804
piPC6,5.727865145172158
piPC7,5.9567275172072005
piPC8,6.321947903992759
piPC9,6.615395616979245
AATS0Z,25.96153846153846
AATS0d,3.269230769230769
AATS0i,162.53575431593995
AATS0m,104.5361335192308
AATS0p,1.592863648391846
AATS0s,2.653413820594891
AATS0v,226.613914025944
AATS1Z,25.345454545454544
AATS1d,3.890909090909091
AATS1i,147.62421943318907
AATS1m,96.58220261818182
AATS1p,1.8691203530909093
AATS1s,2.8488589599700718
AATS1v,267.9648935182153
AATS2Z,21.389473684210525
AATS2d,3.568421052631579
AATS2i,156.0127332050731
AATS2m,79.80934989473684
AATS2p,1.6348196260415049
AATS2s,2.5963829326402426
AATS2v,226.9865924313162
AATS3Z,17.753968253968253
AATS3d,3.007936507936508
AATS3i,156.7773079415256
AATS3m,64.09237396825397
AATS3p,1.4641984318494998
AATS3s,2.3304428767391725
AATS3v,192.55699295356894
AATS4Z,13.895104895104895
AATS4d,2.5594405594405596
AATS4i,165.03725388193445
AATS4m,48.26271748251748
AATS4p,1.221835389822126
AATS4s,2.109441998330887
AATS4v,154.32689440896937
AATS5Z,15.78688524590164
AATS5d,2.6721311475409837
AATS5i,162.5779932741543
AATS5m,56.85287669672131
AATS5p,1.3092206164829756
AATS5s,2.2844059906901437
AATS5v,169.0345652868305
AATS6Z,15.181034482758621
AATS6d,2.646551724137931
AATS6i,162.0095122384786
AATS6m,52.90972837931034
AATS6p,1.3045335812618617
AATS6s,2.16139846743295
AATS6v,164.84632233515538
AATS7Z,14.198019801980198
AATS7d,2.623762376237624
AATS7i,165.31912685210932
AATS7m,48.64799319801977
AATS7p,1.228665953831485
AATS7s,2.2345067840117347
AATS7v,155.94352940297415
AATS8Z,13.568181818181818
AATS8d,2.602272727272727
AATS8i,165.01689153643267
AATS8m,48.043965488636374
AATS8p,1.2010734072281137
AATS8s,2.142279274223719
AATS8v,153.44663622642358
AMID_C,1.6328031410936992
AMID_N,0.3708258929852332
AMID_O,0.0
AMID_X,0.06331690987110015
AMID_h,0.43414280285633344
ATS0dv,319.60493827160496
ATS0pe,315.4085999999999
ATS0se,390.2182929999999
ATS1dv,344.1111111111111
ATS1pe,353.6735
ATS1se,422.4357179999999
ATS2dv,450.44444444444446
ATS2pe,600.5547999999999
ATS2se,728.1354839999998
ATS3dv,412.2222222222222
ATS3pe,770.4631
ATS3se,948.361954
ATS4dv,338.0
ATS4pe,850.5299000000002
ATS4se,1067.842716
ATS5dv,343.44444444444446
ATS5pe,731.1677000000001
ATS5se,911.20455
ATS6dv,302.1111111111111
ATS6pe,696.1635
ATS6se,870.5365240000001
ATS7dv,270.8888888888889
ATS7pe,611.0164000000001
ATS7se,763.114122
ATS8dv,255.1111111111111
ATS8pe,517.2876
ATS8se,650.232258
ATSC0Z,518.0
ATSC0c,0.6707092102036809
ATSC0d,27.769230769230774
ATSC0i,81.85552882350973
ATSC0m,2451.7985860576923
ATSC0p,12.618471330356307
ATSC0s,19.938183672751578
ATSC0v,2707.642965520983
ATSC1Z,18.0
ATSC1c,-0.3624312375210494
ATSC1d,7.20562130177515
ATSC1i,-15.951339750898125
ATSC1m,85.92880086205663
ATSC1p,-0.39866016542193466
ATSC1s,-0.7273919583986086
ATSC1v,18.734746021480532
ATSC2Z,-4.0
ATSC2c,0.08745365675020478
ATSC2d,-9.770710059171593
ATSC2i,24.51834882236052
ATSC2m,-16.35693327847593
ATSC2p,1.5203852956605193
ATSC2s,2.7404221556643185
ATSC2v,108.045412515646
ATSC3Z,-115.0
ATSC3c,-0.017697716556547803
ATSC3d,-9.017751479289936
ATSC3i,-39.29577865872612
ATSC3m,-557.5045433705618
ATSC3p,-5.3044582070854345
ATSC3s,-3.4928608083087367
ATSC3v,-1222.125544908257
ATSC4Z,-81.0
ATSC4c,-0.22266007936517823
ATSC4d,-1.9807692307692322
ATSC4i,-0.5546943749771183
ATSC4m,-377.90111885096167
ATSC4p,-0.5178656526226186
ATSC4s,-5.640817534850454
ATSC4v,-30.275153918943374
ATSC5Z,82.0
ATSC5c,0.29973938162802494
ATSC5d,-1.843195266272189
ATSC5i,16.148574851757818
ATSC5m,380.6825903646449
ATSC5p,1.1266964334453538
ATSC5s,-2.883902006567408
ATSC5v,75.22333283046933
ATSC6Z,-191.0
ATSC6c,-0.11275388003000424
ATSC6d,-2.523668639053255
ATSC6i,-29.02060476009662
ATSC6m,-899.2558016286981
ATSC6p,-4.190659604067762
ATSC6s,-0.37713844314034184
ATSC6v,-653.1333107098121
ATSC7Z,-186.0
ATSC7c,-0.09727057413755644
ATSC7d,2.1020710059171592
ATSC7i,-10.569046362806375
ATSC7m,-880.9958502851331
ATSC7p,-3.523761098413908
ATSC7s,-7.177729212154662
ATSC7v,-660.4059085714517
ATSC8Z,98.0
ATSC8c,0.13739109239922684
ATSC8d,4.967455621301774
ATSC8i,2.7928595897720148
ATSC8m,467.52692980621276
ATSC8p,2.219327140365169
ATSC8s,1.0523981136516773
ATSC8v,473.79576073650355
AXp-0d,0.6909544362455308
AXp-1d,0.4409624655934017
AXp-2d,0.2903009367935768
AXp-3d,0.19059713214010282
AXp-4d,0.12260159904338384
AXp-5d,0.0817164208412815
AXp-6d,0.052026759062097756
AXp-7d,0.03332116068299728
GATS1Z,0.6748683748683749
GATS1c,1.650057284227616
GATS1d,0.8014102241249055
GATS1i,1.3754280653933735
GATS1m,0.6797427925675392
GATS1p,0.9681940787162389
GATS1s,1.03330953674432
GATS1v,0.9298168622584366
GATS2Z,0.7943812233285918
GATS2c,1.1457990994210336
GATS2d,1.449919813383875
GATS2i,0.979401211806124
GATS2m,0.7968514457205977
GATS2p,0.8490694062702633
GATS2s,0.7341347653461865
GATS2v,0.9011535482450239
GATS3Z,0.9837745909174481
GATS3c,1.0588685777577165
GATS3d,1.1442092072285976
GATS3i,1.2397383107120432
GATS3m,0.9876336752220487
GATS3p,1.1369230697089103
GATS3s,0.9245298981059414
GATS3v,1.1495672240268495
GATS4Z,1.095060345060345
GATS4c,1.032199010141044
GATS4d,0.9953412238730798
GATS4i,0.9604150909665198
GATS4m,1.0925562074232793
GATS4p,0.9823725876992785
GATS4s,1.0996633783645624
GATS4v,0.9748245011192952
GATS5Z,0.8138727134628774
GATS5c,0.7615246135638718
GATS5d,0.9634439852867717
GATS5i,0.9118496223217499
GATS5m,0.8179157915939326
GATS5p,0.9062165993485203
GATS5s,1.105790515741486
GATS5v,0.9525677183520628
GATS6Z,1.3962022367194782
GATS6c,0.9949881755301825
GATS6d,1.0211935237367464
GATS6i,1.1074491993344748
GATS6m,1.3878377019712587
GATS6p,1.1754644867165736
GATS6s,0.8488148276850569
GATS6v,1.0979107544149862
GATS7Z,1.2794353759700297
GATS7c,1.3292398625391035
GATS7d,0.9455582677381311
GATS7i,1.0573802072997784
GATS7m,1.275223186930328
GATS7p,1.0996334755187085
GATS7s,1.41846301369205
GATS7v,1.074243084978136
GATS8Z,0.686951561951562
GATS8c,1.1492700793030364
GATS8d,0.9078475195164945
GATS8i,0.941690626728778
GATS8m,0.691998087197035
GATS8p,0.8209109408585766
GATS8s,1.0689064507787078
GATS8v,0.8652716994771255
MATS1Z,0.03285363285363285
MATS1c,-0.5108954159507254
MATS1d,0.24532863258625032
MATS1i,-0.18424249272267748
MATS1m,0.03313558292368566
MATS1p,-0.02987010515157118
MATS1s,-0.03449241137922267
MATS1v,0.006541797057256058
MATS2Z,-0.0042267831741515955
MATS2c,0.07137127279958097
MATS2d,-0.1925936725470184
MATS2i,0.16395434828415165
MATS2m,-0.003651714619959381
MATS2p,0.06595180009446022
MATS2s,0.07523356053809568
MATS2v,0.021842114194435536
MATS3Z,-0.09162223447937734
MATS3c,-0.010889696190478247
MATS3d,-0.1340192586729982
MATS3i,-0.19812107638044674
MATS3m,-0.0938418194012982
MATS3p,-0.17348705916720678
MATS3s,-0.07229836654256158
MATS3v,-0.18627613718811473
MATS4Z,-0.056862056862056864
MATS4c,-0.12071893505495385
MATS4d,-0.025938050868798804
MATS4i,-0.0024641835236460232
MATS4m,-0.056048074036144924
MATS4p,-0.01492373979713626
MATS4s,-0.10287829673835973
MATS4v,-0.004065952202637426
MATS5Z,0.06747262484967403
MATS5c,0.1904816085345018
MATS5d,-0.028291176604150575
MATS5i,0.0840871620533201
MATS5m,0.06617923437629329
MATS5p,0.03805780067504047
MATS5s,-0.06165075786851387
MATS5v,0.011841444594258028
MATS6Z,-0.165290906670217
MATS6c,-0.07536029325841732
MATS6d,-0.0407393256280447
MATS6i,-0.15892923549054946
MATS6m,-0.16441589940868728
MATS6p,-0.14887473272073604
MATS6s,-0.008479311029175247
MATS6v,-0.10813238733196989
MATS7Z,-0.1848694521961849
MATS7c,-0.07466708193967009
MATS7d,0.03897314939250156
MATS7i,-0.06647674622232141
MATS7m,-0.18499970776894248
MATS7p,-0.14377443886269342
MATS7s,-0.18534609799598223
MATS7v,-0.1255745189297674
MATS8Z,0.11179361179361179
MATS8c,0.12104447691120805
MATS8d,0.10570385293376978
MATS8i,0.020161449628982513
MATS8m,0.11267887771789703
MATS8p,0.103928641481965
MATS8s,0.03118998314085313
MATS8v,0.10339997769961476
MAXaaN,4.591924970605525
MAXsCl,6.300166483456348
MINaaN,4.591924970605525
MINsCl,6.300166483456348
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.21055546620463
SpAD_D,368.7606882853743
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.361994623326624
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,825
TMWC10,134.3615392972136
TSRW10,63.154808406286634
VE1_Dt,5.223101454396468
VE2_Dt,0.18653933765701672
VE3_Dt,2.6827107909912704
VR1_Dt,174.67872546933026
VR2_Dt,6.238525909618938
VR3_Dt,6.19256784939756
Xc-3dv,0.9122914369868178
Xc-4dv,0.0
Xc-5dv,0.08917599025310399
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.3367701210266095
Xch-7d,0.470440244631822
Xp-0dv,16.516241449232687
Xp-1dv,9.910706762142093
Xp-2dv,7.574931088465099
Xp-3dv,5.430342800765756
Xp-4dv,3.674142894164635
Xp-5dv,2.704679099234526
Xp-6dv,1.4335510880087075
Xp-7dv,0.861377681970952
Xpc-4d,3.510146534452673
Xpc-5d,5.00911070111851
Xpc-6d,7.461108975161541
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,55
nFRing,0
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,6.894875818664752
AATS0dv,6.14624881291548
AATS0pe,6.065549999999998
AATS0se,7.50419794230769
AATS1dv,6.256565656565656
AATS1pe,6.430427272727273
AATS1se,7.680649418181816
AATS2dv,4.741520467836257
AATS2pe,6.321629473684209
AATS2se,7.664584042105261
AATS3dv,3.2716049382716044
AATS3pe,6.1147865079365085
AATS3se,7.526682174603175
AATS4dv,2.3636363636363638
AATS4pe,5.94776153846154
AATS4se,7.467431580419581
AATS5dv,2.81511839708561
AATS5pe,5.9931778688524595
AATS5se,7.468889754098361
AATS6dv,2.604406130268199
AATS6pe,6.00140948275862
AATS6se,7.504625206896552
AATS7dv,2.6820682068206825
AATS7pe,6.049667326732674
AATS7se,7.555585366336633
AATS8dv,2.898989898989899
AATS8pe,5.878268181818182
AATS8se,7.389002931818182
AATSC0Z,9.961538461538462
AATSC0c,0.012898254042378479
AATSC0d,0.5340236686390534
AATSC0i,1.5741447850674948
AATSC0m,47.14997280880178
AATSC0p,0.24266291019915975
AATSC0s,0.3834266090913765
AATSC0v,52.070057029249675
AATSC1Z,0.32727272727272727
AATSC1c,-0.006589658864019079
AATSC1d,0.1310112963959118
AATSC1i,-0.2900243591072386
AATSC1m,1.5623418338555752
AATSC1p,-0.007248366644035176
AATSC1s,-0.013225308334520156
AATSC1v,0.3406317458451006
AATSC2Z,-0.042105263157894736
AATSC2c,0.0009205648078968924
AATSC2d,-0.10284957957022729
AATSC2i,0.25808788234063706
AATSC2m,-0.1721782450365887
AATSC2p,0.01600405574379494
AATSC2s,0.028846549006992826
AATSC2v,1.137320131743642
AATSC3Z,-0.9126984126984127
AATSC3c,-0.00014045806790910956
AATSC3d,-0.07156945618484076
AATSC3i,-0.31187125919623904
AATSC3m,-4.424639233099697
AATSC3p,-0.04209887465940821
AATSC3s,-0.027721117526259813
AATSC3v,-9.69940908657347
AATSC4Z,-0.5664335664335665
AATSC4c,-0.0015570634920641835
AATSC4d,-0.013851533082302322
AATSC4i,-0.003878981643196631
AATSC4m,-2.642665166789942
AATSC4p,-0.0036214381302281024
AATSC4s,-0.03944627646748569
AATSC4v,-0.2117143630695341
AATSC5Z,0.6721311475409836
AATSC5c,0.0024568801772788928
AATSC5d,-0.015108157920263845
AATSC5i,0.13236536763735918
AATSC5m,3.1203491013495483
