DLiP-ID,T007HJ
ATS3s,273.8333333333333
ATS3v,18306.70951601522
ATS4Z,1461.0
ATS4d,270.0
ATS4i,16160.390875310886
ATS4m,5071.050867000001
ATS4p,130.62975140158397
ATS4s,264.02777777777777
ATS4v,17252.67518263469
ATS5Z,1252.0
ATS5d,248.0
ATS5i,16488.150250753875
ATS5m,4221.013721999999
ATS5p,121.82421649352699
ATS5s,252.80555555555554
ATS5v,15565.699445659593
ATS6Z,1185.0
ATS6d,220.0
ATS6i,15130.688069571019
ATS6m,4164.73677
ATS6p,103.80545578231904
ATS6s,233.9444444444445
ATS6v,13504.861908478208
ATS7Z,1091.0
ATS7d,190.0
ATS7i,12399.597263243873
ATS7m,3862.0490250000007
ATS7p,88.242086605829
ATS7s,228.38888888888894
ATS7v,12065.366811844966
ATS8Z,944.0
ATS8d,172.0
ATS8i,10428.430957493538
ATS8m,3288.519569999999
ATS8p,81.33609477218802
ATS8s,183.05555555555554
ATS8v,10992.161222109646
C1SP1,0
C1SP2,2
C1SP3,1
C2SP1,0
C2SP2,9
C2SP3,3
C3SP2,1
C3SP3,2
C4SP3,0
FCSP3,0.3684210526315789
GGI10,0.10193245587184982
JGI10,0.0072808897051321285
JGT10,0.4154276821707191
Kier1,18.781065088757398
Kier2,9.08734693877551
Kier3,6.046400951814396
MAXdO,10.727174172727752
MID_C,39.10004070259099
MID_N,3.9324945199260486
MID_O,5.430111705277682
MID_X,0.0
MID_h,9.36260622520373
MINdO,10.727174172727752
MPC10,69
MWC01,26.0
MWC02,4.812184355372417
MWC03,5.638354669333745
MWC04,6.499787040655854
MWC05,7.347943823148687
MWC06,8.217978203150732
MWC07,9.077608659522225
MWC08,9.95280138908905
MWC09,10.820198196234971
MWC10,11.69918094041618
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.3230000000000013
SRW02,3.970291913552122
SRW03,1.9459101490553132
SRW04,5.262690188904886
SRW05,3.9318256327243257
SRW06,6.7464121285733745
SRW07,5.860786223465865
SRW08,8.31996102188653
SRW09,7.753194269884341
SRW10,9.943813424007693
SaaCH,13.905771574926952
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.8899149537539284
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.7098098064421492
SdssS,0
SsCH3,1.852235473215544
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.02476795505881
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.315140232817311
VE1_D,4.821600914372898
VE2_A,0.13813084303405462
VE2_D,0.20090003809887078
VE3_A,2.073968662605993
VE3_D,2.4485747501815487
VR1_A,1331.0691754243778
VR1_D,136.02408827711028
VR2_A,55.46121564268241
VR2_D,5.667670344879595
VR3_A,8.06920652691868
VR3_D,5.788300727090747
WPath,1707
Xc-3d,1.490036822980945
Xc-4d,0.0
Xc-5d,0.06804138174397717
Xc-6d,0.0
Xp-0d,16.94094682093905
Xp-1d,11.652198343190413
Xp-2d,10.307799912358728
Xp-3d,7.706152651749822
Xp-4d,6.185640263812043
Xp-5d,4.810680260073673
Xp-6d,3.0310742368373984
Xp-7d,2.2258033747716053
ZMIC0,80.18048220794793
ZMIC1,41.31931203088385
ZMIC2,24.408319388136
ZMIC3,21.916630113744088
ZMIC4,21.916630113744088
ZMIC5,21.916630113744088
nAcid,1
nAtom,46
nBase,0
nRing,3
piPC1,3.5263605246161616
piPC2,4.04305126783455
piPC3,4.460144413937834
piPC4,4.93806460126142
piPC5,5.403240286474816
piPC6,5.38420832443587
piPC7,5.5747646898845575
piPC8,5.676111472731156
piPC9,5.901266279189834
AATS0Z,21.652173913043477
AATS0d,3.130434782608696
AATS0i,162.0894585493691
AATS0m,85.29712626086958
AATS0p,1.4591346936234344
AATS0s,4.194444444444445
AATS0v,214.4883519142211
AATS1Z,23.8125
AATS1d,3.7916666666666665
AATS1i,145.74127894917595
AATS1m,89.80729687500008
AATS1p,1.8009309684583343
AATS1s,3.0902777777777772
AATS1v,262.12449785949804
AATS2Z,19.049382716049383
AATS2d,3.3333333333333335
AATS2i,153.1354635513054
AATS2m,69.69344074074074
AATS2p,1.506767736740037
AATS2s,3.144718792866942
AATS2v,210.35821882108397
AATS3Z,15.262135922330097
AATS3d,2.854368932038835
AATS3i,159.2280788452207
AATS3m,53.9017448446602
AATS3p,1.3115884082648737
AATS3s,2.658576051779935
AATS3v,177.73504384480796
AATS4Z,14.323529411764707
AATS4d,2.6470588235294117
AATS4i,158.43520465991065
AATS4m,49.716184970588245
AATS4p,1.2806838372704312
AATS4s,2.588507625272331
AATS4v,169.1438743395558
AATS5Z,12.155339805825243
AATS5d,2.407766990291262
AATS5i,160.0791286480959
AATS5m,40.9807157475728
AATS5p,1.182759383432301
AATS5s,2.454422869471413
AATS5v,151.1232955889281
AATS6Z,12.741935483870968
AATS6d,2.3655913978494625
AATS6i,162.6955706405486
AATS6m,44.782115806451614
AATS6p,1.1161876965840758
AATS6s,2.5155316606929516
AATS6v,145.21356890836782
AATS7Z,14.355263157894736
AATS7d,2.5
AATS7i,163.15259556899832
AATS7m,50.8164345394737
AATS7p,1.1610800869188027
AATS7s,3.005116959064328
AATS7v,158.7548264716443
AATS8Z,14.523076923076923
AATS8d,2.646153846153846
AATS8i,160.43739934605443
AATS8m,50.59260876923076
AATS8p,1.2513245349567388
AATS8s,2.816239316239316
AATS8v,169.1101726478407
AMID_C,1.6291683626079578
AMID_N,0.16385393833025202
AMID_O,0.22625465438657008
AMID_X,0.0
AMID_h,0.39010859271682213
ATS0dv,316.0
ATS0pe,284.01149999999984
ATS0se,351.5344319999999
ATS1dv,307.0
ATS1pe,309.5970000000001
ATS1se,371.05037599999974
ATS2dv,373.0
ATS2pe,509.1457000000001
ATS2se,621.3170159999997
ATS3dv,328.0
ATS3pe,633.3225
ATS3se,785.807476
ATS4dv,284.0
ATS4pe,619.4466
ATS4se,770.123284
ATS5dv,255.0
ATS5pe,610.5415000000002
ATS5se,768.1243360000001
ATS6dv,286.0
ATS6pe,545.9076
ATS6se,689.9428720000002
ATS7dv,250.0
ATS7pe,466.07599999999985
ATS7se,583.593156
ATS8dv,214.0
ATS8pe,401.8100000000001
ATS8se,500.14296
ATSC0Z,337.82608695652186
ATSC0c,1.0542188128105296
ATSC0d,24.956521739130437
ATSC0i,66.36710896294281
ATSC0m,1607.703703304347
ATSC0p,10.564641088005917
ATSC0s,64.05314009661838
ATSC0v,2324.833995897763
ATSC1Z,10.355387523629489
ATSC1c,-0.5991974294777477
ATSC1d,7.001890359168241
ATSC1i,-3.392103382948554
ATSC1m,51.12017750850725
ATSC1p,0.13862421542052783
ATSC1s,-3.6895085066162574
ATSC1v,76.25370542923093
ATSC2Z,-17.737240075614366
ATSC2c,0.23032740706126867
ATSC2d,-6.206049149338374
ATSC2i,-6.3085439780684185
ATSC2m,-93.22220520982935
ATSC2p,-1.7004175053076271
ATSC2s,24.14676538542323
ATSC2v,-360.0166270790912
ATSC3Z,-74.91493383742909
ATSC3c,-0.21119796908335087
ATSC3d,-5.7069943289224945
ATSC3i,4.74204575428629
ATSC3m,-344.11479579017004
ATSC3p,0.8145360837647166
ATSC3s,-20.641934467548833
ATSC3v,-44.35723565862434
ATSC4Z,-109.4404536862004
ATSC4c,0.0764117972986001
ATSC4d,-9.773156899810964
ATSC4i,-9.055148429289154
ATSC4m,-527.71443137051
ATSC4p,-3.5823540076148053
ATSC4s,-13.720489392984666
ATSC4v,-832.4454042502691
ATSC5Z,-92.30623818525521
ATSC5c,-0.19950660255158947
ATSC5d,-0.22873345935727718
ATSC5i,-13.758896967498941
ATSC5m,-440.39501835538766
ATSC5p,-2.5987185405444575
ATSC5s,-16.282031085906315
ATSC5v,-628.687180448771
ATSC6Z,128.82986767485824
ATSC6c,0.38954632634746367
ATSC6d,3.8052930056710768
ATSC6i,-4.243733330893781
ATSC6m,604.8034686238183
ATSC6p,-0.027417229434303164
ATSC6s,16.626864104179795
ATSC6v,406.5533986496447
ATSC7Z,33.67863894139886
ATSC7c,-0.16274282701164264
ATSC7d,3.8109640831758047
ATSC7i,7.258419481729918
ATSC7m,172.48961919281663
ATSC7p,2.357341757210534
ATSC7s,-4.2001155219491695
ATSC7v,519.8019057782371
ATSC8Z,-70.23251417769376
ATSC8c,-0.3670920999713534
ATSC8d,-2.438563327032138
ATSC8i,2.2741691513082447
ATSC8m,-322.2522221474479
ATSC8p,0.8673815266159055
ATSC8s,-15.072673808023525
ATSC8v,-51.184591493220836
AXp-0d,0.7058727842057938
AXp-1d,0.4481614747380928
AXp-2d,0.2945085689245351
AXp-3d,0.1879549427256054
AXp-4d,0.12371280527624086
AXp-5d,0.08153695356057074
AXp-6d,0.05317674099714734
AXp-7d,0.03590005443180008
GATS1Z,0.8394666988416984
GATS1c,1.5029672729209462
GATS1d,0.9015679442508711
GATS1i,1.2382905641344168
GATS1m,0.8439570799170101
GATS1p,1.0936125306468945
GATS1s,0.7279518864544836
GATS1v,0.9927114126502452
GATS2Z,0.9496996996996994
GATS2c,0.8415435499322208
GATS2d,1.3579171506000773
GATS2i,1.1533863007721452
GATS2m,0.9556904170960389
GATS2p,1.1280812666163642
GATS2s,0.4495688463182239
GATS2v,1.0836484765907843
GATS3Z,1.071456685534355
GATS3c,1.0491934942635408
GATS3d,1.172913636209871
GATS3i,0.9869514183205879
GATS3m,1.0676276076645348
GATS3p,0.9497571488312754
GATS3s,1.0117509484307048
GATS3v,0.9800339084818953
GATS4Z,1.0937145128321595
GATS4c,0.8332256207136332
GATS4d,1.1137015781922526
GATS4i,1.0774631424379357
GATS4m,1.0976928990521704
GATS4p,1.1474384586624597
GATS4s,0.8515830534642393
GATS4v,1.1481147660048905
GATS5Z,1.08180267646287
GATS5c,0.8825191123121907
GATS5d,0.8578025100639356
GATS5i,1.0344205599682952
GATS5m,1.0841037817643158
GATS5p,1.1044956244614514
GATS5s,0.9942252999794239
GATS5v,1.1194197978486127
GATS6Z,0.788485490098393
GATS6c,0.7177974012877842
GATS6d,0.8143194335169157
GATS6i,0.9468889871290344
GATS6m,0.7929135573679302
GATS6p,0.9768375617450578
GATS6s,0.517358568373521
GATS6v,0.9120279666708981
GATS7Z,0.9771260922576708
GATS7c,1.2743863366854553
GATS7d,0.8541169998166146
GATS7i,0.8609434309317716
GATS7m,0.9672123907149092
GATS7p,0.8177906532990235
GATS7s,1.228549202924726
GATS7v,0.8164008167977747
GATS8Z,1.1558063558063552
GATS8c,1.4471805764133723
GATS8d,1.0125301527740551
GATS8i,0.9481728388206492
GATS8m,1.1466882080248169
GATS8p,0.9151032729822268
GATS8s,1.234401741632679
GATS8v,0.9726934739607979
MATS1Z,0.029375804375804362
MATS1c,-0.5446979914779598
MATS1d,0.26887340301974444
MATS1i,-0.04898157826653989
MATS1m,0.03047213862332277
MATS1p,0.012574795995246411
MATS1s,-0.055200712723433125
MATS1v,0.03143298309985079
MATS2Z,-0.02981711870600758
MATS2c,0.12407596718578645
MATS2d,-0.14122252333634444
MATS2i,-0.05398200960465786
MATS2m,-0.03292957857781478
MATS2p,-0.0914057744603743
MATS2s,0.2140875194021484
MATS2v,-0.08794343481898166
MATS3Z,-0.09903662330846791
MATS3c,-0.08947044194203765
MATS3d,-0.10212780352491456
MATS3i,0.031910488113963256
MATS3m,-0.09559120605873639
MATS3p,0.03443310507214293
MATS3s,-0.14392312384260694
MATS3v,-0.008521050367747406
MATS4Z,-0.14609735786206374
MATS4c,0.0326879219877162
MATS4d,-0.1766072282571565
MATS4i,-0.0615319011704973
MATS4m,-0.14803029981032262
MATS4p,-0.15292250836926197
MATS4s,-0.09660215998308211
MATS4v,-0.1614810156425783
MATS5Z,-0.12202771426072394
MATS5c,-0.08451759256075304
MATS5d,-0.004093230946179074
MATS5i,-0.09258728002482138
MATS5m,-0.12233676511986069
MATS5p,-0.10985633459713072
MATS5s,-0.11352428136374845
MATS5v,-0.1207711673330912
MATS6Z,0.1886245692697305
MATS6c,0.1827692939496723
MATS6d,0.07541868045408563
MATS6i,-0.03162787904506625
MATS6m,0.1860729076790199
MATS6p,-0.001283641360350942
MATS6s,0.12839402248178755
MATS6v,0.08649689772223357
MATS7Z,0.06034003928740767
MATS7c,-0.0934362356323147
MATS7d,0.09242618741976895
MATS7i,0.0661962524130677
MATS7m,0.06493834118944056
MATS7p,0.13505542728055778
MATS7s,-0.03968853331004559
MATS7v,0.1353287776788317
MATS8Z,-0.14712602712602707
MATS8c,-0.24642726178614782
MATS8d,-0.06915036183328871
MATS8i,0.024250144987792537
MATS8m,-0.14185164734134437
MATS8p,0.05810317919057196
MATS8s,-0.1665307164364408
MATS8v,-0.015580872327246567
MAXaaN,4.4608547728967585
MAXsOH,8.82765931092201
MAXssO,5.7754589999580075
MINaaN,4.4608547728967585
MINsOH,8.82765931092201
MINssO,5.7754589999580075
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,31.038087036470422
SpAD_D,295.18580679243905
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.5622430605376136
SssNH2,0
SsssAs,0
SsssCH,0.6837295324447751
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,548
TMWC10,124.06603727692386
TSRW10,77.73488495205444
VE1_Dt,4.836522985260395
VE2_Dt,0.20152179105251644
VE3_Dt,2.451664808440509
VR1_Dt,135.69151855027752
VR2_Dt,5.65381327292823
VR3_Dt,5.785852800769631
Xc-3dv,0.6691707612644476
Xc-4dv,0.0
Xc-5dv,0.039283710065919304
Xc-6dv,0.0
Xch-3d,0.23570226039551584
Xch-4d,0.30274943015462097
Xch-5d,0.3849001794597505
Xch-6d,0.7548792206719833
Xch-7d,0.8299228261311759
Xp-0dv,13.735503319380468
Xp-1dv,8.236988079717108
Xp-2dv,6.1317996888870505
Xp-3dv,4.121784478961897
Xp-4dv,2.7842171842148535
Xp-5dv,1.8036306769067678
Xp-6dv,0.970133606119063
Xp-7dv,0.6060248931955161
Xpc-4d,2.4724577295903005
Xpc-5d,3.569533872090202
Xpc-6d,4.463322202451129
n3Ring,1
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,48
nFRing,0
nHBAcc,4
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,6.248767950068896
AATS0dv,6.869565217391305
AATS0pe,6.1741630434782575
AATS0se,7.642052869565216
AATS1dv,6.395833333333333
AATS1pe,6.449937500000002
AATS1se,7.730216166666661
AATS2dv,4.604938271604938
AATS2pe,6.285749382716051
AATS2se,7.670580444444441
AATS3dv,3.1844660194174756
AATS3pe,6.14876213592233
AATS3se,7.629198796116504
AATS4dv,2.784313725490196
AATS4pe,6.073005882352941
AATS4se,7.550228274509804
AATS5dv,2.4757281553398056
AATS5pe,5.927587378640778
AATS5se,7.45751782524272
AATS6dv,3.075268817204301
AATS6pe,5.869974193548387
AATS6se,7.418740559139787
AATS7dv,3.289473684210526
AATS7pe,6.132578947368419
AATS7se,7.678857315789474
AATS8dv,3.292307692307692
AATS8pe,6.18169230769231
AATS8se,7.6945070769230774
AATSC0Z,7.344045368620041
AATSC0c,0.022917800278489775
AATSC0d,0.5425330812854443
AATSC0i,1.4427632383248437
AATSC0m,34.95008050661624
AATSC0p,0.22966611060882428
AATSC0s,1.3924595673177909
AATSC0v,50.53986947603833
AATSC1Z,0.21573724007561434
AATSC1c,-0.01248327978078641
AATSC1d,0.14587271581600503
AATSC1i,-0.07066882047809488
AATSC1m,1.065003698093901
AATSC1p,0.002888004487927663
AATSC1s,-0.07686476055450536
AATSC1v,1.5886188631089777
AATSC2Z,-0.21897827253844895
AATSC2c,0.0028435482353243047
AATSC2d,-0.07661789073257251
AATSC2i,-0.07788325898849899
AATSC2m,-1.1508914223435722
AATSC2p,-0.02099280870750157
AATSC2s,0.2981082146348547
AATSC2v,-4.4446497170258175
AATSC3Z,-0.7273294547323212
AATSC3c,-0.0020504657192558337
AATSC3d,-0.05540771193128635
AATSC3i,0.04603927916782806
AATSC3m,-3.340920347477379
AATSC3p,0.007908117318104046
AATSC3s,-0.20040713075290129
AATSC3v,-0.4306527733847023
AATSC4Z,-1.0729456243745137
AATSC4c,0.0007491352676333344
AATSC4d,-0.0958152637236369
AATSC4i,-0.08877596499303092
AATSC4m,-5.173670895789314
