DLiP-ID,I0011G
SZ,33.666666666666664
Si,65.02045593811887
Sm,31.178503038881026
Sp,36.05376646706587
Sv,33.30366863423571
nB,0
nC,20
nF,0
nH,30
nI,0
nN,4
nO,3
nP,0
nS,0
nX,0
ABC,20.32207778429229
AMW,6.56547001438598
IC0,1.5100800620916492
IC1,3.263109367921207
IC2,4.527563207254074
IC3,5.148336505240989
IC4,5.266843303524559
IC5,5.266843303524559
MID,53.3687681008288
Mpe,0.9596147230822154
Mse,0.999335556662961
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,103.44180000000004
SdO,37.63424991204226
SdS,0
Spe,54.69803921568628
SsF,0
SsI,0
Sse,56.96212672978878
StN,0
fMF,0.24561403508771928
nBr,0
nCl,0
AMID,1.976621040771437
BIC0,0.2516800103486082
BIC1,0.5438515613202012
BIC2,0.7545938678756791
BIC3,0.8580560842068315
BIC4,0.8778072172540932
BIC5,0.8778072172540932
CIC0,4.322809952073092
CIC1,2.5697806462435344
CIC2,1.3053268069106672
CIC3,0.6845535089237522
CIC4,0.5660467106401823
CIC5,0.5660467106401823
GGI1,5.5
GGI2,3.555555555555557
GGI3,1.6180555555555554
GGI4,1.6011111111111116
GGI5,1.1147222222222224
GGI6,0.6538775510204082
GGI7,0.42538265306122447
GGI8,0.3101851851851852
GGI9,0.1509336419753087
JGI1,0.19642857142857142
JGI2,0.09356725146198834
JGI3,0.04148860398860399
JGI4,0.04105413105413106
JGI5,0.027868055555555556
JGI6,0.016766091051805338
JGI7,0.013293207908163265
JGI8,0.011488340192043894
JGI9,0.007546682098765434
MIC0,14.203551460391687
MIC1,28.643877647365613
MIC2,34.06527042465591
MIC3,36.719475623609824
MIC4,37.364930476279675
MIC5,37.364930476279675
MPC2,38
MPC3,47
MPC4,55
MPC5,61
MPC6,59
MPC7,56
MPC8,58
MPC9,57
Mare,0.9738947368421053
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.12859115409420593
RPCG,0.09017247739485496
SIC0,0.25889054283974694
SIC1,0.5594326928841428
SIC2,0.7762126829511995
SIC3,0.8826390507516232
SIC4,0.9029560459282483
SIC5,0.9029560459282483
SaaN,0
SaaO,0
SaaS,0
Sare,55.512
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,86.074563539224
TIC1,185.9972339715088
TIC2,258.07110281348224
TIC3,293.45518079873636
TIC4,300.2100683008999
TIC5,300.2100683008999
Vabc,373.4022150883044
WPol,39
apol,60.20978999999997
bpol,34.98021
nRot,7
ABCGG,18.11987730178822
ATS0Z,1138.0
ATS0d,162.0
ATS0i,9484.730791174972
ATS0m,4468.452539000001
ATS0p,75.88599914547
ATS0s,268.72222222222223
ATS0v,11025.279391694306
ATS1Z,1276.0
ATS1d,204.0
ATS1i,8696.551410775603
ATS1m,4746.147152000001
ATS1p,98.01136126000003
ATS1s,171.19444444444443
ATS1v,14007.075610258491
ATS2Z,1869.0
ATS2d,331.0
ATS2i,16532.703589156983
ATS2m,6798.935669999999
ATS2p,148.020445027886
ATS2s,288.58333333333326
ATS2v,20343.35143362236
ATS3Z,2141.0
ATS3d,382.0
ATS3i,23658.663975310166
ATS3m,7528.657686999998
ATS3p,173.06209238062092
ATS3s,433.36111111111103
ATS3v,23098.37489831537
ATS4Z,2165.0
ATS4d,376.0
ATS4i,26066.733910163708
ATS4m,7548.093807
ATS4p,166.46045070396008
ATS4s,486.8888888888889
ATS4v,22782.48157202731
ATS5Z,2199.0
ATS5d,369.0
ATS5i,23887.894358842972
ATS5m,7712.998643999998
ATS5p,168.41126726092304
ATS5s,539.6111111111112
ATS5v,23174.29062672264
ATS6Z,2182.0
ATS6d,379.0
ATS6i,25177.590100385023
ATS6m,7535.270443000001
ATS6p,188.08506928177198
ATS6s,471.0833333333333
ATS6v,24807.87217822259
ATS7Z,1989.0
ATS7d,367.0
ATS7i,30099.104183938103
ATS7m,6540.408543999999
ATS7p,188.98956264160097
ATS7s,492.1944444444445
ATS7v,23860.505743870686
ATS8Z,1638.0
ATS8d,320.0
ATS8i,28506.03883658174
ATS8m,5408.587687
ATS8p,162.07169187088292
ATS8s,443.8888888888889
ATS8v,19908.521836901637
C1SP1,0
C1SP2,3
C1SP3,5
C2SP1,0
C2SP2,5
C2SP3,5
C3SP2,1
C3SP3,1
C4SP3,0
FCSP3,0.55
GGI10,0.11570247933884298
JGI10,0.007231404958677686
JGT10,0.45673233969830596
Kier1,23.28061224489796
Kier2,11.253462603878116
Kier3,6.779538252602988
MAXdO,13.024548567513934
MID_C,40.165208373630584
MID_N,7.904104991593565
MID_O,5.299454735604657
MID_X,0.0
MID_h,13.20355972719822
MINdO,11.96565472279321
MPC10,54
MWC01,28.0
MWC02,4.890349128221754
MWC03,5.713732805509369
MWC04,6.569481420414296
MWC05,7.417580402414544
MWC06,8.278174290943738
MWC07,9.135940049399933
MWC08,10.000750370156338
MWC09,10.864082209966808
MWC10,11.732342079876805
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,3
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,0.7818000000000027
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.342334251964811
SRW05,2.3978952727983707
SRW06,6.818924065275521
SRW07,4.59511985013459
SRW08,8.374938143835367
SRW09,6.6052979209482015
SRW10,9.975203380077728
SaaCH,9.638932418606911
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.005534419384528
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.756096472695533
SdssS,0
SsCH3,5.307587578049789
SsNH2,5.607272891526104
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.635773517357663
SssPH,0
SssSe,0
SsssB,0
SsssN,1.5897392290249435
SsssP,0
VE1_A,4.090382610954937
VE1_D,5.113577405987591
VE2_A,0.15149565225759026
VE2_D,0.1893917557773182
VE3_A,2.4018902866004037
VE3_D,2.6251510117342174
VR1_A,338.45523485308786
VR1_D,157.92429463972599
VR2_A,12.535379068632883
VR2_D,5.849047949619481
VR3_A,6.8176436109839695
VR3_D,6.055367543359402
WPath,1983
Xc-3d,1.9428937128833683
Xc-4d,0.0
Xc-5d,0.6807004645676407
Xc-6d,0.0
Xp-0d,19.97432701575865
Xp-1d,12.807438208038285
Xp-2d,11.541274262179197
Xp-3d,9.099780559964602
Xp-4d,6.678114043241769
Xp-5d,4.939489958136351
Xp-6d,3.038771006981507
Xp-7d,1.7501483741710748
ZMIC0,91.13758851790703
ZMIC1,48.737056637228434
ZMIC2,32.83675194694985
ZMIC3,25.39100015711429
ZMIC4,23.95137002018211
ZMIC5,23.95137002018211
nAcid,0
nAtom,57
nBase,1
nRing,2
piPC1,3.5553480614894135
piPC2,3.979681653901961
piPC3,4.327438444389479
piPC4,4.611400735738727
piPC5,4.926800684016955
piPC6,4.687326044001324
piPC7,4.7145849719739585
piPC8,4.902028775124582
piPC9,5.053455291279184
AATS0Z,19.964912280701753
AATS0d,2.8421052631578947
AATS0i,166.39878581008722
AATS0m,78.39390419298248
AATS0p,1.3313333183415788
AATS0s,4.714424951267056
AATS0v,193.425954240251
AATS1Z,22.0
AATS1d,3.5172413793103448
AATS1i,149.9405415650966
AATS1m,81.83012331034485
AATS1p,1.6898510562068971
AATS1s,2.951628352490421
AATS1v,241.5013036251464
AATS2Z,17.8
AATS2d,3.1523809523809523
AATS2i,157.45431989673318
AATS2m,64.75176828571428
AATS2p,1.409718524075105
AATS2s,2.7484126984126975
AATS2v,193.74620412973675
AATS3Z,14.76551724137931
AATS3d,2.6344827586206896
AATS3i,163.16319982972527
AATS3m,51.92177715172412
AATS3p,1.1935316715904891
AATS3s,2.988697318007662
AATS3v,159.2991372297612
AATS4Z,13.96774193548387
AATS4d,2.425806451612903
AATS4i,168.17247683976586
AATS4m,48.6973794
AATS4p,1.0739383916384522
AATS4s,3.1412186379928317
AATS4v,146.98375207759557
AATS5Z,15.270833333333334
AATS5d,2.5625
AATS5i,165.88815526974287
AATS5m,53.56249058333332
AATS5p,1.1695226893119655
AATS5s,3.74729938271605
AATS5v,160.932573796685
AATS6Z,13.987179487179487
AATS6d,2.4294871794871793
AATS6i,161.39480833580143
AATS6m,48.30301566025642
AATS6p,1.2056735210369998
AATS6s,3.019764957264957
AATS6v,159.02482165527303
AATS7Z,10.988950276243093
AATS7d,2.027624309392265
AATS7i,166.29339328142598
AATS7m,36.13485383425414
AATS7p,1.0441412300640938
AATS7s,2.7193063228974834
AATS7v,131.8259985849209
AATS8Z,9.75
AATS8d,1.9047619047619047
AATS8i,169.67880259870086
AATS8m,32.19397432738096
AATS8p,0.9647124516123983
AATS8s,2.6421957671957674
AATS8v,118.50310617203355
AMID_C,1.4876003101344661
AMID_N,0.29274462931828016
AMID_O,0.196276101318691
AMID_X,0.0
AMID_h,0.4890207306369711
ATS0dv,338.0
ATS0pe,347.71720000000005
ATS0se,433.22593199999994
ATS1dv,314.0
ATS1pe,371.48650000000004
ATS1se,446.63003999999984
ATS2dv,429.0
ATS2pe,652.1492999999999
ATS2se,799.3645839999996
ATS3dv,451.0
ATS3pe,892.2911000000004
ATS3se,1107.9537719999998
ATS4dv,440.0
ATS4pe,965.6374999999998
ATS4se,1205.807772
ATS5dv,455.0
ATS5pe,914.9589000000002
ATS5se,1133.19696
ATS6dv,373.0
ATS6pe,955.3414
ATS6se,1189.262772
ATS7dv,319.0
ATS7pe,1079.0519999999997
ATS7se,1363.582016
ATS8dv,285.0
ATS8pe,974.1312
ATS8se,1246.2234039999998
ATSC0Z,422.140350877193
ATSC0c,1.045312388330549
ATSC0d,32.24561403508772
ATSC0i,80.46082254294186
ATSC0m,2008.1189385614034
ATSC0p,12.285669113117368
ATSC0s,107.03801169590646
ATSC0v,2784.276914396418
ATSC1Z,5.681748230224712
ATSC1c,-0.680747929516964
ATSC1d,11.644813788858116
ATSC1i,-8.368079727416998
ATSC1m,28.640772270852093
ATSC1p,-0.13449200785346316
ATSC1s,-6.740920283164048
ATSC1v,31.223350373836727
ATSC2Z,40.74145891043402
ATSC2c,-0.022696607500426937
ATSC2d,-4.820867959372116
ATSC2i,-14.548271724869602
ATSC2m,182.5727263342563
ATSC2p,-1.2887026995533633
ATSC2s,10.141966759002768
ATSC2v,-145.82765070850783
ATSC3Z,-14.164050477069846
ATSC3c,0.765846381876101
ATSC3d,-3.0809479839950757
ATSC3i,-6.586015889497906
ATSC3m,-84.94901442813193
ATSC3p,-3.650260792665288
ATSC3s,2.8384887657740836
ATSC3v,-666.8798703372609
ATSC4Z,-16.960603262542318
ATSC4c,-0.8516565723773639
ATSC4d,-1.4047399199753772
ATSC4i,-3.6650754025772168
ATSC4m,-60.90000917574654
ATSC4p,1.2898580024396127
ATSC4s,-50.00492459218221
ATSC4v,389.11928110503777
ATSC5Z,-89.21421975992615
ATSC5c,0.0759069170489059
ATSC5d,-12.322253000923363
ATSC5i,19.541351782890914
ATSC5m,-415.7411632253005
ATSC5p,2.0791451511722787
ATSC5s,17.55016928285627
ATSC5v,4.367686389961117
ATSC6Z,-136.24376731301945
ATSC6c,0.5926561353712803
ATSC6d,-14.233610341643583
ATSC6i,-12.177040555329194
ATSC6m,-655.9035864136657
ATSC6p,-4.195736519212903
ATSC6s,-7.675669436749769
ATSC6v,-1073.1730930441663
ATSC7Z,-167.6562019082795
ATSC7c,-0.556338727272581
ATSC7d,2.009541397353033
ATSC7i,-18.27450690548987
ATSC7m,-790.7849454844567
ATSC7p,-3.1921889371925722
ATSC7s,-41.124115112342245
ATSC7v,-835.9992097383434
ATSC8Z,97.72668513388736
ATSC8c,0.01886881581830477
ATSC8d,3.8725761772853207
ATSC8i,23.650638940465488
ATSC8m,474.30278688919725
ATSC8p,4.853884319189704
ATSC8s,14.887965527854723
ATSC8v,977.8900564909464
AXp-0d,0.7397898894725426
AXp-1d,0.4574085074299387
AXp-2d,0.3037177437415578
AXp-3d,0.1936123523396724
AXp-4d,0.12142025533166853
AXp-5d,0.08097524521535002
AXp-6d,0.05150459333866961
AXp-7d,0.031252649538769196
GATS1Z,0.9308883086509278
GATS1c,1.7683239785192635
GATS1d,1.0030768076244794
GATS1i,1.4883443283560176
GATS1m,0.9383417816041584
GATS1p,1.2486667039359076
GATS1s,0.621901030799649
GATS1v,1.1369019983024158
GATS2Z,0.9020696533953952
GATS2c,1.1180807281655267
GATS2d,1.4968443960826987
GATS2i,1.3081181728976994
GATS2m,0.9103438499064292
GATS2p,1.1657979443089779
GATS2s,0.5431784449240126
GATS2v,1.0954606466900954
GATS3Z,1.008195494971324
GATS3c,0.9588555400818817
GATS3d,1.2456117969306968
GATS3i,1.1029494781799396
GATS3m,1.0114744462675074
GATS3p,1.1216572283314763
GATS3s,0.9472840600488128
GATS3v,1.0869526211319605
GATS4Z,1.0822268280061456
GATS4c,1.7236632748101812
GATS4d,1.1092281231352452
GATS4i,0.9913845735971705
GATS4m,1.070932745598192
GATS4p,0.8682496643357571
GATS4s,1.6335268153367455
GATS4v,0.8646627652517775
GATS5Z,1.159830160973042
GATS5c,1.4038393211479774
GATS5d,1.3748639825897715
GATS5i,0.9371715600811082
GATS5m,1.1501951701925697
GATS5p,0.8792994335127501
GATS5s,1.4956106603776445
GATS5v,0.9356190264455613
GATS6Z,1.1110049039980052
GATS6c,0.8503727498271235
GATS6d,1.3136352222315226
GATS6i,1.103300692813348
GATS6m,1.1120406963261686
GATS6p,1.1622292343731855
GATS6s,1.1587065105244687
GATS6v,1.1521198633122631
GATS7Z,1.118425650862344
GATS7c,1.0976870570294197
GATS7d,0.8875248739020914
GATS7i,1.0130523304820345
GATS7m,1.1157437930101255
GATS7p,1.0367276910968535
GATS7s,1.2327536909509347
GATS7v,1.0561351145871019
GATS8Z,0.8985952954866595
GATS8c,0.7943278418326671
GATS8d,0.7287812840043526
GATS8i,0.7592793928109061
GATS8m,0.896160227253544
GATS8p,0.7767921570464726
GATS8s,0.925337594813378
GATS8v,0.822076989351477
MATS1Z,0.013227323666734564
MATS1c,-0.6400104922872828
MATS1d,0.3549022550748566
MATS1i,-0.10220877976170775
MATS1m,0.014016583037931674
MATS1p,-0.010758321660375084
MATS1s,-0.06189107415860727
MATS1v,0.011020820733757219
MATS2Z,0.052392034862320004
MATS2c,-0.01178692191710217
MATS2d,-0.08115964557749109
MATS2i,-0.09815501473225818
MATS2m,0.04935509878336962
MATS2p,-0.056942886791968454
MATS2s,0.051436298287993294
MATS2v,-0.028432366552287144
MATS3Z,-0.013189776984170185
MATS3c,0.2880065872422127
MATS3d,-0.03755956624516904
MATS3i,-0.03217697103679878
MATS3m,-0.016629368837713158
MATS3p,-0.11679706587334637
MATS3s,0.010424518393410714
MATS3v,-0.09415470683244419
MATS4Z,-0.014775003284525724
MATS4c,-0.2996136272658181
MATS4d,-0.016020218329881708
MATS4i,-0.016751033355627862
MATS4m,-0.011152470511193146
MATS4p,0.038608794844560555
MATS4s,-0.17179791984082013
MATS4v,0.05139412564453188
MATS5Z,-0.08365455212922177
MATS5c,0.028744027463897173
MATS5d,-0.151262694958288
MATS5i,0.09613521425203878
MATS5m,-0.08194943401173253
MATS5p,0.06698820781308942
MATS5s,0.06490163538849583
MATS5v,0.0006209424981235143
MATS6Z,-0.11792612673669947
MATS6c,0.20716049718286805
MATS6d,-0.1612852598978823
MATS6i,-0.05529776031629843
MATS6m,-0.11934406625477824
MATS6p,-0.12478421486143973
MATS6s,-0.02620164071184367
MATS6v,-0.14083402976749734
MATS7Z,-0.12507169554158207
MATS7c,-0.1676059670078968
MATS7d,0.01962558389794337
MATS7i,-0.07152493637831817
MATS7m,-0.12401243690377088
MATS7p,-0.08182500765040243
MATS7s,-0.12099148684994727
MATS7v,-0.09455613700054187
MATS8Z,0.07854560243181305
MATS8c,0.006124408094754829
MATS8d,0.04074692989274058
MATS8i,0.09972957860263967
MATS8m,0.08013676717410508
MATS8p,0.1340467167993452
MATS8s,0.047191403673770414
MATS8v,0.11916347996634279
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,4
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.600660762887486
SpAD_D,304.8032352844921
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.325790170611148
SssNH2,0
SsssAs,0
SsssCH,-1.9887836639078125
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,540
TMWC10,129.6024327569036
TSRW10,75.15276415286912
VE1_Dt,5.111883642429361
VE2_Dt,0.18932902379368002
VE3_Dt,2.6248197281733683
VR1_Dt,156.39611257822025
VR2_Dt,5.7924486140081575
VR3_Dt,6.04564374517461
Xc-3dv,1.0543144072333774
Xc-4dv,0.0
Xc-5dv,0.2049938748680667
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.2381448361039201
Xch-7d,0.334931489700965
Xp-0dv,16.273888283534
Xp-1dv,9.489862575997941
Xp-2dv,7.41201230943283
Xp-3dv,4.79213941004012
Xp-4dv,3.1828400480980754
Xp-5dv,1.9629648606162435
Xp-6dv,1.1666411277258224
Xp-7dv,0.6034085004268794
Xpc-4d,4.5558679184685165
Xpc-5d,5.830579973761372
Xpc-6d,8.729546689219745
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,58
nFRing,0
nHBAcc,4
nHBDon,3
nHRing,1
nSpiro,0
naRing,1
piPC10,5.020585624949423
AATS0dv,5.9298245614035086
AATS0pe,6.100301754385966
AATS0se,7.60045494736842
AATS1dv,5.413793103448276
AATS1pe,6.404939655172415
AATS1se,7.70051793103448
AATS2dv,4.085714285714285
AATS2pe,6.210945714285714
AATS2se,7.612996038095234
AATS3dv,3.110344827586207
AATS3pe,6.153731724137933
AATS3se,7.641060496551723
AATS4dv,2.838709677419355
AATS4pe,6.229919354838708
AATS4se,7.779404980645162
AATS5dv,3.1597222222222223
AATS5pe,6.3538812500000015
AATS5se,7.869423333333334
AATS6dv,2.391025641025641
AATS6pe,6.123983333333333
AATS6se,7.623479307692308
AATS7dv,1.7624309392265194
AATS7pe,5.961613259668506
AATS7se,7.533602298342542
AATS8dv,1.6964285714285714
AATS8pe,5.7984
AATS8se,7.417996452380952
AATSC0Z,7.405971068020929
AATSC0c,0.01833881383036051
AATSC0d,0.5657125269313635
AATSC0i,1.4115933779463483
AATSC0m,35.230156816866725
AATSC0p,0.21553805461609418
AATSC0s,1.8778598543141485
AATSC0v,48.846963410463474
AATSC1Z,0.09796117638318469
AATSC1c,-0.01173703326753386
AATSC1d,0.20077265153203647
AATSC1i,-0.1442772366796034
AATSC1m,0.49380641846296713
AATSC1p,-0.0023188277216114337
AATSC1s,-0.11622276350282841
AATSC1v,0.538333627135116
AATSC2Z,0.3880138943850859
AATSC2c,-0.00021615816667073273
AATSC2d,-0.04591302818449634
AATSC2i,-0.13855496880828191
AATSC2m,1.7387878698500598
AATSC2p,-0.012273359043365364
AATSC2s,0.09659015960955017
AATSC2v,-1.3888347686524556
AATSC3Z,-0.09768310673841274
AATSC3c,0.005281699185352421
AATSC3d,-0.02124791713100052
AATSC3i,-0.045420799237916594
AATSC3m,-0.5858552719181512
AATSC3p,-0.02517421236320888
AATSC3s,0.019575784591545405
AATSC3v,-4.599171519567316
AATSC4Z,-0.10942324685511172
AATSC4c,-0.005494558531466864
AATSC4d,-0.00906283819338953
AATSC4i,-0.023645647758562687
AATSC4m,-0.39290328500481636
AATSC4p,0.008321664531868469
AATSC4s,-0.32261241672375623
AATSC4v,2.5104469748712113
AATSC5Z,-0.619543192777265
AATSC5c,0.0005271313683951798
AATSC5d,-0.08557120139530112
