DLiP-ID,C0005A
DLiP-Mol-ID,30299
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C8H20NO4P/c1-3-12-8(13-4-2)14(10,11)7-5-6-9/h8H,3-7,9H2,1-2H3,(H,10,11)"
Standard Inchi Key(RDKit),QIIVUOWTHWIXFO-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCOC(OCC)P(=O)(O)CCCN
SMILES(SDF),
MW(SDF),
MW(RDKit),225.225
MW Monoisotopic(RDKit),225.11299475
MolLogP(RDKit),0.9622
XLogP(SDF),
XLogP(CDK),-0.523
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),81.78
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),0
Aromatic Rings(RDKit),0
nAtoms(SDF),
Heavy Atoms(RDKit),14
QED Weighted(RDKit),0.47470094303446
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,907.09555021815
qed,0.47470094303445964
Chi0,11.02709773749546
Chi1,6.580045449675456
TPSA,81.78
Chi0n,8.809406506703496
Chi0v,9.703833697703411
Chi1n,4.82821748441667
Chi1v,6.742219167614779
Chi2n,2.8391864352194434
Chi2v,5.219284960506365
Chi3n,1.6305302605933119
Chi3v,3.5445102976734972
Chi4n,0.9894443101004867
Chi4v,2.599942358460614
MolMR,55.40370000000003
MolWt,225.22499999999997
fr_SH,0
Kappa1,14.069999999999999
Kappa2,7.373240063985775
Kappa3,5.076161952798515
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,182.180092704301
MolLogP,0.9621999999999999
NOCount,5
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,4.2094488947220245
SMR_VSA1,18.932185795283903
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,5.733667477162185
SMR_VSA5,26.29941115618438
SMR_VSA6,25.920430362406332
SMR_VSA7,0.0
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,85.03133089504891
NHOHCount,3
PEOE_VSA1,20.10080498751476
PEOE_VSA2,4.565048284931329
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,26.813052428219834
PEOE_VSA8,19.375673956493756
PEOE_VSA9,0.0
RingCount,0
SMR_VSA10,7.368827530443599
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,225.11299474999998
NumHDonors,2
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,6.031115133877124
PEOE_VSA13,7.368827530443599
PEOE_VSA14,0.0
SlogP_VSA1,5.733667477162185
SlogP_VSA2,36.84495709903593
SlogP_VSA3,14.038774192531427
SlogP_VSA4,0.0
SlogP_VSA5,20.268296022307258
SlogP_VSA6,0.0
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,0
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
