DLiP-ID,T0010M
SaaN,4.168761872911543
SaaO,0
SaaS,0
Sare,61.09600000000002
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.868951420686631
SsSH,0
SssO,10.917715038428206
SssS,0
StCH,0
StsC,0
TIC0,92.56263039352288
TIC1,229.6183713776523
TIC2,303.186002792949
TIC3,336.40528374182276
TIC4,342.4052837418227
TIC5,342.4052837418227
Vabc,430.36583172865477
WPol,57
apol,69.97020399999998
bpol,35.007796000000006
nRot,8
ABCGG,20.214563962387064
ATS0Z,1418.0
ATS0d,204.0
ATS0i,9950.878425741474
ATS0m,5595.813162000002
ATS0p,93.38548133577197
ATS0s,287.78472222222223
ATS0v,13873.883422563104
ATS1Z,1611.0
ATS1d,261.0
ATS1i,9388.701509802857
ATS1m,6113.997713000003
ATS1p,119.45517234600005
ATS1s,210.36111111111111
ATS1v,17566.719315701095
ATS2Z,2341.0
ATS2d,414.0
ATS2i,16919.28758763314
ATS2m,8688.156187000006
ATS2p,180.65818537079207
ATS2s,357.20833333333326
ATS2v,25857.47089328217
ATS3Z,2749.0
ATS3d,499.0
ATS3i,23397.28054930923
ATS3m,9998.315024999996
ATS3p,222.34364121128195
ATS3s,444.3750000000001
ATS3v,30945.841005829334
ATS4Z,2880.0
ATS4d,497.0
ATS4i,27282.361155089548
ATS4m,10262.018816000005
ATS4p,232.745113394678
ATS4s,540.5694444444446
ATS4v,32089.11290284959
ATS5Z,2963.0
ATS5d,490.0
ATS5i,30313.363717398108
ATS5m,10565.209548000006
ATS5p,232.83584384026207
ATS5s,662.9444444444442
ATS5v,31838.49214466596
ATS6Z,2590.0
ATS6d,459.0
ATS6i,28821.854246652016
ATS6m,9079.822828
ATS6p,218.073179880262
ATS6s,530.5277777777778
ATS6v,29278.94221078162
ATS7Z,2292.0
ATS7d,407.0
ATS7i,26817.41527897831
ATS7m,8005.231046000003
ATS7p,190.47017389565804
ATS7s,508.611111111111
ATS7v,25649.68008471983
ATS8Z,2084.0
ATS8d,357.0
ATS8i,22898.735381830214
ATS8m,7354.827439000001
ATS8p,166.7406456688661
ATS8s,477.9722222222221
ATS8v,22743.41723322341
C1SP1,0
C1SP2,4
C1SP3,2
C2SP1,0
C2SP2,11
C2SP3,4
C3SP2,4
C3SP3,0
C4SP3,1
FCSP3,0.2962962962962963
GGI10,0.23926129986736047
JGI10,0.007476915620855015
JGT10,0.4166145841902294
Kier1,27.04601899196494
Kier2,12.9919261822376
Kier3,6.6675068262969965
MAXdO,13.463574154084753
MID_C,56.28954307656625
MID_N,4.0407532740197905
MID_O,9.128423460457384
MID_X,0.0
MID_h,13.169176734477176
MINdO,12.066626674825628
MPC10,122
MWC01,37.0
MWC02,5.176149732573829
MWC03,6.0330862217988015
MWC04,6.912742820493176
MWC05,7.791109510610028
MWC06,8.67709870892586
MWC07,9.562615651570228
MWC08,10.45152225208439
MWC09,11.340296780147174
MWC10,12.230945729639458
NaaCH,12
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.6175000000000015
SRW02,4.31748811353631
SRW03,0.0
SRW04,5.631211781821365
SRW05,0.0
SRW06,7.164720378771857
SRW07,0.0
SRW08,8.794673401383422
SRW09,0.0
SRW10,10.47432584620829
SaaCH,22.344389240751937
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.282735516110094
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.3774135815049402
SdssS,0
SsCH3,1.6290225590951688
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.7967163451060455
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.208765824852621
VE1_D,5.7489382150410995
VE2_A,0.12378723014272416
VE2_D,0.1690864180894441
VE3_A,2.660944883096937
VE3_D,2.9727906111262183
VR1_A,818.8039289477523
VR1_D,229.72127613794453
VR2_A,24.082468498463303
VR2_D,6.75650812170425
VR3_A,7.931620083819516
VR3_D,6.660642162791466
WPath,3707
Xc-3d,2.0463793495728857
Xc-4d,0.08333333333333333
Xc-5d,0.7614980832837144
Xc-6d,0.10059223176554563
Xp-0d,23.9680445584345
Xp-1d,16.53084241516182
Xp-2d,14.402751172022434
Xp-3d,12.408476232587722
Xp-4d,10.1643929190618
Xp-5d,8.439537444119695
Xp-6d,5.149610604267567
Xp-7d,3.742569241544836
ZMIC0,113.06566960338816
ZMIC1,57.0184369501612
ZMIC2,32.29080897144488
ZMIC3,27.092248523740217
ZMIC4,26.709584364670523
ZMIC5,26.709584364670523
nAcid,1
nAtom,62
nBase,0
nRing,4
piPC1,3.8918202981106265
piPC2,4.42484663185681
piPC3,4.954064942607862
piPC4,5.456922396724675
piPC5,5.964382363014364
piPC6,6.041890277770932
piPC7,6.411048266901852
piPC8,6.685041322878689
piPC9,6.89416332546267
AATS0Z,22.870967741935484
AATS0d,3.2903225806451615
AATS0i,160.4980391248625
AATS0m,90.25505100000004
AATS0p,1.506217440899548
AATS0s,4.641689068100359
AATS0v,223.77231326714684
AATS1Z,24.784615384615385
AATS1d,4.015384615384615
AATS1i,144.44156168927472
AATS1m,94.06150327692313
AATS1p,1.8377718822461546
AATS1s,3.2363247863247864
AATS1v,270.25722024155533
AATS2Z,20.901785714285715
AATS2d,3.6964285714285716
AATS2i,151.06506774672448
AATS2m,77.57282309821434
AATS2p,1.6130195122392148
AATS2s,3.189360119047618
AATS2v,230.87027583287653
AATS3Z,18.085526315789473
AATS3d,3.2828947368421053
AATS3i,153.92947729808705
AATS3m,65.7783883223684
AATS3p,1.4627871132321182
AATS3s,2.923519736842106
AATS3v,203.5910592488772
AATS4Z,16.551724137931036
AATS4d,2.8563218390804597
AATS4i,156.79517905223878
AATS4m,58.977119632183935
AATS4p,1.3376155942222874
AATS4s,3.1067209450830147
AATS4v,184.4201890968367
AATS5Z,15.76063829787234
AATS5d,2.606382978723404
AATS5i,161.24129636913887
AATS5m,56.19792312765961
AATS5p,1.2384885310652238
AATS5s,3.5263002364066183
AATS5v,169.35368162056363
AATS6Z,14.38888888888889
AATS6d,2.55
AATS6i,160.12141248140009
AATS6m,50.443460155555556
AATS6p,1.2115176660014555
AATS6s,2.947376543209877
AATS6v,162.6607900598979
AATS7Z,13.80722891566265
AATS7d,2.4518072289156625
AATS7i,161.55069445167658
AATS7m,48.224283409638566
AATS7p,1.147410686118422
AATS7s,3.06392235609103
AATS7v,154.51614508867365
AATS8Z,14.78014184397163
AATS8d,2.5319148936170213
AATS8i,162.40237859454052
AATS8m,52.16189673049646
AATS8p,1.182557770701178
AATS8s,3.3898739164696603
AATS8v,161.30083144130077
AMID_C,1.6555747963695955
AMID_N,0.11884568452999383
AMID_O,0.26848304295462894
AMID_X,0.0
AMID_h,0.3873287274846228
ATS0dv,476.0
ATS0pe,388.7386999999999
ATS0se,478.8727759999998
ATS1dv,453.0
ATS1pe,421.593
ATS1se,504.1819479999997
ATS2dv,619.0
ATS2pe,716.0376999999999
ATS2se,869.0531
ATS3dv,666.0
ATS3pe,948.6907000000002
ATS3se,1164.040548
ATS4dv,680.0
ATS4pe,1086.3899999999999
ATS4se,1339.4034319999994
ATS5dv,745.0
ATS5pe,1169.9980999999998
ATS5se,1450.87832
ATS6dv,592.0
ATS6pe,1097.5576000000003
ATS6se,1369.1973039999998
ATS7dv,522.0
ATS7pe,1011.9074999999999
ATS7se,1268.4400400000004
ATS8dv,536.0
ATS8pe,877.2029
ATS8se,1094.5738119999999
ATSC0Z,457.74193548387086
ATSC0c,1.3936193940211352
ATSC0d,36.19354838709677
ATSC0i,89.02708202782486
ATSC0m,2175.0408894193542
ATSC0p,14.420490242197548
ATSC0s,98.7837141577061
ATSC0v,3121.01986411312
ATSC1Z,16.367325702393313
ATSC1c,-0.6903740333902796
ATSC1d,14.119667013527566
ATSC1i,-4.187702320323608
ATSC1m,79.44812941519305
ATSC1p,-0.013697539536716152
ATSC1s,-4.9960309717886435
ATSC1v,86.32416625387881
ATSC2Z,-25.11446409989595
ATSC2c,-0.06639052103511763
ATSC2d,-5.09157127991676
ATSC2i,11.121868188113691
ATSC2m,-114.5913046285115
ATSC2p,1.6981831055673342
ATSC2s,14.210154353104409
ATSC2v,112.06706793317667
ATSC3Z,-60.173777315296576
ATSC3c,0.30921463724201265
ATSC3d,-15.82934443288242
ATSC3i,-8.598639156588007
ATSC3m,-286.862722382934
ATSC3p,-1.4253078001199229
ATSC3s,-11.665203347207768
ATSC3v,-409.2006224287017
ATSC4Z,-166.9531737773153
ATSC4c,-0.6041804625659893
ATSC4d,-12.575442247658692
ATSC4i,-42.299333066247776
ATSC4m,-794.8373280478663
ATSC4p,-5.931184056130473
ATSC4s,-36.97040120245112
ATSC4v,-1236.7103259271553
ATSC5Z,14.81477627471384
ATSC5c,0.5331637237831064
ATSC5d,-3.0707596253902154
ATSC5i,17.559931968353993
ATSC5m,56.77514711550472
ATSC5p,-0.01720202195159934
ATSC5s,47.33123771534282
ATSC5v,-94.45257245460786
ATSC6Z,-45.250780437044746
ATSC6c,-0.09997153854958397
ATSC6d,-3.078043704474504
ATSC6i,-13.40136533036981
ATSC6m,-220.23452547554643
ATSC6p,-3.542214943316045
ATSC6s,-10.970975690831306
ATSC6v,-527.4025752323709
ATSC7Z,10.561914672216464
ATSC7c,-0.2829044547099384
ATSC7d,4.094693028095737
ATSC7i,-9.999272942958807
ATSC7m,59.557918715920586
ATSC7p,-0.3386396157741469
ATSC7s,-34.97153933980807
ATSC7v,140.7443637123394
ATSC8Z,5.683662851196669
ATSC8c,0.23090212981688707
ATSC8d,3.2372528616024994
ATSC8i,27.319834690958572
ATSC8m,38.7316482559832
ATSC8p,4.667012783591896
ATSC8s,-11.018428792345931
ATSC8v,575.6447979957252
AXp-0d,0.7049424870127794
AXp-1d,0.44677952473410326
AXp-2d,0.2824068857259301
AXp-3d,0.1798329888780829
AXp-4d,0.11683210251795173
AXp-5d,0.07814386522333051
AXp-6d,0.04904391051683397
AXp-7d,0.03198777129525501
GATS1Z,0.7862508809020439
GATS1c,1.420303283076085
GATS1d,0.8167626491155904
GATS1i,1.1848400932878915
GATS1m,0.7914610134692602
GATS1p,1.0720533146909297
GATS1s,0.6636920505671362
GATS1v,0.9588435277300285
GATS2Z,0.9280806402899429
GATS2c,1.0378800376810298
GATS2d,1.4671863063407182
GATS2i,1.0126271386302172
GATS2m,0.9291417578530322
GATS2p,0.9622418272631238
GATS2s,0.5734410764762852
GATS2v,0.9538595169662158
GATS3Z,0.9740463076295391
GATS3c,0.8334161585850691
GATS3d,1.4913424101698096
GATS3i,1.080865193243202
GATS3m,0.9769470962098471
GATS3p,1.0548285332014367
GATS3s,0.8843284674311963
GATS3v,1.040291774778159
GATS4Z,1.090228062501519
GATS4c,1.1446076956615143
GATS4d,1.152647161267851
GATS4i,1.1932742143383888
GATS4m,1.0905357135929508
GATS4p,1.1314741401078008
GATS4s,1.2908304966890751
GATS4v,1.1099276152493311
GATS5Z,0.9927374312146704
GATS5c,0.9118442084567425
GATS5d,0.963716482724618
GATS5i,0.948753884148706
GATS5m,0.9930857569562376
GATS5p,0.953485570012166
GATS5s,1.0299828398324613
GATS5v,0.9692690378914183
GATS6Z,1.025383681779031
GATS6c,1.0257798678886434
GATS6d,0.9410056446821154
GATS6i,1.0258025174335659
GATS6m,1.0263201171926961
GATS6p,1.0610779864422066
GATS6s,1.072293504390379
GATS6v,1.0441641621194586
GATS7Z,1.0223509259023411
GATS7c,1.1067850947315303
GATS7d,0.9340678220905012
GATS7i,0.9643562825955417
GATS7m,1.0180782349723614
GATS7p,0.9826086554491489
GATS7s,1.552043280003581
GATS7v,0.9671290802944011
GATS8Z,1.0448375391720273
GATS8c,1.1032855130978023
GATS8d,0.926363130681028
GATS8i,0.8053292338084631
GATS8m,1.037198220079728
GATS8p,0.8167811344622269
GATS8s,1.489625940385311
GATS8v,0.8791436675623258
MATS1Z,0.03410635875752149
MATS1c,-0.47251826380265455
MATS1d,0.37211024269847787
MATS1i,-0.04486751290404931
MATS1m,0.034841318635248204
MATS1p,-0.0009060264377157051
MATS1s,-0.04824120015703123
MATS1v,0.02638239343235845
MATS2Z,-0.03037224403503475
MATS2c,-0.026371544290129313
MATS2d,-0.07787433155080224
MATS2i,0.06915590538340871
MATS2m,-0.02916472628797486
MATS2p,0.06518957621662085
MATS2s,0.07963190605396832
MATS2v,0.019877197067827257
MATS3Z,-0.05362097103223177
MATS3c,0.0905032059877067
MATS3d,-0.1783938455765082
MATS3i,-0.03939632273784386
MATS3m,-0.053796595376849915
MATS3p,-0.0403159351925278
MATS3s,-0.0481676062708336
MATS3v,-0.05347956356202523
MATS4Z,-0.12996200983370193
MATS4c,-0.1544773949627823
MATS4d,-0.12380396254635613
MATS4i,-0.16929877748134659
MATS4m,-0.13021267778346085
MATS4p,-0.14655607231859594
MATS4s,-0.13335559874747
MATS4v,-0.14119323712455134
MATS5Z,0.010673533954088137
MATS5c,0.12616829997673806
MATS5d,-0.027980050821102113
MATS5i,0.06504808718777187
MATS5m,0.008608444475993186
MATS5p,-0.0003933990553772404
MATS5s,0.15801428507773727
MATS5v,-0.009980472401402178
MATS6Z,-0.03405058335290894
MATS6c,-0.024708784337889016
MATS6d,-0.02929292929292928
MATS6i,-0.05184968136520028
MATS6m,-0.034876842611984885
MATS6p,-0.08460851453461911
MATS6s,-0.0382541966463113
MATS6v,-0.058205617052714494
MATS7Z,0.008617981439500091
MATS7c,-0.07581920145756559
MATS7d,0.04225457981659261
MATS7i,-0.04194979912341588
MATS7m,0.01022717502276099
MATS7p,-0.008770843041372507
MATS7s,-0.13222482453577236
MATS7v,0.016842946946088636
MATS8Z,0.00545984336187206
MATS8c,0.07285449198304415
MATS8d,0.03932946486137978
MATS8i,0.13493620910268006
MATS8m,0.00783016890112179
MATS8p,0.14230872980431677
MATS8s,-0.049046372821082776
MATS8v,0.08110182525264174
MAXaaN,4.168761872911543
MAXsOH,9.868951420686631
MAXssO,5.482983899919065
MINaaN,4.168761872911543
MINsOH,9.868951420686631
MINssO,5.4347311385091395
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,44.75846348906441
SpAD_D,450.25249740804816
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.996791667758617
SssNH2,0
SsssAs,0
SsssCH,-1.054627110103301
SsssNH,0
SssssB,0
SssssC,-0.8532437981503844
SssssN,0
TMPC10,973
TMWC10,149.17556740784295
TSRW10,70.38241952172125
VE1_Dt,5.729631232599866
VE2_Dt,0.16851856566470194
VE3_Dt,2.969426602965329
VR1_Dt,233.35748176851777
VR2_Dt,6.863455346132875
VR3_Dt,6.676346965935997
Xc-3dv,1.0481865775020653
Xc-4dv,0.0625
Xc-5dv,0.22189264820861562
Xc-6dv,0.03359109241032905
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.35711708693095084
Xch-7d,0.3671692839866442
Xp-0dv,19.068507758253244
Xp-1dv,11.276968714118732
Xp-2dv,8.401795987714955
Xp-3dv,6.410282599614558
Xp-4dv,4.448217548449049
Xp-5dv,3.0444704224857095
Xp-6dv,1.6236626252566715
Xp-7dv,1.0027013115959253
Xpc-4d,5.610311861815703
Xpc-5d,8.87707699742766
Xpc-6d,14.112284239505373
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,65
nFRing,0
nHBAcc,5
nHBDon,2
nHRing,2
nSpiro,0
naRing,3
piPC10,7.101592308729357
AATS0dv,7.67741935483871
AATS0pe,6.269979032258062
AATS0se,7.7237544516129
AATS1dv,6.969230769230769
AATS1pe,6.4860461538461545
AATS1se,7.7566453538461495
AATS2dv,5.526785714285714
AATS2pe,6.393193749999999
AATS2se,7.759402678571428
AATS3dv,4.381578947368421
AATS3pe,6.241386184210528
AATS3se,7.658161499999999
AATS4dv,3.9080459770114944
AATS4pe,6.243620689655172
AATS4se,7.697720873563215
AATS5dv,3.9627659574468086
AATS5pe,6.223394148936169
AATS5se,7.717437872340426
AATS6dv,3.2888888888888888
AATS6pe,6.097542222222224
AATS6se,7.6066516888888875
AATS7dv,3.144578313253012
AATS7pe,6.095828313253011
AATS7se,7.641205060240966
AATS8dv,3.801418439716312
AATS8pe,6.221297163120568
AATS8se,7.762934836879432
AATSC0Z,7.38293444328824
AATSC0c,0.022477732161631212
AATSC0d,0.5837669094693028
AATSC0i,1.4359206778681428
AATSC0m,35.0813046680541
AATSC0p,0.23258855229350883
AATSC0s,1.5932857122210662
AATSC0v,50.33903006634065
AATSC1Z,0.25180501080605094
AATSC1c,-0.01062113897523507
AATSC1d,0.21722564636196257
AATSC1i,-0.06442618954344013
AATSC1m,1.222278914079893
AATSC1p,-0.0002107313774879408
AATSC1s,-0.07686201495059451
AATSC1v,1.3280640962135202
AATSC2Z,-0.22423628660621384
AATSC2c,-0.0005927725092421217
AATSC2d,-0.04546045785639964
AATSC2i,0.09930239453672939
AATSC2m,-1.0231366484688527
AATSC2p,0.015162349156851199
AATSC2s,0.12687637815271793
AATSC2v,1.0005988208319345
AATSC3Z,-0.39588011391642486
AATSC3c,0.0020343068239606094
AATSC3d,-0.10414042390054223
AATSC3i,-0.05656999445123689
AATSC3m,-1.8872547525193026
AATSC3p,-0.009377025000788967
AATSC3s,-0.076744758863209
AATSC3v,-2.692109358083564
AATSC4Z,-0.9595009987202029
AATSC4c,-0.0034723015089999387
AATSC4d,-0.07227265659573961
