DLiP-ID,T002PU
nC,20
nF,0
nH,23
nI,0
nN,5
nO,5
nP,0
nS,1
nX,0
ABC,24.386378986449095
AMW,8.243370182148158
IC0,1.7974843940906504
IC1,4.006324828319576
IC2,4.903035650311614
IC3,5.421554168830133
IC4,5.495628242904208
IC5,5.495628242904208
MID,63.251623340872456
Mpe,0.9918663761801014
Mse,1.0232594211108417
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,115.48940000000005
SdO,35.69175360682675
SdS,0
Spe,53.56078431372548
SsF,0
SsI,0
Sse,55.25600873998545
StN,0
fMF,0.46296296296296297
nBr,0
nCl,0
AMID,2.0403749464797567
BIC0,0.2984680527486337
BIC1,0.6652408077189368
BIC2,0.8141375290470736
BIC3,0.9002363085664489
BIC4,0.9125361342120739
BIC5,0.9125361342120739
CIC0,3.9574031080728176
CIC1,1.7485626738438924
CIC2,0.8518518518518539
CIC3,0.3333333333333348
CIC4,0.2592592592592604
CIC5,0.2592592592592604
GGI1,7.0
GGI2,4.000000000000002
GGI3,2.1666666666666665
GGI4,1.5494444444444446
GGI5,1.1255555555555552
GGI6,0.580453514739229
GGI7,0.4688208616780045
GGI8,0.3625755857898715
GGI9,0.2596990740740741
JGI1,0.20588235294117646
JGI2,0.08333333333333337
JGI3,0.04710144927536231
JGI4,0.0368915343915344
JGI5,0.028860398860398855
JGI6,0.01707216219821262
JGI7,0.014206692778121349
JGI8,0.011330487055933484
JGI9,0.008656635802469137
MIC0,19.858545142264973
MIC1,40.32018250173563
MIC2,45.804224761135686
MIC3,47.141928464839395
MIC4,47.21659513150606
MIC5,47.21659513150606
MPC2,48
MPC3,62
MPC4,78
MPC5,91
MPC6,95
MPC7,108
MPC8,121
MPC9,138
Mare,1.0065925925925927
NaaN,1
NaaO,0
NaaS,1
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.1346659714527025
RPCG,0.11600156029284803
SIC0,0.31234049204522446
SIC1,0.6961604074473141
SIC2,0.8519776708872915
SIC3,0.942078219042853
SIC4,0.954949725922219
SIC5,0.954949725922219
SaaN,3.8440900331108074
SaaO,0
SaaS,1.0908418838115894
Sare,54.35600000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.2693979161294
SsSH,0
SssO,5.36650289290035
SssS,0
StCH,0
StsC,0
TIC0,97.06415728089512
TIC1,216.3415407292571
TIC2,264.7639251168272
TIC3,292.7639251168272
TIC4,296.76392511682724
TIC5,296.76392511682724
Vabc,379.60261827235246
WPol,46
apol,61.14623899999998
bpol,34.433761000000004
nRot,6
ABCGG,18.35558462098085
ATS0Z,1564.0
ATS0d,187.0
ATS0i,8879.779668620327
ATS0m,6197.3157420000025
ATS0p,83.68011681152697
ATS0s,314.42009602194787
ATS0v,12080.566144594839
ATS1Z,1625.0
ATS1d,237.0
ATS1i,8542.966616036152
ATS1m,6226.228748
ATS1p,103.65506677600001
ATS1s,191.57716049382717
ATS1v,15228.62809965271
ATS2Z,2537.0
ATS2d,371.0
ATS2i,15647.618698737093
ATS2m,9584.034711999999
ATS2p,159.642767869943
ATS2s,349.85802469135797
ATS2v,22694.77587593925
ATS3Z,2527.0
ATS3d,411.0
ATS3i,21622.87678024958
ATS3m,9126.763115999998
ATS3p,179.77857895497996
ATS3s,391.5740740740741
ATS3v,24778.774621085584
ATS4Z,2350.0
ATS4d,387.0
ATS4i,23161.97509188875
ATS4m,8313.493393
ATS4p,175.270486496678
ATS4s,474.6203703703704
ATS4v,24034.61215945879
ATS5Z,2172.0
ATS5d,360.0
ATS5i,21764.308105542033
ATS5m,7724.57967
ATS5p,165.987802196621
ATS5s,447.04938271604937
ATS5v,22313.77871601854
ATS6Z,1995.0
ATS6d,328.0
ATS6i,19515.782031046056
ATS6m,7098.703735999999
ATS6p,143.999920064376
ATS6s,385.2777777777777
ATS6v,19527.82193852338
ATS7Z,1882.0
ATS7d,285.0
ATS7i,16503.09786843584
ATS7m,6845.534394999999
ATS7p,123.98653031182899
ATS7s,358.7283950617284
ATS7v,17062.428870025728
ATS8Z,1769.0
ATS8d,275.0
ATS8i,14894.11156605588
ATS8m,6507.485589999999
ATS8p,115.18338360128197
ATS8s,294.36728395061726
ATS8v,16243.819672320671
C1SP1,0
C1SP2,3
C1SP3,4
C2SP1,0
C2SP2,7
C2SP3,3
C3SP2,0
C3SP3,1
C4SP3,0
FCSP3,0.4
GGI10,0.16794612794612795
JGI10,0.006220226960967702
JGT10,0.4595552735975097
Kier1,24.134948096885815
Kier2,10.950520833333334
Kier3,6.118626430801249
MAXdO,12.298537349461775
MID_C,41.999434983659704
MID_N,10.2415912618812
MID_O,9.013092771396089
MID_X,0.0
MID_h,21.25218835721275
MINdO,11.284200552372075
MPC10,154
MWC01,34.0
MWC02,5.10594547390058
MWC03,5.953243334287785
MWC04,6.827629234502852
MWC05,7.690286020676768
MWC06,8.564649132572534
MWC07,9.43276366396591
MWC08,10.307317991967832
MWC09,11.178361406618317
MWC10,12.053451628505341
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,1.7814999999999996
SRW02,4.23410650459726
SRW03,0.0
SRW04,5.564520407322694
SRW05,3.044522437723423
SRW06,7.067319848653476
SRW07,5.351858133476067
SRW08,8.644178203170727
SRW09,7.3796321526095525
SRW10,10.261826111899026
SaaCH,8.8206354323815
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.325673546360637
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.550675367943673
SdssS,0
SsCH3,0
SsNH2,5.535949325428705
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.729548621097558
SssPH,0
SssSe,0
SsssB,0
SsssN,3.569878921553948
SsssP,0
VE1_A,4.617226282894099
VE1_D,5.479414315121562
VE2_A,0.14894278331916447
VE2_D,0.1767553004877923
VE3_A,2.661196264621568
VE3_D,2.832400329936658
VR1_A,345.13857341744375
VR1_D,202.52551435803588
VR2_A,11.133502368304637
VR2_D,6.533081108323738
VR3_A,6.975348109957388
VR3_D,6.442267986930568
WPath,3209
Xc-3d,2.266953230772397
Xc-4d,0.0
Xc-5d,0.5321175568066727
Xc-6d,0.0
Xp-0d,21.957454678884094
Xp-1d,14.901887240964333
Xp-2d,13.817148489122298
Xp-3d,11.398688649987248
Xp-4d,9.154007904488378
Xp-5d,7.0621668196750615
Xp-6d,4.617078771764967
Xp-7d,3.3927049229292403
ZMIC0,101.29466239103935
ZMIC1,44.85267123647545
ZMIC2,30.530773161769993
ZMIC3,26.18947501009619
ZMIC4,25.91133519512112
ZMIC5,25.91133519512112
nAcid,1
nAtom,54
nBase,0
nRing,4
piPC1,3.7727609380946383
piPC2,4.287028906051602
piPC3,4.737294338915133
piPC4,5.184238399850329
piPC5,5.508122353423066
piPC6,5.643235974788167
piPC7,5.881928660039675
piPC8,6.127142072640916
piPC9,6.324806890720267
AATS0Z,28.962962962962962
AATS0d,3.462962962962963
AATS0i,164.44036423370977
AATS0m,114.76510633333338
AATS0p,1.549631792806055
AATS0s,5.822594370776812
AATS0v,223.7141878628674
AATS1Z,28.50877192982456
AATS1d,4.157894736842105
AATS1i,149.87660729887986
AATS1m,109.23208329824563
AATS1p,1.8185099434385967
AATS1s,3.361002815681178
AATS1v,267.1689140289949
AATS2Z,25.37
AATS2d,3.71
AATS2i,156.47618698737094
AATS2m,95.84034711999999
AATS2p,1.5964276786994298
AATS2s,3.49858024691358
AATS2v,226.94775875939249
AATS3Z,18.71851851851852
AATS3d,3.0444444444444443
AATS3i,160.16945763147837
AATS3m,67.6056527111111
AATS3p,1.331693177444296
AATS3s,2.900548696844993
AATS3v,183.54647867470803
AATS4Z,16.549295774647888
AATS4d,2.7253521126760565
AATS4i,163.11250064710387
AATS4m,58.54572811971831
AATS4p,1.2342992006808309
AATS4s,3.342396974439228
AATS4v,169.2578321088647
AATS5Z,16.08888888888889
AATS5d,2.6666666666666665
AATS5i,161.21709707808913
AATS5m,57.21910866666667
AATS5p,1.2295392755305259
AATS5s,3.311476909007773
AATS5v,165.2872497482855
AATS6Z,16.625
AATS6d,2.7333333333333334
AATS6i,162.6315169253838
AATS6m,59.15586446666666
AATS6p,1.1999993338698
AATS6s,3.2106481481481475
AATS6v,162.73184948769483
AATS7Z,18.82
AATS7d,2.85
AATS7i,165.03097868435842
AATS7m,68.45534394999999
AATS7p,1.2398653031182898
AATS7s,3.5872839506172842
AATS7v,170.62428870025727
AATS8Z,19.439560439560438
AATS8d,3.021978021978022
AATS8i,163.67155567094375
AATS8m,71.51083065934066
AATS8p,1.2657514681459558
AATS8s,3.234805318138651
AATS8v,178.50351288264474
AMID_C,1.3548204833438615
AMID_N,0.33037391167358715
AMID_O,0.29074492810955127
AMID_X,0.0
AMID_h,0.6855544631358951
ATS0dv,468.44444444444446
ATS0pe,353.4023999999999
ATS0se,431.8456009999999
ATS1dv,438.3333333333333
ATS1pe,382.8215
ATS1se,455.5715719999999
ATS2dv,616.0
ATS2pe,662.0534999999999
ATS2se,798.4825519999998
ATS3dv,531.6666666666667
ATS3pe,856.0825000000001
ATS3se,1054.587064
ATS4dv,556.3333333333334
ATS4pe,905.8995
ATS4se,1118.8451659999998
ATS5dv,514.0
ATS5pe,839.9710000000002
ATS5se,1044.8611620000001
ATS6dv,460.33333333333337
ATS6pe,754.0503000000001
ATS6se,937.3491360000002
ATS7dv,484.0
ATS7pe,640.5586000000002
ATS7se,790.951792
ATS8dv,415.6666666666667
ATS8pe,582.1374000000002
ATS8se,716.765096
ATSC0Z,549.9999999999999
ATSC0c,1.7973776120467433
ATSC0d,33.648148148148145
ATSC0i,86.3290020699454
ATSC0m,2522.039741333334
ATSC0p,14.441921555135863
ATSC0s,125.58195524056289
ATSC0v,2592.378000299248
ATSC1Z,21.6666666666667
ATSC1c,-1.2911410845807336
ATSC1d,7.908436213991769
ATSC1i,-14.708143239608376
ATSC1m,105.64168125925931
ATSC1p,0.4232453125402502
ATSC1s,-8.275287967055611
ATSC1v,87.08793913795577
ATSC2Z,94.44444444444449
ATSC2c,0.6254950887209401
ATSC2d,-7.292866941015083
ATSC2i,1.6239615130433904
ATSC2m,410.4048475679014
ATSC2p,0.6704602946655935
ATSC2s,35.83706657935688
ATSC2v,-34.3601022925327
ATSC3Z,-94.66666666666666
ATSC3c,-0.23131478182381224
ATSC3d,-12.82407407407407
ATSC3i,-31.29284913323579
ATSC3m,-441.5652658888888
ATSC3p,-5.0470700599022305
ATSC3s,-16.94034509475181
ATSC3v,-524.0260448419302
ATSC4Z,-157.55555555555557
ATSC4c,-0.21051646427605816
ATSC4d,-5.148834019204391
ATSC4i,14.742858004086507
ATSC4m,-736.1378914691359
ATSC4p,-0.8904513492989191
ATSC4s,-41.6675263575825
ATSC4v,-562.3095780831559
ATSC5Z,-3.3333333333333597
ATSC5c,0.5727565408595486
ATSC5d,1.8981481481481468
ATSC5i,2.4333311335422207
ATSC5m,-11.00289566666677
ATSC5p,-1.3530661881581212
ATSC5s,4.805209444698475
ATSC5v,-174.0860891387396
ATSC6Z,-11.33333333333336
ATSC6c,-0.5338161080303724
ATSC6d,4.818930041152263
ATSC6i,-25.645920908783985
ATSC6m,-63.20905596296298
ATSC6p,-1.9297677006801937
ATSC6s,-33.68532348840228
ATSC6v,-274.96550592511284
ATSC7Z,46.111111111111114
ATSC7c,0.11074325947117039
ATSC7d,4.4478737997256514
ATSC7i,-3.1854072655049674
ATSC7m,222.13493356790124
ATSC7p,-0.04749230449068603
ATSC7s,24.137135166462496
ATSC7v,214.1747559643635
ATSC8Z,110.77777777777777
ATSC8c,0.03950159158615044
ATSC8d,-0.7774348422496556
ATSC8i,-0.5564052472467409
ATSC8m,502.6462976790123
ATSC8p,0.035588957282255584
ATSC8s,-10.367025572923431
ATSC8v,285.0471990875871
AXp-0d,0.7083049896414224
AXp-1d,0.4382908012048333
AXp-2d,0.28785726019004787
AXp-3d,0.1838498169352782
AXp-4d,0.11735907569856895
AXp-5d,0.07760622878763804
AXp-6d,0.048600829176473334
AXp-7d,0.03141393447156704
GATS1Z,0.7328708133971295
GATS1c,1.7354804683972473
GATS1d,0.8842800451872664
GATS1i,1.3967911758057794
GATS1m,0.7327654372692003
GATS1p,0.9922686574065486
GATS1s,0.6644885274532539
GATS1v,0.9274486139434419
GATS2Z,0.791627272727273
GATS2c,0.7896668543945726
GATS2d,1.267974683544304
GATS2i,1.1455282968320173
GATS2m,0.7953886331880249
GATS2p,0.9857363178365776
GATS2s,0.4452890609319404
GATS2v,0.9686017313764748
GATS3Z,1.0121750841750843
GATS3c,0.9647421475764417
GATS3d,1.1842597688497525
GATS3i,1.1621938272961592
GATS3m,1.0144686020054414
GATS3p,1.1368124861905018
GATS3s,0.7902427640011801
GATS3v,1.0779207717432158
GATS4Z,0.9466709346991039
GATS4c,0.974275174604051
GATS4d,0.9872254993915061
GATS4i,0.8795005961944429
GATS4m,0.9626077052542046
GATS4p,0.8886867549295537
GATS4s,1.171642087378443
GATS4v,1.0477726646332406
GATS5Z,0.8983232323232326
GATS5c,0.6871993350408011
GATS5d,0.8867363786461201
GATS5i,0.8928139934673744
GATS5m,0.9077326829339954
GATS5p,0.9822426528062416
GATS5s,0.9215222206101685
GATS5v,1.0485067798324788
GATS6Z,0.9343257575757578
GATS6c,0.947301473696929
GATS6d,0.8925701706108972
GATS6i,1.04547801214037
GATS6m,0.943851116340471
GATS6p,0.9961817244055013
GATS6s,1.1479146368148252
GATS6v,1.0449275897915442
GATS7Z,0.9689363636363638
GATS7c,0.974274428409718
GATS7d,0.8899449642267474
GATS7i,1.0101807108224528
GATS7m,0.9649593473191612
GATS7p,0.9762325492479575
GATS7s,0.7679896455242139
GATS7v,0.9273278801333412
GATS8Z,0.7619080919080922
GATS8c,1.0827625493870847
GATS8d,1.0991248707264119
GATS8i,0.9906625572692455
GATS8m,0.772736581639949
GATS8p,0.8908852926260792
GATS8s,0.9370058060392554
GATS8v,0.8998587397598322
MATS1Z,0.03732057416267949
MATS1c,-0.6805394049960055
MATS1d,0.22266315210149754
MATS1i,-0.16140613355213013
MATS1m,0.03968279767035687
MATS1p,0.027764258511471483
MATS1s,-0.06242733265370504
MATS1v,0.03182574585354799
MATS2Z,0.09272727272727278
MATS2c,0.18792230728003725
MATS2d,-0.11703907539900926
MATS2i,0.01015810673141939
MATS2m,0.08787276982776766
MATS2p,0.025069278886275914
MATS2s,0.15409869925804456
MATS2v,-0.0071573108689496085
MATS3Z,-0.06884848484848485
MATS3c,-0.05147828264321267
MATS3d,-0.1524490919097413
MATS3i,-0.14499344777729148
MATS3m,-0.07003303852070868
MATS3p,-0.13978943288491638
MATS3s,-0.0539578956620038
MATS3v,-0.08085642522524723
MATS4Z,-0.10893725992317545
MATS4c,-0.04454019917729579
MATS4d,-0.05819064081794013
MATS4i,0.0649427055204236
MATS4m,-0.11099736334709953
MATS4p,-0.023447180682072563
MATS4s,-0.12617574966798759
MATS4v,-0.08248644168063612
MATS5Z,-0.002424242424242444
MATS5c,0.12746493269320935
MATS5d,0.02256466703357181
MATS5i,0.011274686722641317
MATS5m,-0.001745078871889598
MATS5p,-0.03747607083980985
MATS5s,0.015305413697353854
MATS5v,-0.02686121994842483
MATS6Z,-0.009272727272727299
MATS6c,-0.13364873747377043
MATS6d,0.06444689047881123
MATS6i,-0.13368235624457153
MATS6m,-0.011278202606076195
MATS6p,-0.060130188492629404
MATS6s,-0.1207052043483782
MATS6v,-0.04773010635486709
MATS7Z,0.045272727272727284
MATS7c,0.03327145042511901
MATS7d,0.07138139790864062
MATS7i,-0.019925168623853757
MATS7m,0.04756184534318673
MATS7p,-0.0017757916996751888
MATS7s,0.10378921848224065
MATS7v,0.04461323472402785
MATS8Z,0.11952047952047955
MATS8c,0.013041502653737564
MATS8d,-0.01371056021578859
MATS8i,-0.003824607425146976
MATS8m,0.11826682280448524
MATS8p,0.0014623207738062932
MATS8s,-0.04898682551329225
MATS8v,0.0652485429791221
MAXaaN,3.8440900331108074
MAXaaS,1.0908418838115894
MAXsOH,9.2693979161294
MAXssO,5.36650289290035
MINaaN,3.8440900331108074
MINaaS,1.0908418838115894
MINsOH,9.2693979161294
MINssO,5.36650289290035
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,40.29006781689593
SpAD_D,429.7446254252875
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.307172942478352
SssNH2,0
SsssAs,0
SsssCH,-0.8341030874692577
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,960
TMWC10,142.1136478869979
TSRW10,82.54796379945223
VE1_Dt,5.499146547037954
VE2_Dt,0.17739182409799853
VE3_Dt,2.8359950184230827
VR1_Dt,201.54971394166094
VR2_Dt,6.501603675537449
VR3_Dt,6.437438181761087
Xc-3dv,1.0780142782818576
Xc-4dv,0.0
Xc-5dv,0.13923297603618934
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.21407617506269555
Xch-6d,0.5723811607728722
Xch-7d,0.6662059655800577
Xp-0dv,17.50803525588317
Xp-1dv,10.775799050541485
Xp-2dv,8.591176796416555
Xp-3dv,6.234159292009698
Xp-4dv,4.382528364459057
Xp-5dv,2.808277165644501
Xp-6dv,1.5297440665894022
Xp-7dv,0.9595024542917135
Xpc-4d,5.081357544270337
Xpc-5d,7.1262247084333685
Xpc-6d,9.789433921807964
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,57
nFRing,0
nHBAcc,8
nHBDon,3
nHRing,3
nSpiro,0
naRing,2
piPC10,6.536782173199356
AATS0dv,8.674897119341564
AATS0pe,6.544488888888886
AATS0se,7.997140759259257
AATS1dv,7.690058479532164
AATS1pe,6.716166666666667
AATS1se,7.992483719298244
AATS2dv,6.16
AATS2pe,6.6205349999999985
AATS2se,7.9848255199999985
AATS3dv,3.938271604938272
AATS3pe,6.341351851851853
AATS3se,7.81175602962963
AATS4dv,3.917840375586855
AATS4pe,6.379573943661971
AATS4se,7.879191309859154
AATS5dv,3.8074074074074074
AATS5pe,6.222007407407409
AATS5se,7.739712311111112
AATS6dv,3.8361111111111112
AATS6pe,6.283752500000001
AATS6se,7.811242800000001
AATS7dv,4.84
AATS7pe,6.405586000000002
AATS7se,7.90951792
AATS8dv,4.567765567765568
AATS8pe,6.397114285714288
AATS8se,7.876539516483517
AATSC0Z,10.185185185185183
AATSC0c,0.03328477059345821
AATSC0d,0.623113854595336
AATSC0i,1.5986852235175075
AATSC0m,46.704439654321
AATSC0p,0.2674429917617753
AATSC0s,2.3255917637141277
AATSC0v,48.00700000554163
AATSC1Z,0.3801169590643281
AATSC1c,-0.02265159797510059
AATSC1d,0.13874449498231173
AATSC1i,-0.2580376006948838
AATSC1m,1.8533628291098125
AATSC1p,0.007425356360355267
AATSC1s,-0.14518049065009844
AATSC1v,1.527858581367645
AATSC2Z,0.9444444444444449
AATSC2c,0.006254950887209401
AATSC2d,-0.07292866941015083
AATSC2i,0.016239615130433906
AATSC2m,4.104048475679014
AATSC2p,0.0067046029466559355
AATSC2s,0.3583706657935688
AATSC2v,-0.343601022925327
AATSC3Z,-0.7012345679012345
AATSC3c,-0.0017134428283245352
AATSC3d,-0.09499314128943756
AATSC3i,-0.23179888246841326
AATSC3m,-3.2708538213991765
AATSC3p,-0.037385704147423926
AATSC3s,-0.1254840377389023
AATSC3v,-3.8816744062365203
AATSC4Z,-1.109546165884194
