DLiP-ID,T000AM
Kier1,27.5625
Kier2,12.901785714285714
Kier3,7.158566335147307
MAXdO,12.61318336266718
MID_C,54.863776223228754
MID_N,10.500559064950643
MID_O,9.01927197046526
MID_X,0.0
MID_h,19.5198310354159
MINdO,11.13514702666691
MPC10,163
MWC01,40.0
MWC02,5.262690188904886
MWC03,6.111467339502679
MWC04,6.994849985833071
MWC05,7.8636512654486515
MWC06,8.7509996908987
MWC07,9.62832676063802
MWC08,10.517185599222747
MWC09,11.399006205308515
MWC10,12.28873499586476
NaaCH,12
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.095300000000003
SRW02,4.394449154672439
SRW03,0.0
SRW04,5.720311776607412
SRW05,2.3978952727983707
SRW06,7.232010331664759
SRW07,4.727387818712341
SRW08,8.835355971121606
SRW09,6.823286122355687
SRW10,10.491579726321211
SaaCH,22.111308754275573
SaaNH,3.2094166912984514
SaaSe,0
SaaaC,1.8137952077706276
SaasC,3.3767758035942625
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-2.2021927452376877
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.02688286359237
SssPH,0
SssSe,0
SsssB,0
SsssN,1.211678388098912
SsssP,0
VE1_A,4.007056739219598
VE1_D,5.9154457303986545
VE2_A,0.11130713164498883
VE2_D,0.1643179369555182
VE3_A,2.6689908370406754
VE3_D,3.0585006959955896
VR1_A,2200.292332041249
VR1_D,253.2129487799582
VR2_A,61.11923144559026
VR2_D,7.033693021665505
VR3_A,8.977279354181514
VR3_D,6.815164674945615
WPath,4928
Xc-3d,2.453246411613849
Xc-4d,0.0
Xc-5d,0.3587108710533592
Xc-6d,0.0
Xp-0d,25.07033885400645
Xp-1d,17.457530133630158
Xp-2d,16.061359929600503
Xp-3d,12.923794572965344
Xp-4d,11.217827315461749
Xp-5d,9.52235757364857
Xp-6d,6.470487438444254
Xp-7d,4.670425395792088
ZMIC0,116.08879182572106
ZMIC1,65.9089881531298
ZMIC2,38.42837456466369
ZMIC3,27.783599898404933
ZMIC4,25.851736931064448
ZMIC5,25.720121912442018
nAcid,1
nAtom,59
nBase,0
nRing,5
piPC1,4.007333185232471
piPC2,4.5976419195673
piPC3,5.129158796280363
piPC4,5.717233272380324
piPC5,6.236614178684806
piPC6,6.4254513097735595
piPC7,6.7906858558312715
piPC8,7.1665163047674225
piPC9,7.289082438353823
AATS0Z,25.83050847457627
AATS0d,3.6440677966101696
AATS0i,161.57993216881744
AATS0m,102.28909945762713
AATS0p,1.5593816408733385
AATS0s,5.6661958568738235
AATS0v,237.71000539532494
AATS1Z,27.317460317460316
AATS1d,4.301587301587301
AATS1i,148.00012418333583
AATS1m,104.92375231746036
AATS1p,1.8457185202539688
AATS1s,3.5480599647266318
AATS1v,279.544250976338
AATS2Z,24.590476190476192
AATS2d,4.0095238095238095
AATS2i,152.67909426340944
AATS2m,93.0738172190477
AATS2p,1.6587554343861626
AATS2s,3.854232804232803
AATS2v,244.53077396134444
AATS3Z,19.62589928057554
AATS3d,3.3741007194244603
AATS3i,158.09744661073228
AATS3m,71.82223956834532
AATS3p,1.4269578814258124
AATS3s,3.2565947242206223
AATS3v,204.9195178164864
AATS4Z,18.401360544217688
AATS4d,3.068027210884354
AATS4i,160.53260320691524
AATS4m,66.79909766666668
AATS4p,1.3095920345723195
AATS4s,3.5015117157974296
AATS4v,186.92484785083911
AATS5Z,18.84285714285714
AATS5d,2.9214285714285713
AATS5i,162.83391457131734
AATS5m,69.18244648571428
AATS5p,1.2664017432658927
AATS5s,3.994642857142858
AATS5v,183.51437690386237
AATS6Z,18.609375
AATS6d,2.84375
AATS6i,160.9597204541421
AATS6m,67.69705189062499
AATS6p,1.2860089437287658
AATS6s,4.316406250000001
AATS6v,184.825758915185
AATS7Z,16.283333333333335
AATS7d,2.783333333333333
AATS7i,161.5088636537144
AATS7m,57.93568414999998
AATS7p,1.2627228698081672
AATS7s,3.3953703703703697
AATS7v,176.74033575108825
AATS8Z,16.60185185185185
AATS8d,2.8333333333333335
AATS8i,160.6495443964179
AATS8m,59.266766620370376
AATS8p,1.3101905290887406
AATS8s,3.3294753086419755
AATS8v,181.56001828589967
AMID_C,1.5239937839785764
AMID_N,0.29168219624862896
AMID_O,0.25053533251292387
AMID_X,0.0
AMID_h,0.5422175287615528
ATS0dv,556.0
ATS0pe,385.7609999999999
ATS0se,468.3448479999999
ATS1dv,554.0
ATS1pe,421.6835
ATS1se,499.6558559999998
ATS2dv,793.0
ATS2pe,698.8268
ATS2se,834.8297279999995
ATS3dv,752.0
ATS3pe,900.0997000000002
ATS3se,1094.729352
ATS4dv,787.0
ATS4pe,947.7466999999998
ATS4se,1159.8166599999997
ATS5dv,795.0
ATS5pe,905.8173999999998
ATS5se,1109.5714719999999
ATS6dv,667.0
ATS6pe,831.849
ATS6se,1018.386952
ATS7dv,479.0
ATS7pe,760.1305000000001
ATS7se,939.0768159999999
ATS8dv,472.0
ATS8pe,681.1898000000002
ATS8se,839.3480759999999
ATSC0Z,430.5084745762712
ATSC0c,1.7640248518322927
ATSC0d,35.18644067796611
ATSC0i,93.33714568697063
ATSC0m,2039.9678849491524
ATSC0p,13.01573058771139
ATSC0s,119.79284369114876
ATSC0v,2771.1790492998616
ATSC1Z,8.524849181269738
ATSC1c,-1.3383821256858544
ATSC1d,7.360241309968403
ATSC1i,-11.275484289497092
ATSC1m,45.5637253593797
ATSC1p,0.11683728717393754
ATSC1s,-10.445936672092941
ATSC1v,112.64521088528085
ATSC2Z,7.705257110025845
ATSC2c,0.8885567742314996
ATSC2d,-4.4334961218040805
ATSC2i,0.9331809265165449
ATSC2m,14.393557497271257
ATSC2p,-1.7938199711947815
ATSC2s,32.32299945737177
ATSC2v,-502.6959879328118
ATSC3Z,-137.43521976443557
ATSC3c,-0.41094764193004385
ATSC3d,-6.439241597242172
ATSC3i,-17.636645576844906
ATSC3m,-645.0435958632577
ATSC3p,-2.2476487049085287
ATSC3s,-43.33304605956142
ATSC3v,-633.5085658596842
ATSC4Z,-76.74145360528581
ATSC4c,-0.15070781603735717
ATSC4d,-8.786555587474867
ATSC4i,-33.87551387812535
ATSC4m,-366.44942251737996
ATSC4p,-3.035186434981819
ATSC4s,-14.16136008171343
ATSC4v,-594.4821430096514
ATSC5Z,83.8442976156277
ATSC5c,-0.046655049600216755
ATSC5d,-9.272910083309394
ATSC5i,-2.7700322489973574
ATSC5m,392.9153237138753
ATSC5p,0.0910610906764317
ATSC5s,35.74202815282967
ATSC5v,332.2878915682996
ATSC6Z,-32.933639758690035
ATSC6c,0.6058612151928519
ATSC6d,-5.302786555587474
ATSC6i,-0.7592635124128166
ATSC6m,-162.74617443205963
ATSC6p,-1.3035870760790482
ATSC6s,23.18012065498419
ATSC6v,-320.4918668445146
ATSC7Z,-101.20367710428037
ATSC7c,-0.5659775852817361
ATSC7d,1.4174087905774204
ATSC7i,2.1705373993317125
ATSC7m,-457.96507206607316
ATSC7p,1.486462456473547
ATSC7s,-51.80936193303328
ATSC7v,67.30674250345083
ATSC8Z,-88.54093651249644
ATSC8c,-0.08089796197691966
ATSC8d,1.4383797759264578
ATSC8i,21.477600612025117
ATSC8m,-413.6765495848894
ATSC8p,0.3090463690447266
ATSC8s,-25.39763477927799
ATSC8v,-193.13819086090857
AXp-0d,0.6963983015001792
AXp-1d,0.4364382533407539
AXp-2d,0.2868099987428661
AXp-3d,0.17703828182144307
AXp-4d,0.11331138702486615
AXp-5d,0.07497919349329582
AXp-6d,0.049018844230638285
AXp-7d,0.03177160133191897
GATS1Z,0.7131839770028745
GATS1c,1.7419761167256966
GATS1d,0.8241811175337185
GATS1i,1.2711513830104026
GATS1m,0.7155691824545815
GATS1p,0.9831033754725483
GATS1s,0.6422499582026387
GATS1v,0.854110340227206
GATS2Z,0.8032140982377202
GATS2c,0.6927855586066269
GATS2d,1.2009496284062753
GATS2i,1.11217387464326
GATS2m,0.8122810634687387
GATS2p,1.0533434822978187
GATS2s,0.4542608230212381
GATS2v,1.012904490764271
GATS3Z,1.0622874298986007
GATS3c,1.101334989438477
GATS3d,1.1206491454235452
GATS3i,1.1180227344078226
GATS3m,1.0618042224595383
GATS3p,1.0429453209452333
GATS3s,0.9812552944596062
GATS3v,1.047494440833156
GATS4Z,1.0590071776742191
GATS4c,1.1012498292488904
GATS4d,1.0989081567116246
GATS4i,1.1380719332271914
GATS4m,1.058561273116311
GATS4p,1.0612116046777074
GATS4s,0.9891067164171125
GATS4v,1.0523350042753163
GATS5Z,0.9401839145106861
GATS5c,1.105524185369237
GATS5d,1.106757500688136
GATS5i,1.0005961389257263
GATS5m,0.9388760942664249
GATS5p,0.9520059143493856
GATS5s,0.9452346048464978
GATS5v,0.9152717157467533
GATS6Z,1.0504293799212598
GATS6c,0.8771109724835087
GATS6d,1.0366653118978801
GATS6i,0.9643995021087034
GATS6m,1.0487244775869717
GATS6p,1.0209781963190874
GATS6s,1.249614533387046
GATS6v,1.0185276901732327
GATS7Z,1.146280183727034
GATS7c,1.0759060581739934
GATS7d,0.9478082851637761
GATS7i,0.9217273262476086
GATS7m,1.1395623962194275
GATS7p,0.9359044253078768
GATS7s,1.438722095582456
GATS7v,0.9892713692747556
GATS8Z,1.1052391367745698
GATS8c,0.9429413386118298
GATS8d,0.8776002640405336
GATS8i,0.8429146785042276
GATS8m,1.104649952147119
GATS8p,0.9787339961669033
GATS8s,1.1072505269378796
GATS8v,1.0417908658630421
MATS1Z,0.018544556930383673
MATS1c,-0.7105373155504316
MATS1d,0.19589717711104998
MATS1i,-0.11313374163485525
MATS1m,0.020917383420960386
MATS1p,0.008406677288000708
MATS1s,-0.08166349755329469
MATS1v,0.03806796028944017
MATS2Z,0.010056992875890498
MATS2c,0.2830369890451415
MATS2d,-0.07080007340122947
MATS2i,0.005617900595406166
MATS2m,0.003964674423621282
MATS2p,-0.0774413681215757
MATS2s,0.1516154617797442
MATS2v,-0.10193035685703206
MATS3Z,-0.13550444683623186
MATS3c,-0.0988824014014974
MATS3d,-0.07767774219930412
MATS3i,-0.08020449028508421
MATS3m,-0.13421558503752007
MATS3p,-0.07329883889839338
MATS3s,-0.1535414209113765
MATS3v,-0.09703426394973426
MATS4Z,-0.07154561037013227
MATS4c,-0.034289863320113474
MATS4d,-0.10022544663337397
MATS4i,-0.14566863584383397
MATS4m,-0.07209836033938288
MATS4p,-0.09359475222209913
MATS4s,-0.047447001123983645
MATS4v,-0.08610114041758984
MATS5Z,0.08207592800899888
MATS5c,-0.011145971601548475
MATS5d,-0.11106179466006053
MATS5i,-0.012507032702940131
MATS5m,0.08117075998442029
MATS5p,0.002948412699378405
MATS5s,0.1257396635749097
MATS5v,0.05053286307213551
MATS6Z,-0.03526144192913386
MATS6c,0.1583107820662977
MATS6d,-0.06946576950867049
MATS6i,-0.0037495578279895594
MATS6m,-0.036773037130017026
MATS6p,-0.04616507416398822
MATS6s,0.08919219658858667
MATS6v,-0.05330825516704401
MATS7Z,-0.1155807086614173
MATS7c,-0.15774852178214996
MATS7d,0.01980571612074502
MATS7i,0.011433613918126613
MATS7m,-0.1103773064731842
MATS7p,0.05615082735267351
MATS7s,-0.21264155269087667
MATS7v,0.0119416613441936
MATS8Z,-0.1123545494313211
MATS8c,-0.02505308072049282
MATS8d,0.022331941768357944
MATS8i,0.12570701172961057
MATS8m,-0.11078113953175749
MATS8p,0.012971295437872054
MATS8s,-0.11582189208545131
MATS8v,-0.03807429129032236
MAXaaN,4.491159034646921
MAXsOH,9.110445664352683
MAXssO,5.292667939013766
MINaaN,4.491159034646921
MINsOH,9.110445664352683
MINssO,5.292667939013766
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,10
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,47.030730420748256
SpAD_D,565.7211033790361
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.31821366558064534
SssNH2,0
SsssAs,0
SsssCH,-0.8914833473988144
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1196
TMWC10,154.81691203162202
TSRW10,86.62227617425381
VE1_Dt,5.914521125314608
VE2_Dt,0.16429225348096133
VE3_Dt,3.0583443802430255
VR1_Dt,253.52999747212274
VR2_Dt,7.042499929781187
VR3_Dt,6.816415994715842
Xc-3dv,0.8780643053722359
Xc-4dv,0.0
Xc-5dv,0.10020466532107958
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.4994850663945829
Xch-7d,0.785434608471285
Xp-0dv,19.101507791380108
Xp-1dv,11.323665326946918
Xp-2dv,8.316436458839373
Xp-3dv,5.795361153825498
Xp-4dv,4.067502657878173
Xp-5dv,2.806418285952455
Xp-6dv,1.53320660286057
Xp-7dv,0.9184845826333756
Xpc-4d,4.939446026855335
Xpc-5d,8.175995256754286
Xpc-6d,12.847994360898213
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,63
nFRing,2
nHBAcc,6
nHBDon,4
nHRing,2
nSpiro,0
naRing,4
piPC10,7.6035357082475485
AATS0dv,9.423728813559322
AATS0pe,6.538322033898304
AATS0se,7.938048271186439
AATS1dv,8.793650793650794
AATS1pe,6.693388888888888
AATS1se,7.93104533333333
AATS2dv,7.552380952380952
AATS2pe,6.655493333333334
AATS2se,7.950759314285709
AATS3dv,5.410071942446043
AATS3pe,6.475537410071944
AATS3se,7.87575073381295
AATS4dv,5.35374149659864
AATS4pe,6.447256462585033
AATS4se,7.889909251700678
AATS5dv,5.678571428571429
AATS5pe,6.470124285714284
AATS5se,7.925510514285714
AATS6dv,5.2109375
AATS6pe,6.4988203125
AATS6se,7.9561480625
AATS7dv,3.9916666666666667
AATS7pe,6.3344208333333345
AATS7se,7.825640133333333
AATS8dv,4.37037037037037
AATS8pe,6.307312962962965
AATS8se,7.7717414444444435
AATSC0Z,7.296753806377478
AATSC0c,0.02989872630224225
AATSC0d,0.5963803504740018
AATSC0i,1.5819855201181463
AATSC0m,34.57572686354496
AATSC0p,0.22060560318154898
AATSC0s,2.0303871812059113
AATSC0v,46.96913642881121
AATSC1Z,0.13531506636936091
AATSC1c,-0.021244160725172292
AATSC1d,0.11682922714235561
AATSC1i,-0.17897594110312845
AATSC1m,0.7232337358631699
AATSC1p,0.0018545601138720245
AATSC1s,-0.16580851860464985
AATSC1v,1.7880192204012832
AATSC2Z,0.07338340104786518
AATSC2c,0.008462445468871425
AATSC2d,-0.04222377258861029
AATSC2i,0.008887437395395666
AATSC2m,0.13708149997401198
AATSC2p,-0.017083999725664586
AATSC2s,0.30783809007020735
AATSC2v,-4.787580837455351
AATSC3Z,-0.9887425882333495
AATSC3c,-0.002956457855611826
AATSC3d,-0.04632547911685016
AATSC3i,-0.12688234227945974
AATSC3m,-4.640601409088185
AATSC3p,-0.016170134567687258
AATSC3s,-0.3117485328026001
AATSC3v,-4.557615581724346
AATSC4Z,-0.5220507047978626
AATSC4c,-0.0010252232383493685
AATSC4d,-0.059772486989624944
