DLiP-ID,T001W7
ATSC2p,4.204386349105449
ATSC2s,21.88220305006298
ATSC2v,642.9288301991063
ATSC3Z,-180.18369526521894
ATSC3c,0.31173274813330487
ATSC3d,-6.7810608757564985
ATSC3i,-26.460588707839552
ATSC3m,-838.1315891142751
ATSC3p,-5.66317409111193
ATSC3s,-19.248909296543893
ATSC3v,-1056.4929661990068
ATSC4Z,-164.9668921324315
ATSC4c,-0.5381367118837898
ATSC4d,-10.964756140975437
ATSC4i,6.201681359775675
ATSC4m,-749.9609171324314
ATSC4p,2.0687015881602417
ATSC4s,-53.596603070377846
ATSC4v,-152.25615029929378
ATSC5Z,-176.7913848344607
ATSC5c,0.20011578860126067
ATSC5d,-6.029903880384478
ATSC5i,-26.227143393640816
ATSC5m,-841.3863180042719
ATSC5p,-8.158377288578388
ATSC5s,45.187697441254144
ATSC5v,-1386.6149807598165
ATSC6Z,241.8608045567818
ATSC6c,0.5244238191155912
ATSC6d,-5.913848344606619
ATSC6i,11.496851090668475
ATSC6m,1121.7514124624415
ATSC6p,2.3372610740955375
ATSC6s,7.634921873206876
ATSC6v,736.7549396118875
ATSC7Z,-164.4944820220719
ATSC7c,-0.48304203075216134
ATSC7d,0.9398362406550382
ATSC7i,-25.7536264841845
ATSC7m,-753.5190500786756
ATSC7p,-2.1704429924787583
ATSC7s,-41.55030347779843
ATSC7v,-608.4077847619097
ATSC8Z,12.49056603773586
ATSC8c,-0.13116831065413004
ATSC8d,2.9056603773584917
ATSC8i,47.35153499034726
ATSC8m,79.78823318867887
ATSC8p,6.816250547678432
ATSC8s,-1.7544322799389178
ATSC8v,941.4931039460201
AXp-0d,0.713567464054859
AXp-1d,0.4356638483378616
AXp-2d,0.28581376754550586
AXp-3d,0.18063528964500683
AXp-4d,0.1129076129710589
AXp-5d,0.07297154108858404
AXp-6d,0.04653339430156885
AXp-7d,0.030168350514041434
GATS1Z,0.7187348864489973
GATS1c,1.5919533543390083
GATS1d,0.7920754138565302
GATS1i,1.3106040249218485
GATS1m,0.718711630166804
GATS1p,0.9404224249886021
GATS1s,0.6158381186633174
GATS1v,0.901847072661321
GATS2Z,0.7656313777041466
GATS2c,1.0280459756928384
GATS2d,1.293723175965666
GATS2i,1.0105992604447256
GATS2m,0.7630200832818853
GATS2p,0.8107827027883379
GATS2s,0.4847989548770036
GATS2v,0.7958480615743816
GATS3Z,1.1028676158691284
GATS3c,0.948412124998028
GATS3d,1.1382417058382732
GATS3i,1.204217884766853
GATS3m,1.0982182353625192
GATS3p,1.1769537316228913
GATS3s,0.9173686784341111
GATS3v,1.1169933476559333
GATS4Z,1.0851323123166383
GATS4c,1.1317609988117263
GATS4d,1.1738414917062994
GATS4i,0.9571293717665043
GATS4m,1.0852883056200398
GATS4p,0.8946859810640843
GATS4s,1.362588421124133
GATS4v,0.9721821896434638
GATS5Z,1.1310197629057879
GATS5c,0.8495946086970259
GATS5d,0.9782826164122759
GATS5i,1.1330845249904336
GATS5m,1.1316939807937958
GATS5p,1.237071306026042
GATS5s,0.7070905315440353
GATS5v,1.1927581802258038
GATS6Z,0.6976836439519922
GATS6c,0.7127732502999364
GATS6d,1.0767633886919208
GATS6i,0.850972902889664
GATS6m,0.7120756957071573
GATS6p,0.825470049323148
GATS6s,0.9000477400709384
GATS6v,0.903449338752856
GATS7Z,1.1375152268101498
GATS7c,1.2523943743479407
GATS7d,0.9420790763036961
GATS7i,1.0854407741477656
GATS7m,1.1369274892724759
GATS7p,1.0370434252975729
GATS7s,1.433784432195185
GATS7v,1.0695178923768458
GATS8Z,0.9743211121515523
GATS8c,1.1377814178193857
GATS8d,0.9345493562231765
GATS8i,0.6850019641800733
GATS8m,0.975052718032613
GATS8p,0.6816934071048847
GATS8s,1.130629393157028
GATS8v,0.7869233169284653
MATS1Z,0.044834509832168745
MATS1c,-0.5720835042181187
MATS1d,0.3150482832618028
MATS1i,-0.16315347172642522
MATS1m,0.04648814124306124
MATS1p,0.02443105356125478
MATS1s,-0.0579090682884977
MATS1v,0.018543936700813012
MATS2Z,0.1288221205791255
MATS2c,0.03491863998927031
MATS2d,-0.08864784513590854
MATS2i,0.12612830846491183
MATS2m,0.1293465412504209
MATS2p,0.1587146016861989
MATS2s,0.10320282810733147
MATS2v,0.13513722169891246
MATS3Z,-0.14467162648391493
MATS3c,0.0978822253603229
MATS3d,-0.08110225492199746
MATS3i,-0.13023447017836615
MATS3m,-0.1466098567633333
MATS3p,-0.16288266505138246
MATS3s,-0.06916834254028068
MATS3v,-0.16919182814695935
MATS4Z,-0.11276478524191556
MATS4c,-0.1438543029128155
MATS4d,-0.11164598074469329
MATS4i,0.025986316493469254
MATS4m,-0.11168591875872935
MATS4p,0.05065491975384123
MATS4s,-0.16396355945699928
MATS4v,-0.02075852290237036
MATS5Z,-0.13447695807984994
MATS5c,0.059528051214210294
MATS5d,-0.06832263061086195
MATS5i,-0.12229151917370079
MATS5m,-0.13943291589938756
MATS5p,-0.22229906901772103
MATS5s,0.15382975886359923
MATS5v,-0.21037182046527664
MATS6Z,0.1773065692897267
MATS6c,0.15034717563317873
MATS6d,-0.06457983454624619
MATS6i,0.05166504479539195
MATS6m,0.1791591707941846
MATS6p,0.06137812806370376
MATS6s,0.02504939833536333
MATS6v,0.10772767528630928
MATS7Z,-0.14726899072463362
MATS7c,-0.16912134718925725
MATS7d,0.012533708078544589
MATS7i,-0.14133734845015067
MATS7m,-0.14697291165306167
MATS7p,-0.06960740432953155
MATS7s,-0.16648209971644695
MATS7v,-0.10864247156756215
MATS8Z,0.01192105452711951
MATS8c,-0.04895702415448117
MATS8d,0.04130901287553652
MATS8i,0.27702896988485176
MATS8m,0.01659030950038367
MATS8p,0.23303716032373917
MATS8s,-0.0074938074878819535
MATS8v,0.17922335225655955
MAXaaN,4.584107565979097
MAXaaS,1.5622398658679042
MAXsOH,9.089771613729145
MINaaN,4.584107565979097
MINaaS,1.5622398658679042
MINsOH,9.089771613729145
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,39.68443277425639
SpAD_D,389.73266724281615
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.3757728431871299
SssNH2,0
SsssAs,0
SsssCH,-0.840731057126398
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1086
TMWC10,142.65872851925496
TSRW10,81.21120431599536
VE1_Dt,5.50353240147324
VE2_Dt,0.17753330327333033
VE3_Dt,2.8367922523854854
VR1_Dt,198.79740559813226
VR2_Dt,6.412819535423621
VR3_Dt,6.423688355317212
Xc-3dv,1.2737275098396312
Xc-4dv,0.0
Xc-5dv,0.17849740515034782
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.355498860309242
Xch-7d,0.5652812223118575
Xp-0dv,17.97846662185966
Xp-1dv,10.593676891206393
Xp-2dv,8.71275582974537
Xp-3dv,6.220957559764025
Xp-4dv,4.663788964467684
Xp-5dv,3.110006560707676
Xp-6dv,1.976605325407722
Xp-7dv,1.236015642996482
Xpc-4d,5.5161853304749195
Xpc-5d,8.132449924991343
Xpc-6d,12.020716139018187
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,1
n8Ring,0
n9Ring,0
nARing,1
nBonds,56
nFRing,2
nHBAcc,6
nHBDon,2
nHRing,2
nSpiro,0
naRing,3
piPC10,7.2460394890589015
AATS0dv,8.574423480083858
AATS0pe,6.42438113207547
AATS0se,7.861411641509432
AATS1dv,7.738095238095238
AATS1pe,6.594053571428572
AATS1se,7.855617214285714
AATS2dv,6.295138888888889
AATS2pe,6.5089010416666655
AATS2se,7.8584884583333325
AATS3dv,4.923280423280423
AATS3pe,6.4552499999999995
AATS3se,7.847769253968254
AATS4dv,4.096846846846846
AATS4pe,6.377187162162161
AATS4se,7.869413364864865
AATS5dv,4.516290726817044
AATS5pe,6.310960150375939
AATS5se,7.765292992481203
AATS6dv,3.898550724637681
AATS6pe,6.118216666666666
AATS6se,7.631306086956523
AATS7dv,3.811209439528023
AATS7pe,6.370575221238938
AATS7se,7.873632212389382
AATS8dv,3.7169811320754715
AATS8pe,6.282336792452831
AATS8se,7.819037358490566
AATSC0Z,9.884656461374155
AATSC0c,0.025275982646715364
AATSC0d,0.6635813456746169
AATSC0i,1.6125122020062992
AATSC0m,45.37101498967605
AATSC0p,0.27593989885760695
AATSC0s,2.2086566742896263
AATSC0v,49.55833211885487
AATSC1Z,0.4431737273050898
AATSC1c,-0.014459972725089284
AATSC1d,0.20906016375934497
AATSC1i,-0.2630869639585504
AATSC1m,2.109214153181109
AATSC1p,0.006741502448677422
AATSC1s,-0.1279012501772842
AATSC1v,0.9190065738099131
AATSC2Z,1.2733624065503732
AATSC2c,0.0008826029384156976
AATSC2d,-0.05882505636644123
AATSC2i,0.20338343641808473
AATSC2m,5.868583861935598
AATSC2p,0.043795691136515096
AATSC2s,0.22793961510482272
AATSC2v,6.697175314574024
AATSC3Z,-1.4300293275017377
AATSC3c,0.002474069429629404
AATSC3d,-0.053817943458384906
AATSC3i,-0.2100046722844409
AATSC3m,-6.651838008843454
AATSC3p,-0.04494582611993595
AATSC3s,-0.15276912140114202
AATSC3v,-8.38486481110323
AATSC4Z,-1.1146411630569695
AATSC4c,-0.0036360588640796604
