DLiP-ID,C0014I
bpol,19.189276999999997
nRot,3
ABCGG,13.622300007626446
ATS0Z,2294.0
ATS0d,123.0
ATS0i,5103.082244571839
ATS0m,10636.223555999999
ATS0p,70.93204995333899
ATS0s,145.72059327846364
ATS0v,9337.78721659761
ATS1Z,1285.0
ATS1d,149.0
ATS1i,4984.9914563063
ATS1m,5134.204169000001
ATS1p,77.0590354
ATS1s,118.42901234567901
ATS1v,10907.081579857153
ATS2Z,1971.0
ATS2d,213.0
ATS2i,7875.950659622831
ATS2m,7851.403182999999
ATS2p,109.68751420999997
ATS2s,197.58024691358028
ATS2v,15115.055021253094
ATS3Z,1842.0
ATS3d,214.0
ATS3i,9972.760640828725
ATS3m,7093.882532
ATS3p,110.62020579309399
ATS3s,198.7314814814815
ATS3v,14687.146188138298
ATS4Z,1887.0
ATS4d,185.0
ATS4i,9051.344353391443
ATS4m,7416.27614
ATS4p,96.954323745943
ATS4s,196.7561728395062
ATS4v,12993.502388358238
ATS5Z,1725.0
ATS5d,164.0
ATS5i,7982.132767878905
ATS5m,6793.7172709999995
ATS5p,87.293888057094
ATS5s,184.3641975308642
ATS5v,11665.32513015268
ATS6Z,1845.0
ATS6d,140.0
ATS6i,6887.721072507677
ATS6m,7476.280394999999
ATS6p,83.435953608547
ATS6s,147.67781207133064
ATS6v,10467.350120712255
ATS7Z,1186.0
ATS7d,129.0
ATS7i,6224.7997371079855
ATS7m,4600.440570999999
ATS7p,67.735279600245
ATS7s,131.75462962962962
ATS7v,9007.784288525156
ATS8Z,1040.0
ATS8d,117.0
ATS8i,5691.872625753359
ATS8m,3943.1079739999996
ATS8p,63.382691493698005
ATS8s,129.4320987654321
ATS8v,8496.139441828793
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.04142434445464749
JGI10,0.0037658494958770442
JGT10,0.3819722138436104
Kier1,16.84375
Kier2,8.203125
Kier3,4.996712689020382
MAXdO,11.807576740572774
MID_C,33.264676852416926
MID_N,4.090734439995151
MID_O,3.7963309715799594
MID_X,1.764501029687927
MID_h,11.6943570568905
MINdO,11.807576740572774
MPC10,61
MWC01,24.0
MWC02,4.727387818712341
MWC03,5.541263545158426
MWC04,6.391917113392602
MWC05,7.220373836723949
MWC06,8.074960359115858
MWC07,8.910450756416656
MWC08,9.766579035268668
MWC09,10.606659318618037
MWC10,11.463724716522606
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,5.183500000000002
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.176149732573829
SRW05,2.3978952727983707
SRW06,6.637258031284457
SRW07,4.59511985013459
SRW08,8.175547596021026
SRW09,6.580639137284949
SRW10,9.753187781764911
SaaCH,18.61311008853768
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.756560662587415
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.5543127467036195
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.629700845616024
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.936638660493127
VE1_D,4.62469214764159
VE2_A,0.17893812093150577
VE2_D,0.2102132794382541
VE3_A,2.158784587695484
VE3_D,2.319867166441177
VR1_A,227.22576350033364
VR1_D,119.5151260035637
VR2_A,10.328443795469711
VR2_D,5.432505727434713
VR3_A,6.21440143647055
VR3_D,5.571900301161268
WPath,1214
Xc-3d,1.3189318929868221
Xc-4d,0.0
Xc-5d,0.08333333333333333
Xc-6d,0.0
Xp-0d,15.363596551749426
Xp-1d,10.703509938206668
Xp-2d,9.55162696090968
Xp-3d,7.42156133077238
Xp-4d,6.322181486224323
Xp-5d,4.635782209323272
Xp-6d,2.8562793829145563
Xp-7d,2.006486267336216
ZMIC0,69.57265385365554
ZMIC1,51.78010498650915
ZMIC2,37.150755227581186
ZMIC3,29.602388602172443
ZMIC4,28.737760437557252
ZMIC5,28.737760437557252
nAcid,0
nAtom,33
nBase,0
nRing,3
piPC1,3.5409593240373143
piPC2,4.114963849424837
piPC3,4.623746571561027
piPC4,5.194691456702419
piPC5,5.595175955684527
piPC6,5.700861546228538
piPC7,6.03637815953149
piPC8,6.299638347606767
piPC9,6.517440448637769
AATS0Z,69.51515151515152
AATS0d,3.727272727272727
AATS0i,154.63885589611633
AATS0m,322.3098047272727
AATS0p,2.1494560591920906
AATS0s,4.415775553892837
AATS0v,282.96324898780637
AATS1Z,36.714285714285715
AATS1d,4.257142857142857
AATS1i,142.42832732303714
AATS1m,146.6915476857143
AATS1p,2.2016867257142856
AATS1s,3.3836860670194002
AATS1v,311.6309022816329
AATS2Z,36.5
AATS2d,3.9444444444444446
AATS2i,145.85093814116354
AATS2m,145.39635524074072
AATS2p,2.0312502631481477
AATS2s,3.658893461362598
AATS2v,279.90842631950176
AATS3Z,28.338461538461537
AATS3d,3.292307692307692
AATS3i,153.4270867819804
AATS3m,109.13665433846154
AATS3p,1.7018493198937537
AATS3s,3.057407407407408
AATS3v,225.95609520212767
AATS4Z,32.53448275862069
AATS4d,3.189655172413793
AATS4i,156.05766126536972
AATS4m,127.86683
AATS4p,1.6716262714817758
AATS4s,3.392347807577693
AATS4v,224.02590324755582
AATS5Z,33.8235294117647
AATS5d,3.215686274509804
AATS5i,156.51240721331186
AATS5m,133.21014256862745
AATS5p,1.711644863864588
AATS5s,3.6149842653110627
AATS5v,228.73186529711137
AATS6Z,41.93181818181818
AATS6d,3.1818181818181817
AATS6i,156.53911528426536
AATS6m,169.91546352272724
AATS6p,1.8962716729215225
AATS6s,3.35631391071206
AATS6v,237.89432092527852
AATS7Z,29.65
AATS7d,3.225
AATS7i,155.61999342769963
AATS7m,115.01101427499998
AATS7p,1.6933819900061249
AATS7s,3.2938657407407406
AATS7v,225.1946072131289
AATS8Z,28.10810810810811
AATS8d,3.1621621621621623
AATS8i,153.83439529063133
AATS8m,106.57048578378377
AATS8p,1.713045716045892
AATS8s,3.498164831498165
AATS8v,229.6253903196971
AMID_C,1.5120307660189511
AMID_N,0.18594247454523413
AMID_O,0.17256049870817997
AMID_X,0.08020459225854214
AMID_h,0.5315616844041137
ATS0dv,299.5116598079561
ATS0pe,214.8484
ATS0se,260.763874
ATS1dv,303.7037037037037
ATS1pe,231.85299999999995
ATS1se,275.286158
ATS2dv,408.22222222222223
ATS2pe,359.4333
ATS2se,429.596926
ATS3dv,358.14814814814815
ATS3pe,417.9665
ATS3se,510.43196000000006
ATS4dv,327.8148148148148
ATS4pe,379.20259999999996
ATS4se,462.617316
ATS5dv,301.4074074074074
ATS5pe,337.9368999999999
ATS5se,411.737038
ATS6dv,231.20987654320987
ATS6pe,292.0353
ATS6se,356.075423
ATS7dv,217.03703703703704
ATS7pe,258.5584
ATS7se,316.524366
ATS8dv,204.03703703703704
ATS8pe,243.8595
ATS8se,297.61976799999997
ATSC0Z,1222.9696969696972
ATSC0c,0.6828611630623022
ATSC0d,17.515151515151516
ATSC0i,53.13406560326051
ATSC0m,6369.403628727271
ATSC0p,12.774346593013876
ATSC0s,41.259622978758784
ATSC0v,1696.1632383177318
ATSC1Z,-0.27089072543618653
ATSC1c,-0.6265287960348823
ATSC1d,1.6354453627180907
ATSC1i,-2.401941165261333
ATSC1m,-1.9238257107437429
ATSC1p,0.34474967741364354
ATSC1s,-3.6046121836899974
ATSC1v,41.284994119110664
ATSC2Z,-13.617079889807172
ATSC2c,0.6067708776282951
ATSC2d,-2.3581267217630844
ATSC2i,-8.849427097554909
ATSC2m,-73.78966328099159
ATSC2p,-2.508543321997014
ATSC2s,13.174457821764223
ATSC2v,-451.92770588302267
ATSC3Z,-247.06152433425163
ATSC3c,-0.5216955835261297
ATSC3d,-1.954086317722681
ATSC3i,-12.953422667315609
ATSC3m,-1238.3888597355372
ATSC3p,-1.5702035112224884
ATSC3s,-5.975637957703988
ATSC3v,-281.7689319829704
ATSC4Z,32.20477502295682
ATSC4c,0.2809507676843045
ATSC4d,-1.4811753902662996
ATSC4i,-2.753765265530035
ATSC4m,89.16623520661152
ATSC4p,-0.14940669203772605
ATSC4s,1.471123112280053
ATSC4v,58.074881018965264
ATSC5Z,-106.31680440771352
ATSC5c,-0.023342378091592904
ATSC5d,-0.1597796143250687
ATSC5i,-8.35162776438919
ATSC5m,-505.0718341239669
ATSC5p,-0.7321458511970852
ATSC5s,-2.800220215624255
ATSC5v,64.71909573583893
ATSC6Z,116.91919191919192
ATSC6c,-0.11804980793281579
ATSC6d,-0.050505050505050525
ATSC6i,8.046372288955459
ATSC6m,524.4818168181822
ATSC6p,3.8158824772788886
ATSC6s,-13.014054294661289
ATSC6v,81.51523210863057
ATSC7Z,-33.842056932966
ATSC7c,0.12233369082722433
ATSC7d,-0.5941230486685032
ATSC7i,0.39653134178425253
ATSC7m,-95.84308685123992
ATSC7p,-1.3523092894867619
ATSC7s,1.62832882069227
ATSC7v,51.628942778991195
ATSC8Z,-248.7235996326906
ATSC8c,-0.10322999140844714
ATSC8d,-2.516988062442608
ATSC8i,5.224095727755751
ATSC8m,-1183.3795572396693
ATSC8p,-1.1533558453555612
ATSC8s,-9.482276389660411
ATSC8v,-197.533050734121
AXp-0d,0.6983452978067921
AXp-1d,0.44597958075861116
AXp-2d,0.2984883425284275
AXp-3d,0.19029644437877896
AXp-4d,0.12644362972448644
AXp-5d,0.08278182516648701
AXp-6d,0.052894062646565855
AXp-7d,0.034594590816141656
GATS1Z,0.5020098688169454
GATS1c,1.8897851458401727
GATS1d,0.8612951062778053
GATS1i,1.0067902825976596
GATS1m,0.49211456072007936
GATS1p,0.6707007411186324
GATS1s,0.6245164517949331
GATS1v,0.705936217751096
GATS2Z,0.655599055123313
GATS2c,0.4840298589924932
GATS2d,1.0657439446366783
GATS2i,1.0918221991457981
GATS2m,0.6432152051334622
GATS2p,0.9337714270589804
GATS2s,0.5011629173151223
GATS2v,0.9511019882147327
GATS3Z,1.059312994849939
GATS3c,1.4538370879075941
GATS3d,1.0821400053233963
GATS3i,1.080423679675883
GATS3m,1.0604532823760155
GATS3p,0.992132237189071
GATS3s,0.9222360863809398
GATS3v,1.036456030833398
GATS4Z,0.8720434866564932
GATS4c,1.0706479366126367
GATS4d,1.0394940937835582
GATS4i,1.064793475832741
GATS4m,0.8703478803427727
GATS4p,0.9739669070367987
GATS4s,1.0960411804109202
GATS4v,0.9274670603637991
GATS5Z,1.0558676317546194
GATS5c,1.368704355106872
GATS5d,1.0567881131691432
GATS5i,1.1819973462432278
GATS5m,1.037510341347307
GATS5p,1.1067422627569263
GATS5s,1.645111438108427
GATS5v,0.9169656601502097
GATS6Z,1.0484166707963722
GATS6c,1.4238245191160026
GATS6d,0.9757785467128027
GATS6i,1.011763550721863
GATS6m,1.0456399777663468
GATS6p,0.9135630177431391
GATS6s,1.778897779555407
GATS6v,0.8989610882744055
GATS7Z,0.6855443778185241
GATS7c,1.1806812166545615
GATS7d,1.0048442906574395
GATS7i,1.1109789831154724
GATS7m,0.6345842657811991
GATS7p,1.114894103465299
GATS7s,1.1332310832522525
GATS7v,0.9289268886941869
GATS8Z,1.0936603881744869
GATS8c,1.3951857903988039
GATS8d,1.1110072009725989
GATS8i,0.8957295434582871
GATS8m,1.0677730000521533
GATS8p,1.0867708404749499
GATS8s,1.7272578274449404
GATS8v,1.0258455372477355
MATS1Z,-0.00020884512187352273
MATS1c,-0.8650765082290653
MATS1d,0.08803756796836386
MATS1i,-0.04262213626375105
MATS1m,-0.0002847822054808934
MATS1p,0.02544550466674476
MATS1s,-0.08237191954884505
MATS1v,0.022949354589612257
MATS2Z,-0.006804378589402627
MATS2c,0.5430158358317126
MATS2d,-0.08227604767397151
MATS2i,-0.10177996290861094
MATS2m,-0.007079733950723438
MATS2p,-0.12000603597324734
MATS2s,0.19513163176235607
MATS2v,-0.16282515517668275
MATS3Z,-0.10256283188539494
MATS3c,-0.387869231756413
MATS3d,-0.056640936917753515
MATS3i,-0.12376905421819931
MATS3m,-0.09870947653308176
MATS3p,-0.06240477650693124
MATS3s,-0.07352916012447169
MATS3v,-0.08433853303901998
MATS4Z,0.014982715045173274
MATS4c,0.23409048207985225
MATS4d,-0.04811478343873047
MATS4i,-0.029487626457243954
MATS4m,0.00796503347754294
MATS4p,-0.0066545286833737255
MATS4s,0.02028662072203327
MATS4v,0.019480792869004195
MATS5Z,-0.05625096562238553
MATS5c,-0.02211853964368272
MATS5d,-0.00590270710360268
MATS5i,-0.10170489260376928
MATS5m,-0.05130954259392717
MATS5p,-0.03708537494877497
MATS5s,-0.043914778360381754
MATS5v,0.02468928756424017
MATS6Z,0.07170201694831259
MATS6c,-0.12965645249550378
MATS6d,-0.0021626297577854677
MATS6i,0.11357646263654775
MATS6m,0.06175795812962755
MATS6p,0.22403587041581516
MATS6s,-0.2365639823228844
MATS6v,0.036043950664859666
MATS7Z,-0.022829426631646742
MATS7c,0.1477976789306027
MATS7d,-0.027984429065743943
MATS7i,0.0061568478387231465
MATS7m,-0.012414120891263525
MATS7p,-0.0873355952653356
MATS7s,0.032558980913682006
MATS7v,0.025111897740993774
MATS8Z,-0.18139007236583923
MATS8c,-0.13482973892434336
MATS8d,-0.12816796034789116
MATS8i,0.08769004534383894
MATS8m,-0.1657057228046288
MATS8p,-0.08052613254609119
MATS8s,-0.2049743748984315
MATS8v,-0.1038686149719688
MAXaaN,4.388949042579995
MAXaaS,1.3507669333165362
MAXsBr,3.4294747226508346
MAXssO,5.161507044175695
MINaaN,4.388949042579995
MINaaS,1.3507669333165362
MINsBr,3.4294747226508346
MINssO,5.161507044175695
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.464004092981007
SpAD_D,228.03138711189746
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,515
TMWC10,118.70331649992914
TSRW10,69.20761769997276
VE1_Dt,4.61726139806255
VE2_Dt,0.20987551809375227
VE3_Dt,2.318259118717607
VR1_Dt,120.52242380064389
VR2_Dt,5.4782919909383585
VR3_Dt,5.580293185614352
Xc-3dv,0.7218485789110476
Xc-4dv,0.0
Xc-5dv,0.02151657414559676
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.3367701210266095
Xch-7d,0.3960647291443806
Xp-0dv,13.725918751839465
Xp-1dv,8.131771696303751
Xp-2dv,6.149596444665799
Xp-3dv,4.038287756674174
Xp-4dv,2.924543831629131
Xp-5dv,1.7817085254418554
Xp-6dv,1.0191716185232291
Xp-7dv,0.5816955405441756
Xpc-4d,2.3902471086338473
Xpc-5d,3.8845873057378615
Xpc-6d,5.0408100404258835
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,35
nFRing,0
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,6.748484744203302
AATS0dv,9.076110903271397
AATS0pe,6.510557575757575
AATS0se,7.901935575757576
AATS1dv,8.677248677248677
AATS1pe,6.624371428571427
AATS1se,7.8653188
AATS2dv,7.559670781893004
AATS2pe,6.656172222222222
AATS2se,7.95549862962963
AATS3dv,5.50997150997151
AATS3pe,6.430253846153846
AATS3se,7.852799384615386
AATS4dv,5.651979565772669
AATS4pe,6.537975862068965
AATS4se,7.976160620689655
AATS5dv,5.909949164851125
AATS5pe,6.626213725490195
AATS5se,8.07327525490196
AATS6dv,5.254769921436588
AATS6pe,6.63716590909091
AATS6se,8.09262325
AATS7dv,5.425925925925926
AATS7pe,6.46396
AATS7se,7.9131091499999995
AATS8dv,5.514514514514515
AATS8pe,6.590797297297297
AATS8se,8.043777513513513
AATSC0Z,37.059687786960524
AATSC0c,0.02069276251703946
AATSC0d,0.5307621671258035
AATSC0i,1.6101232000988033
AATSC0m,193.01223117355366
AATSC0p,0.38710141190951136
AATSC0s,1.2502916054169328
AATSC0v,51.398886009628235
AATSC1Z,-0.007739735012462472
AATSC1c,-0.01790082274385378
AATSC1d,0.04672701036337402
AATSC1i,-0.06862689043603809
AATSC1m,-0.05496644887839265
AATSC1p,0.009849990783246958
AATSC1s,-0.10298891953399993
AATSC1v,1.179571260546019
AATSC2Z,-0.25216814610754024
AATSC2c,0.011236497733857317
AATSC2d,-0.04366901336598304
AATSC2i,-0.16387827958435017
AATSC2m,-1.3664752459442886
AATSC2p,-0.04645450596290766
AATSC2s,0.24397144114378191
AATSC2v,-8.369031590426346
AATSC3Z,-3.800946528219256
AATSC3c,-0.008026085900401995
AATSC3d,-0.030062866426502785
AATSC3i,-0.19928342565100937
AATSC3m,-19.052136303623648
AATSC3p,-0.02415697709573059
AATSC3s,-0.09193289165698443
AATSC3v,-4.334906645891852
AATSC4Z,0.5552547417751176
AATSC4c,0.004843978753177664
AATSC4d,-0.025537506728729304
AATSC4i,-0.04747871147465577
AATSC4m,1.5373488828726123
