DLiP-ID,T000VR
SsLi,0
SsOH,28.10378258317024
SsSH,0
SssO,5.455993638196019
SssS,0
StCH,0
StsC,0
TIC0,74.02653693668968
TIC1,148.33940181536417
TIC2,185.35895182401805
TIC3,228.37850183267187
TIC4,241.13338933483536
TIC5,241.13338933483536
Vabc,349.16710238989117
WPol,39
apol,53.54227399999999
bpol,25.311726
nRot,6
ABCGG,15.548182937919567
ATS0Z,1132.0
ATS0d,154.0
ATS0i,7071.758485979382
ATS0m,4496.463726000002
ATS0p,77.38795228728198
ATS0s,264.97222222222223
ATS0v,11234.104821631112
ATS1Z,1221.0
ATS1d,188.0
ATS1i,6692.930613523349
ATS1m,4698.151084000002
ATS1p,92.65697659800001
ATS1s,176.19444444444446
ATS1v,13744.985310121092
ATS2Z,1755.0
ATS2d,276.0
ATS2i,10552.56032074586
ATS2m,6650.277420999997
ATS2p,132.65262344684896
ATS2s,290.4722222222222
ATS2v,19068.458677627277
ATS3Z,1904.0
ATS3d,307.0
ATS3i,14651.89241259036
ATS3m,6996.109413000001
ATS3p,147.23332017194295
ATS3s,368.9166666666666
ATS3v,20713.49453576781
ATS4Z,1682.0
ATS4d,277.0
ATS4i,15367.43558200985
ATS4m,6037.276679000002
ATS4p,136.82571881818802
ATS4s,338.611111111111
ATS4v,18904.51846235925
ATS5Z,1641.0
ATS5d,255.0
ATS5i,15271.49397642944
ATS5m,5995.9402340000015
ATS5p,125.921922139829
ATS5s,361.66666666666663
ATS5v,17369.42752202669
ATS6Z,1470.0
ATS6d,224.0
ATS6i,14019.156560419238
ATS6m,5304.443760999998
ATS6p,105.44412023643301
ATS6s,376.0555555555555
ATS6v,14827.775268024621
ATS7Z,1212.0
ATS7d,190.0
ATS7i,11245.541916688655
ATS7m,4389.021107999999
ATS7p,86.05418427388601
ATS7s,306.22222222222206
ATS7v,12298.330186999465
ATS8Z,1096.0
ATS8d,173.0
ATS8i,9224.944052078341
ATS8m,3993.779838999999
ATS8p,83.226169312792
ATS8s,231.00000000000006
ATS8v,11785.608956972414
C1SP1,0
C1SP2,1
C1SP3,1
C2SP1,0
C2SP2,16
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.05
GGI10,0.14029180695847362
JGI10,0.0070145903479236806
JGT10,0.4210990368079681
Kier1,21.702734839476815
Kier2,10.683760683760683
Kier3,6.5
MAXdO,12.035349549573937
MID_C,41.71866329564572
MID_N,2.0240974637057008
MID_O,9.00030520814666
MID_X,0.0
MID_h,13.041247718821612
MINdO,12.035349549573937
MPC10,68
MWC01,29.0
MWC02,4.919980925828125
MWC03,5.739792912179234
MWC04,6.586171654854675
MWC05,7.423568444259167
MWC06,8.271036865792954
MWC07,9.113719333371757
MWC08,9.961520583786738
MWC09,10.806307965662294
MWC10,11.654190624773815
NaaCH,12
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,1
NsssN,0
NsssP,0
SLogP,1.756499999999999
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.3706380281276624
SRW05,0.0
SRW06,6.853299093186078
SRW07,0.0
SRW08,8.41604600941128
SRW09,0.0
SRW10,10.019446703703723
SaaCH,21.14936795394245
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.710753509969608
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.4842449107997451
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.476796340066993
SssPH,0
SssSe,0
SsssB,-1.6938600145856084
SsssN,0
SsssP,0
VE1_A,4.675114765234503
VE1_D,5.124260921147242
VE2_A,0.173152398712389
VE2_D,0.18978744152397192
VE3_A,2.535505484162882
VE3_D,2.627238077127565
VR1_A,191.58138868915958
VR1_D,159.58552402795823
VR2_A,7.095606988487392
VR2_D,5.910574963998453
VR3_A,6.248564497551137
VR3_D,6.065831752333145
WPath,2238
Xc-3d,1.72850154022226
Xc-4d,0.0
Xc-5d,0.36785113019775795
Xc-6d,0.0
Xp-0d,19.225403871315223
Xp-1d,13.024877143252588
Xp-2d,11.651632599418349
Xp-3d,9.326585749002477
Xp-4d,7.0945092056693255
Xp-5d,5.965938603913831
Xp-6d,3.7710093243557
Xp-7d,2.4681646235575965
ZMIC0,87.4669320810994
ZMIC1,59.325031882259246
ZMIC2,35.59348541985894
ZMIC3,26.55175471188119
ZMIC4,24.73975889398293
ZMIC5,24.73975889398293
nAcid,0
nAtom,45
nBase,0
nRing,3
piPC1,3.6888794541139363
piPC2,4.255612709818223
piPC3,4.772801027372043
piPC4,5.285105472575806
piPC5,5.834627971824045
piPC6,5.895607342712983
piPC7,6.157971607180475
piPC8,6.357354712664373
piPC9,6.604346013359426
AATS0Z,25.155555555555555
AATS0d,3.422222222222222
AATS0i,157.1501885773196
AATS0m,99.92141613333337
AATS0p,1.7197322730507105
AATS0s,5.8882716049382715
AATS0v,249.6467738140247
AATS1Z,25.97872340425532
AATS1d,4.0
AATS1i,142.4027790111351
AATS1m,99.96066136170217
AATS1p,1.9714250340000004
AATS1s,3.7488179669030735
AATS1v,292.44649596002324
AATS2Z,24.041095890410958
AATS2d,3.780821917808219
AATS2i,144.55562083213508
AATS2m,91.0996906986301
AATS2p,1.817159225299301
AATS2s,3.979071537290715
AATS2v,261.211762707223
AATS3Z,19.833333333333332
AATS3d,3.1979166666666665
AATS3i,152.62387929781625
AATS3m,72.87613971875001
AATS3p,1.533680418457739
AATS3s,3.8428819444444433
AATS3v,215.7655680809147
AATS4Z,16.98989898989899
AATS4d,2.797979797979798
AATS4i,155.22662204050354
AATS4m,60.98259271717174
AATS4p,1.382077967860485
AATS4s,3.4203142536475855
AATS4v,190.95473194302272
AATS5Z,16.917525773195877
AATS5d,2.6288659793814433
AATS5i,157.43808223123133
AATS5m,61.81381684536084
AATS5p,1.298164145771433
AATS5s,3.728522336769759
AATS5v,179.06626311367722
AATS6Z,16.896551724137932
AATS6d,2.574712643678161
AATS6i,161.1397305795315
AATS6m,60.97061794252871
AATS6p,1.2120013820279656
AATS6s,4.322477650063856
AATS6v,170.43419848304163
AATS7Z,17.314285714285713
AATS7d,2.7142857142857144
AATS7i,160.65059880983793
AATS7m,62.700301542857126
AATS7p,1.229345489626943
AATS7s,4.374603174603172
AATS7v,175.69043124284948
AATS8Z,18.576271186440678
AATS8d,2.9322033898305087
AATS8i,156.3549839335312
AATS8m,67.69118371186438
AATS8p,1.4106130391998644
AATS8s,3.9152542372881367
AATS8v,199.7560840164816
AMID_C,1.5451356776165082
AMID_N,0.07496657272984077
AMID_O,0.3333446373387652
AMID_X,0.0
AMID_h,0.48300917477117083
ATS0dv,396.0
ATS0pe,289.7411999999999
ATS0se,353.87851299999994
ATS1dv,377.0
ATS1pe,307.8112
ATS1se,367.6993539999999
ATS2dv,521.0
ATS2pe,473.8292000000002
ATS2se,568.9382479999998
ATS3dv,528.0
ATS3pe,618.1963000000001
ATS3se,753.2471599999998
ATS4dv,454.0
ATS4pe,622.0785999999999
ATS4se,766.767616
ATS5dv,467.0
ATS5pe,600.0399000000001
ATS5se,743.50604
ATS6dv,424.0
ATS6pe,558.0218999999998
ATS6se,690.285148
ATS7dv,346.0
ATS7pe,452.2108
ATS7se,559.220402
ATS8dv,308.0
ATS8pe,381.7762000000001
ATS8se,468.7649300000001
ATSC0Z,329.7777777777779
ATSC0c,1.6760203914901137
ATSC0d,25.644444444444446
ATSC0i,80.44302155008558
ATSC0m,1565.423570977778
ATSC0p,13.681838840813647
ATSC0s,94.83333333333331
ATSC0v,2393.288131842336
ATSC1Z,-18.456790123456795
ATSC1c,-1.112487588089341
ATSC1d,6.238024691358021
ATSC1i,1.0176224267283889
ATSC1m,-63.00431479901252
ATSC1p,0.3758638842430404
ATSC1s,-20.410493827160487
ATSC1v,218.1953515386577
ATSC2Z,-13.17283950617284
ATSC2c,0.23428214837149275
ATSC2d,-8.934320987654319
ATSC2i,-15.183977681237922
ATSC2m,-83.5933364083952
ATSC2p,-2.6621340768549984
ATSC2s,15.549382716049378
ATSC2v,-502.86700329792563
ATSC3Z,-87.48148148148148
ATSC3c,0.45584250597681025
ATSC3d,-6.908148148148147
ATSC3i,-1.4618197438005436
ATSC3m,-429.3106815303706
ATSC3p,-2.010692954125574
ATSC3s,-6.685185185185185
ATSC3v,-641.5431883933295
ATSC4Z,-108.22222222222224
ATSC4c,-0.8195018552125228
ATSC4d,-4.706666666666666
ATSC4i,-25.274122078047018
ATSC4m,-508.6220720399998
ATSC4p,-3.120520259937083
ATSC4s,-26.620370370370356
ATSC4v,-660.0767321180341
ATSC5Z,110.67901234567901
ATSC5c,0.37088021855062114
ATSC5d,-2.0113580246913583
ATSC5i,-15.512165450841076
ATSC5m,514.476801225679
ATSC5p,-2.456806838011477
ATSC5s,26.790123456790127
ATSC5v,1.3760441589812231
ATSC6Z,14.740740740740742
ATSC6c,0.3394202235130035
ATSC6d,0.9540740740740745
ATSC6i,1.3646428747977275
ATSC6m,69.74003724296307
ATSC6p,-0.18645510841071394
ATSC6s,15.685185185185187
ATSC6v,17.082317780916313
ATSC7Z,6.790123456790125
ATSC7c,-0.571154270915591
ATSC7d,2.9086419753086417
ATSC7i,6.097590348731445
ATSC7m,34.73814879012341
ATSC7p,0.716852657098952
ATSC7s,13.475308641975314
ATSC7v,216.28296733248186
ATSC8Z,-35.08641975308642
ATSC8c,0.41764571598611944
ATSC8d,1.821728395061728
ATSC8i,14.68080405595011
ATSC8m,-159.25806228197533
ATSC8p,2.6155217763018435
ATSC8s,-7.086419753086422
ATSC8v,144.50359667760998
AXp-0d,0.7120519952338972
AXp-1d,0.44913369459491687
AXp-2d,0.2987598102414961
AXp-3d,0.19430386977088496
AXp-4d,0.12446507378367237
AXp-5d,0.0828602583876921
AXp-6d,0.055456019475819116
AXp-7d,0.03629653858172936
GATS1Z,0.8090554567872911
GATS1c,1.6170239085924651
GATS1d,0.8213798443895425
GATS1i,1.0850124048447214
GATS1m,0.796865015349
GATS1p,1.0186159288270902
GATS1s,0.9404205461865411
GATS1v,0.8250647285386056
GATS2Z,0.8160746593804229
GATS2c,0.8170812793899547
GATS2d,1.386719213693882
GATS2i,1.1604204740770199
GATS2m,0.8275458134148356
GATS2p,1.1273959711672419
GATS2s,0.5354743963213522
GATS2v,1.053954426276809
GATS3Z,1.0416736859838271
GATS3c,0.8144284527482747
GATS3d,1.1795927209705372
GATS3i,1.002179281113657
GATS3m,1.0449938758555264
GATS3p,1.012081558389509
GATS3s,0.9300246533880103
GATS3v,1.051699910072713
GATS4Z,1.1145552560646896
GATS4c,1.171188777945177
GATS4d,1.0051993067590987
GATS4i,1.0614575090165297
GATS4m,1.1128846255831657
GATS4p,1.005684391180593
GATS4s,1.0115211872681118
GATS4v,1.0727486140428575
GATS5Z,0.844554978186567
GATS5c,0.7658251733147946
GATS5d,0.9551716128571174
GATS5i,1.009252245238561
GATS5m,0.8496161905353945
GATS5p,0.9988158418326926
GATS5s,0.8082969458687396
GATS5v,0.9866461161295307
GATS6Z,1.0535830467515563
GATS6c,1.0087716063602463
GATS6d,0.9367716488376264
GATS6i,0.938917997919154
GATS6m,1.0475556323585449
GATS6p,0.9228358673731059
GATS6s,1.181632089637665
GATS6v,0.9431260775535131
GATS7Z,1.07786869464767
GATS7c,1.4822091624576876
GATS7d,0.94367417677643
GATS7i,0.9153243792393164
GATS7m,1.0687971042956101
GATS7p,0.9285897109964432
GATS7s,1.1698719558122022
GATS7v,0.8954944992497367
GATS8Z,1.0843460185481286
GATS8c,0.8811609230424606
GATS8d,0.9160473518785066
GATS8i,0.7002643664370826
GATS8m,1.0749735367527933
GATS8p,0.6944584189799461
GATS8s,1.103243871198356
GATS8v,0.8566688194225542
MATS1Z,-0.05358576590009748
MATS1c,-0.6355219161604814
MATS1d,0.23289944319480793
MATS1i,0.012111918796253996
MATS1m,-0.03853479738332778
MATS1p,0.026302727329999005
MATS1s,-0.20606638497301472
MATS1v,0.08729013451536519
MATS2Z,-0.024623379980061286
MATS2c,0.08616870245378223
MATS2d,-0.21476223261555988
MATS2i,-0.11635547821921709
MATS2m,-0.032917697061186614
MATS2p,-0.11994305541228643
MATS2s,0.10107454398086846
MATS2v,-0.12952327166878044
MATS3Z,-0.12434720350404307
MATS3c,0.12749019985768484
MATS3d,-0.12627274696707103
MATS3i,-0.008518178354102065
MATS3m,-0.12855267142915527
MATS3p,-0.06888783980080213
MATS3s,-0.03304408318687757
MATS3v,-0.12565280609480084
MATS4Z,-0.14916687086498404
MATS4c,-0.2222531689768028
MATS4d,-0.08342524027099416
MATS4i,-0.14281210584625248
MATS4m,-0.1476864506280994
MATS4p,-0.10367161289315766
MATS4s,-0.12759404235678398
MATS4v,-0.1253651301920364
MATS5Z,0.1556985856003556
MATS5c,0.10265855607833826
MATS5d,-0.0363862137969233
MATS5i,-0.08945916347582779
MATS5m,0.15246659697556925
MATS5p,-0.0833042811608774
MATS5s,0.13105526667029035
MATS5v,0.0002667338683946148
MATS6Z,0.023120178455246766
MATS6c,0.10474943232618006
MATS6d,0.019243411223331154
MATS6i,0.008774530707886618
MATS6m,0.02304324128336324
MATS6p,-0.007048928040734195
MATS6s,0.08555037068460498
MATS6v,0.003691858699862076
MATS7Z,0.01323642664613015
MATS7c,-0.21907287321546717
MATS7d,0.07291408764545679
MATS7i,0.04872864587089365
MATS7m,0.01426557482165449
MATS7p,0.03368215751946235
MATS7s,0.09134655619717137
MATS7v,0.05809540797789057
MATS8Z,-0.08114806523824748
MATS8c,0.190059347916446
MATS8d,0.05418147636812266
MATS8i,0.13919446605486702
MATS8m,-0.07759434306270628
MATS8p,0.14580565621405
MATS8s,-0.05699363537974247
MATS8v,0.0460515414625914
MAXsOH,9.770858598556941
MAXssO,5.455993638196019
MINsOH,9.16646199230665
MINssO,5.455993638196019
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.98931165681084
SpAD_D,342.2527343803009
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.25393864953388756
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,611
TMWC10,130.47628931050878
TSRW10,61.73696727833447
VE1_Dt,5.121285973319897
VE2_Dt,0.1896772582711073
VE3_Dt,2.6266573471886763
VR1_Dt,160.66474003338223
VR2_Dt,5.950545927162305
VR3_Dt,6.072571606827404
Xc-3dv,0.5975554099287407
Xc-4dv,0.0
Xc-5dv,0.06565668656326354
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.25343678769327627
Xch-7d,0.321401266872592
Xp-0dv,14.370797648079288
Xp-1dv,8.299241206772528
Xp-2dv,5.877509658436206
Xp-3dv,3.9242091700978703
Xp-4dv,2.523763349602471
Xp-5dv,1.6927449505558967
Xp-6dv,0.8251016541084967
Xp-7dv,0.45636924991571265
Xpc-4d,3.742394471154239
Xpc-5d,4.745624732200392
Xpc-6d,6.996935374834847
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,47
nFRing,0
nHBAcc,5
nHBDon,4
nHRing,0
nSpiro,0
naRing,3
piPC10,6.762729506931879
AATS0dv,8.8
AATS0pe,6.4386933333333305
AATS0se,7.863966955555554
AATS1dv,8.02127659574468
AATS1pe,6.5491744680851065
AATS1se,7.823390510638296
AATS2dv,7.136986301369863
AATS2pe,6.490810958904112
AATS2se,7.793674630136984
AATS3dv,5.5
AATS3pe,6.439544791666667
AATS3se,7.846324583333331
AATS4dv,4.585858585858586
AATS4pe,6.283622222222221
AATS4se,7.745127434343434
AATS5dv,4.814432989690721
AATS5pe,6.185978350515465
AATS5se,7.665010721649485
AATS6dv,4.873563218390805
AATS6pe,6.414044827586205
AATS6se,7.934312045977012
AATS7dv,4.942857142857143
AATS7pe,6.460154285714286
AATS7se,7.988862885714286
AATS8dv,5.220338983050848
AATS8pe,6.470783050847459
AATS8se,7.9451683050847475
AATSC0Z,7.328395061728397
AATSC0c,0.037244897588669196
AATSC0d,0.5698765432098766
AATSC0i,1.7876227011130128
AATSC0m,34.787190466172845
AATSC0p,0.30404086312919215
AATSC0s,2.107407407407407
AATSC0v,53.18418070760747
AATSC1Z,-0.3926976622012084
AATSC1c,-0.023669948682751938
AATSC1d,0.13272392960336216
AATSC1i,0.02165154099422104
AATSC1m,-1.3405173361492024
AATSC1p,0.00799710392006469
AATSC1s,-0.4342658261097976
AATSC1v,4.6424542880565465
AATSC2Z,-0.18044985624894302
AATSC2c,0.003209344498239627
AATSC2d,-0.12238795873499067
AATSC2i,-0.20799969426353318
AATSC2m,-1.1451141973752768
AATSC2p,-0.03646759009390409
AATSC2s,0.21300524268560792
AATSC2v,-6.888589086272954
AATSC3Z,-0.9112654320987654
AATSC3c,0.00474835943725844
AATSC3d,-0.07195987654320986
AATSC3i,-0.015227288997922328
AATSC3m,-4.47198626594136
AATSC3p,-0.020944718272141394
AATSC3s,-0.06963734567901235
AATSC3v,-6.682741545763849
AATSC4Z,-1.0931537598204266
AATSC4c,-0.00827779651729821
AATSC4d,-0.04754208754208754
AATSC4i,-0.25529416240451536
AATSC4m,-5.137596687272725
AATSC4p,-0.03152040666603114
AATSC4s,-0.268892630003741
AATSC4v,-6.667441738566001
AATSC5Z,1.1410207458317423
AATSC5c,0.0038235074077383625
AATSC5d,-0.02073564973908617
AATSC5i,-0.15991923145196985
AATSC5m,5.30388454871834
