DLiP-ID,C000U0
ATS8pe,211.5452
ATS8se,260.024604
ATSC0Z,339.41935483870964
ATSC0c,1.0735018103601026
ATSC0d,17.41935483870968
ATSC0i,54.25302012366836
ATSC0m,1533.1752747096775
ATSC0p,9.400717000089676
ATSC0s,47.26556484800211
ATSC0v,1495.8890336668996
ATSC1Z,0.06971904266387607
ATSC1c,-0.6918813667903991
ATSC1d,4.360041623309055
ATSC1i,0.4349784954389534
ATSC1m,7.118416341311606
ATSC1p,1.4879352950483433
ATSC1s,-11.094481771245945
ATSC1v,155.7626698961825
ATSC2Z,-6.902185223725289
ATSC2c,0.3415027486720642
ATSC2d,-3.0957336108220592
ATSC2i,-14.965685280791721
ATSC2m,-41.165273563995044
ATSC2p,-3.1598861628488333
ATSC2s,1.488845138737226
ATSC2v,-365.1190294322953
ATSC3Z,-76.47034339229972
ATSC3c,-0.4219825164249461
ATSC3d,-4.72840790842872
ATSC3i,-15.114171442124142
ATSC3m,-350.3255187835586
ATSC3p,-1.3601928155934617
ATSC3s,-12.813637914323925
ATSC3v,-326.97412863909585
ATSC4Z,64.04058272632675
ATSC4c,0.5107411909849038
ATSC4d,-1.088449531737773
ATSC4i,1.4744879909316904
ATSC4m,278.5506094557752
ATSC4p,1.0110552717324204
ATSC4s,17.238209227071135
ATSC4v,-70.99703768339113
ATSC5Z,7.154006243496353
ATSC5c,-0.514609945913319
ATSC5d,1.1540062434963578
ATSC5i,1.5869744479850099
ATSC5m,43.67983168990648
ATSC5p,1.5485315994582607
ATSC5s,-17.882035887971057
ATSC5v,250.25016090556457
ATSC6Z,-142.09781477627473
ATSC6c,0.44684663033512706
ATSC6d,-1.6462018730489072
ATSC6i,0.1079672866623329
ATSC6m,-614.4938739198749
ATSC6p,-2.58907933442623
ATSC6s,15.516940515495264
ATSC6v,-156.38018671017338
ATSC7Z,-66.79604578563996
ATSC7c,-0.47249561347048885
ATSC7d,-3.376690946930281
ATSC7i,-1.7872274189986248
ATSC7m,-317.32183063995825
ATSC7p,-1.9087089853687975
ATSC7s,-15.391561002556488
ATSC7v,-258.9063128401272
ATSC8Z,10.346514047866812
ATSC8c,0.509353282198797
ATSC8d,-3.879292403746098
ATSC8i,-0.17622682107413404
ATSC8m,51.61125125390192
ATSC8p,-0.8055267606374852
ATSC8s,13.93540464964907
ATSC8v,-14.500035793381606
AXp-0d,0.6974691494688166
AXp-1d,0.4418339404823762
AXp-2d,0.2912752811242043
AXp-3d,0.18622510373518394
AXp-4d,0.12244792244563162
AXp-5d,0.07790335541872291
AXp-6d,0.051027990763362396
AXp-7d,0.03211164505907253
GATS1Z,0.7338736154550639
GATS1c,1.479377719619468
GATS1d,0.7567340067340067
GATS1i,1.019274109734726
GATS1m,0.7253512786525186
GATS1p,0.7135660962300788
GATS1s,1.048806290748117
GATS1v,0.7036788040895989
GATS2Z,0.8785592092758031
GATS2c,0.555578677865488
GATS2d,1.1711111111111112
GATS2i,1.2234268952872442
GATS2m,0.8706850968835117
GATS2p,1.1463470798015936
GATS2s,0.6338974839313978
GATS2v,0.9908842257678527
GATS3Z,0.9541366878452954
GATS3c,1.1460009021153614
GATS3d,1.1716757741347905
GATS3i,1.1374547566911455
GATS3m,0.9611814963238198
GATS3p,0.9420341396751478
GATS3s,1.10122860979565
GATS3v,1.0087187368679746
GATS4Z,0.9003411737795548
GATS4c,0.8129769658605459
GATS4d,1.0070621468926553
GATS4i,0.9847584280661222
GATS4m,0.9021017318260464
GATS4p,0.9157818251950656
GATS4s,0.831497440726831
GATS4v,0.9768327842173313
GATS5Z,1.359146872859382
GATS5c,1.318793720221702
GATS5d,0.8936058700209643
GATS5i,1.0246685499986488
GATS5m,1.3238532864524704
GATS5p,1.153176591040793
GATS5s,1.2558169783526387
GATS5v,0.921393086625742
GATS6Z,1.802668163714565
GATS6c,0.5859421195383813
GATS6d,1.0613695090439275
GATS6i,1.0789528202505072
GATS6m,1.7456832556256892
GATS6p,1.5590290245542608
GATS6s,0.4816549924888383
GATS6v,1.1241244610848977
GATS7Z,1.077049447416298
GATS7c,1.405192166821453
GATS7d,1.1317460317460317
GATS7i,1.0181470395963337
GATS7m,1.087937961506621
GATS7p,1.0903090550541226
GATS7s,1.3055866115676287
GATS7v,1.0711845670994535
GATS8Z,0.7720797880072006
GATS8c,0.3884130718411721
GATS8d,1.2156862745098038
GATS8i,0.9034919663123274
GATS8m,0.7881184571591999
GATS8p,0.9310567753007446
GATS8s,0.4826340389786641
GATS8v,1.0228718869852067
MATS1Z,0.00019295790061799788
MATS1c,-0.6054476634040077
MATS1d,0.23512906846240186
MATS1i,0.007531675867087531
MATS1m,0.004361534704750019
MATS1p,0.1486862542894774
MATS1s,-0.22050067464845957
MATS1v,0.09781641872566556
MATS2Z,-0.012607869226382823
MATS2c,0.19723460373639717
MATS2d,-0.11018518518518512
MATS2i,-0.17102688206002642
MATS2m,-0.01664680485700493
MATS2p,-0.2084021273002461
MATS2s,0.01952973563281342
MATS2v,-0.15133060885746913
MATS3Z,-0.1144954677319341
MATS3c,-0.19976690232686878
MATS3d,-0.13794778384942316
MATS3i,-0.1415768625362873
MATS3m,-0.11612128304851434
MATS3p,-0.07353114972288045
MATS3s,-0.13777152134059567
MATS3v,-0.1110825578557365
MATS4Z,0.09913530649261115
MATS4c,0.2499814517648065
MATS4d,-0.03283113622096672
MATS4i,0.014279960387830264
MATS4m,0.0954601227255358
MATS4p,0.056509778020675146
MATS4s,0.1916271221825644
MATS4v,-0.024937363290164206
MATS5Z,0.012328167756327259
MATS5c,-0.2803891594278893
MATS5d,0.038749126484975534
MATS5i,0.0171092841538552
MATS5m,0.01666383564957666
MATS5p,0.09634849105527812
MATS5s,-0.22128803587941137
MATS5v,0.09784999577488937
MATS6Z,-0.3018172334378026
MATS6c,0.3000882178459127
MATS6d,-0.0681309216192937
MATS6i,0.0014347013475880205
MATS6m,-0.2889475317911681
MATS6p,-0.1985535323169041
MATS6s,0.23667614193125783
MATS6v,-0.07536602103171446
MATS7Z,-0.17430417899910397
MATS7c,-0.38984202052511135
MATS7d,-0.17169312169312165
MATS7i,-0.02917759883632299
MATS7m,-0.1833166000019411
MATS7p,-0.1798342419622074
MATS7s,-0.28842404620037915
MATS7v,-0.1532981489823371
MATS8Z,0.027793307020584346
MATS8c,0.43261254061454485
MATS8d,-0.20305010893246186
MATS8i,-0.002961630436775315
MATS8m,0.030692718631693882
MATS8p,-0.07812711200496676
MATS8s,0.2688174818728719
MATS8v,-0.008837968975565135
MAXaaN,4.392054043839758
MAXaaS,1.416284722222222
MAXsOH,9.815651546125032
MINaaN,4.158289409504237
MINaaS,1.416284722222222
MINsOH,9.286047546271178
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.940549661362166
SpAD_D,182.52692118244073
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,523
TMWC10,114.60038348957457
TSRW10,67.01126416486943
VE1_Dt,4.416095026157008
VE2_Dt,0.22080475130785043
VE3_Dt,2.1784030079076127
VR1_Dt,104.89388921595123
VR2_Dt,5.244694460797562
VR3_Dt,5.346096440842628
Xc-3dv,0.4772841895853587
Xc-4dv,0.0
Xc-5dv,0.037267799624996496
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.3214781694372534
Xch-7d,0.43115653456590264
Xp-0dv,11.13240140690843
Xp-1dv,6.76109623628161
Xp-2dv,4.937431389814301
Xp-3dv,3.419068493804191
Xp-4dv,2.4552277992313893
Xp-5dv,1.5374281884495913
Xp-6dv,0.8609637754242553
Xp-7dv,0.517374531616824
Xpc-4d,2.5453243910997623
Xpc-5d,4.149924810893951
Xpc-6d,5.560849965045599
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,33
nFRing,0
nHBAcc,6
nHBDon,3
nHRing,2
nSpiro,0
naRing,3
piPC10,7.097057621627576
AATS0dv,9.175627240143369
AATS0pe,6.526561290322581
AATS0se,7.9200811935483895
AATS1dv,8.83838383838384
AATS1pe,6.725696969696971
AATS1se,7.987284484848484
AATS2dv,7.793333333333334
AATS2pe,6.639612000000003
AATS2se,7.9222138000000015
AATS3dv,6.038251366120218
AATS3pe,6.5308442622950835
AATS3se,7.92244406557377
AATS4dv,5.4576271186440675
AATS4pe,6.491144067796609
AATS4se,7.926858711864407
AATS5dv,4.70440251572327
AATS5pe,6.400579245283019
AATS5se,7.89464041509434
AATS6dv,5.155038759689922
AATS6pe,6.319888372093024
AATS6se,7.792217488372094
AATS7dv,5.266666666666666
AATS7pe,6.49534857142857
AATS7se,7.921169885714286
AATS8dv,5.235294117647059
AATS8pe,6.221917647058824
AATS8se,7.647782470588235
AATSC0Z,10.949011446409989
AATSC0c,0.0346290906567775
AATSC0d,0.5619146722164413
AATSC0i,1.7500974233441406
AATSC0m,49.45726692611863
AATSC0p,0.30324893548676374
AATSC0s,1.5246956402581324
AATSC0v,48.25448495699676
AATSC1Z,0.0021126982625416994
AATSC1c,-0.02096610202395149
AATSC1d,0.13212247343360772
AATSC1i,0.013181166528453133
AATSC1m,0.2157095861003517
AATSC1p,0.04508894833479828
AATSC1s,-0.3361964173104832
AATSC1v,4.720080905944925
AATSC2Z,-0.13804370447450579
AATSC2c,0.0068300549734412845
AATSC2d,-0.06191467221644118
AATSC2i,-0.2993137056158344
AATSC2m,-0.8233054712799008
AATSC2p,-0.06319772325697666
AATSC2s,0.02977690277474452
AATSC2v,-7.302380588645906
AATSC3Z,-1.253612186759012
AATSC3c,-0.006917746170900756
AATSC3d,-0.07751488374473312
AATSC3i,-0.24777330232990397
AATSC3m,-5.743041291533748
AATSC3p,-0.02229824287858134
AATSC3s,-0.21005963793973648
AATSC3v,-5.3602316170343585
AATSC4Z,1.085433605530962
AATSC4c,0.008656630355676336
AATSC4d,-0.018448297148097845
AATSC4i,0.02499132188019814
AATSC4m,4.721196770436868
AATSC4p,0.017136530029363058
AATSC4s,0.2921730377469684
AATSC4v,-1.203339621752392
AATSC5Z,0.13498124987728968
AATSC5c,-0.009709621621006019
AATSC5d,0.02177370270747845
AATSC5i,0.029942914112924716
